indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,Malabo signed 2015 but not ratified; no REC cyberlaw instrument referenced or domesticated on record,
gov.regional--shared-regional-infrastructure,2,TCD-infra.connect-trans-saharan-fibre-optic-backbone,,,,,,,2026-07-31,0,Trans-Saharan backbone about 60 per cent complete; not in service,
gov.standards--national-interoperability-standards,1,TCD-dpi.exchange-national-interoperability-and-data-exchange,,,,,,,2026-07-31,0,No interoperability framework or technical standard published; agency mandate without standards,
gov.standards--national-quality-standards,,,,,,,,,2026-07-31,0,Only regulator service-quality audits cited; the standards agency ATNOR sits under the international-standards row,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-07-31,0,ATNOR mandated to adopt international standards; ISO status not on record and the dated adoptions post-date the as-at,
gov.discourse--non-governmental-contribution-to-national-policy,2,TCD-gov.discourse-igf-tchad,,,,,,,2026-07-31,0,National IGF has no consultation mandate; ad hoc workshop input to the data governance strategy only,
gov.discourse--open-discussion-of-government-policy,2,TCD-gov.discourse-internet-shutdown-in-lac-province,,,,,,,2026-07-31,0,Lac province internet shutdown since October 2024 with no restoration on record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,2026-07-31,0,"Only the financial management system is cited; no digital budget line, fund or budget document on record",
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/TCD-nonstate.csv@2026-07-09,,,2026-07-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,1,,44.3,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,1,,12.6,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--mobile-affordability,1,,11.81,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-07-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,3,TCD-infra.connect-fibre-kilometres-laid-and-masts|TCD-infra.connect-order-to-the-two-mobile,,,,,,,2026-07-31,0,1275 km of backbone deployed; operators not connected; no national reach or open-access terms,
infra.connect--internet-exchange-points,2,TCD-infra.connect-tchadix-internet-exchange-point,,,,,,,2026-07-31,0,"TCHADIX operating a year; no traffic, capacity or member count published",
infra.connect--satellite-broadband-licensing-and-availability,3,TCD-infra.connect-starlink-operating-licence|TCD-infra.cybersec-order-on-the-conditions-of,,,,,,,2026-07-31,0,Single licensee in service; terminals individually registered with the regulator,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-31,,,2026-07-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
infra.store--off-site-backup-capacity,,,,,,,,,2026-07-31,0,National data centre not yet in service and micro-data centres planned; no backup or recovery site on record,
infra.energy--grid-reliability,1,,15.6756,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-07-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,1,,0.4,% of rural population,2023,ref:wdi-elc-accs-rural@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-07-31,0,Only an equipment handover to the police is cited; core systems' state not on record here,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,TCD-infra.capacity-information-technology-workforce-and-regulator,,,,,,,2026-07-31,0,Public ICT school graduating cohorts; World Bank finds digital skills scarce; no in-house government teams on record,
infra.cybersec--national-cybersecurity-readiness,2,TCD-infra.cybersec-national-cybersecurity-strategy,,,,,,,2026-07-31,0,Strategy work launched 2022 with no adopted text,
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-07-31,0,Only a planned regional accession cited; the not-held exchange-layer row sits under the interoperability framework,
dpi.exchange--use-of-digital-id-in-other-systems,2,TCD-dpi.id-mass-enrolment-and-subscriber-data,,,,,,,2026-07-31,0,Operator partnership signed for ID verification of subscriber data; not shown in service,
dpi.exchange--interoperability-of-health-systems,2,TCD-dpi.mis-national-health-management-information-system,,,,,,,2026-07-31,0,DHIS2 national; electronic medical record integration committed; no HIE policy or exchange in service,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-07-31,0,"EMIS decentralised but no exchange with examinations, payroll or ID planned or on record",
dpi.exchange--interoperability-of-social-protection-systems,2,TCD-dpi.registry-registre-social-unifie,,,,,,,2026-07-31,0,Link of the registry to the ID an unsigned accord in March 2026,
dpi.id--robustness-of-system,3,TCD-dpi.id-national-biometric-register,,,,,,,2026-07-31,0,"Biometric register in service since 2020; no assurance level, audit or certification published",
dpi.id--national-maintenance-of-id-and-credentials-systems,3,TCD-dpi.id-national-biometric-register|TCD-dpi.id-national-identification-enrolment-total-and,,,,,,,2026-07-31,0,Agency operates 29 centres on a French supplier's platform; no exit terms or funding model on record,
dpi.id--authentication,2,TCD-dpi.id-national-biometric-register,,,,,,,2026-07-31,0,Data sharing with finance ministry and private connection offered; no authentication service shown in use,
dpi.id--digital-id-from-birth,2,TCD-include.access-health-facility-integrated-civil-registration|TCD-dpi.registry-child-birth-registration-campaign,,,,,birth-registration campaign first phase ends,2026-12-31,2026-07-31,0,Registration digitised at 97 hospital points and a campaign feeding the biometric register; no number assigned at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,TCD-dpi.registry-digital-civil-registration,,,,,,,2026-07-31,0,Civil registration messages routed to the identity agency for validation; no coverage figure,
dpi.id--use-by-other-systems,,,,,,,,,2026-07-31,0,Only a private operator partnership cited; no public register keyed on the national ID on record here,
dpi.pay--governance-role-of-central-bank,3,TCD-dpi.pay-payment-institution-licence-for-the|TCD-gov.legislate-cemac-payments-regulation,,,,,,,2026-07-31,0,Regional central bank licenses providers and a regional switch operates; no consumer-protection or dispute function on record,
dpi.pay--g2p-functionality,,,,,,,,,2026-07-31,0,Only an unsigned framework for mobile payment of public services cited; no G2P stream on record here,
dpi.pay--revenue-collection,2,TCD-dpi.pay-exclusive-electronic-state-payment-regime|TCD-dpi.pay-electronic-payment-terminals-delivered,,,,,,,2026-07-31,0,Cash collection banned by circular and terminals delivered; nothing shows them operating; eTAX sits under the tax register,
dpi.pay--b2b-and-b2g-functionality,2,TCD-dpi.pay-interoperable-payments-platform-with-an,,,,,,,2026-07-31,0,Interoperable business payments platform announced; no launch,
dpi.pay--p2p-p2g-and-p2b-functionality,3,TCD-dpi.pay-cashi,,,,,,,2026-07-31,0,Retail payment rails in service; regional QR standard in force with no Chadian deployment,
dpi.pay--population-uptake,1,,20.8984,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,3,TCD-dpi.pay-regional-interoperable-payment-switch|TCD-dpi.pay-regional-interoperable-qr-code-standard,,,,,,,2026-07-31,0,Regional switch in service under CEMAC rules; no Chad-disaggregated volume; PAPSS connection targeted end-2026,
dpi.pay--consumer-protection,2,TCD-dpi.pay-consumer-protection,,,,,,,2026-07-31,0,General consumer law only; no payments conduct rules or redress on record,
dpi.registry--population-register,3,TCD-dpi.id-national-identification-enrolment-total-and,,,,,,,2026-07-31,0,Built from ID enrolment with a unique number; not updated from vital events,
dpi.registry--civil-register,2,TCD-dpi.registry-digital-civil-registration,,,,,,,2026-07-31,0,Digital civil registration launched; no national coverage figure; 48 per cent of births registered on time in 2024,
dpi.registry--address-register,1,TCD-dpi.registry-address-register,,,,,,,2026-07-31,0,"Addressing in N'Djamena only and incomplete; no national register, per a 2026 survey",
dpi.registry--business-register,2,TCD-dpi.registry-national-business-register-and-one,,,,,,,2026-07-31,0,Computerised register software deployed to four sites; online creation evidenced only after the as-at,
dpi.registry--social-protection-register,3,TCD-dpi.registry-registre-social-unifie,,,,,,,2026-07-31,0,684500 households registered and used by the safety-nets project; ID link not signed,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,"8.2m electors registered 2024; digital form, public access and revision not on record",
dpi.registry--tax-register,2,TCD-dpi.registry-tax-register,,,,,,,2026-07-31,0,Computerised eTAX registration; register incomplete on the IMF's assessment; integrity not assessed,
dpi.registry--land-register,3,TCD-dpi.registry-cadastre-state-property-and-land,,,,,,,2026-07-31,0,E-Conservation title system in production since 2023; no national parcel count,
dpi.mis--health,,,,,,,,,2026-07-31,0,Rows here show a one-district tool and plans; the national DHIS2 row sits under health interoperability and rural clinics,
dpi.mis--education,2,TCD-dpi.mis-education-management-information-system,,,,,,,2026-07-31,0,StatEduc in the higher-education ministry only; nothing on file here for basic education,
dpi.mis--social-protection,3,TCD-dpi.registry-registre-social-unifie,,,,,,,2026-07-31,0,Unified registry serves programme targeting; not linked to the ID or payments,
dpi.mis--justice,2,TCD-dpi.mis-justice-platform,,,,,,,2026-07-31,0,Judicial exchange platform presented and piloting; no go-live or court coverage,
dpi.mis--tax,2,TCD-dpi.pay-standardised-electronic-invoice,,,,,,,2026-07-31,0,Online filing mandatory from 2024 and e-invoicing launched; electronic payment not shown in these rows,
dpi.mis--customs,2,TCD-dpi.exchange-cemac-transit-interoperability,,,,,,,2026-07-31,0,SYDONIA World in use with interconnection being prepared; coverage of posts not on record,
dpi.mis--land,3,TCD-dpi.registry-cadastre-state-property-and-land,,,,,,,2026-07-31,0,Registration system in production; land information system being built,
dpi.govtech--e-government-services,,,,,,,,,2026-07-31,0,Only planned platforms cited here; online tax and ombudsman services sit under other rows,
digital.localgov--ict-infrastructure-for-local-government,2,TCD-digital.localgov-local-government-digital-services-beyond,,,,,,,2026-07-31,0,Equipment and satellite kits delivered to provincial councils and communes; no services running,
digital.localgov--digitalisation-of-local-government-records,2,TCD-digital.localgov-civil-registry-interoperability-with-the,,,,,,,2026-07-31,0,Municipal civil-registry interoperability work under way with the identity agency,
digital.rural--digitalisation-of-rural-health-clinics,3,TCD-dpi.mis-national-health-management-information-system,,,,,,,2026-07-31,0,96.4 per cent of districts enter DHIS2 data directly; facility share not published,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-07-31,0,"Equipment delivered to provincial delegations, not schools; no school connectivity on record",
digital.rural--digitalisation-of-rural-police-stations,2,TCD-dpi.mis-police-credop,,,,,,,2026-07-31,0,National police data centre inaugurated; no station outside the capital named,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-07-31,0,An AI directorate created; no AI system authorised or piloted in administration on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,TCD-tech.ai-deployed-or-piloted-artificial-intelligence,,,,,,,2026-07-31,0,Two partner-run health pilots; no state-operated production system,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,2026-07-31,0,"AI directorate only; no model, dataset or compute facility planned or in service by the as-at",
tech.ai--control-of-ai-abuse,,,,,,,,,2026-07-31,0,Nothing here addresses AI harms; the security agency's 2026 remit over AI systems sits under the data-protection rows,
tech.innovate--technology-hubs,2,TCD-tech.innovate-start-up-statute-innovation-fund,,,,,,,2026-07-31,0,State innovation centre launched October 2025; no cohort or tenant count,
tech.innovate--tech-startup-ecosystem,2,TCD-tech.innovate-start-up-statute-innovation-fund,,,,,,,2026-07-31,0,Youth fund and a project challenge opened; no startup statute or strategy,
capacity.training--dt-related-training-in-secondary-education,1,,4.0457,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--dt-related-university-facilities-and-qualifications,2,,14.3135,% of tertiary graduates,2020,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,1,,0.1251,% of employment,2022,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,TCD-tech.ai-dgia,,,,,,,2026-07-31,0,First national AI scientific days held; research lab created only after the as-at,
include.access--citizen-feedback-portals,2,TCD-include.access-citizen-feedback,,,,,,,2026-07-31,0,Ombudsman complaints website launched; no case volume or handling record,
include.access--citizen-participation-in-policy,,,,,,,,,2026-07-31,0,Only a strategy in development cited; no open consultation on record here,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-07-31,0,"Project targets and enrolments only; no accessibility law, policy or bill on record",
include.access--inclusion-of-refugees-and-idps,2,TCD-include.access-refugee-biometric-identification,,,,,,,2026-07-31,0,Refugee ID pilot in the capital with over 4000 numbers issued,
data.statistics--national-strategy-for-development-of-statistics,3,TCD-data.statistics-snds-2021-2025,,,,,,,2026-07-31,0,SNDS 2021-2025 adopted by decree; period ended 2025 with no successor held,
data.statistics--censuses-and-surveys,2,TCD-data.statistics-third-general-population-and-housing,,,,,close of main census enumeration,2026-08-06,2026-07-31,0,Third census enumeration under way at the as-at; no results,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-07-31,0,Institute portals listed; no product compiled from administrative registers cited here,
data.open--use-of-open-data,2,TCD-data.open-open-government-data-portal-or,,,,,,,2026-07-31,0,Portals publish with no open licence and restrictive reuse terms,
data.satellite--agricultural-use-of-satellite-data,2,TCD-data.satellite-agriculture,,,,,,,2026-07-31,0,Donor-run satellite crop monitoring; national microsatellite only a roadmap,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,Only a space cooperation memorandum; no satellite data stream for the met service on record,
