indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,RWA-infra.capacity-institute-of-computing,,,,,,,2026-08-31,0,Computing institute approved and opening; no in-house teams maintaining government systems on record,
infra.cybersec--national-cybersecurity-readiness,3,RWA-infra.cybersec-national-cyber-security-authority|RWA-infra.cybersec-national-computer-security-incident-response,,,,,,,2026-08-31,0,Authority and CSIRT constituted; no incident caseload or enforcement record published,
dpi.exchange--national-data-exchange-system,2,RWA-dpi.exchange-national-data-sharing-platform,,,,,,,2026-08-31,0,data-sharing platform in development with no go-live announced,
dpi.exchange--use-of-digital-id-in-other-systems,2,RWA-gov.legislate-sdid-law-029-2023|RWA-dpi.id-single-digital-identity,,,,,,,2026-08-31,0,law requires relying-party integration from 2027; no consuming service in use on record,
dpi.exchange--interoperability-of-health-systems,2,RWA-dpi.exchange-impuruza-surveillance|RWA-digital.rural-ebuzima-emr,,,,,,,2026-08-31,0,exchanges in service but no national HIE policy or architecture on record,
dpi.exchange--interoperability-of-education-systems,2,RWA-dpi.exchange-education-data-partnership,,,,,,,2026-08-31,0,five EMIS components separate; integration under a 2026 technical assistance partnership,
dpi.exchange--interoperability-of-social-protection-systems,3,RWA-dpi.exchange-imibereho-interoperability,,,,,,,2026-08-31,0,Registry interoperable with other databases; links to ID and payments across main programmes not itemised,
dpi.id--robustness-of-system,2,RWA-dpi.id-single-digital-identity,,,,,,,2026-08-31,0,biometric enrolment under way; credential issuance and assurance levels not on record,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,"Rows show enrolment and the ID law only; nothing on who builds, hosts or maintains the platform",
dpi.id--authentication,2,RWA-infra.capacity-pki-procurement|RWA-gov.legislate-sdid-law-029-2023,,,,,,,2026-08-31,0,authentication defined in law and PKI upgrade tendered; no operating service on record,
dpi.id--digital-id-from-birth,2,RWA-gov.legislate-sdid-law-029-2023,,,,,,,2026-08-31,0,law requires ID sync with civil registration; number assignment at birth not on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,RWA-dpi.registry-integrated-civil-registration,,,,,,,2026-08-31,0,Civil registration linked to the population registry; two-way exchange across vital events with reconciliation not on record,
dpi.id--use-by-other-systems,2,RWA-infra.cybersec-biometric-sim-registration-regulation,,,,,,,2026-08-31,0,biometric SIM registration piloted; no public register keyed on the ID on record,
dpi.pay--governance-role-of-central-bank,3,RWA-dpi.pay-national-instant-payment-system|RWA-dpi.pay-interoperable-transfer-fee,,,,,,,2026-08-31,0,Switch overseen and statistics published; no consumer-protection or dispute function on record in these rows,
dpi.pay--g2p-functionality,2,RWA-dpi.pay-vision-umurenge-digital-payments,,,,,,,2026-08-31,0,one programme paying via mobile money in three districts; direct-transfer agreements unsigned,
dpi.pay--revenue-collection,3,RWA-dpi.pay-revenue-administration-systems,,,,,,,2026-08-31,0,e-filing and online payment in operation; customs and electronic revenue share not on record,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-08-31,0,Rows show a consumer loan product and an operator's platform migration; no e-procurement or interbank business payment service held,
dpi.pay--p2p-p2g-and-p2b-functionality,3,RWA-dpi.pay-national-instant-payment-system,,,,,,,2026-08-31,0,Interoperability in service; merchant and government payments and agent networks not on record in these rows,
dpi.pay--population-uptake,2,,50.0198,% of adults 15+,2017,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,RWA-dpi.pay-cross-border-payment-corridor-pilot,,,,,,,2026-08-31,0,Rwanda-Tanzania proof of concept still at roadmap stage; no corridor in service,
dpi.pay--consumer-protection,3,RWA-dpi.pay-payment-user-protection-regulation,,,,,,,2026-08-31,0,Regulation in force; no redress body decisions or complaint statistics on record,
dpi.registry--population-register,3,RWA-dpi.registry-integrated-civil-registration,,,,,,,2026-08-31,0,Registry linked to civil registration; updating from deaths and status changes not on record,
dpi.registry--civil-register,3,RWA-dpi.registry-birth-registration-completeness,,,,,,,2026-08-31,0,"Digital registration with 92.9% birth completeness; August account is an advocacy organisation's, not the government's",
dpi.registry--business-register,3,RWA-dpi.registry-business-registration-platform,,,,,,,2026-08-31,0,"Wholly online on the registrar's own page; identifier sharing with tax, public search and beneficial ownership not on record",
dpi.registry--social-protection-register,3,RWA-dpi.id-imibereho,,,,,,,2026-08-31,0,"Registry in service with appeals on the directorate's own figures; programme use, ID link and coverage not in this row",
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,only a 2024 registration count; digital register and public access not on record,
dpi.registry--tax-register,,,,,,,,,2026-08-31,0,TIN established in law; register structure and integrity not on record,
dpi.registry--land-register,3,RWA-dpi.registry-electronic-land-title-system,,,,,,,2026-08-31,0,e-titles over 11 million registered parcels; links to tax or ID not on record,
dpi.mis--health,3,RWA-dpi.mis-e-tracker-immunization-registry|RWA-dpi.mis-national-health-intelligence-centre,,,,,,,2026-08-31,0,national immunisation registry and health intelligence hub in service; private facilities and completeness not reported,
dpi.mis--education,3,RWA-dpi.mis-education-emis,,,,,,,2026-08-31,0,school data system publishes the annual statistical yearbook; individual-level EMIS not on record,
dpi.mis--social-protection,3,RWA-dpi.mis-social-protection-systems|RWA-dpi.exchange-imibereho-interoperability,,,,,,,2026-08-31,0,registry and programme MIS in service; ID and payment linkage not itemised,
dpi.mis--justice,3,RWA-dpi.mis-integrated-electronic-case-management,,,,,,,2026-08-31,0,integrated case management upgraded 2024; e-filing and published decisions not on record,
dpi.mis--tax,,,,,,,,,2026-08-31,0,only the billing-machine export is mapped; filing and payment coverage not in these rows,
dpi.mis--customs,3,RWA-dpi.mis-customs-single-window,,,,,,,2026-08-31,0,electronic single window in service; automation at all posts and risk management not on record,
dpi.mis--land,3,RWA-dpi.mis-lais|RWA-dpi.registry-electronic-land-title-system,,,,,,,2026-08-31,0,LAIS operational since 2008 with e-titles; valuation and tax linkage not on record,
dpi.govtech--e-government-services,3,RWA-dpi.govtech-government-services-platform,,,,,,,2026-08-31,0,Hundreds of services on one platform; shared authentication through the national ID not on record,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-08-31,0,only a capital-city citizen platform trial; no local equipment or connectivity on record,
digital.localgov--digitalisation-of-local-government-records,3,RWA-dpi.registry-integrated-civil-registration|RWA-digital.rural-civil-records-digitisation,,,,,,,2026-08-31,0,Civil records digital to cell level; other local record types not on record,
digital.rural--digitalisation-of-rural-health-clinics,3,RWA-digital.rural-ebuzima-emr|RWA-digital.rural-event-based-surveillance,,,,,,,2026-08-31,0,EMR in the majority of public facilities; coverage share not published,
digital.rural--digitalisation-of-rural-primary-schools,3,RWA-digital.rural-school-internet-connectivity,,,,,,,2026-08-31,0,4184 of 4996 schools connected but rural near 27%; device shares not on record,
digital.rural--digitalisation-of-rural-registry-offices,3,RWA-digital.rural-civil-records-digitisation|RWA-dpi.registry-integrated-civil-registration,,,,,,,2026-08-31,0,digital registration at cells and sectors; share of offices covered not published,
digital.rural--digitalisation-of-rural-police-stations,3,RWA-digital.rural-iecms-police-module,,,,,,,2026-08-31,0,case-management police module covering posts since 2016; coverage not published,
tech.ai--use-of-ai-in-government-administration,2,RWA-tech.ai-anthropic-mou,,,,,,,2026-08-31,0,vendor memorandum gives public-sector teams model access; no AI system in service on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,RWA-tech.ai-primary-care-ai-health-pilot,,,,,,,2026-08-31,0,primary-care AI pilot announced; no clinic count published,
tech.ai--development-of-national-regional-ai-systems,2,RWA-tech.ai-ai-scaling-hub,,,,,,,2026-08-31,0,Funding reported for a hub; the August voice model is built abroad with no local deployment,
tech.ai--control-of-ai-abuse,,,,,,,,,2026-08-31,0,workshops report no harms-monitoring body; not a statement that no rule addresses AI harms,
tech.industry--national-capacity-in-dt-related-production,3,,0.228,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,RWA-tech.innovate-financial-technology-centre|RWA-tech.innovate-innovation-city,,,,,,,2026-08-31,0,fintech centre inaugurated and innovation city under construction; no incubation cohorts on record,
tech.innovate--tech-startup-ecosystem,2,RWA-tech.innovate-innovation-fund,,,,,,,2026-08-31,0,"innovation fund backed twelve companies, reported second-hand; no startup law or strategy",
capacity.training--dt-related-training-in-secondary-education,4,,80.7495,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.training--dt-related-university-facilities-and-qualifications,3,,29.5369,% of tertiary graduates,2024,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,2,,0.2726,% of employment,2025,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,RWA-capacity.research-continental-research-and-education-partnersh,,,,,,,2026-08-31,0,"August security operations centre is operational, not a digital-policy research programme publishing",
include.access--citizen-feedback-portals,2,RWA-include.access-mbaza|RWA-gov.discourse-citizens-assembly-guidelines,,,,,,,2026-08-31,0,Mbaza on trial and assembly reporting routed to an e-complaints system; no cases on record,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,Dialogue forums and a piloted platform held; no consultation on a digital instrument on record,
include.access--inclusion-of-persons-with-disabilities,2,RWA-include.access-disability-policy,,,,,,,2026-08-31,0,disability policy in force; no digital accessibility requirement on record,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-08-31,0,"refugee law and action plan in force; registration, documents and digital access not on record",
data.statistics--national-strategy-for-development-of-statistics,3,RWA-data.statistics-nsds4,,,,,,,2026-08-31,0,NSDS4 in force July 2024 to June 2029; costed plan and evaluation not on record,
data.statistics--censuses-and-surveys,3,RWA-data.statistics-census-programme,,,,,,,2026-08-31,0,DHS final report published August 2026; public microdata or portal access not on record,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-08-31,0,only the statistics budget line is mapped; no administrative-data product in these rows,
data.open--use-of-open-data,,,,,,,,,2026-08-31,0,open data policy expired; nothing on whether bodies publish data for reuse,
data.satellite--agricultural-use-of-satellite-data,2,RWA-data.satellite-planet-programme,,,,,,,2026-08-31,0,Imagery access programme launched for agriculture monitoring; no crop-monitoring service in operation on record,2026-08-10-itweb-planet-rwanda-national-satellite-data-program
data.satellite--meteorological-use-of-satellite-data,2,RWA-data.satellite-enacts,,,,,,,2026-08-31,0,Satellite rainfall merged in climate monitoring; forecasting use not on record,
