title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
Government launches DIGINAM to revolutionise digital security and streamline public services,economist.com.na,,2026-08-28,day,NAM,dpi.id; gov.standards; gov.legislate; infra.cybersec,cran; ministry-home-affairs-namibia; mict-namibia,2026-09-01,https://economist.com.na/government-launches-diginam-to-revolutionise-digital-security-and-streamline-public-services/,
CRAN drives northern digital economy at second entrepreneurship breakfast in Oshakati,economist.com.na,,2026-08-28,day,NAM,gov.discourse; include.divides; tech.innovate,cran; nipdb-namibia; mtc-namibia,2026-09-01,https://economist.com.na/cran-drives-northern-digital-economy-at-second-entrepreneurship-breakfast-in-oshakati/,
MTC puts N$624.9m into networks,Namibian Sun,,2026-08-27,day,NAM,finance.new; infra.connect,mtc-namibia,2026-08-27,https://www.namibiansun.com/mw-main/mtc-puts-n6249m-into-networks-NMH016998-3015-20874,
N$250m bond moves online,Namibian Sun,,2026-08-27,day,NAM,dpi.pay; dpi.registry,bank-windhoek; namibia-securities-exchange; bank-of-namibia; namfisa,2026-08-29,https://www.namibiansun.com/mw-main/n250m-bond-moves-online-NMH017110-3015-21006,
Central bank to introduce digital money next year,The Namibian,,2026-08-27,day,NAM,dpi.pay; include.access,bank-of-namibia,2026-08-29,https://www.namibian.com.na/central-bank-to-introduce-digital-money-next-year/,
New system rewrites producer price data,The Namibian,,2026-08-25,day,NAM,data.statistics; gov.standards,namibia-statistics-agency,2026-08-25,https://www.namibian.com.na/new-system-rewrites-producer-price-data/,
CRAN and NORED sign MOU to advance digital connectivity and infrastructure development,Business Express (Namibia),,2026-08-25,day,NAM,infra.connect; dpi.exchange; infra.energy,cran; nored,2026-08-27,https://nambusinessexpress.com/?p=15262,
V5 Digital launches AI Academy for Namibian organisations,Future Media News,,2026-08-25,day,NAM,capacity.training; tech.ai,v5-digital,2026-08-27,https://futuremedianews.com.na/2026/08/25/v5-digital-launches-ai-academy-for-namibian-organisations/,
STRONGER TOGETHER — Data for Health Cross-Country Collaboration Series: Learning from Namibia to Strengthen Civil Registration in Lesotho,Vital Strategies (Bloomberg Philanthropies Data for Health Initiative),,2026-08-24,day,LSO; NAM,dpi.id; data.statistics; dpi.exchange; capacity.training,ministry-of-home-affairs-lesotho; ministry-home-affairs-namibia; ministry-of-health-and-social-services-namibia; vital-strategies; bloomberg-philanthropies,2026-08-26,,"No online posting could be located on the one automated search made on 2026-08-26. Four targeted searches — on the document's own title and series, on the Lesotho-to-Windhoek benchmarking mission, on the named author plus the series, and on the ""cross-country collaboration series"" plus the programme — return no landing page on `vitalstrategies.org`, `bloomberg.org` or any government site. The file arrived as a bare PDF whose name, `1787591099624.pdf`, is a LinkedIn document-media identifier, consistent with a document carousel post whose permalink was not carried with the download. The record is the document plus what can be established about where it came from, per `reference.md` §4. Not queued."
N$13 million project control system launched,New Era,,2026-08-24,day,NAM,dpi.govtech; gov.policy; finance.new,roads-authority-namibia; ministry-of-works-and-transport-namibia,2026-08-27,https://neweralive.na/n13-million-project-control-system-launched/,
Govt weighs action against official over N$40m AI deal,Namibian Sun,,2026-08-24,day,NAM,tech.ai; gov.policy; data.satellite,ministry-of-agriculture-fisheries-water-and-land-reform-namibia; 6th-grain-corporation; cabinet-of-namibia,2026-08-25,https://www.namibiansun.com/local-news/govt-weighs-action-against-official-over-n40m-ai-deal-nmh015803-1-20661,
Namibia Producer Price Index Bulletin — Second Quarter 2026,Namibia Statistics Agency,,2026-08-21,day,NAM,data.statistics; data.open; capacity.research,namibia-statistics-agency,2026-08-26,https://nsa.org.na/wp-content/uploads/2026/08/Namibia-PPI-Bulletin-Q2-2026_Release.pdf,
"Opinion - Digital identity: Building Nam's digital future on trust, security and facts",New Era,,2026-08-21,day,NAM,dpi.id; gov.discourse,emma-theofelus; mict-namibia; ministry-home-affairs-namibia,2026-08-23,https://neweralive.na/opinion-digital-identity-building-nams-digital-future-on-trust-security-and-facts/,
"Nkurenkuru Post Office opens, NamPost donates ICT gear to community",NAMPA (Namibia Press Agency),,2026-08-21,day,NAM,include.access; finance.new,nampost; emma-theofelus; mict-namibia,2026-08-27,https://www.nampa.org/text/22997112,
Digital platform to safeguard country's N$230 billion road network launched,Namibia Economist,,2026-08-21,day,NAM,dpi.mis; dpi.govtech,ministry-of-works-and-transport-namibia; roads-authority-namibia,2026-08-23,https://economist.com.na/109496/wheels-wings/digital-platform-to-safeguard-countrys-n230-billion-road-network-launched/,
"MTC suggests smartphone subsidies before 2G, 3G shutdown",Namibian Sun,,2026-08-20,day,NAM,infra.connect; include.access; include.divides; gov.policy,mtc-namibia; cran,2026-08-25,https://www.namibiansun.com/local-news/mtc-suggests-smartphone-subsidies-before-2g-3g-shutdown-nmh015578-1-19462,
Cabinet blocks US AI crop-monitoring tender,The Namibian,,2026-08-20,day,NAM,gov.policy; tech.ai; data.satellite,namibia-cabinet; 6th-grain-corporation; ministry-of-agriculture-fisheries-water-and-land-reform-namibia,2026-08-23,https://www.namibian.com.na/cabinet-blocks-us-ai-crop-monitoring-tender/,
Poor Network Coverage Leaves Kavango Schools Struggling,The Villager Newspaper,,2026-08-19,day,NAM,include.divides; infra.connect,cran; telecom-namibia; ministry-of-education-namibia,2026-08-23,https://www.thevillager.com.na/national/2026/poor-network-coverage-leaves-kavango-schools-struggling/,
UnionPay and Standard Bank Expand E-Commerce Acceptance Across Nine African Markets,Tech Africa News,,2026-08-19,day,BWA; GHA; KEN; MWI; NAM; TZA; UGA; ZMB; ZWE; XAF,dpi.pay,unionpay-international; standard-bank,2026-08-19,https://techafricanews.com/2026/08/19/unionpay-and-standard-bank-expand-e-commerce-acceptance-across-nine-african-markets/,
Standard Bank expands UnionPay acceptance,ITWeb Africa,,2026-08-19,day,BWA; GHA; KEN; MWI; NAM; TZA; UGA; ZMB; ZWE; XAF,dpi.pay; geopol.china,standard-bank; unionpay-international,2026-08-19,https://itweb.africa/article/standard-bank-expands-unionpay-acceptance/KBpdgvpmBA47LEew,
Govt cancels N$39.5m agriculture AI deal,Windhoek Observer,,2026-08-19,day,NAM,tech.ai; finance.new,6th-grain-corporation; ministry-of-agriculture-fisheries-water-and-land-reform-namibia,2026-08-23,https://observer24.com.na/govt-cancels-n39-5m-agriculture-ai-deal/,
"Building Tomorrow's Payments, One Milestone at a Time",Business Express (Namibia),,2026-08-18,day,NAM,dpi.pay; include.access,instant-payments-namibia; bank-of-namibia,2026-08-23,https://nambusinessexpress.com/?p=15163,
'N$100 000 smart city' trip leaves Rundu fuming,The Namibian,,2026-08-17,day,NAM,gov.discourse; digital.localgov,rundu-town-council; ministry-of-urban-and-rural-development-namibia,2026-08-18,https://www.namibian.com.na/n100-000-smart-city-trip-leaves-rundu-fuming/,
Digital ID rollout sparks concerns in Namibia,Windhoek Observer,,2026-08-17,day,NAM,gov.discourse; dpi.id,ministry-of-home-affairs-immigration-safety-and-security-namibia,2026-08-18,https://observer24.com.na/digital-id-rollout-sparks-concerns-in-namibia/,
Questions mount over N$39.5m US agriculture AI deal,Windhoek Observer,,2026-08-17,day,NAM,finance.new; tech.ai,ministry-of-agriculture-fisheries-water-and-land-reform-namibia; 6th-grain-corporation,2026-08-18,https://observer24.com.na/questions-mount-over-n39-5m-us-agriculture-ai-deal/,
MHAISS Promotes New E-ID Rollout,Namibian Broadcasting Corporation (NBC),,2026-08-15,day,NAM,dpi.id,ministry-home-affairs-namibia; undp,2026-08-31,https://www.nbcnews.na/node/118005,
Pressure Mounting for Namibia to Build Own Digital Infrastructure,The Villager Newspaper,,2026-08-14,day,NAM; NGA,gov.discourse; infra.store,nitda; paratus-namibia,2026-08-18,https://www.thevillager.com.na/national/2026/pressure-mounting-for-namibia-to-build-own-digital-infrastructure/,
CityMender Namibia partners with Windhoek Express to build a smarter Namibia,Windhoek Express,,2026-08-14,day,NAM,gov.discourse; data.open,citymender-namibia,2026-08-18,https://www.we.com.na/local-news-we/citymender-namibia-partners-with-windhoek-express-to-build-a-smarter-namibia-nmh015440-4-19157,
Young Namibians Leading Change from Digital Innovation to Green Jobs,UNDP Namibia,,2026-08-13,day,NAM,dpi.id; tech.ai; capacity.training,undp,2026-08-17,https://www.undp.org/namibia/news/young-namibians-leading-change-digital-innovation-green-jobs,
Education ministry launches Namibia learning passport,Informanté,,2026-08-13,day,NAM,include.access; digital.rural,unicef; ministry-of-education-namibia,2026-08-18,https://informante.web.na/?p=399266,
"Namibia solidifies cybersecurity, digital ties with India",CAJ News Africa,,2026-08-12,day,NAM,gov.regional; geopol.india,mict-namibia; india-ministry-of-external-affairs,2026-08-18,https://cajnewsafrica.com/2026/08/12/namibia-solidifies-cybersecurity-digital-ties-with-india/,
"CRASA Legal and Policy Committee opens meeting on AI, data governance and regional ICT regulation",TechReviewAfrica,,2026-08-11,day,XSA; NAM,gov.regional; tech.ai; gov.protect,crasa; cran; sadc,2026-08-19,https://techreviewafrica.com/news/6684/crasa-legal-and-policy-committee-opens-meeting-on-ai-data-governance-and-regional-ict-regulation,
A journey through Omaheke's heart,New Era,,2026-08-11,day,NAM,include.access; dpi.id,ministry-home-affairs-namibia,2026-08-18,https://neweralive.na/a-journey-through-omahekes-heart/,
Unreliable internet access cripples Kavango West schools,NAMPA,,2026-08-11,day,NAM,include.access; digital.rural,namibia-ministry-of-education; namibia-parliamentary-standing-committee-on-ict,2026-08-18,https://www.nampa.org/text/22988531,
"Poor network coverage undermines health services in Kavango West, MPs told",NAMPA,,2026-08-11,day,NAM,include.access; digital.rural,namibia-ministry-of-health-and-social-services; namibia-parliamentary-standing-committee-on-ict,2026-08-18,https://www.nampa.org/text/22988699,
Trans-Kalahari 4G rollout requires N$52m,Windhoek Observer,,2026-08-10,day,NAM; BWA,gov.regional; infra.connect,namibia-ministry-of-information-and-communication-technology; botswana-ministry-of-communications-and-innovation; mtc-namibia; bofinet; telecom-namibia,2026-08-18,https://observer24.com.na/trans-kalahari-4g-rollout-requires-n52m/,
"Namibia, Botswana Strengthen ICT Cooperation",Namibian Broadcasting Corporation (NBC),,2026-08-10,day,NAM,gov.regional,mict-namibia; ministry-of-communications-and-innovation-botswana; cran; bocra,2026-08-31,https://www.nbcnews.na/node/118207,
Namibia Statistics Agency — Data Portals page and NADA microdata catalogue (capture of 9 August 2026),Namibia Statistics Agency (NSA),,2026-08-09,day,NAM,data.open; data.statistics; dpi.exchange,namibia-statistics-agency,2026-08-09,https://nsa.org.na/data-portals/,
"PARAM HPC — CDAC PARAM Supercomputer at NUST, India Namibia Centre of Excellence in Information Technology (INCEIT)","India Namibia Centre of Excellence in Information Technology (INCEIT), Namibia University of Science and Technology",,2026-08-09,day,NAM,infra.capacity; capacity.research; geopol.india,,2026-08-09,https://inceit.nust.na/param-hpc,
"Biometrics, Border Control and Surveillance in Angola",Intelwatch,,2026-08-08,day,AGO; COD; NAM,finance.new; dpi.id; gov.protect,angola-ministry-of-interior; dolinveste; t4b; any-security-printing; huawei; sme-angola,2026-08-18,https://intelwatch.org.za/2026/08/08/biometrics-border-control-surveillance-angola/,
Ministry unveils N$12 million monitoring website,New Era,,2026-08-07,day,NAM,finance.new; data.open,undp; gef,2026-08-18,https://neweralive.na/ministry-unveils-n12-million-monitoring-website/,
Namibia and Botswana sign ICT cooperation agreement,Tech Review Africa,,2026-08-07,day,BWA; NAM,gov.regional; infra.connect,namibia-ministry-of-information-and-communication-technology; botswana-ministry-of-communications-and-innovation; communications-regulatory-authority-of-namibia,2026-08-18,https://techreviewafrica.com/news/6641/namibia-and-botswana-sign-ict-cooperation-agreement,
Namibia to establish National Data Centre under N$639.2m ICT budget,TechNews Namibia,,2026-08-06,day,NAM,gov.policy; infra.store,mict-namibia; namibia-data-protection-bill; namibia-cybercrime-bill,2026-08-31,https://technews.com.na/2026/08/06/namibia-to-establish-national-data-centre-under-n639-2m-ict-budget/,
Botswana and Namibia to Sign ICT Cooperation Agreement,Tech Africa News,Jennifer Onyeagoro,2026-08-06,day,BWA; NAM,gov.regional; finance.mou; infra.cybersec,ministry-of-communications-and-innovation-botswana; emma-theofelus,2026-08-08,https://techafricanews.com/2026/08/06/botswana-and-namibia-to-sign-ict-cooperation-agreement/,
Namibia taps Deloitte for AI,ITWeb Africa,,2026-08-05,day,NAM,tech.ai; gov.policy; infra.store; infra.connect; infra.cybersec,deloitte; ncrst; mict-namibia; emma-theofelus,2026-08-05,https://itweb.africa/article/namibia-taps-deloitte-for-ai/KzQenMjyxWY7Zd2r,
Namibia and Deloitte Discuss AI Strategy and Digital Infrastructure Development,Tech Africa News,,2026-08-05,day,NAM,tech.ai; gov.policy; infra.store; infra.connect; infra.cybersec,deloitte; ncrst; mict-namibia; emma-theofelus,2026-08-05,https://techafricanews.com/2026/08/05/namibia-and-deloitte-discuss-ai-strategy-and-digital-infrastructure-development/,
Who is Training the Workforce on AI Competency?,The Namibian,,2026-08-05,day,NAM,tech.ai; capacity.training,,2026-08-11,https://www.namibian.com.na/who-is-training-the-workforce-on-ai-competency/,
MP raises concerns about data control of smart-city grant from China,Windhoek Observer,,2026-08-04,day,NAM,gov.discourse; gov.protect; geopol.china; digital.localgov; data.satellite,rodney-cloete; china-namibia-smart-city; namibia-data-protection-bill,2026-08-05,https://observer24.com.na/mp-raises-concerns-about-data-control-of-smart-city-grant-from-china/,
Ministry demystifies electronic ID fears,New Era,,2026-08-04,day,NAM,dpi.id; gov.discourse; include.access,ministry-home-affairs-namibia; namibia-digital-id,2026-08-08,https://neweralive.na/ministry-demystifies-electronic-id-fears/,
"NO ID, NO JOB",Namibian Sun,,2026-08-03,day,NAM,dpi.id,,2026-08-11,https://www.namibiansun.com/short-news/no-id-no-job-nmh014719-1-18249,
A smart city vision must never lose sight of basic service delivery,Windhoek Observer,,2026-08-03,day,NAM,gov.discourse; digital.localgov,,2026-08-08,https://observer24.com.na/a-smart-city-vision-must-never-lose-sight-of-basic-service-delivery/,
Windhoek's 'smart city' vision draws mixed reactions,Windhoek Observer,,2026-08-01,day,NAM,digital.localgov; gov.discourse; include.access; gov.policy,un-habitat,2026-08-08,https://observer24.com.na/windhoeks-smart-city-vision-draws-mixed-reactions/,
New e-ID expiry date to boost security,The Namibian,,2026-08-01,day,NAM,dpi.id; include.access; gov.discourse,ministry-home-affairs-namibia; namibia-digital-id; cran,2026-08-08,https://www.namibian.com.na/new-e-id-expiry-date-to-boost-security/,
GSMA and Five African Governments Launch ATLAS Umoja AI to Scale Nigeria's Language Model Template Across the Continent,iAfrica.com,,2026-07-31,day,XAF; NGA; KEN; TGO; NAM; BEN,tech.ai; gov.regional; include.divides; infra.connect,gsma; african-telecommunications-union; ncc; awarri-technologies,2026-08-01,https://iafrica.com/gsma-and-five-african-governments-launch-atlas-umoja-ai-to-scale-nigerias-language-model-template-across-the-continent/,
Namibia taps chiefs for network rollout,ITWeb Africa,,2026-07-30,day,NAM,infra.connect; digital.rural; include.divides,ministry-of-ict-namibia; cran; mtc-namibia; telecom-namibia; powercom-namibia; traditional-authorities-trust-namibia,2026-07-30,https://www.itweb.africa/article/namibia-taps-chiefs-for-network-rollout/LPwQ57lbeY5qNgkj,
NCCI and CRAN partner to accelerate digital economy,Namibia Economist,,2026-07-30,day,NAM,infra.cybersec; finance.mou; capacity.literacy; gov.legislate,cran; ncci-namibia,2026-07-31,https://economist.com.na/108753/general-news/ncci-and-cran-partner-to-accelerate-digital-economy/,
MoU to advance Namibia's digital transformation signed in capital,Namibia Press Agency (NAMPA),,2026-07-30,day,NAM,finance.mou,ncci-namibia; cran,2026-08-31,https://www.nampa.org/text/22980184,
"Stats key for development - BoN, NSA",New Era,,2026-07-30,day,NAM,data.statistics; dpi.exchange; tech.ai,bank-of-namibia; namibia-statistics-agency; imf,2026-07-31,https://neweralive.na/stats-key-for-development-bon-nsa/,
Omaheke first stop for e-ID rollout campaign,The Namibian,,2026-07-29,day,NAM,dpi.id; gov.protect; digital.rural; include.access,ministry-home-affairs-namibia; namibia-digital-id; undp; cran,2026-07-30,https://www.namibian.com.na/omaheke-first-stop-for-e-id-rollout-campaign/,
Marginalised communities need inclusion in e-ID rollout,The Namibian,,2026-07-29,day,NAM,dpi.id; include.divides; digital.rural,ministry-home-affairs-namibia; namibia-digital-id; undp; cran; namibia-statistics-agency,2026-07-30,https://www.namibian.com.na/marginalised-communities-need-inclusion-in-e-id-rollout/,
Ministry of home affairs clarifies e-ID costs,The Namibian,,2026-07-29,day,NAM,dpi.id; include.access; dpi.registry,ministry-home-affairs-namibia; namibia-digital-id,2026-07-30,https://www.namibian.com.na/ministry-of-home-affairs-clarifies-e-id-costs/,
Namibia becomes fourth African country to launch instant payments system,The Brief (Namibia),,2026-07-29,day,NAM,dpi.pay; include.access; gov.policy,bank-of-namibia; instant-payments-namibia; payments-association-of-namibia; bank-windhoek; nampost; letshego-bank-namibia,2026-07-31,https://thebrief.com.na/2026/07/namibia-becomes-fourth-african-country-to-launch-instant-payments-system/,
Namibia moves closer to instant payments,Namibian Sun,Staff Reporter,2026-07-29,day,NAM,dpi.pay; gov.standards; include.access,payments-association-of-namibia; bank-of-namibia,2026-08-04,https://www.namibiansun.com/mw-main/namibia-moves-closer-to-instant-payments-NMH014446-3015-17893,
E-IDs outreach kicks off in Omaheke,New Era,,2026-07-29,day,NAM,dpi.id; include.access; infra.cybersec,ministry-home-affairs-namibia; undp; cran; namibia-digital-id,2026-07-31,https://neweralive.na/e-ids-outreach-kicks-off-in-omaheke/,
Health prepares for digital system rollout,New Era,,2026-07-29,day,NAM,dpi.mis; digital.rural; include.access,ministry-of-health-and-social-services-namibia; namibia-digital-community-system,2026-07-31,https://neweralive.na/health-prepares-for-digital-system-rollout/,
Poor data puts business decisions at risk - reliable statistics guide operations and reduce danger,New Era,,2026-07-29,day,NAM,data.statistics; gov.discourse,bank-of-namibia; namibia-statistics-agency,2026-07-31,https://neweralive.na/poor-data-puts-business-decisions-at-risk-reliable-statistics-guide-operations-and-reduce-danger/,
"Starlink adds Cote d'Ivoire and Seychelles, reaching 28 African countries",Tech-ish,,2026-07-28,day,CIV; SYC; KEN; ZAF; NAM; XAF,infra.connect; gov.legislate; include.divides,starlink; spacex; artci; icasa; cran; amazon-leo; herotel; communications-authority-of-kenya,2026-07-30,https://tech-ish.com/2026/07/28/starlink-28-african-countries-kenya-freeze/,
Namibia steps up digital ID campaign ahead of September rollout,Biometric Update,,2026-07-28,day,NAM,dpi.id; dpi.registry; include.access,ministry-of-home-affairs-immigration-safety-and-security-namibia; undp; sadc,2026-07-30,https://www.biometricupdate.com/202607/namibia-steps-up-digital-id-campaign-ahead-of-september-rollout,
La GSMA lance une initiative pour développer l'IA en langues africaines,wearetech.africa,,2026-07-28,day,NGA; TGO; KEN; NAM; BEN; TZA; XAF,tech.ai; gov.regional; capacity.research,gsma; african-telecommunications-union; awarri; zindi; nitda; ncair; masakhane,2026-07-30,https://www.wearetech.africa/fr/fils/actualites/gestion-publique/la-gsma-lance-une-initiative-pour-developper-l-ia-en-langues-africaines,
"Cabinet approves ICT agreement with Congo, endorses regional cooperation",New Era,,2026-07-27,day,NAM; COG,gov.regional; finance.mou; gov.policy,cabinet-of-namibia; ministry-of-ict-namibia; emma-theofelus,2026-07-31,https://neweralive.na/cabinet-approves-ict-agreement-with-congo-endorses-regional-cooperation/,
BoN backs e-ID rollout to reduce census costs and improve policymaking,The Brief (Namibia),,2026-07-27,day,NAM,dpi.exchange; data.statistics; dpi.id,bank-of-namibia; namibia-statistics-agency; namibia-digital-id,2026-07-31,https://thebrief.com.na/2026/07/bon-backs-e-id-rollout-to-reduce-census-costs-and-improve-policymaking/,
Government to roll out electronic IDs in September to drive digital services,Informante,,2026-07-25,day,NAM,dpi.id; gov.protect; dpi.govtech; gov.legislate,ministry-home-affairs-namibia; office-of-the-prime-minister-namibia; namibia-digital-id; namibia-civil-registration-identification-act-2024,2026-07-31,https://informante.web.na/?p=398234,
GSMA Welcomes Abuja Declaration on Meaningful Connectivity for Africa and Joins Partners to Launch ATLAS Umoja,GSMA,,2026-07-24,day,XAF; NGA; KEN; TGO; NAM; BEN,gov.policy; tech.ai; infra.connect; gov.regional,gsma; african-telecommunications-union; zindi; awarri-technologies,2026-07-30,https://www.gsma.com/newsroom/all-documents/gsma-welcomes-abuja-declaration-on-meaningful-connectivity-for-africa-and-joins-partners-to-launch-atlas-umoja/,
Govt dismisses 'mark of the beast' conspiracies over e-IDs,Namibian Sun,,2026-07-23,day,NAM,dpi.id; dpi.exchange; gov.protect,ministry-home-affairs-namibia; namibia-digital-id; office-of-the-prime-minister-namibia; cran,2026-07-30,https://www.namibiansun.com/technology/govt-dismisses-mark-of-the-beast-conspiracies-over-e-ids-nmh013991-1-17373,
Ministry takes ID registration to Khomas schools,New Era,,2026-07-23,day,NAM,dpi.id; include.access; dpi.registry,ministry-home-affairs-namibia,2026-07-31,https://neweralive.na/ministry-takes-id-registration-to-khomas-schools/,
Namibia's cyber threats soar,New Era,,2026-07-23,day,NAM,infra.cybersec; gov.policy,nam-csirt; cran; namibia-airports-company,2026-07-31,https://neweralive.na/namibias-cyber-threats-soar/,
SKY'S THE LIMIT: Q-KON and Partners Launch Fully Compliant EUTELSAT-ONEWEB LEO Satellite Services in Namibia,Q-KON,,2026-07-22,day,NAM,infra.connect,q-kon; eutelsat-oneweb; cran; echo-namibia; oblixx-communication-networks,2026-08-31,https://www.qkon.com/2026/07/22/q-kon-and-partners-launch-fully-compliant-eutelsat-oneweb/,
MOHSS Modernises Community Healthcare System,Namibian Broadcasting Corporation (NBC),,2026-07-22,month,NAM,dpi.exchange,ministry-of-health-and-social-services-namibia; namibia-digital-community-system,2026-08-31,https://nbcnews.na/node/117899,
Digital ID to reveal who sees your data,The Namibian,,2026-07-22,day,NAM,dpi.id; gov.protect,namibia-digital-id; mict-namibia; namibia-civil-registration-identification-act-2024; namibia-data-protection-bill,2026-07-23,https://www.namibian.com.na/digital-id-to-reveal-who-sees-your-data/,
Cyber threats surge as Namibia records half a million vulnerabilities,The Namibian,,2026-07-22,day,NAM,infra.cybersec,cran,2026-07-23,https://www.namibian.com.na/cyber-threats-surge-as-namibia-records-half-a-million-vulnerabilities/,
Day 2 - Interoperability - Namibia: Namibia CRVS-Social Protection Integration,"United Nations Economic Commission for Africa (EGMRG), presented by Namibia's Chief Registrar",,2026-07-18,day,NAM,digital.rural; dpi.exchange; dpi.id; dpi.registry; dpi.mis,ministry-home-affairs-namibia; nprs-namibia; ministry-of-gender-equality-poverty-eradication-and-social-welfare-namibia; uneca,2026-08-31,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-interoperability-namibia.pdf,
Starlink launches in 27th African country before South Africa,MyBroadband,,2026-07-17,day,CIV; ZAF; NAM; ERI; XAF,infra.connect; gov.policy; geopol.usa,starlink; spacex; icasa,2026-07-20,https://mybroadband.co.za/news/broadband/658586-starlink-launches-in-27th-african-country-before-south-africa.html,
"The Home of Business and IP Registrations, Administration and Regulation in Namibia",Business and Intellectual Property Authority (BIPA),,2026-07-16,day,NAM,dpi.registry; dpi.govtech,bipa-namibia,2026-07-16,https://www.bipa.na/,"homepage capture of a standing-object reference — the bare domain IS the document-specific URL (lint #14 carve-out, confirmed 2026-07-21)"
"Namibia secures N$5.62bn AfDB backing to expand TVET system, establish AI institute",The Brief (Namibia),,2026-07-15,day,NAM,tech.ai; infra.store; capacity.training; finance.new,african-development-bank; ministry-of-education-namibia; nust; unam,2026-08-31,https://thebrief.com.na/2026/07/namibia-secures-n5-62bn-afdb-backing-to-expand-tvet-system-establish-ai-institute/,
Namibia pushes cyber security reforms,ITWeb Africa,,2026-07-14,day,NAM,infra.cybersec; gov.legislate; gov.protect,emma-theofelus; cran,2026-07-19,https://itweb.africa/article/namibia-pushes-cyber-security-reforms/mQwkoq6YJWlM3r9A,
Nandi-Ndaitwah pushes AI jobs in Huawei talks,The Namibian,,2026-07-08,day,NAM,geopol.china; tech.ai; infra.store; capacity.training; finance.new,netumbo-nandi-ndaitwah; huawei; china-namibia-smart-city; ministry-home-affairs-namibia,2026-07-19,https://www.namibian.com.na/nandi-ndaitwah-pushes-ai-jobs-in-huawei-talks/,
China commits N$245m to Namibia smart city project,The Brief (Namibia),,2026-07-08,day,NAM,finance.new,government-of-china; huawei; china-namibia-smart-city,2026-08-31,https://thebrief.com.na/2026/07/china-commits-n245m-to-namibia-smart-city-project/,
