recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
XGL,2024,,Gates Foundation,Digital Identity and CRVS,Grant,2,commitment,exact,Active,Enhancing Security and Privacy of National Scale Identity Systems Phase 2,to enhance the security and privacy of national scale digital public infrastructure systems,NGO/CS,,,INV-057591,DAC-1601-INV-057591,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-057591,gates-foundation,2024-01-01-gates-reg-135-enhancing-security-and-privacy-of-national
XGL,2024,,Gates Foundation,Digital Payments and Fintech,Grant,2,commitment,exact,Closed,Alliance for Financial Inclusion - Phase IV,"to enhance the capacity of developing and emerging countries to implement innovative financial inclusion policies, with a cross-cutting focus on advancing digital financial services and women’s financial inclusion.",NGO/CS,,,INV-064032,DAC-1601-INV-064032,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-064032,gates-foundation,2024-01-01-gates-reg-145-alliance-for-financial-inclusion---phase
XGL,2024,2026,Gates Foundation,Digital Payments and Fintech,Grant,1,commitment,rounded,Active,"Africa DFI & DPI Champions- Growth, & Financial Equality, Phase II","to support initiatives, advocacy, champion engagement and strategic communications for digital public infrastructure and digital financial inclusion advocacy, in Africa.",NGO/CS,United Nations Development Programme,,INV-068943,DAC-1601-INV-068943,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-068943,gates-foundation,2024-01-01-gates-reg-179-africa-dfi-dpi-champions--growth-financial
XGL,2024,,Gates Foundation,Standards,Grant,1,commitment,rounded,Active,DPI Safeguards Initiative to advance DPI Enabling Environment,"to develop DPI safeguards principles, definitions and implementation protocols to advance DPI Enabling Environment",NGO/CS,,,INV-072535,DAC-1601-INV-072535,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-072535,gates-foundation,2024-01-01-gates-reg-213-dpi-safeguards-initiative-to-advance-dpi
XGL,2023,2030,European Union,Strategies plans and policies,Grant,5,commitment,rounded,Active,Global Partnerships for Human-Centric ICT Standardisation - `GIST',"This action will contribute to the achievement of the `Specific objective 5: Digital transformation¿ of the MIP Global Challenges. This Action is aligned with the Global Gateway objectives to promote digital transformation and the development of Digital in partner countries, including through support for information and communications technology (ICT) / Digital standardization. It aims to support",Government,,"EUR 5,000,000",2023604231,XI-IATI-EC_INTPA-2023-ACT-62059,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-ACT-62059,european-union,2023-01-01-ec-glo-005-global-partnerships-for-human-centric-ict-standardisation
XGL,2023,2029,European Union,Strategies plans and policies,Grant,8,commitment,rounded,Active,Digital and Green Innovation,"This Action promotes the advancement of the twin transition to a green and digital economy, by fostering green tech innovations that tackle environmental challenges of priority to partner countries, such as climate change. It aims at lowering technical barriers and creating an enabling environment, in a given context, through innovation support for finance readiness and sustainability of businesse",Government,,"EUR 7,000,000",2023604230,XI-IATI-EC_INTPA-2023-ACT-62060,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-ACT-62060,european-union,2023-01-01-ec-glo-006-digital-and-green-innovation
XGL,2023,2027,European Union,Access to services,Grant,6,commitment,rounded,Active,Digital Democracy Initiative,The Digital Democracy Initiative is a partnership between Denmark and the European Union to promote and protect local inclusive democratic space in the digital age .,Government,,"EUR 5,500,000",,XI-IATI-EC_INTPA-2023-PC-28612,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-PC-28612,european-union,2023-01-01-ec-glo-013-digital-democracy-initiative
XGL,2023,2026,European Union,Strategies plans and policies,Grant,2,commitment,rounded,Active,Recentering the Civic Internet through Partner Engagement (ReCIPE),"Contract related to: Recentering the Civic Internet through Partner Engagement (ReCIPE) - The action intends to promote the EU¿s vision of digitalisation in the multilateral system, and in multi-stakeholder and multilateral fora. Advancing the EU¿s participation and role in a specific range of topics will on the one hand promote the EU¿s vision and on the other hand reduce the risk of propagation",Government,,"EUR 1,750,000",,XI-IATI-EC_INTPA-2023-PC-26915,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-PC-26915,european-union,2023-01-01-ec-glo-014-recentering-the-civic-internet-through-partner
XGL,2023,2026,European Union,AI,Grant,2,commitment,rounded,Active,Supporting Member States in Implementing UNESCO\u00bfs Recommendation on the Ethics of AI through Innovative Tools,"Contract related to: Supporting Member States in Implementing UNESCO¿s Recommendation on the Ethics of AI through Innovative Tools - The action intends to promote the EU¿s vision of digitalisation in the multilateral system, and in multi-stakeholder and multilateral fora. Advancing the EU¿s participation and role in a specific range of topics will on the one hand promote the EU¿s vision and on the",Government,,"EUR 2,000,000",,XI-IATI-EC_INTPA-2023-PC-25743,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-PC-25743,european-union,2023-01-01-ec-glo-017-supporting-member-states-in-implementing-unescos
XGL,2023,2026,European Union,Strategies plans and policies,Grant,16,commitment,rounded,Active,EU Contribution to the Digital Transformation Window of the UN Joint SDG Fund,"EU support to the Fund's Digital Transformation Window over 2023-26 (with yearly installments in 2023, 2024/25, 2025/26). In line with EC priorities and GG-Digital objectives.",Government,,"EUR 15,000,000",,XI-IATI-EC_INTPA-2023-PC-25505,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-PC-25505,european-union,2023-01-01-ec-glo-022-eu-contribution-to-the-digital-transformation
XGL,2023,,Gates Foundation,National statistics,Grant,3,commitment,exact,Active,Global Financial Inclusion Indicators 2024,to collect harmonized nationally representative data globally on key financial and digital connectivity indicators to motivate effective financial inclusion and digital connectivity initiatives that equitably reach all adults,NGO/CS,,,INV-059364,DAC-1601-INV-059364,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-059364,gates-foundation,2023-01-01-gates-reg-097-global-financial-inclusion-indicators-2024
XGL,2023,,Gates Foundation,Cybersecurity,Grant,3,commitment,exact,Closed,Tazama Project,To improve safety of Level One aligned inclusive instant payment systems by insuring all ecosystem players have access to quality fraud management tools.,NGO/CS,,,INV-059283,DAC-1601-INV-059283,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-059283,gates-foundation,2023-01-01-gates-reg-098-tazama-project
XGL,2023,,Gates Foundation,Access to services,Grant,1,commitment,exact,Active,DPGA 50 in 5 Campaign,to develop a global digital public infrastructure (DPI) advocacy campaign which aims to encourage 50 countries to build safe and inclusive DPI within the next 5 years.,NGO/CS,,,INV-058995,DAC-1601-INV-058995,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-058995,gates-foundation,2023-01-01-gates-reg-182-dpga-50-in-5-campaign
XGL,2022,2027,European Union,Strategies plans and policies,Grant,16,commitment,rounded,Active,Multilateralism and Digitalisation,"The action intends to promote the EU¿s vision of digitalisation in the multilateral system, and in multi-stakeholder and multilateral fora. Advancing the EU¿s participation and role in a specific range of topics will on the one hand promote the EU¿s vision and on the other hand reduce the risk of propagation of non-democratic and non-human centric developments in the digital domain.¿With the objec",Government,,"EUR 15,000,000",2022600277,XI-IATI-EC_INTPA-2022-ACT-61237,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2022-ACT-61237,european-union,2022-01-01-ec-glo-007-multilateralism-and-digitalisation
XGL,2022,,Gates Foundation,Digital Payments and Fintech,Grant,3,commitment,exact,Closed,GSMA - MMU 5 + Innovation Lab,"to connect with the mobile money, banking and fintech industries to increase inclusion of the poorest, particularly women, increase safety, drive innovation, and foster strategies for sustainable scale to reach more people in more ways",NGO/CS,,,INV-042532,DAC-1601-INV-042532,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-042532,gates-foundation,2022-01-01-gates-reg-114-gsma---mmu-5-innovation-lab
XGL,2022,,Gates Foundation,Other GovTech and e-Gov,Grant,1,commitment,rounded,Active,Digital Public Goods Charter: Financing Platform,to support the Digital Public Goods Charter and establish an overarching political tool and advocacy umbrella to encourage donor investment in - and LMIC adoption of – digital public infrastructure,NGO/CS,,,INV-043358,DAC-1601-INV-043358,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-043358,gates-foundation,2022-01-01-gates-reg-188-digital-public-goods-charter-financing-platform
XGL,2021,2029,European Union,Strategies plans and policies,Grant,16,commitment,rounded,Active,Knowledge Hub Digital (Part I),"The Knowledge Hub will cover the key digital priority areas: digital economy and governance, digital connectivity, cybersecurity, space & earth observation, science, technology and innovation (STI).",Government,,"EUR 13,187,500",2021000374,XI-IATI-EC_INTPA-2021-ACT-60686,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2021-ACT-60686,european-union,2021-01-01-ec-glo-001-knowledge-hub-digital-part-i
XGL,2021,,Gates Foundation,Digital Identity and CRVS,Grant,8,commitment,rounded,Closed,Modular Open Source Identification Platform (MOSIP) Phase 2,"to create, sustain, evolve and integrate a modular open source identity platform (MOSIP) as digital infrastructure for financial inclusion and women's economic empowerment",NGO/CS,,,INV-032142,DAC-1601-INV-032142,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-032142,gates-foundation,2021-01-01-gates-reg-032-modular-open-source-identification-platform-mosip
XGL,2021,,Gates Foundation,Digital Payments and Fintech,Grant,3,commitment,exact,Closed,International Bank for Reconstruction and Development_G2PX,"to develop guidance, share knowledge and support implementation of a cross-sectoral approach to digitize government-to-person payments that can accelerate financial inclusion, women’s empowerment and government-wide fiscal savings",NGO/CS,,,INV-031427,DAC-1601-INV-031427,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-031427,gates-foundation,2021-01-01-gates-reg-107-international-bank-for-reconstruction-and-developmentg2px
XGL,2020,2026,European Union,Digital Payments and Fintech,Grant,8,commitment,rounded,Active,Leveraging digital finance to increase resilience of ACP countries,"The action aims to contribute to the deployment of digital finance solutions at the scale and speed necessary to deepen financial inclusion and accelerate economic recovery from COVID-19, to make economies and societies more resilient to external shocks.",Government,,"EUR 7,223,644",,XI-IATI-EC_INTPA-2020-PCC-420279,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2020-PCC-420279,european-union,2020-01-01-ec-glo-024-leveraging-digital-finance-to-increase-resilience
XGL,2020,2025,Gates Foundation,Cybersecurity,Grant,2,commitment,rounded,Closed,Global Cybersecurity Strategy for Financial Inclusion,to enhance cybersecurity capacity and resilience of the digital infrastructures and institutions in developing countries focused on providing financial services to the poor,Research/academic,Carnegie Endowment for International Peace,,INV-018336,DAC-1601-INV-018336,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-018336,gates-foundation,2020-01-01-gates-reg-153-global-cybersecurity-strategy-for-financial-inclusion
XGL,2019,2034,European Union,ICT Industry,Grant,3,commitment,rounded,Active,Digital Energy Facility (DEF) for the promotion of energy transition and energy access - Seed Financing,"The overall objective of the Facility is to support energy sector modernization and digitalization, innovative business models and the long-term sustainability of energy systems, thereby establishing the necessary preconditions for increased access to energy and renewable energy development.",Government,,"EUR 2,480,000",,XI-IATI-EC_INTPA-2019-PCC-407797,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-407797,european-union,2019-01-01-ec-glo-035-digital-energy-facility-def-for-the
XGL,2019,2034,European Union,ICT Industry,Grant,10,commitment,rounded,Active,Digital Energy Facility (DEF) for the promotion of energy transition and energy access - Technical Assistance and Pre-seed Financing,"The overall objective of the Facility is to support energy sector modernization and digitalization, innovative business models and the long-term sustainability of energy systems, thereby establishing the necessary preconditions for increased access to energy and renewable energy development.",Government,,"EUR 9,270,000",,XI-IATI-EC_INTPA-2019-PCC-408640,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-408640,european-union,2019-01-01-ec-glo-036-digital-energy-facility-def-for-the
XGL,2019,,Gates Foundation,Digital Identity and CRVS,Grant,5,commitment,exact,Active,ID4D Phase II: Enabling Development of next generation digital ID systems,"to accelerate design, development and implementation of next generation identification systems supporting a wider range of developmental needs, enabling inclusion and access to essential services for all",NGO/CS,,,INV-001329,DAC-1601-INV-001329,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-001329,gates-foundation,2019-01-01-gates-reg-056-id4d-phase-ii-enabling-development-of
XGL,2019,,Gates Foundation,Digital Payments and Fintech,Grant,2,commitment,exact,Closed,GSMA MMU Phase 4: Mobile Payments as a Platform,to support the GSMA Mobile Money Program in providing poor households with mobile money services,NGO/CS,,,OPP1209111,DAC-1601-OPP1209111,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-OPP1209111,gates-foundation,2019-01-01-gates-reg-139-gsma-mmu-phase-4-mobile-payments
XGL,2018,,Gates Foundation,Digital Payments and Fintech,Grant,4,commitment,exact,Closed,Alliance for Financial Inclusion - Phase III,"to enhance the capacity of developing and emerging countries to implement innovative financial inclusion policies, with a cross-cutting focus on advancing digital financial services and women’s financial inclusion",NGO/CS,,,OPP1191457,DAC-1601-OPP1191457,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-OPP1191457,gates-foundation,2018-01-01-gates-reg-087-alliance-for-financial-inclusion---phase
XGL,2018,,Gates Foundation,Digital Payments and Fintech,Grant,2,commitment,exact,Closed,Mobile Money Research and Innovation Laboratory,"to drive industry collaboration on expanding mobile money use cases, interoperability and operational efficiencies to better serve poor people at lower cost",NGO/CS,,,OPP1192622,DAC-1601-OPP1192622,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-OPP1192622,gates-foundation,2018-01-01-gates-reg-125-mobile-money-research-and-innovation-laboratory
XGL,2017,,Gates Foundation,Digital Payments and Fintech,Grant,1,commitment,exact,Closed,Financial Inclusion Global Initiative (FIGI),to accelerate policy reform and improve payment systems infrastructure in selected countries to increase the number of transaction accounts available to and used by poor consumers,NGO/CS,,,OPP1174180,DAC-1601-OPP1174180,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-OPP1174180,gates-foundation,2017-01-01-gates-reg-175-financial-inclusion-global-initiative-figi
