recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
MOZ,2022,2028,World Bank,Connectivity,Concessional Loan,200,commitment,exact,Active,Mozambique Digital Acceleration Project,"Accelerates Mozambique's digital economy through expanded broadband access, digital government services, digital financial infrastructure, and digital skills programs.",Public Sector,Republic of Mozambique,,P176459,44000-P176459,https://projects.worldbank.org/en/projects-operations/project-detail/P176459,world-bank,2022-07-15-wb-moz-001-mozambique-digital-acceleration-project
MOZ,2022,2029,European Union,"Strategies, plans and policies",Grant,24,commitment,rounded,Active,VaMOZ Digital!,"Mozambique remains one of the bottom ten countries in the world in terms of human development, aggravated by increasing inequality in recent years, including significant gender differences, Gini-coefficient rose to 0.56 (2014/15) from 0.47 (2008/9), placing Mozambique among the most unequal countries in Sub-Saharan Africa, substantial disparities between North and south and urban versus rural area",Public Sector,,"EUR 22,500,000",2022600315,XI-IATI-EC_INTPA-2022-ACT-60671,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2022-ACT-60671,european-union,2022-01-01-ec-moz-002-vamoz-digital
MOZ,2022,2030,European Union,ICT Industry,Grant,8,commitment,rounded,Active,National Control Centre for Energy,"The country has set ambitious targets for its energy sector: by 2030, universal access as well as 62% of renewable energy in the energy mix, and 20% of solar and wind generation in 2043. However, these targets are hampered by the fact that Mozambique does not have an appropriate control of its electricity grid. The Mozambican power grid currently comprises two independent and unconnected sub-grids",Public Sector,,"EUR 8,008,000",2022600215,XI-IATI-EC_INTPA-2022-ACT-60663,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2022-ACT-60663,european-union,2022-01-01-ec-moz-007-national-control-centre-for-energy
MOZ,2021,2027,World Bank,Connectivity,Concessional Loan,343,commitment,rounded,Active,Sustainable Energy and Broadband Access in Rural Mozambique Project,Expands rural broadband access and provides sustainable energy in Mozambique through shared infrastructure investment. Supports last-mile broadband connectivity alongside rural electrification.,Public Sector,Republic of Mozambique,,P175295,44000-P175295,https://projects.worldbank.org/en/projects-operations/project-detail/P175295,world-bank,2021-12-14-wb-moz-002-sustainable-energy-and-broadband-access-in
MOZ,2021,,World Bank,Sectoral management information systems,Grant,168,commitment,exact,Active,"World Bank — Mozambique Social Protection and Economic Resilience Project (P173640), 2021","""PROJECT APPRAISAL DOCUMENT ON A PROPOSED GRANT IN THE AMOUNT OF SDR 89.4 MILLION (US$126.5 MILLION EQUIVALENT) AND A PROPOSED GRANT IN THE AMOUNT OF US$41 MILLION FROM THE STRENGTHENING MOZAMBIQUE'S SOCIAL PROTECTION SYSTEM MULTI DONOR TRUST FUND TO THE REPUBLIC OF MOZAMBIQUE FOR THE SOCIAL PROTECTION AND ECONOMIC RESILIENCE PROJECT.""",Public Sector,"Republic of Mozambique (Ministry of Labor, Gender, and Social Protection / INAS)",SDR 89.4 million (US$126.5 million equivalent) IDA grant + US$41 million MDTF grant,P173640,,https://documents1.worldbank.org/curated/en/730421641925366333/pdf/Mozambique-Social-Protection-for-Economic-Resilience-Project.pdf,world-bank,2021-11-23-world-bank-moz-2021-social-protection-economic-resilience
MOZ,2021,2027,World Bank,Other GovTech and e-Gov,Grant,150,commitment,exact,Active,Digital Governance and Economy Project,"Supports Mozambique's digital governance and economy through improved digital government platforms, broadband infrastructure, and digital financial services.",Public Sector,Republic of Mozambique,,P172350,44000-P172350,https://projects.worldbank.org/en/projects-operations/project-detail/P172350,world-bank,2021-09-23-wb-moz-003-digital-governance-and-economy-project
MOZ,2021,2023,Global Affairs Canada,Digital Identity and CRVS,Grant,5,commitment,estimated,Closed,"Vital Statistics in Support of Maternal, Newborn and Child Health \u2014 Mozambique (Phase 2)","Phase 2 continuation: accelerates birth and death registration, expands civil registration digital infrastructure, and increases vital statistics data quality in Mozambique to support MNCH outcomes.",Public Sector,UNICEF Mozambique,"CAD 6,500,000",CA-3-P001300002,CA-3-P001300002,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=CA-3-P001300002,global-affairs-canada,2021-01-01-gac-moz-vital-stats-mnch-2021-vital-statistics-in-support-of-maternal
MOZ,2020,,Export-Import Bank of China (China Eximbank),Connectivity,Concessional Loan,132,commitment,rounded,Active,Modernization and Expansion of the National Mobile Network (Tmcel),"Concessional loan to modernize and expand the national mobile telecommunications network of Tmcel (Mozambique Telecom), the state-owned operator. Includes network expansion across multiple phases to improve mobile coverage and service quality nationwide.",Public Sector,Tmcel,,MZ.071,,https://www.bu.edu/gdp/files/2022/11/GCI_PB_012_EN_FIN.pdf,china-eximbank,2020-01-01-eximbank-cn-moz-002-modernization-and-expansion-of-the-national
MOZ,2017,2023,Global Affairs Canada,Digital Identity and CRVS,Grant,15,commitment,estimated,Closed,"Vital Statistics in Support of Maternal, Newborn and Child Health \u2014 Mozambique (Phase 1)","Increases civil and vital registration rates in Mozambique to improve policies and programs that reduce maternal and child mortality. Includes digital registration technology, mobile data platforms, and vital statistics information systems.",Public Sector,UNICEF Mozambique,"CAD 19,500,000",CA-3-D002529001,CA-3-D002529001,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=CA-3-D002529001,global-affairs-canada,2017-01-01-gac-moz-vital-stats-mnch-2017-vital-statistics-in-support-of-maternal
MOZ,2015,2018,Sida,National statistics,Grant,3,commitment,stated,Closed,INE Census 2015-2017,"The co-financing of the census contributes to ""Strengthened democracy and gender equality, and greater respect for human rights,"" and to several other sub-objectives of the Swedish strategy for Mozambique, since many sectors depend on quality statistics — notably strengthened civil-society capacity for transparency and accountability, citizens' access to information on political and public decisions, and stronger democratic institutions and public-administration capacity. The budget is spread over a five-year period, 2015-2019. For 2015 the Government of Mozambique allocated 367.5 million meticais (US$8.5m); the bulk of census funds are required in the enumeration year (2017), when 59% of the total budget is needed. Financing for 2016 onward was, at the time of reporting, still pending, and INE's draft action plan and budget for 2016 had not yet been presented.",Public Sector,INE/Instituto Nacional de Estatísticas de Moçambique,"SEK 25,000,000",,SE-0-SE-6-51140095-5114009501,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=SE-0-SE-6-51140095-5114009501,sida,2015-12-01-sida-moz-ine-census-2015-ine-census-2015-2017
MOZ,2015,2015,Sida,Public debate and participation in policymaking,Grant,0,commitment,stated,Closed,Maputo Internet Forum 2015,"Maputo Internet Forum has the following primary objectives: 1) Gather actors from different parts of society in Mozambique to discuss and create partnerships on issues related to the internet and social and economic development. 2) Build capacity of Mozambican civil society and the public sector in matters at the intersection of internet freedom, security and openness, respect for human rights, and economic and social development. 3) Create a common platform for Mozambique ahead of the Stockholm Internet Forum, increasing the impact and weight of Mozambican participation there. 4) A forward-looking event in the Embassy's programme marking 40 years of bilateral relations between Mozambique and Sweden. The conference took place two weeks before the Sida-organised Stockholm Internet Forum, which brings together about 450 participants from 100 countries, to strengthen human rights implementation with regard to the internet and highlight the development opportunities internet access brings.",Unknown,Mozambique,"SEK 540,000",,SE-0-SE-6-51140107-5114010701,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=SE-0-SE-6-51140107-5114010701,sida,2015-07-01-sida-moz-maputo-internet-forum-2015-maputo-internet-forum-2015
