recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
XWA,2023,2026,African Development Bank (AfDB),Digital Payments and Fintech,Grant,8,commitment,rounded,Active,"Multinational - West African Monetary Institute (Sierra Leone, The Gambia, Liberia and Guinea) - WAMZ Unique Identification (UBI) and Digital Interoperability","This project focuses on West African Monetary Zone (WAMZ) Unique Bank Identification (UBI) and Digital Interoperability. It aims to enhance Financial Sector Efficiency, Increased Access to Finance and Greater Regional Integration in the WAMZ. The project will improve their access to financial servic...",Public Sector,,"XDR 6,060,000",P-Z1-H00-098,46002-P-Z1-H00-098,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-Z1-H00-098,african-development-bank,2023-01-01-afdb-reg-016-multinational---west-african-monetary-institute
XWA,2023,,World Bank,Regional collaboration,Grant,10,commitment,reported,Approved,"World Bank — WARDIP SOP1, ECOWAS, 2023","ECOWAS's allocation under the Digital Transformation for Africa / Western Africa Regional Digital Integration Program (DTfA/WARDIP) Series of Projects 1 (PAD4756, Operation ID P176932, 7 November 2023): ""SDR 8.0 MILLION (US$10.5 MILLION EQUIVALENT) TO THE ECONOMIC COMMUNITY OF WEST AFRICAN STATES."" ECOWAS hosts a Regional Project Coordination Committee for the single-digital-market agenda.",Multilateral,Economic Community of West African States (ECOWAS),"XDR 8,000,000",P176932,,https://documents1.worldbank.org/curated/en/099110923155592015/pdf/BOSIB00f52bbfa0b60b39402a346c5434ee.pdf,world-bank,2023-01-01-world-bank-ecowas-2023-wardip-sop1-ecowas-bw01
XWA,2022,2024,African Development Bank (AfDB),Digital Payments and Fintech,Grant,1,commitment,rounded,Active,Multinational - Technical Assistance for the Harmonisation of the Existing Payments System Infrastructure Across ECOWAS,"A grant of UA 751,947 (approximately USD 1,030,000) from ADFI for technical assistance to harmonise payments system infrastructure across ECOWAS member states. Approved November 2022. The project supports interoperability of payment systems within the ECOWAS region.",Public Sector,,"XDR 751,947",P-Z1-H00-108,46002-P-Z1-H00-108,https://projectsportal.afdb.org/dataportal/VProject/show/P-Z1-H00-108,african-development-bank,2022-01-01-afdb-reg-015-multinational---technical-assistance-for-the
XWA,2022,,Equinix,Data Storage,Equity,320,commitment,exact,Closed,Equinix Acquisition of MainOne \u2014 West Africa Data Centre and Cable Entry,"Equinix acquired MainOne Cable Company for US$320 million, completing the transaction in April 2022. The deal provided Equinix with its first African presence: three operational data centres in Lagos (Nigeria), Accra (Ghana), and Abidjan (Côte d'Ivoire), a fourth DC under construction in Lagos, over 64,000 sq ft of gross data centre space, 570,000 sq ft of land for future development, approximately 1,200 km of terrestrial fibre in Nigeria, and the MainOne submarine cable system (approximately 7,000 km, Portugal–Nigeria with landing stations in Nigeria, Ghana, Côte d'Ivoire, and Portugal). Equinix assumed full ownership and operational control. The acquisition was announced December 7, 2021 and closed April 5, 2022.",Private Sector,"MainOne Cable Company / MainOne MDX-i (Nigeria, Ghana, Côte d'Ivoire)",,EQIX-MAINONE-2022,,https://newsroom.equinix.com/press-releases-global/2022/Equinix-Enters-Africa-Closing-the-US320-Million-Acquisition-of-MainOne,equinix,2022-01-01-equinix-reg-mainone-acq-2022-equinix-acquisition-of-mainone-west-africa
XWA,2022,,Gates Foundation,Use of satellite data,Grant,3,commitment,rounded,Active,Geospatial data/tools/tech for RMNCHN microplanning and decision support,"to deploy geo spatial data, tools and technology for Reproductive, Maternal, Newborn, Child Health And Nutrition microplanning and decision support",NGO,,,INV-043361,DAC-1601-INV-043361,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-043361,gates-foundation,2022-01-01-gates-reg-108-geospatial-datatoolstech-for-rmnchn-microplanning-and
XWA,2021,2027,African Development Bank (AfDB),Digital Payments and Fintech,Grant,1,commitment,stated,Pipeline,"Multinational - Designing, mainstreaming and capacity building for gender equity in regulatory frameworks","This project concerns designing, mainstreaming, and capacity building for gender-equity in regulatory frameworks. West African Monetary Agency (WAMA)’s project focuses on conducting a gender analysis that will inform the design of gender sensitive policy and regulatory framework reviews. WAMA intends to work with ADFI on mainstreaming gender within the core digital financial services (DFS) regulatory frameworks of the ECOWAS countries/region. To do this, WAMA has singled out the ongoing Regional Payments Framework Gateway as a strategic start to the project that will present an opportunity to execute gender gap analysis in their i) financial inclusion strategy; ii) data analytics strategy for gender disaggregated data; iii) digital payment services such as microloans; iv) digital identity; and v) digital payments infrastructure. WAMA’s business model is to work via the Council of Governors (Heads of Central Banks of the ECOWAS region). Once policy and regulatory revisions are ready, they will be tabled to the Council of Governors, who in turn work with the Council of Ministers. Upon endorsement from Council of Ministers, the revised policies and regulations are shared with Heads of States for review and approval. The expected outputs are: i) detailed implementation plan for the revised policies; ii) gender indicators developed to guide gap analysis; and iii) gender score card developed to track progress. The purpose of the project is to design gender-sensitive DFS regulatory standards in ECOWAS region and the adoption of gender-friendly DFS regulatory frameworks at national and regional levels. The direct beneficiaries are financially excluded women in ECOWAS, the majority of whom are informal traders and an estimated 64% living below poverty line, compared to 68% of the overall population living below poverty line. Indirect beneficiaries are households that rely on women for sustenance, DFS service providers targeting women, government entities across ECOWAS working to address gender disparities in the DFS sector, NGOs and institutions working to improve women’s access to capital, and hence access to DFS services.",Unknown,,"XDR 388,628.08 (commitment)",46002,46002-P-Z1-H00-091,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-Z1-H00-091,african-development-bank,2021-03-15-iati-46002-p-z1-h00-091-gender-equity-dfs-regulatory-frameworks
XWA,2019,2022,e&,Connectivity,Equity,157,commitment,rounded,Closed,Maroc Telecom West Africa Submarine Fibre Optic Cable - \u20ac150M Investment,"Maroc Telecom invested €150 million ($157 million) in the construction of the West Africa submarine fibre optic cable, a 9,414 km system connecting the group's Moov Africa SSA subsidiaries to the international network via Morocco. The cable has 8 landing points across 7 countries including Côte d'Ivoire (Abidjan), Togo (Lomé), Benin (Cotonou), Gabon (Libreville), Mauritania (Nouadhibou), Morocco (Casablanca, Dakhla), and Portugal (Lisbon). South segment operational July 2021; North segment operational April 2022. Capacity: 20-60 Tbps. Financed by a consortium of Maroc Telecom and its African subsidiaries.",Private Sector,Maroc Telecom / Moov Africa West Africa Cable Consortium,"EUR 150,000,000",,,https://medias24.com/2023/06/01/150-millions-deuros-pour-le-west-africa-cable-sous-marin-a-fibre-optique-de-maroc-telecom/,e-and,2021-01-01-eand-reg-west-africa-cable-2021-maroc-telecom-west-africa-submarine-fibre
XWA,2020,2027,World Bank,Digital Identity and CRVS,Concessional Loan,273,commitment,exact,Active,West Africa Unique Identification for Regional Integration and Inclusion - Phase 2,"Second phase of WURI program, expanding unique digital ID coverage in West Africa across additional ECOWAS member states.",Public Sector,"Republic of Benin, Burkina Faso, Republic of Niger, Togolese Republic",,P169594,44000-P169594,https://projects.worldbank.org/en/projects-operations/project-detail/P169594,world-bank,2020-04-28-wb-reg-004-west-africa-unique-identification-for-regional
XWA,2019,2022,Agence Française de Développement,ICT Industry,Grant,2,commitment,imputed,Closed,AFIDBA \u2014 Social Business and Digital Africa Call for Projects,"Call for projects on social business and digital innovation in West Africa. Supports digital entrepreneurship and social enterprises in Burkina Faso, Ghana, Senegal and Morocco. SSA pro-rata 75% applied (Morocco excluded as North Africa).",NGO,Multiple civil society / social enterprises,"EUR 1,500,000",CZZ2382,FR-3-CZZ2382,https://www.iatistandard.org/activities/FR-3-CZZ2382,afd,2019-01-01-afd-reg-003-afidba-social-business-and-digital-africa
XWA,2018,2026,World Bank,Digital Identity and CRVS,Concessional Loan,122,commitment,exact,Active,West Africa Unique Identification for Regional Integration and Inclusion (WURI) Program,"Supports unique digital identification for West Africans through a foundational ID system and digital ID credentials.

> **Country list corrected 2026-07-21 (reconcile).** The captured description named *Guinea,
> Cote d'Ivoire, Burkina Faso, Niger and Togo*. **Burkina Faso, Niger and Togo belong to WURI
> Phase 2 (P169594), not to this Phase 1 operation.** Confirmed 2026-07-21 against the World
> Bank projects API for P161329, whose abstract states the objective is ""to increase the number
> of persons in **Côte d'Ivoire and Guinea** who have government-recognized proof of unique
> identity"", with implementing agencies ""ECOWAS Commission, Ministère de l'Emploi et de la
> Protection Sociale (CIV), Guinea Office of the Prime Minister (Primature)"". Phase 1 =
> **Côte d'Ivoire, Guinea and ECOWAS**. Original text preserved so the capture fault stays
> auditable.",Public Sector,Ministry of Economy and Finance,,P161329,44000-P161329,https://projects.worldbank.org/en/projects-operations/project-detail/P161329,world-bank,2018-06-05-wb-reg-005-west-africa-unique-identification-for-regional
XWA,2018,2021,World Bank,Connectivity,Concessional Loan,20,commitment,exact,Closed,Burkina Faso - West Africa Regional Communications Infrastructure Project - Additional Financing,Additional financing for WARCIP program extending broadband infrastructure in Burkina Faso and the West Africa subregion.,Public Sector,,,P161836,,https://projects.worldbank.org/en/projects-operations/project-detail/P161836,world-bank,2018-04-25-wb-reg-006-burkina-faso---west-africa-regional
XWA,2017,2022,World Bank,Connectivity,Concessional Loan,35,commitment,exact,Closed,West Africa Regional Communications Infrastructure Project - SOP3,Extends West Africa Regional Communications Infrastructure Program (WARCIP) with additional financing for broadband backbone in West Africa.,Public Sector,The Republic of Guinea Bissau,,P155876,44000-P155876,https://projects.worldbank.org/en/projects-operations/project-detail/P155876,world-bank,2017-03-24-wb-reg-007-west-africa-regional-communications-infrastructure-project
XWA,2016,2026,African Development Bank (AfDB),Digital Payments and Fintech,Grant,6,commitment,rounded,Active,Multinational - Project to Support the Promotion of Access by MFIs (or DFSs) to the WAEMU Regional Payment System (PASFDSPR),"The project will support payment system integration, financial inclusion, trade integration and inclusive growth processes in the West African Economic and Monetary Union (WAEMU). This is a project to invest in the infrastructure needed to extend regional payment systems (including a capacity buildi...",Public Sector,,"XDR 4,600,000",P-Z1-HA0-008,46002-P-Z1-HA0-008,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=46002-P-Z1-HA0-008,african-development-bank,2016-01-01-afdb-reg-003-multinational---project-to-support-the
