recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
RWA,2022,,Export-Import Bank of China (China Eximbank),Innovation ecosystem,Concessional Loan,29,commitment,rounded,Active,Smart Education Project,"CHEXIM concessional loan for a Smart Education Project in Rwanda, deploying digital technology infrastructure to support education delivery. Likely includes ICT equipment, connectivity, and digital learning platforms for educational institutions.",Public Sector,Government of Rwanda / Ministry of Education,,RW.027,,https://www.bu.edu/gdp/files/2023/08/GCI_PB_019_CLA-2023-FIN.pdf,china-eximbank,2022-01-01-eximbank-cn-rwa-001-smart-education-project
RWA,2022,2025,Gates Foundation,Digital Payments and Fintech,Grant,3,commitment,exact,Closed,Rwanda National Digital Payment System (R-NDPS) L1P aligned upgrade,to upgrade Rwanda’s existing national switch using Mojaloop open-source technology to support Rwanda’s goal of a Level One principles aligned payment system in accordance with Rwanda’s National Digital Payment System (RNDPS) blueprint.,NGO,AfricaNenda Foundation,,INV-042671,DAC-1601-INV-042671,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-042671,gates-foundation,2022-01-01-gates-rwa-002-rwanda-national-digital-payment-system-r-ndps
RWA,2022,2026,JICA,ICT Industry,Technical Assistance,3,commitment,rounded,Active,Rwanda Digital and Innovation Promotion Project,"JICA technical cooperation project 2022-2026 to establish Rwanda as leading ICT hub in Africa through market creation and innovation model development. Four outputs: entrepreneur supply systems, innovation ecosystem via public-private partnerships, integrated ICT initiative capacity, and Rwanda model for market expansion. Builds on predecessor ICT Innovation Ecosystem Strengthening Project (2017-2022).",Public Sector,Ministry of ICT and Innovation (MINICT),"JPY 350,000,000",202005081,,https://www.jica.go.jp/oda/project/202005081/index.html,jica,2022-01-01-jica-rwa-digital-innovation-2022-rwanda-digital-and-innovation-promotion-project
RWA,2022,2030,KfW Development Bank,Other GovTech and e-Gov,Grant,11,commitment,exact,Active,IKT Fazilit\u00e4t II ICT Facility Rwanda Phase II,"Informations- und Kommunikationstechnologien (IKT) bieten große Chancen, die soziale und wirtschaftliche Entwicklung Ruandas voranzutreiben. Ruanda gilt als ein Pionierland, das schon früh das Potential der IKT erkannt hat. Trotz beeindruckender Entwicklungen hinsichtlich der Digitalisierung des öffentlichen Sektors in Ruanda besteht jedoch nach wie vor Bedarf an zusätzlichen Investitionen, um das Potenzial von IKT für die Steigerung der Effizienz staatlichen Handelns und die sozioökonomische En",Public Sector,,"EUR 10,010,000",DE-1-202169324,DE-1-202169324,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202169324,kfw,2022-01-01-kfw-rwa-002-ikt-fazilitat-ii-ict-facility-rwanda
RWA,2022,2026,Korea International Cooperation Agency,Literacy,Grant,4,commitment,exact,Closed,Project for Enhancing Digital Literacy through the Digital Ambassador Program (DAP),"KOICA grant ($4.5M, 2022-2026) implemented with Rwanda Information Society Authority (RISA). Deployed 1,000 Digital Ambassadors and 30 supervisors nationwide to train 1,567,034 citizens in basic digital skills and access to e-government services. Established 5 Service Access Points.",Public Sector,,,,,https://www.ktpress.rw/2026/05/koica-and-rwanda-successfully-conclude-project-to-boost-digital-literacy-through-the-digital-ambassador-program-dap/,koica,2022-01-01-koica-rwa-digital-ambassador-2022-project-for-enhancing-digital-literacy-through
RWA,2022,2035,Mastercard Foundation,Training and skills,Grant,276,commitment,exact,Active,CMU-Africa: Center for Inclusive Digital Transformation of Africa,"MCF $275.7M partnership with Carnegie Mellon University and Government of Rwanda to expand engineering, AI and technology education at CMU-Africa in Kigali. Includes $175M endowment for CMU-Africa and $100.7M for the new Center for the Inclusive Digital Transformation of Africa (Upanzi Network). Target: 10,000 young Africans in digital skills and digital transformation careers.",Research,Carnegie Mellon University Africa,,,,https://www.cmu.edu/news/stories/archives/2022/september/carnegie-mellon-university-and-mastercard-foundation-partner-to-drive-youth-led-digital,mastercard-foundation,2022-01-01-mcf-rwa-cmu-digital-2022-cmu-africa-center-for-inclusive-digital-transformation
RWA,2021,2026,MIGA,Digital Payments and Fintech,Guarantee,1,commitment,exact,Closed,Airtel Mobile Money Rwanda \u2013 Digital Financial Services Guarantee,"MIGA political risk guarantee covering The Rise Fund II Aurora S.à r.l. (TPG private equity) equity investment in Airtel Mobile Commerce B.V.'s subsidiary providing Airtel Money digital financial services in Rwanda. Services include mobile wallet (cash-in/cash-out), airtime recharging, bill payments, merchant payments; with international transfers, savings and microloans in some markets. Risks: war and civil disturbance, expropriation, transfer restriction and inconvertibility for up to 5 years.",Private Sector,Airtel Mobile Commerce,,MIGA-14893,,https://www.miga.org/project/airtel-mobile-commerce,miga,2022-01-01-miga-rwa-airtel-mobile-money-2022-airtel-mobile-money-rwanda-digital-financial
RWA,2021,2028,World Bank,Connectivity,Concessional Loan,200,commitment,exact,Active,Digital Acceleration Project,"Accelerates Rwanda's digital economy through enhanced broadband connectivity, digital financial services, digital government platforms, and digital skills. Part of DE4A initiative.",Public Sector,Republic of Rwanda,,P173373,44000-P173373,https://projects.worldbank.org/en/projects-operations/project-detail/P173373,world-bank,2021-11-30-wb-rwa-001-digital-acceleration-project
RWA,2022,2026,AIIB,Connectivity,Commercial Loan,100,commitment,exact,Active,"Rwanda Digital Acceleration Project (Digital Investment for Recovery, Resilience and Connectivity)","A whole-of-government digital acceleration initiative to support Rwanda's short-run and long-term recovery from the pandemic and resilience to future pandemics by increasing access to broadband and selected digital public services, and strengthening the digital innovation ecosystem. Four components: (1) Digital Access and Inclusion USD60.5M — last-mile connectivity, affordable smart devices, digital literacy/skills, broadband market development; (2) Digital Public Service Delivery USD100M — national ID system strengthening, e-services, cybersecurity, data protection, government data management; (3) Digital Innovation and Entrepreneurship USD29.5M — early-stage finance for digital start-ups, bootcamp programmes for advanced digital skills; (4) Project Management USD10M. AIIB's first digital investment in Sub-Saharan Africa.",Public Sector,"Rwanda Information Society Authority (RISA); Development Bank of Rwanda (BRD); Ministry of Finance and Economic Planning, Rwanda","EUR 86,500,000",P000462,,https://www.aiib.org/en/projects/details/2021/approved/Rwanda-Digital-Acceleration-Project-Digital-Investment-for-Recovery-Resilience-and-Connectivity.html,aiib,2021-01-01-aiib-rwa-digital-acceleration-2021-rwanda-digital-acceleration-project-digital-investment
RWA,2021,2024,BMZ,Strategies plans and policies,Grant,12,commitment,exact,Approved,Digitale L\u00f6sungen f\u00fcr nachhaltige Entwicklung (Digitalzentrum) II Digital solutions for sustainable development,Die Umsetzung einer breitenwirksamen und nachhaltigen digitalen Trans-formation in Ruanda ist in Zusammenarbeit zwischen öffentlichen und privaten Akteuren verbessert. The implementation of a sustainable digital transformation in Rwanda has improved. Die Umsetzung einer breitenwirksamen und nachhaltigen digitalen Trans-formation in Ruanda ist in Zusammenarbeit zwischen öffentlichen und privaten Akteuren verbessert. The implementation of a sustainable digital transformation in Rwanda has improved,Public Sector,,"EUR 10,405,000",DE-1-202020915,DE-1-202020915,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202020915,bmz,2021-01-01-bmz-rwa-003-digitale-losungen-fur-nachhaltige-entwicklung-digitalzentrum
RWA,2021,2026,European Union,ICT Industry,Grant,1,commitment,rounded,Active,Hanga Hubs- Increased digital-based employment in technology and digital sectors in Rwanda,"The overall programme objective is to increase digital-based employment opportunities in high economic potential sectors through innovation and incubation hubs. The scope of the project implementation covers four secondary cities of Rwanda: MUHANGA, NYAGATARE, RUBAVU and RUSIZI.",Public Sector,,"EUR 1,137,500",,XI-IATI-EC_INTPA-2021-PCC-420559,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2021-PCC-420559,european-union,2021-01-01-ec-rwa-002-hanga-hubs--increased-digital-based-employment-in
RWA,2021,2026,Gates Foundation,Digital Payments and Fintech,Grant,6,commitment,exact,Active,Scaling the Digital Stack in Africa,"help build digital capacity and infrastructure in Africa to drive financial inclusion, economic growth and robust governance",Research,Carnegie Mellon University,,INV-032036,DAC-1601-INV-032036,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DAC-1601-INV-032036,gates-foundation,2021-01-01-gates-rwa-001-scaling-the-digital-stack-in-africa
RWA,2021,2030,KfW Development Bank,Other GovTech and e-Gov,Grant,15,commitment,exact,Active,IKT Fazilit\u00e4t ICT Facility,"Informations- und Kommunikationstechnologien (IKT) bieten große Chancen, die soziale und wirtschaftliche Entwicklung Ruandas voranzutreiben. Ruanda gilt als ein Pionierland, das schon früh das Potential der IKT erkannt hat. Trotz beeindruckender Entwicklungen hinsichtlich der Digitalisierung des öffentlichen Sektors in Ruanda besteht jedoch nach wie vor Bedarf an zusätzlichen Investitionen, um das Potenzial von IKT für die Steigerung der Effizienz staatlichen Handelns und die sozioökonomische En",Public Sector,,"EUR 12,500,000",DE-1-202068492,DE-1-202068492,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202068492,kfw,2021-01-01-kfw-rwa-001-ikt-fazilitat-ict-facility
RWA,2021,2026,Korea International Cooperation Agency,Training and skills,Grant,7,commitment,exact,Active,Rwanda Coding Academy (RCA) Capacity Development Project,"KOICA grant (US$7.1m, 2021-2026) to the Rwanda Coding Academy.

*Narrative struck 2026-08-04 (lint #6). The descriptive detail this record carried — a Software Meister High School benchmark, a stated aim of developing software developers for Rwanda's industrial and economic development, and a US$0.8m Rwandan counterpart contribution against a US$7.9m project total — came from a screened-out origin and does not cross (`wiki/origin-screen.md` → Mining). It is not restated here and is not to be recompiled onto any page.*",Public Sector,,,,,https://regtechafrica.com/rwanda-koica-invests-7-1m-into-the-rwanda-coding-academy/,koica,2021-01-01-koica-rwa-coding-academy-2021-rwanda-coding-academy-rca-capacity-development
RWA,2020,2024,BMZ,ICT Industry,Grant,2,commitment,exact,Approved,PAP im Rahmen der Sonderinitiative Ausbildung und Besch\u00e4ftigung zwischen dem Bundesverband IT-Mittelstand (BITMi) e.V. und der ICT Chamber in Ruanda PAP within the framework of SI on Training and Job,Eine gestärkte ICT Chamber leistet Beiträge zur Intensivierung der Kooperationsbeziehungen zwischen ruandischen und deutschen Unternehmen und fördert Wirtschaftsstandorte in Ruanda. Das Oberziel des Vorhabens lautet: Die Beschäftigtenzahlen im ruandischen IKT-Sektor sowie seine internationale Konkurrenzfähigkeit und Positionierung haben sich erhöht. A strengthened ICT Chamber contributes to the intensification of the cooperative relationships between Rwandan and German companies and promotes bus,Public Sector,,"EUR 1,654,000",DE-1-202002178,DE-1-202002178,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-202002178,bmz,2020-01-01-bmz-rwa-002-pap-im-rahmen-der-sonderinitiative-ausbildung
RWA,2020,2030,European Union,ICT Industry,Grant,2,commitment,rounded,Active,''Support to Private Sector Development and Job creation in Rwanda'',The overall objective is to enhance inclusive and sustainable economic growth for youth employment and expansion of the private sector.With specific objctives to strengthen market-oriented skills of youth for the Tourism and Hospitality sector in Rwanda and to increase digital-based opportunities in high potential sectors in 4 of the secondary cities in Rwanda.,Private Sector,,"EUR 2,000,000",2019000612,XI-IATI-EC_INTPA-2019-ACT-D-42288-00,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-ACT-D-42288-00,european-union,2019-01-01-ec-rwa-001-support-to-private-sector-development-and
RWA,2019,2028,KfW Development Bank,Other GovTech and e-Gov,Grant,9,commitment,exact,Active,Digitalisierung und Unterst\u00fctzung der dezentralen Verwaltungen Digitalisation and support for decentralised administrations,"Die FZ-Maßnahme unterstützt im Rahmen der ruandischen Dezentralisierungspolitik die Institution LODA, die lokale Infrastrukturprojekte auf Distriktebene finanziert und die Distrikte bei Planung, Durchführung und Betrieb dieser Projekte begleitet bzw. berät. Das Vorhaben ist Teil der FZ-Maßnahme IKT Fazilität (BMZ-Nr. 2020 68 492, 2021 69 324). Mit dem FZ-Beitrag wird den unteren Verwaltungsebenen ein modernisiertes und erweitertes Monitoring-, Evaluierungs- und Informationssystem (Monitoring, Ev",Public Sector,,"EUR 8,000,000",DE-1-201668367,DE-1-201668367,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-201668367,kfw,2019-01-01-kfw-rwa-003-digitalisierung-und-unterstutzung-der-dezentralen-verwaltungen
RWA,2018,2024,World Bank,Other GovTech and e-Gov,Concessional Loan,20,commitment,exact,Closed,Rwanda Public Finance Management Reform Project,"Improves budget reliability and control of funds for service delivery, enhances budget transparency and increases professionalization of public finance officials in Rwanda. Component 1 focuses on PFM IT Systems Roll Out — deployment and stabilization of IFMIS across government, electronic payroll systems, and financial reporting systems.",Public Sector,Republic of Rwanda,,P164807,44000-P164807,https://projects.worldbank.org/en/projects-operations/project-detail/P164807,world-bank,2018-10-23-wb-rwa-003-rwanda-public-finance-management-reform-project
RWA,2018,2020,Korea International Cooperation Agency,Other GovTech and e-Gov,Grant,6,commitment,exact,Closed,Project for Enhancement of Electronic Billing Machine (EBM) System and Taxpayer Relationship Management System,"KOICA grant ($6M, 2018-2020) to Rwanda Revenue Authority to develop full-scale EBM Version 2 system and Taxpayer Relationship Management System. Built on pilot Phase 1 EBM 2017 results. Enhanced VAT compliance and digital tax administration across Rwanda.",Public Sector,,,,,https://www.minecofin.gov.rw/news-detail/rwanda-and-korea-sign-us-6-million-to-develop-effective-taxation-system,koica,2018-01-01-koica-rwa-ebm-taxation-2018-project-for-enhancement-of-electronic-billing
RWA,2017,2021,BMZ,Strategies plans and policies,Grant,8,commitment,exact,Closed,Digital solutions for sustainable development Digitale L\u00f6sungen f\u00fcr nachhaltige Entwicklung,"Structures and Capacities for develoment, implementation and scaling of digital solutions for Africa are strenghthened. Strukturen und Kapazitäten für die Entwicklung, Umsetzung und Verbreitung von digitalen Lösungen für Afrika mit Bezug zu den nachhaltigen Enwicklungszielen sind gestärkt. Structures and Capacities for develoment, implementation and scaling of digital solutions for Africa are strenghthened. Strukturen und Kapazitäten für die Entwicklung, Umsetzung und Verbreitung von digitalen L",Public Sector,,"EUR 7,095,000",DE-1-201720242,DE-1-201720242,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=DE-1-201720242,bmz,2017-01-01-bmz-rwa-005-digital-solutions-for-sustainable-development-digitale
RWA,2017,2022,JICA,ICT Industry,Technical Assistance,4,commitment,rounded,Closed,The ICT Innovation Ecosystem Strengthening Project (Rwanda),"JICA technical cooperation project to strengthen Rwanda's ICT innovation ecosystem. Duration October 2017 - March 2022 (66 months). Established 250STARTUPS early-incubation mechanism, three innovation hubs in secondary cities, supported 58 startups, matched 17 Rwandan-Japanese company MOUs/LOIs, supported 10 proof-of-concept projects. Aimed to position Rwanda as Africa's leading ICT hub.",Public Sector,Ministry of ICT and Innovation (MINICT),"JPY 500,000,000",1700493,,https://www.jica.go.jp/oda/project/1700493/index.html,jica,2017-01-01-jica-rwa-ict-innovation-ecosystem-2017-the-ict-innovation-ecosystem-strengthening-project
RWA,2017,2024,Korea International Cooperation Agency,Literacy,Grant,7,commitment,exact,Closed,Capacity Development for ICT in Education (CADIE) in Rwanda,"KOICA grant (2017-2024, $7.3M) to Rwanda Education Board under MINEDUC. Established 69 ICT smart classrooms (Centres of Excellence) in secondary schools, trained ~30,000 teachers in ICT integration. Developed ICT competency curriculum and 129 master trainers.",Public Sector,,,2016-00209,,https://www.korea.net/NewsFocus/policies/view?articleId=253663,koica,2017-01-01-koica-rwa-cadie-ict-education-2017-capacity-development-for-ict-in-education
