title,publisher,author,published,date_precision,places,topics,entities,ingested,url
مجلس الوزراء يختتم… أبرز ما جاء في البيان ( التفاصيل),Le Quotidien de Nouakchott,,2026-07-29,day,MRT,include.access; gov.legislate; gov.policy,conseil-des-ministres-mauritanie; fonds-acces-universel-services-mauritanie,2026-08-04,https://lequotidien.mr/?p=39470
وزير التحول الرقمي يبحث مع وفد عماني سبل تعزيز التعاون في مجالات الرقمنة,Agence Mauritanienne d'Information (AMI),,2026-07-29,day,MRT,gov.policy; dpi.govtech; geopol.gulf,ministry-of-digital-transformation-mauritania; oman-ministry-of-transport-communications-and-it,2026-07-30,https://www.ami.mr/archives/265349
Mauritanie : un pays bloque dans le XXe siecle,Kassataya,,2026-07-28,day,MRT,gov.discourse; dpi.govtech; include.divides,cherif-kane,2026-07-31,https://kassataya.com/mauritanie-un-pays-bloque-dans-le-xxe-siecle/
تنظيم ورشة حول استخدام تقنية “البلوك تشين” في الإدارة العمومية,Agence Mauritanienne d'Information (AMI),,2026-07-27,day,MRT,dpi.govtech; gov.policy; capacity.training,ministry-of-digital-transformation-mauritania; undp,2026-07-30,https://www.ami.mr/archives/265184
وزارة الرقمنة: جميع مشغلي الاتصالات فعلوا البروتكول السادس للأنترنت,Alakhbar,,2026-07-24,day,MRT,gov.standards; infra.connect; gov.policy,mtnima-mauritania,2026-07-31,https://www.alakhbar.info/6a62c5feac143500012ee215/
إطلاق مشروع لدعم قابلية تشغيل الشباب في مجال الرقمنة,Agence Mauritanienne d'Information (AMI),,2026-07-23,day,MRT,capacity.training; include.access; gov.policy,ministry-of-vocational-training-mauritania; simplon; france-ministry-of-europe-and-foreign-affairs,2026-07-30,https://www.ami.mr/archives/264918
Maroc Telecom — Rapport financier semestriel 2026 (six months ended 30 June 2026),Itissalat Al-Maghrib S.A. (Maroc Telecom),,2026-07-22,day,MAR; TCD; MRT; BFA; BEN; TGO; NER; CAF; MLI; CIV; GAB,dpi.pay; infra.connect; gov.legislate; tech.industry,maroc-telecom; moov-africa,2026-08-04,https://www.iam.ma/documents/66341/0/Maroc+Telecom+-+Rapport+financier+S1+2026+%282%29.pdf/261de29d-cee8-407f-1e28-dbb3a53f985f
Mauritanie : des données fiables pour mieux répondre aux épidémies dans le Hod El Charghi et Hod El Gharbi,Organisation mondiale de la Santé — Bureau régional pour l'Afrique (OMS AFRO),,2026-07-17,day,MRT,digital.rural,world-health-organization; canadem,2026-09-06,https://www.afro.who.int/fr/countries/mauritania/news/mauritanie-des-donnees-fiables-pour-mieux-repondre-aux-epidemies-dans-le-hod-el-charghi-et-hod-el
"Réunion du Conseil des Systèmes de Paiement, de Compensation et de Règlement des Titres","Tawassoul, reprenant le communiqué de la Banque Centrale de Mauritanie",,2026-07-13,day,MRT,dpi.pay,bcm-mauritanie,2026-09-06,https://fr.tawassoul.net/reunion-du-conseil-des-systemes-de-paiement-de-compensation-et-de-reglement-des-titres/
Mauritania Launches Digital Consular Services Platform for Citizens Abroad,We Are Tech Africa,,2026-07-10,day,MRT,dpi.govtech; include.access; dpi.registry,mtnima-mauritania,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/public-management/mauritania-launches-digital-consular-services-platform-for-citizens-abroad
Concours 3000 fonctionnaires et agents de l'État : des candidats saluent la transparence et la digitalisation du processus,Agence Mauritanienne d'Information (AMI),,2026-07-09,day,MRT,tech.ai,khidmaty-platform-mauritania; commission-nationale-concours-mauritania,2026-09-06,https://ami.mr/fr/archives/298564
رصد آلاف التهديدات الإلكترونية للمنظومة المالية الرقمية في موريتانيا (PAFIID/BCM cyber threats),Elvetach (الفتاش الإخباري),,2026-07-08,day,MRT,infra.cybersec; dpi.pay,central-bank-mauritania; pafiid,2026-07-18,https://elvetach.info/archives/212723
Mauritanie : trois entreprises sélectionnées pour fournir des services télécoms par satellite,Agence Ecofin,,2026-07-07,day,MRT,infra.connect; gov.policy; digital.rural,are-mauritania; mattel; mauritel; itu,2026-07-20,https://www.agenceecofin.com/actualites-numerique/0707-139950-mauritanie-trois-entreprises-selectionnees-pour-fournir-des-services-telecoms-par-satellite
Lancement des travaux du Forum pour l’emploi des jeunes dans le secteur numérique,Agence Mauritanienne d'Information (AMI),,2026-07-07,day,MRT,capacity.literacy; capacity.training,isn-mauritania; techghil-mauritania; oif; d-clic,2026-09-06,https://ami.mr/fr/archives/298474
LEAD-AI in Nouakchott,ECES — European Centre for Electoral Support,,2026-07-02,day,MRT,tech.ai,eces; hapa-mauritanie; european-union,2026-09-06,https://www.eces.eu/en/posts/leadai-in-nouakchott
Le ministre de la Transformation numérique : le lancement du cloud national met la Mauritanie à l’abri du recours à l’hébergement international de ses services numériques,Agence Mauritanienne d'Information (AMI),,2026-07-02,day,MRT,gov.policy; infra.store; gov.regional,mtnima-mauritania,2026-09-06,https://ami.mr/fr/archives/298113
Note de Conjoncture sur les Finances locales en Mauritanie — Numéro spécial annuel 2025,"Direction Générale du Trésor et de la Comptabilité Publique — Direction des Finances Locales, Ministère des Finances",,2026-07-01,month,MRT,digital.localgov,dgtcp-mauritania; dfl-mauritania,2026-09-06,https://tresor.mr/wp-content/uploads/2026/07/note-de-conjoncture2025.pdf
La CNDH présente ses observations sur la situation des droits de l’homme en Mauritanie dans les actes finaux de l’EPU,"Commission Nationale des Droits de l'Homme (CNDH), Mauritanie",,2026-07-01,day,MRT,include.access,cndh-mauritania,2026-09-06,http://www.cndh.mr/content/1057
Mauritania Launches National Cloud to Strengthen Digital Sovereignty,Ecofin Agency,,2026-06-30,day,MRT,infra.store; gov.policy; dpi.exchange,mtnima-mauritania; wardip; world-bank,2026-07-18,https://www.ecofinagency.com/news-digital/3006-56943-mauritania-launches-national-cloud-to-strengthen-digital-sovereignty
Réunion mensuelle ordinaire de l’Autorité de Protection des Données à Caractère Personnel,Autorité de Protection des Données à Caractère Personnel (APD),,2026-06-30,day,MRT,gov.policy,apd-mauritania; an-etat-mauritanie,2026-09-06,https://www.apd.mr/fr/reunion-mensuelle-ordinaire-de-lautorite-de-protection-des-donnees-a-caractere-personnel-18/
La Mauritanie se dote d'une infrastructure cloud pour héberger ses données publiques,Agence Ecofin,,2026-06-30,day,MRT,infra.store; gov.policy,mtnima-mauritania; wardip; world-bank; africa-data-centres-association,2026-09-06,https://www.agenceecofin.com/actualites-numerique/3006-139750-la-mauritanie-se-dote-dune-infrastructure-cloud-pour-heberger-ses-donnees-publiques
وزيرا التحول الرقمي والشؤون الاقتصادية يشرفان على تدشين السحابة الوطنية الموريتانية,الوكالة الموريتانية للأنباء (AMI),,2026-06-29,day,MRT,gov.policy; digital.localgov,mtnima-mauritania; ministry-of-economic-affairs-mauritania; world-bank; wardip; apd-mauritania,2026-09-06,https://www.ami.mr/archives/262878
وزيرة التربية تتفقد سير امتحانات الباكلوريا في ولايات نواكشوط وتدعو إلى تعزيز النزاهة ومحاربة الغش,الوكالة الموريتانية للأنباء (AMI),,2026-06-29,day,MRT,capacity.training,ministry-of-education-mauritania; mtnima-mauritania; are-mauritania,2026-09-06,https://www.ami.mr/archives/262818
"Mauritanie : RSF salue le projet de loi sur l'accès et l'utilisation de l'information publique, concrétisation d'un engagement présidentiel, et demande des garanties renforcées",Reporters sans frontières (RSF),,2026-06-23,day,MRT,gov.legislate,reporters-sans-frontieres; government-of-mauritania,2026-09-06,https://rsf.org/fr/mauritanie-rsf-salue-le-projet-de-loi-sur-l-acces-et-l-utilisation-de-l-information-publique
1.5 مليون مستفيد من «هويتي» — مؤشرات تكشف توسع رقمنة الهوية في موريتانيا (Houwiyeti usage indicators),Tech Rek,,2026-06-21,day,MRT,dpi.id; dpi.govtech; include.access,houwiyeti; anrpts-mauritania,2026-07-18,https://techrek.info/1-5-%d9%85%d9%84%d9%8a%d9%88%d9%86-%d9%85%d8%b3%d8%aa%d9%81%d9%8a%d8%af-%d9%85%d9%86-%d9%87%d9%88%d9%8a%d8%aa%d9%8a-%d9%85%d8%a4%d8%b4%d8%b1%d8%a7%d8%aa-%d8%aa%d9%83%d8%b4%d9%81/
"Islamic Development Bank — Mauritania rural electrification financing, 2026",Islamic Development Bank,,2026-06-19,day,MRT,infra.energy; finance.mou,islamic-development-bank; government-of-mauritania,2026-09-06,https://www.ami.mr/archives/265522
أكثر من 5.1 ملايين مسجل بالسجل الوطني..,الصادق الإخباري (Essadek),,2026-06-18,day,MRT,dpi.registry,ministry-of-interior-mauritania; assemblee-nationale-mauritanie,2026-09-06,https://www.essadek.info/%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-5-1-%d9%85%d9%84%d8%a7%d9%8a%d9%8a%d9%86-%d9%85%d8%b3%d8%ac%d9%84-%d8%a8%d8%a7%d9%84%d8%b3%d8%ac%d9%84-%d8%a7%d9%84%d9%88%d8%b7%d9%86%d9%8a/
"Le ministre de la Culture devant l'Assemblée nationale : les médias publics sont engagés dans la neutralité et l'équilibre, et la titularisation des collaborateurs a été réalisée dans une totale transparence",Agence Mauritanienne d'Information (AMI),,2026-06-18,day,MRT,gov.discourse,ministry-of-culture-mauritania; hapa-mauritanie; ami-mauritania; radio-mauritanie; television-mauritanie,2026-09-06,https://ami.mr/fr/archives/297165
État civil - le ministre de l'Intérieur défend les réformes engagées devant les députés,La Dépêche de Mauritanie et du Sahel,,2026-06-18,day,MRT,dpi.id; dpi.registry; include.access; gov.legislate,anrpts-mauritania,2026-07-18,https://ladepeche.mr/?p=22700
Ministre de l’Intérieur : L’enrôlement de la population est devenu un service public permanent qui garantit le droit de tous les citoyens à l’enregistrement,"Kassataya Mauritanie, reprenant la dépêche de l'Agence Mauritanienne d'Information (AMI)",,2026-06-18,day,MRT,dpi.id,ministry-of-interior-mauritania; assemblee-nationale-mauritanie,2026-09-06,https://kassataya.com/ministre-de-linterieur-lenrolement-de-la-population-est-devenu-un-service-public-permanent-qui-garantit-le-droit-de-tous-les-citoyens-a-lenregistrement/
"Ericsson, Luxembourg, Sweden support boosts Sahel digital connectivity",ITWeb Africa,Mthulisi Sibanda,2026-06-15,day,BFA; NER; MRT; XWA,infra.connect; include.access; finance.new; capacity.training,emergency-telecommunications-cluster; government-of-luxembourg; ericsson; swedish-civil-contingencies-agency,2026-07-18,https://itweb.africa/article/ericsson-luxembourg-sweden-support-boosts-sahel-digital-connectivity/Pero3MZ3ozJqQb6m
تسليم 40 جهاز كمبيوتر محمول لدعم الرقمنة في قطاع التعليم بولاية اترارزة,إذاعة موريتانيا (Radio Mauritanie),,2026-06-12,day,MRT,digital.rural,ministry-of-education-mauritania; siraj-platform-mauritania,2026-09-06,https://www.radiomauritanie.mr/index.php/ar/node/5976
منسق برنامج السجل الاجتماعي: تنفيذ مكونة التحويلات النقدية في عملية « عون » تتم بالشراكة بين التآزر والصندوق الوطني للإيداع والتنمية و« جيم تيل »,الوكالة الموريتانية للأنباء (AMI),,2026-06-12,day,MRT,dpi.pay; dpi.exchange,taazour-mauritania; cndd-mauritania; gimtel-mauritania,2026-09-06,https://www.ami.mr/archives/261586
Additif N°2 — Système national de certification électronique (AP-01_DP-15_WARDIP-2026),Unité de Gestion du Projet WARDIP-Mauritanie / MTNMA,,2026-06-10,day,MRT,dpi.id; gov.standards; infra.cybersec,wardip; mtnima-mauritania; world-bank,2026-09-06,https://betamr.info/media/pieces_jointes/appels_offres/AP_ICP_CMS-EID_ADDITIF_N2.pdf
موريتانيا تبحث مع البنك الدولي تمويل تعزيز استخدامات الذكاء الاصطناعي,صحراء ميديا (Sahara Media),,2026-06-09,day,MRT,tech.ai,mtnima-mauritania; world-bank; wardip,2026-09-06,https://saharamedias.net/257839/
Le ministre de l'Autonomisation des jeunes visite le « guichet de l'emploi » et dévoile de nouveaux programmes,Agence Mauritanienne d'Information (AMI),,2026-06-04,day,MRT,tech.ai,ministry-of-youth-empowerment-employment-mauritania; anapej-mauritania,2026-09-06,https://ami.mr/fr/archives/296284
إطلاق منصة التحقق من الاستفادة من عملية «عون» لفائدة أكثر من مليوني مواطن مسجلين في السجل الاجتماعي,المندوبية العامة للتضامن الوطني ومكافحة الإقصاء — التآزر (Taazour),,2026-06-01,month,MRT,dpi.mis,taazour-mauritanie; registre-social-mauritanie,2026-09-06,https://taazour.mr/archives/7559
"Ministère de l'Intérieur, de la Promotion de la Décentralisation et du Développement Local : Bilan du premier semestre 2026 – Des avancées majeures en matière de sécurité, de décentralisation et de promotion des libertés","Direction Générale de l'Administration Territoriale (DGAT), Ministère de l'Intérieur, de la Promotion de la Décentralisation et du Développement Local",,2026-06-01,month,MRT,digital.rural,ministere-interieur-mauritanie,2026-09-06,https://dgat.interieur.gov.mr/node/397
"Orange-backed subsea cable to connect Nigeria, 19 other countries",TechCabal,Frank Eleanya,2026-05-23,day,NGA; SEN; GIN; CIV; MRT; ZAF; EGY; DZA; KEN; XWA; XAF,infra.connect; geopol.eu; capacity.training; finance.new,orange; via-africa-cable; meta,2026-07-11,https://techcabal.com/2026/05/23/orange-backed-subsea-cable-to-connect-nigeria-19-other-countries/
Mauritanie : le Conseil des systèmes de paiement salue les progrès enregistrés dans la modernisation du système financier national,Sahara Medias,,2026-05-19,day,MRT,dpi.pay,bcm-mauritanie,2026-09-06,https://fr.saharamedias.net/mauritanie-le-conseil-des-systemes-de-paiement-salue-les-progres-enregistres-dans-la-modernisation-du-systeme-financier-national/
Le ministère des Finances organise un séminaire sur les recettes non fiscales : enjeux et perspectives,"Ministère des Finances, République Islamique de Mauritanie",,2026-05-18,day,MRT,dpi.pay,ministere-finances-mauritanie,2026-09-06,https://finances.gov.mr/fr/node/775
"Nouakchott AI Build | May 17, 2026",Nouakchott AI Build,,2026-05-17,day,MRT,tech.innovate,nouakchott-ai-build; mtnima-mauritania; universite-de-nouakchott,2026-09-06,https://nouakchottaibuild.tech/
Open Data Mauritania — NLP Hub,MWiML — Mauritanian Women in Machine Learning,,2026-05-16,day,MRT,tech.ai,mwiml-mauritania,2026-09-06,https://github.com/mwimlmauritania-byte/Open-Data-Mauritania
"Conception, fourniture, installation et mise en œuvre d’un Système national de certification électronique en deux (2) lots : Lot 01 : Infrastructure à Clé Publique (ICP) Nationale ; Lot 02 : Mise en Place d’un CMS (Certificate Management System) et intégration de la signature électronique avec la PKI de l’ANRPTS — Additif N°1",Ministère de la Transformation Numérique et de la Modernisation de l’Administration (MTNMA) — Unité de Gestion du Projet WARDIP-Mauritanie,,2026-05-15,day,MRT,gov.legislate; infra.capacity; dpi.exchange,wardip; mtnima-mauritania; anrpts-mauritania,2026-09-06,https://mtnima.gov.mr/wp-content/uploads/2026/05/ADDITIF-N1-AP-PKI-15-05-26.pdf
Mattel signe le cahier des charges de la licence 5G,Sahara Medias,,2026-05-13,day,MRT,finance.new; infra.connect,mattel; are-mauritania,2026-09-06,https://fr.saharamedias.net/mattel-signe-le-cahier-des-charges-de-la-licence-5g/
وزارة العقارات تطلق عملية إحصاء عقاري للقطع الأرضية المبنية في مدينة نواكشوط,الوكالة الموريتانية للأنباء (AMI),,2026-05-12,day,MRT,dpi.mis,ministere-domaines-mauritanie; dgde-mauritanie; direction-cartographie-militaire-mauritanie; undp; world-bank,2026-09-06,https://www.ami.mr/archives/259480
