title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Airtel Malawi Awards First 25 Tech Scholarships to Students Across 17 Districts,techafricanews.com,,2026-08-18,day,MWI,capacity.training,airtel-malawi; airtel-africa; nzeru-fund; malawi-university-of-science-and-technology,2026-08-19,https://techafricanews.com/2026/08/18/airtel-malawi-awards-first-25-tech-scholarships-to-students-across-17-districts/
TNM Invests US$31 Million to Expand Network Coverage Across Malawi,TechAfrica News,,2026-08-17,day,MWI,finance.new; infra.connect,tnm-malawi,2026-08-18,https://techafricanews.com/2026/08/17/tnm-invests-us31-million-to-expand-network-coverage-across-malawi/
NRB hikes registration fees,Malawi24,,2026-08-17,day,MWI,dpi.id; gov.legislate,national-registration-bureau-malawi,2026-08-18,https://malawi24.com/2026/08/17/nrb-hikes-registration-fees/
GIZ Malawi Trains 24 Entrepreneurs in AI and Digital Skills in Mzuzu,Tech Africa News,,2026-08-17,day,MWI,capacity.training; tech.ai,giz; bmz; mzuzu-university,2026-08-18,https://techafricanews.com/2026/08/17/giz-malawi-trains-24-entrepreneurs-in-ai-and-digital-skills-in-mzuzu/
German-EU initiative boosts Malawian AI,ITWeb Africa,,2026-08-17,day,MWI,tech.ai; capacity.training,giz; public-affairs-committee-malawi; mzuzu-university,2026-08-18,https://itweb.africa/article/german-eu-initiative-boosts-malawian-ai/lwrKxv3Y1kkMmg1o
National ICT Survey on the cards,Malawi Data News,,2026-08-14,day,MWI,gov.policy; data.statistics,national-statistical-office-malawi; malawi-communications-regulatory-authority,2026-08-18,https://malawidatanews.com/2026/08/14/national-ict-survey-on-the-cards/
Backup data centre boosts continuity at Malawi Revenue Authority,Nyasa Times,,2026-08-14,day,MWI,finance.new; infra.cybersec,malawi-revenue-authority; world-bank,2026-08-18,https://www.nyasatimes.com/backup-data-centre-boosts-continuity-at-malawi-revenue-authority/
University of Malawi Trains Police Officers in Computer Skills,University of Malawi,,2026-08-13,day,MWI,digital.rural,university-of-malawi; malawi-police-service; idt4m; undp,2026-08-31,https://www.unima.ac.mw/news/single-post/university-of-malawi-trains-police-officers-in-computer-skills-14-08-2026
Digital Africa Summit Heads to Malawi as the Country Enters Its Next Digital Chapter,Tech Africa News,,2026-08-13,day,MWI,infra.connect; dpi.pay; gov.policy,gsma; macra; invictus-global-media-group,2026-08-16,https://techafricanews.com/2026/08/13/digital-africa-summit-heads-to-malawi-as-the-country-enters-its-next-digital-chapter/
RDC : la fintech kényane Pesaflow prospecte le marché de la GovTech,We Are Tech Africa,,2026-08-12,day,COD; KEN; MWI; SSD,dpi.pay; dpi.govtech,pesaflow,2026-08-16,https://www.wearetech.africa/fr/fils/actualites/tech/rdc-la-fintech-kenyane-pesaflow-prospecte-le-marche-de-la-govtech
International treaties & agreements: MAAs on Customs: Update,Freight News,,2026-08-12,day,MWI; ZAF,dpi.exchange; gov.regional,malawi-revenue-authority; sars,2026-08-18,https://www.freightnews.co.za/article/international-treaties-agreements-maas-on-customs-update
Malawi's Lilongwe Gains Expanded 4G LTE Coverage Through Digital Inclusion Partnership,TechAfrica News,,2026-08-11,day,MWI,finance.new; infra.connect,converged-technology-networks; internet-society; unconnected-org,2026-08-18,https://techafricanews.com/2026/08/11/malawis-lilongwe-gains-expanded-4g-lte-coverage-through-digital-inclusion-partnership/
Lilongwe gains expanded 4G access,ITWeb Africa,,2026-08-11,day,MWI,infra.connect; include.access,internet-society,2026-08-11,https://itweb.africa/article/lilongwe-gains-expanded-4g-access/kYbe9MXbZyzvAWpG
Malawi drafts AI Bill,Telecompaper,,2026-08-10,day,MWI,gov.legislate; tech.ai,malawi-ministry-of-ict,2026-08-18,https://www.telecompaper.com/news/malawi-drafts-ai-bill--1579445
"Two Publications, One Vision: Building a More Inclusive Payments Ecosystem",COMESA Clearing House,,2026-08-10,day,XAF; MWI; ZMB,dpi.pay; gov.standards; gov.regional,comesa-clearing-house; comesa; gates-foundation; mojaloop; reserve-bank-of-malawi; bank-of-zambia,2026-08-19,https://www.linkedin.com/posts/comesa-clearing-house_comesaclearinghouse-drpp-regionalintegration-activity-7492550470780182528-vX_W
MPs hailed for fast-tracking digital finance reforms,Malawi24,,2026-08-07,day,MWI,dpi.pay; gov.legislate,parliament-of-malawi; ministry-of-finance-economic-planning-and-decentralisation-malawi,2026-08-11,https://malawi24.com/2026/08/07/mps-hailed-for-fast-tracking-digital-finance-reforms/
MCP MP warns rural Malawi risks being left behind in switch away from cheques unless govt fixes patchy internet,Nyasa Times,,2026-08-06,day,MWI,dpi.pay; include.divides; digital.rural; gov.legislate,parliament-of-malawi; reserve-bank-of-malawi; ministry-of-finance-economic-planning-and-decentralisation-malawi,2026-08-08,https://www.nyasatimes.com/mcp-mp-warns-rural-malawi-risks-being-left-behind-in-switch-away-from-cheques-unless-govt-fixes-patchy-internet/
Govt push for MACRA action raises independence concerns,Malawi24,,2026-08-06,day,MWI,gov.legislate,macra-malawi,2026-08-11,https://malawi24.com/2026/08/06/govt-push-for-macra-action-raises-independence-concerns/
Malawi drafts AI bill to govern public sector tech,ITWeb Africa,,2026-08-06,day,MWI,gov.legislate; tech.ai; gov.policy; dpi.govtech,malawi-ministry-of-ict,2026-08-08,https://itweb.africa/article/malawi-drafts-ai-bill-to-govern-public-sector-tech/PmxVE7KEOnpqQY85
Digital shift needs stronger protection - Mwanamvekha warns,Malawi24,,2026-08-06,day,MWI,dpi.pay; infra.cybersec,,2026-08-11,https://malawi24.com/2026/08/06/digital-shift-needs-stronger-protection-mwanamvekha-warns/
Push for cashless economy risks rural exclusion,Malawi24,,2026-08-06,day,MWI,dpi.pay; include.divides,,2026-08-11,https://malawi24.com/2026/08/06/push-for-cashless-economy-risks-rural-exclusion/
UNDP pushes blockchain from DPI pilots to deployment,Biometric Update,,2026-08-06,day,GMB; MWI; MRT,dpi.pay; dpi.id,undp,2026-08-11,https://www.biometricupdate.com/202608/undp-pushes-blockchain-from-dpi-pilots-to-deployment
Malawi's blockchain innovation gains global recognition,United Nations Development Programme,,2026-08-05,day,MWI,dpi.id; dpi.registry; infra.cybersec,undp; national-registration-bureau-malawi; unicc,2026-08-05,https://www.undp.org/malawi/news/malawis-blockchain-innovation-gains-global-recognition
Malawi and South Africa Strengthen Customs Cooperation with Digital Data Exchange,Tech Africa News,,2026-08-05,day,MWI; ZAF,dpi.exchange; gov.regional,malawi-revenue-authority; sars; trademark-africa,2026-08-05,https://techafricanews.com/2026/08/05/malawi-and-south-africa-strengthen-customs-cooperation-with-digital-data-exchange/
"Malawi, SA sign digital customs deal",ITWeb Africa,,2026-08-05,day,MWI; ZAF,dpi.exchange; gov.regional,malawi-revenue-authority; sars; trademark-africa,2026-08-05,https://itweb.africa/article/malawi-sa-sign-digital-customs-deal/raYAyqorGalMJ38N
Ignoring streaming boom: COSOMA still relies on CD burning data for royalty payouts,Malawi24,,2026-08-04,day,MWI,dpi.mis; dpi.govtech,cosoma; malawi-revenue-authority,2026-08-04,https://malawi24.com/2026/08/04/ignoring-streaming-boom-cosoma-still-relies-on-cd-burning-data-for-royalty-payouts/
Malawi reviews digital land workflows,ITWeb Africa,,2026-08-04,day,MWI,dpi.registry; dpi.govtech,malawi-ministry-of-lands; lims-malawi; world-bank,2026-08-04,https://itweb.africa/article/malawi-reviews-digital-land-workflows/rW1xLv5ngAp7Rk6m
Govt urges communities to use new CDF dashboard to report project concerns,247 Malawi News,,2026-08-04,day,MWI,dpi.govtech; digital.localgov; include.access,ministry-of-local-government-and-rural-development-malawi,2026-08-08,https://www.247malawi.com/govt-urges-communities-to-use-new-cdf-dashboard-to-report-project-concerns/
Chipungu roars in Malawi Parliament: 'CDF dashboard will expose every dodgy project!',Nyasa Times,,2026-08-03,day,MWI,dpi.govtech; digital.localgov; gov.discourse,ministry-of-local-government-and-rural-development-malawi; parliament-of-malawi,2026-08-08,https://www.nyasatimes.com/chipungu-roars-in-malawi-parliament-cdf-dashboard-will-expose-every-dodgy-project/
"Phiri unveils game-changing CDF dashboard to fast-track development, end delays",247 Malawi News,,2026-08-01,day,MWI,dpi.govtech; digital.localgov; data.open,ministry-of-local-government-and-rural-development-malawi; nlgfc-malawi,2026-08-08,https://www.247malawi.com/phiri-unveils-game-changing-cdf-dashboard-to-fast-track-development-end-delays/
Ben Phiri unveils Malawi's real-time CDF dashboard as minister flags erosion of trust risk in councils,Nyasa Times,,2026-07-31,day,MWI,dpi.govtech; digital.localgov; data.open,ministry-of-local-government-and-rural-development-malawi; nlgfc-malawi; ministry-of-finance-economic-planning-and-decentralisation-malawi; mhub-malawi,2026-07-31,https://www.nyasatimes.com/ben-phiri-unveils-malawis-real-time-cdf-dashboard-as-minister-flags-erosion-of-trust-risk-in-councils/
Parliament approves K229.5bn package,Nation Online (Malawi),,2026-07-30,day,MWI,digital.localgov; finance.new; gov.discourse; gov.legislate,parliament-of-malawi; world-bank; ministry-of-finance-economic-planning-and-decentralisation-malawi,2026-08-08,https://mwnation.com/parliament-approves-k229-5bn-package/
Parliament passes K228 billion bills,The Times Group (Malawi),,2026-07-30,day,MWI,gov.legislate; finance.new; gov.discourse,parliament-of-malawi; world-bank; ministry-of-finance-economic-planning-and-decentralisation-malawi,2026-07-31,https://times.mw/parliament-passes-k228-billion-bills/
"Govt secures K229bn in World Bank grants, Parliament approves two financing Bills",Nyasa Times,,2026-07-30,day,MWI,digital.localgov; finance.new; dpi.govtech; gov.legislate,world-bank; parliament-of-malawi; ministry-of-finance-economic-planning-and-decentralisation-malawi,2026-07-31,https://www.nyasatimes.com/govt-secures-k229bn-in-world-bank-grants-parliament-approves-two-financing-bills/
From Dockets to Data: Malawi Police and UNDP Malawi Advance Digital Transformation of Crime Management,United Nations Development Programme,,2026-07-29,day,MWI,dpi.govtech; dpi.mis; capacity.training,undp; malawi-police-service,2026-08-05,https://www.undp.org/malawi/news/dockets-data-malawi-police-and-undp-malawi-advance-digital-transformation-crime-management
Students count cost of online learning,The Times (Times Group),,2026-07-29,day,MWI,include.divides; capacity.training; include.access,malawi-university-of-business-and-applied-sciences,2026-07-30,https://times.mw/students-count-cost-of-online-learning/
NCST Takes Part in validation Workshop for the Malawi Artificial Intelligence Readiness Assessment Methodology (RAM) Report,"National Commission for Science and Technology (NCST), Malawi",,2026-07-29,day,MWI,tech.ai; gov.discourse,national-commission-for-science-and-technology-malawi; unesco; ministry-of-education-science-and-technology-malawi,2026-08-31,https://ncst.mw/ncst-takes-part-in-validation-workshop-for-the-malawi-artificial-intelligence-readiness-assessment-methodology-ram-report/
Cash habit puts pressure on Malawi's currency system,Malawi24,,2026-07-25,day,MWI,dpi.pay; include.access,reserve-bank-of-malawi; economics-association-of-malawi,2026-07-31,https://malawi24.com/2026/07/25/cash-habit-puts-pressure-on-malawis-currency-system/
MDF eyes AI warfare as China expands support,The Times (Times Group),,2026-07-24,day,MWI,tech.ai; geopol.china; infra.cybersec,malawi-defence-force; ministry-of-defence-malawi; peoples-liberation-army,2026-07-30,https://times.mw/mdf-eyes-ai-warfare-as-china-expands-support/
MP pushes for third telecom player,Malawi24,,2026-07-24,day,MWI,gov.policy; infra.connect; include.access,malawi-ministry-of-ict; parliament-of-malawi; airtel-malawi; tnm-malawi,2026-07-30,https://malawi24.com/2026/07/24/mp-pushes-for-third-telecom-player/
Malawi moves to strengthen AI ecosystem,ITWeb Africa,,2026-07-24,day,MWI,tech.ai; gov.policy; gov.protect,unesco; malawi-ministry-education-science-technology,2026-07-24,https://itweb.africa/article/malawi-moves-to-strengthen-ai-ecosystem/j5alr7QAwoV7pYQk
Malawi commissions first standalone utility-scale battery storage project to strengthen grid reliability and unlock energy access for households and businesses,The Global Energy Alliance for People and Planet,,2026-07-24,day,MWI,infra.energy,escom-malawi; global-energy-alliance; ministry-of-energy-malawi; mzuzu-university,2026-08-31,https://www.prnewswire.com/news-releases/malawi-commissions-first-standalone-utility-scale-battery-storage-project-to-strengthen-grid-reliability-and-unlock-energy-access-for-households-and-businesses-302834257.html
Malawi draws the line on AI music,Malawi24,,2026-07-23,day,MWI,tech.ai; gov.standards; gov.policy,cosoma-malawi,2026-07-30,https://malawi24.com/2026/07/23/malawi-draws-the-line-on-ai-music/
MP demands passport queue reform,Malawi24,,2026-07-21,day,MWI,dpi.id; dpi.govtech; gov.policy,department-of-immigration-malawi; ministry-of-homeland-security-malawi; parliament-of-malawi,2026-07-30,https://malawi24.com/2026/07/21/mp-demands-passport-queue-reform/
