row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
TCD-gov.standards-atnor,TCD,gov.standards,Governance,instrument,ATNOR and the standardisation law,Implemented,2026-08-07,"Ten international standards adopted as draft national norms, 5 August 2026",2014,Advanced,A standardisation agency with no adoption on record,"The standardisation law creates the agency, a national quality council and an interministerial regulation committee, and charges the agency with turning international standards into national ones and with participating in regional and international standardisation. Three dated adoption sessions fall inside the window: the national electrotechnical committee on 31 July 2026, the quality management systems committee on 5 August adopting ten international standards as draft Chadian norms, and the petroleum products committee on 7 August. In March 2026 the agency signed a cooperation protocol in Paris with the French standards body to structure the national system and align it on international standards",2026-08-07-atnor-adoption-de-normes-tchadiennes-comites-techniques|2014-01-01-atnor-la-loi-relative-a-la-normalisation|2026-03-27-manara-atnor-afnor-protocole-accord-cooperation-normalisation,,the ten are adopted as draft norms; no published register of Chadian standards in force is held
TCD-gov.standards-regulator-service-quality-audit-programme,TCD,gov.standards,Governance,instrument,Regulator service-quality audit programme,Implemented,2026-06-26,"The fifteenth cycle conducted September to October 2025, with findings reported February 2026",2023-08,No change,"The programme running, its last recorded enforcement being an August 2023 fine of FCFA 5bn on one operator for deteriorating network quality","The fifteenth cycle found improved urban signal stability alongside faulty equipment, inadequate maintenance, unstable power supply and some sites entirely offline; operators were reprimanded again in December 2025 and June 2026, with no new fine recorded","2026-02-13 Chad Plans 50 Telecom Sites, 50 km of Fiber in N'Djamena|2026-06-26-connectingafrica-telcos-network-upgrades-airtel-moov|2025-09-02-afriqueitnews-operateurs-connecter-fibre-nationale",,"Month precision; the audit reports themselves are not held, and the regulator's entity page states that no penalty it imposed is established, against a held source recording the 2023 fine"
TCD-gov.standards-strategic-regulatory-platforms,TCD,gov.standards,Governance,instrument,Strategic regulatory platforms,Implemented,2026-06-19,Inaugurated by the minister,,Advanced,Did not exist,"Real-time monitoring of data traffic, network performance, infrastructure failures and spectrum use, with oversight of mobile operators, internet providers, satellite signals and very small aperture terminals",2026-06-19-techafricanews-arcep-plateformes-regulation-strategiques,,"Described by the regulator as a shift from compliance-based to continuous data-driven regulation; no cost, supplier, data-retention rule, legal basis or output from the platforms is on record"
TCD-gov.discourse-founding-instrument-and-mandate-of,TCD,gov.discourse,Governance,instrument,Founding instrument and mandate of the media regulator,Not held,,,,,,,,,
TCD-gov.discourse-igf-tchad,TCD,gov.discourse,Governance,instrument,Internet governance forum and non-governmental policy input,Implemented,2026-08-30,"Regulator petitioned by a citizens' organisation, August 2026",2014,Advanced,A forum with no binding mandate,"The one standing multi-stakeholder mechanism is the national internet governance forum, self-described as created in 2014 to debate public internet policy between government, regulator, civil society and private sector on the Tunis Agenda principles; it carries no binding consultation mandate. Two dated instances of input sit inside the window: a three-day workshop opened on 18 May 2026 drafting the first national data governance strategy, whose participants included technology incubators and information-security specialists; and a citizens' organisation which formally petitioned the regulator on 28 August 2026 over network coverage and quality, citing over 500 signatures and more than 70 documented testimonies after a thirty-day deadline to the operator expired unanswered",2026-08-30-flashtchad-tdhk-saisit-arcep-qualite-reseau-airtel|2014-01-01-igf-tchad-forum-sur-la-gouvernance-de-linternet-au-tchad|2026-05-18-lepays-atelier-bases-premiere-strategie-nationale-gouvernance-des-donnees,,the forum page carries no publication date and no record of any consultation it has fed
TCD-gov.discourse-internet-shutdown-in-lac-province,TCD,gov.discourse,Governance,instrument,Internet shutdown in Lac province,"Implemented, no restoration on record",2025-02-12,"The province had been cut off since 2024-10-28, more than three months at the internet society communique of 2025-02-11",2024-10-28,No change,"Offline since 2024-10-28, with no restoration recorded","No restoration, extension or official justification on record, and the base carries nothing on it inside the window",2025-02-12-coupure-internet-lac-internet-society,,"Security reasons were cited by authorities but the base holds no official instrument, and restoration may have occurred unrecorded"
TCD-gov.discourse-media-regulator-s-three-year,TCD,gov.discourse,Governance,instrument,Media regulator's three-year strategic plan for 2026-2028,"Implemented, text not held",2026-08-04,"Cited by the regulator as the basis for the licensing freeze, one axis being to clean up the profession",,Baseline not held,Not held,"In application, with the plan itself, its axes in full and its publication date not held",2026-08-04-hama-suspend-demandes-creation-journaux-en-ligne-tchad,,Known only through the communique that invokes it
TCD-gov.discourse-national-internet-governance-forum,TCD,gov.discourse,Governance,instrument,National internet governance forum on artificial intelligence,Planned,2026-08-25,"Forum in preparation, announced August 2026",2026-08-25,Advanced,Did not exist,"A national internet governance forum devoted to artificial intelligence is in preparation; no date, venue or agenda is on file",2026-08-25-tchadinfos-forum-gouvernance-internet-ia,,
TCD-gov.discourse-suspension-of-applications-to-create,TCD,gov.discourse,Governance,instrument,Suspension of applications to create online newspapers,"Implemented, no end date",2026-08-04,A communique reported 2026-08-04 suspending examination until further notice,,"Regressed, baseline not held",Not held - the base carries no record of the media regulator before 2026-08-03,"Examination suspended indefinitely, with no published criteria, no end date and no transitional treatment of applications already filed, so existing licensed online outlets are a closed list for the duration",2026-08-04-hama-suspend-demandes-creation-journaux-en-ligne-tchad,,"The communique carries no date of its own, so 2026-08-04 is the report date"
TCD-finance.budget-domestic-appropriation-for-digital-technology,TCD,finance.budget,Finance,instrument,Domestic appropriation for digital technology,Not held,,,,,,,,,
TCD-finance.mou-digital-infrastructure-partnership-with-a,TCD,finance.mou,Finance,instrument,Digital infrastructure partnership with a regional incumbent operator,Planned,2026-03-09,Talks at an international mobile trade show,,Baseline not held,Not held at the window's opening,"A technical delegation to Chad proposed to scope collaboration on backbone, fourth- and fifth-generation networks, cloud, digital financial services and device access; no memorandum and no value",2026-03-09-techafricanews-ethio-telecom-chad-mwc-barcelona,,Nothing later is held
TCD-finance.new-china-eximbank-concessional-loan-for,TCD,finance.new,Finance,instrument,China Eximbank concessional loan for the state connectivity programme,Implemented,2020-05-08,The National Assembly approved the loan law,2019-06-26,No change,"RMB 1,316,000,000, about FCFA 111.4bn, at twenty-year maturity with a five-year grace period and 2 per cent interest, collateralised on an escrow account",Unchanged; no new source in the window,2019-01-01-eximbank-cn-tcd-001-china-eximbank-provides-rmb-1316-billion|2020-05-08-ciomag-tchad-pret-eximbank-chine-tic,,"The loan agreement itself is not held, and a US$180m variant traces to an unidentified 2023 document"
TCD-finance.new-chinese-government-grant-for-the,TCD,finance.new,Finance,instrument,Chinese government grant for the connectivity programme,Implemented,2019-01-01,Grant issued in 2019 alongside the concessional facility,,No change,"RMB 170,000,000 granted",Unchanged; no new source in the window,2019-01-01-china-mofcom-tcd-001-chinese-government-provides-rmb-170-million,,"Year precision, from a third-party dataset record"
TCD-finance.new-digitalisation-of-revenue-administrations-project,TCD,finance.new,Finance,instrument,Digitalisation of revenue administrations project,Discontinued,2018-07-06,Project closed in 2023,,No change,US$35m committed and closed,Unchanged,2018-07-06-wb-tcd-002-chad-digitalization-of-revenue-administrations-and,,Year precision; the instrument label is the capture's own default and is unverified
TCD-finance.new-microfinance-development-support-for-women,TCD,finance.new,Finance,instrument,Microfinance development support for women and youth entrepreneurship,"Implemented, disbursing",2026-03-26,Fourteenth recorded disbursement,2021-12-18,Advanced,"Special drawing rights of 10,173,150.53 committed across two transactions, with no disbursement on record","Special drawing rights of 2,062,292.94 disbursed across fourteen transactions between 2025-09-15 and 2026-06-15, the first component being to develop digital finance",2021-12-18-iati-46002-p-td-i00-012-chad-microfinance-digital-finance-pdmfifj|2026-03-26-pdmfi-120-jeunes-outils-numeriques-inclusion-financiere,,A transition support facility grant; the record publishes no dollar disbursed total by design
TCD-finance.new-programme-to-improve-the-business,TCD,finance.new,Finance,instrument,Programme to improve the business climate and modernise public administration,In development,2026-08-20,Grant agreement signed 2026-08-20 for the first phase,,Advanced,Did not exist in the base,"An African Development Fund grant of UA 9.52m signed for the first phase of the 2026-2030 programme, against a total phase-one cost the appraisal report puts at UA 10.535m. Its scope reaches Customs, Taxes, the employment agency, the Court of Auditors, the national investment agency and the special-economic-zone bodies, and covers electronic tax, standardised electronic invoicing and customs system upgrades, tax teleservice centres, terminal deployment and one-stop-shop interconnection",2026-06-01-afdb-adf-paacama-chad-phase-i-appraisal-report|2026-08-20-tchadinfos-bad-chine-accords-financement-modernisation|2026-07-09-iati-46002-p-td-k00-019-chad-public-administration-modernization,,"the fund's own appraisal report is now held and states the commitment in units of account, which settles it: the FCFA 7.3bn the base had been carrying is a reporting outlet's conversion, and the difference between UA 9.52m committed and UA 10.535m total cost is the rest of the financing plan rather than a discrepancy"
TCD-finance.new-projet-d-appui-a-la,TCD,finance.new,Finance,instrument,Projet d'appui a la transformation numerique,"Implemented, disbursing",2026-07-24,Three thousand electronic payment terminals handed to the finance ministry,2023-12-19,Advanced,"Committed only - a special drawing rights grant of 69.5m, about US$92.2m, inside a US$120m total, with no delivery on record","US$12,220,932 disbursed on the project portal, retrieved 2026-06-24; three thousand terminals delivered, with digital and financial literacy programmes, public digital centres and rural connectivity announced as follow-on and about 500 unserved localities named as the outstanding challenge",2024-09-04 PAD - Chad Digital Transformation Project (PAD00070)|2024-09-25-wb-tcd-001-chad-digital-transformation-project|2023-02-27 PID Concept Stage - Chad Digital Transformation (P180000)|2026-07-24-lepaystchad-3000-terminaux-paiement-electronique-patn|2026-06-02-salaminfo-banque-mondiale-routes-virtuelles-patn|2025-02-17-tchad-inde-partenariat-numerique,,"The envelope is carried as FCFA 76.45bn in one source and US$92.2m in another, the first close to the total project cost and the second to the grant alone, and no source says so; the board approval date also differs between the portal and the appraisal document"
TCD-finance.new-ppp-ordinance,TCD,finance.new,Finance,instrument,Public-private partnership ordinance,Implemented,2025-11-11,"Ordonnance 06/PR/2017 of 30 August 2017, 57 articles",2017-08-30,Advanced,A legal regime with no digital transaction under it,"The 2017 ordinance fixes the legal regime for public-private partnership in 57 articles and abrogates contrary prior provisions. The largest mobilisation event against it falls in the window: at the close of the Emirates-Chad trade and investment forum in Abu Dhabi on 10 and 11 November 2025, Chad announced 20.5 billion dollars secured against its national plan, 4.1 billion of it from forty private companies and 16.4 billion in donor pledges, and in January 2026 the President promulgated the law ratifying an Emirates-Chad investment protection agreement",2025-11-11-wam-forum-tchad-emirats-20-5-milliards-connexion-2030|2017-08-30-ordonnance-06-pr-2017-partenariat-public-prive-tchad|2026-01-19-alwihda-chef-de-letat-promulgue-10-lois,,"no partnership contract signed under the ordinance in the digital sector is held, so the pledged sums and the legal regime are not yet connected by anything"
TCD-finance.new-statistical-development-project,TCD,finance.new,Finance,instrument,Statistical development project,Discontinued,2017-04-03,Project closed in 2022,,No change,US$12m committed and closed,Unchanged,2017-04-03-wb-tcd-003-chad-statistical-development-project,,Year precision; the same unverified instrument label
TCD-finance.new-the-2019-framework-agreement-and,TCD,finance.new,Finance,instrument,The 2019 framework agreement and the concessional loan agreement,Not held,,,,,,,,,
TCD-infra.connect-5g-spectrum-award-or-licensing,TCD,infra.connect,ICT Infrastructure,instrument,5G spectrum award or licensing plan,Not held,,,,,,,,,
TCD-infra.connect-exchange-point-peering-traffic-volume,TCD,infra.connect,ICT Infrastructure,instrument,Exchange-point peering traffic volume,Not held,,,,,,,,,
TCD-infra.connect-fibre-kilometres-laid-and-masts,TCD,infra.connect,ICT Infrastructure,instrument,Fibre kilometres laid and masts erected under the connectivity programme,Implemented,2026-05-21,"Ministerial review of 19 May 2026: 1,275 km of national backbone deployed",2023-06-01,Advanced,"1,200 km reported in 2023","A ministerial review of 19 May 2026 puts 1,275 km of national backbone fibre deployed, against 1,200 km named at a ministerial site visit in mid-2023. Phase one of the state digital infrastructure modernisation project was provisionally accepted at Sarh in December 2025, inaugurating the Iriba-Doba line with a live internet-protocol telephony test connecting provincial governorates; the project was launched in July 2020 at a stated total cost of 175,106,916 euros",2026-05-21-digitalbusinessafrica-pmice-data-center-national-verifications|2025-12-21-tchadinfos-fibre-optique-sarh-moyen-chari|2023-06-01-atpe-communication-electronique-tchad-modernise-infrastructures,,"no mast or telecom-site count is published against the programme, and flood-vulnerable sections of the Sarh line were flagged at acceptance"
TCD-infra.connect-fifty-telecom-sites-and-fifty,TCD,infra.connect,ICT Infrastructure,instrument,Fifty telecom sites and fifty kilometres of fibre to the home at N'Djamena,Planned,2026-02-13,Announced by the minister at a ministry ceremony,,Baseline not held,No position held,"Announced through the state operator with no timeline, financing or coverage areas specified, and no build reported","2026-02-13 Chad Plans 50 Telecom Sites, 50 km of Fiber in N'Djamena",,Announced by the outgoing minister seven weeks before the portfolio changed hands
TCD-infra.connect-n-djamena-to-mbere-fibre,TCD,infra.connect,ICT Infrastructure,instrument,N'Djamena to Mbere fibre corridor memorandum,"In development, suspended pending revision",2026-02-16,The ministry ordered the two operators to correct the clauses and sign,,Regressed,"Memorandum signed in April 2025, with a neighbouring incumbent committing the following month to build the connecting section, and no work started","Suspended by the regulator over clauses deemed contrary to national digital sovereignty; the ministry issued observations and guidelines and invited renegotiation, and work is still not started","2026-02-09-chad-fast-track-ndjamena-mbere-fiber-link-cameroon-connectingafrica|2026-02-16 Waking the dead - Slow road to extinction for Africa's former telco incumbents 11|2026-02-13 Chad Plans 50 Telecom Sites, 50 km of Fiber in N'Djamena",,The date of the suspension is not established in any source held; this route is Chad's only entry point for international submarine-cable capacity
TCD-infra.connect-national-radio-frequency-plan-and,TCD,infra.connect,ICT Infrastructure,instrument,National radio frequency plan and spectrum allocation table,Not held,,,,,,,,,
TCD-infra.connect-network-investment-programme-of-the,TCD,infra.connect,ICT Infrastructure,instrument,Network investment programme of the larger mobile operator,"In development, delivery contested",2026-06-26,Announced as a programme running through June 2026,,Stalled,"The minister told the National Assembly on 2025-09-23 that the operator had promised FCFA 16bn in the short term and FCFA 10bn in the medium term, and that this had never been done","FCFA 50bn announced through June 2026 for microwave reinforcement, new towers, fibre extension and core-network upgrade; the deadline passed and the ministry's verdict on operator investment in June 2026 was that nothing is felt","2026-02-13 Chad Plans 50 Telecom Sites, 50 km of Fiber in N'Djamena|2025-09-29-digitalbusiness-starlink-fai-vers-operateur-telecom|2026-06-26-connectingafrica-telcos-network-upgrades-airtel-moov",,"The FCFA 50bn is reported at group level rather than for the Chadian entity, and no source reconciles it with the figures the minister cited"
TCD-infra.connect-order-to-the-two-mobile,TCD,infra.connect,ICT Infrastructure,instrument,Order to the two mobile operators to connect to the national fibre backbone,"Implemented, not complied with",2026-06-26,A seven-day ultimatum issued after a ministerial meeting,,Stalled,Did not exist,"The seven-day deadline passed with no recorded compliance; in late June 2026 the minister was still encouraging one operator to connect and criticising its reliance on subcontractors for equipment, technical staff and site maintenance",2025-09-02-afriqueitnews-operateurs-connecter-fibre-nationale|2026-06-26-connectingafrica-telcos-network-upgrades-airtel-moov|2026-02-09-chad-fast-track-ndjamena-mbere-fiber-link-cameroon-connectingafrica,,"Month precision; the state cited 1,275 km of fibre deployed, a figure no source reconciles with the project's own 1,200 km target, and no sanction was ever recorded as applied"
TCD-infra.connect-projet-de-modernisation-des-infrastructures,TCD,infra.connect,ICT Infrastructure,instrument,Projet de modernisation des infrastructures de connectivite de l'Etat,"In development, first phase commenced",2026-01-06,First phase inaugurated at Sarh in Moyen-Chari,2020-07-07,Advanced,"Under construction since the foundation stone of 2020-07-07, with the EUR 175.1m first phase not commenced and no delivery figure published","First phase commenced at EUR 175,106,916 covering the national data centre, a 1,200 km fibre backbone, second- to fourth-generation mobile expansion, a conference and messaging system and 100 branch offices; no source reports kilometres laid, masts erected or the state operator's core commissioned",2025-12-21-fibre-optique-moyen-chari-pmice-sarh|2026-01-06 Chad invests 175m in national data center and networks|2020-07-08-magazinedelafrique-tchad-lancement-pmice-financement-chine|2025-01-10-agenceecofin-tchad-centre-donnees-national-finalisation,,"The 2020 specification of 2,000 km of fibre and 200 masts across twelve regions has never been restated, and no delivery is reported against any figure"
