indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
dpi.mis--customs,,,,,,,,,2026-07-31,0,only a port single window in deployment; no customs management system on record,
dpi.mis--land,2,MDG-dpi.mis-plof,,,,,,,2026-07-31,0,digital parcel plan validated on 49-commune pilots for generalisation,
dpi.govtech--e-government-services,2,MDG-dpi.govtech-torolalana,,,,,,,2026-07-31,0,one-stop portal online; count of transactional services not on record,
digital.localgov--ict-infrastructure-for-local-government,2,MDG-digital.localgov-localgov|MDG-digital.localgov-district-2-0,,,,,,,2026-07-31,0,equipment to 67 communes and servers in three regions; connectivity and national programme not on record,
digital.localgov--digitalisation-of-local-government-records,3,MDG-dpi.registry-record-digitisation,,,,,,,2026-07-31,0,civil records digitised across 1695 communes on vendor figures; paper elsewhere,
digital.rural--digitalisation-of-rural-health-clinics,3,MDG-dpi.mis-sii-csb|MDG-dpi.mis-commcare,,,,,,,2026-07-31,0,funding system in three regions and community reports digital; facility share not published,
digital.rural--digitalisation-of-rural-primary-schools,3,MDG-digital.rural-solar-schools|MDG-digital.rural-public-school-connectivity,,,,,,,2026-07-31,0,fifteen rural schools equipped; 2.0 per cent of public schools connected nationally,
digital.rural--digitalisation-of-rural-registry-offices,2,MDG-dpi.id-prodigy-enrolment,,,,,,,2026-07-31,0,enrolment piloted in 26 communes then deployed; digital civil registration in rural offices not stated,
digital.rural--digitalisation-of-rural-police-stations,2,MDG-digital.rural-gendarmerie-fichier,,,,,,,2026-07-31,0,central gendarmerie file under build; rural stations recording digitally not on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,MDG-tech.ai-cedia,,,,,,,2026-07-31,0,customs AI centre launched as an IMF pilot; no outputs or decisions on record,
tech.ai--development-of-national-regional-ai-systems,2,MDG-tech.ai-atlas-umoja,,,,,,,2026-07-31,0,founding partnership announced; no model or dataset released,
tech.ai--control-of-ai-abuse,3,MDG-gov.protect-dpl,,,,,,,2026-07-31,0,DP law art. 3 bars decisions solely on automated profiling; no enforcement on record,
tech.industry--national-capacity-in-dt-related-production,4,,1.6735,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,3,MDG-tech.innovate-unipod-hub|MDG-tech.innovate-odc|MDG-tech.innovate-miary,,,,,,,2026-07-31,0,hubs in several cities with cohorts; no technology park with tenants on record,
tech.innovate--tech-startup-ecosystem,2,MDG-tech.innovate-digital-entrepreneurship,,,,,,,2026-07-31,0,grant scheme and hubs; no startup law or strategy on record,
capacity.training--dt-related-training-in-secondary-education,1,,5.9877,% of secondary schools,2019,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--dt-related-university-facilities-and-qualifications,2,,24.1647,% of tertiary graduates,2023,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,2,,0.2287,% of employment,2022,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,MDG-capacity.research-unipod,,,,,,,2026-07-31,0,innovation lab inaugurated; no publishing or policy role on record,
include.access--citizen-feedback-portals,3,MDG-dpi.govtech-i-toroka,,,,,,,2026-07-31,0,anti-corruption bureau channel logged 242 reports in 2024; outcomes not published,
include.access--citizen-participation-in-policy,,,,,,,,,2026-07-31,0,statutory local consultation structure since 2015; no consultation on a digital instrument in the 12 months on record,
include.access--inclusion-of-persons-with-disabilities,2,MDG-include.access-disability-law,,,,,,,2026-07-31,0,1998 law in force with no ICT or accessibility duty,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-07-31,0,refugee bill and office pledged; no registration or digital measure on record,
data.statistics--national-strategy-for-development-of-statistics,3,MDG-data.statistics-snds2,,,,,,,2026-07-31,0,SNDS-II in force; no implementation or mid-term report held,
data.statistics--censuses-and-surveys,3,MDG-data.statistics-instat-microdata,,,,,,,2026-07-31,0,census and survey microdata platform live behind registration; regular survey calendar not on record,
data.statistics--statistics-from-administrative-data,2,MDG-data.statistics-gfs,,,,,,,2026-07-31,0,GFS alignment under IMF technical assistance; no register-based product on record,
data.satellite--agricultural-use-of-satellite-data,2,MDG-data.satellite-satellite-data,,,,,,,2026-07-31,0,annual rice paddy maps are research-led; no national service or mandate,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,system reported operational; satellite reception and forecasting use not stated,
