row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
GMB-gov.protect-dpa-commission,GMB,gov.protect,Governance,instrument,Data Protection and Privacy Commission,Not held,,,,,,,,,"A commencement instrument, an appointment notice, a budget line or a first annual report. The Act provides for an independent Commission; nothing held states whether it has been constituted."
GMB-gov.protect-information-commission,GMB,gov.protect,Governance,instrument,Information Commission,Implemented,2026-08-17,Communication-strategy support agreed 2026-08-17,,Baseline not held,Not held,"Operating as the body responsible for the Access to Information Act 2021 and the Personal Data Protection and Privacy Act 2025, and receiving UNFPA-funded support under the Peacebuilding Fund's Public Accountability Project to build a communication strategy raising public awareness of both statutes",2026-08-17-gambia-information-commission-communication-strategy,,"no budget, staffing, caseload or enforcement record for the commission is held, and awareness-raising support is not evidence of enforcement capacity"
GMB-gov.protect-id-cards-abroad,GMB,gov.protect,Governance,instrument,Legal basis for issuing identity cards outside the country,Not held,2025-08-11,,,,,,2025-08-11-udp-alarm-unlawful-id-cards-abroad-thepoint,,"An official response, a regulation or a registry statement covering issuance in Mauritania, Congo and Togo, which the opposition alleged was unlawful in August 2025."
GMB-gov.protect-dpa-2025,GMB,gov.protect,Governance,instrument,Personal Data Protection and Privacy Act 2025,Implemented,2026-01-29,"Enacted, ending a legislative process stalled for several years",,Advanced,No comprehensive data-protection law; the Bill was before the National Assembly (2025-08),"Enacted, with extraterritorial scope, seven lawful bases, a sensitive-data regime covering genetic, biometric and health data, and rights of access, rectification, erasure and protection from solely automated decisions (2025-12)","2025-12-26 Review of Gambia's Personal Data Protection and Privacy Act, 2025|2025-10-13 Gambia Passes Landmark Data Protection and Privacy Law|2025-10-06-gambia-praised-data-protection-privacy-bill-thepoint|2025-10-29 The Gambia strengthens digital trust with personal data protection & privacy bill|2026-01-29 Press release Paradigm Initiative applauds countries with data protection laws",,
GMB-gov.regional-ataf,GMB,gov.regional,Governance,instrument,ATAF Heads of Tax Administrations Master Class,Implemented,2026-07-23,"Seventh Master Class convened in Banjul, 23-24 July 2026",,Advanced,Did not exist as a Gambian commitment,"Convened by the Gambia Revenue Authority, with the Forum's executive secretary arguing that digital systems deliver only alongside governance reform and pressing for a united African position in the United Nations tax convention negotiations (2026-07)",2026-07-23-gambia-gra-banjul-hosts-ataf-commissioners-general-master-class|2026-07-23-gambia-african-tax-officials-meet-revenue-mobilisation|2026-07-23-gambia-africas-tax-chiefs-confront-threat-to-national-revenues,,
GMB-gov.regional-senegal-cooperation,GMB,gov.regional,Governance,instrument,Senegal-Gambia regulatory cooperation and free roaming agreement,Implemented,2026-06-26,"Signed between the two regulators, June 2026",,Advanced,Did not exist,"Signed, covering telecommunications regulatory cooperation and free roaming; no commencement date or tariff published (2026-06)",2026-06-26-senegal-gambia-digital-integration-regulatory-cooperation-techreviewafrica,,
GMB-gov.regional-senegal-gambia-digital-cooperation,GMB,gov.regional,Governance,instrument,Senegal–Gambia digital cooperation memorandum,Implemented,2026-08-29,"First steering-committee session, Banjul, 29 August 2026",,Advanced,"A memorandum signed at the fourth Senegalo-Gambian Presidential Council in June 2026, with no work agreed under it","The memorandum signed at Dakar on 12 June 2026 took its first steering-committee session at Banjul on 29 August 2026, settling four priorities - infrastructure and interoperability, cyber resilience, capacity building and regulatory harmonisation - with rural electronic-government access named among the work",2026-08-29-senegal-gambie-feuille-route-numerique-commune|2026-08-27-wearetech-senegal-gambie-cooperation-numerique-quatre-priorites,,"no timetable, budget or named deliverable is attached to any of the four priorities"
GMB-gov.discourse-discourse,GMB,gov.discourse,Governance,instrument,Public participation in digital policymaking,Not held,,,,,,,,,"A consultation register, a published submission round, or a civil-society account of participation in the data, communications or intelligence bills."
GMB-finance.budget-digital-appropriations,GMB,finance.budget,Finance,instrument,Domestic budget appropriations for the digital sector,Not held,,,,,,,,,"An appropriation act, budget speech or estimate showing the votes for the communications ministry, the regulator and the digital programme."
GMB-finance.budget-tax-to-gdp,GMB,finance.budget,Finance,measure,Tax-to-GDP ratio,,2026-07-30,"Stated by the finance minister at the Banjul Master Class, 23 July 2026",,Advanced,9% (2022),13% (2025),2026-07-23-gambia-gra-banjul-hosts-ataf-commissioners-general-master-class|2026-07-30-gambia-digital-reform-doubles-tax-revenue-d25b,,
GMB-finance.budget-tax-collection,GMB,finance.budget,Finance,measure,Total tax collected,,2026-08-03,"Revenue authority 2026 target published, 3 August 2026",,Advanced,D11bn (2022),"D25bn (2025), against a D27.5bn target for 2026",2026-07-30-gambia-digital-reform-doubles-tax-revenue-d25b|2026-08-03-gambie-numerisation-recettes-fiscales,,"Carried in dalasi as the authority states it; the finance minister attributes the rise to digitalisation of collection rather than to rate increases, which is an attribution and not an evaluation."
GMB-finance.new-digest,GMB,finance.new,Finance,instrument,AfDB digital government project,Planned,2025-01-01,Carried in the bank's own reporting as a pipeline operation,2025-01-01,No change,Pipeline (2025-08),"Still pipeline; no approval, signature or first disbursement is held (2026-08)",2025-01-01-afdb-gmb-002-gambia---digital-innovation-for-government,,"XDR 1,000,000, about US$1m, covering Sierra Leone and The Gambia jointly."
GMB-finance.new-gates-l1p,GMB,finance.new,Finance,instrument,Gates Foundation payment system pilot,Discontinued,2024-01-01,Recorded as closed in the funder's own reporting,2025-01-01,No change,Closed (2025-08),Closed; no evaluation or successor operation is held (2026-08),2024-01-01-gates-gmb-001-the-gambia-digital-for-development,,About US$3m to the Institute for Inclusive Digital Africa to pilot a Level One Project-aligned payment system.
GMB-finance.new-wardip,GMB,finance.new,Finance,instrument,WARDIP national allocation,Implemented,2023-11-07,"US$50m equivalent grant approved, 7 November 2023",2023-11-07,No change,In implementation; no disbursement or results figure published (2025-08),"Unchanged; no disbursement, results framework or mid-term review is held (2026-08)",2023-01-01-world-bank-gmb-2023-wardip-sop1-gambia-bw01|2023-11-07-worldbank-dtfa-wardip-sop1-pad4756,,"SDR 38.1m, stated as US$50.0m equivalent at approval, inside a US$293m regional operation with Guinea, Guinea-Bissau, Mauritania, ECOWAS, the African Union and Smart Africa."
GMB-infra.connect-gnbn-eximbank,GMB,infra.connect,ICT Infrastructure,instrument,Gambia National Broadband Network (China Eximbank loan),Implemented,2017-12-22,"Arrears of US$0.25m cleared, 19 June 2020",2017-12-22,No change,"In service under a US$25.9m concessional loan repayable by GAMTEL, with a servicing history of arrears (2017 loan)","Unchanged on the record; no statement of network condition, utilisation or debt position since 2020",2017-12-22-eximbank-cn-gmb-001-record,,The loan is collateralised against a minimum escrow balance accessible to the lender.
GMB-infra.connect-gamtel-sysroad-ppp,GMB,infra.connect,ICT Infrastructure,instrument,GAMTEL national broadband modernisation PPP,In development,2026-01-05,"US$50m partnership signed at Bijilo, announced 5 January 2026",,Advanced,Did not exist,"US$50m partnership signed to take the national backbone from 40 Gbps to 800 Gbps; no completion date, milestone schedule or dalasi figure published (2026-01)",2026-01-05-gamtel-sysroad-50m-ppp-broadband-techafricanews|2026-01-01-sysroad-gmb-2026-gamtel-broadband-ppp-bw07,,The US$50m is the figure as announced; no dalasi original is established.
GMB-infra.connect-roaming-lbr-sle,GMB,infra.connect,ICT Infrastructure,instrument,Liberia-Gambia-Sierra Leone roaming agreement,Implemented,2025-02-05,"Signed by the three administrations, February 2025",2025-02-05,No change,"Signed; no tariff, traffic or commencement figure published (2025-08)","Unchanged; no tariff, traffic or commencement figure published (2026-08)",2025-02-05-west-african-roaming-mou-lbr-gmb-sle,,
GMB-infra.connect-starlink-licence,GMB,infra.connect,ICT Infrastructure,instrument,Starlink satellite service licence,"In development, licence withheld",2026-05-24,"Minister of Digital Economy stated he had refused to approve the permit, 24 May 2026",,No change,"Fee paid and licence unissued for over a year, the government citing due diligence in the face of United States pressure (2025-07)",Still unlicensed; the minister states Starlink lacks the competencies and equipment for a VSAT permit and requires a general satellite licence instead (2026-05),2026-05-24-gambia-starlink-licence-delayed|2025-07-10-govt-due-diligence-us-pressure-starlink-standard|2026-03-03-starlink-gambia-transparency-trust-delay-standard|2026-05-18-starlink-gambia-future-economic-fear-thepoint|2026-02-16-expert-data-sovereignty-conditions-starlink-standard,,The base carries a fee paid in December 2024 and a permit payment in February 2026; whether these are the same payment is not established.
GMB-infra.store-national-data-centre,GMB,infra.store,ICT Infrastructure,instrument,"National Data Centre, Abuko",Implemented,2026-07-03,"Inaugurated by President Barrow alongside the national identity system, 1 July 2026",,Advanced,Did not exist,"State facility in service hosting the national identity management system; no capacity, tier rating or operating cost published (2026-07)",2026-07-01-barrow-inaugurates-national-data-centre-nims-standard|2026-07-03-gambia-launches-sovereign-digital-id-margins-biometricupdate,,
GMB-infra.store-qgroup-house,GMB,infra.store,ICT Infrastructure,instrument,QGroup House data centre,Implemented,2026-04-30,"Inaugurated by President Barrow, 30 April 2026",,Advanced,Did not exist; no data centre of any kind on record,"First private data centre in service, built by QGroup and QCell with Huawei as long-term vendor (2026-04)",2026-04-30-barrow-qgroup-house-first-data-centre-thepoint,,
GMB-infra.energy-grid-generation-capacity,GMB,infra.energy,ICT Infrastructure,measure,Grid generation capacity added,,2025-02-10,"Solar park reported in service, February 2025",,Baseline not held,,"23 MWp of solar with 8 MWh of battery storage, one of two parks totalling 48 MWp built under a combined US$149m investment providing new or improved electricity to 500,000 people across two countries",2025-02-10-renewables-boost-sustainable-development-car-gambia,,"the beneficiary figure is the two countries combined; no Gambia-only count is stated, and no source ties the generation to the digital estate"
GMB-infra.energy-energy,GMB,infra.energy,ICT Infrastructure,instrument,Power supply to the national digital estate,Not held,,,,,,,,,"A generation, tariff or outage statement bearing on data-centre or network operation, or the power provision in either data centre's design."
GMB-infra.capacity-capacity,GMB,infra.capacity,ICT Infrastructure,instrument,Domestic technical capacity to operate the national digital systems,Not held,,,,,,,,,"A staffing plan, skills audit or operations report covering who runs the National Data Centre, the identity system and the payment switch."
GMB-infra.cybersec-cert,GMB,infra.cybersec,ICT Infrastructure,instrument,National cybersecurity agency or incident response team,"Planned, no evidence of operation held",2022-09-01,GM-CSIRT named as the national incident response team in the National Cybersecurity Strategy and Action Plan 2022-2026,2022-09-01,Baseline not held,No position held at the start of the window,"An institutional design on paper: GM-CSIRT operating a national Cybersecurity Centre with a security operations centre inside it, a National Cybersecurity Coordination Directorate, a National Cybersecurity Commission, an advisory board, sectoral focal points and sector CSIRTs, and a police cybercrime response unit. The plan directs that GM-CSIRT be operationalised and strengthened in budget and technology; nothing held states that any of these bodies is standing",2022-09-01-gambia-national-cybersecurity-strategy-action-plan-2022-2026-revised,2026-08-09,"The strategy is a design document, not a capability statement; no incident report, budget line or annual report naming any of these bodies is held"
GMB-dpi.exchange-customs-transit,GMB,dpi.exchange,DPI,instrument,Gambia-Senegal customs data exchange roadmap,Planned,2026-07-20,"Three-month roadmap agreed at the second Monitoring Committee, Saly, 16-17 July 2026",,Advanced,Did not exist,"Agreed to install the GAINDE customs system at Karang, Keur Ayib and Selety within three months, deploy SIGMAT transit tracking, exchange customs data by interface once GAINDE is live, replace transit agents with a Single Administrative Document and reactivate the EnCen intelligence platform (2026-07)",2026-07-20-thepoint-gra-senegal-customs-ict-transit,,
GMB-dpi.exchange-nea,GMB,dpi.exchange,DPI,instrument,National Enterprise Architecture,In development,2026-05-22,"Framework validated under the ITU GovStack initiative, 22 May 2026",,Advanced,Did not exist,"Validated as the interoperability blueprint for citizen-centric services; not adopted, funded or implemented on the record (2026-05)",2026-05-22-gambia-validates-national-enterprise-architecture-govstack-techreviewafrica,,
GMB-dpi.id-margins-contract,GMB,dpi.id,DPI,instrument,Margins ID national identity contract,Implemented,2026-08-28,Enrolment demand exceeding daily caps 2026-08-28,,Advanced,Did not exist; the standing arrangement was the concession the 2025 State of the Nation address set out to replace (2025-08),"enrolment running with high demand meeting daily processing caps at centres in the Greater Banjul Area, on field reporting",2026-08-28-foroyaa-gambians-welcome-biometric-id-rollout|2026-01-21-govt-signs-id-card-deal-margins-thepoint|2026-01-21-govt-signs-new-contract-id-card-production-standard|2026-01-27-new-id-card-10-years-validity-standard|2026-01-22 The Gambia picks Margins ID Group for national ID infrastructure upgrade|2026-01-20 Margins takes Ghana's ID success to The Gambia,,No contract value is published in anything held.
GMB-dpi.id-nims,GMB,dpi.id,DPI,instrument,National Identity Management System (GAM ID),Implemented,2026-08-25,"Phased rollout calendar and fee published, 2026-08-25",,Advanced,Did not exist; identity cards were produced under a foreign concession the government had resolved to replace (2025-08),"Live and issuing instant cards from the National Data Centre, with nationwide rollout of new ten-year biometric national identity cards launched on 7 August 2026. Phase-one registration for citizens aged eighteen and over began on 4 August 2026 at seven Greater Banjul centres, extending to Sibanor and Jarra Soma on 7 September, to Barra, Kerewan, Farafenni and Kaur on 11 September and to Janjanbureh, Basse and Fatoto on 21 September; the first-time card costs D450, waived during the rollout for holders of a valid immigration department card or enrolment printout",2026-08-25-thepoint-gambia-biometric-id-rollout-schedule|2026-08-25-standard-gm-new-biometric-id-card-issuance-starts|2026-08-25-foroyaa-issuance-of-biometric-id-cards|2026-08-07-gambia-national-identity-cards-rollout|2026-07-01-barrow-inaugurates-national-data-centre-nims-standard|2026-07-03-gambia-launches-sovereign-digital-id-margins-biometricupdate|2025-06-20-govt-integrate-id-cards-ecrvs-thepoint,,"no enrolment or issuance figure has been published since launch; the cards are produced with a Ghana-based supplier. An applicant with no passport, birth certificate or prior identity document must be vouched for by both the Alkalo and the Seyfo of their place of residence"
GMB-dpi.pay-bantaba,GMB,dpi.pay,DPI,instrument,BANTABA 2.0 instant payment system,Implemented,2025-12-15,"Launched by the Central Bank and the communications ministry, 15 December 2025",,Advanced,Did not exist,"First inclusive instant payment system in service, built on Mojaloop and operated by GamSwitch across banks, mobile money, microfinance institutions and fintechs; no transaction volume published (2025-12)","2025-12-15 Gambia launches BANTABA 2.0, first real-time interoperable payment system",,
GMB-dpi.pay-sutura,GMB,dpi.pay,DPI,instrument,SUTURA government revenue collection integration,Planned,2026-07-20,"Memorandum signed with the Office of the Accountant General, reported 20 July 2026",,Advanced,Did not exist,"Memorandum signed to wire a domestically built platform, distributed through GAMPOST, into government revenue collection; no go-live date, volume, fee structure or list of connected banks published, and no text of the memorandum is held (2026-07)",2026-07-20-gambia-accountant-general-sutura-digital-revenue-collection,,"The source dates the signing to a Friday and was published on Monday 20 July 2026; the event date is derived, not stated."
GMB-dpi.pay-freedompay-blockchain-pilot,GMB,dpi.pay,DPI,instrument,UNDP-FreedomPay Wallet blockchain payment distribution pilot,Piloting,2026-08-06,"Named among UNDP blockchain-based payment-distribution pilots cutting distribution costs from about 10% to as little as 2%, reported at a Paris meeting on Scaling Blockchain for Public Good, 2026-08-06",,Baseline not held,,"UNDP working with FreedomPay Wallet in The Gambia on transparent digital payment distribution, grouped with pilots in Haiti, Syria, Kenya and Guatemala; no country-specific volume, beneficiary count or launch date for The Gambia is published",2026-08-06-biometricupdate-undp-blockchain-dpi-pilots-deployment,,"figures are UNDP's own aggregate across five pilot countries, not disaggregated for The Gambia; UNDP frames governance, interoperability and trust as the remaining barriers before country-programme integration"
GMB-dpi.pay-wave-gtsc,GMB,dpi.pay,DPI,instrument,Wave-GTSC public transport fare payment,Planned,2025-06-20,"Partnership signed for mobile-money bus fares, 20 June 2025",2025-06-20,No change,"Partnership signed; no deployment, route or volume figure published (2025-08)","Unchanged; no deployment, route or volume figure published (2026-08)",2025-06-20-wave-gambia-gtsc-digital-payment-partnership-thepoint,,
GMB-dpi.pay-yonna,GMB,dpi.pay,DPI,instrument,Yonna Wallet government payment collection,Implemented,2026-03-02,"Authorised by the Accountant General to collect all government-service payments, 2 March 2026",,Advanced,Did not exist,"Collecting identity card, passport and business-registration fees, with diaspora payment through the Yonna Global Wallet and auto-generated receipts; no volume or fee structure published (2026-03)",2026-03-02 Gambia Gov't payments now digitalised live on Yonna Wallet app,,
GMB-dpi.registry-ecrvs,GMB,dpi.registry,DPI,instrument,Electronic civil registration and vital statistics,Implemented,2025-06-20,Mass birth-registration and health-insurance campaign reached about 1.17m people,2024-03-28,No change,"In service as the interoperability backbone, about 1.17m people registered with a unique national identification number (2024-03)",Unchanged; the June 2025 commitment to integrate it with identity cards and the passport has produced no published integration milestone (2026-08),2024-03-28 A Transformative Journey of Mass Birth Registration and Health Insurance in The Gambia|2025-06-20-govt-integrate-id-cards-ecrvs-thepoint,,
GMB-dpi.registry-gamsr,GMB,dpi.registry,DPI,instrument,Gambia Social Registry,Implemented,2025-07-15,"203,022 households registered across 40 of 43 districts in two years",2024-04-23,No change,"203,022 households, about 70% of the population, carrying the Nafa cash transfers (2024-04)",Unchanged; no coverage update published since (2026-08),2024-04-23 The Gambia Social Registry - A Success Story in Systems Building|2025-07-15 Global Insights on Social Registries - Coverage and Beyond (World Bank),,
GMB-dpi.registry-land-administration-system,GMB,dpi.registry,DPI,instrument,National Land Administration System and Land Information System,Planned,2026-08-12,"Mandated by the National Land Policy 2026-2035, published 2026-08-12",,Baseline not held,Not held,"Mandated by the country's first unified National Land Policy 2026-2035, which requires a digitalised National Land Administration System, a centralised Land Information System and digitised land registration alongside new Certificates of Customary Ownership, backed by a costed ten-year implementation roadmap",2026-08-12-gambia-national-land-policy-2026-2035,,"a policy mandate rather than a build; no supplier, budget line, custodian or start date for either system is stated, and no data-protection provision for the land record is reported"
GMB-dpi.registry-supplementary-voter-register,GMB,dpi.registry,DPI,measure,Supplementary voter registration records,,2026-08-07,,,Baseline not held,,"212,095 registrations announced against 179,445 records on the data distributed to parties, a gap the commission attributes to unverified processing outputs (2026-08)",2026-08-07-gambia-iec-voter-register-discrepancies,,the discrepancy was raised by opposition parties at a commission stakeholder forum ahead of the 2026 presidential election; no reconciled figure has been published
GMB-dpi.mis-dhis2-education,GMB,dpi.mis,DPI,instrument,DHIS2 for Education,In development,2026-05-04,"Study tour documenting the build, May 2026",,Baseline not held,,Individual learner tracking and school report cards being built on DHIS2 by the basic and secondary education ministry; no coverage figure or go-live date published (2026-05),2026-01-30 The Gambia charts a path to data-driven education with DHIS2|2026-05-04-gpe-kix-study-tour-education-data-system,,
GMB-dpi.mis-smart-paper,GMB,dpi.mis,DPI,instrument,Smart Paper Technology for community health data,Implemented,2025-12-22,"In use for community health data capture, December 2025",,Baseline not held,,In use for community health data capture; no district count or record volume published (2025-12),2025-12-22 Smart Paper Technology is Transforming Community Health Data Capture in The Gambia,,
GMB-dpi.govtech-civil-servant-pensioner-verification,GMB,dpi.govtech,DPI,instrument,Civil servant and pensioner verification exercise,"Implemented, provincial round suspended",2026-08-17,Up-country round suspended 2026-08-17,,Regressed,A verification exercise scheduled to run up-country from 17 to 23 August 2026,"The provincial round suspended until further notice over unspecified technical difficulties, with the Greater Banjul Area exercise confirmed to start on 20 August 2026",2026-08-17-gambia-journal-gambia-halts-up-country-civil-servant,,the technical difficulties are not described and no rescheduled date is given
GMB-dpi.govtech-community-policing,GMB,dpi.govtech,DPI,instrument,Community policing case management and facility mapping,Implemented,2026-03-23,"Programme documented from Essau to Gambisara, March 2026",,Baseline not held,,Mobile case-management applications and geographic facility mapping in use under a United Nations Development Programme-backed community policing programme; no case volume published (2026-03),2026-03-23 From Essau to Gambisara - Reimagining Community Policing Across The Gambia,,
GMB-dpi.govtech-tax-stamp,GMB,dpi.govtech,DPI,instrument,Digital excise tax stamp,Implemented,2026-07-30,In operation; study visits by South African and Rwandan customs announced 30 July 2026,,No change,"In operation, implemented by SICPA Gambia; the authority's own figures put excise collections at D48.47m for January to August 2024 against D6.31m in the same months of 2023 (2025-08)","In operation and studied by revenue administrations from Nigeria, Senegal, Sierra Leone, South Africa and Rwanda; the authority claims a 95% reduction in smuggling of excisable goods, with no method and no independent verification (2026-07)",2026-07-30-gambia-digital-tax-stamp-sars-rwanda-study-visit|2026-07-30-gambia-digital-reform-doubles-tax-revenue-d25b,,Every performance figure attached to this system is the collecting authority's own.
GMB-dpi.govtech-business-registration,GMB,dpi.govtech,DPI,instrument,Digital Single Window Business Registration System,In development,2026-08-04,"Trade minister stated the system is being finalised, 4 August 2026",,Advanced,Did not exist,"Being finalised, with over 350 agricultural enterprises digitally mapped inside a programme reaching more than 4,050 firms; no launch date published (2026-08)",2026-08-04-trans-gambia-economic-zone-set-to-create-3400-jobs-as-investor-interest-grows,,
GMB-dpi.govtech-police-records,GMB,dpi.govtech,DPI,instrument,Digitalisation of police records,Planned,2026-03-24,"Inspector General directed the transition from paper to digital records, 24 March 2026",,Advanced,Did not exist,"Directed by the Inspector General; no system, vendor, budget or timetable published (2026-03)",2026-03-24 Gambia Police must transition from paper documentation to digitalised mode - IGP,,
GMB-dpi.govtech-iec-digitalisation,GMB,dpi.govtech,DPI,instrument,Election digitalisation for the December 2026 polls,In development,2026-03-12,"Independent Electoral Commission announced partial digitalisation, 12 March 2026",,Advanced,Did not exist,"Polling-station mapping, results transmission and tablets announced for the December 2026 elections; no procurement, test or audit arrangement published (2026-03)",2026-03-12 Gambia IEC introduces partial digitalisation ahead December polls,,
GMB-dpi.govtech-e-invoicing,GMB,dpi.govtech,DPI,instrument,GRA digital tax invoicing,Implemented,2026-07-30,"Launched with Avatar Technologies, 9 July 2025",2025-07-09,No change,In service with tamper-proof digital signatures; no coverage or yield figure published (2025-08),Named in the finance ministry's account of the reform stack; still no separate coverage or yield figure (2026-07),2025-07-09 Gambia Gov't launches Digital Tax Invoicing System (GRA)|2026-07-30-gambia-digital-reform-doubles-tax-revenue-d25b,,
GMB-dpi.govtech-ifmis,GMB,dpi.govtech,DPI,instrument,Integrated Financial Management Information System,Implemented,2016-09-27,World Bank additional financing closed after rollout to further ministries,2016-09-27,No change,In service across ministries with revenue and treasury interfaces (2020),Unchanged; no statement of coverage or condition since the project closed (2026-08),2016-09-27-wb-gmb-001-gambia-integrated-financial-management-information-system,,"The date is the financing operation's closing year, not a statement about the system's current condition."
GMB-dpi.govtech-itas,GMB,dpi.govtech,DPI,instrument,Integrated Tax Administration System,Planned,2026-07-30,"Named as planned for electronic filing in the finance minister's reform account, 30 July 2026",,Advanced,Did not exist,"Planned for electronic filing; no procurement, vendor, timetable or budget line published (2026-07)",2026-07-30-gambia-digital-reform-doubles-tax-revenue-d25b,,
GMB-dpi.govtech-mygov,GMB,dpi.govtech,DPI,instrument,MyGov digital services platform,In development,2026-09-01,Not launched; rollout targeted before the end of 2026,,Advanced,"Identity, passport and immigration procedures outside a digital platform","Built with partner support and carrying simplified national identity card, passport and immigration workflows, unlaunched because of unresolved contractual issues over passport issuance, with rollout targeted before the end of 2026 starting with the machine-readable passport",2026-09-01-thepoint-gambia-id-card-passport-delays-mygov,,
GMB-dpi.govtech-ndasc,GMB,dpi.govtech,DPI,instrument,National Digital Addressing rollout,In development,2025-10-13,"Steering committee launched, 13 October 2025",,Advanced,No standing body; the Digital Addressing Policy dates from 2023 (2025-08),Steering committee launched; no national coverage figure or rollout milestone published (2025-10),2025-10-13-gambia-launch-ndasc-digital-nation-techafricanews,,
