slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-08-28-emi-satellite-imagery,Satellite Imagery,Ethiopian Meteorological Institute,,2026-08-28,day,ETH,data.satellite,ethiopian-meteorological-institute,,full,False,,452,2026-09-01,https://www.ethiomet.gov.et/satellite-imagery/
2026-08-28-edrmc-leap-satellite-early-warning,LEAP,Ethiopia Disaster Risk Management Commission,,2026-08-28,day,ETH,data.satellite,ethiopia-disaster-risk-management-commission,,full,False,,492,2026-09-01,https://edrmc.gov.et/early-warning-response/projects/leap
2026-08-28-biometricupdate-digital-id-financial-inclusion-africa,Digital ID assessments highlight financial inclusion gains across Africa,Biometric Update,,2026-08-28,day,ETH; NGA; RWA; XAF,dpi.id; dpi.pay; dpi.exchange; gov.regional,nimc; ethiopia-national-id-program; world-bank; afcfta; papss,,full,False,,509,2026-08-29,https://www.biometricupdate.com/202608/digital-id-assessments-highlight-financial-inclusion-gains-across-africa
2026-08-26-safaricom-ethiopia-subscriber-network-growth,Safaricom Ethiopia Wins Praise for Rapid Subscriber and Network Growth,Tech Africa News,,2026-08-26,day,ETH,infra.connect; tech.industry,safaricom-ethiopia; safaricom; vodacom,,full,False,,232,2026-08-26,https://techafricanews.com/2026/08/26/safaricom-ethiopia-rapid-subscriber-network-growth/
2026-08-26-eth-eagle-lion-and-tsedey-bank-partner-to-digitize-ethiopia-s-ag,Eagle Lion and Tsedey Bank Partner to Digitize Ethiopia's Agricultural Supply Chain,Birr Metrics,,2026-08-26,day,ETH,finance.mou; dpi.pay,eagle-lion-system-technology-group; tsedey-bank,,full,False,,376,2026-08-27,https://birrmetrics.com/eagle-lion-and-tsedey-bank-partner-to-digitize-ethiopias-agricultural-supply-chain/
2026-08-26-ena-epss-pharmaceutical-supply-chain-digitalisation,"EPSS Modernizes Pharmaceutical Supply Chain, Wins African Gold Award",Ethiopian News Agency (ENA),,2026-08-26,day,ETH,dpi.mis; dpi.govtech; gov.policy,ethiopian-pharmaceutical-supply-service; africa-supply-chain-excellence-awards,,full,False,,359,2026-09-01,https://www.ena.et/web/eng/w/eng_9457651
2026-08-25-afd-bundestag-kfw-ethiopia-digital-project-corruption-allegations,Betrügereien in der Entwicklungshilfe müssen konsequent aufgeklärt werden,AfD-Fraktion im Deutschen Bundestag,,2026-08-25,day,ETH,gov.discourse; dpi.govtech; gov.protect,kfw; giz,,full,False,,299,2026-08-27,https://afdbundestag.de/betruegereien-in-der-entwicklungshilfe-muessen-konsequent-aufgeklaert-werden/
2026-08-24-worldbank-ethiopia-eardip-campus-connectivity,How Better Connectivity Is Transforming Learning Across Ethiopian Campuses,World Bank,,2026-08-24,day,ETH,infra.connect; capacity.training; dpi.govtech,world-bank; eardip; ministry-of-innovation-and-technology-ethiopia,,full,False,,644,2026-08-27,https://www.worldbank.org/en/news/feature/2026/08/24/how-better-connectivity-is-transforming-learning-across-ethiopian-campuses
2026-08-24-hezroninsights-ahaci-report,African Humanitarian AI Citation Index 2026: Citation Localisation in Generative AI Answers,Hezron Insights (Hezron Ochiel),,2026-08-24,day,BFA; TCD; COD; ETH; KEN; MOZ; NGA; SOM; SSD; SDN; XAF,tech.ai; capacity.research; gov.discourse,african-humanitarian-ai-citation-index,sovereignty,full,False,,925,2026-08-30,https://www.hezroninsights.com/when-ai-explains-african-humanitarian-crises-whose-knowledge-becomes-visible/
2026-08-24-fayda-digital-id-49-1m-enrolments-ethiopia-biometricupdate,Fayda digital ID nears 50M enrollments as adoption reshapes Ethiopia's economy,Biometric Update,,2026-08-24,day,ETH,dpi.id; dpi.pay,fayda-ethiopia-national-id; ethiopia-national-id-program; faydaverse; digital-ethiopia-2030,,full,False,,413,2026-08-24,https://www.biometricupdate.com/202608/fayda-digital-id-nears-50m-enrollments-as-adoption-reshapes-ethiopias-economy
2026-08-24-ena-who-ethiopia-ai-digital-health-green-development,WHO Representative Hails PM Abiy's Vision for AI Digital Health and Green Development,ENA,,2026-08-24,day,ETH,tech.ai; dpi.mis,world-health-organization; ministry-of-health-ethiopia; government-of-ethiopia,,full,False,,521,2026-08-27,https://www.ena.et/web/eng/w/eng_9446630
2026-08-24-ena-ethiopia-brics-youth-ministers-digital-green-investment,Ethiopian Urges BRICS Member States to Invest in Youth Led Digital Green Growth,ENA,,2026-08-24,day,ETH,capacity.training; finance.new,government-of-ethiopia; brics; digital-ethiopia-2030,,full,False,,416,2026-08-27,https://www.ena.et/web/eng/w/eng_9447506
2026-08-23-mesob-centre-service-catalogue,"MESOB Center Services - Organizations, Services, Requirements, Fees & Processing Time",FDRE MESOB Service,,2026-08-23,day,ETH,dpi.govtech; dpi.exchange; include.access,mesob-platform,,excerpt,False,,327,2026-08-23,https://mesobcenter.et/
2026-08-22-techreviewafrica-ethio-telecom-cdp-financing-talks,Ethio Telecom holds discussions with CDP leadership in Italy,TechReviewAfrica,,2026-08-22,day,ETH,finance.new; geopol.eu; infra.store,ethio-telecom; cassa-depositi-e-prestiti,,full,False,,365,2026-08-23,https://techreviewafrica.com/news/4341/ethio-telecom-holds-discussions-with-cdp-leadership-in-italy
2026-08-22-national-dialogue-conference-concludes,National Dialogue Conference Concludes Successfully,Ethiopian National Dialogue Commission,,2026-08-22,day,ETH,include.access; gov.discourse,ethiopian-national-dialogue-commission,,full,False,,320,2026-09-01,https://ethiondc.org.et/en/national-dialogue-conference-concludes-successfully/
2026-08-22-addisfortune-ethiopia-unified-government-payment-platform-health-pilot,Fed Tests a Payment Window for the Whole Government Starting with Health,Addis Fortune,,2026-08-22,day,ETH,dpi.pay; dpi.govtech; gov.discourse,ethswitch; ministry-of-finance-ethiopia; national-bank-of-ethiopia; ministry-of-health-ethiopia; undp,,full,False,,1209,2026-08-27,https://addisfortune.news/fed-tests-a-payment-window-for-the-whole-government-starting-with-health
2026-08-21-oxford-tech-justice-ethiopia-ai-criminal-justice-atlas,"Ethiopia's Emerging AI in Criminal Justice: Regulation, Tools and Insights","Tech and Justice Lab, Blavatnik School of Government, University of Oxford",,2026-08-21,day,ETH,tech.ai; gov.protect; gov.legislate; infra.cybersec,ethiopian-ai-institute; digital-ethiopia-2030; ministry-of-innovation-and-technology-ethiopia; ethiopian-communications-authority; federal-supreme-court-ethiopia; ethiopian-federal-police,,full,False,,2545,2026-08-27,https://www.techandjustice.bsg.ox.ac.uk/ethiopias-emerging-ai-in-criminal-justice-regulation-tools-and-insights-ai-atlas
2026-08-21-ameco-ethiopia-7-million-coders-initiative,Ethiopia launches ambitious 7 Million Coders initiative,Amhara Media Corporation,,2026-08-21,day,ETH,capacity.training; gov.policy; tech.industry,seven-million-ethiopian-coders-initiative; five-million-ethiopian-coders-initiative,,full,False,,155,2026-08-27,https://www.ameco.et/english/ethiopia-launches-ambitious-7-million-coders-initiative-to-build-continental-tech-hub/
2026-08-20-tan-ethio-telecom-horizon-fibre-corridor,Ethio telecom Enters Active Deployment of Africa-Middle East Fibre Corridor,Tech Africa News,,2026-08-20,day,ETH,infra.connect,ethio-telecom; horizon-fiber,,full,False,,419,2026-08-20,https://techafricanews.com/2026/08/20/ethio-telecom-active-deployment-africa-middle-east-fibre-corridor/
2026-08-20-safaricom-ethiopia-upgrades-67-sites,Safaricom Ethiopia upgrades 67 sites,ITWeb Africa,,2026-08-20,day,ETH,infra.connect,safaricom-ethiopia,,full,False,,197,2026-08-20,https://itweb.africa/article/safaricom-ethiopia-upgrades-67-sites/PmxVEMKEOolvQY85
2026-08-20-ena-ethiopia-brics-ict-working-group,Ethiopia Highlights Digital Transformation at 7th BRICS ICT Working Group Meeting in India,Ethiopian News Agency,,2026-08-20,day,ETH; XGL,gov.regional; gov.policy; geopol.india,government-of-ethiopia; fayda-ethiopia-national-id; digital-ethiopia-2030; brics,,full,False,,198,2026-08-23,https://www.ena.et/web/eng/w/eng_9426028
2026-08-20-birrmetrics-mfa-missions-staff-property-records,Foreign Ministry Asks Diplomatic Missions for Staff and Property Records,Birr Metrics,,2026-08-20,day,ETH,gov.protect; dpi.registry; dpi.exchange,ministry-of-foreign-affairs-ethiopia; addis-ababa-city-government-revenues-bureau,,full,False,,687,2026-08-23,https://birrmetrics.com/foreign-ministry-asks-diplomatic-missions-for-staff-and-property-records/
2026-08-19-tan-m-pesa-ethiopia-arada-enhun-merchant-campaign,M-PESA Ethiopia Unveils ‘Arada Enhun’ Merchant Campaign to Boost Digital Payments,Tech Africa News,,2026-08-19,day,ETH,dpi.pay,m-pesa-ethiopia; ethswitch,,full,False,,226,2026-08-19,https://techafricanews.com/2026/08/19/m-pesa-ethiopia-unveils-arada-enhun-merchant-campaign-to-boost-digital-payments/
2026-08-19-cipesa-unesco-climate-information-integrity,CIPESA and UNESCO Partner on Project to Strengthen Climate Change Information Integrity in Africa,Collaboration on International ICT Policy for East and Southern Africa (CIPESA),,2026-08-19,day,UGA; ETH,gov.discourse; capacity.training; capacity.research,cipesa; unesco,,full,False,,630,2026-08-25,https://cipesa.org/2026/08/cipesa-and-unesco-partner-on-project-to-strengthen-climate-change-information-integrity-in-africa/
2026-08-18-safaricom-ethiopia-16-4g-sites-southern-ethiopia,Safaricom Ethiopia Switches On 16 New 4G Sites in Southern Ethiopia,techafricanews.com,,2026-08-18,day,ETH,infra.connect,safaricom-ethiopia,,full,False,,155,2026-08-19,https://techafricanews.com/2026/08/18/safaricom-ethiopia-switches-on-16-new-4g-sites-in-southern-ethiopia/
2026-08-18-caribou-co-develop-multistakeholder-governance-dpi-evidence-compendium,Multistakeholder Governance for DPI: A Compendium of Evidence and Value for Government Collaboration,Caribou,,2026-08-18,day,XGL; ETH; ZAF; KEN,dpi.govtech; gov.policy; dpi.id,caribou; co-develop; mosip; fayda-ethiopia-national-id; mymzansi,,full,False,2026-08-18-caribou-co-develop-multistakeholder-governance-dpi-evidence-compendium.pdf,15398,2026-08-25,https://caribou.global/publications/multistakeholder-governance-for-dpi-evidence-compendium/
2026-08-17-sybrin-ethiopia-digital-payments-modernisation,Sybrin Strengthens East African Presence to Support Ethiopia's Digital Payments Modernisation,ITWeb South Africa,,2026-08-17,day,ETH; ZAF,dpi.pay; finance.mou,sybrin; moti-engineering,,full,False,,813,2026-08-18,https://www.itweb.co.za/article/sybrin-strengthens-east-african-presence-to-support-ethiopias-digital-payments-modernisation/5yONP7Erow8MXWrb
2026-08-16-capitalethiopia-ai-cyber-threats-financial-sector,AI-driven cyber threats raise alarm for Ethiopia's financial sector,Capital Newspaper,,2026-08-16,day,ETH,infra.cybersec; dpi.pay; tech.ai,commercial-bank-of-ethiopia; interpol; cio-africa,,full,False,,909,2026-08-23,https://capitalethiopia.com/2026/08/16/ai-driven-cyber-threats-raise-alarm-for-ethiopias-financial-sector/
2026-08-13-ethiopia-digital-shift-mesob-fayda-public-service,"Ethiopia's Digital Shift Is Rewriting the Rules of Public Service, Transparency and Accountability",Fana Media Corporation,,2026-08-13,day,ETH,dpi.exchange; dpi.id,fayda-ethiopia-national-id; digital-ethiopia-2030,,full,False,,574,2026-08-18,https://www.fanamc.com/english/amp/ethiopias-digital-shift-is-rewriting-the-rules-of-public-service-transparency-and-accountability/
2026-08-13-benin-draws-lessons-from-ethiopia-to-shape-its-dpi-development-roadmap,Benin draws lessons from Ethiopia to shape its DPI development roadmap,Biometric Update,,2026-08-13,day,BEN; ETH; MOZ; ZMB,dpi.id; dpi.govtech; tech.ai; gov.regional,fayda; 50-in-5,,full,False,,786,2026-08-16,https://www.biometricupdate.com/202608/benin-draws-lessons-from-ethiopia-to-shape-its-dpi-development-roadmap
2026-08-12-safaricom-ethiopia-ceo-interoperability-digital-africa,Safaricom Ethiopia CEO Calls for Greater Interoperability in Digital Africa,TechAfrica News,,2026-08-12,day,ETH,gov.discourse; dpi.exchange,safaricom-ethiopia,,full,False,,148,2026-08-16,https://techafricanews.com/2026/08/12/safaricom-ethiopia-ceo-calls-for-greater-interoperability-in-digital-africa/
2026-08-11-mpesa-ethiopia-cardless-atm-withdrawals,M-PESA Ethiopia Launches Cardless ATM Withdrawals With Bank of Abyssinia,Tech Africa News,,2026-08-11,day,ETH,dpi.pay,safaricom-ethiopia; bank-of-abyssinia,,full,False,,158,2026-08-11,https://techafricanews.com/2026/08/11/m-pesa-ethiopia-launches-cardless-atm-withdrawals-with-bank-of-abyssinia/
2026-08-10-ethiopia-zte-ethio-telecom-network-financing,Ethio telecom CEO Frehiwot Tamru hosted a high-level delegation from ZTE Corporation,Ethio telecom,,2026-08-10,day,ETH,finance.mou; infra.connect,zte; ethio-telecom,,full,False,,339,2026-08-18,https://www.linkedin.com/posts/ethio-telecom_ethiotelecom-zte-telebirr-activity-7492576894119260161-_8nK
2026-08-10-ethiopia-mesob-one-center-citizen-experience,Visit to Addis MESOB - One Center Digital Government Service: good example of customer service with room to improve,Mulugeta Eshetu,,2026-08-10,day,ETH,gov.discourse; dpi.govtech,mesob-ethiopia,,full,False,,327,2026-08-18,https://www.linkedin.com/posts/mulugeta-eshetu-4696061b4_addismesob-customerservice-publicservice-activity-7492500515633803264-T-2I
2026-08-10-ethiopia-digital-health-hiv-case-management-user-centered,A User-Centered Approach to Achieving High Degree of Digital Health Technology Utilization for Community HIV Case Management and Data Collection in Ethiopia,Global Health: Science and Practice,,2026-08-10,day,ETH,dpi.mis; capacity.training,unified-data-system-ethiopia,,excerpt,False,,402,2026-08-18,https://www.ghspjournal.org/content/14/1/e2400353
2026-08-10-ethio-telecom-zte-network-modernisation-4g-coverage-92-percent,Ethio Telecom and ZTE Advance Network Modernisation as 4G Coverage Hits 92%,Tech Africa News,,2026-08-10,day,ETH,infra.connect; geopol.china,ethio-telecom; zte,,full,False,,475,2026-08-10,https://techafricanews.com/2026/08/10/ethio-telecom-and-zte-advance-network-modernisation-as-4g-coverage-hits-92/
2026-08-10-ethio-telecom-fibre-ready-buildings-workshop,Ethio Telecom Promotes Fibre-Ready Buildings to Advance Ethiopia's Digital Transformation,Tech Africa News,,2026-08-10,day,ETH,infra.connect,ethio-telecom,,full,False,,222,2026-08-10,https://techafricanews.com/2026/08/10/ethio-telecom-promotes-fibre-ready-buildings-to-advance-ethiopias-digital-transformation/
2026-08-10-benin-ethiopia-digital-cooperation-innovation,Le Bénin et l'Éthiopie renforcent leur coopération dans le numérique et l'innovation,Gouvernement de la République du Bénin (distributed via APO Group),,2026-08-10,day,BEN; ETH,gov.regional; dpi.id,ministry-of-digital-benin; ministry-of-innovation-and-technology-ethiopia,,full,False,,298,2026-08-11,https://www.africa-newsroom.com/press/le-benin-et-lethiopie-renforcent-leur-cooperation-dans-le-numerique-et-linnovation?lang=fr
2026-08-09-ethiopia-fayda-digital-id-mass-profiling-critique,THE DIGITAL-ID TEST: Digital identity can transform Ethiopia,Ewnetu B. Debela,,2026-08-09,day,ETH,gov.discourse; gov.protect,fayda,,full,False,,133,2026-08-18,https://www.linkedin.com/posts/ewnetudebela_fayda-ethiopia-digitalid-activity-7492312232127586304-yqel
2026-08-08-india-tech-sovereignty-push-africa-asean,Beyond broad pledges: India's tech sovereignty push in Africa and ASEAN,Firstpost,Rakesh Khar,2026-08-08,day,XAF; MAR; ETH; TGO; UGA; ZMB; KEN; MUS; SYC,geopol.india; dpi.id; dpi.pay; gov.discourse,mosip; india-stack; government-of-india; fayda,sovereignty,full,False,,1192,2026-08-09,https://www.firstpost.com/opinion/beyond-broad-pledges-indias-tech-sovereignty-push-in-africa-and-asean-14036875.html
2026-08-08-ethiopia-fayda-faydaverse-digital-wallet-expansion,National ID program to expand digital wallet and credential verification,Capital Newspaper,,2026-08-08,day,ETH,dpi.id; include.divides,faydaverse; ethiopian-investment-holdings,,full,False,,457,2026-08-18,https://capitalethiopia.com/2026/08/08/national-id-program-to-expand-digital-wallet-and-credential-verification/
2026-08-08-dbe-client-credit-info-classified,DBE Designates Client Credit Info as Permanently Classified,The Reporter,,2026-08-08,day,ETH,gov.protect,development-bank-of-ethiopia; ethiopian-investment-holdings,,full,False,,245,2026-08-11,https://www.thereporterethiopia.com/52220/
2026-08-07-unesco-strengthening-digital-skills-ethiopia-tvet,Strengthening digital skills for Ethiopia's TVET system,UNESCO,,2026-08-07,day,ETH,capacity.training,unesco,,full,False,,605,2026-09-01,https://www.unesco.org/en/articles/strengthening-digital-skills-ethiopias-tvet-system
2026-08-07-ethiopia-keen-to-share-digital-transformation-expertise-across-africa,Ethiopia Keen to Share Digital Transformation Expertise Across Africa,Ethiopian News Agency (ENA),,2026-08-07,day,ETH; BEN,gov.regional; gov.policy,ministry-of-innovation-and-technology-ethiopia; ministry-of-digital-benin; digital-ethiopia-2030,,full,False,,240,2026-08-08,https://www.ena.et/web/eng/w/eng_9358048
2026-08-07-ethiopia-cybersecurity-proclamation-1426-insa,Critical Infrastructure Cybersecurity Proclamation Marks a Major Step Toward Safeguarding Ethiopia's Digital Sovereignty – INSA Director General Tigist Hamid,Information Network Security Administration (INSA),,2026-08-07,day,ETH,gov.legislate; infra.cybersec,insa-ethiopia; national-cert-ethiopia,sovereignty,full,False,,320,2026-08-18,https://www.linkedin.com/posts/information-network-security-administration_insa-digitalethiopia2030-cybersecurity-activity-7491413571923406848-yYmL
2026-08-07-ethiopia-critical-infrastructure-cybersecurity-proclamation-insa,New Cybersecurity Proclamation Strengthens Protection of Ethiopia’s Strategic Digital Infrastructure: INSA,Ethiopian News Agency (ENA),,2026-08-07,day,ETH,infra.cybersec; gov.legislate,insa-ethiopia; house-of-peoples-representatives-ethiopia,,full,False,,471,2026-08-08,https://www.ena.et/web/eng/w/eng_9359494
2026-08-06-ethiopia-validates-afcfta-protocol-trade-in-goods,Ethiopia Validates Assessment of AfCFTA Protocol on Trade in Goods Implementation,African Continental Free Trade Area (AfCFTA) Secretariat,,2026-08-06,day,ETH,gov.regional,afcfta-secretariat,,full,False,,260,2026-09-01,https://au-afcfta.org/2026/08/ethiopia-validates-assessment-of-afcfta-protocol-on-trade-in-goods-implementation/
2026-08-05-faydaverse-ethiopia-dpi-soe,Faydaverse officially enters Africa's DPI market,Biometric Update,,2026-08-05,day,ETH,dpi.id; gov.policy; gov.regional,faydaverse; ethiopian-investment-holdings; fayda-ethiopia-national-id,sovereignty,full,False,,541,2026-08-05,https://www.biometricupdate.com/202608/faydaverse-officially-enters-africas-dpi-market
2026-08-05-fayda-faydaverse-yemengist-yelimat-dirijit-hono-endegena-metekakemu,ፋይዳ ‹‹ፋይዳቨርስ›› በሚል ስያሜ የመንግሥት የልማት ድርጅት ሆኖ እንደገና መቋቋሙ ይፋ ተደረገ,The Ethiopian Reporter,,2026-08-05,day,ETH,dpi.id; dpi.exchange; dpi.pay,fayda-ethiopia-national-id; faydaverse; ethiopian-investment-holdings,,full,False,,431,2026-08-08,https://ethiopianreporter.com/158882/
2026-08-05-aacb-continental-seminar-addis-ababa,Continental Seminar - Addis Ababa 2026,Association of African Central Banks (AACB),,2026-08-05,day,XAF; ETH,gov.regional; tech.ai; include.access,association-of-african-central-banks; national-bank-of-ethiopia,,full,False,,424,2026-08-09,https://aacb.org/en/content/continental-seminar-addis-ababa-2026
2026-08-04-national-id-program-reestablished-as-state-owned-enterprise-faydaverse,"National ID Program Reestablished as State-Owned Enterprise \""Faydaverse\"" to Anchor Nationwide Digital Public Infrastructure and Joins Ethiopian Investment Holdings Portfolio",Ethiopian Investment Holdings,,2026-08-04,day,ETH,dpi.id; dpi.exchange; gov.policy,fayda-ethiopia-national-id; faydaverse; ethiopian-investment-holdings; smart-africa,sovereignty,full,False,,716,2026-08-08,https://eih.et/national-id-program-reestablished-as-state-owned-enterprise-faydaverse-to-anchor-nationwide-digital-public-infrastructure-and-joins-ethiopian-investment-holdings-portfolio/
2026-08-04-faydaverse-ushers-in-new-era-of-ethiopias-digital-sovereignty-ena,"FaydaVerse Ushers in New Era of Ethiopia's Digital Sovereignty and Inclusive Growth, Says Deputy PM",Ethiopian News Agency (ENA),,2026-08-04,day,ETH,dpi.id; gov.policy; dpi.govtech,fayda-ethiopia-national-id; faydaverse; ethiopian-investment-holdings; digital-ethiopia-2030,sovereignty,full,False,,398,2026-08-08,https://www.ena.et/web/eng/w/eng_9341942
2026-08-04-ethio-telecom-green-legacy-solar-infrastructure,Ethio telecom Combines Reforestation with Renewable Telecom Infrastructure Expansion,Tech Africa News,,2026-08-04,day,ETH,infra.energy; infra.connect,ethio-telecom,,full,False,,485,2026-08-05,https://techafricanews.com/2026/08/04/ethio-telecom-combines-reforestation-with-renewable-telecom-infrastructure-expansion/
2026-08-03-safaricoms-ethiopian-unit-delivers-rapid-growth-but-mobile-money-struggles,"Safaricom's Ethiopian Unit Delivers Rapid Growth, but Mobile Money Struggles",Ecofin Agency,,2026-08-03,day,ETH,dpi.pay; infra.connect; finance.new,safaricom-ethiopia; mpesa; ethio-telecom; telebirr; ethswitch; ethiopian-communications-authority,,full,False,,1283,2026-08-08,https://www.ecofinagency.com/news-finances/0308-57937-safaricom-s-ethiopian-unit-delivers-rapid-growth-but-mobile-money-struggles
2026-08-01-systematic-literature-review-of-digital-payment-in-ethiopia,"A Systematic Literature Review of Digital Payment in Ethiopia: Challenges, User Satisfaction, and Socio-Economic Impact","Economit Journal: Scientific Journal of Accountancy, Management and Finance",,2026-08-01,day,ETH,dpi.pay; include.access; gov.discourse,telebirr; national-bank-of-ethiopia,,excerpt,False,,1236,2026-08-08,http://biarjournal.com/index.php/economit/article/view/1562
2026-08-01-ethiopia-eipa-online-copyright-infringement-law-revision,"EIPA Warns Against Rising Online Copyright Infringement, Revisits Law to Tighten Enforcement",The Reporter,Sara Solomon,2026-08-01,day,ETH,gov.legislate; gov.standards; tech.industry,ethiopian-intellectual-property-authority; addis-ababa-university,,full,False,,634,2026-08-04,https://www.thereporterethiopia.com/52113/
2026-08-01-ethiopia-data-overtakes-voice-ethio-telecom,Data Overtakes Voice as Top Earner for Ethio Telecom,The Reporter,Sara Solomon,2026-08-01,day,ETH,infra.connect; dpi.pay; tech.industry,ethio-telecom; telebirr; national-bank-of-ethiopia,,full,False,,532,2026-08-04,https://www.thereporterethiopia.com/52133/
2026-07-31-iati-xm-dac-41301-763888-ethiopia-digital-extension-services,Digitally enabled Pluralistic Extension Services for inclusive Agrifood systems Transformation in Ethiopia,Food and Agriculture Organization (FAO),,2026-07-31,day,ETH,digital.rural; finance.new,fao,,full,True,,355,2026-08-11,https://d-portal.iatistandard.org/ctrack.html#view=act&aid=XM-DAC-41301-763888
2026-07-31-ethio-telecom-rural-digital-access,Ethio Telecom Extends Digital Access to 1.53 Million People in Rural Ethiopia,Tech Africa News,,2026-07-31,day,ETH,include.access; infra.connect,ethio-telecom; telebirr,,full,False,,315,2026-07-31,https://techafricanews.com/2026/07/31/ethio-telecom-extends-digital-access-to-1-53-million-people-in-rural-ethiopia/
2026-07-31-ethio-telecom-4g5g-fiber-strategy,"Ethio Telecom Expands 4G, 5G and Fiber Networks in First Year of 2028 Strategy",Tech Africa News,,2026-07-31,day,ETH,infra.connect; include.access,ethio-telecom; digital-ethiopia-2030,,full,False,,334,2026-07-31,https://techafricanews.com/2026/07/31/ethio-telecom-expands-4g-5g-and-fiber-networks-in-first-year-of-2028-strategy/
2026-07-30-safaricom-ethiopia-funding-ifc-standard-bank,Safaricom invests extra Sh1.4bn in Ethiopia unit,Business Daily Africa,,2026-07-30,day,ETH,finance.new; infra.connect; dpi.pay,safaricom-ethiopia; safaricom; ifc; vodacom; british-international-investment,,full,False,,529,2026-08-05,https://www.businessdailyafrica.com/bd/corporate/companies/safaricom-invests-extra-sh1-4bn-in-ethiopia-unit-5541682
2026-07-30-fii-ccaf-global-ekyc-landscape-study-gates,Experts call for stronger governance of digital identity systems,Digital Watch Observatory,,2026-07-30,day,ETH; UGA,dpi.id; gov.policy; gov.protect,fii; ccaf; gates-foundation; uganda-bankers-association; consortium-of-ethiopian-human-rights-organisations,,full,False,,493,2026-08-05,https://dig.watch/updates/experts-call-governance-digital-identity-systems
