title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Accès à internet : Etat d’adoption de la technologie 5G par les pays africains,Digital Mag (Côte d'Ivoire),,2026-08-27,day,XAF; CIV; MAR; MOZ; KEN; MUS; DZA; AGO; EGY,infra.connect,gsma,2026-08-27,https://digitalmag.ci/acces-a-internet-etat-dadoption-de-la-technologie-5g-par-les-pays-africains/
Consulta Pública do MINTTICS — Proposta de Lei sobre a Inteligência Artificial,"Ministério das Telecomunicações, Tecnologias de Informação e Comunicação Social (MINTTICS), Angola",,2026-08-27,day,AGO,gov.discourse; tech.ai; gov.legislate,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; angola-ai-bill,2026-08-27,https://consultapublica.minttics.gov.ao/
Questões sobre Protecção de Dados — Agência de Protecção de Dados,"Agência de Protecção de Dados (APD), Angola",,2026-08-27,day,AGO,gov.protect; gov.regional; dpi.exchange,apd-angola; angola-data-protection-law-22-11,2026-08-27,https://apd.ao/ao/perguntas-frequentes/questoes-sobre-proteccao-de-dados/
Internet via ANGOSAT-2 beneficia cinco mil munícipes no Bengo,Angop - Agência Angola Press,,2026-08-27,day,AGO,infra.connect; include.access; data.satellite,ggpen; angosat-2; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-28,https://angop.ao/noticias/economia/internet-via-angosat-2-beneficia-cinco-mil-municipes-no-bengo/
Secretário de Estado defende digitalização nos seguros,Angop (Angola Press Agency),,2026-08-27,day,AGO,gov.discourse; dpi.pay; tech.ai,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; arseg-angola; correios-de-angola,2026-08-29,https://angop.ao/noticias/economia/secretario-de-estado-defende-digitalizacao-nos-seguros/
Formação de agentes locais: o passo seguinte ao investimento em Infra-estrutura digital,Portal de T.I. (PTI),,2026-08-27,day,AGO,capacity.training; include.access; finance.new,ima-angola; projecto-de-aceleracao-digital-de-angola-pada; world-bank; fas-angola,2026-09-01,https://pti.ao/formacao-de-agentes-locais-o-passo-seguinte-ao-investimento-em-infra-estrutura-digital/
Soberania digital e aposta na formação de jovens reforçadas com a entrada em funcionamento de novo centro tecnológico,OPaís,,2026-08-26,day,AGO,infra.store; gov.policy; capacity.training,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-26,https://www.opais.ao/politica/soberania-digital-e-aposta-na-formacao-de-jovens-reforcadas-com-a-entrada-em-funcionamento-de-novo-centro-tecnologico/
"Benguela no \""pré-pago\"" para reduzir desperdício de água e assegurar pagamento justo - Projecto absorve USD 23 milhões",Novo Jornal,,2026-08-26,day,AGO,dpi.pay; digital.localgov,epas-benguela; aqua-wedo-consortium,2026-08-29,https://www.novojornal.co.ao/sociedade/detalhe/benguela-no-pre-pago-para-reduzir-desperdicio-de-agua-e-assegurar-pagamento-justo---projecto-absorve-usd-23-milhoes-74212.html
Tmcel begins ANGOSAT-2 satellite trials,ITWeb Africa,,2026-08-25,day,MOZ; AGO,infra.connect; data.satellite,tmcel; angosat-2; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; telecom-namibia,2026-08-25,https://www.itweb.africa/article/tmcel-begins-angosat-2-satellite-trials/JN1gPvOAwolMjL6m
MINTTICS conclui modernizacao do centro de backup da cloud do Governo,Portal de TI (PTI),,2026-08-25,day,AGO,infra.store; gov.policy; infra.cybersec,infosi; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-26,https://pti.ao/minttics-conclui-modernizacao-do-centro-de-backup-da-cloud-do-governo/
INFOSI e FADCOM firmam parceria para estagios no Data Center,ANGOP - Agencia Angola Press,,2026-08-25,day,AGO,capacity.training; infra.store,infosi; fadcom,2026-08-27,https://www.angop.ao/noticias/economia/infosi-e-fadcom-firmam-parceria-para-estagios-no-data-center/
Cadastro Social Único inicia fase piloto no Sumbe,Angola Press Agency (Angop),,2026-08-25,day,AGO,dpi.registry; dpi.id; gov.policy,cadastro-social-unico-angola; ministerio-da-accao-social-familia-e-promocao-da-mulher-angola,2026-08-27,https://angop.ao/noticias/sociedade/cadastro-social-nico-inicia-fase-piloto-no-sumbe/
Requalificacao do Data Center reforca soberania digital - ministro,ANGOP - Agencia Angola Press,,2026-08-25,day,AGO,infra.store; gov.policy; infra.cybersec,infosi; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-27,https://angop.ao/noticias/economia/requalificacao-do-data-center-reforca-soberania-digital-ministro/
"MINSA seleccionou 262 mil candidatos para concurso público, mas excluiu 170 mil por má inscrição",Novo Jornal,,2026-08-25,day,AGO,dpi.govtech; gov.discourse,ministerio-da-saude-angola,2026-08-29,https://novojornal.co.ao/sociedade/detalhe/minsa-seleccionou-262-mil-candidatos-para-concurso-publico-mas-excluiu-170-mil-por-ma-inscricao-74185.html
Ministra orienta lan\u00e7amento-piloto do Cadastro Social \u00danico,Angop,,2026-08-24,day,AGO,dpi.id; dpi.govtech,ministerio-da-accao-social-familia-e-promocao-da-mulher-angola,2026-08-27,https://angop.ao/noticias/sociedade/ministra-orienta-lancamento-piloto-do-cadastro-social-unico/
"Soberania digital do Governo de Angola, uma necessidade que se impõe",ANGOP — Agência Angola Press,,2026-08-24,day,AGO,gov.discourse; gov.policy; infra.connect; infra.cybersec,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; angosat-2,2026-08-25,https://angop.ao/noticias/economia/soberania-digital-do-governo-de-angola-uma-necessidade-que-se-impoe/
MED obriga escolas a aceitar matrícula de crianças que ainda não possuem registo de nascimento e BI,Novo Jornal,,2026-08-24,day,AGO,dpi.id; include.access; dpi.registry,ministerio-da-educacao-angola; ministerio-da-justica-e-dos-direitos-humanos-angola,2026-08-29,https://novojornal.co.ao/sociedade/detalhe/med-obriga-escolas-a-aceitar-matricula-de-criancas-que-ainda-nao-possuem-registo-de-nascimento-e-bi-74156.html
"More than 50,000 taxpayers adhere to electronic invoicing in Angola",ANGOP,,2026-08-23,day,AGO,dpi.mis; dpi.exchange,agt-angola,2026-08-24,https://angop.ao/en/noticias/economia/mais-de-50-mil-contribuintes-aderem-a-facturacao-electronica-em-angola/
\u2033Online\u2033 domina processo de inscri\u00e7\u00e3o de novos alunos no ensino superior p\u00fablico,Expansao,,2026-08-22,day,AGO,dpi.govtech; include.access,mescti-angola; universidade-agostinho-neto,2026-08-27,https://www.expansao.co.ao/universidade/detalhe/online-domina-processo-de-inscricao-de-novos-alunos-no-ensino-superior-publico-74127.html
Jornalistas advertem que lei vai inibir jornalismo de cidadania: «Erro jornalístico dependerá da interpretação dos tribunais e do lesado»,Novo Jornal,,2026-08-22,day,AGO,gov.legislate; gov.discourse,angola-fake-news-law; sindicato-dos-jornalistas-angolanos; comissao-de-carteira-e-etica-angola; forum-das-mulheres-jornalistas-angola,2026-08-25,https://www.novojornal.co.ao/politica/detalhe/jornalistas-advertem-que-lei-vai-inibir-jornalismo-de-cidadania-erro-jornalistico-dependera-da-interpretacao-dos-tribunais-e-do-lesado-74134.html
MINTTICS inaugura novas salas de inform\u00e1tica em Luanda e Icolo e Bengo,O Pais,,2026-08-22,day,AGO,include.access; capacity.literacy; infra.connect,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; ngola-digital,2026-08-27,https://www.opais.ao/sociedade/minttics-inaugura-novas-salas-de-informatica-em-luanda-e-icolo-e-bengo/
UNITEL Restores Core Mobile Services Nationwide After July Cyberattack,Tech Africa News,,2026-08-21,day,AGO,infra.cybersec; infra.connect; gov.protect,unitel,2026-08-21,https://techafricanews.com/2026/08/21/unitel-restores-core-mobile-services-nationwide-after-july-cyberattack/
Alunos do IPAS ganham laboratório de informática,ANGOP — Agência Angola Press,,2026-08-21,day,AGO,capacity.literacy; include.divides; dpi.govtech,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; ngola-digital; ipas-angola,2026-08-23,https://angop.ao/noticias/educacao/alunos-do-ipas-ganham-laboratorio-de-informatica/
Unitel compensa clientes pelo ataque cibernético,Angop (Angola Press Agency),,2026-08-20,day,AGO,infra.cybersec; infra.connect,unitel,2026-08-25,https://angop.ao/noticias/economia/unitel-compensa-clientes-pelo-ataque-cibernetico/
Governadora apela à actualização dos dados eleitorais,Angop (Angola Press Agency),,2026-08-20,day,AGO,dpi.id,governo-provincial-da-lunda-norte; buap-angola,2026-08-21,https://angop.ao/noticias/politica/governadora-apela-a-actualizacao-dos-dados-eleitorais/
Angola e Huawei analisam projectos de transformação digital,ANGOP - Agência Angola Press,,2026-08-20,day,AGO,geopol.china; infra.connect; capacity.training; tech.ai,huawei; ministerio-das-relacoes-exteriores-angola,2026-08-23,https://angop.ao/noticias/politica/angola-e-huawei-analisam-projectos-de-transformacao-digital/
Agência de Protecção de Dados de Angola multa Hotel Diamante em 115 mil dólares,SAPO,,2026-08-19,day,AGO,gov.protect,apd-angola; hotel-diamante,2026-08-21,https://sapo.pt/artigo/agencia-de-proteccao-de-dados-de-angola-multa-hotel-diamante-em-115-mil-dolares-6a857707bf642b2fcc16d93b
Partidos da oposição lançam alerta sobre obstáculos burocráticos que ameaçam exclusão massiva de cidadãos do processo de actualização do registo eleitoral,Novo Jornal,,2026-08-19,day,AGO,dpi.id; gov.discourse; dpi.registry,comissao-nacional-eleitoral-angola; ministerio-da-administracao-do-territorio-angola; base-de-dados-de-cidadaos-maiores-angola; registo-eleitoral-oficioso-angola,2026-08-21,https://www.novojornal.co.ao/politica/detalhe/partidos-da-oposicao-lancam-alerta-sobre-obstaculos-burocraticos-que-ameacam-exclusao-massiva-de-cidadaos-do-processo-de-actualizacao-do-registo-eleitoral-74052.html
Serviços de telefonia móvel Africell chegam a Cabinda,Angop (Angola state news agency),,2026-08-19,day,AGO,infra.connect,africell; ggpen,2026-08-21,https://angop.ao/es/noticias/tecnologia/servicos-de-telefonia-movel-africell-chegam-a-cabinda/
Angola embarks on a journey to transform its education data systems,Association for the Development of Education in Africa (ADEA),,2026-08-19,day,AGO,dpi.mis; data.statistics; gov.policy,adea; ministry-of-education-angola; mwango-brain; mastercard-foundation,2026-08-23,https://adeanet.org/en/news/angola-embarks-journey-transform-education-data-systems
Programa de universalizacao do BI reforca acesso a documentacao em Egito Praia,Ministerio da Justica e dos Direitos Humanos de Angola,,2026-08-18,day,AGO,dpi.id; include.access; dpi.registry,ministerio-da-justica-e-dos-direitos-humanos-angola; bilhete-de-identidade-angola,2026-08-23,https://minjusdh.gov.ao/web/noticias/programa-de-universalizacao-do-bi-reforca-acesso-a-documentacao-em-egito-praia
Strengthening rare disease response in the community of Portuguese-speaking countries: a position paper on digital health innovation and international cooperation,Journal of Rare Diseases (Springer Nature),,2026-08-17,day,STP; AGO; CPV; GNB; MOZ,dpi.exchange; gov.standards; dpi.mis,cplp; cplp-raras; orphanet; ga4gh,2026-08-23,https://link.springer.com/article/10.1007/s44162-026-00229-8
Angola | Lei contra informações falsas na internet,PLMJ,,2026-08-17,day,AGO,gov.legislate; gov.discourse; tech.industry,angola-fake-news-law,2026-08-23,https://www.plmj.com/pt/conhecimento/notas-informativas/Angola-Lei-contra-informacoes-falsas-na-internet/34663/
Executivo prevê gastar mais de 2 mil milhões de kwanzas para digitalizar finanças públicas,Correio da Kianda,,2026-08-17,day,AGO,finance.new; dpi.govtech; gov.policy,ministerio-das-financas-angola; presidencia-da-republica-angola,2026-08-23,https://correiokianda.info/executivo-preve-gastar-cerca-mais-de-2-mil-milhoes-de-kwanzas-para-digitalizar-financas-publicas/
Ministro defende modernização do INACOM,Angop,,2026-08-17,day,AGO,gov.legislate; infra.connect,inacom-angola; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-19,https://angop.ao/noticias/economia/ministro-defende-modernizacao-do-inacom/
Angola: la loi sur la cybersécurité adoptée par le Parlement fait craindre un tour de vis sécuritaire,RFI,,2026-08-17,day,AGO,gov.legislate; infra.cybersec; gov.protect,angola-national-assembly,2026-08-18,https://www.rfi.fr/fr/afrique/20260817-angola-la-loi-sur-la-cybersécurité-adoptée-par-le-parlement-fait-craindre-un-tour-de-vis-sécuritaire
Serviços de informações angolanos acedem a dados biométricos sem controlo judicial — relatório,Executive Digest (via Lusa),,2026-08-15,day,AGO,gov.discourse; gov.protect,intelwatch; sinse,2026-08-16,https://executivedigest.sapo.pt/servicos-de-informacoes-angolanos-acedem-a-dados-biometricos-sem-controlo-judicial-relatorio/
Zaire instala antenas V/SAT nas comunas para funcionamento dos BUAP,ANGOP — Agência Angola Press,,2026-08-14,day,AGO,digital.localgov; infra.connect; dpi.id,ministerio-da-administracao-do-territorio-angola; balcao-unico-de-atendimento-ao-publico-angola; registo-eleitoral-oficioso-angola,2026-08-27,https://angop.ao/noticias/politica/zaire-instala-antenas-v-sat-nas-comunas-para-funcionamento-dos-buap/
PR aprova USD 28 milhões para aquisição de plataforma de identidade digital e assinaturas electrónicas,Portal de TI (PTI),,2026-08-14,day,AGO,finance.new; dpi.id; dpi.govtech,presidencia-da-republica-angola; ima-angola; world-bank; projecto-de-aceleracao-digital-de-angola-pada,2026-08-18,https://pti.ao/pr-aprova-usd-28-milhoes-para-aquisicao-de-plataforma-de-identidade-digital-e-assinaturas-electronicas/
Ransomware Attacks Double Year Over Year As July 2026 Cyber Threat Volumes Continue To Rise Worldwide,TechTrends Africa,,2026-08-13,day,XAF; AGO; NGA; KEN; ZAF,infra.cybersec,check-point-research,2026-08-19,https://techtrends.africa/ransomware-attacks-double-year-over-year/
Lei da cibersegurança aprovada na globalidade (Cybersecurity law approved in general terms),PTI,,2026-08-13,day,AGO,gov.legislate; infra.cybersec,angola-national-assembly; interpol,2026-08-16,https://pti.ao/lei-da-ciberseguranca-aprovada-na-globalidade/
"PR autoriza 2,5 milhões de dólares para digitalizar Ministério das Finanças",Valor Económico (Angola),,2026-08-12,day,AGO,dpi.govtech; gov.policy,ministerio-das-financas-angola,2026-08-23,https://valoreconomico.co.ao/artigo/pr-autoriza-2-5-milhoes-de-dolares-para-digitalizar-ministerio-das-financas
L'Angola se dote d'une loi sur la cybersécurité,ANGOP (Agência Angola Press),,2026-08-12,day,AGO,gov.legislate; infra.cybersec,angola-national-assembly,2026-08-16,https://angop.ao/fr/noticias/economia/angola-conta-com-lei-sobre-ciberseguranca/
Clientes advogam mecanismos mais robustos para prevenir crimes cibernéticos,Angop (Angola Press Agency),,2026-08-10,day,AGO,infra.cybersec; infra.connect,unitel,2026-08-11,https://angop.ao/noticias/tecnologia/clientes-advogam-mecanismos-mais-robustos-para-prevenir-crimes-ciberneticos/
Angola targets launch of national cybersecurity centre in 2026,Telecompaper,,2026-08-10,day,AGO,gov.legislate; infra.cybersec,angola-ministry-of-telecommunications,2026-08-18,https://www.telecompaper.com/news/angola-targets-launch-of-national-cybersecurity-centre-in-2026--1579430
Angola: une loi sur les «fausses informations» suscite des craintes pour la liberté d'expression,RFI,,2026-08-10,day,AGO,gov.legislate; gov.discourse,mpla,2026-08-10,https://www.rfi.fr/fr/afrique/20260810-angola-une-loi-sur-les-fausses-informations-suscite-des-craintes-pour-la-libert%C3%A9-d-expression
"Biometrics, Border Control and Surveillance in Angola",Intelwatch,,2026-08-08,day,AGO; COD; NAM,finance.new; dpi.id; gov.protect,angola-ministry-of-interior; dolinveste; t4b; any-security-printing; huawei; sme-angola,2026-08-18,https://intelwatch.org.za/2026/08/08/biometrics-border-control-surveillance-angola/
Day 5/5 of the SADC Third Preparatory Meeting for WRC-27,CRASA (Communications Regulators' Association of Southern Africa) — LinkedIn,,2026-08-07,day,XSA; AGO,gov.regional; gov.standards; infra.connect,crasa; sadc; itu,2026-08-09,https://www.linkedin.com/posts/crasa-secretariat-communications-regulators-association-of-southern-africa_sadc-crasa-wrc27-activity-7491456518320721920-81Dp
Angola e ONU reforçam cooperação no domínio da governação,Angop (Angola Press Agency),,2026-08-07,day,AGO,gov.regional,undp,2026-08-11,https://angop.ao/noticias/politica/angola-e-onu-reforcam-cooperacao-no-dominio-da-governacao/
MED reforça a integridade da base nacional de dados,Angop (Angola Press Agency),,2026-08-07,day,AGO,dpi.mis,ministry-of-education-angola; mwango-brain; adea,2026-08-11,https://angop.ao/noticias/educacao/med-reforca-a-integridade-da-base-nacional-de-dados/
Proposta de Lei da Cibersegurança avança para votação final global,Correio da Kianda,,2026-08-07,day,AGO,gov.legislate; infra.cybersec,assembleia-nacional-angola; angola-cybersecurity-law; mario-oliveira,2026-08-18,https://correiokianda.info/proposta-de-lei-da-ciberseguranca-avanca-para-votacao-final-global/
Lei reforca proteccao de instituicoes contra ataques ciberneticos - ministro,Angop - Agencia Angola Press,,2026-08-07,day,AGO,gov.legislate; infra.cybersec,angola-cybersecurity-law; assembleia-nacional-angola; centro-nacional-de-ciberseguranca-angola; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-08,https://angop.ao/noticias/economia/lei-reforca-proteccao-de-instituicoes-contra-ataques-ciberneticos-ministro/
UNITEL Restores Core Services After Nationwide Cyberattack,Tech Africa News,Jennifer Onyeagoro,2026-08-06,day,AGO,infra.cybersec; infra.connect,unitel,2026-08-08,https://techafricanews.com/2026/08/06/unitel-restores-core-services-after-nationwide-cyberattack/
SADC harmoniza posição para Conferência Mundial de Rádio,ANGOP - Agência Angola Press,,2026-08-06,day,AGO; XSA,gov.regional; gov.standards; infra.connect,sadc; itu; dcdt-south-africa; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-09,https://angop.ao/en/noticias/sociedade/sadc-harmoniza-posicao-para-conferencia-mundial-de-radio/
Lei contra informações falsas na internet entra em vigor em Angola e prevê multas de até 400 salários mínimos nacionais,Verifica.ao,,2026-08-06,day,AGO,gov.legislate; infra.cybersec,angola-fake-news-law,2026-08-11,https://verifica.ao/lei-contra-informacoes-falsas-na-internet-entra-em-vigor-em-angola-e-preve-multas-de-ate-400-salarios-minimos-nacionais/
UNITEL conclui reposicao dos servicos moveis,Angop - Agencia Angola Press,,2026-08-06,day,AGO,infra.cybersec; infra.connect,unitel,2026-08-08,https://angop.ao/noticias/economia/unitel-conclui-reposicao-dos-servicos-moveis/
Publicada em Diário da República a lei que pune a disseminação de informações falsas na internet com até 10 anos de prisão,Novo Jornal,,2026-08-06,day,AGO,gov.legislate,angola-fake-news-law; assembleia-nacional-angola,2026-08-11,https://www.novojornal.co.ao/politica/detalhe/publicada-em-diario-da-republica-a-lei-que-pune-a-disseminacao-de-informacoes-falsas-na-internet-com-ate-10-anos-de-prisao-73765.html
Angola criminaliza informações falsas na Internet,Angola Press (ANGOP),,2026-08-06,day,AGO,gov.legislate,angola-fake-news-law; assembleia-nacional-angola,2026-08-11,https://angop.ao/noticias/economia/angola-criminaliza-informacoes-falsas-na-internet/
Data Protection Agency and Journalists Meet to boost literacy about Private Credit Information Centers (CPICs),NADPA-RAPDP,,2026-08-05,day,AGO,dpi.registry; gov.protect; capacity.literacy,apd-angola; ifc,2026-08-09,https://www.rapdp.org/index.php/en/node/225
