indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Malabo signed not ratified and AUDPF assessment only; no REC instrument referenced or domesticated on record,
gov.regional--shared-regional-infrastructure,2,LSO-gov.regional-sadc-cross-border-ekyc,,,,,,,2026-08-31,0,Cross-border eKYC framework in development; SADC RTGS is payments not ICT infrastructure,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,Only row is an unpublished bilateral data-sharing agreement; no transfer rule mapped here,
gov.standards--national-interoperability-standards,2,LSO-dpi.exchange-eaif,,,,,,,2026-08-31,0,Enterprise architecture and interoperability framework in development; no standards published,
gov.standards--national-quality-standards,3,LSO-gov.standards-standards|LSO-gov.standards-qoscompliance,,,,,,,2026-08-31,0,Regulator's binding telecoms QoS rules with compliance measured; no accreditation or certification infrastructure on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,Standards institution operating but ISO membership and adopted ICT standards not on record,
gov.discourse--non-governmental-contribution-to-national-policy,2,LSO-infra.cybersec-forum,,,,,,,2026-08-31,0,standing forum convened; no consultation requirement or non-governmental input traceable in an adopted instrument,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-08-31,0,only an interference allegation and a 2023 index score held; neither places a rung,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,LSO-finance.budget-digital,,,,,,,2026-08-31,0,M381.1m ICT sector allocation in the 2025/26 budget speech; no dedicated fund or levy on record,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/LSO-nonstate.csv@2026-06-04,,,2026-08-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,75.2,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,3,LSO-infra.connect-individual-internet-use,58.4,% of population,2023,2025-01-01-lca-ict-access-use-households-comparative-2016-2023,,,2026-08-31,0,On the regulator's household survey with the Bureau of Statistics on ITU methodology,
infra.connect--mobile-affordability,1,,8.35,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,2,LSO-infra.connect-lemofi|LSO-finance.budget-digital,,,,,,,2026-08-31,0,Metro fibre feasibility done and a 96km segment under way; no backbone in service on record,
infra.connect--internet-exchange-points,2,LSO-infra.connect-lixp,,,,,,,2026-08-31,0,"IXP relaunched 2026; no membership, capacity or traffic figure on record",
infra.connect--satellite-broadband-licensing-and-availability,3,LSO-infra.connect-starlinklicence|LSO-infra.connect-starlink,,,,,,,2026-08-31,0,Starlink licensed and live through a single exclusive reseller; no blanket terminal licensing on record,
infra.store--local-data-centre-capacity-all-providers,2,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-29,,,2026-08-31,0,0 of 2 multi-tenant facilities in service at Tier III or above,
infra.store--local-data-centre-capacity-national-providers,1,,0,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-29,,,2026-08-31,0,0 of 2 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,LSO-infra.capacity-hosting|LSO-infra.store-government-data-hosting-contract,,,,,,,2026-08-31,0,Backup data centre contracted but not confirmed live; continuity framework contracted 2025,
infra.energy--grid-reliability,4,,1.9583,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,2,,41.4,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,2,LSO-infra.capacity-government-ict-estate|LSO-infra.capacity-hosting|LSO-dpi.govtech-hrmis,,,,,,,2026-08-31,0,IFMIS upgrade still at terms-of-reference stage; estate last assessed 2023 with no inventory,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,LSO-dpi.govtech-ictagency|LSO-infra.cybersec-ciso,,,,,,,2026-08-31,0,ICT agency announced only; no in-house team maintaining systems on record,
infra.cybersec--national-cybersecurity-readiness,2,LSO-infra.cybersec-lescomcsirt|LSO-infra.cybersec-soc,,,,,,,2026-08-31,0,interim CSIRT operating ahead of its statute; no strategy adopted or law in force,
dpi.exchange--national-data-exchange-system,2,LSO-dpi.exchange-xroad,,,,,,,2026-08-31,0,X-Road platform under development; no go-live published,
dpi.exchange--use-of-digital-id-in-other-systems,3,LSO-dpi.id-id-in-financial-services,,,,,,,2026-08-31,0,ID number used in financial KYC per sector strategy; no verification service or usage published,
dpi.exchange--interoperability-of-health-systems,2,LSO-dpi.exchange-health-system-interoperability|LSO-dpi.mis-health-eregister,,,,,,,2026-08-31,0,Integration consultancy under way and eRegister feeds DHIS; no national HIE policy adopted,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,EMIS and teacher system in development separately; no link between education systems on record,
dpi.exchange--interoperability-of-social-protection-systems,3,LSO-dpi.exchange-crvs-social-protection-link,,,,,,,2026-08-31,0,Digital birth registration feeds the social registry; no ID or payment linkage on record,
dpi.id--robustness-of-system,3,LSO-dpi.id-nationalid,,,,,,,2026-08-31,0,"In operation per 2022 World Bank case study; no assurance level, audit or certification",
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,MOSIP work plan with UNICEF only; who operates and maintains the system is not on record,
dpi.id--authentication,2,LSO-dpi.id-servicepilot,,,,,,,2026-08-31,0,Digital service-ID pilot of about 10000 participants; no authentication service in service,
dpi.id--digital-id-from-birth,3,LSO-dpi.id-identity-number-at-birth|LSO-dpi.id-birthreg,,,,,,,2026-08-31,0,Number issued at birth registration; nationwide scale-up still on a roadmap to 2030,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,LSO-dpi.id-identity-number-at-birth,,,,,,,2026-08-31,0,Births feed an identity number; no death or status-change propagation on record,
dpi.id--use-by-other-systems,2,LSO-dpi.id-servicepilot,,,,,,,2026-08-31,0,Service-ID pilot keyed on the national ID; no public register keyed on it on record here,
dpi.pay--governance-role-of-central-bank,3,LSO-dpi.pay-leswitch|LSO-dpi.pay-lesotho-wire,,,,,,,2026-08-31,0,Central bank runs switch and RTGS; no consumer-protection or dispute function on record in these rows,
dpi.pay--g2p-functionality,3,LSO-dpi.pay-child-grants-mobile-payments,,,,,,,2026-08-31,0,Child grants moving to mobile payments; share paid digitally not stated,
dpi.pay--revenue-collection,3,LSO-dpi.pay-rsltax,,,,,,,2026-08-31,0,E-payment live for main taxes and customs via one bank; electronic share not published,
dpi.pay--b2b-and-b2g-functionality,3,LSO-dpi.pay-leswitch,,,,,,,2026-08-31,0,e-invoicing rolling out; no end-to-end e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,LSO-dpi.pay-tsetela,,,,,,,2026-08-31,0,M-Pesa services live; no provider interoperability on record,
dpi.pay--population-uptake,3,,61.571,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,LSO-include.access-remittances|LSO-dpi.pay-cips,,,,,,,2026-08-31,0,Fintech remittance and bank CIPS channels exist; no cross-border regulatory framework on record,
dpi.pay--consumer-protection,3,LSO-dpi.pay-financial-consumer-protection-act-2022|LSO-dpi.pay-financial-consumer-protection-regulations,,,,,,,2026-08-31,0,Act 2022 in force and regulations Senate-adopted; dimensions covered not itemised and no redress statistics,
dpi.registry--population-register,3,LSO-dpi.id-national-identity-register,,,,,,,2026-08-31,0,Identity register in service from ID enrolment; no vital-event updating on record,
dpi.registry--civil-register,2,LSO-dpi.id-birthreg,,,,,,,2026-08-31,0,Digital birth registration launched 2025; national coverage not on record,
dpi.registry--address-register,,,,,,,,,2026-08-31,0,State holds no register but a private nationwide address platform is live; no cited absence of addressing,
dpi.registry--business-register,2,LSO-dpi.registry-business-single-window,,,,,,,2026-08-31,0,business single window in development; the August national single window is a trade window,
dpi.registry--social-protection-register,3,LSO-dpi.registry-nissa,,,,,,,2026-08-31,0,NISSA in service; coverage and ID linkage not stated,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Register constituted and under reform; whether it is digital or publicly accessible is not on record,
dpi.registry--tax-register,2,LSO-dpi.registry-taxpayer-register|LSO-dpi.mis-e-taxation-platform,,,,,,,2026-08-31,0,Computerised register; identifier integrity and linkage not assessed on record,
dpi.registry--land-register,3,LSO-dpi.registry-land-register|LSO-dpi.mis-laa-gis,,,,,,,2026-08-31,0,Land holding database in service and extending to districts; parcel counts not published,
dpi.mis--health,2,LSO-dpi.mis-health-eregister,,,,,,,2026-08-31,0,eRegister beyond pilot sites with no facility count; national rollout not on record,
dpi.mis--education,2,LSO-dpi.mis-flndashboard,,,,,,,2026-08-31,0,Learning dashboard under construction; no EMIS census publication on record here,
dpi.mis--social-protection,2,LSO-dpi.mis-missa,,,,,,,2026-08-31,0,MISSA procurement 2024 with no award or delivery on record,
dpi.mis--justice,,,,,,,,,2026-08-31,0,Court case management at needs assessment only; the police reporting platform is not case management,
dpi.mis--tax,3,LSO-dpi.mis-e-taxation-platform|LSO-dpi.pay-rsltax,,,,,,,2026-08-31,0,E-filing and e-payment live for core taxes; uptake not published,
dpi.mis--customs,3,LSO-dpi.mis-asycudaworld,,,,,,,2026-08-31,0,single window launched August 2026; risk management and electronic duty payment not on record here,
dpi.mis--land,3,LSO-dpi.mis-laa-gis|LSO-dpi.registry-land-register,,,,,,,2026-08-31,0,LAA GIS in service; valuation and tax linkage not on record,
dpi.govtech--e-government-services,2,LSO-dpi.govtech-online-government-service-use|LSO-dpi.govtech-eparliament,,,,,,,2026-08-31,0,6.7% use government services online on the regulator's survey; no transactional service count or gateway,
digital.localgov--ict-infrastructure-for-local-government,2,LSO-digital.localgov-community-council-connectivity|LSO-digital.localgov-municipal,,,,,,,2026-08-31,0,Council connectivity programme with no council count; one city permit system live,
digital.localgov--digitalisation-of-local-government-records,3,LSO-digital.localgov-municipal,,,,,,,2026-08-31,0,Maseru construction permits digital; other councils and record types not on record,
digital.rural--digitalisation-of-rural-health-clinics,2,LSO-dpi.exchange-health-system-interoperability|LSO-digital.rural-tconnectimpact,,,,,,,2026-08-31,0,Clinic connectivity and integration work under way; no district-level digital reporting count,
digital.rural--digitalisation-of-rural-primary-schools,2,LSO-digital.rural-tconnectimpact,,,,,,,2026-08-31,0,Connectivity delivered to some schools and hotspots; no district coverage on record,
digital.rural--digitalisation-of-rural-registry-offices,2,LSO-digital.rural-sms-birth-registration,,,,,,,2026-08-31,0,SMS birth registration at 30 health-facility stations in three districts; UNICEF-reported; no registry office digitised on record,2026-08-05-unicef-lesotho-sms-birth-registration
digital.rural--digitalisation-of-rural-police-stations,2,LSO-digital.rural-police-desktop-handover|LSO-digital.rural-police-station-wifi,,,,,,,2026-08-31,0,Twenty desktops delivered and station Wi-Fi out to tender; no station recording on a system,
tech.ai--use-of-ai-in-government-administration,2,LSO-tech.ai-revenue-authority-ai-crm,,,,,,,2026-08-31,0,revenue authority AI system acquired with no go-live reported,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,LSO-tech.ai-cad4tb,,,,,,,2026-08-31,0,AI TB screening in use per a peer-reviewed study,
tech.ai--development-of-national-regional-ai-systems,2,LSO-tech.ai-sesotho-word-bank,,,,,,,2026-08-31,0,Sesotho word bank being compiled; no model dataset or compute in service,
tech.ai--control-of-ai-abuse,2,LSO-gov.legislate-ai-legislation,,,,,,,2026-08-31,0,no AI statute or designated authority; policy the stated foundation,
tech.industry--national-capacity-in-dt-related-production,1,,0.0006,% of GDP,2025,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,3,LSO-tech.innovate-cafi-entrepreneurship-hub|LSO-tech.innovate-software-factory-hub,,,,,,,2026-08-31,0,Hubs running cohorts; no second city or tenanted park on record,
tech.innovate--tech-startup-ecosystem,,,,,,,,,2026-08-31,0,"Only a partner memorandum and an index rank; no startup law, strategy or scheme on record",
capacity.training--dt-related-university-facilities-and-qualifications,2,,15.3596,% of tertiary graduates,2018,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,2,,0.3052,% of employment,2024,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,LSO-capacity.research-nul,,,,,,,2026-08-31,0,One joint DPI review with NUL; no funded programme or output,
include.access--citizen-feedback-portals,2,LSO-dpi.mis-lehokela|LSO-include.access-ombudsman-case-management,,,,,,,2026-08-31,0,Crime-reporting platform launched and ombudsman system tendered; no cases or receipts on record,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,a donor-backed digital services survey is not consultation on an instrument; no cited absence,
include.access--gender-equity,4,,-17.2324,"% gap, men over women",2019,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,survey figure; no primary in the base,
include.access--inclusion-of-persons-with-disabilities,3,LSO-include.access-persons-with-disability-equity-act-2021,,,,,,,2026-08-31,0,Act 2021 in force with accessible-communication duties; no standard or implementation on record,
include.access--inclusion-of-refugees-and-idps,3,LSO-include.access-refugee-biometric-identity,,,,,,,2026-08-31,0,registered biometrically; an August document freeze reported leaving bank accounts frozen,
data.statistics--national-strategy-for-development-of-statistics,3,LSO-data.statistics-nsds,,,,,,,2026-08-31,0,NSDS 2022/23-2026/27 current; no costed plan funding or mid-term evaluation on record,
data.statistics--censuses-and-surveys,3,LSO-data.statistics-population-housing-census,,,,,,,2026-08-31,0,2026 census enumeration complete; results not yet published,
data.statistics--statistics-from-administrative-data,3,LSO-data.statistics-vital-statistics-from-civil-registration,,,,,,,2026-08-31,0,Vital statistics series from civil registration; peer review flags integration gaps elsewhere,
data.open--use-of-open-data,1,LSO-data.open-portal,,,,,,,2026-08-31,0,No national portal; government's 2024 policy records open data legislation unpromulgated,
data.satellite--agricultural-use-of-satellite-data,3,LSO-data.satellite-national-land-cover-mapping,,,,,,,2026-08-31,0,Operational Sentinel-2 land cover mapping with public dashboard; no national crop-monitoring schedule,
data.satellite--meteorological-use-of-satellite-data,3,LSO-data.satellite-meteorological-satellite-products,,,,,,,2026-08-31,0,Satellite data used in nowcasting; observing network fragmented and no GBON on record,
