indicator_id,progress,summary,developments,row_ids
gov.legislate--digital-payments-legislation,Advanced,The central bank approved [regulations for a digital financial identity platform](2026-08-23-cbe-digital-financial-identity-platform-ekyc-regulations) and the financial regulator [admitted two projects to its sandbox](2026-09-01-techafricanews-egypt-fra-fintech-sandbox).,"2025-09 - the central bank issued [regulations on governance, internal control and fit-and-proper criteria for key officials of payment system operators and payment service providers](2025-09-01-cbe-governance-internal-control-fit-and-proper-payment-institutions) - the conduct rules beneath the payments market.

2026-08-23 - its board [approved the regulations governing the digital financial identity platform for identifying bank customers and verifying their identities electronically](2026-08-23-cbe-digital-financial-identity-platform-ekyc-regulations), which is the rule that lets an account be opened without a counter.

2026-09-01 - the financial regulator [granted preliminary approval for two further technology projects to enter its regulatory sandbox](2026-09-01-techafricanews-egypt-fra-fintech-sandbox).

No licence issued under the payment-institution rules, and no count of customers identified through the platform, appears on this ledger.",EGY-gov.legislate-fra-regulatory-sandbox|EGY-dpi.pay-payment-institution-governance
gov.legislate--legislation-enabling-data-interoperability,"No change, a first stated position with no earlier account behind it",The [data centre and cloud licensing framework](2021-08-19-ntra-al-itar-al-tanzimi-li-insha-wa-tashghil-marakiz-al-bayanat) is the operative rule; no interoperability statute is held.,"The regulator's [licensing and registration framework for establishing and operating data centres and providing hosting and cloud computing services](2021-08-19-ntra-al-itar-al-tanzimi-li-insha-wa-tashghil-marakiz-al-bayanat) is the operative rule beneath the estate, issued under the telecommunications law.

The one law that obliges an exchange is sectoral: [the 2025 real estate identifier law establishes a unified non-repeating national identifier database built on a unified base map](2025-06-17-egypt-law-88-2025-unified-real-estate-id-database), which is a shared key by statute.

No general statute requiring public bodies to exchange data, and no once-only rule, appears anywhere on this ledger.",EGY-gov.legislate-data-centre-licensing-framework|EGY-dpi.registry-real-estate-identifier
gov.legislate--ai-legislation-regulations,Advanced,"The minister told Cabinet a [regulator unit already detects and acts on artificial-intelligence-manipulated content](2026-07-29-youm7-national-body-unit-social-media-violations), and legislative amendment is needed.","2026-07-29 - the minister [told Cabinet that a unit had been formed inside the telecommunications regulator which already detects and acts on manipulated video and imagery, but that legislative amendment is needed to address the practices at root](2026-07-29-youm7-national-body-unit-social-media-violations). The unit's formation date, legal basis, staffing, method, appeal route and contest procedure are not stated: the detection capability operates ahead of the instrument that would authorise it.

At the same meeting the [Cabinet agreed a review of the governing social-media statutes, heavier financial penalties and public awareness campaigns, with a comparative study of other states' approaches being prepared and no bill, text or timetable stated](2026-07-29-youm7-national-body-unit-social-media-violations); the Prime Minister credited a press and media campaign with prompting the response.",EGY-gov.legislate-ntra-monitoring-unit|EGY-gov.legislate-social-media-legislative-review
gov.legislate--e-commerce-legislation,Advanced,A [54-article party draft on the digital space would oblige platforms to appoint a legal representative and register influencers](2026-08-10-egypt-digital-space-law-mp-bahi); it is not tabled.,"Nothing of the kind was on record at the window's opening. The draft was [described by its sponsor on 10 August 2026 as fifty-four articles across seven chapters, requiring digital platforms to appoint a legal representative in the country and register influencers on a national platform, and regulating artificial intelligence, deepfakes, online extortion, gambling and child protection online](2026-08-10-egypt-digital-space-law-mp-bahi).

It is not tabled and no text is published; the article count and the preparation time are the sponsoring member's own account, and it is separate from the cabinet's own social-media legislative review. So the most comprehensive platform instrument on this ledger exists only as a member's description of it.",EGY-gov.legislate-digital-space-bill
gov.legislate--statistics-legislation,"No change, a first stated position with no earlier account behind it",The governing statute is [the 1960 statistics and census law](1960-02-09-qanun-35-lisanat-1960-fi-shan-al-ihsa-wal-tadad); no replacement is on the record.,"The statistics agency publishes [the 1960 statute under its own heading of the laws regulating statistical work; its article 1 vests censuses and statistics in a technical body constituted by presidential decree](1960-02-09-qanun-35-lisanat-1960-fi-shan-al-ihsa-wal-tadad). It is sixty-six years old and the base holds no amendment or replacement.

2026-02-02 - the machinery under it moved: [the prime minister chaired the high committee for the 2027 population, housing and establishments census, with the agency and six ministers](2026-02-02-prime-minister-chairs-high-committee-2027-census).

A national statistics strategy [had been in preparation for nearly two years with 18 ministries and research bodies plus international partners](2024-06-10-minister-of-planning-discusses-national-statistics-strategy) and is not published.",EGY-gov.legislate-statistics-law
gov.legislate--access-to-information-legislation,Advanced,Two [freedom of information bills were submitted to parliament](2026-08-10-journalists-syndicate-submits-foi-bill-to-parliament) in August 2026; nothing is enacted.,"2026-07-05 - the minister of state for information [told the prime minister that coordination was under way with ministries and authorities to issue the freedom of information law quickly](2026-07-05-egypt-coordinates-to-issue-freedom-of-information-law).

2026-08-09 - a member's bill was [submitted to the House with its text carried in the reporting](2026-08-09-awwal-mashru-qanun-li-hurriyyat-tadawul-al-maalumat).

2026-08-10 - a [syndicate-backed bill was submitted after securing 60 lawmakers' signatures; it would create an authority for the protection of freedom of information](2026-08-10-journalists-syndicate-submits-foi-bill-to-parliament).

Two bills and a ministerial statement of intent, with no statute in force, is the position after a decade of the same commitment.",EGY-gov.legislate-freedom-of-information-bills
gov.protect--data-protection-authority,Advanced,The [supervisory centre was confirmed by the Executive Regulations](2026-02-11 Egypt finalises Executive Regulations to the PDPL (Decree 816-2025)) and [published ten compliance guidelines](2026-06-23 Bimonthly Update on Privacy in Africa (January & February 2026)); no regulator decision is held.,"The base carries no dated statement of the Centre's standing, staffing or activity at the window's opening. It is [confirmed as the body implementing, monitoring and enforcing the law, running the approvals and cross-border-transfer licensing regime, officer registration and breach receipt](2026-02-11 Egypt finalises Executive Regulations to the PDPL (Decree 816-2025)), its acting chief executive having [framed data sovereignty as a strategic necessity at a November 2025 workshop](2025-11-16-egypt-data-sovereignty-pdpc-cairo-ict-ahram).

2026-01 to 02 - [ten guidelines were published covering consent, lawful bases, electronic direct marketing, the data protection officer, officer categories, data users, principles, records of processing, licences and permits, and privacy notices, with breach-notification and records templates](2026-06-23 Bimonthly Update on Privacy in Africa (January & February 2026)).

Enforcement is one court award: [EGP 10 million ordered against an operator in February 2025 on tort and custodian's liability, not on the data-protection law](2025-09-02 Egyptian court judgment tightens data-protection enforcement (Orange Egypt)). No regulator decision, fine, registration figure or transfer licence is on record at any date.",EGY-gov.protect-pdpc|EGY-gov.protect-pdpc-guidelines|EGY-gov.protect-data-protection-enforcement
gov.protect--national-data-protection-readiness,Regressed,Rights organisations [called for withdrawal of the directives making biometric verification a condition of holding a mobile line](2026-08-24-eipr-egypt-biometric-telecom-registration).,"2026-08-24 - organisations [called on the regulator to withdraw the directives making biometric verification a condition of registering, managing or recovering a mobile line, arguing that the regulator has published neither an account of where registration failed nor any assessment of whether the operators it referred to prosecution on 10 August can protect biometric data](2026-08-24-eipr-egypt-biometric-telecom-registration); the [objection was also put by a senator](2026-08-16-parlgate-senator-face-biometric-sim-objection). No regulatory instrument, retention rule or operator-side safeguard is held.

Parliament is meanwhile arguing for instruments that already exist: a member [demanded a comprehensive digital-privacy bill without referencing the 2020 law at any point](2026-07-20-ahram-mp-digital-privacy-legislation-demand), and another [proposed a national register letting citizens see which bodies have processed their data, arguing the 2020 law needs enforcement rather than replacement](2026-08-24-ahram-egypt-mp-national-register-personal-data-use).",EGY-gov.protect-biometric-sim-registration-objection|EGY-gov.legislate-digital-privacy-statute-proposal|EGY-gov.legislate-personal-data-use-register-proposal
gov.regional--regional-policy-collaboration,Advanced,"The country [chairs the Arab artificial-intelligence governance and quantum computing working groups](2026-07-31-egypt-arab-ai-governance-quantum-chairmanship), elected to two of six.","Neither chairmanship existed at the window's opening; the Arab permanent committee for artificial intelligence and emerging technologies was created by ministerial resolution at a session this country hosted in January 2026 and held its first founding meeting in May.

2026-07-31 - it was [elected chair of the artificial-intelligence governance working group, whose remit is a guidance framework, technical tools and mechanisms for activating the Arab charter for artificial-intelligence ethics, and of the quantum computing working group, whose remit is an Arab quantum strategy and quantum-cybersecurity deployment](2026-07-31-egypt-arab-ai-governance-quantum-chairmanship).

The committee is mandated to propose regional agreements and coordinate a unified position - a bloc track running alongside rather than through the continental work.

On the continental side the central bank hosts a [digital portal for the African financial stability committee, carrying its objectives, mandate and structure, its member central banks, its meeting calendar and working groups, and acting as the publication channel for the African Financial Stability Report and technical papers, its content maintained by the committee secretariat](2026-08-03-cbe-aacb-afsc-digital-portal).",EGY-gov.regional-arab-ai-quantum-chairmanship|EGY-dpi.govtech-afsc-digital-portal
gov.regional--regional-legal-harmonisation,Advanced,The [29th session of the Arab ICT ministers council approved an AI committee and adopted an ethics charter](2026-01-22-arab-ict-ministers-council-29th-session-cairo) in Cairo.,"2026-01-22 - the 29th session, hosted by the communications ministry in Cairo, [approved the establishment of a regional committee for artificial intelligence and emerging technologies and adopted a regional charter on artificial-intelligence ethics, described as a guiding and advisory document rather than a binding instrument](2026-01-22-arab-ict-ministers-council-29th-session-cairo).

A guiding charter is harmonisation by persuasion. Nothing records the charter being domesticated here or anywhere, and the country's own [national governance framework](2026-03-15-guide-to-egypt-national-ai-governance-framework) is separately made and does not cite it.",EGY-gov.regional-arab-ministerial-council
gov.regional--shared-regional-infrastructure,Advanced,"[2Africa lands at two Egyptian coasts joined by trans-Egypt routes](2025-11-19-telecom-egypt-completion-of-2africa), and a [point of presence opened at a Jordanian hub](2025-09-22-telecom-egypt-pop-aqaba-digital-hub).","The transit position is stated in figures: [click-to-order cross-connectivity between the 14 subsea systems landing at ten cable stations, linked over ten terrestrial routes](2023-09-27-telecom-egypt-launch-weconnect).

2025-11-19 - [2Africa lands at Ras Ghareb on the Red Sea and Port Said on the Mediterranean, the two joined by two trans-Egypt routes adjacent to the canal](2025-11-19-telecom-egypt-completion-of-2africa).

2025-09-22 - a [new point of presence at a Jordanian digital hub, paired with a subsea cable and a 15-kilometre link from a Sinai landing point](2025-09-22-telecom-egypt-pop-aqaba-digital-hub) opened a second-country interconnection, and [a binding offer valued the regional data hub at US$230m rising to US$260m](2025-09-07-telecom-egypt-helios-binding-offer-regional-data-hub).",EGY-infra.connect-regional-interconnection
gov.regional--cross-border-data-transfers,Advanced,"Executive regulations [set the conditions, procedures and fees for a cross-border transfer licence](2025-11-01-egypt-decision-816-2025-pdpl-executive-regulations), five years after the law provided for them.","Cross-border transfer is governed by [the 2020 personal data protection law, issued at the presidency on 13 July 2020 with entry into force three months later](2020-07-13-egypt-law-151-2020-personal-data-protection).

2025-11 - the executive regulations [set the conditions and procedures for a licence or permit to transfer personal data across borders, for legal and for natural persons, and the fees for it](2025-11-01-egypt-decision-816-2025-pdpl-executive-regulations).

Five years passed between the law and the regulations that make its transfer regime operable, and no licence, permit or refusal issued under them appears on this ledger.",EGY-gov.regional-cross-border-data-transfers
gov.standards--national-interoperability-standards,"No change, a first stated position with no earlier account behind it",The one sectoral exchange standard held is [the smart-metering adoption of 2025](2025-10-01-eos-7982-1-2025-electricity-metering-data-exchange-dlms-cosem); no whole-of-government standard is on the base.,"The base holds one exchange standard and it is sectoral: [a 2025 national standard adopting the international smart-metering data-exchange standard](2025-10-01-eos-7982-1-2025-electricity-metering-data-exchange-dlms-cosem). Another is a specification rather than a standard: [a national electronic receipt technical specification setting the document element, data structure and mandatory fields for education-service return receipts exchanged with the tax authority](2026-08-03-eta-education-return-receipt-v1-2-data-structure).

No whole-of-government interoperability framework, message standard or conformity test appears anywhere, and the ministry's own programme page names [linking government digital systems as the strategic objective](2026-01-01-mcit-digital-government-digital-transformation) without one.",EGY-gov.standards-national-standards-body|EGY-dpi.registry-tax-register-and-automation
gov.standards--national-quality-standards,Advanced,"A [2025 national standard adopts the international smart-metering data-exchange standard](2025-10-01-eos-7982-1-2025-electricity-metering-data-exchange-dlms-cosem), on a [default to international standards](2022-01-01-eos-al-muwasafat-al-tarif-bil-muwasafat-al-duwaliyya-wal-ajnabiyya).","The body is [the sole official one for preparing and issuing national standards, founded by presidential decree in 1957](2024-01-01-nashat-al-hayaa-al-misriyya-al-amma-lil-muwasafat-wal-jawda).

A ministerial decision of 2022 provides that [where no national standard exists, an international or foreign standard applies, from a named list](2022-01-01-eos-al-muwasafat-al-tarif-bil-muwasafat-al-duwaliyya-wal-ajnabiyya) - a default that makes the national catalogue a supplement rather than a gate.

2025-10 - the register carries [a national standard adopting the international smart-metering data-exchange standard](2025-10-01-eos-7982-1-2025-electricity-metering-data-exchange-dlms-cosem), giving electricity metering a common exchange basis.",EGY-gov.standards-national-standards-body
gov.standards--adoption-of-international-standards,Advanced,The central bank [formed an inter-ministerial working group on a sustainable finance taxonomy on 7 August 2026](2026-08-07-egypt-cbe-sustainable-finance-taxonomy-working-group).,"Nothing of the kind was held at the window's opening. 2026-08-07 - a taxonomy is [under development by an inter-ministerial working group formed by the central bank with the finance, investment, environment and financial-regulatory authorities, ahead of official issuance](2026-08-07-egypt-cbe-sustainable-finance-taxonomy-working-group).

No draft text, reporting obligation, data requirement or issuance date is stated. It is the only standards instrument of any kind on this ledger, in a country whose transfer-pricing guidance has not been revised since 2018 and whose accessibility work exists as a toolbar on one ministry's own website.",EGY-gov.standards-sustainable-finance-taxonomy
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,A [syndicate-backed freedom of information bill secured 60 signatures](2026-08-10-journalists-syndicate-submits-foi-bill-to-parliament); the regulator has a [consultation framework](2021-06-01-ntra-egypt-regulatory-framework-public-consultations).,"2026-08-10 - a [syndicate-backed freedom of information bill was submitted after securing 60 lawmakers' signatures, proposing an authority for the protection of freedom of information](2026-08-10-journalists-syndicate-submits-foi-bill-to-parliament) - the clearest instance on this ledger of a non-governmental body carrying a legislative proposal into parliament.

The formal channel exists on paper: [the telecom regulator's bilingual framework for public consultations](2021-06-01-ntra-egypt-regulatory-framework-public-consultations). No consultation held under it, and no response document, is recorded.

An independent [analysis of 28,311 job postings](2026-04-07-eces-wp246-redefinition-of-work-in-egypt-ai-skill-demands) is research rather than policy input, and nothing records it being taken up.",EGY-gov.legislate-freedom-of-information-bills|EGY-gov.discourse-regulatory-consultation-framework
gov.discourse--open-discussion-of-government-policy,"Mixed, a large complaints channel against low scores on user rights","The complaints system received [195,000 items in one month](2025-10-08-unified-government-complaints-system-september-2025-report), while an assessment scores [5 of 40 on violations of user rights](2025-11-12-freedom-on-the-net-2025-egypt).","2025-10-08 - the unified government complaints system received [195,000 complaints, appeals, requests and enquiries in September 2025, of which 153,000 were routed to competent bodies](2025-10-08-unified-government-complaints-system-september-2025-report). It is a grievance channel operating on that volume, and nothing states what came back.

Against that, an international assessment scores the country [14 of 25 on obstacles to access, 9 of 35 on limits on content and 5 of 40 on violations of user rights](2025-11-12-freedom-on-the-net-2025-egypt), on a coverage period that ends before this window.

The participation measure sits between them: [an electronic participation index of 0.5890, ranked 74 of 193](2024-01-01-un-egovkb-country-information-egypt).",EGY-gov.discourse--participation-and-complaints
finance.budget--sustainable-domestic-financing-of-digital-transformation,Advanced,"[EGP 13bn of public investment was allocated to the sector in the 2025/26 plan](2026-08-07-egy-2025-ict-sector-dev-plan), and up to [US$860m a year is intended for data centres and state artificial intelligence](2026-08-21-egypttelegraph-860m-data-centre-budget).","No domestic appropriation was held at the window's opening. The [2025/26 plan presented to the House allocates EGP 13bn of public investment to the communications and information technology sector, against plan targets of US$8.5bn in annual digital exports of which US$6bn from outsourcing](2026-08-07-egy-2025-ict-sector-dev-plan), [reported separately](2026-08-07-egypt-ict-sector-development-plan-2025-2026). It is a plan allocation, not an outturn, and no execution figure against it is held.

2026-08-21 - a ministry document relayed at second hand states an [intended allocation of up to US$860 million a year from the general budget, from FY2026/27 to the end of 2030, for data centres, computing infrastructure, data security and privacy, and artificial-intelligence use inside state-owned companies, on a stated target of 0.10 to 0.15 per cent of national output](2026-08-21-egypttelegraph-860m-data-centre-budget). It is an intention with no appropriation line.",EGY-finance.budget-ict-public-investment|EGY-finance.budget-data-centre-and-ai-allocation
finance.mou--strategic-relationships,Advanced,"The central bank [signed a memorandum on a pan-African gold bank](2025-12-30-cbe-afreximbank-mou-pan-african-gold-bank), and an [outsourcing delivery centre memorandum was signed](2026-07-06-ey-mena-egypt-ito-delivery-centre-itida-techafricanews).","2025-12-30 - a memorandum with a continental lender put a [pan-African gold bank at feasibility-study stage, to assess technical, commercial and regulatory requirements for siting it in a designated free zone with an internationally accredited refinery, secure vaulting and associated financial and trading services](2025-12-30-cbe-afreximbank-mou-pan-african-gold-bank).

2026-07-06 - a memorandum with the information technology agency framed [a regional outsourcing delivery centre serving Middle East and North Africa clients in consulting, risk management, cybersecurity, digital engineering, data analytics, artificial intelligence and business platforms, stated as creating more than 1,000 jobs over three years](2026-07-06-ey-mena-egypt-ito-delivery-centre-itida-techafricanews), with no investment sum, site or opening date.

The central bank also [offered its continental payment-system accession experience, currency-circulation system and institute training to Eswatini](2026-07-21-egypt-eswatini-central-banks-digital-payments), with [no instrument signed](2026-07-21-egypt-eswatini-deepen-banking-cooperation), and [talks with the United Kingdom covered digital skills, artificial intelligence, cloud, data centres and financial technology with no agreement stated](2026-01-15-egypt-uk-ict-cooperation-itweb). A [payments company signed an integration connecting its acceptance terminals with a point-of-sale software provider's system, targeting hospitality, retail chains and hypermarkets, with no sums, merchant counts or transaction volumes disclosed](2026-07-21-fawry-crystal-mind-pos-digital-payments).",EGY-finance.mou-afreximbank-gold-bank|EGY-finance.mou-ey-mena-ito-centre|EGY-finance.mou-cbe-eswatini-cooperation|EGY-tech.industry-egypt-uk-ict-cooperation|EGY-finance.mou-fawry-crystal-mind
finance.new--mobilisation-of-non-state-finance,Advanced,"A [lender raised US$37.1m of equity and local-currency debt](2026-06-08-blnk-37m-raise-consumer-lending-techcabal), and the [startup charter began issuing label certificates](2026-08-10-umami-egypt-ai-learning-operating-system).","2026-06 - a consumer lender raised [US$12.5m of Series A equity led by a domestic venture fund with three development and regional investors, plus US$24.6m in local-currency debt from three Egyptian banks, against a point-of-sale lending network of more than 3,000 merchants, the company stating that around three quarters of its clients had never borrowed in the formal market](2026-06-08-blnk-37m-raise-consumer-lending-techcabal).

The charter was [a framework in preparation in December 2025, with a stated unified financing initiative of EGP 50bn to support 5,000 startups against targets of US$5bn of investment over five years and 500,000 jobs, and no launch, appropriation or governing instrument on file](2025-12-19-egypt-startup-ecosystem-2025-charter-techcabal). Certification is now [issuing, one company named among the first awarded the label, assessed on innovation, technological reliance, scalability and investment readiness](2026-08-10-umami-egypt-ai-learning-operating-system); no cumulative count, appropriation or disbursement figure accompanies it.

The largest listed payments company reports [2025 revenue of EGP 8.65bn and a market capitalisation of EGP 67.72bn on about six million transactions a day](2026-04-20-fawry-1bn-fintech-profile-techcabal).",EGY-finance.new-blnk-consumer-lending|EGY-finance.new-egypt-startup-charter|EGY-finance.new-fawry-revenue
