title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Mukuru launches mobile wallet-linked Visa card in Botswana,Connecting Africa,,2026-08-19,day,BWA,dpi.pay; include.access,mukuru; visa,2026-08-20,https://www.connectingafrica.com/fintech/mukuru-launches-mobile-wallet-linked-visa-card-in-botswana
"Botswana, SA strengthen cross-border innovation",Mmegi,,2026-08-19,day,BWA,tech.innovate; gov.regional,botswana-digital-innovation-hub; technology-innovation-agency-south-africa,2026-08-21,https://www.mmegi.bw/business/botswana-sa-strengthen-cross-border-innovation/news
Botswana: Government commits to electoral reform,Botswana Daily News (via allAfrica),,2026-08-19,day,BWA,dpi.id; gov.legislate; gov.discourse,government-of-botswana,2026-08-23,https://allafrica.com/stories/202608190305.html
Strengthening IP partnerships and digital progress in Botswana,Adams & Adams,,2026-08-19,day,BWA,dpi.registry; dpi.govtech,cipa-botswana; wipo,2026-08-23,https://www.adams.africa/adams-news/strengthening-ip-partnerships-and-digital-progress-in-botswana/
Mukuru Launches Card in Botswana with Access Bank and Visa,techafricanews.com,,2026-08-18,day,BWA,dpi.pay,mukuru; access-bank-botswana; visa,2026-08-19,https://techafricanews.com/2026/08/18/mukuru-launches-card-in-botswana-with-access-bank-and-visa/
Communiqué of the 46th Ordinary Summit of SADC Heads of State and Government,Southern African Development Community (SADC),,2026-08-17,day,BWA,gov.regional,sadc; government-of-botswana,2026-08-31,https://www.sadc.int/latest-news/communique-46th-ordinary-summit-sadc-heads-state-and-government-17th-august-2026
"BoFiNet hosts AGM, showcasing enhanced accountability and value creation",News&All Botswana,,2026-08-17,day,BWA,infra.store; infra.connect; gov.policy,bofinet; ministry-of-communications-and-innovation-botswana,2026-08-23,https://na.co.bw/bofinet-hosts-agm-showcasing-enhanced-accountability-and-value-creation/
"Boko, Absa challenge civil service to deliver on transformation",News&All Botswana,,2026-08-16,day,BWA,gov.discourse; dpi.govtech; include.access,government-of-botswana; absa-bank-botswana,2026-08-23,https://na.co.bw/boko-absa-challenge-civil-service-to-deliver-on-transformation/
BoFiNet completes P43 million fibre project,News&All Botswana,,2026-08-16,day,BWA,infra.connect; include.divides; finance.new,bofinet,2026-08-23,https://na.co.bw/bofinet-completes-p43-million-fibre-project/
Botswana's new tax rules take effect,Andersen in Botswana,,2026-08-16,day,BWA,gov.policy; dpi.govtech,,2026-08-18,https://bw.andersen.com/botswanas-new-tax-rules-take-effect/
Absa's Barclays separation offers lessons for Botswana's public-service reform,The Business Weekly & Review,,2026-08-14,day,BWA,gov.discourse; include.access,absa-bank-botswana,2026-08-18,https://businessweekly.co.bw/companies-markets/absas-barclays-separation-offers-lessons-for-botswanas-public-service-reform
"BoFiNet Completes P43m Fibre Project, Connects Three Botswana Villages",Tech Africa News,,2026-08-14,day,BWA,infra.connect; finance.new,bofinet,2026-08-16,https://techafricanews.com/2026/08/14/bofinet-completes-p43m-fibre-project-connects-three-botswana-villages/
SADC puts spotlight on AI data governance,ITWeb Africa,,2026-08-13,day,BWA; COM; EGY; KEN; MUS; RWA; SWZ; ZAF; ZWE; XSA,gov.regional; tech.ai,sadc; world-bank; smart-africa,2026-08-16,https://itweb.africa/article/sadc-puts-spotlight-on-ai-data-governance/JN1gP7OAw5wqjL6m
Stanbic CEO: Government Delivery Critical to Unlocking Botswana's Economic Growth,The Business Weekly & Review,,2026-08-13,day,BWA,gov.discourse; include.access,stanbic-bank-botswana,2026-08-18,https://businessweekly.co.bw/companies-markets/stanbic-ceo-government-delivery-critical-to-unlocking-botswanas-economic-growth
BoFiNet Integrated Report 2025 - Powering Botswana's Digital Future,Botswana Fibre Networks (BoFiNet),,2026-08-13,day,BWA,infra.connect; infra.store; gov.policy,bofinet; ministry-of-communications-and-innovation-botswana; bocra,2026-08-23,https://www.bofinet.co.bw/uploads/571/01M07F2TQ2HE6M06GD31SSDFZG.pdf
UB Joins Statistics Botswana at Launch of Second BSDS 2026-2030 Strategy,University of Botswana,,2026-08-12,day,BWA,dpi.exchange; data.statistics,statistics-botswana; university-of-botswana,2026-08-18,https://www.ub.bw/news/ub-joins-statistics-botswana-launch-second-bsds-2026-2030-strategy
Trans-Kalahari 4G rollout requires N$52m,Windhoek Observer,,2026-08-10,day,NAM; BWA,gov.regional; infra.connect,namibia-ministry-of-information-and-communication-technology; botswana-ministry-of-communications-and-innovation; mtc-namibia; bofinet; telecom-namibia,2026-08-18,https://observer24.com.na/trans-kalahari-4g-rollout-requires-n52m/
"ABSA OPENS NEW FINANCING, CASHLESS PAYMENT OPPORTUNITIES FOR TAXI OPERATORS",The Business Weekly & Review,,2026-08-09,day,BWA,finance.mou; dpi.pay; include.access,absa-bank-botswana; yellow-light-taxi-association,2026-08-18,https://businessweekly.co.bw/companies-markets/absa-opens-new-financing-cashless-payment-opportunities-for-taxi-operators
Namibia and Botswana sign ICT cooperation agreement,Tech Review Africa,,2026-08-07,day,BWA; NAM,gov.regional; infra.connect,namibia-ministry-of-information-and-communication-technology; botswana-ministry-of-communications-and-innovation; communications-regulatory-authority-of-namibia,2026-08-18,https://techreviewafrica.com/news/6641/namibia-and-botswana-sign-ict-cooperation-agreement
Botswana and Namibia to Sign ICT Cooperation Agreement,Tech Africa News,Jennifer Onyeagoro,2026-08-06,day,BWA; NAM,gov.regional; finance.mou; infra.cybersec,ministry-of-communications-and-innovation-botswana; emma-theofelus,2026-08-08,https://techafricanews.com/2026/08/06/botswana-and-namibia-to-sign-ict-cooperation-agreement/
Tlou Energy targets Botswana data growth,ITWeb Africa,Mthulisi Sibanda,2026-08-03,day,BWA,infra.store; infra.energy; tech.industry,tlou-energy,2026-08-04,https://itweb.africa/article/tlou-energy-targets-botswana-data-growth/PmxVE7KEO8bqQY85
Botswana Startup Ecosystem Report 2026,Good Hope Intelligence,,2026-08-03,day,BWA,tech.innovate; finance.new; infra.connect; gov.policy; include.access,good-hope-intelligence; bank-of-botswana; botswana-digital-innovation-hub; orange,2026-09-08,
Vital Statistics Report 2024,Statistics Botswana,,2026-08-01,month,BWA,digital.rural; dpi.id,statistics-botswana; ministry-of-labour-and-home-affairs-botswana,2026-08-31,https://statsbots.org.bw/sites/default/files/publications/Vital%20Statistics%20Report%202024.pdf
P420 million digital BOMBSHELL,Weekend Post (Botswana),,2026-07-30,day,BWA,gov.discourse; dpi.id; infra.cybersec; finance.budget,ministry-of-communications-and-innovation-botswana; cecil-masiga; directorate-of-intelligence-and-security-botswana; public-accounts-committee-botswana,2026-07-31,https://weekendpost.co.bw/p420-million-digital-bombshell/
Bill seeks to create national research and innovation council,DailyNews (Botswana Press Agency / Government of Botswana),,2026-07-29,day,BWA,tech.innovate,parliament-of-botswana; government-of-botswana,2026-08-31,https://dailynews.gov.bw/news-detail/92434
Operational issues delay ID replacements,Botswana Daily News (BOPA),,2026-07-29,day,BWA,dpi.id; include.access; gov.discourse,ministry-of-labour-and-home-affairs-botswana; omang-digital-id-botswana,2026-07-31,https://dailynews.gov.bw/news-detail/92439
BoB electronic money regulations gather pace,Mmegi Online,,2026-07-29,day,BWA,dpi.pay; gov.legislate; gov.policy,bank-of-botswana,2026-07-31,https://www.mmegi.bw/business/bob-electronic-money-regulations-gather-pace/news
Gov't e-payslip fails data protection compliance test,Mmegi,,2026-07-28,day,BWA,gov.protect; dpi.govtech; gov.legislate; infra.cybersec,information-data-protection-commission-botswana; directorate-of-public-service-management-botswana,2026-07-30,https://www.mmegi.bw/news/govt-e-payslip-fails-data-protection-compliance-test/news
Happening Now! the Technology Innovation Agency (TIA) and the Botswana Digital & Innovation Hub (BDIH) have signed a Memorandum of Understanding to establish the joint SA-Botswana Innovation programme and Fund,"Technology Innovation Agency (South Africa), official LinkedIn account",,2026-07-27,day,BWA,tech.innovate,botswana-digital-and-innovation-hub,2026-08-31,https://www.linkedin.com/posts/technology-innovation-agency_dsti-nsi-bdih-activity-7487557461781045248-NbOB
New Digital Centre launched at Sankoyo Primary School to bridge rural divide,Weekend Post (Botswana),,2026-07-23,day,BWA,include.divides; digital.rural; finance.new; capacity.literacy,bocra; universal-access-and-service-fund-botswana; ministry-of-communications-and-innovation-botswana,2026-07-31,https://weekendpost.co.bw/new-digital-centre-launched-at-sankoyo-primary-school-to-bridge-rural-divide/
School pins hope on new ICT laboratory,Botswana Daily News (BOPA),,2026-07-23,day,BWA,include.divides; capacity.literacy; finance.new; digital.rural,bocra; universal-access-and-service-fund-botswana; ministry-of-communications-and-innovation-botswana,2026-07-31,https://dailynews.gov.bw/news-detail/92351
No Child Should Be Left Behind in ICT Boko,DailyNews (Botswana Press Agency / Government of Botswana),,2026-07-22,day,BWA,digital.rural,bocra,2026-08-31,https://dailynews.gov.bw/news-detail/92343
Minister warns against misuse of artificial intelligence,DailyNews (Botswana Press Agency / Government of Botswana),,2026-07-22,day,BWA,tech.ai,ministry-of-communications-and-innovation-botswana,2026-08-31,https://dailynews.gov.bw/news-detail/92342
P654 million tender adjudicated & awarded same day,Sunday Standard,,2026-07-21,day,BWA,capacity.training,ministry-of-child-welfare-and-basic-education-botswana,2026-07-23,https://www.sundaystandard.info/p654-million-tender-adjudicated-awarded-same-day/
Data Commission Orders Suspension of DPSM ePayslip Portal Over Privacy Law Breaches,News&All Botswana,,2026-07-18,day,BWA,gov.protect; dpi.govtech,information-data-protection-commission-botswana; directorate-of-public-service-management-botswana,2026-07-25,https://na.co.bw/data-commission-orders-suspension-of-dpsm-epayslip-portal-over-privacy-law-breaches/
"Press release: Implementation of the Electronic Payment Services (Amendment) Regulations, 2026",Bank of Botswana,,2026-07-17,day,BWA,dpi.pay; gov.policy; include.access,bank-of-botswana,2026-07-31,https://www.bankofbotswana.bw/sites/default/files/press-release-files/Implementation%20of%20the%20Electronic%20Payment%20Services%20%28Amendment%29%20Regulations%2C%202026.pdf
Govt backs P1.713 billion BADEA deal,Botswana Daily News (BOPA),,2026-07-15,day,BWA,finance.new,badea; botswana-development-corporation; buan,2026-08-31,https://dailynews.gov.bw/news-detail/92265
"Paratus Botswana, Eutelsat showcase resilient connectivity and redefine how mining connects in southern Africa",ITWeb Africa,Issued by Paratus (company press release),2026-07-14,day,BWA,infra.connect; tech.industry,paratus-botswana; eutelsat; eutelsat-oneweb,2026-07-18,https://itweb.africa/article/paratus-botswana-eutelsat-showcase-resilient-connectivity-and-redefine-how-mining-connects-in-southern-africa/lLn14MmQeANMJ6Aa
Botswana mandates pre-border clearance,FreightNews (South Africa),,2026-07-14,day,BWA,dpi.mis,botswana-unified-revenue-service,2026-08-31,https://www.freightnews.co.za/article/botswana-mandates-pre-border-clearance
Mascom's Strategic Shift: From Internal Need To Market Opportunity,The Business Weekly & Review,,2026-07-13,day,BWA,infra.store,mascom,2026-08-31,https://businessweekly.co.bw/companies-markets/mascoms-strategic-shift-from-internal-need-to-market-opportunity
Botswana launches national e-waste strategy as BOCRA and Environmental Department sign partnership agreement,Tech Review Africa,Nana Appiah Acquaye,2026-07-13,day,BWA,gov.policy; tech.industry; finance.mou,bocra; department-of-environmental-protection-botswana; maitseo-ratladi,2026-07-18,https://techreviewafrica.com/news/6284/botswana-launches-national-e-waste-strategy-as-bocra-and-environmental-department-sign-partnership-agreement
Botswana expands digital tax net,Mmegi,Pauline Dikuelo,2026-07-13,day,BWA,gov.legislate; gov.regional; tech.industry,botswana-unified-revenue-service; african-tax-administration-forum; remote-service-vat-act-botswana,2026-07-18,https://www.mmegi.bw/business/botswana-expands-digital-tax-net/news
Botswana gains upper hand against FMD (launch of Animal Disease Surveillance Dashboard),Mmegi,Pauline Dikuelo,2026-07-13,day,BWA,dpi.mis; digital.rural; dpi.exchange; data.statistics,ministry-of-lands-and-agriculture-botswana; edwin-dikoloti; botswana-animal-information-and-traceability-system,2026-07-18,https://www.mmegi.bw/news/botswana-gains-upper-hand-against-fmd/news
Tourism Satellite Account to strengthen planning,DailyNews (BOPA),,2026-07-08,day,BWA,data.statistics,statistics-botswana,2026-08-31,https://dailynews.gov.bw/news-detail/92152
BURS rolls out sweeping tax law overhaul,Sunday Standard,Sunday Standard Reporter,2026-07-07,day,BWA,gov.legislate; tech.industry; dpi.govtech,botswana-unified-revenue-service,2026-07-18,https://www.sundaystandard.info/burs-rolls-out-sweeping-tax-law-overhaul/
Inside Botswana's trillion-Pula illusion,Sunday Standard,Sunday Standard Reporter,2026-07-06,day,BWA,finance.mou; finance.new; gov.policy,,2026-07-18,https://www.sundaystandard.info/inside-botswanas-trillion-pula-illusion/
"Electoral transparency, credibility, and the dark shadow of the EVM in Botswana",Sunday Standard,Monageng Mogalakwe,2026-07-06,day,BWA,dpi.govtech; dpi.registry; gov.protect,independent-electoral-commission-botswana; jefferson-siamisang,2026-07-18,https://www.sundaystandard.info/electoral-transparency-credibility-and-the-dark-shadow-of-the-evm-in-botswana/
BTC profit plunges as rising costs bite,Mmegi,Lewanika Timothy,2026-07-06,day,BWA,tech.industry; infra.connect,botswana-telecommunications-corporation,2026-07-18,https://www.mmegi.bw/business/btc-profit-plunges-as-rising-costs-bite/news
"Powertel, Paratus Zimbabwe switch on new digital highway",ITWeb Africa,,2026-07-06,day,ZWE; ZMB; BWA; XSA,infra.connect; gov.regional; finance.new; infra.capacity,powertel-paratus-fibre-corridor; paratus,2026-07-10,https://itweb.africa/article/powertel-paratus-zimbabwe-switch-on-new-digital-highway/Gb3Bw7WadXZq2k6V
"Value Added Tax Act, 2026",Parliament of Botswana / Botswana Unified Revenue Service,,2026-07-01,day,BWA,gov.legislate,botswana-unified-revenue-service,2026-08-31,https://www.burs.org.bw/index.php/tax/tax-laws-2026?download=958%3Avalue-added-tax-act-2026
Botswana joins Artemis Accords as 68th Signatory,Tech Review Africa,Nana Appiah Acquaye,2026-06-30,day,BWA,data.satellite; geopol.usa; gov.regional,ministry-of-communications-and-innovation-botswana; artemis-accords; nasa; botsat-1,2026-07-18,https://techreviewafrica.com/news/6126/botswana-joins-artemis-accords-as-68th-signatory
"Tax Administration Act, 2026",Parliament of Botswana / Botswana Unified Revenue Service (BURS),,2026-06-29,day,BWA,dpi.registry,botswana-unified-revenue-service,2026-08-31,https://www.burs.org.bw/index.php/tax/tax-laws-2026?download=955%3Atax-administration-act-2026
Cybercrime Surges By 25 per cent,DailyNews (Botswana Press Agency / Government of Botswana),,2026-06-25,day,BWA,digital.rural,botswana-police-service,2026-08-31,https://dailynews.gov.bw/news-detail/91996
IEC pushes for digital election reforms,Mmegi,Pini Bothoko,2026-06-22,day,BWA,dpi.govtech; dpi.registry; gov.protect,independent-electoral-commission-botswana; jefferson-siamisang,2026-07-18,https://www.mmegi.bw/news/iec-pushes-for-digital-election-reforms/news
Grandparents fight back against cyber scammers,Sunday Standard,Portia Nkani,2026-06-22,day,BWA,infra.cybersec; capacity.literacy; include.divides,mascom-wireless,2026-07-18,https://www.sundaystandard.info/grandparents-fight-back-against-cyber-scammers/
BSB bets on digital banking to become Botswana's primary bank,Mmegi,Kingsley Kuda,2026-06-22,day,BWA,dpi.pay; include.access; include.divides,botswana-savings-bank; wabo-moswate,2026-07-18,https://www.mmegi.bw/news/bsb-bets-on-digital-banking-to-become-botswanas-primary-bank/news
Botswana Grants 64 Refugees Citizenship,DailyNews (BOPA),,2026-06-22,day,BWA,include.access,unhcr,2026-08-31,https://dailynews.gov.bw/news-detail/91946
Botswana records lowest suspected digital fraud but...,Sunday Standard,Obusitse Kologwe,2026-06-15,day,BWA,infra.cybersec; dpi.pay,transunion,2026-07-18,https://www.sundaystandard.info/botswana-records-lowest-suspected-digital-fraud-but/
Botswana pushes for RRB seat as African states forge common ITU agenda in Victoria Falls,Tech Review Africa,Nana Appiah Acquaye,2026-06-15,day,BWA,gov.regional; infra.connect; gov.standards,itu; african-telecommunications-union; basebi-mosinyi,2026-07-18,https://techreviewafrica.com/news/5936/botswana-pushes-for-rrb-seat-as-african-states-forge-common-itu-agenda-in-victoria-falls
Botswana moves to strengthen agricultural data integration,Mmegi,Pini Bothoko,2026-06-15,day,BWA,dpi.exchange; dpi.mis; gov.regional; digital.rural; data.statistics,sadc; ministry-of-lands-and-agriculture-botswana; fao; european-union; agricultural-information-management-system-sadc,2026-07-18,https://www.mmegi.bw/news/botswana-moves-to-strengthen-agricultural-data-integration/news
Gender-Responsive Prevention and Response Programme launched in Botswana,UNFPA Botswana,,2026-06-10,day,BWA,include.access,unfpa,2026-08-31,https://botswana.unfpa.org/en/news/gender-responsive-prevention-and-response-programme-launched-botswana
Gov't to unveil long-overdue digital labour market platform,Mmegi,Pini Bothoko,2026-06-08,day,BWA,dpi.mis; dpi.govtech; digital.rural; include.divides; include.access,ministry-of-labour-and-home-affairs-botswana; jimmy-opelo,2026-07-18,https://www.mmegi.bw/news/govt-to-unveil-long-overdue-digital-labour-market-platform/news
BURS looks to tax global digital services providers,Mmegi,Pauline Dikuelo,2026-06-02,day,BWA,gov.legislate; tech.industry; geopol.usa,botswana-unified-revenue-service; remote-service-vat-act-botswana,2026-07-18,https://www.mmegi.bw/business/burs-looks-to-tax-global-digital-services-providers/news
ITU BDT drives Africa Broadband Maps project with subregional GIS training in Southern Africa,Tech Review Africa,Kanto Kai Okanta,2026-06-01,day,BWA,infra.connect; data.statistics; gov.regional; capacity.training; data.open,itu; bocra; crasa; african-broadband-maps,2026-07-18,https://techreviewafrica.com/news/5719/itu-bdt-drives-africa-broadband-maps-project-with-subregional-gis-training-in-southern-africa
"BOCRA Newsletter, Issue 003",Botswana Communications Regulatory Authority (BOCRA),,2026-06-01,month,BWA,digital.rural,bocra,2026-08-31,http://www.bocra.org.bw/sites/default/files/sites/default/files/documents/BOCRA_Newsletter%2C_Issue_003_compressed.pdf
"Value Added Tax (Remote Services) Regulations, 2026 (S.I. No. 74 of 2026)",Ministry of Finance / Botswana Unified Revenue Service,,2026-05-29,day,BWA,gov.legislate; dpi.registry; dpi.mis,botswana-unified-revenue-service,2026-08-31,https://www.burs.org.bw/images/VAT%20Added%20Tax%20Regulations%202026.pdf
WHO Botswana Country Office Biennial Report 2024-2025,"World Health Organization, Regional Office for Africa",,2026-05-27,day,BWA,dpi.mis,world-health-organization; ministry-of-health-botswana,2026-08-31,https://www.afro.who.int/sites/default/files/2026-05/WHO%20Botswana%20Biennial%20Report%202024-2025_web.pdf
Botswana Advances Digital Inclusion Through Technology Donations and Education Support,TechAfrica News,Joyce Onyeagoro,2026-05-25,day,BWA,include.divides; infra.cybersec; capacity.literacy; gov.legislate,cecil-masiga; ministry-of-communications-and-innovation-botswana,2026-07-18,https://techafricanews.com/2026/05/25/botswana-advances-digital-inclusion-through-technology-donations-and-education-support/
Botswana advances robust digital ecosystems,ITWeb Africa,Staff Writer,2026-05-25,day,BWA,infra.cybersec; gov.legislate; include.divides; infra.connect,national-cybersecurity-authority-botswana; ministry-of-communications-and-innovation-botswana; cecil-masiga,2026-07-18,https://itweb.africa/article/botswana-advances-robust-digital-ecosystems/rxP3jMBEb527A2ye
BOCRA leads IPv6 training initiative to strengthen Botswana's digital infrastructure,Tech Review Africa,Nana Appiah Acquaye,2026-05-21,day,BWA,infra.connect; infra.capacity; gov.standards; capacity.training,bocra; afrinic; mascom-wireless; ict-dynamix,2026-07-18,https://techreviewafrica.com/news/5530/bocra-leads-ipv6-training-initiative-to-strengthen-botswanas-digital-infrastructure
H1 2026 Update: Top Fraud Trends,TransUnion Africa,,2026-05-20,day,BWA; KEN; NAM; RWA; ZAF; ZMB; XSS,infra.cybersec; gov.protect,transunion,2026-08-09,https://www.transunionafrica.com/fraud-trends/reports/2026-h1-top-fraud-trends
Africa’s Digital Economy Is Expanding Faster than Its Privacy Protections,Unwanted Witness,Dia Michelle Bua,2026-05-18,day,XAF; KEN; NGA; UGA; MUS; GHA; BWA; RWA; TZA; ZWE,gov.protect; gov.legislate; dpi.pay; tech.ai; include.access,unwanted-witness; privacy-scorecard-report; meta; google; malabo-convention,2026-07-14,https://www.unwantedwitness.org/africas-digital-economy-is-expanding-faster-than-its-privacy-protections/
Liquid Enhances Botswana's Digital Infrastructure with Enterprise-Grade Security and Cloud Solutions,TechAfrica News,Editorial Team,2026-05-13,day,BWA,infra.store; infra.cybersec; infra.connect; tech.ai,liquid-intelligent-technologies; cassava-technologies; odirile-tamajobe,2026-07-18,https://techafricanews.com/2026/05/13/liquid-enhances-botswanas-digital-infrastructure-with-enterprise-grade-security-and-cloud-solutions/
Liquid expands service portfolio in Botswana,ITWeb Africa,Nsuku Khosa,2026-05-13,day,BWA,infra.store; infra.cybersec; tech.industry; tech.ai,liquid-intelligent-technologies; cassava-technologies; odirile-tamajobe,2026-07-18,https://itweb.africa/article/liquid-expands-service-portfolio-in-botswana/KzQenqjypOmMZd2r
Huawei commits to supporting Botswana's digital transformation,Mmegi,Pauline Dikuelo,2026-05-13,day,BWA,geopol.china; infra.connect; infra.store; tech.ai; capacity.training,huawei; li-dalu,2026-07-18,https://www.mmegi.bw/business/huawei-commits-to-supporting-botswanas-digital-transformation/news
The new scramble for Botswana is about data,Sunday Standard,Sunday Standard Reporter,2026-05-11,day,BWA,gov.protect; include.divides; digital.rural; infra.connect,,2026-07-18,https://www.sundaystandard.info/the-new-scramble-for-botswana-is-about-data/
The new era of data colonialism,Mmegi,Solly Rakgomo,2026-05-11,day,BWA,gov.protect; tech.ai; geopol.usa,world-trade-organization,2026-07-18,https://www.mmegi.bw/blogs/african-politics/the-new-era-of-data-colonialism
Irembo joins Rwanda-Botswana Business Forum to discuss digital government collaboration,Tech Review Africa,Nana Appiah Acquaye,2026-05-08,day,BWA,dpi.govtech; gov.regional; dpi.exchange,irembo; israel-bimpe; botswana-investment-and-trade-centre,2026-07-18,https://techreviewafrica.com/news/5357/irembo-joins-rwanda-botswana-business-forum-to-discuss-digital-government-collaboration
"Botswana taps Huawei for AI, rural connectivity",ITWeb Africa,Mthulisi Sibanda,2026-05-08,day,BWA,geopol.china; tech.ai; infra.connect; digital.rural; dpi.govtech,huawei; ministry-of-communications-and-innovation-botswana; village-connectivity-project,2026-07-18,https://itweb.africa/article/botswana-taps-huawei-for-ai-rural-connectivity/GxwQDq1DOk9MlPVo
Digital Delta Data Centre to improve public service delivery,Mmegi,Pauline Dikuelo,2026-05-06,day,BWA,infra.store; dpi.govtech; infra.connect,bofinet; digital-delta-data-centre; geoffrey-seleka,2026-07-18,https://www.mmegi.bw/business/digital-delta-data-centre-to-improve-public-service-delivery/news
LEA embarks on nationwide SMME registration,Mmegi,Pauline Dikuelo,2026-04-29,day,BWA,dpi.registry; data.statistics; gov.policy,local-enterprise-authority-botswana; dynah-solani,2026-07-18,https://www.mmegi.bw/business/lea-embarks-on-nationwide-smme-registration/news
Botswana Tech Fund launches multimillion pula venture vehicle,Mmegi,Lewanika Timothy,2026-04-29,day,BWA,finance.new; tech.innovate; tech.industry,botswana-tech-fund; pula-investments; launch-africa-ventures; botswana-digital-and-innovation-hub,2026-07-18,https://www.mmegi.bw/business/botswana-tech-fund-launches-multimillion-pula-venture-vehicle/news
