row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
UGA-gov.legislate-digital-lender-regulation,UGA,gov.legislate,Governance,instrument,Digital lending platform regulation,Planned,2026-08-18,Stated at a finance ministry and parliamentary committees retreat 2026-08-18,,Advanced,Did not exist,"The microfinance minister told a Kampala retreat that government is moving to close regulatory gaps around digital lending platforms, set against financial inclusion of 81 per cent (2023) from 70 per cent (2009) and an 85 per cent target for 2028 under the second national financial inclusion strategy",2026-08-18-monitor-uganda-digital-lender-regulation,,"a stated intention; no bill, instrument or timetable is held"
UGA-gov.legislate-ai-legal-framework,UGA,gov.legislate,Governance,instrument,Legal and regulatory framework for artificial intelligence,"Not held, searched 2026-08-29",2025-01-01,"Assessed with the ITU, 2025",,No change,None; no statute or regulation addressing artificial intelligence,"Still none. The ICT ministry's own landscape assessment, prepared with the International Telecommunication Union, records that the country has no legal or regulatory framework for artificial intelligence, and the strategy intended to precede one has been in draft throughout the window",2025-01-01-uganda-national-ai-landscape-assessment,2026-08-29,"the government's own landscape assessment with the ITU is what looked and found nothing; a searched and cited absence rather than an unexamined one, and the strategy intended to precede a framework is tracked separately"
UGA-gov.legislate-drug-and-health-products-authority-act,UGA,gov.legislate,Governance,instrument,National Drug and Health Products Authority Act,Enacted,2026-03-27,"Passed at third reading, 26 March 2026",,Advanced,Did not exist; the 1993 framework stood,"Passed at third reading on 26 March 2026, replacing the 1993 framework and establishing an authority to regulate the manufacture, importation, exportation, distribution and use of drugs and health products, with provisions for a listing system and for controlled use of unapproved drugs in life-threatening situations. No commencement date, assent or gazette record is held",2026-03-27-parliament-passes-drug-authority-reforms,,"the traceability and listing provisions are the digital half; no system, supplier or timetable is named for them"
UGA-gov.legislate-nita-u-act-2009,UGA,gov.legislate,Governance,instrument,"National Information Technology Authority, Uganda Act 2009",Implemented,2009-07-31,Gazetted 31 July 2009,2009-07-31,No change,"In force as the statute establishing the IT authority and its mandate over government information technology, including data sharing between agencies","Unchanged. It remains the enabling statute under which the exchange platform, the interoperability framework and the security framework are issued; no amendment or successor bill is on the record",2009-07-31-nita-u-act,,"interoperability rests on this Act and on subsidiary frameworks, not on a dedicated data-sharing statute"
UGA-gov.legislate-protection-sovereignty-bill-2026,UGA,gov.legislate,Governance,instrument,"Protection of Sovereignty Bill, 2026","In development, enactment reported but unconfirmed",2026-08-02,"Bank of Uganda technical assessment to joint committees, 2026-04-27",,Advanced,Not on file (2025-08),"Before joint parliamentary committees in April 2026; described as recently enacted on 2026-08-02, with no assent date, gazette notice or text held",2026-04-30-bou-governor-warns-protection-of-sovereignty-bill|2026-08-02-editors-raise-alarm-over-ai-misuse-journalist-identity-data-protection-gaps,,"caps foreign funding at 20,000 currency points, about UGX 400m a year, above which ministerial approval is required"
UGA-gov.legislate-registration-of-persons-act,UGA,gov.legislate,Governance,instrument,"Registration of Persons Act, Cap 332",Implemented,2015-03-26,In force since 26 March 2015,2015-03-26,No change,"In force as the statute establishing the registration authority and the National Identification Register, and providing for registration of citizens and of legally resident foreign nationals","Unchanged. Two of its provisions were operationalised inside the window rather than amended: the mass renewal and registration exercise, and first issue of identification cards to legally resident foreign nationals in August 2026",2015-03-26-registration-of-persons-act,,the consolidated text is as at 26 March 2015; the base holds no later amendment
UGA-gov.legislate-startup-bill,UGA,gov.legislate,Governance,instrument,Startup Bill,Not held,,,,Baseline not held,,,,,"named as a reform priority at an August 2026 validation workshop; the base carries no text, stage or timetable for it"
UGA-gov.legislate-telecom-infrastructure-vandalism-enforcement,UGA,gov.legislate,Governance,instrument,Telecom-infrastructure vandalism enforcement,Implemented,2026-07-31,"Government stated attacks are treated as economic sabotage, 2026-07-31",2026-07-23,Advanced,No convictions on file (2025-08),"A five-year sentence for mast vandalism in Kibaale, USh23.6m of damage, and a one-year sentence for a SIM-registration breach",2026-07-31-government-declares-telecom-infrastructure-vandalism-economic-sabotage|2026-07-23-uganda-crackdown-telecoms-vandalism,,"the SIM conviction was under the Regulation of Interception of Communications Regulations, 2024"
UGA-gov.legislate-ucc-enforcement-against-unlicensed,UGA,gov.legislate,Governance,instrument,UCC enforcement against unlicensed public Wi-Fi,Implemented,2026-07-08,Public notice of 2026-07-07 opening nationwide enforcement,,Advanced,Did not exist (2025-08),Nationwide campaign under way; unlicensed operators told to regularise or cease; no count of operators actioned,2026-07-08-ucc-enforcement-against-illegal-public-wifi,,
UGA-gov.legislate-ucc-order-suspending-public,UGA,gov.legislate,Governance,instrument,UCC order suspending public internet,Discontinued,2026-09-07,"Directive text published in full, September 2026",,Advanced,No shutdown order in force (2025-08),"Connectivity cut from 18:00 local (15:00 UTC) 2026-01-13 and restored 23:00 local (20:00 UTC) 2026-01-17 — 4 days 5 hours by measurement; UCC announced restoration from midnight 2026-01-18 with social media and OTT apps still blocked; full restoration announced 2026-01-26, 13 days after the order. The Uganda Law Society called it unlawful for want of a state of emergency; the directives were ordered tabled on 2026-03-10. The directive’s own terms reached the record in September 2026: made on the Inter-Agency Security Committee’s recommendation, it suspended public internet access, the sale and registration of new SIM cards and outbound data roaming to One Network Area countries across mobile, fibre, leased line, fixed wireless, microwave and satellite; ordered operators to disable mobile VPN services and to block any public bypass; required whitelisted access for a defined exclusion list covering national referral hospital systems, core banking and clearing, tax and government payment gateways, immigration, electoral commission portals, voter verification and result tabulation, utilities, air traffic control and railway signalling; required incident reporting within 30 minutes and 24/7 response teams; and required any operator unable to comply to shut down its entire internet infrastructure, on pain of fines or licence suspension",2026-09-07-newvision-ucc-explains-internet-shutdown|2026-01-13-ucc-directive-suspension-of-internet-services|2026-01-18-ucc-press-briefing-restoration-of-public-internet-access|2026-01-26-ucc-public-notice-full-restoration-of-internet-services|2026-08-09-isoc-pulse-uganda-january-2026-shutdown-record|2026-01-18-govt-restores-partial-internet-social-media-blocked|2026-01-13-govt-orders-temporary-internet-shutdown-election|2026-03-10-govt-ordered-table-directives-pre-election-shutdown,,"contradiction resolved 2026-08-09: a duration must name its endpoint. Four days measures order to measured restoration of connectivity, almost five days measures order to the UCC’s announced restoration at midnight on 18 January, and thirteen days measures order to full restoration including social media. The scanned directive has no text layer, but a newspaper republished it in full in September 2026, which is the text this row now states; no ruling in the Law Society suit is on file"
UGA-gov.legislate-uganda-bureau-of-statistics-act,UGA,gov.legislate,Governance,instrument,"Uganda Bureau of Statistics Act, Cap 310",Implemented,1998-06-11,In force since 1998,1998-06-11,No change,"In force as the statute establishing the statistics bureau and the National Statistical System, and giving the bureau its coordination mandate","Unchanged. The mandate was reasserted rather than amended inside the window, the finance minister calling in August 2026 for stronger production and use of official statistics to guide planning, budgeting, policy and monitoring",1998-06-11-uganda-bureau-of-statistics-act,,the consolidated text is as at 31 December 2000; no later amendment is held
UGA-gov.protect-be-a-cyber-hero-campaign,UGA,gov.protect,Governance,instrument,Be a Cyber Hero child online-safety campaign,Implemented,2026-08-14,Launched in Kampala 2026-08-14 for three years,,Baseline not held,Baseline not held,"A three-year campaign on child online safety launched in Kampala, led by the ICT ministry with the communications regulator and a private partner; no budget, reach target or evaluation arrangement is published",2026-08-14-uganda-be-a-cyber-hero-campaign-minors|2026-08-14-uganda-launches-be-a-cyber-hero-campaign-to-protect-children-online,,
UGA-gov.protect-beera-ku-guard-awareness,UGA,gov.protect,Governance,instrument,Beera Ku Guard awareness campaign,"Implemented, term expired",2025-12-11,"Six-month campaign launched 2025-12; targets of 70% of Ugandans reached and 1,000 controllers registered",,Advanced,Did not exist (2025-08),Campaign run; no outcome published against either target as at 2026-08-06,2025-12-11-vuka-africa-prosecuted-data-breach-pdpo,,
UGA-gov.protect-data-protection-privacy-act,UGA,gov.protect,Governance,instrument,"Data Protection and Privacy Act, Cap 97",Implemented,2026-08-19,Registration shortfall stated by the office's director 2026-08-18,2025-07-18,Advanced,"One extraterritorial ruling issued, compliance untested (2025-07-18)","Five corrective orders implemented by a foreign controller with the appeal window expired unused and no fine, against a registration base in which only 14,697 data controllers and processors are compliant out of an estimated 50,000 entities that collect or process personal data — more than 35,000 unregistered — with the office pursuing defaulters through the courts, the criminal investigations directorate and the prosecutions directorate",2026-08-19-monitor-pdpo-35000-unregistered-data-controllers|2026-07-29-whatsapp-privacy-updates-uganda-data-protection-enforcement|2026-02-20-uganda-pdpo-decision-adlegal-v-whatsapp-meta|2025-07-18-uganda-pdpo-ssekamwa-frank-v-google-llc-decision,,"the statute did not change; the 50,000 is the office's own estimate and no prosecution outcome is held"
UGA-gov.protect-afghs-data-sharing-agreement,UGA,gov.protect,Governance,instrument,Data Sharing Agreement under the health memorandum,Planned,2026-06-08,"Provided for at 2.5.2, still to be executed",,Advanced,Did not exist,"Provided for in the memorandum and not on record as executed: capped at seven years from the memorandum's execution, five over its course and two for reporting, governed jointly by the Joint Health Steering Committee with the Government of Uganda as data owner, requiring prior written authorisation, and binding all data activities to the Data Protection and Privacy Act Cap 97 and the National Data Governance Framework; the State Department briefly posted a subset of the memoranda in March 2026, then removed access and published none of the related agreements, and a suit for their release was unresolved at 2026-04-02. A rights organisation's reading of the seven signed memoranda puts Uganda among five whose text requires unilateral sharing of specimens and pathogen-sequencing data, and all seven as requiring broad audit access",2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements|2025-12-10-afghs-mou-uganda|2026-04-02-public-citizen-v-department-of-state-foia-complaint,,"a specimen sharing agreement covering genetic sequence data of high-consequence pathogens during an outbreak is likewise provided for, effective for no more than five years, and is not on record as completed"
UGA-gov.protect-pdpo-action-election-period,UGA,gov.protect,Governance,instrument,PDPO action on election-period personal-data processing,Not held,,,,,,,,,"no decision, complaint or public statement on the 2026 electoral processing is held, as at 2026-07-30"
UGA-gov.protect-pdpo-decision-adlegal-v,UGA,gov.protect,Governance,instrument,PDPO decision in AdLegal v WhatsApp and Meta,Implemented,2026-07-29,Compliance confirmed by PDPO letter of 2026-07-17,2026-02-20,Advanced,No decision on file (2025-08),"Five orders complied with inside the 90-day timelines; impact assessment, adequacy assessment, legitimate-interests assessment and a Uganda-specific privacy notice delivered; no appeal, no fine",2026-07-29-whatsapp-privacy-updates-uganda-data-protection-enforcement|2026-02-20-uganda-pdpo-decision-adlegal-v-whatsapp-meta,,the confirmation letter is correspondence and is not held
UGA-gov.protect-pdpo-orders-against-google,UGA,gov.protect,Governance,instrument,PDPO orders against Google LLC,"Implemented, compliance unrecorded",2025-07-20,Decided 2025-07-18 with 30 days to register and file cross-border evidence,2025-07-18,No change,"Orders issued, the 30-day clock running (2025-07-18)","No record of registration, a data-protection officer contact or a transfer-framework filing as at 2026-08-06",2025-07-18-uganda-pdpo-ssekamwa-frank-v-google-llc-decision|2025-07-20-pdpo-google-breach-cross-border-data,,the precedent travelled; the compliance step was never recorded
UGA-gov.protect-personal-data-prosecutions,UGA,gov.protect,Governance,instrument,Prosecutions for unlawful disclosure of personal data,Implemented,2026-09-01,Three men held over incidents reported in July 2026,,Baseline not held,No account held,"Three men held at a Kampala station over alleged false news and unlawful obtaining or disclosure of personal data, on offences under the 2011 computer misuse statute as amended in 2022 carrying up to ten years; the posts, the data and the complainant are not disclosed",2026-09-01-nilepost-arrests-fake-news-personal-data,,
UGA-gov.protect-public-grasp-data-protection,UGA,gov.protect,Governance,measure,Public grasp of data-protection principles,,2025-12-11,Figure cited at the awareness-campaign launch,,Baseline not held,,13.6% grasp data-protection principles (2025-12),2025-12-11-vuka-africa-prosecuted-data-breach-pdpo|2026-08-26-uganda-nin-data-protection-observer-editorial,,"a newspaper editorial argues the identification number is being handed over on request to security guards and others with no lawful basis, which is the public-understanding problem stated as a lived one"
UGA-gov.protect-revenue-authority-bank-data-demands,UGA,gov.protect,Governance,measure,Revenue-authority demands for bank customer information,,2026-08-17,"More than 1,000 compliance notices since June 2026, reported 2026-08-17",,Baseline not held,Baseline not held,"More than 1,000 compliance notices issued to taxpayers since June 2026, and a letter of 27 July 2026 to a commercial bank seeking customer bank statements for December 2020 to December 2025, the directors' personal identity information and the bank-client correspondence, against a 2025/26 collection target of Ush36 trillion, a target of Ush40 trillion for 2026/27 and a ten-month shortfall of Ush1.5 trillion",2026-08-17-theeastafrican-ura-demand-notices-bank-customer-information,,"the demands are made under the Tax Procedures Code Act and are set by the paper against the Data Privacy and Protection Act 2019; the revenue authority was unavailable for comment by publication, and no determination by the data-protection office is held"
UGA-gov.regional-eac-cross-border-payment-masterplan,UGA,gov.regional,Governance,instrument,"EAC Cross-Border Payment System Masterplan, Ugandan participation",Implemented,2025-05-14,"Approved by the Monetary Affairs Committee, 14 May 2025",,Advanced,Did not exist as an approved plan,"Approved by the Monetary Affairs Committee of partner-state central bank governors at its 28th ordinary meeting on 14 May 2025, on four pillars - policy and regulatory harmonisation, infrastructure development and modernisation including the regional payment system and a regional instant retail payment switch, financial market deepening, and capacity building - and supported in implementation by the regional digital integration project. The central bank chairs the technical working groups standing under it",2025-05-14-eac-payment-masterplan-unveiled,,the masterplan text is not held and no Ugandan implementation step or cost is stated here
UGA-gov.regional-eac-customs-management-amendment,UGA,gov.regional,Governance,instrument,East African Community Customs Management (Amendment) Act 2025,Enacted,2025-09-26,"Assented and published, 26 September 2025",,Advanced,The 2004 principal Act without express recognition of electronic records,"Amends the 2004 principal Act across a series of sections, including recognition of electronic records in customs documentation, which is the legal basis paper-light processing through the customs system and the single window had been running on without",2025-09-26-eac-customs-management-amendment-act-2025,,a Community statute applying directly in partner states; no Ugandan commencement or implementation step is recorded against it
UGA-gov.regional-harmonised-eac-framework-ai,UGA,gov.regional,Governance,instrument,Harmonised EAC framework for AI and digital-finance regulation,Planned,2026-07-31,"Proposed by the Monetary Affairs Committee chair, Kampala; absent from the signed communique",,Baseline not held,,"A chair's position only, with no instrument, drafting mandate or date; a regional AI policy roadmap was floated in March 2026",2026-07-31-eac-central-bankers-single-currency-2031|2026-03-31 EAC moves to create unified AI Sovereignty bloc,,the stated argument for acting regionally is regulatory arbitrage
UGA-gov.regional-eac-treaty,UGA,gov.regional,Governance,instrument,Treaty for the Establishment of the East African Community,Implemented,1999-11-30,"Signed 30 November 1999, in force 7 July 2000",2000-07-07,No change,"In force, binding cooperation and harmonisation in telecommunications and related legal and regulatory fields","Unchanged as the legal base. What moves under it is programme work rather than treaty text: a harmonised regional framework for artificial intelligence and digital-finance regulation, a regional artificial-intelligence policy roadmap, and the regional digital integration project",1999-11-30-eac-treaty-establishment,,last amended 2007; the digital provisions are the Community's protocols and programmes rather than the treaty itself
UGA-gov.regional-uganda-s-seat-atu,UGA,gov.regional,Governance,instrument,Uganda's seat on the ATU Administrative Council,Implemented,2026-07-27,"Elected at CPL-26, Abuja, 2026-07-24, for a four-year term",,Advanced,No Council seat on file (2025-08),One of 25 member states in the Eastern Africa group; Uganda's floor intervention was on implementation reporting under the Union's risk-management framework,2026-07-26-uganda-wins-seat-african-telecommunications-union-administrative-council|2026-07-27-atu-cpl26-abuja-declaration-sg-election-full-record,,"the Council coordinates African positions on spectrum, cybersecurity, AI and data governance before the ITU"
UGA-gov.standards-unbs-ai-standards-work-programme,UGA,gov.standards,Governance,instrument,Adoption of international artificial-intelligence standards,In development,2026-01-05,"Notified to the WTO as working drafts, target June 2026",,Advanced,Not on the record,"The standards body's January-June 2026 work plan, notified to the World Trade Organization under the technical barriers code, carries two international artificial-intelligence standards as working draft Uganda standards - the framework for artificial-intelligence systems using machine learning and the concepts and terminology standard - both approved as items in November 2024 with a council approval target of June 2026. Neither is recorded as adopted",2026-01-05-unbs-work-programme-ai-standards,,"a work-plan entry is an intention to adopt, not an adoption; the target date had passed at the close of this window with no adoption on file"
UGA-gov.standards-compulsory-standards-declaration,UGA,gov.standards,Governance,instrument,"Declaration of compulsory standards, 2025 preliminary notice",Planned,2025-12-16,"Preliminary notice published under section 20, 16 December 2025",,Advanced,Did not exist,"A preliminary notice was published under section 20 of the Act, the National Standards Council stating that it intends to recommend a set of standards for compulsory application, with 60 days for written objections and a right to be heard before any declaration. No standard on the list is recorded as declared compulsory",2025-12-16-unbs-compulsory-standards-notice,,"the notice is the proposal stage; a declaration requires a ministerial notice in the gazette, which the base does not hold"
UGA-gov.standards-egif-reference-architecture,UGA,gov.standards,Governance,instrument,e-Government Interoperability Framework Reference Architecture,Implemented,2021-09-09,"Delivered under the enterprise-architecture consultancy, 9 September 2021",2021-09-09,No change,"In force as the technical reference architecture under the interoperability framework, delivered September 2021","Unchanged. It remains the technical companion to the framework, providing a controlled vocabulary, architectural building blocks and a method for identifying interoperability standards; the renewed architecture and framework delivered in May 2026 are not held, so whether it has been superseded cannot be established",2021-09-09-egif-reference-architecture-gira,,delivered as part of the government enterprise architecture consultancy
UGA-gov.standards-government-enterprise-architecture-e,UGA,gov.standards,Governance,instrument,Government Enterprise Architecture and e-GIF,"Implemented, rollout not reported",2026-05-27,Renewed architecture and interoperability framework delivered 2026-05-27,,Advanced,"The 2021 architecture and framework at their five-year mark, renewal not begun (2025-08)",Renewed documents delivered with the e-Governance Academy and World Bank support; rollout not reported,2026-05-27-ega-uganda-renewed-digital-government-frameworks|2026-02-18-ega-uganda-launches-renewal-gea-egif,,neither renewed document is held
UGA-gov.standards-ppda-iso-27001,UGA,gov.standards,Governance,instrument,ISO/IEC 27001 certification of government institutions,In development,2026-06-13,"Procurement authority certified to ISO/IEC 27001:2022, June 2026",,Advanced,No government institution certified on the record,"The public procurement authority became the first of the government institutions selected under the digital acceleration project's government network component to be certified to ISO/IEC 27001:2022, presented at a ceremony in June 2026. The ministry states the certification programme follows from the earlier national information security strategy, and that ISO/IEC 42001 is expected to guide artificial-intelligence governance next. How many institutions remain uncertified is not stated in what is held",2026-06-13-ppda-iso27001-certification,,the selected set is described only as ten institutions in the selector's own note and is not enumerated in the source
UGA-gov.standards-monitoring-evaluation-system-reporting,UGA,gov.standards,Governance,instrument,National Monitoring and Evaluation System reporting quality,"Implemented, degraded",2026-08-26,Indicator standardisation agreed 2026-08-26,,Advanced,,the technology ministry to standardise information and communication technology indicators and definitions with the technology authority and the statistics bureau,2026-08-26-newvision-uganda-japan-connect-ict-standardise|2026-07-30-uganda-pstp-secretariat-performance-reporting-quality-mdas,,the government's own statement about its central performance-data pipeline
UGA-gov.standards-uganda-national-bureau-of-standards,UGA,gov.standards,Governance,instrument,National standards body and the National Standards Council,Implemented,2026-08-06,"Ministerial direction on certification turnaround, 6 August 2026",,Advanced,Operating under the 1983 statute with an annual report to the trade minister and no stated efficiency target,"The FY2024/25 annual report was submitted to the trade minister under section 40 of the Act, and in August 2026 the minister directed the body to cut certification turnaround for small and medium-sized enterprises and to rid the market of substandard products, rebalancing enforcement toward support. No turnaround figure, target or deadline is stated",2026-08-06-mtic-unbs-efficiency-directive|2025-09-01-unbs-annual-report-fy2024-25,,the directive is a ministerial instruction with no instrument or measurable behind it
UGA-gov.discourse-climate-information-integrity-project,UGA,gov.discourse,Governance,instrument,Climate information integrity project,Implemented,2026-08-19,Launched August 2026,,Advanced,Did not exist,"A project on climate-change disinformation and information integrity in African digital ecosystems, focused on Uganda and Ethiopia and supported by a UNESCO-led global initiative, combining research mapping how climate disinformation spreads and who drives it with a fact-checking masterclass at the 2026 internet-freedom forum, online training for journalists and civil society, and tracking of African governments' communications ahead of the November 2026 climate conference",2026-08-19-cipesa-unesco-climate-information-integrity,,no budget or duration is stated
UGA-gov.discourse-fourth-cycle-upr,UGA,gov.discourse,Governance,instrument,Fourth-cycle Universal Periodic Review,In development,2026-08-05,"Joint civil-society submission filed, July 2026; review not yet held",,Advanced,"Third-cycle review concluded January 2022 with 273 recommendations, 139 supported and 134 noted; no fourth-cycle submission on file (2025-08)","Joint submission by CIPESA, APC and WOUGNET filed, seeking repeal of the Computer Misuse Act speech offences, a statutory bar on network disruption, removal of the 12% excise duty on internet data, and statutory independence and fining powers for the Personal Data Protection Office; the review had not been held as at 2026-08-07",2026-07-01-cipesa-apc-wougnet-uganda-fourth-cycle-upr-submission|2026-08-05-uganda-and-zimbabwes-fourth-cycle-uprs-must-turn-digital-progress-into-stronger-rights-protections,,"civil-society recommendations, not government commitments; the submission carries no day on its cover and the date is padded to the month"
UGA-gov.discourse-judiciary-media-guidelines-issued,UGA,gov.discourse,Governance,instrument,Judiciary media guidelines issued through ECCMIS,Implemented,2026-07-30,Revised guidelines issued through the case-management system for a High Court trial,,Advanced,Did not exist (2025-08),"Prior accreditation required, devices barred from the courtroom, live broadcasting granted case by case; the Law Society asked for the restrictions to be lifted",2026-07-30-uganda-uls-slams-court-restrictions-besigye-treason-trial-eccmis,,the guidelines themselves are not on file
UGA-gov.discourse-ura-e-tax2-award,UGA,gov.discourse,Governance,instrument,URA e-Tax2 award,"In development, contested",2026-07-29,No work started as at July 2026 and no performance guarantee issued,2025-10-03,Stalled,"Technical evaluation notice displayed 2025-08-25, under challenge","Award set aside by the Appeals Tribunal on a power-of-attorney defect, the capacity objection struck out unadjudicated; none of 26 commercial banks would issue the guarantee gating the 15% advance; joint-venture staff on the revenue authority's premises since January with no work started",2026-07-29-uganda-ura-electronic-tax-software-e-tax2-procurement-scandal|2025-10-03-ppda-appeals-tribunal-yoya-aisino-vs-ura-etax-decision,,the contract and evaluation report are not held; press allegations are recorded as allegations
