slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-08-21-vision-guinee-transformation-numerique-le-ministre-francois-bourouno,Transformation numérique : le ministre François Bourouno présente à Bah Oury deux plateformes pour moderniser l'administration guinéenne,Vision Guinee,,2026-08-21,day,GIN,dpi.govtech; dpi.exchange; include.access,ministere-modernisation-administration-fonction-publique-guinee; ande-guinea; primature-guinea,,full,False,,443,2026-08-23,https://www.visionguinee.info/transformation-numerique-le-ministre-francois-bourouno-presente-a-bah-oury-deux-plateformes-pour-moderniser-ladministration-guineenne/
2026-08-21-africa-guinee-limogeage-de-mory-conde-et-mourana,Limogeage de Mory Condé et Mourana Soumah : le président Doumbouya désigne les intérimaires,Africa Guinee,,2026-08-21,day,GIN,gov.policy,ministry-digital-economy-guinea; presidence-guinee,,full,False,,180,2026-08-23,https://www.africaguinee.com/limogeage-de-mory-conde-et-mourana-soumah-le-president-doumbouya-designe-les-interimaires/
2026-08-20-profile-daily-wataf-launches-afdb-financed-us-5,WATAF launches AfDB-financed US$5.3m project,In Profile Daily,,2026-08-20,day,XWA; BFA; GMB; GIN; GNB; LBR; SLE,finance.new; dpi.govtech; gov.regional,wataf; african-development-bank; ecowas,,full,False,,871,2026-08-23,https://inprofiledailynews.com/wataf-launches-afdb-financed-us5-3m-project/
2026-08-20-nimba224-revolution-numerique-la-guinee-veut-mettre,Révolution numérique : la Guinée veut mettre fin à la bureaucratie et transformer radicalement ses services publics,Nimba224,,2026-08-20,day,GIN,dpi.exchange; dpi.govtech,ande-guinea; ministere-de-la-modernisation-de-ladministration-et-de-la-fonction-publique-guinee,,full,False,,603,2026-08-23,https://nimba224.com/revolution-numerique-la-guinee-veut-mettre-fin-a-la-bureaucratie-et-transformer-radicalement-ses-services-publics/
2026-08-20-investigator-guinee-plateformes-gouvernementales-et-vulnerabilites-le-talon,"Plateformes gouvernementales et vulnérabilités, le talon d'Achille de la transition numérique guinéenne (par Dr Ibrahima Kalil Diakité)",Investigator Guinee,,2026-08-20,day,GIN,gov.discourse; infra.cybersec; dpi.govtech,anssi-guinea; ande-guinea; interpol,,full,False,,2176,2026-08-23,https://investigatorguinee.com/2026/08/20/plateformes-gouvernementales-et-vulnerabilites-le-talon-dachille-de-la-transition-numerique-guineenne-par-dr-ibrahima-kalil-diakite/
2026-08-20-guinee-etat-interconnexion-x-road-e-service,Guinée : l’État mise sur l’interconnexion pour réformer son administration,iMédias,,2026-08-20,day,GIN,dpi.exchange; dpi.govtech,x-road-guinea; ande-guinea; ministere-modernisation-administration-fonction-publique-guinee; primature-guinea,,full,False,,552,2026-09-04,https://www.imedias.net/guinee-letat-mise-sur-linterconnexion-pour-reformer-son-administration/
2026-08-20-africa-guinee-crypto-actifs-et-placements-financiers-en,Crypto-actifs et placements financiers en ligne : la Banque centrale alerte sur les plateformes non autorisées de trading,Africa Guinee,,2026-08-20,day,GIN,gov.discourse; dpi.pay; gov.protect,bcrg,,full,False,,716,2026-08-23,https://www.africaguinee.com/crypto-actifs-et-placements-financiers-en-ligne-la-banque-centrale-alerte-sur-les-plateformes-non-autorisees-de-trading/
2026-08-20-africa-guinee-acceleration-de-la-modernisation-de-l,Accélération de la modernisation de l'administration : le ministre Bourouno présente deux outils stratégiques au Premier ministre,Africa Guinee,,2026-08-20,day,GIN,dpi.exchange; dpi.govtech; gov.policy,ande-guinea; x-road; ministere-modernisation-administration-fonction-publique-guinee; primature-guinee,,full,False,,393,2026-08-23,https://www.africaguinee.com/acceleration-de-la-modernisation-de-ladministration-le-ministre-bourouno-presente-deux-outils-strategiques-au-premier-ministre/
2026-08-19-mediaguinee-tpi-dixinn-bella-bah-condamnation-suppression-compte-facebook,"TPI-Dixinn : Bella Bah condamne a 6 mois de prison, dont 5 avec sursis, 40 millions GNF d'amende et a la suppression de son compte Facebook",Mediaguinee,,2026-08-19,day,GIN,gov.protect; gov.discourse,,,full,False,,476,2026-08-25,https://mediaguinee.com/2026/08/tpi-dixinn-bella-bah-condamne-a-6-mois-de-prison-dont-5-avec-sursis-40-millions-gnf-damende-et-a-la-suppression-de-son-compte-facebook/
2026-08-19-guinee360-guinee-mamadi-doumbouya-officialise-la-signature,Guinée : Mamadi Doumbouya officialise la signature électronique,Guinee360,,2026-08-19,day,GIN,gov.legislate; dpi.govtech; infra.cybersec,mamadi-doumbouya; guinea-code-civil; guinea-decret-signature-electronique-2026,,full,False,,728,2026-08-23,https://www.guinee360.com/19/08/2026/guinee-mamadi-doumbouya-officialise-la-signature-electronique/
2026-08-19-data-center-medusa-subsea-cable-land-guinea,Medusa subsea cable to land in Guinea,Data Center Dynamics,,2026-08-19,day,GIN,infra.connect; finance.new,medusa-submarine-cable; afr-ix-telecom; guilab-guinea,,full,False,,541,2026-08-23,https://www.datacenterdynamics.com/en/news/medusa-subsea-cable-to-land-in-guinea/
2026-08-18-mfwa-west-africa-press-freedom-communique,"MFWA, Stakeholders issue communique on press freedom and democratic governance in West Africa",Media Foundation for West Africa,,2026-08-18,day,XWA; MLI; BFA; NER; GIN,gov.discourse; gov.legislate,media-foundation-west-africa,,full,False,,384,2026-08-23,https://mfwa.org/issues-in-focus/mfwa-stakeholders-issue-communique-on-press-freedom-and-democratic-governance-in-west-africa/
2026-08-18-guinee-jet-guinee-rwanda-conakry-renforce-sa-cooperation,Guinée-Rwanda : Conakry renforce sa coopération numérique avec Kigali,Guinee Jet,Damba Morlaye,2026-08-18,day,GIN,gov.regional; gov.policy; dpi.govtech,ministry-digital-economy-guinea; minict-rwanda; rwanda-cooperation; telemo,,full,False,,458,2026-08-23,https://guineejet.info/guinee-rwanda-conakry-renforce-sa-cooperation-numerique-avec-kigali/
2026-08-17-mosaique-guinee-violences-en-ligne-les-jeunes-filles,Violences en ligne : les jeunes filles de Guinée dressent un bouclier numérique,Mosaique Guinee,,2026-08-17,day,GIN,gov.discourse; include.access,ministry-of-women-family-and-solidarity-guinea; unicef,,full,False,,640,2026-08-23,https://mosaiqueguinee.com/2026/08/violences-en-ligne-les-jeunes-filles-de-guinee-dressent-un-bouclier-numerique/
2026-08-17-esdras-azanmassou-ayooka-blood-donation-network,Esdras Azanmassou Builds a Connected Network for Safer Blood Donation,wearetech.africa,,2026-08-17,day,GIN; BEN,dpi.mis; infra.connect,ayooka; esdras-azanmassou,,full,False,,369,2026-08-18,http://www.wearetech.africa/en/fils-uk/tech-stars/esdras-azanmassou-builds-a-connected-network-for-safer-blood-donation
2026-08-17-enabel-marche-strategie-nationale-innovation-guinee,"Marché public de services relatif à « Élaboration de la Stratégie Nationale d'Innovation et des Textes d'application de la Loi relative à l'Innovation en Guinée » — Cahier spécial des charges, GIN23009-10070",Enabel — Agence belge de développement,,2026-08-17,day,GIN,tech.innovate; gov.policy; gov.legislate,enabel; mesrsi-guinea; direction-generale-innovation-guinea; ministry-digital-economy-guinea,,excerpt,False,,12245,2026-09-04,https://www.enabel.be/app/uploads/2026/08/GIN23009-10070_Strategie_Innovation17082026.pdf
2026-08-14-sahel-mfwa-cybercrime-laws-press-freedom,MFWA — Sahel Juntas Weaponising Cybercrime Laws to Silence Journalists,The Nation (Nigeria),,2026-08-14,day,BFA; MLI; NER; GIN; XWA,gov.legislate; gov.discourse; infra.cybersec,media-foundation-west-africa,,full,False,,1103,2026-08-16,https://thenationonlineng.net/mfwa-sahel-juntas-weaponising-cybercrime-laws-to-silence-journalists/
2026-08-14-guinea-une-seule-sante-plateforme-nationale,Sécurité sanitaire : La Guinée active sa plateforme nationale « Une seule santé »,Guinee114.com,,2026-08-14,day,GIN,dpi.exchange; gov.standards,one-health-platform-guinea,,full,False,,655,2026-08-18,https://www.guinee114.com/2026/08/14/securite-sanitaire-la-guinee-active-sa-plateforme-nationale-une-seule-sante/
2026-08-14-guinea-power-cuts-cybercafe-connectivity,Guinée. Fréquentes coupures d'électricité à Conakry : vacances sous tension,Le360 Afrique,,2026-08-14,day,GIN,include.access; infra.energy,orange-guinea,,full,False,,361,2026-08-18,https://afrique.le360.ma/societe/guinee-frequentes-coupures-delectricite-a-conakry-vacances-sous-tension_UV6SVPRQCFCTLFZRKVX26JKYIQ/
2026-08-14-guinea-geda-doumbouya-decrets-arretes,Décrets et arrêtés : Mamadi Doumbouya reprend personnellement les commandes de GEDA,Guinéenews,,2026-08-14,day,GIN,dpi.govtech; gov.policy,geda-guinea; mamadi-doumbouya,,full,False,,263,2026-08-18,https://guineenews.org/2026/08/14/decrets-et-arretes-mamadi-doumbouya-reprend-personnellement-les-commandes-de-geda/
2026-08-14-africanenda-guinea-bcrg-national-payments-strategy-consultancy,AfricaNenda Foundation et la Banque Centrale de la République de Guinée recrutent un cabinet de conseil pour la Stratégie Nationale des Systèmes et Instruments de Paiement (2027–2030),AfricaNenda Foundation,,2026-08-14,day,GIN,dpi.pay; gov.policy,africanenda; banque-centrale-de-la-republique-de-guinee,,full,False,,86,2026-08-19,https://fr.linkedin.com/posts/africanenda_africanenda-foundation-et-la-banque-centrale-activity-7494021276999581696-R9o0
2026-08-13-guinea-kouma-academy-hospital-digitisation-financing,Financer la digitalisation des hôpitaux sans endetter l'État : le pari réussi d'une healthtech guinéenne devenue panafricaine,Guinéenews,,2026-08-13,day,GIN; TCD; COD; MAR,finance.new; dpi.mis,kouma-academy; sanofi,sovereignty,full,False,,749,2026-08-18,https://guineenews.org/2026/08/13/financer-la-digitalisation-des-hopitaux-sans-endetter-letat-le-pari-reussi-dune-healthtech-guineenne-devenue-panafricaine/
2026-08-13-guinea-geme-digitalisation-missions-etat,Guinée : La gestion des missions de l'État se digitalise,Guinéejet,,2026-08-13,day,GIN,dpi.govtech; gov.policy,geme-guinea,,full,False,,174,2026-08-18,https://guineejet.info/guinee-la-gestion-des-missions-de-letat-se-digitalise/
2026-08-12-guinea-internet-blackout-guilab-accountability,Internet coupé en Guinée : Black-août total !,Le Lynx,,2026-08-12,day,GIN,gov.discourse; infra.connect,guilab-guinea; arpt-guinea,,full,False,,512,2026-08-18,https://lelynx.net/2026/08/internet-coupe-en-guinee-black-aout-total/
2026-08-11-state-gov-fiscal-transparency-report-2026-guinea,2026 Fiscal Transparency Report: Guinea,"U.S. Department of State, Bureau of Economic, Energy, and Business Affairs",,2026-08-11,day,GIN,data.open; gov.policy; geopol.usa,us-department-of-state,,full,False,,363,2026-08-26,https://www.state.gov/reports/2026-fiscal-transparency-report/guinea
2026-08-11-mfwa-media-free-expression-rights-burkina-faso-mali-niger-guinea,"State, Determinants, Dynamics, and Fate of Media and Free Expression Rights in Burkina Faso, Mali, Niger and Guinea",Media Foundation for West Africa (MFWA),,2026-08-11,day,BFA; MLI; NER; GIN; XWA,gov.discourse; gov.protect; gov.legislate,media-foundation-west-africa,,full,False,2026-08-11-mfwa-media-free-expression-rights-burkina-faso-mali-niger-guinea.pdf; 2026-08-11-mfwa-media-free-expression-rights-burkina-faso-mali-niger-guinea.txt,292,2026-08-23,https://mfwa.org/wp-content/uploads/2026/08/FOE-Report-on-the-Sahel-final-with-Adi-final-M.E-2.pdf
2026-08-11-guinee-decentralisation-etat-civil-npi,Décentralisation et état civil : la Guinée accélère sa transformation avec un taux d'enregistrement des naissances passé à 72 % (ministre),Mediaguinee.com,,2026-08-11,day,GIN,dpi.id; gov.policy,guinea-ministry-of-territorial-administration-and-decentralisation,,full,False,,726,2026-08-16,https://mediaguinee.com/2026/08/decentralisation-et-etat-civil-la-guinee-accelere-sa-transformation-avec-un-taux-denregistrement-des-naissances-passe-a-72-ministre
2026-08-11-guinea-etat-civil-decentralisation-npi,Journée africaine de la décentralisation : Djenabou Touré réaffirme l'engagement de la Guinée,Foutanet.com,,2026-08-11,day,GIN,dpi.id; digital.localgov,ministry-territorial-administration-decentralization-guinea,sovereignty,full,False,,838,2026-08-18,https://www.foutanet.com/2026/08/11/journee-africaine-de-la-decentralisation-djenabou-toure-reaffirme-lengagement-de-la-guinee/
2026-08-10-guinea-barriers-civil-status-access,"Guinée : manque d'informations, contraintes matérielles… les freins à l'accès à l'état civil",Guinée360,,2026-08-10,day,GIN,include.access; gov.discourse,oneci-guinea,,full,False,,1183,2026-08-18,https://www.guinee360.com/10/08/2026/guinee-manque-dinformations-contraintes-materielles-les-freins-a-lacces-a-letat-civil/
2026-08-10-conversation-starlinkisation-afrique,Faut-il s'inquiéter de la « starlinkisation » de l'accès à Internet en Afrique ?,The Conversation,,2026-08-10,day,GAB; GIN; CIV,infra.connect; gov.discourse,starlink; spacex; arpt-guinea,sovereignty,full,False,,1273,2026-08-11,https://theconversation.com/faut-il-sinquieter-de-la-starlinkisation-de-lacces-a-internet-en-afrique-287464
2026-08-09-guinea-data-governance-fragmentation-commentary,Qui gouverne réellement les données des Guinéens ?,Mory Cissé — LinkedIn,,2026-08-09,day,GIN,gov.discourse; dpi.exchange,african-union,sovereignty,full,False,,358,2026-08-18,https://fr.linkedin.com/posts/mory-cisse-7a7a13134_guin%C3%A9e-num%C3%A9rique-protectiondesdonn%C3%A9es-activity-7492277329944141824-JNks
2026-08-08-guinea-comite-statistiques-finances-publiques,Guinée : le Comité des statistiques des finances publiques relancé pour renforcer la fiabilité des données,FinancesAO,,2026-08-08,day,GIN,gov.standards; dpi.exchange,ministere-economie-finances-budget-guinee; direction-generale-du-budget-guinee; imf; afritac-ouest,,full,False,,951,2026-08-18,https://financesao.com/guinee-vers-la-modernisation-du-systeme-de-statistiques-des-finances-publiques/
2026-08-07-guinee-des-reseaux-sociaux-coupes-alors-que-mamadi-doumbouya-est-a-letranger,"Guinee : des reseaux sociaux coupes, alors que Mamadi Doumbouya est a l'etranger",Jeune Afrique,,2026-08-07,day,GIN,infra.connect; gov.discourse; include.access,arpt-guinea; ablogui,,full,False,,533,2026-08-08,https://www.jeuneafrique.com/1830582/politique/guinee-des-reseaux-sociaux-coupes-alors-que-mamadi-doumbouya-est-a-letranger/
2026-08-07-guinea-secure-paper-shortage-birth-certificates,"\""Sans papiers sécurisés, il ne peut pas y avoir d'extraits\"" : Amadou Konia Camara explique l'origine de la pénurie",Guinée360,,2026-08-07,day,GIN,include.access; gov.discourse,,,full,False,,467,2026-08-18,https://www.guinee360.com/07/08/2026/sans-papiers-securises-il-ne-peut-pas-y-avoir-dextraits-amadou-konia-camara-explique-lorigine-de-la-penurie/
2026-08-07-guinea-kumy-crg-agriculteurs-connectes,Kumy et le CRG unissent leurs forces pour les agriculteurs,Guinée7.com,,2026-08-07,day,GIN,finance.new; digital.rural,kumy; credit-rural-de-guinee,,full,False,,967,2026-08-18,https://www.guinee7.com/2026/08/07/kumy-et-le-crg-unissent-leurs-forces-pour-les-agriculteurs/
2026-08-07-guinea-assemblee-nationale-commission-communication-ntic,"Réseaux sociaux, mobile money, NTIC : les priorités de la commission Communication de l'AN dévoilées",Avenirguinee.org,,2026-08-07,day,GIN,gov.policy; gov.legislate,assemblee-nationale-guinee,,full,False,,414,2026-08-18,https://www.avenirguinee.org/2026/08/07/reseaux-sociaux-mobile-money-ntic-les-priorites-de-la-commission-communication-de-lan-devoilees/
2026-08-04-guinee-bany-sidibe-denonce-restrictions-reseaux-sociaux-degradation-internet,Guinee : Bany Sidibe denonce les restrictions sur les reseaux sociaux et la degradation de l'Internet,Guinee114,,2026-08-04,day,GIN,infra.connect; gov.discourse; include.access,union-pour-la-defense-des-consommateurs-guinee,,full,False,,746,2026-08-08,https://www.guinee114.com/2026/08/04/guinee-bany-sidibe-denonce-les-restrictions-sur-les-reseaux-sociaux-et-la-degradation-de-linternet/
2026-07-31-isfad-devient-universite-numerique-de-guinee-ung,Enseignement superieur : l'ISFAD devient officiellement l'Universite Numerique de Guinee (UNG),Africa Guinee,,2026-07-31,day,GIN,infra.capacity; gov.policy; include.access,mamadi-doumbouya,,full,False,,525,2026-08-08,https://www.africaguinee.com/enseignement-superieur-lisfad-devient-officiellement-luniversite-numerique-de-guinee-ung/
2026-07-31-guinee-mamri-resserre-liens-avec-lande-et-la-dgi-pour-accelerer-les-reformes,Guinee : La MAMRI resserre les liens avec l'ANDE et la DGI pour accelerer les reformes,Guineejet,,2026-07-31,day,GIN,dpi.govtech; dpi.exchange; gov.standards,ande-guinea,,full,False,,244,2026-08-08,https://guineejet.info/guinee-la-mamri-resserre-les-liens-avec-lande-et-la-dgi-pour-accelerer-les-reformes/
2026-07-31-guinee-bcrg-projets-reformes-dsmp,Projets de reformes en cours a travers la DSMP,Banque Centrale de la Republique de Guinee (BCRG),,2026-07-31,day,GIN,dpi.pay; dpi.exchange; gov.regional; gov.standards; gov.legislate,bcrg; wardip; world-bank; africanenda; guineenne-de-monetique; papss; ecowas,,full,False,,973,2026-07-31,https://www.bcrg.gn/projets-de-reformes-en-cours-a-travers-la-dsmp/
2026-07-31-guinee-atelier-de-capitalisation-evaluer-acquis-projet-education,Guinee : un atelier de capitalisation pour evaluer les acquis d'un projet en faveur de l'education,La 1ere Africa,,2026-07-31,day,GIN,dpi.mis; dpi.exchange; gov.standards,unicef,,full,False,,472,2026-08-08,https://www.la1ereafrica.com/index.php/guinee/education/760-guinee-un-atelier-de-capitalisation-pour-evaluer-les-acquis-dun-projet-en-faveur-de-leducation
2026-07-31-guicopres-huawei-guinee-partenariat-strategique-transformation-numerique-energetique,Le Groupe GUICOPRES et Huawei Guinee scellent un partenariat strategique au service de la transformation numerique et energetique du pays,Africa Guinee,,2026-07-31,day,GIN,finance.mou; tech.industry; infra.energy,huawei,sovereignty,full,False,,482,2026-08-08,https://www.africaguinee.com/le-groupe-guicopres-et-huawei-guinee-scellent-un-partenariat-strategique-au-service-de-la-transformation-numerique-et-energetique-du-pays/
2026-07-30-guinea-social-media-restrictions-disrupt-businesses,Guinea: Social Media Restrictions Disrupt Businesses,West Africa Democracy Radio (WADR),,2026-07-30,day,GIN,infra.connect; gov.discourse; include.access,ablogui,,full,False,,201,2026-07-31,https://wadr.org/guinea-social-media-restrictions-disrupt-businesses/
2026-07-30-bcrg-appel-offres-moderniser-infrastructure-swift,Systeme SWIFT : la BCRG lance un appel d'offres pour moderniser son infrastructure SWIFT,Convergence Guinee,,2026-07-30,day,GIN,dpi.pay; finance.new,bcrg,,full,False,,97,2026-08-08,https://convergencegn.com/2026/07/30/systeme-swift-la-bcrg-lance-un-appel-doffres-pour-moderniser-son-infrastructure-swift/
2026-07-28-guinee-mgg-denonce-racket-etat-civil-biometrique,Etat civil biometrique en Guinee : MGG denonce des pratiques de racket et appelle a une reaction des autorites,InfosBruts,,2026-07-28,day,GIN,dpi.id; gov.discourse; include.access,multimedia-glory-guinee; oneci-guinea; matd-guinea,,full,False,,524,2026-07-31,https://www.infosbruts.com/etat-civil-biometrique-en-guinee-mgg-denonce-des-pratiques-de-racket-et-appelle-a-une-reaction-des-autorites/
2026-07-28-guinee-ablogui-blocage-cible-facebook-youtube-tiktok,"Perturbation de l'acces a internet en Guinee : l'ABLOGUI denonce un blocage cible de Facebook, YouTube et TikTok",Guinee360,,2026-07-28,day,GIN,infra.connect; gov.discourse; include.access,ablogui; arpt-guinea,,full,False,,483,2026-07-31,https://www.guinee360.com/28/07/2026/perturbation-de-lacces-a-internet-en-guinee-lablogui-denonce-un-blocage-cible-de-facebook-youtube-et-tiktok/
2026-07-28-guinea-ecofin-nimbapay-national-instant-payment-system,"Guinea Launches NimbaPay, Its National Instant Payment System",Ecofin Agency,,2026-07-28,day,GIN,dpi.pay; dpi.exchange; gov.regional,bcrg; nimbapay; mojaloop; africanenda; papss; bceao,sovereignty,full,False,,462,2026-07-31,https://www.ecofinagency.com/news-digital/2807-57779-guinea-launches-nimbapay-its-national-instant-payment-system
2026-07-27-guinee-remaniement-gouvernement-doumbouya-juillet-2026,"Guinee : le president Mamadi Doumbouya remanie son gouvernement, plusieurs nouveaux visages font leur entree",Actuguinee,,2026-07-27,day,GIN,gov.policy,mamadi-doumbouya; ministry-digital-economy-guinea; matd-guinea,,full,False,,659,2026-07-31,https://actuguinee.org/guinee-le-president-mamadi-doumbouya-remanie-son-gouvernement-plusieurs-nouveaux-visages-font-leur-entree/
2026-07-27-guinee-ami-it-wardip-3-termes-de-reference,"Avis a manifestations d'interet — services de consultant (individu), operationnalisation du Registre Electronique des Garanties (RETSSM), WARDIP-Guinee (annexe AMI IT-WARDIP (3))","Ministere de la Communication, de l'Economie Numerique et de l'Innovation (MCENI) / WARDIP-Guinee",,2026-07-27,day,GIN,dpi.registry; infra.cybersec; finance.new,world-bank; wardip; ministry-digital-economy-guinea; retssm-guinea,,full,False,2026-07-27-guinee-ami-it-wardip-3-termes-de-reference.pdf,1420,2026-07-31,https://letravail224.com/wp-content/uploads/2026/07/AMI-IT-WARDIP-3_Copier.pdf
2026-07-27-guinee-ami-consultant-cybersecurite-registre-electronique-garanties,Appel a manifestation d'interet pour le recrutement d'un consultant informaticien (expert en cybersecurite) dans le cadre du projet d'operationalisation du registre electronique des garanties,Le Travail 224,,2026-07-27,day,GIN,dpi.registry; infra.cybersec; finance.new,world-bank; wardip; ministry-digital-economy-guinea; retssm-guinea,,full,False,,313,2026-07-31,https://letravail224.com/appel-a-manifestation-dinteret-pour-le-recrutement-dun-consultant-informaticien-specialiste-en-informatique-ingenieur-systeme-expert-en-cybersecurite-dans-le-cadre-du-projet-d/
2026-07-26-guinee-aguiduten-salue-lancement-nimbapay,"L'AGUIDUTEN salue le lancement de NimbaPay, la plateforme nationale de paiement instantane",Focus Guinee,,2026-07-26,day,GIN,gov.discourse; gov.protect; dpi.pay; include.access,aguiduten; bcrg; guineenne-de-monetique; nimbapay,,full,False,,750,2026-07-31,https://focusguinee.info/2026/07/26/laguiduten-salue-le-lancement-de-nimbapay-la-plateforme-nationale-de-paiement-instantane/
2026-07-25-mediaguinee-oneci-ng-tech-rnpp,Identité Numérique : l'ONECI et NG Tech Innovation scellent un partenariat stratégique pour le RNPP,Mediaguinee,,2026-07-25,day,GIN,dpi.id; dpi.registry; gov.policy,oneci-guinea; ng-tech-innovation; diama-djigui; ministere-administration-territoire-decentralisation-guinee,sovereignty,full,False,,360,2026-07-30,https://mediaguinee.com/2026/07/identite-numerique-loneci-et-ng-tech-innovation-scellent-un-partenariat-strategique-pour-le-rnpp/
2026-07-25-mediaguinee-oeil-du-tresor,Gestion des fonds publics avec transparence : le Trésor public accélère la digitalisation à travers la plateforme « Œil du Trésor »,Mediaguinee,,2026-07-25,day,GIN,dpi.govtech; dpi.mis; digital.localgov,direction-generale-tresor-comptabilite-publique-guinee; ministere-economie-finances-budget-guinee,,full,False,,556,2026-07-30,https://mediaguinee.com/2026/07/gestion-des-fonds-publics-avec-transparence-le-tresor-public-accelere-la-digitalisation-a-travers-la-plateforme-oeil-du-tresor/
