slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-09-02-tun-khadamet-analyst-critique,Khadamet : l'administration en un clic ?,L'Économiste Maghrébin,,2026-09-02,day,TUN,gov.discourse; dpi.govtech; include.access,ministry-of-communication-technologies-tunisia; e-houwiya; cnam-tunisia; cnss-tunisia,,full,False,,444,2026-09-04,https://www.leconomistemaghrebin.com/2026/09/02/khadamet-ladministration-en-un-clic/
2026-09-02-assabahnews-pm-circular-public-enterprise-governance,رئيسة الحكومة تُصدر منشورا يتعلق بتطوير وحوكمة المؤسسات والمنشآت العمومية,Assabah News,,2026-09-02,day,TUN,gov.policy; dpi.govtech,presidence-du-gouvernement-tunisien,,full,False,,434,2026-09-02,https://www.assabahnews.tn/ar/الاخبار/وطنية/153304-رئيسة-الحكومة-تُصدر-منشورا-يتعلق-بتطوير-وحوكمة-المؤسسات-والمنشآت-العمومية
2026-09-01-wmc-tunisia-germany-financing-critique,"Tunisie–Allemagne : plus de 140 millions d'euros annoncés, mais quels secteurs en bénéficieront vraiment ?",Webmanagercenter (WMC),,2026-09-01,day,TUN,finance.mou; gov.discourse,germany,,full,False,,576,2026-09-01,https://www.webmanagercenter.com/2026/09/01/572128/tunisie-allemagne-plus-de-140-millions-deuros-annonces-mais-quels-secteurs-en-beneficieront-vraiment/
2026-09-01-assabahnews-diwan-tijara-app,ديوان التجارة يستعدّ لإطلاق تطبيقة معلوماتيّة جديدة للتّصرف في المخزونات والبيوعات,Assabah News,,2026-09-01,day,TUN,dpi.govtech; dpi.mis,office-du-commerce-tunisia,,full,False,,219,2026-09-05,https://www.assabahnews.tn/ar/%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1/%D9%88%D8%B7%D9%86%D9%8A%D8%A9/153220-%D8%AF%D9%8A%D9%88%D8%A7%D9%86-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%8A%D8%B3%D8%AA%D8%B9%D8%AF%D9%91-%D9%84%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%91%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%AA%D9%91%D8%B5%D8%B1%D9%81-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%AE%D8%B2%D9%88%D9%86%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A8%D9%8A%D9%88%D8%B9%D8%A7%D8%AA
2026-08-31-starlink-16-nouveaux-marches-africains-agenceecofin,Internet par satellite : Starlink cible 16 nouveaux marchés africains d'ici fin 2026,Agence Ecofin,,2026-08-31,day,MRT; MLI; GMB; GIN; BFA; TGO; TUN; UGA; TZA; COM; NAM; AGO; COG; GAB; CMR; MUS,infra.connect; geopol.usa,starlink; spacex,,full,False,,647,2026-08-31,https://www.agenceecofin.com/actualites-numerique/3108-141168-internet-par-satellite-starlink-cible-16-nouveaux-marches-africains-d-ici-fin-2026
2026-08-31-radionationale-tunisia-birth-cert-remote-translation,وزارة الداخلية: إطلاق خدمة رقمية جديدة لترجمة مضمون الولادة عن بُعد,Radio Nationale (Tunisie),,2026-08-31,day,TUN,dpi.govtech; dpi.id,ministry-of-interior-tunisia; ministry-of-communication-technologies-tunisia; e-bawaba-tunisia,,full,False,,147,2026-09-01,https://www.radionationale.tn/article/6a957fdc07af2054405fddb7/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A%D8%A9-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%AE%D8%AF%D9%85%D8%A9-%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D8%AA%D8%B1%D8%AC%D9%85%D8%A9-%D9%85%D8%B6%D9%85%D9%88%D9%86-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D8%AF%D8%A9-%D8%B9%D9%86-%D8%A8%D9%8F%D8%B9%D8%AF
2026-08-31-lapresse-tunisia-laposte-etudiants-wallets,Inscription universitaire 2026-2027 : La Poste Tunisienne met gratuitement à disposition des étudiants des portefeuilles numériques,La Presse de Tunisie,,2026-08-31,day,TUN,dpi.pay; include.access; dpi.govtech,la-poste-tunisienne,,full,False,,189,2026-09-01,https://www.lapresse.tn/2026/08/31/inscription-universitaire-2026-2027-la-poste-tunisienne-met-gratuitement-a-disposition-des-etudiants-des-portefeuilles-numeriques/
2026-08-31-lapresse-tunisia-khadamet-launch,"Permis, taxes, CNAM, état civil... la Tunisie lance une application pour tout centraliser",La Presse de Tunisie,,2026-08-31,day,TUN,dpi.govtech; dpi.id; dpi.pay; include.access,ministry-of-communication-technologies-tunisia; cnam-tunisia; cnss-tunisia; e-houwiya,,full,False,,413,2026-09-01,https://www.lapresse.tn/2026/08/31/services-administratifs-numeriques-lancement-de-lapplication-mobile-khadamet/
2026-08-31-lapresse-tunisia-birth-cert-remote,Extrait de naissance : voici comment l'obtenir désormais à distance,La Presse de Tunisie,,2026-08-31,day,TUN,dpi.govtech; dpi.id; dpi.registry,tunisia-ministry-of-interior; ministry-of-communication-technologies-tunisia; e-bawaba-tunisia,,full,False,,166,2026-09-01,https://www.lapresse.tn/2026/08/31/extrait-de-naissance-voici-comment-lobtenir-desormais-a-distance/
2026-08-31-alchourouk-lancement-application-khadamet,وزارة تكنولوجيات الاتصال تطلق التطبيقة الوطنية للخدمات الإدارية الرقمية ''خدمات'',جريدة الشروق التونسية (Al Chourouk),,2026-08-31,day,TUN,dpi.exchange; dpi.govtech; dpi.id,ministry-of-communication-technologies-tunisia; cnam-tunisia; cnss-tunisia; e-houwiya,,full,False,,249,,https://www.alchourouk.com/article/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84-%D8%AA%D8%B7%D9%84%D9%82-%D8%A7%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA
2026-08-29-lapresse-inscription-scolaire-vie-scolaire-53pct,Inscription scolaire 2026/2027 : 53 % des élèves enregistrés sur la plateforme « Vie scolaire »,La Presse de Tunisie,,2026-08-29,day,TUN,dpi.exchange,ministry-of-education-tunisia,,full,False,,236,,https://www.lapresse.tn/2026/08/29/inscription-scolaire-2026-2027-53-des-eleves-enregistres-sur-la-plateforme-vie-scolaire/
2026-08-28-wearetech-flexee-pay-tunisie-education-financiere-jeunes,"Avec Flexee Pay, le Tunisien Mohamed Badri initie les jeunes à la gestion financière",wearetech.africa,,2026-08-28,day,TUN,dpi.pay; capacity.literacy,,,full,False,,422,2026-08-28,https://www.wearetech.africa/fr/fils/tech-stars/avec-flexee-pay-le-tunisien-mohamed-badri-initie-les-jeunes-a-la-gestion-financiere
2026-08-28-tunisie-circulaire-pm-04-2026-gouvernance-entreprises-publiques,Manshour (circulaire) du Chef du Gouvernement n. 04 de 2026 relatif au developpement de la gouvernance des etablissements et entreprises publics et au relevement de l'efficacite de leur performance,Presidence du Gouvernement (Tunisie),,2026-08-28,day,TUN,gov.policy; dpi.govtech,presidence-du-gouvernement-tunisien,,full,False,2026-08-28-tunisie-circulaire-pm-04-2026-gouvernance-entreprises-publiques.pdf,1343,2026-09-03,https://www.pm.gov.tn/sites/default/files/2026-09/%D9%85%D9%86%D8%B4%D9%88%D8%B1%20%D8%B9%D8%AF%D8%AF04%20%D9%84%D8%B3%D9%86%D8%A9%202026_0_0.pdf
2026-08-28-lapresse-tunisia-eindustrie-platform,Tunisie : lancement d'une plateforme numérique unifiée pour les services du ministère de l'Industrie,La Presse de Tunisie,,2026-08-28,day,TUN,dpi.govtech; dpi.exchange; dpi.id,ministry-of-industry-mines-and-energy-tunisia; douane-tunisienne; e-industrie-tunisia; registre-national-des-entreprises-tunisie,,full,False,,432,2026-09-01,https://www.lapresse.tn/2026/08/28/tunisie-lancement-dune-plateforme-numerique-unifiee-pour-les-services-du-ministere-de-lindustrie/
2026-08-28-assabahnews-industry-ministry-digital-platform,وزارة الصناعة تطلق المنصّة الرقمية للخدمات الإدارية وتضع أولى خدماتها حيّز الاستغلال,Assabah News,,2026-08-28,day,TUN,dpi.govtech; dpi.exchange,ministry-of-industry-mines-and-energy-tunisia; cni-tunisia; douane-tunisienne,,full,False,,408,2026-08-29,https://www.assabahnews.tn/ar/%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1/%D9%88%D8%B7%D9%86%D9%8A%D8%A9/153006-%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AA%D8%B7%D9%84%D9%82-%D8%A7%D9%84%D9%85%D9%86%D8%B5%D9%91%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88%D8%AA%D8%B6%D8%B9-%D8%A3%D9%88%D9%84%D9%89-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA%D9%87%D8%A7-%D8%AD%D9%8A%D9%91%D8%B2-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%BA%D9%84%D8%A7%D9%84
2026-08-28-alchourouk-industry-ministry-digital-platform,وزارة الصناعة تطلق منصتها الرقمية وتضع أولى خدماتها الإلكترونية حيّز الاستغلال,Al Chourouk,,2026-08-28,day,TUN,dpi.govtech; dpi.exchange; dpi.id,ministry-of-industry-mines-and-energy-tunisia; cni-tunisia; douane-tunisienne; agence-nationale-de-la-securite-informatique-tunisie,,full,False,,410,2026-08-29,https://www.alchourouk.com/article/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AA%D8%B7%D9%84%D9%82-%D9%85%D9%86%D8%B5%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%88%D8%AA%D8%B6%D8%B9-%D8%A3%D9%88%D9%84%D9%89-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%AD%D9%8A%D9%91%D8%B2-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%BA%D9%84%D8%A7%D9%84
2026-08-28-alchourouk-customs-strategic-plan-2026-2030,الديوانة تضبط مخططها الاستراتيجي 2026-2030,Al Chourouk,,2026-08-28,day,TUN,gov.policy; dpi.govtech,douane-tunisienne,,full,False,,199,2026-08-29,https://www.alchourouk.com/article/%D8%A7%D9%84%D8%AF%D9%8A%D9%88%D8%A7%D9%86%D8%A9-%D8%AA%D8%B6%D8%A8%D8%B7-%D9%85%D8%AE%D8%B7%D8%B7%D9%87%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A-2026-2030
2026-08-27-tunisiefr-thedot-diaspora-entrepreneurs,The Dot lance un programme dédié aux entrepreneurs de la diaspora tunisienne,Tunisie.fr,,2026-08-27,day,TUN,tech.innovate; capacity.training; finance.mou,the-dot-tunisia; expertise-france; giz; european-union; afd,,excerpt,False,,296,2026-09-01,https://www.tunisie.fr/the-dot-lance-un-programme-dedie-aux-entrepreneurs-de-la-diaspora-tunisienne/
2026-08-27-lapresse-tunisia-viescolaire-inscription-en-ligne,Viescolaire.education.tn : pourquoi l'inscription en ligne vire au parcours du combattant,La Presse de Tunisie,,2026-08-26,day,TUN,include.divides; gov.discourse; dpi.govtech,ministry-of-education-tunisia,,full,False,,475,2026-08-27,https://www.lapresse.tn/2026/08/26/viescolaire-education-tn-pourquoi-linscription-en-ligne-vire-au-parcours-du-combattant/
2026-08-27-lapresse-tunisia-hopital-numerique,Hôpital numérique : 120.000 examens à distance réalisés dans 26 hôpitaux,La Presse de Tunisie,,2026-08-25,day,TUN,dpi.mis; gov.policy,ministry-of-health-tunisia; digital-hospital-project-tunisia,,full,False,,352,2026-08-27,https://www.lapresse.tn/2026/08/25/hopital-numerique-120-000-examens-a-distance-realises-dans-26-hopitaux/
2026-08-25-aimnews-gainafrica-generative-ai-pilot,Europa introduz inteligência artificial generativa para transformar África,Agência de Informação de Moçambique (AIM),,2026-08-25,day,UGA; TUN; BEN; MAR; EGY; XAF,tech.ai; capacity.research; infra.capacity; geopol.eu,gainafrica; sapienza-university-of-rome; european-commission,,full,False,,855,2026-08-27,https://aimnews.org/2026/08/25/europa-introduz-inteligencia-artificial-generativa-para-transformar-africa/
2026-08-22-fintechtimes-tunisia-cash-and-code,Tunisia: A Fintech Ecosystem Caught Between Cash and Code,The Fintech Times,,2026-08-22,day,TUN,dpi.pay; gov.discourse; include.access,central-bank-of-tunisia; startup-tunisia; flouci; konnect-tunisia; paymee,,full,False,,1173,2026-08-23,https://thefintechtimes.com/tunisia-a-fintech-ecosystem-caught-between-cash-and-code/
2026-08-21-tunisietribune-prets-honneur-100pct-online,Prêts d'honneur en Tunisie : Les banques passent au 100% en ligne pour mettre fin au chaos des guichets,Tunisie Tribune,,2026-08-21,day,TUN,dpi.pay; gov.policy; dpi.exchange,central-bank-of-tunisia,,full,False,,612,2026-08-27,https://www.tunisie-tribune.com/2026/08/21/prets-dhonneur-en-tunisie-les-banques-passent-au-100-en-ligne-pour-mettre-fin-au-chaos-des-guichets/
2026-08-21-tunisie-jort84-extension-tsjil-aqari-ijbari,قرارات من وزيرة العدل مؤرخة في 20 أوت 2026 تتعلق بالتسجيل العقاري الإجباري بولايات القصرين والمهدية وجندوبة ومدنين وصفاقس وقابس,الرائد الرسمي للجمهورية التونسية (وزيرة العدل),,2026-08-21,day,TUN,dpi.registry,ministry-of-justice-tunisia,,excerpt,False,,720,,https://lake.jort.tn/journal-officiel/ar/2026/084.pdf
2026-08-21-pm-gov-tn-zenzri-conseil-ministeriel-digitalisation,Zenzri lors d'un conseil ministeriel : la digitalisation n'est pas un choix mais une necessite,Presidence du Gouvernement de Tunisie,,2026-08-21,day,TUN,dpi.exchange; gov.policy; data.open; dpi.govtech,presidence-du-gouvernement-tunisien,,full,False,,683,2026-08-23,https://pm.gov.tn/fr/decision-gouvernementale/zenzri-lors-dun-conseil-ministeriel-la-digitalisation-nest-pas-un-choix
2026-08-20-leconomistemaghrebin-protection-sociale-identifiant-social-unique,Reforme de la protection sociale : du cap politique aux leviers d'execution operationnelle,L'Economiste Maghrebin,,2026-08-20,day,TUN,dpi.id; dpi.exchange; gov.policy,gouvernement-tunisie; cnss-tunisia; cnrps-tunisia; cnam-tunisia,sovereignty,full,False,,849,2026-08-23,https://www.leconomistemaghrebin.com/2026/08/20/tribune-reforme-de-la-protection-sociale-du-cap-politique-aux-leviers-dexecution-operationnelle/
2026-08-20-ahram-tawsiyat-mutamar-arabi-jinsiya-ahwal-madaniya,ننشر توصيات ختام المؤتمر العربي لمديري إدارات الجنسية والأحوال المدنية,بوابة الأهرام (Al-Ahram Gate),,2026-08-20,day,TUN; XNA,dpi.id; gov.protect; gov.regional; infra.cybersec,council-of-arab-ministers-interior; naif-arab-university-security-sciences,sovereignty,full,False,,322,2026-08-21,https://gate.ahram.org.eg/News/5891986.aspx
2026-08-19-tunisie-conseil-ministeriel-reforme-protection-sociale,التوجهات الكبرى لإصلاح منظومة الضمان الاجتماعي محور جلسة عمل وزارية,بوابة الحكومة التونسية / رئاسة الحكومة,,2026-08-19,day,TUN,dpi.mis,tunisia-presidency-government; ministry-of-social-affairs-tunisia,,full,False,,457,,https://www.tunisie.gov.tn/actualite/2253/170-%D9%85%D8%AC%D9%84%D8%B3-%D9%88%D8%B2%D8%A7%D8%B1%D9%8A.htm
2026-08-19-presidence-gouvernement-tunisie-reforme-securite-sociale,"Les grandes orientations de la reforme du systeme de securite sociale, seance de travail ministerielle du 18 aout 2026 (communique)",Presidence du Gouvernement de la Republique tunisienne,,2026-08-19,day,TUN,dpi.id; dpi.govtech; dpi.exchange; gov.policy,presidence-du-gouvernement-tunisien; ministry-of-social-affairs-tunisia,,full,False,,728,2026-08-23,https://www.pm.gov.tn/ar/article/mjls-wzary-19
2026-08-19-assabahnews-escwa-women-entrepreneurs-ecommerce-ai-training,بهدف تعزيز ريادة الأعمال ودعم الاندماج الاقتصادي.. برنامج تدريبي لفائدة 100 رائدة أعمال بدعم من وزارة المرأة,Assabah News,,2026-08-19,day,TUN,capacity.training; include.divides; tech.ai; gov.regional,tunisia-ministry-of-family-women-children-elderly; escwa; comesa; african-union-commission,,full,False,,1045,2026-08-25,https://www.assabahnews.tn/ar/%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD/152460
2026-08-18-lapresse-tn-modernisation-administrative-passeports-cin,Modernisation administrative : les services numeriques du M.I. accelerent la delivrance des passeports et des pieces d'identite,La Presse de Tunisie,,2026-08-18,day,TUN,dpi.govtech; dpi.id,ministry-of-interior-tunisia,,full,False,,459,2026-08-23,https://www.lapresse.tn/2026/08/18/modernisation-administrative-les-services-numeriques-du-m-i-accelerent-la-delivrance-des-passeports-et-des-pieces-didentite/
2026-08-18-lapresse-tn-douane-systeme-tuniso-coreen-regles-origine,Douane : ce nouveau systeme electronique tuniso-coreen va changer la gestion des regles d'origine,La Presse de Tunisie,,2026-08-18,day,TUN,dpi.govtech; dpi.exchange; finance.new,douane-tunisienne; south-korea,,full,False,,240,2026-08-23,https://www.lapresse.tn/2026/08/18/douane-ce-nouveau-systeme-electronique-tuniso-coreen-va-changer-la-gestion-des-regles-dorigine/
2026-08-17-tunisienumerique-donnees-personnelles-responsabilites-dirigeant,Donnees personnelles : quelles responsabilites pour le chef d'entreprise tunisien ?,Tunisie Numerique,,2026-08-17,day,TUN,gov.protect; gov.legislate; gov.discourse,instance-nationale-protection-donnees-personnelles-tunisia; organic-law-2004-63-tunisia; assembly-of-peoples-representatives-tunisia,,excerpt,False,,258,2026-08-23,https://www.tunisienumerique.com/donnees-personnelles-quelles-responsabilites-pour-le-chef-dentreprise-tunisien/
2026-08-17-tunisia-pm-gov-interconnection-digitalisation-decision,"المجالس الوزارية — Zenzri lors d'un conseil ministériel : 2026, année du démarrage effectif de la « digitalisation complète » de l'administration",Présidence du Gouvernement tunisien,,2026-08-17,day,TUN,dpi.exchange; gov.policy,presidence-du-gouvernement-tunisien; ministere-des-technologies-de-la-communication-tunisie,,full,False,,776,2026-08-18,https://pm.gov.tn/fr/detail-decision/2997
2026-08-17-tunisia-digital-administration-revolution-lesoir-critique,ثورة رقمية في الادارة التونسية,Le Soir (جريدة المساء التونسية),,2026-08-17,day,TUN,gov.discourse; dpi.govtech,presidence-du-gouvernement-tunisien,,full,False,,692,2026-08-18,https://lesoir.tn/article/%D8%AA%D9%88%D9%86%D8%B3-%D8%AA%D8%AF%D8%AE%D9%84-%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9
2026-08-17-tunisia-ai-strategy-digital-sovereignty-critique-economiste-maghrebin,Souveraineté numérique : le flou de la stratégie IA tunisienne,L'Economiste Maghrébin,,2026-08-17,day,TUN,gov.discourse; tech.ai,ministere-des-technologies-de-la-communication-tunisie; presidence-du-gouvernement-tunisien,sovereignty,full,False,,663,2026-08-18,https://www.leconomistemaghrebin.com/2026/08/17/souverainete-numerique-le-flou-de-la-strategie-ia-tunisienne/
2026-08-16-tunisia-khadamet-digital-transformation-114-projects,Transformation numérique : 114 projets et l'Appli « Khadamet »,African Manager,,2026-08-16,day,TUN,dpi.govtech; dpi.id,,,full,False,,551,2026-08-17,https://africanmanager.com/transformation-numerique-114-projets-en-cours-et-lancement-imminent-de-lapplication-khadamet/
2026-08-15-tunisia-industrie-4-0-giz-apii-digital-transformation-programme,Industrie 4.0 : prolongation des candidatures pour accompagner la transformation numérique des entreprises,Tunisie Numérique,,2026-08-15,day,TUN,finance.mou; tech.industry,giz; apii,,full,False,,395,2026-08-18,https://www.tunisienumerique.com/industrie-4-0-prolongation-des-candidatures-pour-accompagner-la-transformation-numerique-des-entreprises/
2026-08-15-tunisia-conseil-ministeriel-restreint-interoperabilite-tunisienumerique,Conseil ministériel restreint consacré au suivi de l'avancement des projets de transformation numérique,Tunisie Numérique,,2026-08-15,day,TUN,dpi.exchange; dpi.govtech,,sovereignty,full,False,,1335,2026-08-18,https://www.tunisienumerique.com/conseil-ministeriel-restreint-consacre-au-suivi-de-lavancement-des-projets-de-transformation-numerique/
2026-08-15-tunisia-ai-strategy-2026-2030-top-30-scientific-publications,IA : la Tunisie entre dans le Top 30 mondial des publications scientifiques,La Presse de Tunisie,,2026-08-15,day,TUN,tech.ai; gov.policy,,sovereignty,full,False,,593,2026-08-18,https://www.lapresse.tn/2026/08/15/ia-la-tunisie-entre-dans-le-top-30-mondial-des-publications-scientifiques/
2026-08-15-tunisia-114-digital-transformation-projects-cabinet-review,"Tunisie : 114 projets numériques en cours, voici les services qui vont bientôt changer le quotidien",La Presse de Tunisie,,2026-08-15,day,TUN,dpi.govtech; gov.policy,,,full,False,,729,2026-08-18,https://www.lapresse.tn/2026/08/15/tunisie-114-projets-numeriques-en-cours-voici-les-services-qui-vont-bientot-changer-le-quotidien/
2026-08-15-libya-tunisia-audit-ai-digital-roadmap,"Libya, Tunisia agree roadmap to strengthen audit cooperation",The Libya Observer,,2026-08-15,day,LBY; TUN,dpi.exchange; gov.regional,libya-audit-bureau; tunisia-court-of-auditors; arabosai,,full,False,,190,2026-08-18,https://libyaobserver.ly/news/libya-tunisia-agree-roadmap-strengthen-audit-cooperation
2026-08-14-tunisia-ansc-facebook-phishing-alert,Tentatives de piratage des comptes Facebook : l'ANSC appelle à la vigilance,La Presse de Tunisie,,2026-08-14,day,TUN,gov.protect; infra.cybersec,ansc-tunisia,,full,False,,162,2026-08-18,https://www.lapresse.tn/2026/08/14/tentatives-de-piratage-des-comptes-facebook-lansc-appelle-a-la-vigilance/
2026-08-14-tunisia-34-digital-service-houses-21-governorates,Tunisie : 34 maisons de services numériques créées dans 21 gouvernorats,La Presse de Tunisie,,2026-08-14,day,TUN,dpi.govtech; include.access,tunisia-presidency-government; arp-tunisia,,full,False,,212,2026-08-18,https://www.lapresse.tn/2026/08/14/tunisie-34-maisons-de-services-numeriques-creees-dans-21-gouvernorats/
