indicator_id,progress,summary,developments,row_ids
dpi.pay--cross-border-functionality,Advanced,The central bank set [connection to the continental payment and settlement system](2026-07-26-sonna-central-bank-one-payments-network) as a target for before the end of 2026.,"The target was stated in July 2026 ([target](2026-07-26-sonna-central-bank-one-payments-network)).

No connection date, participating institution or corridor is named. It would sit above an instant payment system whose own bank integration sequence was set out in the same statement, so the domestic rail has to complete before the cross-border one can carry anything.",SOM-gov.regional-papss
finance.new--development-partner-project-financing,"Mixed, a project rating raised at mid-term while private-sector investment mobilised stands at zero against its target","A [regional digital integration project](2026-06-30-world-bank-eardip-isr-seq7) had its development-objective rating raised at mid-term, and private-sector investment mobilised stands at US$0 against a US$10m target; the [identity rollout](2026-01-12 Somalia estimates $125 million needed to complete national digital ID rollout) needs about US$125m more.","The mid-term review ran January to April 2026 and raised the rating from moderately unsatisfactory to moderately satisfactory. Private-sector investment mobilised in the country stands at US$0 against a US$10m target, and two of the project's own results indicators — cloud guidelines and an e-commerce strategy — are recorded as not achieved ([project](2026-06-30-world-bank-eardip-isr-seq7)).

Officials put the remaining cost of completing the identity rollout at about US$125m in January 2026, inside a wider donor initiative for which digital identity is described as a major pillar ([cost](2026-01-12 Somalia estimates $125 million needed to complete national digital ID rollout), [initiative](2025-12-17 Somalia digital ID major pillar of World Bank-funded SPRING initiative)).

Registration has since reached about 2m against a population estimated near 19.7m, so the funding gap and the coverage gap are the same gap.",SOM-finance.new-eardip|SOM-finance.new-spring
infra.connect--internet-usage,Advanced,"[Internet use and price](2025-10-16-somalia-internet-users-10-7-million) were reported in October 2025, and the same account ranks the country 191st on online government services.","The figures establish a baseline the base did not previously hold ([use](2025-10-16-somalia-internet-users-10-7-million)).

The ranking on online government services sits alongside them in the same account, which is the useful pairing: connectivity and price are one problem, and what a connected person can actually do with government is another.",SOM-infra.connect-internet-users
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"[Satellite service became available nationwide](2025-08-05-starlink-launches-somalia-rural) in August 2025, four months after licensing, on a full foreign-ownership model without major public debate.","The service was licensed in April 2025 and available nationwide from August, with a local reseller network following ([availability](2025-08-05-starlink-launches-somalia-rural), [licence](2025-04-14-starlink-license-somalia), [reseller](2025-09-24-astaanconnect-starlink-reseller)).

Licensing on a full foreign-ownership model without major public debate is the fastest such accommodation on this base's West and East African record. No local-content, data-routing or emergency-access condition is published.",SOM-infra.connect-starlink
infra.connect--international-internet-bandwidth,Advanced,A [first submarine cable landing technical working group](2026-06-22-somalia-ifc-submarine-cable-working-group) was opened with an international financier in June 2026.,"The working group was opened in June 2026 to develop the landing and its regulatory framework ([group](2026-06-22-somalia-ifc-submarine-cable-working-group)).

That the regulatory framework is being developed alongside the first landing rather than after it is the point worth recording: the country is setting the rules for cable landings while it still has the option to.",SOM-infra.connect-subsea-landings
infra.store--local-data-centre-capacity-all-providers,No change,"A [national data centre](2026-08-07-somalia-national-data-centre-plans) described as nearing completion in May 2025 was described as planned fifteen months later, and the record does not reconcile the two.","The state minister restated it as planned in August 2026, having been toured in 2024 and described as nearing completion in May 2025 ([plans](2026-08-07-somalia-national-data-centre-plans), [completion](2025-05-06-moct-national-data-center-nearing-completion), [tour](2024-04-28-moct-national-data-center-tour)).

The ministry's stated rationale — to end reliance on data storage outside the country — is also its statement that government data was held offshore when it spoke.

The one operating estate is a commercial operator's, reported as investing in further solar-powered domestic capacity, with no capacity, tenancy or customer figure published ([operator](2026-06-18-hormuud-anchors-somalia-digital-economy), [green](2024-12-09 Hormuud Telecom plans to build more green data centres)).",SOM-infra.store-national-data-centre|SOM-infra.store-hormuud-datacentres
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,Advanced,A [national IPv6 migration](2026-06-12-somalia-ipv6-migration) was accelerated by the regulator through a dedicated national centre.,"The migration is being driven by the regulator and a national centre stood up for it ([migration](2026-06-12-somalia-ipv6-migration)).

No adoption percentage, milestone or completion target is published. It is an unusually technical piece of national capacity to find in a base that holds no cloud rule and no operating national data centre.",SOM-infra.capacity-ipv6
infra.cybersec--national-cybersecurity-readiness,Advanced,"A [National Cybersecurity Risk Management Framework](2026-07-21-somalia-national-cybersecurity-risk-management-framework) launched in July 2026 after an April consultation, and an [incident response team](2026-03-09-somalia-launches-somcirt) was opened in March.","The framework launched on 21 July 2026 following a national consultation in April ([framework](2026-07-21-somalia-national-cybersecurity-risk-management-framework), [consultation](2026-04-25-somalia-cybersecurity-framework-consultation)).

The incident response team was opened by the prime minister on 7 March 2026 ([team](2026-03-09-somalia-launches-somcirt)).

A statute, a framework and a response team inside twelve months is a complete-looking stack. No caseload, incident count, service level or budget is published for any part of it, so what it handles is unmeasured.",SOM-infra.cybersec-cyber-framework|SOM-infra.cybersec-somcirt
dpi.exchange--national-data-exchange-system,No change,"The Auditor-General's 2025 audit counted [revenue and financial-management systems not integrated with the core system](2026-08-10-somalia-auditor-general-fmis-systems-fragmentation), and the seven systems are not named.","The audit report itself is not held; the figures are as reported from it and the systems are not named ([audit](2026-08-10-somalia-auditor-general-fmis-systems-fragmentation)).

Fragmentation inside public financial management, found by the state's own auditor, is the concrete instance of the risk the domestic interoperability analysis warns about in general terms. No remediation plan or response is on record.",SOM-dpi.exchange-sfmis-integration
dpi.id--registration-of-entire-population,Advanced,"About [2m people were registered](2026-04-24-somalia-eaqoonsi-app-dpi) for the national identity credential by April 2026, against an estimated 19.7m population of whom about 85 per cent held no legal identity at the 2022 survey.","Registration passed one million in November 2025 and reached about 2m by April 2026, under a mass registration drive launched in September 2025 ([registration](2026-04-24-somalia-eaqoonsi-app-dpi), [million](2025-11-26-somalia-national-id-issuance-reaches-1m), [drive](2025-09-17 Somalia launches mass registration drive for its foundational digital ID)).

At the 2022 household survey about 85 per cent of an estimated 19.7m population held no legal identity and fewer than 16 per cent a government one ([survey](2026-04-24-somalia-eaqoonsi-app-dpi)), so the base against which this is progress is very low.

Two member states have not adopted the national system, one operating its own identification authority, so the register is federal in name and partial in territory ([member states](2025-09-19-hassan-sheikh-10m-passports-id-overhaul), [centre](2025-04-20-somalia-nira-id-center-boondheere)).",SOM-dpi.id-snid|SOM-dpi.id-member-state-adoption
dpi.id--robustness-of-system,Advanced,"A [mobile identity application](2026-08-25-somalia-eaqoonsi-digital-id-adoption-biometricupdate) passed 50,000 downloads on a renewed adoption call, and a [consent-based verification platform](2025-05-08-somalia-dpi-tools-hubiye-eaqoonsi-cds) runs alongside it.","The adoption call was renewed in August 2026 with the application past 50,000 downloads, against about 2m registrations ([adoption](2026-08-25-somalia-eaqoonsi-digital-id-adoption-biometricupdate), [application](2026-04-24-somalia-eaqoonsi-app-dpi), [tools](2025-05-08-somalia-dpi-tools-hubiye-eaqoonsi-cds)).

The gap between registrations and downloads is the finding: the credential is being issued considerably faster than the means of using it is being taken up.

A consent-based verification platform launched alongside the application and a certificate delivery system, and nothing has entered the base about it since ([verification](2025-05-08-somalia-dpi-tools-hubiye-eaqoonsi-cds)).",SOM-dpi.id-eaqoonsi|SOM-dpi.id-hubiye
dpi.id--use-by-other-systems,"Mixed, the credential made compulsory for inter-state travel while a published legal analysis holds the proclamation exceeds the statute","The credential was [enforced at the main airport for inter-state travel](2026-03-05-somalia-biometric-id-mandatory-inter-state-travel) from March 2026, and a legal analysis holds the proclamation behind it exceeds the Act, which confers a right and imposes no duty.","Enforcement began at the capital's airport in March 2026 ([enforcement](2026-03-05-somalia-biometric-id-mandatory-inter-state-travel), [overhaul](2025-09-19-hassan-sheikh-10m-passports-id-overhaul)).

A published legal analysis holds that the presidential proclamation of September 2025 exceeds the identity statute, which confers a right to an identity credential and imposes no duty to obtain one. The two accounts have not been reconciled ([analysis](2025-09-20-somalia-national-id-politics-of-proclamation)).

Making a credential compulsory when about 2m of an estimated 19.7m people hold one is an exclusion question before it is a legal one, and no exception, appeal or alternative document route is published.",SOM-dpi.id-id-mandates
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,"Cabinet [approved a third-generation electronic passport plan](2026-08-06-somali-cabinet-approves-third-generation-e-passport-plan) on 6 August 2026, having been cleared to adopt a regional passport standard in February.","The cabinet approval came in August 2026 ([plan](2026-08-06-somali-cabinet-approves-third-generation-e-passport-plan)), after clearance in February to adopt and print the regional bloc's electronic passport ([clearance](2026-02-17 Somalia cleared to adopt and print EAC e-Passport)) and a stated overhaul target the previous September ([overhaul](2025-09-19-hassan-sheikh-10m-passports-id-overhaul)).

No cost, supplier, issuance target or personalisation site is published, and nothing states whether the passport draws on the national identity register.",SOM-dpi.id-passport
dpi.pay--population-uptake,Advanced,[Mobile money runs about 155m transactions a month worth US$2.7bn](2026-06-18-hormuud-anchors-somalia-digital-economy) against formal banking reaching about 15 per cent of the population.,"The dominant service was re-certified against the industry mobile money standard in August 2025 ([certification](2025-08-20-hormuud-evc-plus-gsma-recertification)).

Nationally, mobile money runs about 155 million transactions a month worth US$2.7bn on lender figures, against formal banking reaching about 15 per cent of the population ([scale](2026-06-18-hormuud-anchors-somalia-digital-economy)).

That ratio is the whole payments picture here: a private mobile-money system carrying a monetary mass many times the reach of the banks, which is the system the instant payment rail and the identity credential are both being built to sit alongside.",SOM-dpi.pay-evc-plus
dpi.pay--governance-role-of-central-bank,Advanced,"The central bank set out the [bank integration sequence for the instant payment system](2026-07-26-sonna-central-bank-one-payments-network) in July 2026, on a switch it deliberately chose to run as a joint venture rather than as central-bank infrastructure.","The sequence was set out on 26 July 2026 ([sequence](2026-07-26-sonna-central-bank-one-payments-network), [expansion](2026-07-27-somalia-expand-instant-payment-system-hiiraan), [launch](2025-03-25 Somalia taps BPC to launch first nationwide instant payment system)).

The switch is a joint venture of the central bank and thirteen commercial banks, which the governor described as a deliberate choice over central-bank-run infrastructure. A national code-based payment standard is linked to it as the national standard ([standard](2026-07-26-sonna-central-bank-one-payments-network)).

No transaction volume, participant count or go-live date for the full sequence is published.",SOM-dpi.pay-sips|SOM-dpi.pay-somqr
dpi.registry--civil-register,Advanced,"A [unified digital civil registration system](2026-01-16 OpenCRVS Somalia Unified Digital Civil Registration System) was documented in January 2026, following a nineteen-district pilot.","The unified system was documented on an open-source civil registration platform in January 2026 ([system](2026-01-16 OpenCRVS Somalia Unified Digital Civil Registration System)), after a nineteen-district pilot in 2025 ([pilot](2025-08-11 Somalia pilots 19-district digital civil registry)) and an overhaul begun at the start of that year ([overhaul](2025-01-14-somalia-civil-registration-overhaul)).

No registration volume, district coverage or link to the identity register is published, so whether a birth registered here produces an identity credential is unestablished.",SOM-dpi.registry-crvs
dpi.mis--health,Advanced,"An [electronic immunisation register](2026-02-27-somalia-electronic-immunization-register) is piloting in 14 facilities with scaling to more than 80 planned, and power and connectivity gaps force recording on paper and uploading later.","The pilot runs in 14 facilities in the capital region with scaling to more than 80 planned ([register](2026-02-27-somalia-electronic-immunization-register)).

Power and connectivity gaps force recording on paper and uploading later, which is the operating reality behind every digitisation claim in this unit and is stated here rather than inferred.

A pandemic-fund health information project launched in the capital in August 2026, with no budget, duration or surveillance-system specification published ([project](2026-08-20-afenet-somalia-pandemic-fund-health-information-sharing)).",SOM-dpi.mis-eir|SOM-dpi.mis-pandemic-fund-health-information
dpi.registry--electoral-register,No change,"The electoral commission [presented digital voter registration equipment](2025-03-18 Somalia's Electoral Commission unveils digital voter registration equipment) in March 2025, and nothing has moved in the base since.","The equipment was presented in March 2025 ([equipment](2025-03-18 Somalia's Electoral Commission unveils digital voter registration equipment)).

No registration figure, roll-out district, timetable or relationship to the national identity register is published. Equipment presented and then unreported for eighteen months is not evidence of a register.",SOM-dpi.govtech-voter-registration
dpi.govtech--e-government-services,Advanced,"A [national job portal](2026-02-25-somalia-national-job-portal-dpi) launched as a centralised, domestically hosted platform, and a [federal electronic visa](2026-08-16-raxanreeb-somalia-somaliland-e-visa-dispute) is contested, with a fee exemption for one region under negotiation.","The job portal launched in February 2026 as a centralised platform hosted in the country, which is the only service in this unit whose hosting is stated ([portal](2026-02-25-somalia-national-job-portal-dpi)).

The electronic visa is in force and contested: a fee exemption for one region was under negotiation in August 2026, and no issuance count, fee schedule or outcome is published ([visa](2026-08-16-raxanreeb-somalia-somaliland-e-visa-dispute)).

A federal digital service whose application to part of the territory is a matter of negotiation is the same territorial limit the identity register meets.",SOM-dpi.govtech-job-portal|SOM-dpi.govtech-electronic-visa
dpi.mis--customs,Advanced,"A [National Single Window](2026-08-03-somalia-trade-facilitation-digital-systems) is named as planned within a regional trade project, stated in an agenda piece rather than in an instrument.","It was named in August 2026 by the national trade facilitation coordinator ([window](2026-08-03-somalia-trade-facilitation-digital-systems)).

No agency list, sequence, budget or date is stated, and the statement is an agenda piece rather than an instrument. It sits against an auditor's finding of seven revenue and financial-management systems not integrated with the core system.",SOM-dpi.govtech-single-window
digital.localgov--digitalisation-of-local-government-records,Advanced,"[Tariff-loaded revenue collection terminals](2026-07-25-hirshabelle-digital-fix-somalia-tax-problem) were deployed at one member state's border checkpoints, with collections at equipped posts reported up 668.94 per cent.","The terminals carry the tariff schedule and are deployed at state border checkpoints ([terminals](2026-07-25-hirshabelle-digital-fix-somalia-tax-problem)).

The increase is measured at equipped posts in the first quarter of 2026 against 2020, and the figure comes only from the rollout's backers. A six-year comparison covering a period of conflict, reported by the parties who deployed the system, is not a controlled measure of what the terminals did.

It is nonetheless the only local-government digitisation in this ledger with any outcome figure attached.",SOM-digital.localgov-sumer
tech.ai--development-of-national-regional-ai-systems,Advanced,"An artificial-intelligence product, [Garad.ai](2026-08-07-somalia-national-data-centre-plans), was launched in August 2026, and the record describes the launch rather than the product.","No capability, language coverage, user base or hosting arrangement is stated ([launch](2026-08-07-somalia-national-data-centre-plans)).

It reaches the base through an account of a national data centre statement made on the same day, which is why the launch is dated and the thing launched is not described. That is the whole of the country's artificial-intelligence development record.",SOM-tech.ai-garad-ai
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,Advanced,"The national university [launched an artificial-intelligence centre](2026-07-20-somali-national-university-ai-centre) in July 2026, and a [research partnership on official microdata](2026-07-30-somalia-launches-new-push-for-data-led-research-and-policy-solutions) closed a technical workshop with three partner universities.","The centre was launched in July 2026 ([centre](2026-07-20-somali-national-university-ai-centre)).

The microdata partnership closed a three-day technical workshop with three partner universities in July 2026, opening official microdata to academic research ([partnership](2026-07-30-somalia-launches-new-push-for-data-led-research-and-policy-solutions)).

Neither states a staffing level, output or funding source. Together they are the country's entire research capacity on the record, and both were stood up in the same month.",SOM-tech.ai-ai-centre|SOM-capacity.research-research-partnership
tech.innovate--tech-startup-ecosystem,Advanced,"A [national startup network](2026-07-22-somalia-national-startup-network) was launched at an innovation forum in July 2026, and the regulator [signed a partnership with a technology hub](2026-07-30-somalias-nca-signs-partnership-agreement-with-irise-hub) the same month.","The network was launched on 22 July 2026, and the same account states that intellectual-property legislation is being developed with no bill, text or timeline on file ([network](2026-07-22-somalia-national-startup-network)).

The regulator signed a memorandum with a technology hub on 30 July 2026 ([partnership](2026-07-30-somalias-nca-signs-partnership-agreement-with-irise-hub)).

No member count, funding, programme or startup figure is published for either.",SOM-tech.innovate-startup-network|SOM-tech.innovate-nca-irise
capacity.literacy--digital-literacy-civil-service,Advanced,[Internationally certified cybersecurity courses](2026-04-01-somalia-cybersecurity-certification-program) were run for government technical staff across two cities from March to May 2026.,"The courses ran in the capital and in a neighbouring country's capital over three months ([training](2026-04-01-somalia-cybersecurity-certification-program)).

No participant count, certification rate or department coverage is published.

A separate fixed asset management training was launched by one regional administration in August 2026 to strengthen public financial accountability ([assets](2026-08-04-somaliland-launches-major-fixed-asset-training-to-strengthen-public-financial-accountability)), and is the only training in this ledger delivered outside the federal government.",SOM-capacity.training-cyber-training|SOM-capacity.training-somaliland-assets
include.divides--bridging-of-digital-divides,Advanced,"A [smartphone financing programme](2026-05-06-hormuud-getphone-smartphone-financing) launched in May 2026, against about 50 per cent of the operator's base still on feature phones and fourth-generation coverage above 70 per cent.","The programme was launched by the dominant operator with a financing partner ([programme](2026-05-06-hormuud-getphone-smartphone-financing)).

About half the operator's base still used feature phones against coverage above 70 per cent ([devices](2026-05-06-hormuud-getphone-smartphone-financing)), so the constraint is the device rather than the network — the same diagnosis several other units in this frame reach and few act on.

No price, term, interest rate or uptake figure is published.",SOM-include.divides-smartphone-financing
data.statistics--statistics-from-administrative-data,Advanced,"An [economic update](2026-05-11-world-bank-somalia-economic-update-edition-11) reached its eleventh edition in May 2026, held as a primary with no digital-sector chapter broken out.","The edition was published in May 2026 ([update](2026-05-11-world-bank-somalia-economic-update-edition-11)).

It is a macroeconomic publication and no digital-sector chapter or indicator is separated out of it here. It is recorded because it is the only recurring statistical publication the base holds for this country, and because the figures this report uses for mobile money and for identity coverage come from lender and survey sources rather than from a national statistical series.",SOM-data.statistics-economic-update-digital-content
