indicator_id,progress,summary,developments,row_ids
infra.store--local-data-centre-capacity-all-providers,Advanced,"A [digital economic zone](2026-03-27-zeede-djibloho-zona-economica-digital-reg) at the new capital is under evaluation around artificial intelligence, big data and high-performance data centres.","No instrument, site or investment figure is published ([zone](2026-03-27-zeede-djibloho-zona-economica-digital-reg)).

No commercial data centre exists anywhere in the base, so the whole of the private-capacity record is a zone under evaluation and a data centre bundled into a subsea cable agreement with Nigeria.",GNQ-infra.store-zeede
infra.energy--grid-reliability,Advanced,"A [proposal to replace copper with fibre in electrical substations](2026-05-22-guinea-ecuatorial-segesa-fibra-optica-modernizacion) was presented in May 2026, for fault prediction and reduced fire risk.","The state electricity company and a foreign vendor would lease spare capacity to telecom operators to extend national broadband coverage; it is under review, the Vice-President citing a need for exhaustive analysis before viability is determined ([proposal](2026-05-22-guinea-ecuatorial-segesa-fibra-optica-modernizacion)).

It remains a proposal rather than a contract, and the base holds no power supply position for network sites or data centres at any date, against two data centres under tender.",GNQ-infra.energy-segesafibre
dpi.exchange--national-data-exchange-system,No change,"No [interoperability framework](2026-08-07-eqguinea-national-development-agency-data-silos) exists, and the development agency names limited data-sharing by line ministries as its main obstacle to monitoring delivery.","The absence was named by the World Bank diagnostic and no framework, standard or governing body has been published since ([diagnostic](2024-06-25 Equatorial Guinea Digital Economy Country Diagnostic - Bridging the Gaps), [priority actions](2024-07-15 World Bank identifies priority actions for DPI in Equatorial Guinea)).

At the agency's directorship handover on 7 August 2026, its outgoing Inspector General stated the consequence directly: limited sharing by line ministries is what stops it monitoring delivery against the national development strategy ([handover](2026-08-07-eqguinea-national-development-agency-data-silos)).",GNQ-dpi.exchange-interop
infra.capacity--robustness-of-government-hardware-and-software,"No change, a first measurement with no earlier figure behind it","A study puts ministry [interoperability at about 15 per cent, big data at 21 and data analysis at 10](2026-07-02-estudio-gitge-brecha-transformacion-digital-ministerios-ecofinge).","The measurement is the state infrastructure operator's own, published in July 2026 ([study](2026-07-02-estudio-gitge-brecha-transformacion-digital-ministerios-ecofinge)).

It is the only assessment of government systems anywhere in the base, no earlier reading exists to measure direction against, and the three figures are consistent with the development agency's own account of ministries that do not share data.",GNQ-dpi.govtech-maturity
dpi.id--registration-of-entire-population,No change,"The [biometric identity document](2025-04-04 Government wants a rigorous control mechanism for issuing the literal (birth) certificate) is issued from a central agency, with a 2025 national tour reporting 7,670 dossiers obtained and 7,275 processed.","Issuance takes about 30 days for the identity document and 14 to 17 days for a passport, and the tour figures remain the most recent held ([tour](2025-04-04 Government wants a rigorous control mechanism for issuing the literal (birth) certificate), [agency](2024-01-01 On the functioning of Equatorial Guinea's National Centre for the Issuance of Official Documents (CNEDOGE))).

The executive has invited parents to register children and adults over 18 to obtain the document ([invitation](2024-03-15 The Executive invites parents to register children in the Civil Registry and adults over 18 to obtain the DIP)).

There is no digital identity: the World Bank diagnostic records a 2018 digital civil-registry pilot only and recommends building one, and nothing has been built since ([diagnostic](2024-05-18 Equatorial Guinea Digital Economy Diagnostic (World Bank full report))).",GNQ-dpi.id-dip|GNQ-dpi.id-digitalid
dpi.registry--civil-register,No change,"The [civil registry remains paper-based](2025-06-17-reunion-africana-crvs-sipopo-reg), with a 2018 digital pilot and fraudulent birth certificates identified as a control problem.","The country hosted the continental civil-registration meeting in June 2025 and no digitisation milestone or registration coverage figure has followed ([meeting](2025-06-17-reunion-africana-crvs-sipopo-reg)).

The government has stated it wants a rigorous control mechanism for issuing birth certificates, which is the same document the identity document depends on ([control mechanism](2025-04-04 Government wants a rigorous control mechanism for issuing the literal (birth) certificate)).",GNQ-dpi.registry-civil
dpi.pay--population-uptake,Advanced,"Two wallets launched in 2026, on a base holding [0.41 per cent of regional payment volume](2026-04-08-beac-rapport-services-paiement-cemac-2024), the smallest share of six member states.","The share is measured at end-2024 by the regional central bank ([regional report](2026-04-08-beac-rapport-services-paiement-cemac-2024)).

A bank wallet launched in February 2026 with a payment service and a prepaid card, with no user or transaction figure published ([bank wallet](2026-02-12-bange-mobile-ge-app-reg)).

The state operator named a wallet of its own as part of its modernisation, again with no user or transaction figure ([operator wallet](2026-05-25-getesa-modernizacion-5g-wifi-getesa-money-reg)).",GNQ-dpi.pay-cemacshare|GNQ-dpi.pay-bangemobile|GNQ-dpi.pay-getesamoney
dpi.pay--governance-role-of-central-bank,No change,"[No mobile-money licensing decision is on record](2026-03-29-fintech-ecosystem-2026-thefintechtimes), and bank and telecom applications have launched without one being reported.","The absence of a licensed operator was named by the World Bank diagnostic and nothing has changed it ([diagnostic](2024-06-25 Equatorial Guinea Digital Economy Country Diagnostic - Bridging the Gaps)).

Two wallets nonetheless entered service during 2026 ([market account](2026-03-29-fintech-ecosystem-2026-thefintechtimes)), so services are running ahead of the authorisation that would govern them, which is the same pattern as the data-protection statute without its supervisory body.",GNQ-dpi.pay-mobilemoneylicence
dpi.pay--p2p-p2g-and-p2b-functionality,"Advanced, with no delivery figure","Five commercial banks and the regional central bank were [pressed to expand cash machines, terminals and card issuance](2026-02-25-vp-banca-cajeros-tpv-pago-electronico-reg) in February 2026.","The expansion is sought for value-added tax control and tourism, and no deployment count has been published ([pressure](2026-02-25-vp-banca-cajeros-tpv-pago-electronico-reg)).

A national plan for cash machines and terminals was launched in May 2025, with connectivity named by the banks and the state infrastructure operator as the limiting factor ([plan](2025-05-27-plan-nacional-cajeros-tpv-identicge)).

So the country has a plan, a ministerial push and no count of machines or terminals at either date.",GNQ-dpi.pay-atmpos
dpi.pay--revenue-collection,Advanced,"A [treasury single account](2026-08-05-el-gobierno-impulsa-la-implementacion-de-la-cuenta-unica-del-tesoro) has a five-phase roadmap adopted and production targeted for the first quarter of 2027, with the annual tax licence already filed online.","A census of all state bank accounts is complete and the account is to be built on the regional central bank's own systems, with no cost, agency or supplier stated ([roadmap](2026-08-05-el-gobierno-impulsa-la-implementacion-de-la-cuenta-unica-del-tesoro)).

The single tax licence moved online in January 2026, with no transaction or take-up figure published ([tax licence](2026-01-12-digitalizacion-patente-tributaria-unica-reg)).",GNQ-dpi.govtech-tsa|GNQ-dpi.govtech-patente
dpi.mis--health,No change,"An [electronic logistics system for malaria commodities](2022-12-08 Deploying DHIS2 for eLMIS to improve Malaria stock management in Equatorial Guinea) runs on one island, with no extension beyond it on record.","It was deployed under a malaria elimination programme ([deployment](2022-12-08 Deploying DHIS2 for eLMIS to improve Malaria stock management in Equatorial Guinea)).

It is the only health information system in the base, it covers one commodity class on one island, and no national health management information system, facility count or coverage figure exists.",GNQ-dpi.mis-dhis2
dpi.govtech--e-government-services,Advanced,"The document agency [opened two provincial offices with online appointment booking](2026-06-12-cnedoge-nuevas-oficinas-citas-online-ahoraeg), and a civil-service management system is in implementation.","The offices opened in June 2026 at two interior cities, with booking through the agency's own site, where citizens had previously travelled to central offices ([offices](2026-06-12-cnedoge-nuevas-oficinas-citas-online-ahoraeg), [tariffs](2025-04-02-cnedoge-camara-diputados-tarifas-documentos-ahoraeg)).

An administrative-procedure tracker launched in 2021 lets citizens follow a procedure's status through the public service ministry's site, with no processing-time or usage figure published in five years ([tracker](2021-06-18-guinea-ecuatorial-sigob-lanzamiento)).

A civil-service management system with biometric attendance and automated payroll is in implementation on an estimated eighteen-month timeline, with a steering committee convened in March 2026 and a monitoring strategy ([steering committee](2026-03-04-sigf-comite-pilotaje-m2m-ahoraeg), [timeline](2026-02-20-sigf-activa-funcion-publica-18-meses-reg)).",GNQ-dpi.govtech-cnedoge|GNQ-dpi.govtech-sigob|GNQ-dpi.govtech-sigf
tech.ai--development-of-national-regional-ai-systems,No change,"The country holds a [state secretariat](2026-07-07-oscar-ondo-ngomo-asume-secretario-estado-ia-realeg) and a director-general for artificial intelligence, neither with a published mandate, budget or workplan.","The secretariat was first named at secretary-of-state level in August 2024 and changed hands in July 2026 under a decree of 23 June ([first appointment](2024-08-23-decreto-86-2024-secretarios-estado-guinea-ecuatorial), [current decree](2026-06-25-decreto-61-2026-secretarios-estado-guinea-ecuatorial), [handover](2026-07-07-oscar-ondo-ngomo-asume-secretario-estado-ia-realeg)).

A director-general for the technology sits within the transport and telecommunications ministry, again with no published mandate, budget or workplan for the directorate ([directorate](2026-07-23-guinea-ecuatorial-equacom-avante-debate-transformacion-digital), [public-sector programme](2025-08-27-pnud-digital-fitness-sector-publico-undp)).

Two named offices, a draft law and a proposed authority, and no deployed system, dataset, compute facility or use-case register anywhere in the base.",GNQ-tech.ai-secretariat|GNQ-tech.ai-dgai
tech.industry--national-capacity-in-dt-related-production,"Mixed, board appointments were opened to competition while a second state operator's merger was halted for an audit","Parastatal directorships were [filled by competitive interview](2026-07-30-guinea-ecuatorial-evaluacion-aspirantes-cargos-directivos-gitge-inseso), and the second state operator's merger is [halted pending an audit](2026-07-23-guinea-ecuatorial-regimen-incompatibilidades-empresas-publicas-telgesa).","Article 16 of the public enterprises law was invoked to remove supervising officeholders from parastatal boards, and director-general posts at four state companies were filled by competitive interview against stated criteria ([appointments](2026-07-30-guinea-ecuatorial-evaluacion-aspirantes-cargos-directivos-gitge-inseso), [incompatibility regime](2026-07-23-guinea-ecuatorial-regimen-incompatibilidades-empresas-publicas-telgesa)).

The state infrastructure operator is now led by a new director-general and deputy after that process, replacing one of thirteen years' standing; the new leadership's first recorded act was a meeting with its Chinese equipment supplier on collaboration strategies, with no contract, scope or value attached ([new leadership](2026-08-18-real-equatorial-la-nueva-directiva-de-gitge-y), [handover](2026-08-07-gitge-inicia-una-nueva-etapa-con-salvador-nguema-funtam-al-frente)).

The second state operator, announced at about US$50m with 260 towers and 90 per cent coverage, has had its merger with a foreign group halted until an audit establishes the assets, liabilities and debts of the company being merged ([halt](2026-07-15-huawei-rescatar-getesa-telgesa-radiomacuto)).",GNQ-gov.policy-stateenterprise|GNQ-tech.industry-gitge|GNQ-infra.connect-telgesa
tech.innovate--technology-hubs,Advanced,"A [digital transformation forum](2026-07-23-guinea-ecuatorial-avante-actores-tic-transformacion-digital) convened in July 2026 naming artificial intelligence, electronic payments and public-administration reform as its three priority axes.","It was backed by the national development agency ([forum](2026-07-23-guinea-ecuatorial-avante-actores-tic-transformacion-digital)).

It is the only convening of the technology sector the base holds, and no hub, incubator, accelerator or workspace appears anywhere in the record.",GNQ-tech.industry-avante
tech.innovate--tech-startup-ecosystem,Advanced,A [digital marketplace](2026-08-19-ahora-eg-okoume-se-presenta-oficialmente-en-malabo) launched in August 2026 as a structured replacement for the messaging groups that carry much of the country's informal commerce.,"It was launched before ministers by its founder; it is a private platform and no user count, payment integration or regulatory status is published ([marketplace](2026-08-19-ahora-eg-okoume-se-presenta-oficialmente-en-malabo)).

A separate platform is named by the ministry as the national electronic commerce platform, on which small firms, traders and farmers are to be trained to open free online stores, and is organising the country's first electronic commerce and digital payments workshop for September and October 2026; no ownership, transaction volume, merchant count or launch date for the platform itself is stated ([national platform](2026-08-14-eqguinea-selba24-ecommerce-seminar)).",GNQ-tech.industry-digital-marketplace|GNQ-tech.industry-selba24
capacity.training--dt-related-university-facilities-and-qualifications,No change,A [technology institute trains more than 200 students](2025-06-17-china-apoyo-desarrollo-tecnologico-ahoraeg) with Chinese universities under a cooperation roadmap.,"No later enrolment or graduation figure is on record ([training](2025-06-17-china-apoyo-desarrollo-tecnologico-ahoraeg)).

It is the only training institution the base names, and the draft artificial intelligence law would make it and the national university prospective certification centres, so a single institute carries both the current provision and the planned one.",GNQ-capacity.training-insttic
capacity.literacy--digital-literacy-civil-service,No change,A [digital transformation and cybersecurity programme](2025-08-27-pnud-digital-fitness-sector-publico-undp) for multisectoral officials was delivered once in August 2025 and not repeated.,"No later cohort, participant count or evaluation is on record ([programme](2025-08-27-pnud-digital-fitness-sector-publico-undp)).

It is the only civil-service training the base holds, against a civil-service management system now in implementation and a ministry maturity study that puts data-analysis capability in the low single figures.",GNQ-capacity.training-digitalfitness
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,Advanced,"[Doctoral findings on big data, interoperability and digital identity](2026-07-23-guinea-ecuatorial-equacom-avante-debate-transformacion-digital) were presented at the July 2026 forum, the only national research on record.","No research programme, funding line or publication is held ([presentation](2026-07-23-guinea-ecuatorial-equacom-avante-debate-transformacion-digital)).

The national development strategy proposes a science, technology and innovation fund that may be financed by a special tax on oil and gas exports, and that fund does not exist, so one doctoral presentation is the whole of the research record.",GNQ-capacity.research-publicadmin
data.statistics--censuses-and-surveys,Advanced,"The [fifth population census and a first agricultural census](2026-08-20-ahoraeg-comite-cientifico-censo-poblacion-agropecuario) had their strategic documents validated in August 2026, with no enumeration date published.","Both run together under a decree of March 2025, with scientific committees created by a resolution of April 2025, and the last population census was in 2015 ([validation](2026-08-20-ahoraeg-comite-cientifico-censo-poblacion-agropecuario)).

The validated project document is stated to set objectives, methodology, timetable and the agricultural sample size, none of which is published; preparation has now been validated twice in four weeks without an enumeration date being fixed ([earlier validation](2026-07-28-ahoraeg-inege-validacion-censos)).",GNQ-data.statistics-census
data.open--use-of-open-data,Advanced,"[Data collection for an extractive-industries transparency report](2026-07-30-inicia-en-malabo-taller-recopilacion-datos-informe-eiti-guinea-ecuatorial-2024) opened in July 2026, the last outstanding measure before an international programme validation.","No report has been published ([data collection](2026-07-30-inicia-en-malabo-taller-recopilacion-datos-informe-eiti-guinea-ecuatorial-2024)).

No national open data portal, policy or dataset inventory exists anywhere in the base, so a single sector report driven by an external validation deadline is the entire open-data record.",GNQ-data.open-eiti
geopol.china--chinese-mous-engagements-and-commitments,Advanced,"A [technology cooperation roadmap](2025-06-17-china-apoyo-desarrollo-tecnologico-ahoraeg) aims to make the country a regional technology hub, and the state operator signed a network contract with a Chinese vendor in July 2026.","The roadmap names institute training and a cybersecurity and artificial intelligence forum at the new capital, with no delivery, disbursement or completion figure on record ([roadmap](2025-06-17-china-apoyo-desarrollo-tecnologico-ahoraeg)).

The operator's modernisation programme covers fifth-generation networks, embedded subscriber modules, public wireless access and fibre reactivation on that contract, signed on 9 July 2026 ([contract](2026-07-10-getesa-huawei-alianza-red-reg), [programme](2026-05-25-getesa-modernizacion-5g-wifi-getesa-money-reg)); the independent press reports opaque procurement and overlapping state operators around it.

The same vendor is behind the substation fibre proposal and was met by the infrastructure operator's new leadership within a fortnight of its appointment, so one supplier stands behind the network, the grid proposal and the training pipeline.",GNQ-geopol.china-roadmap|GNQ-infra.connect-getesa
