title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
Referendo 30 de Agosto: GTAPE entrega Cadernos Eleitorais à CNE,Agencia de Noticias da Guine,,2026-08-18,day,GNB,dpi.registry; dpi.exchange,gtape-guinea-bissau; comissao-nacional-de-eleicoes-guinea-bissau,2026-08-23,https://ang.gw/referendo-30-de-agosto-gtape-entrega-cadernos-eleitorais-a-cne/,
Strengthening rare disease response in the community of Portuguese-speaking countries: a position paper on digital health innovation and international cooperation,Journal of Rare Diseases (Springer Nature),,2026-08-17,day,STP; AGO; CPV; GNB; MOZ,dpi.exchange; gov.standards; dpi.mis,cplp; cplp-raras; orphanet; ga4gh,2026-08-23,https://link.springer.com/article/10.1007/s44162-026-00229-8,
GTAPE anuncia emissão de 25.146 Cartões do Eleitor da 2ª Via,Agencia de Noticias da Guine,,2026-08-17,day,GNB,dpi.registry; dpi.id,gtape-guinea-bissau,2026-08-23,https://ang.gw/gtape-anuncia-emissao-de-25-146-cartoes-do-eleitor-da-2a-via/,
WARDIP Guiné-Bissau apoia a 3ª edição da Orange Summer Challenge,WARDIP Guiné-Bissau — LinkedIn,,2026-08-13,day,GNB,capacity.training; tech.innovate,wardip,2026-08-18,https://pt.linkedin.com/posts/wardip-guin%C3%A9-bissau_wardip-guin%C3%A9bissau-osc2026-activity-7493579636551974912-fijo,
"E se, antes de ensinar tecnologia, aprendêssemos primeiro a ouvir a comunidade?",Clube Mundo Digital das Mulheres LPHG SOS da Guiné-Bissau — LinkedIn,,2026-08-12,day,GNB,include.divides; include.access,clube-mundo-digital-mulheres-gnb; fundacao-movarg,2026-08-18,https://pt.linkedin.com/posts/clube-mundo-digital-das-mulheres-lphg-sos_clubemundodigitaldasmulheres-literaciadigital-activity-7493300145212735489--2Ge,
Governo aprova regulamento nacional de interoperabilidade,WARDIP Guiné-Bissau — LinkedIn,,2026-08-08,day,GNB,dpi.exchange; gov.standards,wardip; world-bank,2026-08-18,https://pt.linkedin.com/posts/wardip-guin%C3%A9-bissau_governo-aprova-regulamento-nacional-de-interoperabilidade-activity-7491768929355194368-Vk5Q,
UEMOA/Ateliê Regional de Bissau recomenda engajamento dos Estados membros na produção de dados estatísticos sectoriais,Agencia de Noticias da Guine (ANG),,2026-08-07,day,GNB,data.statistics; gov.regional,ine-guinea-bissau; uemoa,2026-08-11,https://ang.gw/uemoa-atelie-regional-de-bissau-recomenda-engajamento-dos-estados-membros-na-producao-de-dados-estatisticos-sectoriais/,
Guinea Bissau: DHIS2 Climate & Health Country Profile,"DHIS2 / HISP Centre, University of Oslo",,2026-08-03,day,GNB,dpi.mis; dpi.govtech; data.satellite,dhis2; hisp-centre; saudigitus; ministerio-da-saude-publica-guinea-bissau; global-fund,2026-08-27,https://dhis2.org/climate/country-profiles/guinea-bissau/,
CNT condena divulgação de conteúdos íntimos nas redes sociais e apela tomada de medidas urgentes,Agencia de Noticias da Guine (ANG),,2026-08-03,day,GNB,gov.protect; gov.legislate; capacity.literacy,cnt-guinea-bissau; tiktok,2026-08-04,https://ang.gw/cnt-condena-divulgacao-de-conteudos-intimos-nas-redes-sociais-e-apela-tomada-de-medidas-urgentes/,
Ministro dos Transportes e Economia Digital considera digitalização como um dos pilares fundamentais para garantir serviços públicos eficazes,Agencia de Noticias da Guine (ANG),,2026-08-01,month,GNB,gov.policy; infra.connect; dpi.govtech,wardip; world-bank; ministerio-dos-transportes-telecomunicacoes-e-economia-digital-guinea-bissau,2026-09-04,https://ang.gw/ministro-dos-transportes-e-economia-digital-considera-digitalizacao-como-um-dos-pilares-fundamentais-para-garantir-servicos-publicos-eficazes/,
Liste des participants autorisés à ouvrir les services de PI-SPI au public - mise à jour du 31 juillet 2026,BCEAO,,2026-07-31,day,GNB,dpi.pay; gov.regional,bceao; pi-spi; waemu; ecobank; orabank; coris-bank-international,2026-08-27,https://ns2.bceao.int/sites/default/files/2026-08/Liste_des_participants_PI-SPI_au_31_juillet_2026.pdf,
Advancing Data Infrastructure and Governance in Lusophone Africa: Regional Workshop Concludes in Luanda,UNESCO,,2026-07-28,day,AGO; CPV; GNQ; GNB; MOZ; STP; XAF,gov.protect; gov.regional; dpi.exchange; infra.store,unesco; agencia-de-protecao-de-dados-angola; smart-africa; world-bank; cetic-br,2026-07-30,https://www.unesco.org/en/articles/advancing-data-infrastructure-and-governance-lusophone-africa-regional-workshop-concludes-luanda,
AUDA-NEPAD launches first continental programme dedicated to Africa's island economies,African Union Development Agency (AUDA-NEPAD),,2026-07-24,day,XAF; CPV; COM; GNB; MDG; MUS; STP; SYC,gov.policy; gov.regional; infra.connect; tech.ai,auda-nepad; african-union; african-development-bank,2026-08-01,https://www.nepad.org/news/auda-nepad-launches-first-continental-programme-dedicated-africas-island-economies,
IVº RGPH4/Banco Mundial diz que Guiné-Bissau acaba de reforçar a sua capacidade de tomar decisões com a realização do novo recenseamento,Agencia de Noticias da Guine (ANG),,2026-07-24,day,GNB,data.statistics; gov.policy; infra.capacity,world-bank; ine-guinea-bissau,2026-07-30,https://ang.gw/ivo-rgph4-banco-mundial-diz-que-guine-bissau-acaba-de-reforcar-a-sua-capacidade-de-tomar-decisoes-com-a-realizacao-do-novo-recenseamento/,
Guinea-Bissau's Future in Numbers: Preliminary Results of First-Ever Fully Digital Census Unveiled (RGPH-4),UNFPA Guinea-Bissau,,2026-07-23,day,GNB,data.statistics; dpi.registry; infra.capacity; finance.new,ine-guinea-bissau; unfpa; world-bank; ministerio-economia-plano-integracao-regional-guine-bissau,2026-07-31,https://guinea-bissau.unfpa.org/en/news/guinea-bissaus-future-numbers-preliminary-results-first-ever-fully-digital-census-unveiled,
"IVº RGPH4/Guiné-Bissau conta atualmente com 2.191.300 habitantes, segundo dados preliminares divulgados hoje pelo INE",Agencia de Noticias da Guine (ANG),,2026-07-23,day,GNB,data.statistics; gov.policy; dpi.registry,ine-guinea-bissau; world-bank; unfpa; ministerio-economia-plano-integracao-regional-guine-bissau,2026-07-30,https://ang.gw/ivo-rgph4-guine-bissau-conta-atualmente-com-2-191-300-habitantes-segundo-dados-preliminares-divulgados-hoje-pelo-ine/,
Ministério da Comunicação Social considera de “falsas” informações sobre encerramento de Tik Tok no país,Agencia de Noticias da Guine (ANG),,2026-07-21,day,GNB,gov.legislate; gov.policy; tech.industry,ministerio-da-comunicacao-social-guine-bissau; tiktok,2026-07-30,https://ang.gw/ministerio-da-comunicacao-social-considera-de-falsas-informacoes-sobre-encerramento-de-tik-tok-no-pais/,
"'A Inteligência Artificial tem potencial para melhorar qualidade dos serviços de saúde', diz o ministro da Saúde Pública",Agência de Notícias da Guiné (ANG),,2026-07-15,day,GNB,gov.policy; tech.ai,ministerio-da-saude-publica-guinea-bissau; world-health-organization,2026-08-27,https://ang.gw/a-inteligencia-artificial-tem-potencial-para-melhorar-qualidade-dos-servicos-de-saude-diz-o-ministro-da-saude-publica/,
ECOWAS Commission Hosts Evaluation Committee Meeting for West African Submarine Cable Capacity under WARDIP,Economic Community of West African States (ECOWAS),,2026-07-06,day,GMB; GIN; GNB; LBR; SLE; XWA,infra.connect; include.divides,ecowas; wardip; world-bank,2026-09-04,https://www.ecowas.int/ecowas-commission-hosts-evaluation-committee-meeting-for-west-african-submarine-cable-capacity-under-wardip/,
Impact Hub Bissau reforça competências digitais de 50 mulheres e raparigas na Guiné-Bissau,Agência de Notícias da Guiné (ANG),,2026-07-03,day,GNB,include.access; capacity.training,undp; european-union; government-of-guinea-bissau; impact-hub-bissau; for-women-by-women,2026-09-04,https://ang.gw/impact-hub-bissau-reforca-competencias-digitais-de-50-mulheres-e-raparigas-na-guine-bissau/,
"UNDP Guinea-Bissau Newsletter, Issue #06, APR-JUN 2026",United Nations Development Programme (UNDP) Guinea-Bissau,,2026-07-01,month,GNB,capacity.training; dpi.id; digital.rural,undp; ministerio-da-justica-e-dos-direitos-humanos-guinea-bissau; european-union,2026-09-04,https://www.undp.org/sites/g/files/zskgke326/files/2026-07/undp_g.b_newsletter_apr-jun_2026_eng.pdf,
UNDP Guinea-Bissau Annual Report 2025,"United Nations Development Programme, Guinea-Bissau",,2026-07-01,month,GNB,dpi.exchange; dpi.registry; dpi.id; dpi.mis; capacity.literacy,undp; government-of-guinea-bissau; sirec-guinea-bissau; dhis2; european-union,2026-08-27,https://www.undp.org/sites/g/files/zskgke326/files/2026-07/undp_guinea-bissau-annual_report_2025.pdf,
Cabo Verde/Conferência Regional sobre Integridade de Informação em África Ocidental e no Sahel adota Quadro Político e Plano de Ação para 2026/2036,Agência de Notícias da Guiné (ANG),,2026-07-01,month,GNB; XWA,gov.policy; gov.regional; tech.ai,ecowas; unesco; ministerio-da-comunicacao-social-guine-bissau,2026-09-04,https://ang.gw/cabo-verde-conferencia-regional-sobre-integridade-de-informacao-em-africa-ocidental-e-no-sahel-adota-quadro-politico-e-plano-de-acao-para-2026-2036/,
"Conselho de Ministros aprova diplomas sobre Concorrência, Estratégia para Desenvolvimento do Caju e Política de Competências Digitais",ANG - Agencia de Noticias da Guine,,2026-07-01,month,GNB,gov.policy; capacity.training,conselho-de-ministros-guinea-bissau,2026-09-04,https://ang.gw/conselho-de-ministros-aprova-diplomas-sobre-concorrencia-estrategia-para-desenvolvimento-do-caju-e-politica-de-competencias-digitais/,
Guinee-Bissau - Listes des etablissements agrees de l'UMOA (mise a jour au 29 juin 2026),Commission Bancaire de l'UMOA / BCEAO,,2026-06-29,day,GNB,dpi.pay,commission-bancaire-umoa; bceao; intouch; finances-mobiles-bissau,2026-09-04,https://www.bceao.int/sites/default/files/inline-files/4%20-%20Liste%20Guin%C3%A9e-Bissau_2026.pdf,
UEMOA: Directive sur l'harmonisation des règles régissant l'immatriculation et la propriété foncière au sein de l'Union,Croissance Afrique,,2026-06-26,day,BEN; BFA; CIV; GNB; MLI; NER; SEN; TGO; XWA,dpi.registry; gov.legislate; gov.regional,waemu,2026-09-04,https://croissanceafrique.com/uemoa-directive-sur-lharmonisation-des-regles-regissant-limmatriculation-et-la-propriete-fonciere-au-sein-de-lunion/,
"Gambia, Guinea-Bissau Strengthen Cooperation To Combat Misinformation",The Voice (The Gambia),,2026-06-24,day,GNB; GMB,tech.ai; gov.regional,ministerio-da-comunicacao-social-guine-bissau; ministry-of-information-media-and-broadcasting-services-gambia,2026-09-04,https://www.voicegambia.com/2026/06/24/gambia-guinea-bissau-strengthen-cooperation-to-combat-misinformation/,
IMF Executive Board Completes the Eleventh Review under the Extended Credit Facility Arrangement for Guinea-Bissau (Press Release No. 26/204),International Monetary Fund,,2026-06-12,day,GNB,dpi.govtech,imf; government-of-guinea-bissau,2026-09-04,https://www.imf.org/en/news/articles/2026/06/12/pr-26204-guinea-bissau-imf-completes-the-11th-rev-under-ecf-arrang,
From paper forms to data-driven decisions: how GEMS improved school monitoring in Guinea-Bissau,World Bank (Data Blog),,2026-06-12,day,GNB,dpi.mis; digital.rural; capacity.training,world-bank; inspecao-geral-educacao-guine-bissau; dgepase-guine-bissau,2026-09-04,https://blogs.worldbank.org/en/opendata/from-paper-forms-to-data-driven-decisions--how-gems-improved-sch,
Secretariado Permanente do Fórum de Macau realizou Fórum sob o tema 'Capacitação pela Inteligência Artificial na Cooperação Sino-Lusófona para Melhoria de Qualidade e Eficiência',Governo da RAE de Macau / Secretariado Permanente do Fórum de Macau,,2026-06-12,day,GNB,tech.ai; gov.regional,forum-macau; ministerio-obras-publicas-habitacao-urbanismo-guine-bissau,2026-09-04,https://www.gov.mo/pt/noticias/831509/,
Regiões/Ministro da Justiça inaugura Centro de Produção de Bilhete de Identidade em Bolama,Agencia de Noticias da Guine (ANG),,2026-06-08,day,GNB,dpi.id,ministerio-da-justica-e-dos-direitos-humanos-guinea-bissau; dgicrn-guinea-bissau,2026-09-04,https://ang.gw/regioes-ministro-da-justica-inaugura-centro-de-producao-de-bilhete-de-identidade-em-bolama/,
ARN/NIC.gw - Guine-Bissau passa a permitir registo de dominios .GW com caracteres acentuados,Agencia de Noticias da Guine (ANG),,2026-06-05,day,GNB,infra.connect,autoridade-reguladora-nacional-guinea-bissau; nic-gw; iana,2026-08-29,https://ang.gw/arn-nic-gw-guine-bissau-passa-a-permitir-registo-de-dominios-gw-com-caracteres-acentuados/,
A Historic Milestone: Guinea-Bissau Launches 4th National Census to Map a Data-Driven Future,UNFPA Guinea-Bissau,,2026-06-01,day,GNB,data.statistics; infra.capacity,unfpa; world-bank; ine-guinea-bissau; ministerio-economia-plano-integracao-regional-guine-bissau,2026-09-04,https://guinea-bissau.unfpa.org/en/news/historic-milestone-guinea-bissau-launches-4th-national-census-map-data-driven-future,
Guinea-Bissau: Eleventh Review Under the Extended Credit Facility Arrangement - IMF Country Report No. 26/140,International Monetary Fund,,2026-06-01,month,GNB,dpi.registry; dpi.govtech,imf; dgci-guine-bissau; government-of-guinea-bissau,2026-09-04,https://www.imf.org/-/media/files/publications/cr/2026/english/1gnbea2026002.pdf,
PNUD e União Europeia lançam “Terceira Edição da ‘Candonga di Justiça’ 2026,Agencia de Noticias da Guine (ANG),,2026-06-01,month,GNB,dpi.id,undp; european-union; sirec-guinea-bissau,2026-09-04,https://ang.gw/pnud-e-uniao-europeia-lancam-terceira-edicao-da-candonga-di-justica-2026/,
UNHCR Operational Data Portal — Country page: Guinea-Bissau,UNHCR,,2026-05-31,day,GNB,include.access; data.statistics,unhcr,2026-09-04,https://data.unhcr.org/en/country/gnb,
"CNT aprova a lei de integridade digital ""para travar falsas informações"" e ""atingir cidadãos que destilam o ódio no país""",Jornal Última Hora (Guiné-Bissau),,2026-05-23,day,GNB,gov.legislate; infra.cybersec; gov.protect,cnt-guinea-bissau; guinea-bissau-digital-integrity-law,2026-07-18,https://ultimahoragb.com/2026/05/23/cnt-aprova-a-lei-de-integridade-digital-para-travar-falsas-informacoes-e-atingir-cidadaos-que-destilam-o-odio-no-pais/,
CNT aprova com alterações lei contra divulgação de falsas informações nas redes sociais,Agência de Notícias da Guiné (ANG),,2026-05-21,day,GNB,gov.legislate; gov.protect; infra.cybersec,cnt-guinea-bissau; malabo-convention; budapest-convention; un-convention-against-cybercrime,2026-09-04,https://ang.gw/cnt-aprova-com-alteracoes-lei-contra-divulgacao-de-falsas-informacoes-nas-redes-sociais/,
Estudo de Impacto Ambiental e Social Simplificado (EIASS) do projeto de criação de uma rede de espinha dorsal de fibra ótica na Guiné-Bissau (WARDIP-GB),O Democrata GB,,2026-05-21,day,GNB,infra.connect; gov.policy,wardip; world-bank,2026-07-18,https://www.odemocratagb.com/?p=57347,
"Comunicado do Conselho de Ministros, 19 de maio de 2026 — aprovado o Projeto de Decreto sobre a Política Nacional de Competências Digitais","Presidência do Conselho de Ministros, Governo da Guiné-Bissau (scan served by WARDIP Guiné-Bissau)",,2026-05-19,day,GNB,gov.policy; gov.legislate,conselho-de-ministros-guinea-bissau,2026-09-04,https://wardip.gw/wp-content/uploads/2026/05/scan_20260519162259.pdf,
Acordo-Quadro para Fornecimento de material informático,Agência Guineense de Emprego e Formação Profissional (AGEFP),,2026-05-15,day,GNB,capacity.training,agefp-guinea-bissau; engim,2026-09-04,https://agefp.gw/acordo-quadro-para-fornecimento-de-material-informatico/,
AVISO N.º 01/CA/ARN/2026: Consulta Pública — Projeto de Lei das Transações Eletrónicas,"O Democrata GB, reproduzindo o aviso do Conselho de Administração da ARN-TIC",,2026-05-08,day,GNB,gov.legislate; dpi.govtech,arn,2026-08-27,https://www.odemocratagb.com/?p=57171,
Projecto de Lei das Transacções Electrónicas de 2025 (Guiné-Bissau) — texto revisto posto a consulta pública pela ARN,"Autoridade Reguladora Nacional das TIC (ARN-TIC), Guiné-Bissau",,2026-05-08,day,GNB,gov.legislate; dpi.govtech; gov.protect; dpi.pay,arn; ministerio-dos-transportes-telecomunicacoes-e-economia-digital-guinea-bissau,2026-08-27,https://arn.gw/site24/wp-content/uploads/2026/04/Lei_Transaccoes_Electronicas_Revisada_PT.docx,
Guiné-Bissau Dá Passo Histórico na Modernização dos Sistemas de Alerta com a Operacionalização do CAP,Instituto Nacional de Meteorologia da Guiné-Bissau (INM-GB),,2026-05-07,day,GNB,gov.standards; dpi.govtech,inm-gb; wmo; google,2026-09-04,https://meteoguinebissau.gw/noticias/guiné-bissau-dá-passo-histórico-na-modernização-dos-sistemas-de-alerta-com-a-operacionalização-do-cap/,
Telecel and Guinea-Bissau Government launch STARTOCODE Coordination Committee,Telecel Group,,2026-05-07,day,GNB,capacity.training; capacity.literacy; tech.innovate; finance.mou,telecel,2026-07-18,https://telecelgroup.com/telecel-and-guinea-bissau-government-launch-startocode-coordination-committee/,
Plano Estratégico do Fundo de Acesso e Serviços Universais 2026-2031,"WARDIP Guiné-Bissau (programa financiado pelo Banco Mundial), preparado em nome da ARN-TIC",,2026-05-01,month,GNB,infra.connect; gov.policy,wardip; arn; world-bank,2026-09-04,https://wardip.gw/plano-estrategico-do-fundo-de-acesso-e-servicos-universais-2026-2031-consultoria-salience-2025/,
"Terms of reference for the Recruitment of Academic Partners to Deliver Online Webinars, Online Self-paced trainings with supporting instructors, and face-to-face/Onsite-training programs for Policy and Decision makers under the SADA - DTfA/WARDIP-SOP 1 Project",Smart Africa Alliance,,2026-05-01,month,GNB,capacity.training; gov.policy; tech.ai,smart-africa; wardip; world-bank; ecowas,2026-09-04,https://smartafrica.org/wp-content/uploads/2026/05/TOR-for-Academic-Partners-to-deliver-online-webinars.pdf,
"ILO WAEMU Youth Country Briefs, May 2026 - Labour Market Trends in Guinea-Bissau",International Labour Organization (ILO),,2026-05-01,month,GNB,data.statistics; capacity.training; include.divides,ilo; mastercard-foundation; waemu; world-bank,2026-08-27,https://www.ilo.org/sites/default/files/2026-05/Guinea%20Bissau%20Final%20May%202026.pdf,
Lançamento do Programa de Incubação e Aceleração de Startups – Orange Digital Center Guiné-Bissau,Orange Bissau / Orange Digital Center Guiné-Bissau,,2026-04-30,day,GNB,tech.innovate; capacity.training,orange-bissau; wardip,2026-09-04,https://pt.linkedin.com/posts/orange-bissau_lan%C3%A7amento-do-programa-de-incuba%C3%A7%C3%A3o-e-activity-7455656510971371520-Hnc7,
WHO and Guinea-Bissau Sign 2026–2027 Biennial Workplan and Budget,"World Health Organization, Regional Office for Africa",,2026-04-29,day,GNB,dpi.mis; gov.policy,world-health-organization; ministerio-da-saude-publica-guinea-bissau,2026-09-04,https://www.afro.who.int/countries/guinea-bissau/news/who-and-guinea-bissau-sign-2026-2027-biennial-workplan-and-budget,
UEMOA/Bissau acolhe Workshop de apresentação do Projecto de Plataforma Eletrónica de trocas de documentos comerciais no espaço comunitário,Agência de Notícias da Guiné (ANG),,2026-04-28,day,GNB,gov.legislate; dpi.exchange,waemu; ministerio-comercio-industria-guinea-bissau,2026-09-04,https://ang.gw/uemoa-bissau-acolhe-workshop-de-apresentacao-do-projecto-de-plataforma-eletronica-de-trocas-de-documentos-comerciais-no-espaco-comunitario/,
Governação Eletrónica e os Desafios de Desenvolvimento na Guiné-Bissau,Instituto Politécnico da Guarda — Biblioteca Digital,,2026-04-15,day,GNB,capacity.research; gov.policy,,2026-09-04,https://bdigital.ipg.pt/dspace/handle/10314/10502,
Guinea-Bissau's Fintech Landscape in 2026,The Fintech Times,,2026-04-10,day,GNB,dpi.pay,bceao; ecobank; orabank; hub2; wardip; orange-bissau,2026-09-08,https://thefintechtimes.com/guinea-bissaus-fintech-landscape-in-2026/,
"Guinea-Bissau Gender Data Landscape, 2026 edition",World Bank Group,,2026-04-02,day,GNB,include.access; data.statistics,world-bank,2026-09-04,https://documents1.worldbank.org/curated/en/099037006302214402/pdf/IDU06117454a06d9c041600bf07075952fc5ee49.pdf,
"UNDP Guinea-Bissau Newsletter, Issue #05, January-March 2026",United Nations Development Programme (Guinea-Bissau),,2026-04-01,month,GNB,dpi.registry,undp; sirec; european-union,2026-09-04,https://www.undp.org/sites/g/files/zskgke326/files/2026-04/_undp_g.b_newsletter_jan-mar_2026_eng_1.pdf,
Brief on India-Guinea Bissau Relations,"Ministry of External Affairs, Government of India",,2026-04-01,month,GNB,geopol.india,india-ministry-of-external-affairs; government-of-india,2026-08-27,https://www.mea.gov.in/Portal/ForeignRelation/India-Guinea-Bissau-26.pdf,
PALOP countries collaborate to enhance digital identity and public services,Biometric Update,,2026-03-31,day,CPV; AGO; GNB; MOZ; STP; XAF,dpi.id; gov.regional,unu-egov; cetic-br; nic-br; digital-governance-dialogues,2026-07-18,https://www.biometricupdate.com/202603/palop-countries-collaborate-to-enhance-digital-identity-and-public-services,
"ECOWAS supports over 260 women with the issuance of ECOWAS National Biometric Cards (ENBIC) at the border communities of Sao Domingos, Guinea-Bissau and Mpack, Senegal",Economic Community of West African States (ECOWAS),,2026-03-20,day,GNB,dpi.exchange,ecowas; enbic; giz,2026-09-04,https://www.ecowas.int/ecowas-supports-over-260-women-with-the-issuance-of-ecowas-national-biometric-cards-enbic-at-the-border-communities-of-sao-domingos-guinea-bissau-and-mpack-senegal/,
Regiões/ Governo inicia em Gabu descentralização dos serviços integrados de transportes,Agência de Notícias da Guiné (ANG),,2026-03-19,day,GNB,digital.localgov; dpi.govtech,mttde-guine-bissau; quips-africa,2026-09-04,https://ang.gw/regioes-governo-inicia-em-gabu-descentralizacao-dos-servicos-integrados-de-transportes/,
"Implementation Status & Results Report — Digital Transformation for Africa / Western Africa Regional Digital Integration Program SOP1 (P176932), Seq No 4",World Bank Group,,2026-03-18,day,GIN; GNB,infra.capacity; infra.cybersec; dpi.govtech; dpi.pay; infra.connect,ande-guinea; itu; world-bank; guilab-guinea,2026-09-04,https://documents1.worldbank.org/curated/en/099031826162536200/text/P176932-ebafb321-395f-4844-93a6-05071dd8a132.txt,
"Procurement Plan - Western Africa Regional Digital Integration Program SOP1 (WARDIP), Guinea-Bissau (P176932)",World Bank Group,,2026-03-17,day,GNB,infra.connect; infra.capacity; infra.store,world-bank; wardip,2026-09-04,https://documents1.worldbank.org/curated/en/099031726185534997/txt/P176932-ff007e3d-6dc7-4a7e-b858-14a297e1be23.txt,
Guiné-Bissau lança concurso internacional para rede nacional de fibra óptica,"WARDIP Guiné-Bissau / Ministério dos Transportes, Telecomunicações e Economia Digital (MTTED)",,2026-03-17,day,GNB,digital.localgov; infra.connect; finance.new,wardip; world-bank; government-of-guinea-bissau,2026-09-04,https://wardip.gw/guine-bissau-lanca-concurso-internacional-para-rede-nacional-de-fibra-optica/,
Regiões / Mulheres comerciantes de zonas fronteiriças recebem Bilhete de Identidade biométrico da CEDEAO em São Domingos,Agência de Notícias da Guiné (ANG),,2026-03-16,day,GNB,dpi.id; gov.regional; include.access,enbic; ecowas,2026-07-18,https://ang.gw/regioes-mulheres-comerciantes-de-zonas-fronteiricas-recebem-bilhete-de-identidadebi-biometrico-da-cedeao-em-sao-domingos/,
Inauguration du centre d'enrôlement de São Domingos,Semlex Group,,2026-03-09,day,GNB,digital.rural; dpi.id; include.access,semlex; ministerio-da-justica-guine-bissau,2026-09-04,https://www.semlex.com/2026/03/09/inauguration-du-centre-denrolement-de-sao-domingos/,
Guinea-Bissau: Ninth and Tenth Reviews Under the Extended Credit Facility Arrangement — IMF Country Report No. 26/83,International Monetary Fund,,2026-03-09,day,GNB,finance.mou,imf; government-of-guinea-bissau,2026-09-04,https://www.imf.org/-/media/files/publications/cr/2026/english/1gnbea2026001-source-pdf.pdf,
"Orick Capital, no âmbito do projeto WARDIP, financiado pelo Banco Mundial, anuncia a seleção dos 30 projetos que integram a primeira turma do Programa de Fomento do Empreendedorismo Digital","WARDIP Guiné-Bissau (Ministério dos Transportes, Telecomunicações e Economia Digital)",,2026-03-04,day,GNB,tech.innovate; finance.new,wardip; orik-capital; world-bank,2026-09-04,https://pt.linkedin.com/posts/wardip-guin%C3%A9-bissau_bissau-guinebissau-empreendedores-activity-7435043898324049921-J06o,
Technology for Education Initiative Progress Report 2025 (January-December),"Global Partnership for Education, with UNICEF and EdTech Hub",,2026-03-01,month,GNB,capacity.training; include.divides,global-partnership-education; unicef; edtech-hub,2026-09-04,https://www.globalpartnership.org/node/document/download?file=document%2Ffile%2F2026-03-technology-for-education-initiative-progress-report-2025.pdf,
Better data to improve education in Guinea-Bissau,Global Partnership for Education,,2026-02-19,day,GNB,dpi.exchange,global-partnership-education; world-bank; unicef; gepase-guinea-bissau,2026-09-04,https://www.globalpartnership.org/blog/better-data-improve-education-guinea-bissau,
UNFPA Reforça Direitos das Pessoas com Deficiência na Guiné-Bissau,UNFPA Guiné-Bissau,,2026-02-12,day,GNB,include.access,unfpa; fadpd-guine-bissau,2026-09-04,https://guinea-bissau.unfpa.org/pt/news/unfpa-refor%C3%A7a-direitos-das-pessoas-com-defici%C3%AAncia-na-guin%C3%A9-bissau,
