indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.connect--international-internet-bandwidth,,,,,,,,,2026-08-31,0,Seacom Nairobi-Kampala in service is a floor of one route; Paratus live only after the as-at; independence not established,
infra.connect--internet-exchange-points,3,UGA-infra.connect-uixp|UGA-infra.connect-nipx,,,,,,,2026-08-31,0,UIXP 32 networks and 40 Gbps flat through 2024; no growth across two dates,
infra.connect--satellite-broadband-licensing-and-availability,3,UGA-infra.connect-satellite-service-through-a-domestic-provider,,,,,,,2026-08-31,0,LEO broadband licensed and switched on August 2026; no blanket terminal licensing or published fees,2026-08-25-developingtelecoms-paratus-uganda-starlink-launch
infra.store--local-data-centre-capacity-all-providers,4,,2,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-13,,,2026-08-31,0,"2 of 5 multi-tenant facilities in service at Tier III or above, 1 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,2,,40,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-13,,,2026-08-31,0,2 of 5 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,UGA-infra.store-off-site-backup-procurements|UGA-infra.store-national-data-centre-services,,,,,,,2026-08-31,0,DR offered in a catalogue with no uptake; agency backup procurements open,
infra.energy--grid-reliability,3,,3.9352,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,2,,44.8,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,central security services and a 2022 survey held; core finance revenue and payroll systems not in the rows,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,UGA-infra.capacity-ict-cybersecurity-workforce-baseline,,,,,,,2026-08-31,0,skills framework at terms-of-reference stage; no in-house teams on record,
infra.cybersec--national-cybersecurity-readiness,2,UGA-infra.cybersec-information-security-framework-2026|UGA-infra.cybersec-computer-emergency-response-team,,,,,,,2026-08-31,0,framework issued and CERT exists; no cyber law or incident-response record on these rows,
dpi.exchange--national-data-exchange-system,3,UGA-dpi.exchange-ughub,,,,,,,2026-08-31,0,UGHub at 37% agency integration; no usage reporting since 2024-06,
dpi.exchange--use-of-digital-id-in-other-systems,2,UGA-dpi.id-tax-identification-number-merged,,,,,,,2026-08-31,0,TIN-NIN merge planned; new-card verification at banks and SIM counters failing,
dpi.exchange--interoperability-of-health-systems,3,UGA-dpi.exchange-health-information-exchange-guidelines|UGA-dpi.mis-laboratory-data-repository,,,,,,,2026-08-31,0,HIE guidelines adopted; lab data linked to warehouse; no national standards adopted on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,EMIS with learner IDs in service; no exchange with another system on record,
dpi.exchange--interoperability-of-social-protection-systems,2,UGA-dpi.registry-national-single-registry,,,,,,,2026-08-31,0,registry integration still in progress on donor account; no exchange in service,
dpi.id--robustness-of-system,3,UGA-dpi.id-secure-identification-system|UGA-dpi.id-enhanced-id-card,,,,,,,2026-08-31,0,system issuing with deduplication; no assurance level or audit and QR verification broken,
dpi.id--registration-of-entire-population,,,,,,,,,2026-08-31,0,first-time enrolment 37.3% of target only; no population share stated,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,UGA-geopol.gulf-tahaluf-id-system-contract|UGA-dpi.id-iris-capture-registration-kits,,,,,,,2026-08-31,0,authority operates on a foreign supplier's platform; no exit terms or funding model on record,
dpi.id--authentication,3,UGA-dpi.exchange-ugpass,,,,,,,2026-08-31,0,UGPass in service; no usage figure and card QR verification not working,
dpi.id--digital-id-from-birth,3,UGA-dpi.registry-birth-registration-drive,,,,,,,2026-08-31,0,numbers issued at birth registration in hospitals; no national coverage figure since 2016,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,UGA-dpi.id-crvs-national-id-integration,,,,,,,2026-08-31,0,one agency and NIN on birth notification on its own account; no reconciliation reported,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,only private e-KYC access held here; tax-register adoption of the NIN sits under other rows,
dpi.pay--governance-role-of-central-bank,3,UGA-dpi.pay-rtgs-replacement-iso-20022|UGA-dpi.pay-payment-switch|UGA-dpi.pay-cash-withdrawal-caps,,,,,,,2026-08-31,0,central bank operates RTGS and issues binding circulars; national switch still in development,
dpi.pay--g2p-functionality,3,UGA-dpi.mis-pdmis|UGA-dpi.pay-pdm-disability-grant|UGA-dpi.pay-g2p-payment-mechanisms-study,,,,,,,2026-08-31,0,parish programme pays through digital accounts; other streams not shown digital,
dpi.pay--revenue-collection,3,UGA-dpi.pay-tax-payment-mtn-momo|UGA-dpi.pay-non-tax-revenue-collection|UGA-dpi.govtech-electronic-invoicing,,,,,,,2026-08-31,0,e-payment and e-invoicing in service; no electronic share of revenue published,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-08-31,0,rows are consumer fintech products; no e-procurement or business payment service on record here,
dpi.pay--p2p-p2g-and-p2b-functionality,3,UGA-dpi.pay-e-money-transaction-value|UGA-dpi.pay-interbank-and-agent-platforms|UGA-dpi.pay-tax-payment-mtn-momo,,,,,,,2026-08-31,0,central bank figures; mobile-money provider interoperability not on record,
dpi.pay--population-uptake,3,,72.8274,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,UGA-dpi.pay-scrypt-stablecoin-settlement-corridor|UGA-dpi.pay-comesa-retail-payments-pilot,,,,,,,2026-08-31,0,one bank on PAPSS; no cross-border framework in force or central bank enrolment on record,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,only the financial inclusion strategy held; no conduct rules or redress body in these rows,
dpi.registry--population-register,3,UGA-dpi.registry-alien-registration-alien-identification,,,,,,,2026-08-31,0,register in service from ID enrolment; no vital-event updating on record,
dpi.registry--civil-register,3,UGA-dpi.registry-birth-registration-drive|UGA-dpi.registry-marriage-registration-under-nira,,,,,,,2026-08-31,0,digital birth registration issuing NINs; coverage not published since 2016,
dpi.registry--address-register,2,UGA-dpi.registry-address-register,,,,,,,2026-08-31,0,postcodes for 27 districts and an Entebbe pilot,
dpi.registry--business-register,3,UGA-dpi.registry-ursb-non-individual-register,,,,,,,2026-08-31,0,digital register with unique entity numbers; no public search or beneficial ownership on record,
dpi.registry--social-protection-register,2,UGA-dpi.registry-national-single-registry,,,,,,,2026-08-31,0,registry launched 2021 but described as still being operationalised,
dpi.registry--electoral-register,2,UGA-dpi.registry-electoral-register,,,,,,,2026-08-31,0,digital biometric register; public access and revision not on record; paper fallback on polling day,
dpi.registry--tax-register,2,UGA-dpi.registry-tax-register|UGA-dpi.id-tax-identification-number-merged,,,,,,,2026-08-31,0,NIN and BRN replacing TIN in law; linkage progress and integrity not assessed,
dpi.registry--land-register,2,UGA-dpi.registry-land-register-statutory,,,,,,,2026-08-31,0,systematic titling in 13 districts; no digital cadastre in service on record,
dpi.mis--health,3,UGA-dpi.mis-health-management-information-system|UGA-dpi.mis-laboratory-data-repository,,,,,,,2026-08-31,0,DHIS2 in service; no private-sector coverage or completeness figure,
dpi.mis--education,3,UGA-dpi.mis-education-emis|UGA-data.statistics-baseline-education-census-2025,,,,,,,2026-08-31,0,EMIS with learner IDs and census published; teacher and payroll use not on record,
dpi.mis--social-protection,3,UGA-dpi.mis-pdmis,,,,,,,2026-08-31,0,one programme MIS; Auditor-General found two of seven modules complete,
dpi.mis--justice,,,,,,,,,2026-08-31,0,"unplaced: only row is the Human Rights Commission's system, not the courts'; ECCMIS appears in a row mapped elsewhere",
dpi.mis--tax,3,UGA-dpi.pay-tax-payment-mtn-momo|UGA-dpi.govtech-electronic-invoicing|UGA-gov.discourse-ura-e-tax2-award,,,,,,,2026-08-31,0,e-payment and e-invoicing in service; no uptake series published,
dpi.mis--customs,3,UGA-dpi.mis-asycuda-world,,,,,,,2026-08-31,0,ASYCUDA World operational; post coverage and risk management not on record,
dpi.mis--land,,,,,,,,,2026-08-31,0,only statements of intent; no land information system procured or in service on record,
dpi.govtech--e-government-services,2,UGA-dpi.govtech-government-procurement-portal,,,,,,,2026-08-31,0,a few transactional systems named; tens of services not on record,
digital.localgov--ict-infrastructure-for-local-government,2,UGA-digital.localgov-nbi-local-government-connectivity|UGA-digital.localgov-subnational-digital-service-systems,,,,,,,2026-08-31,0,district-by-district connections; no programme or coverage count,
digital.localgov--digitalisation-of-local-government-records,2,UGA-digital.localgov-electronic-records-management,,,,,,,2026-08-31,0,records system trained at two districts; in-service use not shown by the title-only notice,
digital.rural--digitalisation-of-rural-health-clinics,2,UGA-digital.rural-community-health-digitisation|UGA-digital.rural-electronic-medical-records-guidelines,,,,,,,2026-08-31,0,devices to one district's health workers and a 17-district pilot; no facility coverage,
digital.rural--digitalisation-of-rural-primary-schools,2,UGA-digital.rural-school-digital-minimum-standards,,,,,,,2026-08-31,0,standards require a school computer; no connectivity or device coverage on record,
digital.rural--digitalisation-of-rural-registry-offices,3,UGA-dpi.id-crvs-national-id-integration,,,,,,,2026-08-31,0,birth-notification module on the authority's own account; no office coverage published,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-08-31,0,unplaced: computers at district stations but no case-recording system; crime data centre is central,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,"unplaced: rows show a non-state language model, an assessment and a draft strategy; no government AI use",
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-08-31,0,unplaced: only row is a curriculum directive; the health AI pilot sits in a row mapped to dpi.mis--health,
tech.ai--development-of-national-regional-ai-systems,3,UGA-tech.ai-sunflower-language-models,,,,,,,2026-08-31,0,open-source Ugandan language models released; developer's own benchmark,
tech.ai--control-of-ai-abuse,2,UGA-tech.ai-election-deepfake-warning,,,,,,,2026-08-31,0,government warning without legal effect; AI and social media policy only announced,
tech.industry--national-capacity-in-dt-related-production,3,,0.0899,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,3,UGA-tech.innovate-fintech-fridays-uganda-edition|UGA-tech.innovate-mbale-ict-hub,,,,,,,2026-08-31,0,hubs in several towns on the ministry's count; no outputs reported or park with tenants,
tech.innovate--tech-startup-ecosystem,2,UGA-tech.innovate-uganda-innovator-registry|UGA-tech.innovate-startup-three-year-income,,,,,,,2026-08-31,0,startup bill still being advanced; no law or strategy adopted,
capacity.training--graduates-entering-dt-ecosystem,1,,0.228,% of employment,2021,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,UGA-capacity.research-economic-policy-research-centre|UGA-tech.ai-ai-readiness-assessment,,,,,,,2026-08-31,0,research theme named and a validation workshop; no outputs on record,
include.access--citizen-feedback-portals,,,,,,,,,2026-08-31,0,only physical service centres in these rows; no digital feedback channel on record,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,unplaced: service charters and strategic plan; no open consultation on record in the rows,
include.access--gender-equity,2,,28.3019,"% gap, men over women",2024,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,on a survey figure via itu-internet-use-gender-gap,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-08-31,0,unplaced: donor-funded hub and training; no law or policy or cited absence on record,
include.access--inclusion-of-refugees-and-idps,3,UGA-include.access-refugee-inclusion,,,,,,,2026-08-31,0,about 2m registered on UNHCR figures; digital service access not provided for here,
data.statistics--national-strategy-for-development-of-statistics,3,UGA-data.statistics-plan-for-national-statistical-development|UGA-data.statistics-ubos-fourth-strategic-plan,,,,,,,2026-08-31,0,fourth plan in force; no costed plan or evaluation reported,
data.statistics--censuses-and-surveys,2,UGA-data.statistics-9th-uganda-household-survey,,,,,,,2026-08-31,0,"9th household survey in the field (collectors commissioned 2026-08-04); results not yet published, so the lower stage (CC)",
data.statistics--statistics-from-administrative-data,2,UGA-data.statistics-labour-employment-productivity-reporting,,,,,,,2026-08-31,0,administrative labour-data programme launched; no product compiled on record,
data.open--use-of-open-data,2,UGA-data.open-procurement-portal-conformance-with,,,,,,,2026-08-31,0,procurement portal publishes 17.6% of elements; no open licence stated,
data.satellite--agricultural-use-of-satellite-data,2,UGA-data.satellite-agricultural-earth-observation,,,,,,,2026-08-31,0,two single-site pilots; no national service,
data.satellite--meteorological-use-of-satellite-data,3,UGA-data.satellite-meteorological-satellite-data-use,,,,,,,2026-08-31,0,satellite data in operational use on a 2024 donor diagnostic; no WIGOS or GBON record,
