indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.connect--satellite-broadband-licensing-and-availability,,,,,,,,,2026-08-31,0,No licence held but one account names a rural Starlink partnership; absence not cited,
infra.store--local-data-centre-capacity-all-providers,2,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-29,,,2026-08-31,0,0 of 1 multi-tenant facilities in service at Tier III or above,
infra.store--local-data-centre-capacity-national-providers,4,,100,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-29,,,2026-08-31,0,1 of 1 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,SSD-infra.store-ifmis-backup-site,,,,,,,2026-08-31,0,IFMIS redundant site contracted and paid; not confirmed functional at the December 2025 audit,
infra.energy--grid-reliability,4,,1.3619,outages per month,2024,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,1,,0.7,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,2,SSD-dpi.mis-biometric-payroll,,,,,,,2026-08-31,0,Payroll biometric programme under way; no core-system inventory or custodian on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,SSD-infra.capacity-government-systems,,,,,,,2026-08-31,0,Training and skills-centre renovation only; no in-house system maintenance on record,
infra.cybersec--national-cybersecurity-readiness,2,SSD-infra.cybersec-dfs-lab,,,,,,,2026-08-31,0,DFS security lab being stood up; national CSIRT not established and no strategy on record,
dpi.exchange--national-data-exchange-system,1,SSD-dpi.exchange-national-data-exchange,,,,,,,2026-08-31,0,World Bank mission: no centralised data management and exchange strategy still to be developed,
dpi.exchange--use-of-digital-id-in-other-systems,2,SSD-dpi.id-birth-registration-link,,,,,,,2026-08-31,0,Link from civil registration to the ID planned; no system using the ID in service,
dpi.exchange--interoperability-of-health-systems,2,SSD-dpi.mis-dhis2,,,,,,,2026-08-31,0,eLMIS dashboard integrated into DHIS2; no national HIE policy or architecture adopted,
dpi.exchange--interoperability-of-education-systems,2,SSD-dpi.mis-emis-education,,,,,,,2026-08-31,0,Costed EMIS action plan covers system integration; no exchange in service,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,2026-08-31,0,Project registry registers and pays households; no link to ID or payment provider stated,
dpi.id--robustness-of-system,2,SSD-dpi.id-digital-id|SSD-dpi.id-id-machines,,,,,,,2026-08-31,0,Digital ID announced and production machines delivered; no deduplication or unique number on record,
dpi.id--registration-of-entire-population,1,SSD-dpi.id-coverage,10,% of population,2026,2026-05-01-id4d-country-diagnostic-south-sudan,,,2026-08-31,0,World Bank ID4D diagnostic: about 10% hold a nationality certificate and under 1% a national ID card,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Issuance figures only; who builds and operates the system is not on record,
dpi.id--authentication,,,,,,,,,2026-08-31,0,Only registration activity on record; no authentication or e-signature service and no cited absence,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Link of birth registration to the ID only announced; not provided for in law or piloted on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,SSD-dpi.id-birth-registration-link,,,,,,,2026-08-31,0,Directorate announced plans to link civil registration and the ID; no exchange in service,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,Integrated-registry memorandum does not state another register adopting the national number,
dpi.pay--governance-role-of-central-bank,3,SSD-dpi.pay-mobile-money-tender,,,,,,,2026-08-31,0,Electronic Money Regulation 2017 in force; instant payment switch only planned,
dpi.pay--g2p-functionality,,,,,,,,,2026-08-31,0,Cash transfers paid but payment channel not stated as digital; delays tied to currency shortage,
dpi.pay--revenue-collection,3,SSD-dpi.pay-cashless-passport,,,,,,,2026-08-31,0,Passport and ID fees digital only; cash tax payment ordered enforced from 29 August 2026,
dpi.pay--b2b-and-b2g-functionality,3,SSD-dpi.pay-ssips|SSD-dpi.exchange-rtgs,,,,,,,2026-08-31,0,Interbank RTGS and clearing live; no e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SSD-tech.industry-sarafa,,,,,,,2026-08-31,0,Retail payment app in service; no provider interoperability on record,
dpi.pay--population-uptake,1,,5.8314,% of adults 15+,2021,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,,,,,,,,,2026-08-31,0,Bilateral fintech support only; no corridor or cross-border framework on record,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Only a data-billing metrology framework mapped; no DFS consumer-protection rules on record,
dpi.registry--population-register,3,SSD-dpi.registry-population-register,,,,,,,2026-08-31,0,Register of Nationals under the 2011 Act with cards issued; built from ID enrolment and no coverage figure,
dpi.registry--civil-register,,,,,,,,,2026-08-31,0,Centralised digital CRVS announced as intent only; no paper-only absence cited,
dpi.registry--address-register,1,SSD-dpi.registry-address-register,,,,,,,2026-08-31,0,Statutory duty since 2012; no address register or postcode scheme recorded,
dpi.registry--business-register,3,SSD-dpi.registry-business-register,,,,,,,2026-08-31,0,Online company registration via eServices; unique identifier and public search not stated,
dpi.registry--social-protection-register,3,SSD-dpi.registry-social-protection,,,,,,,2026-08-31,0,Project-scoped registry of 87867 households; no universal social registry,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Registration pending; neither a digital register nor a cited absence on record,
dpi.registry--tax-register,2,SSD-dpi.registry-tax-register|SSD-dpi.registry-tax-register-filing,,,,,,,2026-08-31,0,TIN register of 83000 taxpayers on the authority's figures; database integrity not assessed,
dpi.registry--land-register,,,,,,,,,2026-08-31,0,Not-held row cites no programme but land-records digitisation programmes sit under dpi.mis--land,
dpi.mis--health,3,SSD-dpi.mis-dhis2,,,,,,,2026-08-31,0,DHIS2 national instance in service; reporting completeness and private-sector coverage not on record,
dpi.mis--education,,,,,,,,,2026-08-31,0,"Only the education-in-emergencies system on DHIS2, a humanitarian cluster's rather than the ministry's own EMIS (CC)",
dpi.mis--social-protection,3,SSD-dpi.registry-social-protection,,,,,,,2026-08-31,0,Programme MIS for one project caseload; no link to the ID on record,
dpi.mis--justice,1,SSD-dpi.mis-justice-case-management,,,,,,,2026-08-31,0,UNDP 2022 assessment records no case-management system,
dpi.mis--tax,,,,,,,,,2026-08-31,0,Only a telecom revenue-assurance deal mapped; e-filing and e-payment availability not on record,
dpi.mis--customs,,,,,,,,,2026-08-31,0,Electronic cargo tracking in use; no customs management system on record,
dpi.mis--land,2,SSD-dpi.mis-land,,,,,,,2026-08-31,0,State-level digital land registration framework under development in Juba County,
dpi.govtech--e-government-services,3,SSD-dpi.govtech-eservices-portal|SSD-dpi.govtech-evisa|SSD-dpi.govtech-nca-eservices,,,,,,,2026-08-31,0,Transactional services online; no ID-based authentication or usage published,
digital.localgov--ict-infrastructure-for-local-government,1,SSD-digital.localgov-localgov,,,,,,,2026-08-31,0,2021 capacity assessment across all states records no local digital service platform,
digital.localgov--digitalisation-of-local-government-records,2,SSD-dpi.mis-land,,,,,,,2026-08-31,0,Land records digitisation starting in Juba Rubkona and Yei counties,
digital.rural--digitalisation-of-rural-health-clinics,2,SSD-digital.rural-health-clinics,,,,,,,2026-08-31,0,CHW tracker piloted and an ART register at five facilities; no district-wide digital reporting,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-08-31,0,Computers went to the ministry not schools; no school connectivity programme on record,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-08-31,0,ID registration drive in Greater Yei; digital mode of registration at rural offices not stated,
digital.rural--digitalisation-of-rural-police-stations,2,SSD-digital.rural-police-stations,,,,,,,2026-08-31,0,Surveillance project approved for Juba first; no county station on a system,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,Only an AI-supported e-learning service mapped; no AI in administration on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SSD-dpi.mis-dhis2,,,,,,,2026-08-31,0,Predictive malaria alerts piloting in DHIS2; the food security monitor is a statistical model,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,2026-08-31,0,No national AI model dataset or compute on record; regional EAC declaration only,
tech.ai--control-of-ai-abuse,3,SSD-gov.legislate-cybercrime-act|SSD-tech.ai-cyber-task-force,,,,,,,2026-08-31,0,General false-information offence enforced by a task force; not AI-specific and no risk-based rules,
tech.innovate--technology-hubs,2,SSD-capacity.training-aweil-ict-hub,,,,,,,2026-08-31,0,One operator-run hub opened; no programme cohorts or outputs published,
tech.innovate--tech-startup-ecosystem,2,SSD-tech.innovate-incubators,,,,,,,2026-08-31,0,Grant competition and an EU incubator on record; no startup law or strategy,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SSD-capacity.research-research,,,,,,,2026-08-31,0,Civil-society policy analyses only; no funded research programme on record,
include.access--citizen-feedback-portals,,,,,,,,,2026-08-31,0,Row notes no digital channel but is not a cited absence; all routes on record are in person,
include.access--inclusion-of-persons-with-disabilities,2,SSD-include.access-disability,,,,,,,2026-08-31,0,Disability action plan and trainings; no accessibility requirement on digital services,
include.access--inclusion-of-refugees-and-idps,3,SSD-dpi.id-dtm-biometric-registration,,,,,,,2026-08-31,0,Biometric registration by the migration agency; no access to digital services provided for,
data.statistics--national-strategy-for-development-of-statistics,2,SSD-data.statistics-nsds,,,,,,,2026-08-31,0,Second NSDS referenced but its text is not held; adoption not on record,
data.statistics--censuses-and-surveys,,,,,,,,,2026-08-31,0,Only a population projection mapped; no census round or survey programme on record here,
data.statistics--statistics-from-administrative-data,3,SSD-data.statistics-administrative-data,,,,,,,2026-08-31,0,Health statistics abstract from administrative data; health is the only sector,
data.open--use-of-open-data,2,SSD-data.open-open-data,,,,,,,2026-08-31,0,Statistics portal with download and interface; no open licence stated,
data.satellite--agricultural-use-of-satellite-data,3,SSD-data.satellite-satellite,,,,,,,2026-08-31,0,Satellite-based food security monitoring in service; produced by external agencies,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,Automatic weather stations on WIS; no satellite data stream or reception on record,
