indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/GNQ-nonstate.csv@2019-01-01,,,2026-08-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,71.8,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,3,,63.3,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,1,,25.72,% of monthly GNI per capita,2022,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,GNQ-gov.policy-fibre-backbone,,,,,,,2026-08-31,0,Four rings on the state operator's network; no open-access terms or length figure,
infra.connect--international-internet-bandwidth,4,GNQ-infra.connect-ceiba|GNQ-infra.connect-ace|GNQ-infra.connect-gabonaccords,3,routes,2026,2026-05-06-gitge-anfitrion-consorcio-ace-reg,,,2026-08-31,0,"At least three routes named in service (Ceiba, ACE, the Gabon land link), each on its own source; a floor, not a stated total (CC)",
infra.connect--internet-exchange-points,2,GNQ-infra.connect-ixp,,,,,,,2026-08-31,0,At construction stage since 2017; no launch or members on record,
infra.connect--satellite-broadband-licensing-and-availability,2,GNQ-infra.connect-starlink,,,,,,,2026-08-31,0,"service availability is the operator's own claim; only a temporary offshore authorisation held, no licence",
infra.store--local-data-centre-capacity-all-providers,2,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2025-08-21,,,2026-08-31,0,0 of 1 multi-tenant facilities in service at Tier III or above,
infra.store--local-data-centre-capacity-national-providers,4,,100,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2025-08-21,,,2026-08-31,0,1 of 1 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,GNQ-infra.store-backup-site,,,,,,,2026-08-31,0,backup site works tendered; server room tender extended again and unawarded,
infra.energy--grid-reliability,4,,1.017,outages per month,2024,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,1,,5.1,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,GITGE maturity scores only; core systems' platforms and status not shown,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,GNQ-infra.capacity-in-house,,,,,,,2026-08-31,0,In-house maintenance and technician training planned; no in-house system work on record,
infra.cybersec--national-cybersecurity-readiness,2,GNQ-infra.cybersec-ancic,,,,,,,2026-08-31,0,ANCIC created by Ley 7/2024 with no operating record; no strategy adopted,
dpi.exchange--national-data-exchange-system,1,GNQ-dpi.exchange-interop,,,,,,,2026-08-31,0,no exchange layer; World Bank diagnostic and agency statement on ministries' limited data-sharing,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,2026-08-31,0,unplaced: DIP issued but no system relying on it for verification on record,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,2026-08-31,0,DHIS2 pilot and malaria eLMIS are single systems; no exchange between systems on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,Portal and school census held; no exchange between education systems stated,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,2026-08-31,0,Benefits paid to bank accounts but no registry or data link stated; law names no MIS,
dpi.id--robustness-of-system,,,,,,,,,2026-08-31,0,Only the CEMAC passport row; no national ID system evidence mapped,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Passport and registry-law rows say nothing of who builds or operates the ID platform,
dpi.id--authentication,,,,,,,,,2026-08-31,0,DIP issuance only; no authentication service or cited absence,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,SIREC registers births; no identifier assigned at birth shown,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-08-31,0,No link between SIREC and the DIP stated; no cited absence,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,unplaced: draft decree recodes the tax number; no register keyed on the national ID on record,
dpi.pay--governance-role-of-central-bank,,,,,,,,,2026-08-31,0,Row covers an absent mobile-money licence; central bank mandate not shown,
dpi.pay--g2p-functionality,3,GNQ-dpi.exchange-social-protection-interop,,,,,,,2026-08-31,0,Social benefits paid only into bank accounts; no counts or other streams shown,
dpi.pay--revenue-collection,2,GNQ-dpi.pay-treasury-card-payments,,,,,,,2026-08-31,0,card payment of fiscal obligations piloted; no confirmed launch in service,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-08-31,0,ATM plan and business window only; no e-procurement or business payment platform,
dpi.pay--p2p-p2g-and-p2b-functionality,,,,,,,,,2026-08-31,0,ATM and point-of-sale plan only; no retail digital payment service mapped,
dpi.pay--cross-border-functionality,3,GNQ-dpi.pay-gimacpay,,,,,,,2026-08-31,0,GIMACPAY regional switch live across CEMAC; no national participation or corridor volume,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Redress by executive intervention; no rules or cited absence of rules,
dpi.registry--population-register,,,,,,,,,2026-08-31,0,unplaced: birth registration system and census preparation held; no population register on record,
dpi.registry--civil-register,,,,,,,,,2026-08-31,0,No digitisation milestone held; IIAG score is a composite,
dpi.registry--address-register,1,GNQ-dpi.registry-address,,,,,,,2026-08-31,0,Minister told parliament no street coding exists (March 2026),
dpi.registry--business-register,2,GNQ-dpi.registry-business-window,,,,,,,2026-08-31,0,One-stop window in Malabo and two provincial capitals; online registration not shown,
dpi.registry--social-protection-register,,,,,,,,,2026-08-31,0,Social protection law names no registry; no cited absence,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Decree orders a periodic census; register form and maintenance not on record,
dpi.registry--tax-register,,,,,,,,,2026-08-31,0,SIGREF registration module not delivered; current register form not stated,
dpi.registry--land-register,2,GNQ-dpi.registry-land-register|GNQ-gov.legislate-cadastre-law,,,,,,,2026-08-31,0,Cadastral census begun at Bata June 2026 under the 2025 law,
dpi.mis--health,2,GNQ-dpi.mis-dhis2,,,,,,,2026-08-31,0,DHIS2 logistics module on Bioko only; health accounts are not an HMIS,
dpi.mis--education,3,GNQ-dpi.mis-education,,,,,,,2026-08-31,0,Annual yearbooks and a national school census; individual records not shown,
dpi.mis--social-protection,,,,,,,,,2026-08-31,0,Social protection law names no MIS; no system described,
dpi.mis--justice,,,,,,,,,2026-08-31,0,Digitisation in an action plan with a pledge; no system procured or piloted,
dpi.mis--tax,2,GNQ-dpi.mis-tax,,,,,,,2026-08-31,0,SIGREF past its contracted date and not delivered; e-filing unavailable on the rows,
dpi.mis--customs,,,,,,,,,2026-08-31,0,unplaced: August agreement to build an automated valuation module; no customs system procured or in service on record,
dpi.mis--land,,,,,,,,,2026-08-31,0,Cadastral census under way; no land information system on record,
dpi.govtech--e-government-services,2,GNQ-dpi.govtech-cnedoge|GNQ-dpi.govtech-sigob,,,,,,,2026-08-31,0,online booking and procedure tracking only; SIGF launched as a project,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-08-31,0,National document agency offices in towns; no local-government ICT on record,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,2026-08-31,0,No local government records system on record,
digital.rural--digitalisation-of-rural-health-clinics,2,GNQ-dpi.exchange-health-interop,,,,,,,2026-08-31,0,Health data platform piloted in two districts; national rollout planned for 2026,
digital.rural--digitalisation-of-rural-primary-schools,2,GNQ-digital.rural-school-ict,,,,,,,2026-08-31,0,Computers delivered to one mainland centre; no school-connectivity programme or shares,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-08-31,0,Identity document drives only; civil registry offices not described,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-08-31,0,Surveillance loan only; no police station systems on record,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,AI bots planned for the state operator; nothing in public administration,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-08-31,0,Advocacy at the UN only; no sectoral AI tool or cited absence,
tech.ai--development-of-national-regional-ai-systems,,,,,,,,,2026-08-31,0,unplaced: AI secretariat and directorate in post; no model dataset or compute on record,
tech.ai--control-of-ai-abuse,,,,,,,,,2026-08-31,0,Ley 7/2024 provisions on AI harms not shown; full text not held,
tech.innovate--technology-hubs,,,,,,,,,2026-08-31,0,A forum only; no hub or park on record,
tech.innovate--tech-startup-ecosystem,,,,,,,,,2026-08-31,0,unplaced: private marketplaces launched; no startup law strategy or support scheme on record,
capacity.training--graduates-entering-dt-ecosystem,4,,1.2923,% of employment,2023,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,GNQ-capacity.research-publicadmin,,,,,,,2026-08-31,0,One doctoral study presented at a forum; no funded programme,
include.access--citizen-feedback-portals,1,GNQ-include.access-citizen-channels,,,,,,,2026-08-31,0,No standing complaints platform exists; redress by executive intervention,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,unplaced: consultation observatory created by decree 2021 with no meeting on record,
include.access--inclusion-of-persons-with-disabilities,1,GNQ-include.access-disability,,,,,,,2026-08-31,0,State's own UPR report names no disability statute; a 2022 national agenda only,
data.statistics--national-strategy-for-development-of-statistics,3,GNQ-data.statistics-ende,,,,,,,2026-08-31,0,ENDE 2022-2026 adopted and reviewed by committee; no costed plan or funding on record,
data.statistics--censuses-and-surveys,2,GNQ-data.statistics-census,,,,,,,2026-08-31,0,census preparation validated; no enumeration date fixed,
data.statistics--statistics-from-administrative-data,3,GNQ-data.statistics-administrative,,,,,,,2026-08-31,0,National yearbook and vital events reports from administrative sources; no quality framework,
data.open--use-of-open-data,,,,,,,,,2026-08-31,0,EITI data collection only; no publication of data for reuse shown,
data.satellite--agricultural-use-of-satellite-data,2,GNQ-data.satellite-forest,,,,,,,2026-08-31,0,Forest reference level and a regional deforestation study; no agricultural service,
data.satellite--meteorological-use-of-satellite-data,2,GNQ-data.satellite-meteorology,,,,,,,2026-08-31,0,Regional satellite feed received for aviation; forecasting use by a national service not shown,
