row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
MWI-infra.connect-last-mile-data-centre-loan,MWI,infra.connect,Infrastructure,instrument,Last Mile Connectivity and National Data Centre loan,Implemented,2019-01-01,Authorised by Parliament 2019-01-25,2019-01-25,No change,"A China Construction Bank commercial loan covering 136 tower installations and last-mile fibre, with the first tower launched at Mbvunguti Village on 2020-06-13 and 28 towers expected in the then-current phase","Unchanged; no progress report, disbursement figure or completion statement is held, and no account of how this project relates to the Lilongwe data centre built under the World Bank project",2019-01-01-ccb-mwi-001-china-construction-bank-provides-569-million,,"The record's title gives US$56.9m and its commitment field US$63,940,485; the two are not reconciled in the source"
MWI-infra.connect-digital-malawi-foundations,MWI,infra.connect,Infrastructure,instrument,Malawi Digital Foundations Project,"Discontinued, closed on completion",2025-06-23,Closed 2024-10-31 after board approval 2017-06-05,2024-10-31,No change,"Closed since October 2024; US$72.4m committed and US$72.6m disbursed, having delivered the Lilongwe national data centre, the national data-exchange platform and the first phase of e-procurement, connected some 640 government sites against a target of 400, and over 100 free public Wi-Fi spots","Unchanged; the base holds no post-closure evaluation and no independent verification of the reported results, which are the lender's own","2017-06-05-wb-mwi-001-digital-malawi-program-phase-i-malawi|2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities",,"The implementing agency was the public-private partnership commission, not the ICT ministry"
MWI-infra.connect-malcel-licence,MWI,infra.connect,Infrastructure,instrument,Malcel licence,"Planned, no launch date",2026-07-20,Late-2023 launch target passed without commercial launch,,Stalled,"Licensed as Malawi's intended third major mobile operator, targeting a late-2023 commercial launch, delayed by macroeconomic conditions, with no new date announced",Unchanged at 2026-07-20; still no commercial launch and no announced date,2026-07-20-malawi-seeks-new-telecom-competition,,"The base holds no licence date, only the missed launch target"
MWI-infra.connect-subscriber-coverage-series,MWI,infra.connect,Infrastructure,instrument,Mobile and internet subscriber and coverage series,Implemented,2026-08-13,"Figures published in an industry association report on Malawi, reported 2026-08-13",,Baseline not held,Baseline not held,"An industry association report puts fourth-generation coverage at 87% of the population against mobile-internet penetration of 12.5%, with mobile-money adoption described as near universal; the same report scores Malawi 36 of 100 on its digital nations and society index and 55 of 100 on policy and regulation",2026-08-13-digital-africa-summit-heads-to-malawi-as-the-country-enters-its-next-digital-cha,,"an industry association’s own index and figures, not a regulator series; the base still holds no official national subscriber and coverage series"
MWI-infra.connect-national-fibre-backbone,MWI,infra.connect,Infrastructure,instrument,"National Fibre Backbone Project, Phases I and II",Implemented,2020-01-01,"Phase II concessional loan committed 2020, start year 2021",2016-01-01,No change,"Phase I financed by a China Eximbank government concessional loan of CNY 155,432,330, committed 2016 and running 2017 to 2018, recorded as closed. Phase II financed by a concessional loan of CNY 693,000,000 at 1% over 20 years, committed 2020 with start year 2021, on-lent to the electricity utility, with CNY 299,286,770 drawn as at June 2023 and first repayment falling due 2027-03-21","Unchanged; the base holds the two loan records and no statement of route kilometres, completion, operator or current operating status",2016-01-01-eximbank-cn-mwi-001-china-eximbank-provides-rmb-1554-million|2020-01-01-eximbank-cn-mwi-002-china-eximbank-provides-rmb-693-million,,Both records carry year precision only; the dollar figures are the dataset's conversions at commitment
MWI-infra.connect-fibre-backbone-route-length,MWI,infra.connect,Infrastructure,instrument,National fibre backbone route length and operating status,Not held,,,,,,,,,
MWI-infra.connect-nyasa-mobile-licence,MWI,infra.connect,Infrastructure,instrument,Nyasa Mobile licence,"Planned, no launch date",2026-07-20,"Licensed 2022, no commercial launch date announced",2022-01-01,No change,"Licensed in 2022, with operational delays attributed to economic conditions and no commercial launch date announced",Unchanged at 2026-07-20,2026-07-20-malawi-seeks-new-telecom-competition,,Licence year only; day and month padded
MWI-infra.connect-starlink-rural-schools,MWI,infra.connect,Infrastructure,instrument,Satellite connectivity for rural schools,Implemented,2026-06-18,30 rural schools reported activated,2026-06-18,Advanced,Did not exist as a deployment; at 2025-08-01 the base records only that technical assistance had prepared the regulator to enable low-earth-orbit satellite services,"30 rural schools connected, reported as serving 100,000 students and 1,500 teachers (company-announced); responsibility for the recurring subscription cost is not stated","2026-06-18-malawi-starlink-rural-schools|2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities",,"The base holds no satellite licence date, licence terms or subscriber figure for Malawi, and the student figure averages over 3,000 per school without reconciliation"
MWI-infra.connect-schools-without-internet,MWI,infra.connect,Infrastructure,measure,Schools with limited or no internet access,,2026-04-17,School connectivity landscape analysis disseminated in Lilongwe,,Baseline not held,No school-connectivity figure held at 2025-08-01,"85% of Malawi's 9,000 schools have limited or no internet access and about 900 have none, with lack of electricity and of digital devices named as the main barriers; the 2026/27 national budget carries no dedicated line for school internet connectivity, the World Bank is separately supporting connection of over 200 schools, and the acceleration project targets 2,000","2026-04-17-school-connectivity-unicef-giga-report-malawi24|2025-06-24 Malawi boosts digital economy with connectivity, plans 2M digital ID enrollments",,"The underlying report is not held, only reporting of its dissemination"
MWI-infra.connect-spectrum-fee-reduction,MWI,infra.connect,Infrastructure,instrument,Spectrum licence fee reduction,"Implemented, effective date unestablished",2026-07-18,20% reduction announced by the regulator,2025-06-23,No change,"A 20% reduction in radio-frequency spectrum licence fees across all bands, announced following review of the regulator's 2016 incentive pricing model; no fee schedule, gazette notice or statutory instrument is held, so the base amounts and the date the reduced fees took effect are unknown","Unchanged. On 2026-07-17 the ICT minister told Parliament the reduction was 50%; the base treats that as a misstatement of the 2025 measure, since five contemporaneous accounts of the regulator's own announcement say 20% and no source records a second reduction",2025-06-25-macra-spectrum-fees-cut-20pc-ecofin|2025-06-26-macra-spectrum-fees-cut-20pc-techafricanews|2026-07-18-namalomba-parliament-new-operators-nyasatimes,,Every account of the cut is journalism; the base holds no regulator press release and no fee schedule
MWI-infra.connect-tariff-notice-enforcement,MWI,infra.connect,Infrastructure,instrument,Tariff-notice requirement under the Communications Act 2016,Implemented,2026-07-21,Compensation order issued 2026-07-17,,Advanced,"In force, requiring approved tariff changes to be published in at least two daily newspapers seven days before taking effect; the base holds no record of enforcement","The regulator found both mobile operators in breach in respect of the 26 June to 2 July 2026 notice window, and both agreed to credit affected customers with bundles equal to the price difference by 2026-07-31 with evidence of compliance, alongside strengthened internal compliance procedures; the approved price increase itself stands",2026-07-17-macra-airtel-malawi-tnm-tariff-compensation|2026-07-17-malawi-macra-telecom-tariff-compliance|2026-07-21-airtel-tnm-ordered-refund-malawi-customers,,"What was enforced is notice, not price; the base holds no confirmation that compensation was completed by the deadline"
MWI-infra.connect-tnm-5g,MWI,infra.connect,Infrastructure,instrument,TNM 5G network,Implemented,2025-07-26,Launched in Lilongwe 2025-07-26,2025-07-26,No change,"Launched at the international conference centre in Lilongwe with a vendor as technical partner, the first 5G network in Malawi, with coverage stated only for Lilongwe and four further cities named as extension targets",Unchanged; the base holds no later site count or coverage figure,2025-07-26-tnm-5g-launch-malawi-2063-malawi24,,The launch predates the progress window by five days
MWI-infra.connect-wholesale-bandwidth-price,MWI,infra.connect,Infrastructure,measure,Wholesale international bandwidth price,,2025-06-24,Reported at the foundations project's close,,No change,Fell from about US$460 per Mbit/s per month at project start in 2017 to below US$10 at close in 2024,"Unchanged; the base holds no wholesale price for 2025 or 2026, so whether the gain has held is not established","2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities|2025-06-24 Malawi boosts digital economy with connectivity, plans 2M digital ID enrollments",,"Figures are the lender's own, in dollars; the acceleration project appraisal of May 2024 instead gives about US$35 per Mbit/s, which the base does not reconcile"
MWI-infra.store-boma-lathu-exchange,MWI,infra.store,Infrastructure,instrument,Boma Lathu National Data Exchange Platform,Implemented,2026-07-07,Immigration e-services integration agreed at a Lilongwe meeting,,Advanced,"Delivered as a data-exchange platform under the foundations project alongside a new national data centre; government institutions still shared citizen data by email, USB and paper","In use by the revenue authority and the registration bureau, hosted on locally managed servers, with 25 e-services being onboarded and the immigration department integrating while retaining data ownership","2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities|2026-07-07 Malawi integrates immigration e-services|2026-06-11-government-data-sharing-regulation-boma-lathu-itweb",,"Being onboarded is not live; the base holds no count of services actually in service, and event date is inferred from on Friday in a source published Tuesday"
MWI-infra.store-sparc-data-centre,MWI,infra.store,Infrastructure,instrument,"Commercial data centre, Lilongwe",Implemented,2026-05-01,Launched at the company's technology event,,Advanced,Did not exist; commercial local hosting capacity is not recorded in the base at 2025-08-01,"In operation offering commercial local hosting, positioned against the foreign-currency cost and data-ownership exposure of offshore hosting and welcomed by the e-government department; capacity, tier and pricing not stated",2026-05-01-sparc-systems-data-centre-launch-malawi24,,"The source carries no launch date, so as_at is the publication date; company-reported"
MWI-infra.store-data-localisation-requirement,MWI,infra.store,Infrastructure,instrument,Data localisation or residency requirement,Not held,,,,,,,,,
MWI-infra.store-national-data-centre,MWI,infra.store,Infrastructure,instrument,"National Data Centre, Lilongwe",Implemented,2026-07-07,Immigration e-services integration onto locally hosted infrastructure,,Advanced,"Built in Lilongwe under the foundations project on a hyper-converged design, serving as the primary data centre with Blantyre as secondary and backup; reported at 51% complete in March 2024 with completion expected May 2024, and recorded as delivered at project close","Operating as the local-hosting base for the national data-exchange platform, used by the revenue authority and the registration bureau with 25 e-services being onboarded, and undergoing upgrade to an AI-ready state under the acceleration project; the proposed data-sharing regulation would route all government data requests through it","2024-03-01 Government Data Center making progress|2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities|2026-06-11-government-data-sharing-regulation-boma-lathu-itweb|2026-07-07 Malawi integrates immigration e-services",,"No commissioning date, floor area, rack count, delivered IT load or tier certification is held for the facility"
MWI-infra.store-mra-secondary-data-centre,MWI,infra.store,Infrastructure,instrument,Revenue authority secondary data centre,Implemented,2026-08-14,Reported improving service continuity 2026-08-14,,Baseline not held,Not held,"In service with uninterruptible power supply upgrades, reported as improving service continuity, cutting queues and improving customs-duty accuracy on the customs system at border posts and the international airport, financed by the World Bank under a six-year, US$150m regional trade and connectivity project running to 2027",2026-08-14-malawi-mra-backup-data-centre-world-bank,,"the specific financing commitment date is not stated in the record held, and no capacity, location or availability figure is given"
MWI-infra.store-content-locality,MWI,infra.store,Infrastructure,measure,Share of web content served from within Malawi,,2026-06-09,Byte-weighted content-locality measurement,,Baseline not held,No figure held at 2025-08-01,"3% of content served locally and 62% served regionally, primarily from South Africa - the lowest local share among the economies in the study",2026-06-09 Beyond the Homepage Measuring What It Really Takes to Keep Web Traffic Local,,A single measurement using a methodology the publisher describes as under development; no time series
MWI-infra.store-tnm-third-data-centre,MWI,infra.store,Infrastructure,instrument,TNM third data centre,Planned,2026-03-06,Announced for construction within three months,,"Advanced, stated target passed",Did not exist; no third data centre appears in the base at 2025-08-01,"Announced by the chief executive in Lilongwe alongside a voice-over-LTE launch, for construction within the following three months. That period ended in June 2026 and the base holds no record of a start, a site or a completion at 2026-08-06",2026-03-06-tnm-third-data-centre-volte-itweb,,"No location, capacity or capital figure is held, nor confirmation of the operator's two existing data centres"
MWI-infra.energy-data-centre-delivered-load,MWI,infra.energy,Infrastructure,instrument,Delivered IT load of the national and commercial data centres,Not held,,,,,,,,,
MWI-infra.energy-electricity-tariff-in-cost-case,MWI,infra.energy,Infrastructure,measure,Electricity tariff increase cited in the 2026 operator tariff applications,,2026-07-18,Stated by the ICT minister in Parliament,,Baseline not held,No electricity price figure held at 2025-08-01,"An 8% rise in electricity tariffs, alongside a roughly 144% rise in fuel prices, cited by both mobile operators in support of an average 55% tariff increase application; the regulator approved 22.2% for one and 26% for the other",2026-07-18-namalomba-parliament-new-operators-nyasatimes,,"All figures are the minister's; no base period is given for either percentage, and no primary from the electricity regulator or utility is held"
MWI-infra.energy-school-electrification,MWI,infra.energy,Infrastructure,instrument,Electrification programme for the roughly 900 schools with no connectivity,Not held,,,,,,,,,
MWI-infra.energy-grid-supply-reliability,MWI,infra.energy,Infrastructure,instrument,Grid supply and reliability as it constrains telecom sites and data centres,Not held,,,,,,,,,
MWI-infra.energy-rural-base-station-power,MWI,infra.energy,Infrastructure,instrument,Off-grid and solar powering of rural base stations under the tower programme,Not held,,,,,,,,,
MWI-infra.energy-tnm-solar-coverage,MWI,infra.energy,Infrastructure,instrument,Solar-powered coverage extension,Planned,2025-11-10,Stated at the operator's 30th-anniversary event,,Advanced,Did not exist; no solar or off-grid network-power position appears in the base at 2025-08-01,"The chief executive stated the operator covers 85% of the population and is working to reach the remaining 15% through cost-effective technologies including solar-powered infrastructure; no site count, capital allocation, target date or partner is stated, and foreign-exchange shortages were named as the operator's biggest challenge",2025-11-10-tnm-30-years-ai-labs-times,,Event date inferred from on Thursday in a source published Monday; the only network-energy item the base holds for Malawi
MWI-infra.capacity-tnm-ai-laboratories,MWI,infra.capacity,Infrastructure,instrument,Artificial intelligence laboratories and innovation hubs,Planned,2025-11-10,Announced for the following year at the operator's 30th-anniversary event,,Advanced,Did not exist; no operator AI laboratory or innovation hub appears in the base at 2025-08-01,"Announced by the chief executive for establishment in 2026, to let Malawians build AI-driven services; no site, budget, partner or opening date is stated, and nothing on record shows one has opened at 2026-08-06",2025-11-10-tnm-30-years-ai-labs-times,,Event date inferred from on Thursday in a source published Monday
MWI-infra.capacity-regulator-staffing,MWI,infra.capacity,Infrastructure,instrument,"Engineering and operations staffing of the regulator, the response team and the e-government department",Not held,,,,,,,,,
MWI-infra.capacity-government-cloud,MWI,infra.capacity,Infrastructure,instrument,Government cloud or shared hosting service for ministries and agencies,Not held,,,,,,,,,
MWI-infra.capacity-internet-exchange-point,MWI,infra.capacity,Infrastructure,instrument,Malawi Internet Exchange Point,Not held,,,,,,,,,
MWI-infra.capacity-maren,MWI,infra.capacity,Infrastructure,instrument,Malawi Research and Education Network,Implemented,2025-06-24,Reported at the foundations project's close,,No change,"Over 83,000 students across 81 institutions gained cheaper connectivity through the network under the foundations project","Unchanged; the base holds no institutional membership, bandwidth, governance or funding position after project close, and the acceleration project's school and office targets are not described as running through it","2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities|2025-06-24 Malawi boosts digital economy with connectivity, plans 2M digital ID enrollments",,"The figure is cumulative over 2017 to 2024, not a current-year measure"
MWI-infra.cybersec-chinese-safe-city-rejection,MWI,infra.cybersec,Infrastructure,instrument,Chinese safe-city surveillance package offer,"Planned, not proceeding",2023-09-27,Recorded as rejected in a five-country research report,2023-09-27,No change,"Malawi is the only one of the five countries studied - with Nigeria, Ghana, Morocco and Zambia - to have rejected the safe-city surveillance package offered by Chinese companies","Unchanged; the base holds no later statement, and no account of who rejected it, when, or on what grounds",2023-09-27-ids-mapping-supply-surveillance-technologies-africa-1bn,,The only pre-window cybersecurity baseline the base holds for Malawi; the report's US$1bn annual figure covers the five countries collectively
MWI-infra.cybersec-critical-infrastructure-designation,MWI,infra.cybersec,Infrastructure,instrument,Critical information infrastructure designation,Not held,,,,,,,,,
MWI-infra.cybersec-cyber-security-act-2016,MWI,infra.cybersec,Infrastructure,instrument,Electronic Transactions and Cyber Security Act 2016 and its enforcement record,Not held,,,,,,,,,
MWI-infra.cybersec-cert-incidents,MWI,infra.cybersec,Infrastructure,instrument,Incidents handled by the computer emergency response team,Not held,,,,,,,,,
MWI-infra.cybersec-mwcert,MWI,infra.cybersec,Infrastructure,instrument,Malawi Computer Emergency Response Team,"Implemented, housed inside the regulator",2026-03-26,Independence stated as intended at a World Bank meeting in Blantyre,,Baseline not held,"The base carries no statement of the team's existence, mandate or activity at 2025-08-01","Operating within the regulator, which states an intention to establish it, alongside the data protection authority, as an independent institution with World Bank technical assistance; no establishing instrument, timetable, budget, staffing or incident statistics are held",2026-03-26-world-bank-cybersecurity-data-protection-support-techafricanews,,The only source the base holds on the team is a two-paragraph trade report
MWI-infra.cybersec-national-cybersecurity-strategy,MWI,infra.cybersec,Infrastructure,instrument,National cybersecurity strategy or policy,Not held,,,,,,,,,
MWI-infra.cybersec-world-bank-cyber-assistance,MWI,infra.cybersec,Infrastructure,instrument,World Bank cybersecurity and data-protection technical assistance,Planned,2026-03-26,Commitment announced at a Blantyre meeting,2026-03-26,Advanced,The foundations project's technical assistance ended with that project's closure in October 2024; no successor cybersecurity assistance appears in the base at 2025-08-01,"A delegation team leader outlined technical assistance and capacity building covering critical-infrastructure security, legal and regulatory frameworks, data-protection systems and regional cybersecurity capability; no amount, financing instrument, duration or workplan is stated",2026-03-26-world-bank-cybersecurity-data-protection-support-techafricanews|2017-06-05-wb-mwi-001-digital-malawi-program-phase-i-malawi,,Whether this sits inside the acceleration project or is a separate operation is not established
MWI-dpi.exchange-mra-sars-customs-arrangement,MWI,dpi.exchange,Digital public infrastructure,instrument,Customs IT connectivity arrangement with South Africa,Planned,2026-08-12,"Updated arrangement notified and a draft rule amendment published, 2026-08-07",,Advanced,"Legal basis only: a customs mutual administrative assistance agreement negotiated in 2019 on a 2010 memorandum of cooperation, with customs information exchanged manually","An arrangement signed establishing a secure electronic platform for real-time customs data exchange, aligned to the World Customs Organisation data model, with both authorities agreeing to fast-track implementation; no go-live date, purpose-limitation, retention or reciprocity terms published; the South African revenue service notified the updated arrangement for automatic exchange of customs information on 7 August 2026 and published a draft rule amendment with it",2026-08-12-malawi-south-africa-customs-data-exchange-arrangement|2026-08-05-malawi-sa-digital-customs-data-sharing|2026-08-05-malawi-south-africa-customs-data-exchange,,"South Africa supplied about 18% of Malawi's imports, US$3bn in 2025/26; a trade facilitation body funded Malawi's delegation and supports implementation"
MWI-dpi.exchange-esb,MWI,dpi.exchange,Digital public infrastructure,instrument,Enterprise Service Bus,In development,2026-01-27,Industry association pressing the e-government department to onboard all agencies,,No change,Not operationalised through 2025; the e-government department's failure to bring it into service left ministries siloed and denied online passport registration and driver's licence payments,"Nothing on file establishes it operating; industry voices in January 2026 were still pressing for all ministries, departments and agencies to be onboarded",2026-01-13-ict-sector-2025-implementation-woes-times|2026-01-27-ict-sector-eyes-policy-enforcement-times,,
MWI-dpi.exchange-national-single-window,MWI,dpi.exchange,Digital public infrastructure,instrument,Malawi National Single Window,Implemented,2026-01-13,Launched May 2025,2025-05-01,No change,"Launched May 2025, integrating trade-related agencies including the revenue authority and the trade ministry to streamline imports and exports",Same; no later position is held at 2026-08-06,2026-01-13-ict-sector-2025-implementation-woes-times,,Month-precision launch date; the only account held is a year-in-review published 2026-01-13
MWI-dpi.id-blockchain-id-wallet,MWI,dpi.id,Digital public infrastructure,instrument,Blockchain-enabled Digital ID Wallet,Piloting,2026-08-05,Stated to be in pilot ahead of nationwide rollout,,Advanced,A digital ID wallet using artificial intelligence and blockchain cited as a plan by the registration bureau's principal secretary,"Built by UNDP Malawi with the UN International Computing Centre, in pilot before nationwide rollout, with credentials to extend to birth certificates, driving licences and marriage certificates; no pilot scale, rollout date or cost stated, and nothing on how the arrangement sits under the Data Protection Act 2024",2025-05-28 Malawi nears full scale digital ID rollout to streamline access to services|2026-08-05-undp-malawi-blockchain-digital-id-wallet-recognition,,"Neither this announcement nor the registration bureau's names the other; the announcement's peg is inclusion in an industry handbook, not a milestone in Malawi"
MWI-dpi.id-death-registration-coverage,MWI,dpi.id,Digital public infrastructure,instrument,Death registration coverage,Not held,,,,,,,,,
MWI-dpi.id-electoral-management-devices,MWI,dpi.id,Digital public infrastructure,instrument,Electoral management devices and the electronic voter register,Implemented,2026-01-13,"6,500 devices deployed at the 16 September 2025 elections",,"Advanced, offline failures recorded","The voter register held electronically; the electoral commission refused an observer coalition electronic access to the roll on 2025-06-05, citing the elections statute","6,500 electoral management devices deployed for voter verification at the 2025-09-16 elections, with offline glitches reported at rural polling stations",2025-06-08 MEC Rejects Observer Coalition's Electronic Voter Register Access Request|2026-01-13-ict-sector-2025-implementation-woes-times,,2 million voters were registered using offline digital IDs in 2024
MWI-dpi.id-biometric-sim-registration,MWI,dpi.id,Digital public infrastructure,instrument,Mandatory biometric SIM registration,Implemented,2026-07-10,"Programme start 1 July 2025, registration window to September 2025",2025-07-01,No change,"Launched by the regulator with the registration bureau, authenticating against the biometric identity system, with fewer than ten SIMs per person per operator and non-compliance fines up to MWK 50,000 daily for individuals and MWK 150,000 for corporates","No completion figure, compliance rate or closure date is held; the regulator and UNDP named integration of the national identity system with SIM verification as a priority area still being explored on 2026-07-10",2025-05-21 Malawi to Launch Mandatory Biometric SIM Registration in July 2025|2026-07-10-macra-undp-ai-digital-id-collaboration-itweb,,The 2026 exploratory framing sits awkwardly with a 2025 programme already authenticating against the identity system
MWI-dpi.id-national-ids-issued,MWI,dpi.id,Digital public infrastructure,measure,National IDs issued to adults,,2026-07-13,Registration bureau figure reported at 13.5m,,Advanced,12.5m registered Malawians aged 16 and over (2025-05-21),Over 13.5m (2026-07-13); an intermediate figure of over 12.8m adult IDs was stated at 2026-01-16,2025-05-21 NRB to roll out digital ID by 2026|2026-01-16-birth-registration-campaign-4.6m-children-malawi24|2026-07-13 Malawi reaches 13.5M digital IDs as universal coverage comes into view,,The registry's own figure of about 99% is preferred over external accounts describing coverage as already complete
MWI-dpi.id-nris,MWI,dpi.id,Digital public infrastructure,instrument,National Registration and Identification System,Implemented,2026-07-13,In operation since the National Registration Act came into force in 2015,2015-01-01,No change,"12.5m citizens enrolled, close to 100% of the eligible population aged 16 and over, linked to over 33 public and private institutions (2025-05-28)","Over 13.5m holding a national digital identity, about 99% of those aged 16 and over, with over 150,000 enrolled April to June 2026, 53% of them women",2025-05-28 Malawi nears full scale digital ID rollout to streamline access to services|2026-07-13 Malawi reaches 13.5M digital IDs as universal coverage comes into view|2026-01-16-birth-registration-campaign-4.6m-children-malawi24,,The commencement date is padded to the year the Act came into force; the day is not published
MWI-dpi.id-registration-service-fees,MWI,dpi.id,Digital public infrastructure,instrument,National registration service fees,Implemented,2026-08-17,National Registration (Amendment) Regulations 2026 gazetted 2026-07-31,,Baseline not held,Not held,"Raised for national identity card replacement, electronic know-your-customer verification, civil registration and marriage services under the National Registration (Amendment) Regulations 2026, gazetted on 31 July 2026",2026-08-17-malawi-nrb-registration-fees-e-kyc,,"the individual fee levels and their previous values are not carried in the record held, so the size of the increase is not established; the charge for electronic know-your-customer verification is a charge on the identity system's use by third parties"
