indicator_id,progress,summary,developments,row_ids
gov.regional--regional-legal-harmonisation,Advanced,"A [regional declaration on collaborative regulation](2026-05-04-research-ict-africa-crasa-lilongwe-declaration-collaborative-regulation) was adopted at a Lilongwe summit in April 2026, and a [regional AI framework](2026-06-26-itweb-sadc-regional-ai-strategy-regulatory-framework) is claimed to be under development.","The declaration anchors to an international regulatory maturity framework, sets six shared principles and seven areas of collaborative action, and treats artificial intelligence, satellite, digital platforms and next-generation networks as one emerging-technology frontier; the regional association has not published the text, so the whole account is named-analyst commentary and the seven action areas are nowhere enumerated ([declaration](2026-05-04-research-ict-africa-crasa-lilongwe-declaration-collaborative-regulation)).

A regional artificial-intelligence strategy and regulatory framework is reported under development with no draft, adoption date or document title beyond the name; the claim is the Malawian ministry's rather than the regional secretariat's, so any statement that the region has such a framework is unestablished ([framework](2026-06-26-itweb-sadc-regional-ai-strategy-regulatory-framework)).",MWI-gov.regional-lilongwe-declaration|MWI-gov.regional-sadc-regional-ai-framework
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, a device-assembly allocation and a partly funded registration campaign against no school-connectivity line at all","The 2026/27 budget has [no dedicated line for school internet connectivity](2026-04-17-school-connectivity-unicef-giga-report-malawi24), [MWK 1.1bn for device assembly](2026-04-17-school-connectivity-unicef-giga-report-malawi24) at one university, and [MWK 12.4bn of the birth-registration campaign unfunded](2026-01-16-birth-registration-campaign-4.6m-children-malawi24).","The 2026/27 budget policy statement carries no dedicated line for school internet connectivity or digital infrastructure in primary and secondary schools; education received MWK 1.28tn, 11.7 per cent of the budget, and transport and ICT received MWK 664.4bn directed at roads, rail and aviation ([budget](2026-04-17-school-connectivity-unicef-giga-report-malawi24)).

MWK 1.1bn was set aside for assembling laptops and tablets at the science and technology university, the nearest digital allocation to schools in that budget and directed at higher education ([allocation](2026-04-17-school-connectivity-unicef-giga-report-malawi24)).

The birth registration campaign requires MWK 17.8bn to register about 4.6 million children across seven phases; MWK 5.4bn was allocated for phases one and two, leaving MWK 12.4bn unfunded, and the figures are the minister's rather than an appropriation document ([campaign](2026-01-16-birth-registration-campaign-4.6m-children-malawi24), [partnership](2026-02-04 10 years of a fruitful partnership with the Government of Malawi on civil registration)).",MWI-finance.budget-school-connectivity-budget-line|MWI-finance.budget-device-assembly-allocation|MWI-finance.budget-birth-registration-appropriation
finance.new--development-partner-project-financing,Advanced,"The [acceleration project](2024-05-05-dmap-world-bank-appraisal-pid) runs at US$90m on towers, data-centre upgrade and e-services, beside an [inclusive transformation programme](2024-01-01-ec-mwi-001-inclusive-digital-transformation-for-malawi-idt4m) and an [institutional support grant](2021-01-01-afdb-mwi-001-malawi---support-for-digitalization-financial).","The acceleration project was approved in June 2024 at US$90.00m, a US$70.00m grant plus US$20.00m commercial financing, targeting 2,000 schools, 500 further government offices, identity enrolment and an affordable-devices programme ([appraisal](2024-05-05-dmap-world-bank-appraisal-pid)); procurement for more than 90 towers is being advanced, the national data centre is being upgraded to an artificial-intelligence-ready state, and 25 e-services are being onboarded ([appraisal](2024-05-05-dmap-world-bank-appraisal-pid), [progress](2026-03-26-dmap-90-telecom-towers-rural-connectivity-techafricanews)).

An inclusive digital transformation programme runs 2024-2028 on EUR 2,000,000 and US$5,608,640, covering inclusive digital identity, open-source public systems and youth literacy ([programme](2024-01-01-ec-mwi-001-inclusive-digital-transformation-for-malawi-idt4m), [agency record](2024-01-01-undp-mwi-idt4m-2024-inclusive-digital-transformation-for-malawi-idt4m)); a bilateral grant was disbursed to the same agency for the 2025 activity year ([grant](2025-01-01-iati-xm-dac-21-1-2025000132b1mlwoc1pol-undp-inclusive-digital-transformation-malawi)).

An institutional support grant of XDR 10,000,000 had US$5,591,335 disbursed at retrieval, with no event in the window on file ([support](2021-01-01-afdb-mwi-001-malawi---support-for-digitalization-financial)).",MWI-infra.connect-digital-malawi-acceleration|MWI-finance.new-idt4m|MWI-finance.new-inclusive-digital-transformation-grant|MWI-finance.new-afdb-dfic
finance.mou--strategic-relationships,Advanced,"A proposed [US$180m four-year vendor investment plan](2026-06-09-huawei-180m-ict-investment-plan-malawi24) is built round a one-stop government platform and a [network linking all 28 districts](2026-06-09-huawei-180m-ict-investment-plan-malawi24), with no agreement made public.","The roadmap was presented to the vendor in China in June 2026: a one-stop digital government platform covering passport applications, business registration and tax payments, and a high-speed network linking all twenty-eight districts with ring protection against cable failures ([plan](2026-06-09-huawei-180m-ict-investment-plan-malawi24), [account](2026-06-11-government-data-sharing-regulation-boma-lathu-itweb)).

Funding structure, implementation timeline and any agreements reached have not been made public, and the base holds no signed instrument, only the ministry's account of a meeting ([status](2026-06-09-huawei-180m-ict-investment-plan-malawi24)).",MWI-finance.mou-huawei-mou-status|MWI-infra.connect-huawei-ict-investment-plan
finance.new--mobilisation-of-non-state-finance,Advanced,"The second mobile operator states [US$31m invested](2026-08-17-malawi-tnm-network-investment) in network capacity and coverage, and a bank committed [MWK 75.5m and a three-year memorandum](2025-11-19-nbm-ictam-innovation-jam-ai-malawi24) to an innovation event.","The operator's figure carries no period, site count or coverage outcome, and the commitment date is not stated ([investment](2026-08-17-malawi-tnm-network-investment)).

A three-year memorandum commits a bank to mentorship, incubation and technical support for innovators emerging from an annual innovation event, with MWK 75,500,000 given to the 2025 edition ([memorandum](2025-11-19-nbm-ictam-innovation-jam-ai-malawi24)); the base records no outcome for any cohort, no count of ideas incubated, funded or surviving ([memorandum](2025-11-19-nbm-ictam-innovation-jam-ai-malawi24)).",MWI-infra.connect-tnm-network-investment|MWI-tech.industry-ictam-innovation-jam
infra.connect--mobile-penetration,"Mixed, 5G launched and expanding against fourth-generation coverage of 87 per cent that only 12.5 per cent of people use","An [industry report puts 4G coverage at 87 per cent against mobile-internet penetration of 12.5](2026-08-13-digital-africa-summit-heads-to-malawi-as-the-country-enters-its-next-digital-cha), while [5G launched in 2025](2025-07-26-tnm-5g-launch-malawi-2063-malawi24) and reached [111 sites](2026-05-22-airtel-satellite-connectivity-agm-techafricanews) on the other network.","The industry association's report gives fourth-generation coverage at 87 per cent of the population against mobile-internet penetration of 12.5 per cent, scores the country 36 of 100 on its digital nations index and 55 of 100 on policy and regulation, and describes mobile-money adoption as near universal ([report](2026-08-13-digital-africa-summit-heads-to-malawi-as-the-country-enters-its-next-digital-cha)); it is the association's own index and the base holds no official national subscriber and coverage series ([report](2026-08-13-digital-africa-summit-heads-to-malawi-as-the-country-enters-its-next-digital-cha)).

The first 5G network launched at Lilongwe in July 2025 with four further cities named as extension targets, and no later site count is held for it ([launch](2025-07-26-tnm-5g-launch-malawi-2063-malawi24)).

The other operator reported 111 sites across ten districts, after 58 new sites on MWK 50.8bn of network capital expenditure in the 2025 financial year ([sites](2026-05-22-airtel-satellite-connectivity-agm-techafricanews)), and a fixed-wireless operator extended 4G coverage to nineteen neighbourhoods of the capital ([fixed wireless](2026-08-11-itweb-lilongwe-expanded-4g-access)).",MWI-infra.connect-subscriber-coverage-series|MWI-infra.connect-tnm-5g|MWI-infra.connect-airtel-5g-sites|MWI-infra.connect-ctn-lilongwe
infra.connect--internet-usage,"No change, four fifths of the population offline with no state measurement to set against the presidential target","[80 per cent of Malawians are offline](2026-08-20-gsma-malawi-digital-transformation-report) despite 87 per cent fourth-generation coverage, and no state measurement is held against the target of 80 per cent usage by 2026.","The appraisal document put internet use at around 24 per 100 inhabitants on a 2022 baseline against a regional average of 28 ([appraisal](2024-05-05-dmap-world-bank-appraisal-pid)), and a separate account put access at about 20 per cent of citizens ([access](2024-05-14 Malawi on path to inclusion with digital ID project supported by EU, UNDP)).

The first usable current figure comes from the operators' trade association, which puts 80 per cent of the population offline against 87 per cent coverage, so the gap is usage rather than coverage, and estimates MWK 1.1 trillion of economic value and 490,000 jobs by 2030 from closing it ([report](2026-08-20-gsma-malawi-digital-transformation-report)). That is a modelled figure from an interested party whose policy asks include cutting the taxes its members pay.

The presidential target of 80 per cent usage by 2026 is a target and not a measurement, with no baseline given ([target](2026-02-16 Malawi President orders digital revolution)).",MWI-include.access-internet-penetration
infra.connect--mobile-affordability,Advanced,"The minister called for [scrapping the 10 per cent internet surtax and reviewing the 17.5 per cent smartphone value-added tax](2026-08-21-malawi-targets-smartphone-tax-relief), targeting 30 per cent mobile internet usage by 2030.","The call was made at a Lilongwe summit in August 2026, setting a target of raising mobile internet usage from 12.5 per cent to at least 30 per cent by 2030 ([call](2026-08-21-malawi-targets-smartphone-tax-relief)).

No budget measure, bill or instrument is on record: the treasury has published nothing and no timetable is given. It is a ministerial statement at a summit, and it is the only affordability position the base holds for the country.",MWI-gov.policy-device-and-internet-tax-relief
infra.connect--national-fibre-backbone,Advanced,"Two [concessional loans](2020-01-01-eximbank-cn-mwi-002-china-eximbank-provides-rmb-693-million) financed the fibre backbone with no route length or operating status published, and [procurement for more than 90 towers](2026-03-26-dmap-90-telecom-towers-rural-connectivity-techafricanews) is advancing against a requirement above 1,000.","Phase one was financed by a concessional loan of CNY 155,432,330 committed in 2016 ([phase one](2016-01-01-eximbank-cn-mwi-001-china-eximbank-provides-rmb-1554-million)) and phase two by CNY 693,000,000 at 1 per cent over twenty years, on-lent to the electricity utility with CNY 299,286,770 drawn as at June 2023 ([phase two](2020-01-01-eximbank-cn-mwi-002-china-eximbank-provides-rmb-693-million)). The base holds the two loan records and no statement of route kilometres, completion, operator or current operating status.

Tower procurement for more than 90 towers is being advanced against a project commitment of around 100, while a study cited at the same meeting puts the requirement for nationwide coverage above 1,000 towers ([towers](2026-03-26-dmap-90-telecom-towers-rural-connectivity-techafricanews), [project](2024-05-05-dmap-world-bank-appraisal-pid)).

A separate commercial loan covering 136 tower installations and last-mile fibre has no progress report, disbursement figure or completion statement on file ([loan](2019-01-01-ccb-mwi-001-china-construction-bank-provides-569-million)).",MWI-infra.connect-national-fibre-backbone|MWI-infra.connect-dmap-tower-programme|MWI-infra.connect-last-mile-data-centre-loan
infra.connect--international-internet-bandwidth,No change,"Wholesale bandwidth [fell from about US$460 per Mbit/s a month in 2017 to below US$10 at 2024](2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities), and no price for 2025 or 2026 is held.","The fall was reported at the close of the foundations project, on the lender's own figures ([close](2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities), [account](2025-06-24 Malawi boosts digital economy with connectivity, plans 2M digital ID enrollments)).

No wholesale price for 2025 or 2026 is held, so whether the gain has held is not established, and a 2024 appraisal instead gives about US$35 per Mbit/s ([appraisal](2025-06-24 Malawi boosts digital economy with connectivity, plans 2M digital ID enrollments)), which the base does not reconcile.",MWI-infra.connect-wholesale-bandwidth-price
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"[Thirty rural schools were connected by satellite](2026-06-18-malawi-starlink-rural-schools), and an operator [signalled interest in satellite backhaul](2026-05-22-airtel-satellite-connectivity-agm-techafricanews) at its annual meeting.","Thirty rural schools were reported connected, serving 100,000 students and 1,500 teachers on a company announcement ([schools](2026-06-18-malawi-starlink-rural-schools)); responsibility for the recurring subscription cost is not stated, and the student figure averages over 3,000 per school without reconciliation ([schools](2026-06-18-malawi-starlink-rural-schools), [preparation](2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities)).

An operator signalled interest in satellite connectivity to complement terrestrial networks in hard-to-reach areas and improve resilience, with no partner, licence, capital allocation or timetable stated ([interest](2026-05-22-airtel-satellite-connectivity-agm-techafricanews)).

The base holds no satellite licence date, licence terms or subscriber figure for the country.",MWI-infra.connect-starlink-rural-schools|MWI-infra.connect-airtel-satellite-plan
infra.store--local-data-centre-capacity-national-providers,Advanced,"The [national data centre](2026-07-07 Malawi integrates immigration e-services) is the local-hosting base for the data exchange and is being upgraded, and the [revenue authority has a secondary facility](2026-08-14-malawi-mra-backup-data-centre-world-bank) in service.","The national facility was built in Lilongwe under the foundations project on a hyper-converged design with Blantyre as secondary and backup ([construction](2024-03-01 Government Data Center making progress), [delivery](2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities)). It now hosts the data exchange used by the revenue authority and the registration bureau, with 25 e-services being onboarded, and is being upgraded to an artificial-intelligence-ready state ([upgrade](2026-06-11-government-data-sharing-regulation-boma-lathu-itweb), [integration](2026-07-07 Malawi integrates immigration e-services)). No commissioning date, floor area, rack count, delivered load or tier certification is held.

The revenue authority's secondary data centre is in service with power upgrades, reported as improving continuity and customs-duty accuracy at border posts and the airport, financed under a six-year regional trade project; no capacity, location or availability figure is given ([secondary](2026-08-14-malawi-mra-backup-data-centre-world-bank)).",MWI-infra.store-national-data-centre|MWI-infra.store-mra-secondary-data-centre
infra.store--local-data-centre-capacity-all-providers,"Mixed, a first commercial facility in operation while only 3 per cent of web content is served from inside the country","A [commercial data centre](2026-05-01-sparc-systems-data-centre-launch-malawi24) opened in Lilongwe in 2026 and an [operator third facility](2026-03-06-tnm-third-data-centre-volte-itweb) passed its stated build window, against [3 per cent of content served locally](2026-06-09 Beyond the Homepage Measuring What It Really Takes to Keep Web Traffic Local).","The commercial facility is in operation offering local hosting, positioned against the foreign-currency cost and data-ownership exposure of offshore hosting; capacity, tier and pricing are not stated and the account is company-reported ([facility](2026-05-01-sparc-systems-data-centre-launch-malawi24)).

An operator announced a third data centre for construction within three months in March 2026; that period ended in June and the base holds no record of a start, a site or a completion ([third centre](2026-03-06-tnm-third-data-centre-volte-itweb)).

A byte-weighted measurement puts 3 per cent of web content served locally and 62 per cent regionally, primarily from South Africa, the lowest local share among the economies in the study ([locality](2026-06-09 Beyond the Homepage Measuring What It Really Takes to Keep Web Traffic Local)); it is a single measurement on a methodology the publisher describes as under development ([locality](2026-06-09 Beyond the Homepage Measuring What It Really Takes to Keep Web Traffic Local)).",MWI-infra.store-sparc-data-centre|MWI-infra.store-tnm-third-data-centre|MWI-infra.store-content-locality
infra.energy--grid-reliability,"No change, a first electricity price figure with nothing earlier behind it",An [8 per cent rise in electricity tariffs](2026-07-18-namalomba-parliament-new-operators-nyasatimes) was cited by both mobile operators in support of an average 55 per cent tariff increase application.,"The figure was given by the minister in Parliament alongside a roughly 144 per cent rise in fuel prices, against which the regulator approved 22.2 per cent for one operator and 26 per cent for the other ([figures](2026-07-18-namalomba-parliament-new-operators-nyasatimes)).

All the figures are the minister's, no base period is given for either percentage, and no primary from the electricity regulator or utility is held. It is the only electricity price evidence in the country's digital record.",MWI-infra.energy-electricity-tariff-in-cost-case
infra.energy--rural-electrification,Advanced,An operator states it covers [85 per cent of the population and is working to reach the remaining 15 through solar-powered infrastructure](2025-11-10-tnm-30-years-ai-labs-times).,"The statement was made at the operator's thirtieth-anniversary event, with no site count, capital allocation, target date or partner stated, and foreign-exchange shortages named as the operator's biggest challenge ([statement](2025-11-10-tnm-30-years-ai-labs-times)).

It is the only network-energy item the base holds for the country, and it is an intention rather than a programme.",MWI-infra.energy-tnm-solar-coverage
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,No change,"The [foundations project](2017-06-05-wb-mwi-001-digital-malawi-program-phase-i-malawi) connected some 640 government sites and delivered the data centre and exchange before closing in 2024, and the [research network](2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities) has had no position published since.","The project closed in October 2024 with US$72.4m committed and US$72.6m disbursed, having delivered the national data centre, the data exchange and the first phase of e-procurement, connected some 640 government sites against a target of 400, and over 100 free public Wi-Fi spots ([project](2017-06-05-wb-mwi-001-digital-malawi-program-phase-i-malawi)); the base holds no post-closure evaluation and no independent verification of results, which are the lender's own ([project](2017-06-05-wb-mwi-001-digital-malawi-program-phase-i-malawi)).

The research and education network gave over 83,000 students across 81 institutions cheaper connectivity over 2017 to 2024, and no institutional membership, bandwidth, governance or funding position has been published since project close ([network](2025-06-23 Digitalizing Malawi to improve access to education, public services, and income opportunities), [report](2025-06-24 Malawi boosts digital economy with connectivity, plans 2M digital ID enrollments)).",MWI-infra.connect-digital-malawi-foundations|MWI-infra.capacity-maren
infra.capacity--robustness-of-government-hardware-and-software,Advanced,"An [automated human resource and payroll platform](2026-08-06-malawi-drafts-ai-bill-to-govern-public-sector-tech) is in pilot before rollout across ministries, Parliament, the Judiciary and local councils.","No supplier, cost, pilot scale or rollout date is stated, and nothing is stated on how personnel and payroll data is handled under the data protection statute ([platform](2026-08-06-malawi-drafts-ai-bill-to-govern-public-sector-tech)).

It is the first government-wide administrative system in the base for the country, and it is reported from the department's own account at a meeting of heads of information technology rather than from a procurement or a project document.",MWI-dpi.mis-hr-payroll-platform
infra.cybersec--national-cybersecurity-readiness,"Mixed, a response team and donor assistance in place against a state company defrauded of K700m and no strategy or incident statistics at all","The [response team sits inside the regulator](2026-03-26-world-bank-cybersecurity-data-protection-support-techafricanews) with no incident statistics held, [donor assistance was announced](2026-03-26-world-bank-cybersecurity-data-protection-support-techafricanews), and a [state oil company was defrauded of K700m](2026-08-24-malawi24-nocma-k700m-cyber-heist).","The response team operates within the regulator with no establishing instrument, timetable, budget, staffing or incident statistics held; the only source is a two-paragraph trade report ([team](2026-03-26-world-bank-cybersecurity-data-protection-support-techafricanews)).

Technical assistance covering critical-infrastructure security, legal and regulatory frameworks, data-protection systems and regional capability was outlined at a Blantyre meeting, with no amount, financing instrument, duration or workplan stated ([assistance](2026-03-26-world-bank-cybersecurity-data-protection-support-techafricanews)).

The state oil company was defrauded of K700m after attackers hijacked email from a foreign contractor and supplied false banking details, the company instructing its bank in April 2026 to wire US$403,605 to a fraudulent account ([fraud](2026-08-24-malawi24-nocma-k700m-cyber-heist)); it attributed the control weakness to a procurement model introduced before operational and cybersecurity procedures were in place ([fraud](2026-08-24-malawi24-nocma-k700m-cyber-heist)). The country is separately the only one of five studied to have rejected a foreign safe-city surveillance package ([rejection](2023-09-27-ids-mapping-supply-surveillance-technologies-africa-1bn)).",MWI-infra.cybersec-mwcert|MWI-infra.cybersec-world-bank-cyber-assistance|MWI-infra.cybersec-state-oil-company-payment-fraud|MWI-infra.cybersec-chinese-safe-city-rejection
