indicator_id,progress,summary,developments,row_ids
gov.discourse--open-discussion-of-government-policy,Advanced,"[Observer missions issued preliminary statements](2026-08-15-zambia-eu-eom-preliminary-statement-digital-systems) on digital systems in the 2026 general election, and a [consent judgment](2026-08-05-keepiton-government-of-zambia-must-uphold-human-rights-and-ensure-unrestricted-internet-access) requires a reason for any internet interruption within 36 hours.","Four observer missions and a media body issued preliminary statements in August 2026; no final observer report, government response or electoral commission account of the accreditation and register decisions is held ([statements](2026-08-15-zambia-eu-eom-preliminary-statement-digital-systems), [media](2026-08-17-zambia-misa-regional-media-digital-rights-statement), [registration](2026-08-15-zambia-au-comesa-eom-preliminary-statement-digital-registration), [assessment](2026-08-14-zambia-ccmg-post-election-assessment-zambia-monitor)).

The consent judgment was entered after election-period blocking in August 2021 and requires a reason for any interruption within 36 hours; it is known to the base only through a coalition letter ([judgment](2026-08-05-keepiton-government-of-zambia-must-uphold-human-rights-and-ensure-unrestricted-internet-access)).

The Human Rights Commission considered 105 alleged violations and resolved 62; the listed remedies are administrative rather than adjudicative, and no sanction, compensation or determination is reported ([cases](2026-08-01-hrc-alarm-hate-speech-online-abuse-election)).",ZMB-gov.discourse-election-digital-systems|ZMB-gov.discourse-zicta-shutdown-consent-judgment|ZMB-gov.discourse-hrc-election-cases
finance.budget--sustainable-domestic-financing-of-digital-transformation,Advanced,"A [K255 million digital infrastructure and quality-of-service allocation](2026-05-15-zambia-approves-k255m-digital-infrastructure) was announced as approved, with the stage unclear and no funding source named.","Approved is the source's word, and whether this is a cabinet approval, an appropriation or an in-year release is not stated; the amount is carried in local currency only and no funding source is named ([allocation](2026-05-15-zambia-approves-k255m-digital-infrastructure), [record](2026-01-01-zmb-2026-govt-digital-infra-qos)).

It is the only domestic financing figure in this ledger. Every other instrument here is externally financed or company-reported.",ZMB-finance.budget-digital-infrastructure-allocation
finance.new--development-partner-project-financing,Advanced,"A [digital acceleration project](2025-09-11 DZAP World Bank PAD) was board-approved in September 2025 as the fifth operation of a multiphase regional programme, with expected disbursement of US$6 million in the lender's 2026 financial year.","The programme envelope is US$2.48bn across fifteen countries ([project](2025-09-11 DZAP World Bank PAD), [appraisal](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094)), [rollout](2026-01-05 Zambia programs national digital ID rollout for year-end)).

A rural connectivity project has a stated closing date of December 2025; its implementing agency is a road fund agency, which does not sit easily with the broadband description, and it should be treated as suspect before use as evidence of digital financing ([rural](2017-05-04-wb-zmb-001-zambia-improved-rural-connectivity-project)).

A regional science and technology accelerator is at expressions-of-interest stage: the fund is resourced, the delivery consortium is not chosen, and no national allocation is stated ([accelerator](2026-08-11-fcdo-sta-s-southern-africa-programme)).",ZMB-finance.new-digital-zambia-acceleration-project|ZMB-finance.new-improved-rural-connectivity-project|ZMB-finance.new-fcdo-sta-s
finance.new--mobilisation-of-non-state-finance,Advanced,"A [digital lender announced a K500m expansion](2026-07-27-lupiya-zambia-k500m-digital-lending-expansion) on its tenth anniversary, a forward intention by the lender itself with no external financier or named recipient.","The announcement was made in July 2026 ([lending](2026-07-27-lupiya-zambia-k500m-digital-lending-expansion)).

Development-finance equity in the independent tower portfolio exited in March 2021 and a US$75m loan was fully disbursed from that year ([towers](2015-01-01-bii-zmb-001-ihs-zambia-equity-investment-telecoms-tower)); the over-1,700 tower figure is the financiers' own and is not dated more precisely than 2021 ([towers](2015-01-01-bii-zmb-001-ihs-zambia-equity-investment-telecoms-tower), [loan](2021-01-01-ifc-zmb-001-ihs-zambia-ifc-loan-covid-relief)).

Two private-capital records, one an intention and one five years old, is the whole of non-state finance here.",ZMB-finance.new-lupiya-digital-lending|ZMB-infra.connect-ihs-tower-portfolio
finance.mou--strategic-relationships,Advanced,"Four memoranda were signed — [digital identity with a neighbour](2025-10-03 Zambia plans domestic digital ID development with help from international partners), a [government compact with the payments association](2026-02-27 Zambia partners with PAYZ to boost financial inclusion), a [bilateral between two external organisations](2025-11-20-undp-tbi-mou-zambia), and a [card partnership](2026-06-03-zoyk-visa-digital-payments-partnership) — and none publishes a value.","The identity memorandum was reported signed with the signing date not established, and no value, duration or workplan is stated ([identity](2025-10-03 Zambia plans domestic digital ID development with help from international partners)).

The payments compact followed a State House meeting with no document, value or target published ([compact](2026-02-27 Zambia partners with PAYZ to boost financial inclusion)).

The third is a bilateral between two external organisations coordinating their support to government, with no value, duration or termination terms disclosed and the text unpublished ([coordination](2025-11-20-undp-tbi-mou-zambia), [rollout](2026-01-05 Zambia programs national digital ID rollout for year-end)); the card partnership reports no value, volume commitment or launch product ([card](2026-06-03-zoyk-visa-digital-payments-partnership)).",ZMB-finance.mou-ethiopia-nidp-mou|ZMB-finance.mou-payments-association-compact|ZMB-finance.mou-undp-tbi-mou|ZMB-finance.mou-zoyk-visa-partnership
infra.connect--national-fibre-backbone,"Mixed, a backbone extension financed and 0 per cent drawn while the two national fibre-length figures cannot be reconciled",The [backbone extension financing stood at 0 per cent disbursement](2017-01-01-eximbank-cn-zmb-005-china-eximbank-provides-3332-million-preferential) as of July 2022 — the largest single undrawn digital-infrastructure commitment the base holds — and the two [national fibre-length figures](2026-05-15-zambia-approves-k255m-digital-infrastructure) are irreconcilable.,"Corruption allegations from a former utility board chairman are on the record against the undrawn commitment ([extension](2017-01-01-eximbank-cn-zmb-005-china-eximbank-provides-3332-million-preferential)).

Neither fibre-length figure states whether it counts backbone only or backbone plus metropolitan and access network, which is why they cannot be reconciled ([length](2026-05-15-zambia-approves-k255m-digital-infrastructure), [appraisal](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094))).

A second communication towers programme reached 87.8 per cent disbursement on ministry reporting through a third-party database ([towers](2017-01-01-eximbank-cn-zmb-004-china-eximbank-provides-302-government-concessional)). One programme nearly drawn and one not drawn at all, both Chinese-financed, is the backbone record.",ZMB-infra.connect-zesco-backbone-phase-2|ZMB-infra.connect-national-fibre-length|ZMB-infra.connect-communication-towers-phase-2
infra.connect--international-internet-bandwidth,Advanced,"A [cross-border fibre interconnector](2026-02-23 Zambia and Mozambique launch fibre-optic interconnector at Chanida–Cassacatiza border) was commissioned in February 2026 with no capacity, cost or funder stated, and a [terrestrial cable segment](2025-09-22 Google plans to build four subsea cable connectivity hubs for Africa) is stated ready for service in 2027.","The interconnector was commissioned in February 2026 ([interconnector](2026-02-23 Zambia and Mozambique launch fibre-optic interconnector at Chanida–Cassacatiza border), [appraisal](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094))).

The cable segment's 2027 date was first stated inside the window; the position itself did not move ([segment](2025-09-22 Google plans to build four subsea cable connectivity hubs for Africa), [investment](2024-05-28 Google invests in terrestrial-subsea cable linking Kenya to Australia)).

For a landlocked country these two routes are the whole of the international capacity record, and neither carries a capacity figure.",ZMB-infra.connect-chanida-cassacatiza-interconnector|ZMB-infra.connect-umoja-cable-zambia-segment
infra.connect--internet-usage,No change,"[Internet adoption has been flat across two annual readings](2025-11-08-digital-2026-zambia-datareportal), and [mobile connections](2025-11-08-digital-2026-zambia-datareportal) count connections rather than people.","The adoption reading is cited rather than absorbed, and has been flat across two annual compilations ([users](2025-11-08-digital-2026-zambia-datareportal), [prior](2025-03-03 Digital 2025 - Zambia (DataReportal))).

Mobile connections are connections, not people, and the regulator's separate administrative series counts subscriptions per hundred inhabitants ([connections](2025-11-08-digital-2026-zambia-datareportal)).

A median fixed broadband download reading is likewise cited and not absorbed ([speed](2025-03-03 Digital 2025 - Zambia (DataReportal))). Every usage figure in this unit comes from a foreign compiler rather than the national regulator.",ZMB-infra.connect-internet-users|ZMB-infra.connect-mobile-connections|ZMB-infra.connect-fixed-broadband-speed
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"The country is [among the top three African satellite markets](2026-07-22-starlink-26-african-markets-report) by June 2026 after entry in October 2023, and no national subscriber count, licence fee, contract term or procurement route is held.","Market entry was October 2023 and the country ranks among the top three African markets by June 2026 ([market](2026-07-22-starlink-26-african-markets-report), [appraisal](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094)), [chiefdom](2025-09-29-smart-zambia-starlink-moomba-chiefdom), [skills](2026-08-05-smart-zambia-itu-mpika-digital-skills)).

A top-three continental position with no licence fee, contract term or procurement route on record is worth stating as exactly that.

Direct-to-cell satellite trials name the country as a trial site on an operator statement, with no licence, spectrum decision or trial result held ([trials](2026-07-28-mtn-asante-leo-satellites-device-affordability-licence-passporting)).",ZMB-infra.connect-starlink-zambia|ZMB-infra.connect-mtn-direct-to-cell
infra.capacity--robustness-of-government-hardware-and-software,Advanced,"The [government wide area network](2026-08-05-zambia-border-connectivity-gwan-upgrade) declared phase one complete in March 2026 and had border-post gaps confirmed in August, and connected has at times meant completed site works rather than live service.","A primary of February 2025 establishes that connected has at times meant completed site works rather than live end-to-end service, which is the qualification every connection count in this unit needs ([network](2026-08-05-zambia-border-connectivity-gwan-upgrade), [deployment](2025-02-12-itweb-zambia-deploys-govt-wan-service-delivery), [councils](2026-03-25-kalemba-zambia-cdf-ecouncil-116-councils-gwan), [expansion](2026-07-08-smart-zambia-expands-digital-infrastructure)).

A border-post connectivity upgrade across five trade corridors set a national standard and commissioned an independent audit; the audit precedes the procurement rather than following it ([border](2026-08-05-zambia-border-connectivity-gwan-upgrade)).

Commissioning the audit before the procurement is the right order and is unusual in this frame.

2026-08-31 — a [further Northern Province district administration was connected and its staff oriented on the national portal and office collaboration tools, after which an official printed a road-tax document in his own office rather than travelling to the provincial centre](2026-08-31-techafricanews-zamportal-lupososhi-road-tax). It is the clearest published instance of a connection reaching a transaction, and it is one office: no district count, schedule or cost for the programme is published.",ZMB-infra.connect-government-wide-area-network|ZMB-infra.connect-border-post-connectivity
infra.store--local-data-centre-capacity-all-providers,Advanced,"A [memorandum on a national artificial-intelligence data centre](2026-06-08-zambia-huawei-ai-sovereignty-partnership) was signed with the vendor that built the existing [national data centre](2015-01-01-eximbank-cn-zmb-001-china-eximbank-provides-654-million-loan), and it precedes the strategy that would govern it.","The memorandum is not a contract; the same vendor built the existing national facility, and it precedes the National AI Strategy that would govern it ([memorandum](2026-06-08-zambia-huawei-ai-sovereignty-partnership)).

The existing facility's phase one commenced in January 2016 under a Chinese concessional loan, and it is the only domestic data-centre facility the base describes in physical terms ([centre](2015-01-01-eximbank-cn-zmb-001-china-eximbank-provides-654-million-loan)).

An edge data centre plan names the country among target countries on a company statement of intent rather than a commitment ([edge](2024-12-13 Nxtra - Airtel's leap into Africa's growing data center market)).

The commercial market can now be sized, and it is very small: [about five live facilities carrying roughly 2MW of live critical IT load at about 60 per cent occupancy, on roughly $5 million of annual revenue, with nothing under construction and a further 2MW or so in long-term pipeline](2025-07-01-data-centre-market-brief-zambia). Critical IT load per million people lags Botswana, Kenya, Côte d'Ivoire and Ethiopia, and the estimate is an analyst's rather than an operator or regulator disclosure.",ZMB-infra.store-huawei-ai-data-centre-mou|ZMB-infra.store-national-data-centre|ZMB-geopol.india-nxtra-edge-data-centre|ZMB-infra.store-commercial-data-centre-capacity
infra.energy--grid-reliability,No change,"[Load-shedding](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094)) is recorded as a constraint on digital services from the drought that began in January 2024, and [solar power at all 116 council offices](2026-03-25-kalemba-zambia-cdf-ecouncil-116-councils-gwan) is a government self-report.","The load-shedding statement comes from a lender appraisal; an eased-hours figure circulating elsewhere has no source in this base and is not carried ([load-shedding](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094))).

Solar power was stated complete for all 116 councils at a state institute briefing, with no capacity, cost, supplier or verification held ([solar](2026-03-25-kalemba-zambia-cdf-ecouncil-116-councils-gwan)).

Powering every council office while the grid constrains digital services generally is a sensible sequence, and the completion claim is the government's own.

About 650 priority health facilities carry solar power financed by an international health fund and a further 1,050 carry solar back-up power, on a base whose national electrification rate was about 44.5 per cent in 2023 and whose installed generation capacity is about 83 per cent hydroelectric ([case study](2025-04-01-zambia-digital-health-case-study)).

The same account puts internet connectivity in 883 health facilities ([case study](2025-04-01-zambia-digital-health-case-study)). A hydro-dominated grid in a country that has been load-shedding is the reason the backup is being financed facility by facility, and the financing partner rather than the utility is the one reporting it.",ZMB-infra.energy-load-shedding|ZMB-infra.energy-council-solar-power|ZMB-infra.energy-health-facility-solar-power
infra.cybersec--national-cybersecurity-readiness,Advanced,"The [cyber security agency](2026-08-22-zambiamonitor-zcsa-hate-speech-cyberbullying-warning) moved to new premises and issued a post-election warning, and [43,500 subscriber cards were deactivated](2026-08-04-zicta-blocks-43500-sim-cards-linked-to-scammers-secures-k19-8m) for mobile-money fraud in six months.","The agency's director general accounts for the move by saying it had been housed in the state institute's offices where space limited staff accommodation and key functions, and that the new premises let the whole team work together with access to its tools — which dates the constraint rather than measuring what it cost. No incident-response capability, staffing figure or service level is published before or after ([warning](2026-08-22-zambiamonitor-zcsa-hate-speech-cyberbullying-warning), [offices](2026-08-20-lusakatimes-zcsa-new-offices-cyber-incident-response), [trafficking](2026-07-30-zambia-ai-driven-human-trafficking-cyber-agency)).

The card deactivations cover January to June 2026 and are held as a paywalled lede ([deactivations](2026-08-04-zicta-blocks-43500-sim-cards-linked-to-scammers-secures-k19-8m)).

A company survey reports consumers targeted by digital fraud, with the comparison base shifted from one quarter's fieldwork window to another's ([fraud](2026-07-30-zambia-transunion-consumer-pulse-q1-2026-digital-fraud)).",ZMB-infra.cybersec-cyber-security-agency|ZMB-infra.cybersec-sim-deactivations|ZMB-infra.cybersec-digital-fraud-exposure
tech.ai--control-of-ai-abuse,Advanced,"A [closed-circuit television bill and a national security command centre](2026-04-01 State of Internet Freedom in Zambia 2026 6th Edition) are on the record in civil-society monitoring, and the [cyber agency artificial-intelligence remit](2026-07-30-zambia-ai-driven-human-trafficking-cyber-agency) is the first defined state mandate on file and is defensive.","The bill and command centre are recorded in monitoring current to late December 2025 ([bill](2026-04-01 State of Internet Freedom in Zambia 2026 6th Edition)).

Artificial-intelligence-enabled trafficking and online scams were placed inside the cyber agency's response; it is the first defined state artificial-intelligence mandate on file, it is defensive, and it sits with the cyber regulator because no artificial-intelligence institution exists ([remit](2026-07-30-zambia-ai-driven-human-trafficking-cyber-agency), [surveillance](2025-04-18-us-warns-citizens-surveillance-law)).

The capital is listed among Chinese-supplied surveillance deployments in an eleven-country mapping; a widely quoted billion-dollar figure is a 2023 total across five countries, not a national figure and not current ([safe city](2026-03-01 Smart City Surveillance in Africa (IDS 2026)), [mapping](2023-09-27-ids-mapping-supply-surveillance-technologies-africa-1bn)).",ZMB-infra.cybersec-cctv-public-protection-bill|ZMB-tech.ai-cyber-agency-ai-remit|ZMB-infra.cybersec-lusaka-safe-city
dpi.exchange--national-data-exchange-system,Advanced,"The [government service bus](2026-07-23-zambia-k22-million-collected-8-councils-electronic-payments-gsb) onboarded eight local authorities from June 2026, and a [named data-exchange layer](2025-09-11 DZAP World Bank PAD) is not the component through which the evidenced exchange work runs.","Eight local authorities were onboarded from June 2026, and no held source states how a separately named government bus relates to the service bus or to the national portal ([bus](2026-07-23-zambia-k22-million-collected-8-councils-electronic-payments-gsb), [statement](2023-06-16-zambia-zilas-ministerial-statement-parliament), [finances](2026-07-10-digital-services-strengthen-zambia-finances)).

A data-exchange layer is named in the acceleration project appraisal as a complementary platform for data integration and exchange; the exchange work that is actually evidenced runs through the service bus, not through a component of that name ([layer](2025-09-11 DZAP World Bank PAD), [appraisal](2025-01-20 PID Appraisal Stage - Digital Zambia Acceleration Project (P505094))).

Distinguishing the named component from the working one is what stops a project document being read as delivery.

The bus has a published service count behind it: [290 services were deployed on it by July 2024](2024-07-09-zambia-government-service-bus-services-update), alongside a citizens support portal, a public service portal and an electronic know-your-customer system. [Driving licence, road tax and vehicle registration applications run through the citizen-facing portal it sits under](2024-09-10-szi-rtsa-government-service-bus), where the queues that remain are for collecting licences that have not been printed. No exchange volume across the bus is published.",ZMB-dpi.exchange-government-service-bus|ZMB-dpi.exchange-zamconnect|ZMB-dpi.exchange-zamconnect-in-operation
dpi.id--registration-of-entire-population,"Mixed, biometric enrolment progressing against a 2030 target while card issuance was deferred past the election","[Biometric enrolment](2025-12-28 Over 1.3 Million Citizens Enrolled on INRIS) runs against a funded baseline of 1,500,000 people with digitally verifiable identity at December 2022 and a 4,000,000 target at October 2030, and [card issuance was deferred](2025-12-28 Over 1.3 Million Citizens Enrolled on INRIS) until after the August 2026 election.","The enrolment figure was given by the ministry to the state broadcaster ([enrolment](2025-12-28 Over 1.3 Million Citizens Enrolled on INRIS), [safeguards](2024-09-17 DPI Safeguards come online in Zambias next phase of digital integration), [switch](2026-07-27-zambia-from-rails-to-routine-national-financial-switch)).

Biometric card issuance was deferred to after the general election ([deferral](2025-12-28 Over 1.3 Million Citizens Enrolled on INRIS)).

A nationwide mobile campaign for 3.5m identity documents launched for a three-month run in April 2025, and its result is the largest single unreported outcome in the pre-window base ([campaign](2025-04-11 Zambia commences nationwide mobile campaign for issuance of 3.5M ID documents)). The paper card has been in issue since before independence, on the appraisal document's own wording rather than a published commencement date ([paper card](2025-09-11 DZAP World Bank PAD)).",ZMB-dpi.id-inris-enrolment|ZMB-dpi.id-biometric-nrc-issuance|ZMB-dpi.id-id-enrolment-campaign|ZMB-dpi.id-national-registration-card
dpi.id--robustness-of-system,No change,"The [integrated registration information system](2026-07-27-zambia-from-rails-to-routine-national-financial-switch) reports end-to-end automation of birth and death notification under way, and the three enrolment figures held do not reconcile — a later source carrying a lower figure than an earlier one with no revision reported.","A later source carrying a lower figure than an earlier one, with no revision reported by any party, is the reconciliation problem stated plainly ([system](2026-07-27-zambia-from-rails-to-routine-national-financial-switch), [safeguards](2024-09-17 DPI Safeguards come online in Zambias next phase of digital integration), [enrolment](2025-12-28 Over 1.3 Million Citizens Enrolled on INRIS)).

Procurement of an international system integrator for an open-standards identity build opened in March 2026; the card is to carry registration-card functions plus travel and private-sector service access, and delivery dates diverge between the state ICT institute and the Registrar General ([procurement](2026-03-24 Zambia looking for MOSIP system integrator to support digital ID project), [training](2025-01-17 Zambia Advances Digital ID System with MOSIP Training for Healthcare Integration), [advance](2026-03-22-znbc-zambia-moves-ahead-digital-id-system)).

Two agencies giving different delivery dates for one credential is worth recording as the coordination question it is.",ZMB-dpi.id-inris|ZMB-dpi.id-mosip-digital-id
include.access--inclusion-of-refugees-and-idps,No change,"[Transfer of the refugee registration database to the home affairs ministry](2024-09-05-worldbank-zambia-zrhcp-pad-padhi00410) is provided for as a project subcomponent, and two project documents give different card counts and values.","The safeguards framework gives US$6.5m and about 100,000 cards against the appraisal document's US$6m and about 150,000 ([transfer](2024-09-05-worldbank-zambia-zrhcp-pad-padhi00410)); the divergence is recorded, not resolved ([transfer](2024-09-05-worldbank-zambia-zrhcp-pad-padhi00410), [framework](2024-12-01-worldbank-zambia-zrhcp-environmental-social-management-framework), [engagement](2024-07-01-worldbank-zambia-zrhcp-stakeholder-engagement-plan)).

The parent project became effective in December 2024, and no disbursement figure, enrolment count or implementation progress within the window is held ([project](2024-09-27-world-bank-zambia-refugee-host-communities-grant), [plans](2025-10-03 Zambia plans domestic digital ID development with help from international partners)).

Moving a refugee database from an international agency to a ministry is a change of controller, and the country's data-protection regulator has no recorded action of any kind.",ZMB-gov.protect-progres-database-transfer|ZMB-finance.new-refugee-host-communities-project
