row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
SWZ-gov.legislate-licence-exempt-spectrum-guidelines,SWZ,gov.legislate,Governance,instrument,Licence-exempt spectrum guidelines,Implemented,2024-01-01,Issued under section 38(b) of the ESCCOM Act,,Baseline not held,Not held,The regulator's 2024 guidelines on licence-exempt spectrum bands are the base's only binding instrument expressly touching artificial-intelligence and internet-of-things devices; there is no artificial-intelligence Act or regulation,2024-01-01-eswatini-esccom-licence-exempt-spectrum-guidelines,,
SWZ-gov.legislate-national-payment-systems-regulations-2026,SWZ,gov.legislate,Governance,instrument,"National Payment Systems Regulations, 2026","Planned, approved by Cabinet and not confirmed gazetted",2026-07-23,Cabinet approval reported for the first quarter of 2026/27,,Advanced,Did not exist,"Cabinet approved regulations to operationalise the 2023 Act as part of a wider reform package; no gazette text, publication or commencement date is held",2026-07-23-eswatini-cabinet-approves-major-reforms,,
SWZ-gov.legislate-national-payments-system-act,SWZ,gov.legislate,Governance,instrument,"National Payments System Act, 2023",Implemented,2023-01-01,Act No. 5 of 2023,,Baseline not held,Not held,"In force: the regulation and supervision of payment systems, the safety and efficiency of the national payments system, and the central bank's functions in relation to them",2023-01-01-eswatini-national-payments-system-act-2023,,
SWZ-gov.legislate-mediaguidelines,SWZ,gov.legislate,Governance,instrument,Online Media Publishing Guidelines 2026,In development,2026-08-04,Ministry stated development is complete,,Advanced,Did not exist,"Complete on the ministry's account, introducing publisher registration and rules on accuracy, privacy, child safeguarding and the responsible use of AI; text and commencement date not public",2026-08-04-eswatini-online-media-publishing-guidelines-2026,,
SWZ-gov.legislate-international-convention-ratification,SWZ,gov.legislate,Governance,instrument,Ratification of the cyber and data protection conventions,Planned,2026-07-10,Presented to senators 2026-07-10,,Advanced,Did not exist,"The ICT minister presented the African Union Malabo Convention on cyber security and personal data protection, the Budapest Convention on cybercrime and the Tampere Convention to senators for ratification; SADC ICT ministers urged member states to consider ratifying Malabo in September 2019, and no instrument of ratification is held",2026-07-10-eswatini-mict-senators-workshop-ratification-treaties|2019-09-20-sadc-ict-ministers-media-statement,,
SWZ-gov.legislate-statistics-act-1967,SWZ,gov.legislate,Governance,instrument,"Statistics Act, 1967",Implemented,1967-10-27,Act 14 of 1967,,Baseline not held,Not held,"The operative statute constituting the Central Statistical Office and carrying its collection powers, unamended on the base and now fifty-nine years old; no replacement Bill or commencement is held",1967-10-27-eswatini-statistics-act-1967,,
SWZ-gov.protect-health,SWZ,gov.protect,Governance,instrument,Advisory guidelines on processing personal health data,In development,2026-07-28,Validation workshops opened at Ezulwini,,Advanced,Did not exist,In validation; to be published as a regulatory instrument under the Data Protection Act,2026-07-28-times-eswatini-esccom-health-data-guidelines,,
SWZ-gov.protect-schools,SWZ,gov.protect,Governance,instrument,Biometric gate passes in schools,"Implemented, contested",2025-07-23,"Deployed by some public schools without education ministry approval, at about E200 per pupil",,Advanced,Did not exist,Deployed and refused by some teachers and parents on consent and child-data grounds,2025-07-23-outcry-over-digital-gate-pass-in-schools,,
SWZ-gov.protect-act,SWZ,gov.protect,Governance,instrument,Data Protection Act 2022,Implemented,2022-03-04,Gazetted and effective 4 March 2022,2022-03-04,No change,"In force, authority not operationalised","In force; fines to E5,000,000 or 2% of annual turnover",2022-03-04 Eswatini Data Protection Act 2022 (Act No. 5 of 2022),,"The gazetted text names a Data Protection Commission; ESCCOM's own pages describe it as the designated Data Protection Agency. The mismatch is recorded, not resolved."
SWZ-gov.protect-data-protection-act-online-speech,SWZ,gov.protect,Governance,instrument,Data Protection Act applied to online naming and shaming,Implemented,2026-08-16,"Exposure to a E100,000 penalty reported 2026-08-16",,Advanced,No application of the Act to personal online posting held,"A social-media practice of publicly naming individuals over alleged private conduct is reported as exposing posters to a penalty of up to E100,000 under the Data Protection Act 2022",2026-08-16-eswatiniobserver-data-protection-act-online-shaming|2022-03-04 Eswatini Data Protection Act 2022 (Act No. 5 of 2022),,"a press account of legal exposure rather than an enforcement action; no complaint, ruling or authority statement is held"
SWZ-gov.protect-data-protection-enforcement-notices,SWZ,gov.protect,Governance,measure,Enforcement notices under the Data Protection Act,,2024-01-01,Listed on the authority's enforcement page,,Baseline not held,No position held,"Three notices published under section 41 of the Act - two in June 2024 against a mobile operator and an insurer, and one in March 2025 against the science and technology park",2024-01-01-eswatini-dpa-enforcement,,The notices themselves are downloadable documents; the page carries no register of complaints or breach notifications
SWZ-gov.protect-authority,SWZ,gov.protect,Governance,instrument,Eswatini Data Protection Authority,Implemented,2026-06-24,"Opened its first major investigation, into the Ministry of Home Affairs",,Advanced,Office not operationalised three years after the Act took effect (2025-07),"Operating: an awareness campaign, a registration deadline of 31 March 2026, one concluded complaint and one investigation into a ministry",2026-06-24-home-affairs-investigated-for-sensitive-data-breach|2026-02-03-eswatini-launches-data-protection-campaign|2025-07-31 Eswatini Economic Update - Digital Transformation Key to Unlocking Growth,,
SWZ-gov.protect-breach,SWZ,gov.protect,Governance,instrument,Home Affairs publication of unblurred national identity documents,Implemented,2026-06-24,Investigation opened; the ministry missed the 72-hour breach-notification duty,,Advanced,Did not exist,Under investigation by the data protection authority,2026-06-24-home-affairs-investigated-for-sensitive-data-breach,,
SWZ-gov.protect-data-mapping-directive,SWZ,gov.protect,Governance,instrument,Mandatory data mapping and inventory directive,Implemented,2025-09-01,General Notice 2 of 2025; inventories due 31 March 2026,,Advanced,Did not exist,"Every data controller and processor, public bodies included, must map and inventory its data — flows, storage location and sharing — under section 14 of the Data Protection Act; no compliance count is held",2025-09-01-eswatini-edpa-data-mapping-directive-guidelines,,Held as an excerpt truncated by the source document's own extraction
SWZ-gov.protect-childrens-social-media-access,SWZ,gov.protect,Governance,instrument,Restrictions on children's access to social media,Planned,2026-08-19,Raised in Senate; ministries stated to be working on online-content regulation (2026-08),,Baseline not held,Baseline not held,"Under consideration only: two ministries stated to be working on online-content regulation in answer to a Senate question, with no bill, mechanism or age threshold named",2026-08-19-times-eswatini-childrens-social-media-access,,"a senator asked during the Senate debate on the Deputy Prime Minister's Office first-quarter performance report what prevents minors reaching harmful content; the answer, given for the tourism ministry, was that the Deputy Prime Minister's Office is working with the ICT ministry on online-content regulation. No instrument, timetable, age-verification method or definition of harmful content is stated, and the base holds no draft"
SWZ-gov.protect-sector-data-protection-guidelines,SWZ,gov.protect,Governance,instrument,Sector data-protection guidelines,In development,2026-08-11,"Draft guidelines validated at a week-long workshop, 2026-08-11",,Baseline not held,Not held,"Draft sector guidelines under the Data Protection Act 2022 validated at a week-long workshop, which also produced a proposed whistle-blower-protection framework; the regulator used it to name the financial sector as the leading source of personal-data breaches, through misdirected statements and invoices and cybersecurity incidents exposing customer records",2026-08-11-eswatini-data-protection-financial-sector-breaches,,"no breach count, penalty or enforcement action is published behind the regulator's ranking, and the draft guidelines are not held"
SWZ-gov.protect-us-health-data-sharing-agreement,SWZ,gov.protect,Governance,instrument,United States bilateral health agreement and its data-sharing agreement,"Implemented, data-sharing terms not published",2026-08-20,Memorandum announced 2026-08-18,,Advanced,Not held,"A health-funding memorandum with the United States worth more than 3.24 billion emalangeni, about US$195 million, announced during a call by a State Department official on the prime minister under a bilateral global health strategy",2026-08-20-von-eswatini-us-health-funding-deal-pathogen-data,,"a federal complaint filed 2026-04-02 records that the State Department entered into dozens of such bilateral agreements between December 2025 and February 2026, each typically a memorandum plus at least one further agreement on data sharing, that a FOIA request of 2025-12-20 covers the Eswatini agreements, and that the department published a subset of the memoranda in March 2026 and then withdrew public access; the data-sharing terms remain unpublished"
SWZ-gov.regional-sadc-organ-chairmanship,SWZ,gov.regional,Governance,instrument,"Chairmanship of the SADC Organ on Politics, Defence and Security",Implemented,2026-08-17,"Elected at the 46th summit, Durban, 17 August 2026",,Advanced,Did not exist,"The King was elected Chairperson of the Organ on Politics, Defence and Security Cooperation at the 46th ordinary summit; no digital or ICT portfolio attaches to the role on the base",2026-08-17-sadc-46th-summit-communique,,
SWZ-gov.regional-regional-federated-ekyc,SWZ,gov.regional,Governance,instrument,Regional federated e-KYC framework,In development,2025-08-22,Grant partnership announced August 2025 to build the framework across 16 member states,,Advanced,No position held,Technical assistance funded to connect national digital identity systems into a federated know-your-customer layer over the regional settlement and immediate-clearing payment systems,2025-08-22-cross-border-digital-identity-framework,,"Announced by the implementing partners rather than by the regional secretariat; no Eswatini-specific commitment, date or instrument is named"
SWZ-gov.regional-sadc,SWZ,gov.regional,Governance,instrument,SADC adequacy model for cross-border data transfers,Implemented,2022-03-04,Transfers within SADC permitted under conditions by the Data Protection Act 2022,2022-03-04,No change,In force,In force,2022-03-04 Eswatini Data Protection Act 2022 (Act No. 5 of 2022),,
SWZ-gov.regional-sadc-ict-ministerial-participation,SWZ,gov.regional,Governance,instrument,SADC ICT ministerial participation,Implemented,2023-06-19,"Endorsed the draft SADC Digital Transformation Strategy, June 2023",,Baseline not held,Not held,"Eswatini attended the September 2019 ministerial, which approved mobile broadband gap analysis guidelines and a framework for a regional computer incident response team and urged ratification of the Malabo Convention, and the June 2023 ministerial, which endorsed the draft SADC Digital Transformation Strategy and approved the SADC Postal Strategy 2022-2025",2023-06-19-sadc-ministers-transport-ict-infrastructure-meeting|2019-09-20-sadc-ict-ministers-media-statement,,
SWZ-gov.standards-national-standards-designations,SWZ,gov.standards,Governance,instrument,Designation of national standards,Implemented,2025-12-18,Nineteen standards designated by General Notice 79 of 2025,,Advanced,Not held,"Nineteen new national standards were designated across electricity, fuel facilities, liquefied petroleum gas, food production, beverages, climate change adaptation and household consumer products, and construction began in December 2025 on certification cottage factories at Lugongolweni for a micro-enterprise conformity scheme",2025-08-22-eswatini-19-new-national-standards|2025-12-18-eswatini-eswasa-ingelo-certification-cottage-factories,,
SWZ-gov.standards-mandate,SWZ,gov.standards,Governance,instrument,Division of the data-protection mandate,Implemented,2026-08-04,"ICT ministry stated on the record that implementation, enforcement and oversight are vested in ESCCOM, not itself",,Advanced,Not stated on the record,"Executive holds policy, ESCCOM holds implementation, enforcement and oversight; no third institution named",2026-08-04-eswatini-online-media-publishing-guidelines-2026,,
SWZ-gov.standards-it-standards-catalogue,SWZ,gov.standards,Governance,instrument,Information technology standards catalogue,Implemented,2026-08-29,28 information-technology standards listed,,Baseline not held,Not held,"The standards authority's information-technology catalogue lists 28 standards domesticated under the SZNS designation, among them the ISO records-management standard and the Dublin Core metadata element set",2026-08-29-eswatini-swasa-it-standards-catalogue,,
SWZ-gov.standards-national-addressing-standards,SWZ,gov.standards,Governance,instrument,National addressing standards,Implemented,2026-07-23,Launched 20 July 2026 with two municipal pilots,,Advanced,Did not exist,"The Eswatini National Addressing Standards, the ISO 19160 parts 1 and 2 domesticated as SZNS, launched by the standards authority with the communications regulator and the ICT and housing ministries; Mbabane is leading a national street addressing and house numbering programme and Ezulwini is among the pilot municipalities",2026-07-23-mbabane-national-addressing-pilot|2026-07-20-eswasa-national-addressing-standards-launch|2026-07-20-ezulwini-national-addressing-pilot,,
SWZ-gov.standards-revenue-service-iso-9001-certification,SWZ,gov.standards,Governance,instrument,Quality certification of the revenue service,Implemented,2026-07-10,Certified to SZNS ISO 9001,,Advanced,Did not exist,The national standards authority certified the revenue service to the domesticated ISO 9001 quality management standard,2026-07-10-eswatini-eswasa-ers-iso9001-certification,,The record is the standards authority's own announcement on a social platform
SWZ-gov.standards-standards-and-quality-act,SWZ,gov.standards,Governance,instrument,Standards and Quality Act,Implemented,2001-11-08,"Act 10 of 2003, assented 8 November 2001",,Baseline not held,Not held,"The statute constituting the national standards authority; a 2025 account of new designations cites a later Standards and Quality Act of 2023 as the enabling statute, and that Act is not held",2001-11-08-eswatini-standards-and-quality-act-2003,,
SWZ-gov.discourse-national-cybersecurity-advisory-council,SWZ,gov.discourse,Governance,instrument,National Cybersecurity Advisory Council,Planned,2022-03-04,"Provided for by the Computer Crime and Cybercrime Act, 2022",,Baseline not held,Not held,"Provided for by the Act as the standing body through which interests outside government reach cybersecurity governance; no appointment, membership or meeting record is held",2022-03-04-eswatini-computer-crime-cybercrime-act-2022,,
SWZ-gov.discourse-national-data-policy-consultation,SWZ,gov.discourse,Governance,instrument,National data policy consultation,Implemented,2026-07-22,Drafting workshop April 2026; validation workshop July 2026,,Advanced,Did not exist,"A two-day stakeholders' workshop opened on 29 April 2026 with European Union, member state and GIZ support began drafting the national data policy, and a validation workshop in July 2026 put the draft to government ministries, regulators, the private sector, civil society, academia and development partners",2026-07-22-mchumanisi-data-exchange-platform|2026-04-29-eu-eswatini-national-data-policy-support,,
SWZ-gov.discourse-google,SWZ,gov.discourse,Governance,instrument,Public account of the Google memorandum,Implemented,2026-04-13,"Prime minister first dismissed the memorandum, then acknowledged in writing that Cabinet had approved it",,Advanced,Not on the record,Established after a public contradiction between the prime minister and the Attorney-General,2026-04-10-former-minister-defends-google-mou|2026-04-13-the-real-google-problem-in-eswatini-is-not-the-mou,,
SWZ-finance.budget-none,SWZ,finance.budget,Finance,instrument,Domestic budget appropriation for digital transformation,Not held,,"No estimates volume or appropriation line on file for the ICT ministry, ESCCOM or RSTP",,Baseline not held,Not held,Not held,,2026-08-09,
SWZ-finance.budget-tax-gap,SWZ,finance.budget,Finance,measure,Tax gap,,2025-10-29,Stated by the revenue commissioner general at the filing season launch,,Baseline not held,No position held,"E4.4 billion, wholesale and retail the largest contributor, chiefly in value added tax (2025-10)",2025-10-29-ers-intensifies-drive-close-tax-gap,,
SWZ-finance.mou-gsu,SWZ,finance.mou,Finance,instrument,Global South Utilities discussions on data-centre power,Planned,2026-02-06,Met at the World Government Summit; nothing signed,,Advanced,Did not exist,"In discussion; no capacity, price or timetable stated",2026-02-06-eswatini-explores-green-energy-for-national-data-centre,,
SWZ-finance.new-digitalproject,SWZ,finance.new,Finance,instrument,Digital Eswatini Project,Implemented,2026-07-19,"More than E1.06bn of World Bank financing approved, reported at US$65m",,Advanced,Under preparation,"Approved: E648m for broadband and E450m for Government In Your Hand, with a 2027 rollout",2026-07-19-eswatini-1-06-billion-world-bank-digital-funding|2026-06-08-worldbank-padhi01184-digital-eswatini-project|2026-06-15-wb-swz-001-digital-eswatini-project,,Converted in the source at E16.37 to US$1 (2026-07-19); the ministry's own quarterly report behind it is not held.
SWZ-finance.new-private-wifi-sponsorship,SWZ,finance.new,Finance,instrument,Private sponsorship of trade fair connectivity,Implemented,2026-08-24,"E570,000 for the 2026 fair, a third consecutive year",,Advanced,Not held,"A domestic internet provider put E570,000 into free wireless access across the nine-day national trade fair, its third consecutive year as official sponsor",2026-08-24-eswatini-jenny-internet-eitf-wifi-sponsorship|2026-01-01-jenny-internet-swz-2026-eitf-wifi-sponsorship,,
SWZ-finance.new-taiwan-smart-city-agreement,SWZ,finance.new,Finance,instrument,Taiwan-funded smart city expansion,Implemented,2026-03-17,Memorandum signed alongside the 2026 Smart City Summit in Taipei,,Advanced,Did not exist,"The ICT minister signed a memorandum with a Taiwanese systems integrator extending the 5G government network smart city project from a Mbabane pilot to Manzini and Matsapha, stated as fully funded by the government of Taiwan; no commitment amount, timetable or camera count is given",2026-03-17-eswatini-taiwan-smart-city-manzini-matsapha,,"No deal record was built: the source states no figure, so it fails the finance branch's five-fact test on amount"
SWZ-finance.new-opportunity,SWZ,finance.new,Finance,measure,World Bank digital-transformation opportunity,,2026-01-04,Noted as omitted from the prime minister's 2025 year-end statement,,Baseline not held,Baseline not held,"US$165m, equivalent to E2.8bn, identified and unaddressed in the year-end statement",2026-01-04-the-absent-agenda-eswatini-digital-imperative,,
SWZ-infra.connect-backbone-access-ruling,SWZ,infra.connect,ICT Infrastructure,instrument,Backbone access and facilities-sharing ruling,Implemented,2026-06-01,"Notice 5 of 2026, effective 1 July 2026",,Advanced,Did not exist,"On the national operator's complaint that a private provider had built its own cross-border fibre link from a border post and bypassed the national backbone, the regulator fined the provider E150,000 and directed the national operator to give reliable, non-discriminatory and transparent backbone access and to share its existing connections and fibre topology with internet service providers, with service levels, pricing and complaint routes disclosed",2026-06-01-esccom-notice-5-2026-eptc-jenny-decision,,
SWZ-infra.connect-affordability,SWZ,infra.connect,ICT Infrastructure,measure,Cost of data as a share of income per head,,2025-08-04,Above the international affordability threshold,,Baseline not held,Baseline not held,3.47% of gross national income per head,2025-08-04-eswatini-ramps-up-tech-reform-legislation-5g,,
SWZ-infra.connect-cross-border-backbone-route,SWZ,infra.connect,ICT Infrastructure,instrument,Cross-border backbone redundancy route,Implemented,2023-10-03,A universal access fund project with the national backbone operator,,Baseline not held,Not held,"An alternative cross-border route to Maputo over powerline fibre and onward to undersea-cable access at Cape Town, begun by the universal access fund with the national operator in response to frequent backbone and internet failures",2023-10-03-uasf-connectivity-programmes,,Held as an excerpt truncated within a later sub-project description
SWZ-infra.connect-smartcity,SWZ,infra.connect,ICT Infrastructure,instrument,Mbabane smart-city deployment,In development,2025-08-04,"5G network, 59 AI-enabled cameras and public Wi-Fi being fitted in the capital",,Advanced,Did not exist,Under installation; no completion date published,2025-08-04-eswatini-ramps-up-tech-reform-legislation-5g,,
SWZ-infra.connect-minspeed,SWZ,infra.connect,ICT Infrastructure,instrument,Minimum internet service standard,Planned,2026-07-20,ESCCOM proposed raising the minimum from 2 Mbps to 10 Mbps in Notice 08/2026,,Advanced,2 Mbps minimum,10 Mbps proposed; the 2 Mbps standard remains in force,2026-07-20-eswatini-esccom-10mbps,,
SWZ-infra.connect-coverage,SWZ,infra.connect,ICT Infrastructure,measure,Mobile coverage against mobile-internet use,,2026-07-22,Ministry of ICT figures given at the Digital Eswatini change-management workshop,,No change,About 95% 4G coverage against about 58% internet use,95% mobile coverage against 57% mobile-internet subscription (2026-07),2026-07-22-independentnews-digital-eswatini-project-leadership|2025-08-04-eswatini-ramps-up-tech-reform-legislation-5g,,
SWZ-infra.connect-fibre,SWZ,infra.connect,ICT Infrastructure,instrument,National fibre-optic backbone,In development,2026-02-13,"International capacity raised from 47 to 72 Gbps, above target",,Advanced,47 Gbps international capacity,72 Gbps international capacity; rollout continuing,2026-02-13-optical-fibre-rollout-strengthens-business-ecosystem|2025-08-04-eswatini-ramps-up-tech-reform-legislation-5g,,
SWZ-infra.connect-internet-exchange-point,SWZ,infra.connect,ICT Infrastructure,instrument,National internet exchange point,Implemented,2014-04-10,Launched 10 April 2014 under the African Union's exchange-point project,,Baseline not held,Not held,"Launched by the African Union Commission with the ICT ministry and the Internet Society to keep intra-country traffic inside the country; no peering-member count, traffic figure or operating statement later than the launch is held",2014-04-10-au-launching-ixp-swaziland,,
SWZ-infra.connect-institutions,SWZ,infra.connect,ICT Infrastructure,instrument,Public-institution connectivity programme,In development,2026-07-22,"1,031 institutions targeted under the Digital Eswatini Project",,Advanced,Did not exist,"859 schools, 134 health facilities and 38 tinkhundla centres to be connected",2026-07-22-independentnews-digital-eswatini-project-leadership,,
SWZ-infra.connect-complaints,SWZ,infra.connect,ICT Infrastructure,instrument,Statutory complaint adjudication by ESCCOM,Implemented,2026-08-04,"Free adjudication under the Eswatini Communications Commission Act 2013, with windows of one month for post and courier, three for broadcasting and six for telecommunications",,No change,In force,In force,2026-08-04-esccom-consumer-guide-type-approved-equipment,,"Structural provisions of the Act, not dated state."
SWZ-infra.store-ndc,SWZ,infra.store,ICT Infrastructure,instrument,National Data Centre,Implemented,2026-05-21,Government assessment finds ministries depend heavily on it with no internal fallback,,No change,"Operating; no capacity, tenant, uptime tier or utilisation disclosed","Operating and named a structural concentration risk; still no capacity, tenant, uptime tier or utilisation on file",2026-05-21-critical-state-information-at-risk-in-9-govt-ministries|2021-01-01 The National Data Centre - Royal Science and Technology Park,,
SWZ-infra.store-disaster-recovery-site,SWZ,infra.store,ICT Infrastructure,instrument,National data centre disaster recovery site,In development,2025-10-21,E58m allocated in 2021; consultancy tendered October 2025,,Advanced,Construction begun at KaLanga with E58 million allocated (2021-02),"Five years after the allocation the site is not recorded as operating, and the communications regulator went out to tender in October 2025 for consultancy services on a data centre disaster recovery facility",2025-10-21-esppra-announces-nine-tenders|2021-02-26-eswatini-budget-speech-2021|2021-01-01-indiaexim-swz-drs-data-centre-2021-construction-of-disaster-recovery-site-for,,Financed by a US$10.4m India Exim Bank line of credit signed in 2021 for the science park's second phase
SWZ-infra.energy-electricity-tariff-structure,SWZ,infra.energy,ICT Infrastructure,instrument,Electricity tariff structure,Implemented,2025-01-01,Revised tariff effective 1 April 2026,,Baseline not held,No position held,"An average increase of 13.61% approved for 2026/27 and revised down to 11.74% after special government funding, with a lifeline domestic band and time-of-use commercial tariffs; no data-centre or large-load category appears anywhere in the schedule",2025-01-01-eswatini-electricity-tariff-structure,,A rural electrification levy of 2.5% of the energy charge is included in every category
SWZ-infra.energy-electrification-rate,SWZ,infra.energy,ICT Infrastructure,measure,Electrification rate,,2025-01-01,,,Baseline not held,Not held,"88 per cent at the 2024/25 year end, on 298,918 customers and 126 MW of installed capacity",2025-01-01-esera-annual-report-2024-25,,
SWZ-infra.energy-ndc,SWZ,infra.energy,ICT Infrastructure,instrument,Power supply to the National Data Centre,Planned,2026-02-06,ICT minister met an Abu Dhabi clean-energy firm to discuss dedicated supply; nothing signed,,Baseline not held,Baseline not held,"Still being sourced five years after the facility opened; no capacity, price or timetable stated",2026-02-06-eswatini-explores-green-energy-for-national-data-centre,,
SWZ-infra.energy-rural-access-programme,SWZ,infra.energy,ICT Infrastructure,instrument,Rural network reinforcement and energy access programme,Implemented,2025-11-20,"5,600 of 8,000 targeted connections at October 2025; closing December 2025",,Advanced,"5,111 connections, 64 per cent of target (2025-04)","5,600 of 8,000 targeted household connections in the Shiselweni region at October 2025, 70 per cent, with 6,500 sought by the project's December closure and the remainder carried forward into a successor project aiming at universal access by 2030",2025-11-20-wb-aide-memoire-nrap-ascent-eswatini,,The project disbursed its full EUR 35.7m and was rated satisfactory at the mission
SWZ-infra.capacity-none,SWZ,infra.capacity,ICT Infrastructure,instrument,Compute or high-performance computing capacity,Not held,,The National Data Centre states high-performance computing as an objective but discloses no capacity,,Baseline not held,Not held,Not held,,2026-08-09,
SWZ-infra.cybersec-govservices,SWZ,infra.cybersec,ICT Infrastructure,measure,Government services available online,,2026-05-21,Digital Landscape Assessment count,,Baseline not held,Baseline not held,31 of 419 services online; 15 of 22 ministries run on 1 Mbps or less; 18 ICT professionals support the assessed estate,2026-05-21-critical-state-information-at-risk-in-9-govt-ministries,,
SWZ-infra.cybersec-backups,SWZ,infra.cybersec,ICT Infrastructure,measure,Ministry data backup and ICT maintenance,,2026-05-21,Digital Landscape Assessment received and endorsed by the ICT ministry,,Baseline not held,Baseline not held,"9 of 21 ministries keep no regular backups, 11 have no ICT maintenance contract, and the finance ministry runs mainframe software past end of life",2026-05-21-critical-state-information-at-risk-in-9-govt-ministries,,
