title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
"Keynote — Launch of the Local Content Platform, Brazzaville (Congo), August 26, 2026",African Petroleum Producers Organization (APPO),,2026-08-27,day,COG; XAF,dpi.exchange; gov.standards; tech.industry,appo; ministry-of-hydrocarbons-congo,2026-09-01,https://apposecretariat.org/keynote-launch-local-content-platform-brazzaville-congo-august-26-2026/,
Congo/Numérique : Plus de 800 milliards du Pib pour l'économie numérique d'ici cinq ans,Agence Congolaise d'Information (ACI),,2026-08-26,day,COG,tech.industry; gov.discourse; capacity.training,gsma,2026-09-01,https://www.aci.cg/congo-numerique-plus-de-800-milliards-du-pib-pour-leconomie-numerique-dici-cinq-ans/,
Congo/Télécommunications : L'Arpce démantèle deux sites de trafic de réseaux des télécommunications à Massengo,Agence Congolaise d'Information (ACI),,2026-08-26,day,COG,infra.cybersec; gov.legislate,arpce-congo,2026-09-01,https://www.aci.cg/congo-telecommunications-larpce-demantele-deux-sites-de-trafique-de-reseaux-des-telecommunications-a-massengo/,
AI and Research: Brazzaville Sets the Rules,CongoTimes,,2026-08-24,day,COG,gov.discourse; tech.ai,univ-2-0,2026-08-27,https://congotimes.com/2026/08/24/congos-researchers-confront-ais-real-limits/,
Medias : le CSAC et le CSLC formalisent leur partenariat institutionnel,Les Dépêches de Brazzaville (ADIAC),,2026-08-22,day,COG; COD,gov.regional; gov.discourse; finance.mou,csac-drc; cslc-congo,2026-08-27,https://www.adiac-congo.com/content/medias-le-csac-et-le-cslc-formalisent-leur-partenariat-institutionnel-171340,
Électricité : le redressement d’E²C au cœur d’un nouveau plan de performance,Les Dépêches de Brazzaville / ADIAC,,2026-08-21,day,COG,infra.energy,energie-electrique-congo; ministere-energie-hydraulique-congo; gdsc,2026-09-03,https://www.adiac-congo.com/content/electricite-le-redressement-de2c-au-coeur-dun-nouveau-plan-de-performance-171323,
Education : la feuille de route sur le numerique validee,Les Depeches de Brazzaville (ADIAC),,2026-08-21,day,COG,gov.policy; capacity.literacy,ministere-enseignement-prescolaire-primaire-secondaire-alphabetisation-congo; unicef; world-bank,2026-08-23,https://www.adiac-congo.com/content/education-la-feuille-de-route-sur-le-numerique-validee-171319,
TELECOMMUNICATIONS : Le ministre Frederic Nze chez Yves Castanou,La Semaine Africaine,,2026-08-20,day,COG,gov.policy; infra.store; infra.cybersec,congo-telecom; ministere-postes-telecommunications-economie-numerique-congo,2026-08-23,https://lasemaineafricaine.info/telecommunications-le-ministre-frederic-nze-chez-yves-castanou/,
Afrique Centrale/Statistiques : Les pays disposes a aligner les statistiques du travail sur les normes internationales,Agence Congolaise d'Information,,2026-08-20,day,COG; XCA,data.statistics; gov.standards; gov.regional,cemac; ilo; world-bank; ins-congo; beac,2026-08-23,https://www.aci.cg/afrique-centrale-statistiques-les-pays-disposes-a-aligner-les-statistiques-du-travail-sur-les-normes-internationales/,
Statistiques du travail : les pays de la Cémac renforcent leurs capacités en la matière,Les Depeches de Brazzaville,,2026-08-19,day,COG; XCA,data.statistics; gov.regional; gov.standards,cemac; ilo; ins-congo,2026-08-23,https://www.adiac-congo.com/content/statistiques-du-travail-les-pays-de-la-cemac-renforcent-leurs-capacites-en-la-matiere-171301,
RDC-Congo : les régulateurs des médias renforcent leur coopération face aux nouveaux défis numériques,Agence Congolaise de Presse,,2026-08-19,day,COD; COG,gov.regional; gov.discourse,csac-drc; cslc-congo,2026-08-23,https://acp.cd/nation/rdc-congo-les-regulateurs-des-medias-renforcent-leur-cooperation-face-aux-nouveaux-defis-numeriques/,
"Numérique : Congo Telecom, une entreprise « structurée » aux yeux du ministère de tutelle",Adiac-Congo,,2026-08-13,day,COG,infra.connect; gov.discourse,congo-telecom; ministere-postes-telecoms-economie-numerique-congo,2026-08-18,https://www.adiac-congo.com/content/numerique-congo-telecom-une-entreprise-structuree-aux-yeux-du-ministere-de-tutelle-171196,
Transformation numérique : l'IGN et l'ONG Pratic unissent leurs expertises,Adiac-Congo,,2026-08-12,day,COG,dpi.exchange; data.satellite,pratic-congo; ign-congo,2026-08-18,https://www.adiac-congo.com/content/transformation-numerique-lign-et-long-pratic-unissent-leurs-expertises-171185,
Systèmes d’information de l’Etat : les différentes plateformes présentées aux députés,Les Dépêches de Brazzaville / ADIAC,,2026-08-11,day,COG,dpi.govtech; dpi.id; gov.legislate,acsi-congo; assemblee-nationale-congo,2026-09-03,https://www.adiac-congo.com/content/systemes-dinformation-de-letat-les-differentes-plateformes-presentees-aux-deputes-171166,
Congo : le système de santé mis au numérique et aux laboratoires,APAnews (Agence de Presse Africaine),,2026-08-11,day,COG,finance.new; dpi.mis,global-fund; undp,2026-08-18,https://fr.apanews.net/health/congo-le-systeme-de-sante-se-renforce-grace-au-numerique-et-aux-laboratoires/,
Sifec: Congo Digitises Civil Status Records,Brazzaville Insider,,2026-08-10,day,COG,dpi.registry; gov.policy,acsi-congo,2026-08-18,https://brazzavilleinsider.com/congo-bets-on-digital-records-to-curb-civil-fraud/,
Zlécaf : la digitalisation des procédures douanières confiée au Nigérian Bergmans,Les Depeches de Brazzaville,,2026-08-10,day,COG,gov.regional; dpi.exchange,afcfta,2026-08-11,https://www.adiac-congo.com/content/zlecaf-la-digitalisation-des-procedures-douanieres-confiee-au-nigerian-bergmans-171160,
Congo/Passeports : le gouvernement annonce 100 000 passeports vierges et un nouveau mécanisme de paiement,Star du Congo,,2026-08-09,day,COG,dpi.id,ministere-interieur-decentralisation-congo,2026-09-03,https://starducongo.info/congo-passeports-le-gouvernement-annonce-100-000-passeports-vierges-et-un-nouveau-mecanisme-de-paiement/,
GOUVERNANCE : Lancement du processus d'évaluation du code de transparence,La Semaine Africaine,,2026-08-09,day,COG,dpi.exchange; gov.policy,cntr-congo; undp,2026-08-18,https://lasemaineafricaine.info/gouvernance-lancement-du-processus-devaluation-du-code-de-transparence/,
Congo / État civil : Jean Olessongo Ondaye annonce la traque des réseaux de falsification,Datsoue News,,2026-08-08,day,COG,gov.discourse; dpi.registry,congo-ministry-of-interior-and-decentralisation,2026-08-18,https://datsoue.news/2026/08/08/congo-etat-civil-jean-olessongo-ondaye-annonce-la-traque-des-reseaux-de-falsification/,
"Décret n° 2026-261 du 29 juillet 2026 portant création, attributions, organisation et fonctionnement de la Task-force sur la digitalisation de l'administration publique",Journal officiel de la République du Congo,,2026-08-06,day,COG,dpi.govtech; gov.policy; dpi.exchange,anssi-congo; arpce-congo,2026-08-08,https://sgg.cg/JO/2026/congo-jo-2026-32.pdf,
Congo : le paiement des impôts et taxes bascule en ligne,Le quotidien L'Economie,,2026-08-03,day,COG,dpi.pay; dpi.govtech,fouta-congo; e-tax-congo; sydonia; ministere-finances-budget-portefeuille-public-congo; beac; onec-congo,2026-08-04,https://leconomie.info/congo-le-paiement-des-impots-et-taxes-bascule-en-ligne/,
AIP ASECNA (section AD-2.FCBB) valide à partir du 06 AUG 2026,ASECNA,,2026-08-03,day,COG,data.satellite,asecna,2026-09-03,https://aim.asecna.aero/html/eAIP/FR-_05AD-2.FCBB-fr-FR.html,
Paiement marchand : moins de 1 % des transactions interopérables enregistrées en zone Cemac au premier trimestre 2026,Le quotidien L'Economie,,2026-08-01,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; include.divides; gov.regional,gimac; cemac; beac; bgfibank-cameroun; mtn-cameroon; orange-cameroun,2026-08-04,https://leconomie.info/paiement-marchand-moins-de-1-des-transactions-interoperables-enregistrees-en-zone-cemac-au-premier-trimestre-2026/,
"Paiements numériques : GIMACPAY enregistre 20,3 millions de transactions pour 863 milliards de FCFA en 2025",Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; gov.regional,gimac; beac; cemac,2026-07-30,https://leconomie.info/article/paiements-numeriques-gimacpay-enregistre-203-millions-de-transactions-pour-863-milliards-de-fcfa-en-2025,
Paiement numérique : Le GIMAC officialise la norme QR Code interopérable de la CEMAC,Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; gov.standards; gov.regional,gimac; beac; umac; cemac,2026-07-30,https://leconomie.info/article/paiement-numerique-le-gimac-officialise-la-norme-qr-code-interoperable-de-la-cemac,
"Le numérique au service d'un Congo plus performant, plus souverain et plus proche de ses citoyens",Les Depeches de Brazzaville,,2026-07-28,day,COG,gov.policy; dpi.govtech; dpi.id; dpi.exchange; infra.store; tech.ai,ministere-postes-telecommunications-economie-numerique-congo; aden-congo; arpce-congo; anssi-congo; congo-telecom,2026-07-30,https://www.adiac-congo.com/content/le-numerique-au-service-dun-congo-plus-performant-plus-souverain-et-plus-proche-de-ses,
ANSSI Congo : validation de la version consolidee du projet de Referentiel des Prestataires d'Audit de la Securite des Systemes d'Information (RE-PASSI),ANSSI Congo (LinkedIn),,2026-07-28,day,COG,gov.standards; infra.cybersec; gov.legislate,anssi-congo,2026-07-31,https://fr.linkedin.com/posts/anssi-cg_il-sest-tenu-ce-mardi-28-juillet-2026-au-activity-7487929626313486337-A1oT,
"Cabinet approves ICT agreement with Congo, endorses regional cooperation",New Era,,2026-07-27,day,NAM; COG,gov.regional; finance.mou; gov.policy,cabinet-of-namibia; ministry-of-ict-namibia; emma-theofelus,2026-07-31,https://neweralive.na/cabinet-approves-ict-agreement-with-congo-endorses-regional-cooperation/,
Adoption du Projet de Loi de finances rectificative 2026 à l’Assemblée nationale et au Sénat,"Ministère des finances, du budget et du portefeuille public",,2026-07-23,day,COG,finance.budget; gov.policy; dpi.govtech,ministere-finances-budget-portefeuille-public-congo; assemblee-nationale-congo; senat-congo,2026-08-04,https://www.finances.gouv.cg/fr/articles/adoption-PLFR2026-parlement_230726,
"ANSSI Congo : appel d'offres international pour la Strategie Nationale de Cybersecurite, le Plan National de Formation et les Assises Nationales de la Cybersecurite (PATN, finance par la BEI)",ANSSI Congo (LinkedIn),,2026-07-23,day,COG,infra.cybersec; gov.policy; capacity.training; finance.new,anssi-congo; eib; patn-congo,2026-07-31,https://fr.linkedin.com/posts/anssi-cg_dans-le-cadre-du-projet-dacceleration-de-activity-7486102141531504641-hbW1,
Taxe sur les nouveaux terminaux numeriques a cartes SIM (RTN) : l'ADEN fait le point de son operationnalisation devant la Commission Economie et Finances de l'Assemblee nationale,Agence de Developpement de l'Economie Numerique (ADEN),,2026-07-23,day,COG,finance.budget; gov.policy; gov.legislate; infra.connect,aden-congo; assemblee-nationale-congo,2026-07-31,https://aden.cg/2026/07/23/taxe-sur-les-nouveaux-terminaux-numeriques-a-cartes-sim-rtn-laden-fait-le-point-de-son-operationnalisation-devant-la-commission-economie-et-finances-de-lassemblee-nationale/,
Programme DBBA : la Banque publique de developpement de Pologne et l'ADEN explorent de nouvelles perspectives de cooperation numerique,Agence de Developpement de l'Economie Numerique (ADEN),,2026-07-23,day,COG,gov.policy; finance.mou; tech.industry; geopol.eu,aden-congo; bank-gospodarstwa-krajowego; european-union; global-gateway,2026-07-31,https://aden.cg/2026/07/23/programme-dbba-la-banque-publique-de-developpement-de-pologne-et-laden-explorent-de-nouvelles-perspectives-de-cooperation-numerique/,
Congo/Santé : Le Pnud offre plus de 49 millions de FCFA d'équipements informatiques,Agence Congolaise d'Information (ACI),,2026-07-18,day,COG,dpi.mis; dpi.exchange; infra.capacity,undp; ministere-sante-population-congo; cameps-congo,2026-09-03,https://www.aci.cg/congo-sante-le-pnud-offre-plus-de-49-millions-de-fcfa-dequipements-informatiques/,
Assemblée nationale : présentation de la Taxe sur les nouveaux terminaux numériques à cartes Sim,Les Dépêches de Brazzaville (ADIAC),Parfait Wilfried Douniama,2026-07-17,day,COG,gov.legislate; tech.industry; infra.connect; dpi.pay; include.access,aden-congo,2026-07-18,https://www.adiac-congo.com/content/assemblee-nationale-presentation-de-la-taxe-sur-les-nouveaux-terminaux-numeriques-cartes-sim,
Pool/Energie : Denis Sassou-N’Guesso lance la ligne électrique 30 Kva Kinkala-Louingui-Boko-Loumo,Agence Congolaise d'Information (ACI),,2026-07-17,day,COG,infra.energy,energie-electrique-congo; ministere-energie-hydraulique-congo,2026-09-03,https://www.aci.cg/pool-energie-denis-sassou-nguesso-lance-la-ligne-electrique-30-kva-kinkala-louingui-boko-loumo/,
Why Connecting Rural Congo Costs Three Times More Than It Should (backhaul spectrum fees),TechAfrica News,Joyce Onyeagoro,2026-07-16,day,COG; COD; XCA; XSS,infra.connect; include.divides; digital.rural; gov.legislate; gov.policy; include.access; gov.discourse,gsma; arpce-congo,2026-07-18,https://techafricanews.com/2026/07/16/why-connecting-rural-congo-costs-three-times-more-than-it-should/,
"Arrêtés n° 1518, 1519, 1520 et 1521 du 9 juillet 2026 portant application du système de facturation électronique certifié (SFEC)",Secrétariat général du Gouvernement — Journal officiel de la République du Congo,,2026-07-16,day,COG,gov.legislate; dpi.govtech; gov.standards; infra.cybersec,dgid-congo; anssi-congo; aconoq-congo; sfec-congo; ministere-finances-budget-portefeuille-public-congo,2026-08-04,https://sgg.cg/JO/2026/congo-jo-2026-29-4.pdf,
Gouvernance publique : des recommandations pour booster l'application du Code sur la transparence,Les Dépêches de Brazzaville (ADIAC),Parfait Wilfried Douniama,2026-07-16,day,COG,data.open; gov.policy; dpi.govtech; data.statistics; digital.localgov; gov.standards,cntr-congo,2026-07-18,https://www.adiac-congo.com/content/gouvernance-publique-des-recommandations-pour-booster-lapplication-du-code-sur-la,
Ouverture du COPIL de la Transformation numérique de la gestion des finances publiques,"Ministère des finances, du budget et du portefeuille public",,2026-07-15,day,COG,dpi.govtech; gov.policy,ministere-finances-budget-portefeuille-public-congo; copil-transformation-numerique-finances-publiques-congo; dgid-congo,2026-08-04,https://www.finances.gouv.cg/fr/articles/ouverture-du-copil-de-la-transformation-num%C3%A9rique-de-la-gestion-des-finances-publiques,
Numérique/Gouvernance : Frédéric Malik Nguema Nzé fait de l'ARPCE son fer de lance,Les Dépêches de Brazzaville (ADIAC),Quentin Loubou,2026-07-14,day,COG,gov.policy; dpi.govtech; infra.connect; infra.cybersec; dpi.registry,arpce-congo,2026-07-18,https://www.adiac-congo.com/content/numeriquegouvernance-frederic-malik-nguema-nze-fait-de-larpce-son-fer-de-lance-170823,
Mastercard and Flash Partner to Expand Digital Financial Inclusion in DRC,TechAfrica News,,2026-07-14,day,COD; COG,dpi.pay; finance.mou; include.access; include.divides; tech.innovate; geopol.usa,mastercard; flash-drc; mastercard-flash-drc-prepaid-partnership,2026-07-18,https://techafricanews.com/2026/07/14/mastercard-and-flash-partner-to-expand-digital-financial-inclusion-in-drc/,
Présentation du Projet de Loi de finances rectificative 2026,"Ministère des finances, du budget et du portefeuille public",,2026-07-14,day,COG,finance.budget; dpi.govtech; gov.policy,ministere-finances-budget-portefeuille-public-congo; assemblee-nationale-congo; senat-congo,2026-08-04,https://www.finances.gouv.cg/fr/articles/pr%C3%A9sentation-du-projet-de-loi-de-finances-rectificative-2026,
Statistiques : des données régulières pour mieux mesurer le marché du travail,Les Dépêches de Brazzaville (ADIAC),Fiacre Kombo,2026-07-11,day,COG,data.statistics; gov.standards; gov.policy,ins-congo; ilo,2026-07-18,https://www.adiac-congo.com/content/statistiques-des-donnees-regulieres-pour-mieux-mesurer-le-marche-du-travail-170792,
Les banques de la CEMAC seront intégrées au système de paiement PAPSS d'ici fin 2026,Agence Ecofin,,2026-07-10,day,XCA; CAF; CMR; TCD; COG; GAB; GNQ,dpi.pay; gov.regional; dpi.exchange; finance.new,beac; papss; afreximbank; african-union; afcfta; yvon-sana-bangui; abca,2026-07-18,https://www.agenceecofin.com/actualites-finance/1007-140077-les-banques-de-la-cemac-seront-integrees-au-systeme-de-paiement-papss-d-ici-fin-2026,
"Décret n° 2026-101 du 31 mars 2026 réglementant le système de facturation électronique certifié, en sigle SFEC",Secrétariat général du Gouvernement — Journal officiel de la République du Congo,,2026-07-09,day,COG,gov.legislate; dpi.govtech; gov.standards; infra.cybersec,dgid-congo; anssi-congo; aconoq-congo; sfec-congo,2026-08-04,https://sgg.cg/JO/2026/congo-jo-2026-28.pdf,
Présentation du Switch monétique national à l’Ordre national des experts-comptables (ONEC-C),"Ministère des finances, du budget et du portefeuille public",,2026-07-03,day,COG,dpi.pay; dpi.govtech,ministere-finances-budget-portefeuille-public-congo; fouta-congo; e-tax-congo; dgid-congo; onec-congo,2026-08-04,https://www.finances.gouv.cg/fr/articles/pr%C3%A9sentation-du-switch-mon%C3%A9tique-national-onec-c_030726,
Congo/Agriculture : Des enquêteurs renforcent les compétences en surveillance numérique sur la protection végétale,Agence Congolaise d'Information (ACI),,2026-07-02,day,COG,digital.rural; capacity.training,ministere-agriculture-elevage-peche-congo; fao; programme-phytosanitaire-africain,2026-09-03,https://www.aci.cg/congo-agriculture-des-enqueteurs-renforcent-les-competences-en-surveillance-numerique-sur-la-protection-vegetale/,
Guide d'utilisation du portail E-TAX,"Ministère des finances, du budget et du portefeuille public",,2026-07-01,month,COG,dpi.govtech; dpi.pay,dgid-congo; e-tax-congo; fouta-congo; niu-congo,2026-08-04,https://www.finances.gouv.cg/fr/download/file/fid/10535,
Lancement de la plateforme numérique SIGAS-TPV,"Ministère des finances, du budget et du portefeuille public",,2026-06-30,day,COG,dpi.mis; dpi.govtech,ministere-finances-budget-portefeuille-public-congo; government-of-congo,2026-08-04,https://www.finances.gouv.cg/fr/articles/lancement-de-la-plateforme-num%C3%A9rique-sigas-tpv,
Téléphonie mobile : la GSMA publie son rapport sur le Congo,Les Dépêches de Brazzaville (ADIAC),Guillaume Ondze,2026-06-26,day,COG,infra.connect; dpi.pay; include.divides; include.access; gov.policy,gsma; congo-digital-strategy-2030,2026-07-18,https://www.adiac-congo.com/content/telephonie-mobile-la-gsma-publie-son-rapport-sur-le-congo-170615,
The National Agency for Information Systems Security (ANSSI) of the Republic of the Congo Joins the Arab-African E-Certification and Digital Trust Services Network (AAECA-Net),Arab Information and Communication Technologies Organization (AICTO),,2026-06-26,day,COG,dpi.id; infra.cybersec,anssi-congo; aicto; aaeca-net,2026-09-03,https://www.aicto.org/the-national-agency-for-information-systems-security-anssi-of-the-republic-of-the-congo-joins-the-arab-african-e-certification-and-digital-trust-services-network-aaeca-net/,
"Congo's Digital Economy Could Add $1.5 Billion and Create 144,000 Jobs by 2030 (GSMA)",We Are Tech Africa,Samira Njoya,2026-06-24,day,COG,infra.connect; dpi.pay; gov.policy; include.divides; gov.legislate; infra.cybersec; capacity.training; finance.new,gsma; congo-digital-strategy-2030,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/tech/congo-s-digital-economy-could-add-1-5-billion-and-create-144-000-jobs-by-2030-gsma,
GIEWS Country Brief - The Republic of the Congo,FAO Global Information and Early Warning System (GIEWS),,2026-06-23,day,COG,data.satellite,fao,2026-09-03,https://www.fao.org/giews/countrybrief/country/COG/pdf/COG.pdf,
Bimonthly Update on Privacy in Africa (January & February 2026),Tech Hive Advisory,Tech Hive Advisory,2026-06-23,day,XAF; BDI; COG; MUS; TUN; EGY; DZA; KEN; NGA; TZA; GHA; ZWE; MOZ; ZAF; MAR,gov.protect; gov.legislate; tech.ai; gov.policy; gov.regional; gov.standards,tech-hive-advisory; national-personal-data-protection-commission-congo; ndpc; odpc-kenya; malabo-convention,2026-07-14,https://www.techhiveadvisory.africa/insights/bimonthly-update-on-privacy-in-africa-january-february-2026,
Land cover and land use map of the Republic of Congo,"Zenodo (deposit by Kossi Jacob Koffi, CIRAD; AFD funding)",,2026-06-22,day,COG,data.satellite,cirad; afd,2026-09-03,https://doi.org/10.5281/zenodo.20796943,
"Policy Reforms Could Unlock FCFA 870 Billion and 144,000 Jobs in Republic of Congo by 2030, New GSMA Report Finds",TechAfrica News,Editorial Team,2026-06-22,day,COG,infra.connect; dpi.pay; gov.policy; include.divides; gov.legislate; infra.cybersec; capacity.literacy; finance.new,gsma; congo-digital-strategy-2030,2026-07-18,https://techafricanews.com/2026/06/22/gsma-report-policy-reforms-could-unlock-fcfa-870-billion-and-144000-jobs-in-republic-of-congo-by-2030/,
Fite Congo 2026 : un rendez-vous au cœur de l'innovation et de l'autonomisation des femmes,Les Dépêches de Brazzaville / adiac-congo.com,,2026-06-22,day,COG,include.divides,fite-congo,2026-09-03,https://www.adiac-congo.com/content/fite-congo-2026-un-rendez-vous-au-coeur-de-linnovation-et-de-lautonomisation-des-femmes,
"Driving Digital Transformation of the Economy in The Republic of Congo — Opportunities, policy recommendations and the role of mobile",GSMA (GSMA Intelligence),GSMA,2026-06-22,day,COG; XCA; XSS,infra.connect; dpi.pay; gov.protect; infra.cybersec; tech.ai; include.divides; digital.rural; finance.new,gsma; congo-digital-strategy-2030; malabo-convention,2026-07-14,https://www.gsma.com/newsroom/press-release/new-gsma-report-digital-reforms-could-unlock-fcfa-870-billion-and-connect-over-540000-more-people-in-the-republic-of-the-congo-by-2030/,
Congo Telecom reiterates ambition to lead digital transit and technology hub in Central Africa,Tech Review Africa,Kanto Kai Okanta,2026-06-21,day,COG; COD; XCA,infra.connect; gov.regional; finance.new; tech.industry; dpi.exchange,congo-telecom,2026-07-18,https://techreviewafrica.com/news/6002/congo-telecom-reiterates-ambition-to-lead-digital-transit-and-technology-hub-in-central-africa,
"Journal officiel de la République du Congo — 68e année, n° 25, jeudi 18 juin 2026 (Décret n° 2026-178 du 6 mai 2026 portant apport en nature d'actifs acquis par l'Etat au profit de Congo Télécom et augmentation de capital)",Journal officiel de la République du Congo / Secrétariat général du Gouvernement,,2026-06-18,day,COG,infra.connect; gov.legislate,congo-telecom; ministere-finances-budget-portefeuille-public-congo; government-of-congo,2026-09-03,https://sgg.cg/JO/2026/congo-jo-2026-25.pdf,
Le Congo valide un état des lieux de ses établissements de santé,"Organisation mondiale de la Santé, Bureau régional pour l'Afrique",,2026-06-18,day,COG,dpi.mis; digital.rural,ministere-sante-population-congo; world-health-organization,2026-09-03,https://www.afro.who.int/fr/countries/congo/news/le-congo-valide-un-etat-des-lieux-de-ses-etablissements-de-sante,
PawaPay Subsidiary Kerry Payments Secures VAS Payment Aggregator Licence in Congo,TechAfrica News,Kay-Lyne Wolfenden,2026-06-16,day,COG; XCA,dpi.pay; gov.legislate; dpi.exchange; include.access,arpce-congo; pawapay,2026-07-18,https://techafricanews.com/2026/06/16/pawapay-subsidiary-kerry-payments-secures-vas-payment-aggregator-licence-in-congo/,
Lancement officiel de la campagne nationale de sensibilisation au Système de facturation électronique certifiée (SFEC),"Ministère des finances, du budget et du portefeuille public",,2026-06-16,day,COG,dpi.govtech; finance.budget,dgid-congo; ministere-finances-budget-portefeuille-public-congo; government-of-congo,2026-08-04,https://www.finances.gouv.cg/fr/articles/lancement-officiel-de-la-campagne-nationale-de-sensibilisation-au-syst%C3%A8me-de-facturation,
Congo/Télécommunications : L'ARPCE démantèle un réseau de fraude à la SimBox et alerte sur les risques sécuritaires,Agence Congolaise d'Information (ACI),,2026-06-16,day,COG,infra.cybersec; gov.legislate,arpce-congo,2026-09-03,https://www.aci.cg/congo-telecommunications-larpce-demantele-un-reseau-de-fraude-a-la-simbox-et-alerte-sur-les-risques-securitaires/,
ECA supports Republic of the Congo in developing National Data Governance Strategy,Tech Review Africa,Nana Appiah Acquaye,2026-06-12,day,COG; XAF,gov.policy; gov.standards; gov.regional; data.open; data.statistics; gov.protect,uneca,2026-07-18,https://techreviewafrica.com/news/5882/eca-supports-republic-of-the-congo-in-developing-national-data-governance-strategy,
"Journal officiel de la République du Congo — 68e année, n° 24, jeudi 11 juin 2026 (arrêté n° 1009 du 22 mai 2026 portant obligation de paiement des recettes publiques par la plateforme électronique « FOUTA »)",Journal officiel de la République du Congo / Secrétariat général du Gouvernement,,2026-06-11,day,COG,dpi.pay; gov.legislate; dpi.exchange,ministere-finances-budget-portefeuille-public-congo; fouta,2026-09-03,https://sgg.cg/JO/2026/congo-jo-2026-24.pdf,
Arrêté n° 1009 du 22 mai 2026 portant obligation de paiement des recettes publiques par la plateforme électronique « FOUTA »,Secrétariat général du Gouvernement — Journal officiel de la République du Congo,,2026-06-11,day,COG,dpi.pay; dpi.govtech; gov.legislate; finance.budget,ministere-finances-budget-portefeuille-public-congo; government-of-congo,2026-08-04,https://sgg.cg/JO/2026/congo-jo-2026-24-2.pdf,
