indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.capacity--robustness-of-government-hardware-and-software,2,MLI-dpi.govtech-government-messaging|MLI-dpi.govtech-intranet,,,,,,,2026-07-31,0,Government network and messaging under the state agency; finance revenue and payroll systems not on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,MLI-dpi.govtech-mldomain,,,,,,,2026-07-31,0,State agency runs the .ml registry; no systematic capacity programme on record,
infra.cybersec--national-cybersecurity-readiness,3,MLI-infra.cybersec-strategy|MLI-infra.cybersec-anssi|MLI-infra.cybersec-cybercrimechamber,,,,,,,2026-07-31,0,Strategy adopted and cybercrime chamber hearing cases; no CERT incident response or reporting on record,
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-07-31,0,Government intranet and a planned PKI only; no data-exchange platform on record,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,2026-07-31,0,No system shown relying on NINA for enrolment or verification,
dpi.exchange--interoperability-of-health-systems,2,MLI-dpi.mis-santeportal,,,,,,,2026-07-31,0,Digital health strategic plan 2024-2028 held; no exchange between systems in service on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-07-31,0,EMIS exists; no link between education systems planned or in service on record,
dpi.exchange--interoperability-of-social-protection-systems,2,MLI-dpi.pay-cmss,,,,,,,2026-07-31,0,Pension bank-payment pilot completed; no registry-ID or payment exchange in service on record,
dpi.id--robustness-of-system,,,,,,,,,2026-07-31,0,Only passport rows mapped; no national ID issuance or deduplication on record here,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,MLI-dpi.id-ravec-civil-status-census-database,,,,,,,2026-07-31,0,Authorities state the RAVEC replacement is run without a foreign maintainer; no funding model or exit terms on record,
dpi.id--authentication,2,MLI-dpi.exchange-pki,,,,,,,2026-07-31,0,PKI implementation framework prepared with ITU; no authentication service operating,
dpi.id--digital-id-from-birth,,,,,,,,,2026-07-31,0,Community birth registration and electronic notification; no identifier assigned at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-07-31,0,Civil status agency created; its relation to the population register and the ID is not set out,
dpi.id--use-by-other-systems,,,,,,,,,2026-07-31,0,No public register shown keyed on NINA,
dpi.pay--governance-role-of-central-bank,3,MLI-dpi.pay-pi-spi-instant-payment,,,,,,,2026-07-31,0,Regional central bank authorises instant-payment participants; no consumer-protection or dispute function on record,
dpi.pay--g2p-functionality,2,MLI-dpi.pay-cmss,,,,,,,2026-07-31,0,Pension payment through one bank piloted; no G2P stream in service on record,
dpi.pay--revenue-collection,3,MLI-dpi.pay-tax-revenue-collected-electronically|MLI-dpi.pay-tresorpay|MLI-dpi.pay-etatcivil,,,,,,,2026-07-31,0,E-payment in service for some taxes and fees on the tax directorate's figure; electronic share not published,
dpi.pay--b2b-and-b2g-functionality,2,MLI-dpi.pay-pi-spi-instant-payment,,,,,,,2026-07-31,0,Instant payment connection behind schedule; no e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MLI-dpi.pay-orangecard|MLI-dpi.pay-moovcard,,,,,,,2026-07-31,0,Mobile money services in service; no interoperability between providers on record,
dpi.pay--population-uptake,3,,54.7455,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,MLI-dpi.pay-terrapay,,,,,,,2026-07-31,0,Remittance integration announced by the vendor; no regulatory framework or volumes on record,
dpi.pay--consumer-protection,2,MLI-gov.legislate-loi-2015-036-protection-consommateur,,,,,,,2026-07-31,0,General consumer law only; no conduct rules for digital financial services on record,
dpi.registry--civil-register,,,,,,,,,2026-07-31,0,Registration coverage figures held; no digital civil register on record,
dpi.registry--address-register,3,MLI-dpi.registry-ninacad-adresse,,,,,,,2026-07-31,0,Address codes cover Bamako Kati and Segou; no link to other registers on record,
dpi.registry--business-register,2,MLI-dpi.registry-guichet-unique-creation-entreprises,,,,,,,2026-07-31,0,Single window in law since 2008; no online registration channel published,
dpi.registry--social-protection-register,2,MLI-dpi.registry-registre-social-unifie,,,,,,,2026-07-31,0,Unified social register being populated; no coverage figure published,
dpi.registry--electoral-register,2,MLI-dpi.registry-electoral-register,,,,,,,2026-07-31,0,Annual revision and mobile register software on record; public access to the roll not on record,
dpi.registry--tax-register,2,MLI-dpi.mis-tax-administration,,,,,,,2026-07-31,0,Active taxpayer list published online; register integrity and linkage not assessed,
dpi.registry--land-register,2,MLI-dpi.registry-sifguf,,,,,,,2026-07-31,0,Parcel registration campaign and cadastre reorganisation; no parcel count or digital register coverage published,
dpi.mis--health,3,MLI-dpi.mis-santeportal,,,,,,,2026-07-31,0,National health information system in service on its own description; coverage and completeness unmeasured,
dpi.mis--education,2,MLI-dpi.mis-education-management-information-system,,,,,,,2026-07-31,0,EMIS financed and supported; no annual census publication on record,
dpi.mis--social-protection,2,MLI-dpi.mis-ramu-health-insurance,,,,,,,2026-07-31,0,Health insurance fund digitising processes; no programme MIS coverage on record,
dpi.mis--justice,2,MLI-dpi.govtech-justice,,,,,,,2026-07-31,0,E-Justice platform being prepared for launch; no case-management system on record,
dpi.mis--tax,2,MLI-dpi.mis-tax-administration,,,,,,,2026-07-31,0,Electronic filing options opened April 2026; uptake and payment coverage not on these rows,
dpi.mis--land,2,MLI-dpi.registry-sifguf,,,,,,,2026-07-31,0,Land information system and one-stop office under reorganisation; registration coverage not published,
dpi.govtech--e-government-services,2,MLI-dpi.govtech-siguidolo|MLI-dpi.govtech-diaspora|MLI-dpi.govtech-baara-anpe-employment-platform,,,,,,,2026-07-31,0,A few transactional platforms live; tens of services not on record and no single gateway,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-07-31,0,Only a central monitoring tool validated; no ICT delivered to local administrations on record,
digital.rural--digitalisation-of-rural-health-clinics,2,MLI-dpi.mis-community-health-innovation,,,,,,,2026-07-31,0,Community health workers notify electronically in four districts on a study; facility connectivity not on record,
digital.rural--digitalisation-of-rural-primary-schools,2,MLI-finance.new-agefauconventions,,,,,,,2026-07-31,0,Fund committed to connect secondary and vocational schools by 2027; nothing on rural primary schools,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-07-31,0,Digital fee payment at registry centres and community registration; no digital registration at rural offices on record,
digital.rural--digitalisation-of-rural-police-stations,2,MLI-dpi.exchange-sipao-police-information-system,,,,,,,2026-07-31,0,Participation in the regional police information system in 2021; no station connected on record,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-07-31,0,AI centre and forum only; no AI platform authorised or piloted in administration,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-07-31,0,Only an operator assistant and a research centre; no sectoral AI tool on record,
tech.ai--development-of-national-regional-ai-systems,2,MLI-tech.ai-ciar,,,,,,,2026-07-31,0,AI and robotics centre created by ordinance 2023; its inauguration post-dates the as-at,
tech.ai--control-of-ai-abuse,2,MLI-tech.ai-national-forum,,,,,,,2026-07-31,0,National AI forum and regulator conference participation; no rule or designated authority,
tech.industry--national-capacity-in-dt-related-production,4,,0.6433,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,3,MLI-tech.innovate-orange-corners-innovation-fund,,,,,,,2026-07-31,0,Incubation programme with a fourth cohort on record; hubs in other cities not on record,
capacity.training--dt-related-training-in-secondary-education,2,,18.1341,% of secondary schools,2023,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--graduates-entering-dt-ecosystem,1,,0.1867,% of employment,2024,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,2026-07-31,0,Digital university framework validated; no research activity on digital policy on record,
include.access--citizen-feedback-portals,,,,,,,,,2026-07-31,0,Only an advocacy briefing; no digital feedback channel on record,
include.access--inclusion-of-persons-with-disabilities,2,MLI-gov.legislate-loi-2018-027-droits-handicap,,,,,,,2026-07-31,0,Disability rights law 2018-027 in force; nothing on digital accessibility,
include.access--inclusion-of-refugees-and-idps,2,MLI-include.access-humanitarian-caseload-data|MLI-gov.legislate-loi-2025-006-statelessness,,,,,,,2026-07-31,0,UNHCR reports registration behind assistance; documentation and digital access not on record,
data.statistics--national-strategy-for-development-of-statistics,3,MLI-data.statistics-instatmicrodata,,,,,,,2026-07-31,0,Master plan 2020-2024 expired but still reviewed annually; no successor or costed plan on record,
data.statistics--censuses-and-surveys,3,MLI-data.statistics-instatmicrodata,,,,,,,2026-07-31,0,Household survey reports for 2025 held; fifth census funded with no enumeration or results on file,
data.statistics--statistics-from-administrative-data,2,MLI-dpi.mis-education-management-information-system,,,,,,,2026-07-31,0,UN support to produce school health statistics; no administrative-data product on record,
data.open--use-of-open-data,3,MLI-data.open-portal,,,,,,,2026-07-31,0,Statistics institute publishes an open data licence; no reuse or dataset count on record,
data.satellite--agricultural-use-of-satellite-data,2,MLI-data.satellite-agricultural-monitoring-tools,,,,,,,2026-07-31,0,Satellite rice-monitoring tool being institutionalised; no service output on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,Flood warning platform launched; no satellite data stream or its use stated,
