indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
tech.industry--national-capacity-in-dt-related-production,1,,0.0028,% of GDP,2025,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,,,,,,,,,2026-08-31,0,Only an innovation summit; no hub or incubator on record,
tech.innovate--tech-startup-ecosystem,3,COD-tech.innovate-startup-act-implementing-decrees,,,,,,,2026-08-31,0,Startup Act with agency created 2021; four implementing decrees still in preparation,2026-08-04-drc-digital-sector-constraints-startup-decree
capacity.training--dt-related-university-facilities-and-qualifications,2,,15.4623,% of tertiary graduates,2016,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,COD-capacity.research-university-and-institute-output,,,,,,,2026-08-31,0,centre and prize on record; no funded programme stated,
include.access--citizen-feedback-portals,,,,,,,,,2026-08-31,0,regulator's freephone complaints line is voice only; no digital state channel on record,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,citizen platforms are civil society's; no open state consultation in the 12 months on record,
include.access--inclusion-of-persons-with-disabilities,2,COD-include.access-disability-rights-law,,,,,,,2026-08-31,0,Disability law in force; its ICT accessibility duty not established from the captured text,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-08-31,0,rows concern network shutdowns in conflict zones; no refugee or IDP registration evidence,
data.statistics--national-strategy-for-development-of-statistics,1,COD-data.statistics-snds-2012-2017,,,,,,,2026-08-31,0,only strategy expired 2017 with no successor adopted,
data.statistics--censuses-and-surveys,2,COD-data.statistics-second-general-population-housing,,,,,,,2026-08-31,0,census cartography under way; no enumeration,
data.statistics--statistics-from-administrative-data,3,COD-data.statistics-civil-service-statistics,,,,,,,2026-08-31,0,one product from personnel records; administrative systems assessed weak,
data.open--use-of-open-data,2,COD-data.open-open-data-policy-or,,,,,,,2026-08-31,0,portals publish with no open licence stated,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-08-31,0,RDC-SAT only contracted; MapBiomas mapping is not a state agricultural service,
data.satellite--meteorological-use-of-satellite-data,2,COD-data.satellite-mettelsat,,,,,,,2026-08-31,0,forecaster training on satellite products; no operational use on record,
