indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
dpi.pay--governance-role-of-central-bank,3,GHA-dpi.pay-electronic-money-issuer-licence-revocation|GHA-dpi.pay-payment-product-authorisations,,,,,,,2026-07-31,0,licensing and enforcement under the Payments Act; switch oversight and dispute function not in these rows,
dpi.pay--g2p-functionality,3,GHA-include.access-cash-grant-programme-on-mobile-money-rails,,,,,,,2026-07-31,0,cash grant paid over the switch and mobile money; salaries and pensions not on record,
dpi.pay--revenue-collection,3,GHA-dpi.govtech-electronic-vat-invoicing|GHA-dpi.govtech-integrated-tax-administration-system,,,,,,,2026-07-31,0,e-VAT invoicing live and new tax system in pilot; electronic revenue share not published,
dpi.pay--p2p-p2g-and-p2b-functionality,3,GHA-dpi.pay-mobile-money-transaction-value|GHA-dpi.exchange-mobile-money-interoperability,,,,,,,2026-07-31,0,"interoperability live since 2018; merchant, government payments and agents not in these rows",
dpi.pay--population-uptake,4,,81.243,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,3,GHA-dpi.pay-pan-african-payment-system-participation,,,,,,,2026-07-31,0,20 institutions live on PAPSS; no corridor volumes or costs published,
dpi.pay--consumer-protection,2,GHA-dpi.pay-register-of-licensed-digital-credit-provider,,,,,,,2026-07-31,0,central bank notices only; no conduct rules or redress body on record,
dpi.registry--population-register,3,GHA-dpi.id-registration-statistics|GHA-dpi.id-ghana-card-enrolment-for-children-aged-6-to,,,,,,,2026-07-31,0,register built from ID enrolment; no vital-event updating on record,
dpi.registry--civil-register,2,GHA-dpi.registry-births-and-deaths-registry-digitisation,,,,,,,2026-07-31,0,digitisation under way; the CRVS plan validated not approved,
dpi.registry--address-register,3,GHA-dpi.registry-digital-address-system,,,,,,,2026-07-31,0,national digital address system live; no coverage figure or register linkage published,
dpi.registry--business-register,2,GHA-dpi.registry-business-registration-platform,,,,,,,2026-07-31,0,end-to-end online registration still in pilot,
dpi.registry--social-protection-register,3,GHA-dpi.registry-national-household-registry,,,,,,,2026-07-31,0,household registry used for cash-grant targeting; ID linkage and dynamic updating not on record,
dpi.registry--electoral-register,3,GHA-dpi.registry-voters-register,,,,,,,2026-07-31,0,biometric register revised and certified 2024; continuous registration and reconciliation not delivered,
dpi.registry--land-register,3,GHA-dpi.registry-land-cadastre-digitalisation,,,,,,,2026-07-31,0,electronic registration in nine regional offices; national cadastre unfunded,
dpi.mis--health,2,GHA-dpi.mis-health-management-information-system,,,,,,,2026-07-31,0,state-owned replacement system in rollout; no coverage figure,
dpi.mis--education,3,GHA-dpi.mis-education-management-information-system,,,,,,,2026-07-31,0,EMIS in service; individual records linked to payroll not on record,
dpi.mis--social-protection,3,GHA-dpi.mis-social-protection-information-system,,,,,,,2026-07-31,0,programme MIS in service under integration review; not linked to ID or payments on record,
dpi.mis--justice,2,GHA-dpi.mis-ejustice-system,,,,,,,2026-07-31,0,eJustice reported stalled with pilot scope reset; readiness given as 2026,
dpi.mis--tax,2,GHA-dpi.govtech-integrated-tax-administration-system,,,,,,,2026-07-31,0,electronic filing in pilot for large taxpayers at one office only,
dpi.mis--customs,3,GHA-dpi.govtech-customs-valuation-ai-system,,,,,,,2026-07-31,0,automated valuation in service; single window and posts coverage not in these rows,
dpi.mis--land,3,GHA-dpi.registry-land-cadastre-digitalisation,,,,,,,2026-07-31,0,land information system in nine regional offices; valuation and manual processes separate,
dpi.govtech--e-government-services,3,GHA-dpi.govtech-ghana-gov-services-portal|GHA-dpi.govtech-electronic-procurement-system,,,,,,,2026-07-31,0,portal and e-procurement live; shared ID authentication and usage not published,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-07-31,0,Not held row names no absence; nothing on local ICT infrastructure on record,
digital.localgov--digitalisation-of-local-government-records,3,GHA-digital.localgov-district-revenue-software|GHA-digital.localgov-sub-national-financial-records,,,,,,,2026-07-31,0,revenue software live in one assembly; IFMIS mandated with no compliance rate,
digital.rural--digitalisation-of-rural-health-clinics,3,GHA-dpi.mis-community-health-digital-reporting,,,,,,,2026-07-31,0,community facilities reporting into DHIS in surveyed northern districts; no national share,
digital.rural--digitalisation-of-rural-primary-schools,2,GHA-digital.rural-school-satellite-connectivity,,,,,,,2026-07-31,0,rollout begun to 30 rural schools in one region,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-07-31,0,only a district business registration drive; nothing on rural civil registration offices,
digital.rural--digitalisation-of-rural-police-stations,1,GHA-digital.rural-police-records-capture,,,,,,,2026-07-31,0,"interior ministry plan: stations feed the centre on paper, rural technology inadequate",
tech.ai--use-of-ai-in-government-administration,3,GHA-tech.ai-disaster-management-chatbot,,,,,,,2026-07-31,0,disaster agency chatbot in service; no inventory or procurement rules for AI,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,GHA-tech.ai-customs-ai-attributed-revenue,,,,,,,2026-07-31,0,"customs valuation AI producing outputs on finance ministry figures, unaudited",
tech.ai--development-of-national-regional-ai-systems,2,GHA-infra.store-national-ai-compute-centre|GHA-finance.new-ai-implementation-fund,,,,,,,2026-07-31,0,"compute centre and fund announced with no site, operator or disbursement",
tech.ai--control-of-ai-abuse,3,GHA-gov.standards-cyber-and-information-security-directive-202,,,,,,,2026-07-31,0,central bank directive in force for financial institutions; text not held and no enforcement on record,
tech.industry--national-capacity-in-dt-related-production,2,,0.0537,% of GDP,2025,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,GHA-capacity.research-innovation-centre-at-a-public-university,,,,,,,2026-07-31,0,one university innovation centre active; no cohorts or outputs on record,
tech.innovate--tech-startup-ecosystem,2,GHA-gov.legislate-innovation-and-startup-bill,,,,,,,2026-07-31,0,startup bill in development with no draft published,
capacity.training--dt-related-training-in-secondary-education,2,,19.9354,% of secondary schools,2018,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--dt-related-university-facilities-and-qualifications,2,,18.7113,% of tertiary graduates,2024,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,2,,0.3146,% of employment,2025,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
include.access--citizen-feedback-portals,2,GHA-include.access-passenger-complaints-portal|GHA-dpi.govtech-ghana-gov-services-portal,,,,,,,2026-07-31,0,channels live but no cases or complaint volumes on record,
include.access--inclusion-of-persons-with-disabilities,2,GHA-include.access-disability-financial-inclusion-directive,,,,,,,2026-07-31,0,central bank directive at exposure draft since 2024,
include.access--inclusion-of-refugees-and-idps,2,GHA-dpi.id-ghana-card-fee-schedule,,,,,,,2026-07-31,0,refugee registration priced in the identity fee schedule; no registration count on record,
data.statistics--national-strategy-for-development-of-statistics,2,GHA-data.statistics-national-statistics-strategy,,,,,,,2026-07-31,0,NSDS III for 2026-2030 named as forthcoming; no text held,
data.statistics--censuses-and-surveys,2,GHA-data.statistics-quarterly-employment-statistics,,,,,,,2026-07-31,0,quarterly employment survey requested July 2026; no census in these rows,
data.statistics--statistics-from-administrative-data,3,GHA-data.statistics-administrative-data-sharing-agreements|GHA-dpi.mis-education-management-information-system,,,,,,,2026-07-31,0,sharing agreements with 25 bodies signed; only education statistics products on record,
data.open--use-of-open-data,2,GHA-data.open-national-open-data-instrument,,,,,,,2026-07-31,0,statistics catalogue with no open licence stated,
