title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
Protection des donnees personnelles : la CNDDR et la CNI se forment aux enjeux du DDR-I,Gouvernement du Mali,,2026-08-18,day,MLI,gov.protect; dpi.registry,apdp-mali; cnddr-mali; cni-mali,2026-08-23,https://gouvernement.ml/protection-des-donnees-personnelles-la-cnddr-et-la-cni-se-forment-aux-enjeux-du-ddr-i/,
MFWA — Sahel Juntas Weaponising Cybercrime Laws to Silence Journalists,The Nation (Nigeria),,2026-08-14,day,BFA; MLI; NER; GIN; XWA,gov.legislate; gov.discourse; infra.cybersec,media-foundation-west-africa,2026-08-16,https://thenationonlineng.net/mfwa-sahel-juntas-weaponising-cybercrime-laws-to-silence-journalists/,
Mali's telecom costs surge while Senegal thrives in data affordability,The African Tribune,,2026-08-14,day,MLI; SEN,include.access; gov.discourse,amrtp; orange-mali; malitel; sonatel; alliance-of-sahel-states,2026-08-18,https://theafricantribune.info/malis-telecom-costs-surge-while-senegal-thrives-in-data-affordability/,
Dix septième Session technique de la Revue annuelle du Schéma Directeur de la Statistique,"Institut National de la Statistique (INSTAT), Mali",,2026-08-14,day,MLI,data.statistics; gov.policy,instat-mali,2026-09-06,https://instat-mali.org/fr/actualites-et-evenements/dix-septieme-session-technique-de-la-revue-annuelle-du-schema-directeur-de-la-statistique,
Koutiala : un projet de recensement fiscal et de digitalisation pour renforcer la gestion des ressources communales,ID-SAHEL,,2026-08-13,day,MLI,finance.new; digital.localgov,commune-urbaine-de-koutiala; id-sahel-afrique,2026-08-18,https://www.idsahel.com/2026/08/13/koutiala-un-projet-de-recensement-fiscal-et-de-digitalisation-pour-renforcer-la-gestion-des-ressources-communales/,
Interconnexion des systèmes douaniers : le Mali accélère sa transformation numérique,La Gazette du Sahel,,2026-08-13,day,MLI; CIV,dpi.exchange; gov.regional,direction-generale-des-douanes-mali; chambre-de-commerce-et-dindustrie-du-mali,2026-08-18,https://lagazettedusahel.com/interconnexion-des-systemes-douaniers-le-mali-accelere-sa-transformation-numerique/,
Cauridor Deepens West Africa Push After 23 Partner Meetings Across Four Markets,Tech Africa News,,2026-08-13,day,SEN; MLI; TGO; BEN; XWA,dpi.pay; finance.new; finance.mou,cauridor,2026-08-16,https://techafricanews.com/2026/08/13/cauridor-deepens-west-africa-push-after-23-partner-meetings-across-four-markets/,
"State, Determinants, Dynamics, and Fate of Media and Free Expression Rights in Burkina Faso, Mali, Niger and Guinea",Media Foundation for West Africa (MFWA),,2026-08-11,day,BFA; MLI; NER; GIN; XWA,gov.discourse; gov.protect; gov.legislate,media-foundation-west-africa,2026-08-23,https://mfwa.org/wp-content/uploads/2026/08/FOE-Report-on-the-Sahel-final-with-Adi-final-M.E-2.pdf,
9ᵉ Journée africaine de l'état civil : le Mali mise sur un système moderne et résilient,Malijet,,2026-08-10,day,MLI,digital.rural; dpi.registry; gov.policy,ministere-administration-territoriale-decentralisation-mali,2026-09-06,https://malijet.com/a_la_une_du_mali/311116-9-journee-africaine-de-letat-civil-le-mali-mise-sur-un-s.html,
INSTAT Mali — microdata catalogue (capture of 10 August 2026),"Institut National de la Statistique (INSTAT), Mali",,2026-08-10,day,MLI,data.statistics; data.open,instat-mali,2026-08-10,https://microdata.instat.ml/index.php/catalog/,
"Mali — International Partnerships, European Commission (capture of 10 August 2026)",European Commission — Directorate-General for International Partnerships,,2026-08-10,day,MLI,finance.new,european-commission,2026-08-10,https://international-partnerships.ec.europa.eu/countries/mali_en,
Mali moves to streamline foreign trade procedures,APAnews (African Press Agency),,2026-08-07,day,MLI,dpi.exchange; gov.policy,world-bank,2026-08-18,https://apanews.net/mali-moves-to-streamline-foreign-trade-procedures/,
Communiqué du conseil des ministres / CM N°2026-31/SGG,Information Gouvernementale du Mali,,2026-08-07,day,MLI,gov.policy; finance.new,uemoa; confederation-of-sahel-states,2026-08-18,https://gouvernement.ml/communique-du-conseil-des-ministres-cm-n2026-31-sgg/,
"Communiqué du Conseil des ministres du vendredi 7 août 2026, CM n°2026-31/SGG",Fasomali,,2026-08-07,day,MLI,gov.policy; tech.ai; gov.regional; dpi.id,waemu; alliance-of-sahel-states,2026-08-08,https://fasomali.com/communique-du-conseil-des-ministres-du-vendredi-7-aout-2026-cm-n2026-31-sgg/,
Mali : L'APDP ouvre sa 2e session 2026 avec 1 000 dossiers au programme,Orbite Info,,2026-08-04,day,MLI,gov.protect; gov.legislate,apdp-mali,2026-08-08,https://orbiteinfo.com/mali-lapdp-ouvre-sa-2e-session-2026-avec-1-000-dossiers-au-programme/,
L'UNESCO remet des équipements et matériels informatiques au ministère de l'Education nationale au profit de 08 instituts de formation des maîtres au Mali,UNESCO,,2026-08-04,day,MLI,capacity.training; finance.new,unesco; unesco-iicba; japan,2026-08-08,https://www.unesco.org/fr/articles/lunesco-remet-des-equipements-et-materiels-informatiques-au-ministere-de-leducation-nationale-au,
Accord de licence de données ouvertes — Institut National de la Statistique (INSTAT) du Mali,"Institut National de la Statistique du Mali (INSTAT), Ministère de l'Économie et des Finances",,2026-08-04,day,MLI,gov.policy,instat-mali,2026-09-06,https://www.instat-mali.org/laravel-filemanager/files/shares/doc/conditions-utilisation-donnees-ouvertes_doc.pdf,
4e édition de la Semaine du Numérique : Des recettes variées pour la souveraineté numérique,Maliweb (Le Sursaut),,2026-08-03,day,MLI,gov.policy; infra.connect; infra.cybersec; tech.ai; gov.regional,ministere-communication-economie-numerique-mali; direction-nationale-economie-numerique-mali; smtd-sa; alliance-des-etats-du-sahel,2026-08-04,https://www.maliweb.net/technologie/4e-edition-de-la-semaine-du-numerique-des-recettes-variees-pour-la-souverainete-numerique-3118872.html,
Mali : Le journaliste Chahana Takiou écope d’une peine de 12 mois dont 6 avec sursis,L'Essor,,2026-08-03,day,MLI,gov.discourse; gov.legislate; infra.cybersec,pole-national-lutte-cybercriminalite-mali; journal-22-septembre,2026-08-04,https://lessor.ml/posts/mali-le-journaliste-chahana-takiou-ecope-dune-peine-de-12-mois-dont-6-avec-sursis-6a70f92a500ac,
Semaine du numérique : Notre pays veut accélérer sa transformation digitale,L'Essor,,2026-08-01,day,MLI,capacity.training; gov.policy; gov.regional,ministere-communication-economie-numerique-mali; alliance-of-sahel-states; kabakoo; ciar-mali,2026-08-04,https://lessor.ml/posts/semaine-du-numerique-notre-pays-veut-accelerer-sa-transformation-digitale-6a6e52f6dcfc0,
Mali : des équipements numériques remis à huit Instituts de Formation des Maîtres,Afrikinfos-Mali,,2026-07-31,day,MLI,capacity.training; include.access; finance.new,unesco; unesco-iicba; japan,2026-08-08,https://afrikinfos-mali.com/2026/07/31/mali-des-equipements-numeriques-remis-a-huit-instituts-de-formation-des-maitres/,
Transparence financiere : les collectivites sommees d'accelerer la digitalisation des paiements,Fasso Actu,,2026-07-31,day,MLI,digital.localgov; dpi.pay; dpi.id,ministere-administration-territoriale-decentralisation-mali; direction-nationale-etat-civil-mali,2026-07-31,https://fassoactu.com/2026/07/31/transparence-financiere-les-collectivites-sommees-daccelerer-la-digitalisation-des-paiements/,
Santé : le Mali accélère la digitalisation de ses services publics,Africascoop,,2026-07-30,day,MLI,dpi.pay; dpi.mis; include.access,ministere-sante-developpement-social-mali; caisse-malienne-de-securite-sociale; banque-de-developpement-du-mali,2026-08-08,https://www.africascoop.net/index.php/2026/07/30/sante-le-mali-accelere-la-digitalisation-de-ses-services-publics/,
Semaine du Numerique 2026 | Jour 1 - Panel 1,Malijet,,2026-07-30,day,MLI,infra.connect; gov.policy; gov.regional,smtd-sa; agefau; alliance-des-etats-du-sahel; ministere-communication-economie-numerique-mali,2026-07-31,https://malijet.com/a_la_une_du_mali/310877-semaine-du-numerique-2026-jour-1-panel-1.html,
Depravation des moeurs sur les reseaux sociaux : le ministre de la Justice ordonne aux juges de sevir contre les auteurs,Bamako Matin,,2026-07-30,day,MLI,gov.legislate; gov.discourse; infra.cybersec,ministere-justice-droits-de-lhomme-mali,2026-07-31,https://bamakomatin.com/depravation-des-moeurs-sur-les-reseaux-sociaux-le-ministre-de-la-justice-ordonne-aux-juges-de-sevir-avec-rigueur-contre-les-auteurs/,
4e Semaine du Numerique au Mali : report de l'ouverture et maintien des activites au CICB,Mali Actu,,2026-07-30,day,MLI,gov.policy; tech.ai; infra.cybersec,ministere-communication-economie-numerique-mali; primature-mali,2026-07-31,https://maliactu.net/4e-semaine-du-numerique-au-mali-report-de-louverture-et-maintien-des-activites-au-cicb/,
Communique du conseil des ministres CM N.2026-30/SGG (29 juillet 2026),Information Gouvernementale du Mali (SGG),,2026-07-29,day,MLI,dpi.govtech; gov.regional; gov.policy,conseil-des-ministres-mali; secretariat-general-du-gouvernement-mali; african-telecommunications-union,2026-07-31,https://gouvernement.ml/communique-du-conseil-des-ministres-cm-n2026-30-sgg/,
"Communiqué du Ministre de la Justice et des Droits de l'Homme, Garde des Sceaux relatif à la dépravation de nos mœurs",Ministère de la Justice et des Droits de l'Homme (Mali),,2026-07-29,day,MLI,gov.legislate; infra.cybersec; gov.protect,ministere-justice-droits-de-lhomme-mali,2026-07-31,https://bamada.net/communique-officiel-tolerance-zero-contre-les-reseaux-de-depravation-de-pedopornographie-et-de-traite-de-mineurs,
"Avec SimoCash, l'Ivoirien Wilfried Kouame interconnecte les réseaux d'argent mobile",wearetech.africa,,2026-07-29,day,CIV; SEN; MLI; TGO; BFA; BEN; XWA,dpi.pay; dpi.exchange; tech.innovate,simocash; orange-money,2026-07-30,https://www.wearetech.africa/fr/fils/tech-stars/avec-simocash-l-ivoirien-wilfried-kouame-interconnecte-les-reseaux-d-argent-mobile,
La digitalisation des services de la sante et du developpement social : la qualite du service au coeur de la modernisation,Mali Emergence Infos,,2026-07-28,day,MLI,dpi.mis; dpi.pay; include.access,ministere-sante-developpement-social-mali; caisse-malienne-de-securite-sociale; banque-de-developpement-du-mali,2026-07-31,https://maliemergenceinfo.com/2026/07/28/%f0%9d%90%8ba-digitalisation-des-services-de-la-sante-et-du-developpement-social-l%f0%9d%90%9a-%f0%9d%90%aa%f0%9d%90%ae%f0%9d%90%9a%f0%9d%90%a5%f0%9d%90%a2%f0%9d%90%ad%f0%9d%90%9e-%f0%9d%90%9d/,
Déviations institutionnelles et oligopole du numérique en Afrique de l'ouest : La manne séquestrée : aux origines de la captation du Fonds d'accès universel au Mali,Maliweb,,2026-07-27,day,MLI,gov.policy; infra.connect; include.divides; gov.regional; digital.rural,agefau; amrtp; smtd-sa; orange-mali; sotelma,2026-07-30,https://www.maliweb.net/contributions/deviations-institutionnelles-et-oligopole-du-numerique-en-afrique-de-louest-la-manne-sequestree-aux-origines-de-la-captation-du-fonds-dacces-universel-au-mali-3118719.html,
Signature a la Primature de convention entre AGEFAU et ministeres charges de l'Education et de l'Emploi,Primature de la Republique du Mali,,2026-07-26,day,MLI,finance.new; capacity.literacy; infra.connect,agefau; primature-mali; ministere-education-nationale-mali; ministere-entrepreneuriat-emploi-mali,2026-07-31,https://primature.ml/signature-a-la-primature-de-convention-entre-agefau-et-ministeres-charges-de-leducation-et-de-lemploi/,
11e session ordinaire du Conseil d'administration de l'Agence de Gestion du Fonds d'Acces Universel,Primature de la Republique du Mali,,2026-07-26,day,MLI,finance.budget; infra.connect; dpi.govtech,agefau; primature-mali,2026-07-31,https://primature.ml/11e-session-ordinaire-du-conseil-dadministration-de-lagence-de-gestion-du-fonds-dacces-universel/,
Communique du conseil des ministres CM N.2026-29/SGG (24 juillet 2026),Information Gouvernementale du Mali (SGG),,2026-07-24,day,MLI,dpi.id; dpi.govtech; gov.policy; gov.regional,conseil-des-ministres-mali; secretariat-general-du-gouvernement-mali; cafrad,2026-07-31,https://gouvernement.ml/communique-du-conseil-des-ministres-cm-n2026-29-sgg/,
UNHCR Mali: Operational Update - Deuxième trimestre 2026 | Avril-Mai-Juin,UN High Commissioner for Refugees (UNHCR),,2026-07-23,day,MLI,dpi.id; include.access,unhcr,2026-09-06,https://reliefweb.int/attachments/71934176-0890-4bed-8159-9c9c145773bc/Operational%20Update%20UNHCR_%20Mali_%20Q2-%202026.pdf,
Moov Africa Malitel tourne la page de l'ADSL : la migration vers la fibre optique FTTH lancée d'ici fin 2026,Maliweb,,2026-07-23,day,MLI,infra.connect,moov-africa-malitel,2026-07-23,https://www.maliweb.net/communique-391/moov-africa-malitel-tourne-la-page-de-ladsl-la-migration-vers-la-fibre-optique-ftth-lancee-dici-fin-2026-3118639.html,
Innovation : le Mali accelere sa revolution numerique,Le Pays (Mali),,2026-07-23,day,MLI,finance.new; capacity.literacy; digital.rural,agefau; ministere-education-nationale-mali; ministere-entrepreneuriat-emploi-mali; primature-mali,2026-07-31,https://lepays.ml/innovation-le-mali-accelere-sa-revolution-numerique/,
11e session ordinaire du Conseil d'Administration de l'Agence de Gestion du Fonds d'Accès Universel (AGEFAU),"Agence de Gestion du Fonds d'Accès Universel (AGEFAU), Mali",,2026-07-23,day,MLI,infra.connect; include.divides,agefau,2026-09-06,https://agefaumali.com/archives/11e-session-ordinaire-du-conseil-dadministration-de-lagence-de-gestion-du-fonds-dacces-universel-agefau/,
Métiers au Numérique : Orange Met 350 Jeunes Talents sur le Marché du Travail,Maliweb,,2026-07-22,day,MLI,capacity.training,orange-mali,2026-07-23,https://www.maliweb.net/formation-professionnelle/metiers-au-numerique-orange-met-350-jeunes-talents-sur-le-marche-du-travail-3118599.html,
Maroc Telecom — Rapport financier semestriel 2026 (six months ended 30 June 2026),Itissalat Al-Maghrib S.A. (Maroc Telecom),,2026-07-22,day,MAR; TCD; MRT; BFA; BEN; TGO; NER; CAF; MLI; CIV; GAB,dpi.pay; infra.connect; gov.legislate; tech.industry,maroc-telecom; moov-africa,2026-08-04,https://www.iam.ma/documents/66341/0/Maroc+Telecom+-+Rapport+financier+S1+2026+%282%29.pdf/261de29d-cee8-407f-1e28-dbb3a53f985f,
Editorial : Passeports biométriques AES,Le Sahel,,2026-07-21,day,NER; MLI; BFA; XWA,dpi.id; gov.regional; gov.standards,alliance-of-sahel-states; icao; niger-national-eid,2026-07-30,https://www.lesahel.org/editorial-passeports-biometriques-aes/,
Justice : le Mali s'apprête à lancer la plateforme e-Justice pour la délivrance numérique des documents administratifs,aBamako.com,,2026-07-21,day,MLI,dpi.govtech; capacity.training,ministere-justice-droits-de-lhomme-mali; orange-mali; moov-africa-malitel,2026-09-06,http://news.abamako.com/h/305410.html,
"KHI-DEUX — Bulletin trimestriel de l'activité statistique au Mali, N°53, avril-juin 2026","Institut National de la Statistique (INSTAT), Mali",,2026-07-20,day,MLI,data.statistics,instat-mali,2026-09-06,https://www.instat-mali.org/storage/353/khideux53_pub.pdf,
Mali — Enregistrement communautaire des naissances dans les zones reculées,"Direction Nationale de l'État Civil (DNEC), Mali — présenté à l'EGMRG, APAI-CRVS / UNECA",,2026-07-18,day,MLI,dpi.id; dpi.registry; digital.rural,dnec-mali; dgshp-mali; fenascom-mali; association-municipalites-mali,2026-09-06,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-decentralisation-mali_0.pdf,
"SIPEN-UEMOA 2026 : les Ministres en charge du Numérique de la Confédération AES à Ouagadougou ; le Ministre Alhamdou Ag Ilyène porte leur voix et la vision du Mali pour une économie numérique souveraine, intégrée et inclusive",Information Gouvernementale du Mali (gouvernement.ml),,2026-07-15,day,MLI,gov.regional; tech.ai,ministere-communication-economie-numerique-mali; alliance-des-etats-du-sahel; uemoa,2026-09-06,https://gouvernement.ml/sipen-uemoa-2026-les-ministres-en-charge-du-numerique-de-la-confederation-aes-a-ouagadougou-le-ministre-alhamdou-ag-ilyene-porte-leur-voix-et-la-vision-du-mali-pour-une-economie-numerique-souverai/,
CSquared boosts internet by integrating with 2Africa West cable,Mobile Europe,Annie Turner,2026-07-15,day,XWA; NGA; GHA; CIV; TGO; BEN; BFA; MLI; GIN; SLE; LBR,infra.connect,csquared; 2africa-cable; equiano-cable,2026-07-16,https://www.mobileeurope.co.uk/csquared-boosts-internet-resilence-integrating-with-2africa-west/,
Six Francophone West African Countries Unite on AI Governance Framework,We Are Tech Africa,Ange J. A de Berry Quenum,2026-07-09,day,BEN; BFA; CIV; GIN; MLI; SEN; XWA,tech.ai; gov.policy; gov.regional; gov.protect; gov.standards,niyel; african-union; unesco,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/tech/six-francophone-west-african-countries-unite-on-ai-governance-framework,
Mali launches national digital health portal (sante.gov.ml),TechGriot,,2026-07-08,day,MLI,dpi.mis; include.access,ministry-of-health-mali; psnsn-mali; sante-gov-ml,2026-07-18,https://techgriot.co/english/african-tech/2026/07/mali-launches-a-national-digital-portal-to-modernize-healthcare-access/,
"Discours prononcé au nom de Son Excellence le Général d'Armée Assimi Goïta, Président de la Transition, Chef de l'État de la République du Mali, à l'occasion du Dialogue mondial inaugural sur la gouvernance de l'intelligence artificielle","Ministère de la Communication, de l'Économie numérique et de la Modernisation de l'Administration, République du Mali (hébergé par les Nations Unies)",,2026-07-06,day,MLI,tech.ai; gov.policy,,2026-09-06,https://www.un.org/global-dialogue-ai-governance/sites/default/files/2026-07/52.republic_of_mali.pdf,
Délégation de la gestion du RAMU: la CANAM et les organismes délégués franchissent une étape décisive vers la couverture universelle,Malijet (texte du Réseau de Communication du Ministère de la Santé et du Développement social),,2026-07-05,day,MLI,dpi.registry,,2026-09-06,https://malijet.com/la_sante_au_mali/310428-delegation-de-la-gestion-du-ramu-la-canam-et-les-organismes.html,
"Telecommunications : l'Etat declare la guerre aux exploitants illegaux de Wifi-Zone, Starlink et Talkie-Walkie",Libre Infos (Mali),,2026-07-02,day,MLI,infra.connect; gov.legislate,amrtp; starlink,2026-08-10,https://libreinfos.com/2026/07/02/telecommunications-letat-declare-la-guerre-aux-exploitants-illegaux-de-wifi-zone-starlink-et-talkie-walkie/,
Mali ratifies African Development Bank loans to strengthen Bamako's electricity supply,African Development Bank Group,,2026-07-02,day,MLI,infra.energy; finance.new,,2026-09-06,https://www.afdb.org/en/news-and-events/press-releases/mali-ratifies-african-development-bank-loans-strengthen-bamakos-electricity-supply-95156,
Entrepreneuriat : Cinq lauréats distingués par la quatrième cohorte de jeunes entrepreneurs Orange Corners,Maliweb,,2026-07-01,day,MLI,tech.innovate,,2026-09-06,https://www.maliweb.net/economie/developpement/entrepreneuriat-cinq-laureats-distingues-par-la-quatrieme-cohorte-de-jeunes-entrepreneurs-orange-corners-3118043.html,
Cybersecurite : le Mali cree l'Agence nationale de la Securite des Systemes d'Information (ANSSI),Mali Actuel,,2026-07-01,day,MLI,infra.cybersec; gov.legislate,anssi-mali,2026-07-18,https://maliactuel.com/cybersecurite-le-mali-se-dote-dune-agence-nationale-pour-proteger-ses-systemes-dinformation/,
MALI — DEUXIÈME REVUE DU PROGRAMME DE RÉFÉRENCE — COMMUNIQUÉ DE PRESSE ET RAPPORT DES SERVICES DU FMI (Rapport du FMI No. 26/165),Fonds monétaire international,,2026-07-01,month,MLI,dpi.registry; dpi.mis,,2026-09-06,https://www.imf.org/-/media/files/publications/cr/2026/french/1mlifa2026001.pdf,
Mali-Metre 2026 - Enquete d'opinion: Que pensent les Malien.ne.s ?,"Friedrich-Ebert-Stiftung, Bureau Mali",,2026-07,month,MLI,data.statistics; gov.discourse; capacity.research,,2026-08-23,https://collections.fes.de/publikationen/download/pdf/1991557,
Atelier national sur la modélisation SDMX et la migration vers la plateforme Open Data Portal (ODP) 2.0,Institut National de la Statistique du Mali (INSTAT),,2026-06-30,day,MLI,data.open; gov.policy,,2026-09-06,https://instat-mali.org/fr/actualites-et-evenements/atelier-national-sur-la-modelisation-sdmx-et-la-migration-vers-la-plateforme-open-data-portal-odp-20,
UEMOA: Directive sur l'harmonisation des règles régissant l'immatriculation et la propriété foncière au sein de l'Union,Croissance Afrique,,2026-06-26,day,BEN; BFA; CIV; GNB; MLI; NER; SEN; TGO; XWA,dpi.registry; gov.legislate; gov.regional,waemu,2026-09-04,https://croissanceafrique.com/uemoa-directive-sur-lharmonisation-des-regles-regissant-limmatriculation-et-la-propriete-fonciere-au-sein-de-lunion/,
"Desert to Power: African Development Bank witnesses signing of three contracts paving the way for construction of 1,373 km of power transmission networks between Mauritania and Mali",African Development Bank Group,,2026-06-26,day,MLI,infra.energy; gov.regional,,2026-09-06,https://www.afdb.org/en/news-and-events/desert-power-african-development-bank-witnesses-signing-three-contracts-paving-way-construction-1373-km-power-transmission-networks-between-mauritania-and-mali-94970,
Enquête Modulaire et Permanente auprès des Ménages (EMOP) — Rapport annuel 2025,"Institut National de la Statistique (INSTAT), Ministère de l'Économie et des Finances, République du Mali",,2026-06-25,day,MLI,data.statistics; infra.connect,,2026-09-06,https://www.instat-mali.org/storage/345/ranuel25_eq.pdf,
"Mali Regains Majority Control of SOTELMA in $277m Deal, 17 Years After Privatisation",Business Insider Africa,,2026-06-25,day,MLI,infra.connect; tech.industry; gov.policy,sotelma; maroc-telecom,2026-07-18,https://africa.businessinsider.com/local/lifestyle/17-years-after-privatization-mali-regains-control-of-a-strategic-telecom-asset/lkc81zm,
Prolongation du délai de connexion à la Plateforme Interopérable du Système de Paiement Instantané (PI-SPI) de l'Union Economique et Monétaire Ouest Africaine,Banque Centrale des États de l'Afrique de l'Ouest (BCEAO),,2026-06-25,day,MLI,dpi.pay; gov.legislate,,2026-09-06,https://www.bceao.int/fr/communique-presse/prolongation-du-delai-de-connexion-a-pi-spi,
Gouvernance numérique : l'APDP du Bénin positionne le pays au cœur de la régulation internationale en Türkiye,La Nation,Christian HOUNONGBE,2026-06-19,day,BEN; MLI; MAR; SOM,gov.protect; gov.regional; gov.standards; capacity.training; geopol.gulf,apdp-benin; inpdpa; kvkk-turkey,2026-07-18,https://www.lanation.bj/actualites/gouvernance-numerique-lapdp-du-benin-positionne-le-pays-au-coeur-de-la-regulation-internationale-en-turkiye,
Moov Africa Malitel Doubles Fiber Speeds and Launches AI Assistant MIA in Mali,Ecofin Agency,,2026-06-15,day,MLI,infra.connect; tech.ai,sotelma,2026-07-18,https://www.ecofinagency.com/news-digital/1506-56460-moov-africa-upgrades-fiber-service-amid-rising-internet-use-in-mali,
