indicator_id,progress,summary,developments,row_ids
gov.legislate--legislation-enabling-data-interoperability,No change,"A [National Framework for Interoperability](2024-01-01 São Tomé and Príncipe - Digital Regulations in the Metaverse Era (Data)) was enacted as Law 1/2024 for public-sector data sharing, and only a secondary legal survey describes it.","The law is held through the same 2024 legal-survey chapter as the data-protection law, not through its own text ([law](2024-01-01 São Tomé and Príncipe - Digital Regulations in the Metaverse Era (Data))).

It is the stated legal basis for the civil-registry to electoral-database linkage recorded separately, and the base now also holds a civil-registry exchange interface ([interface](2023-01-01-sao-tome-dgrn-legi-non-troca-dados-registos)), a health platform ([health](2020-01-01-sao-tome-ministerio-saude-sistema-informacao-saude-dhis2)) and a social protection system integrated with the social registry ([social protection](2025-09-12-sao-tome-banco-mundial-protecao-social-financiamento-adicional-kenon)).

Each was built to its own design. The framework the law would be applied through is a draft from 2021 ([framework](2021-11-01-inic-sao-tome-quadro-nacional-interoperabilidade-qni-v01)), so the statute has evidenced uses and no published specification behind them.",STP-gov.legislate-interoperability-law
gov.legislate--ai-legislation-regulations,No change,There are [no AI-specific laws or regulations](2026-01-22-unesco-sao-tome-ai-ethics-governance-country-profile) and no national AI ethics commission; the data protection law and its authority are the only governance anchors.,"The readiness assessment finds no specific legal provision on artificial intelligence and names the 2016 personal data protection law and the 2017 cybercrime law as the nearest anchors, the cybercrime law needing updating to cover artificial intelligence; there is consequently no national AI ethics commission or dedicated governance structure ([assessment](2025-01-01-unesco-sao-tome-ai-readiness-assessment-full-report)).

The same assessment records that the data protection law makes it an administrative offence, punishable by fine, for a body notified by the authority to keep open network access available to controllers not complying with the law ([assessment](2025-01-01-unesco-sao-tome-ai-readiness-assessment-full-report)); the innovation institute can issue strategies and guidelines but these do not carry the force of law ([profile](2026-01-22-unesco-sao-tome-ai-ethics-governance-country-profile)).

An AI justice platform is meanwhile being built with a chatbot trained on national legislation ([platform](2026-06-01-sao-tome-unodc-direitosaopovo-ai-justice-platform)): the first public-facing AI system arrives ahead of any rule governing one.",STP-gov.legislate-ai-law
gov.legislate--statistics-legislation,No change,"The [1998 statistics law](1998-08-31-sao-tome-lei-5-98-bases-do-sistema-estatistico-nacional) defines the national statistical system, creates the statistics institute and sets a regime of statistical secrecy and transgressions.","The law names the national statistics council, the statistics institute, the central bank and the institute's delegated organs as the system's organs, creates the institute in Artigo 7 as the body producing and analysing official statistics, and sets fines in Artigos 11 to 15 ([law](1998-08-31-sao-tome-lei-5-98-bases-do-sistema-estatistico-nacional)).

It was passed by the National Assembly on 12 August 1998 and promulgated on 31 August 1998 ([law](1998-08-31-sao-tome-lei-5-98-bases-do-sistema-estatistico-nacional)). Nothing amending or replacing it is held, so a statistical system now running a census, a household budget survey and an automatic electoral register rests on an instrument written before any of them.",STP-gov.legislate-statistics-law
gov.legislate--access-to-information-legislation,No change,There is no access-to-information statute; the [constitution's three relevant articles](2003-01-01-sao-tome-constituicao-republica-democratica) are the whole of the national guarantee.,"Artigo 29 gives everyone the right freely to express and disseminate thought by word, image or any other means; Artigo 74 places on holders of political office the duty to keep citizens informed about public affairs; Artigo 76 provides that absence of publication renders laws legally ineffective ([constitution](2003-01-01-sao-tome-constituicao-republica-democratica)).

None of the three creates a request procedure, a deadline, an exemption regime, an appeal or an oversight body ([constitution](2003-01-01-sao-tome-constituicao-republica-democratica)). Without those, a right to information is a principle rather than a route a citizen can take, and no route is held.",STP-gov.legislate-access-to-information
gov.protect--data-protection-authority,Advanced,"The authority was [assigned to supervise the civil-registry to electoral-database interconnection](2026-04-15-recenseamento-automatico-fiscalizado-anpdp), and [signed a cooperation memorandum with a Macau counterpart](2026-06-10-dspdp-macau-formaliza-cooperacao-protecao-dados-stp) covering cross-border flows and artificial-intelligence supervision.","Supervision of the interconnection was assigned in April 2026, which is the only instance in this base of a data-protection authority being given oversight of a specific interoperability project at the point it goes live ([supervision](2026-04-15-recenseamento-automatico-fiscalizado-anpdp)).

The memorandum was signed in June 2026 covering cross-border data flows, artificial-intelligence supervision, awareness, training and joint studies ([memorandum](2026-06-10-dspdp-macau-formaliza-cooperacao-protecao-dados-stp), [pacts](2026-05-27-macau-to-sign-data-protection-pacts-stp-cabo-verde)).

The authority is also a founding member of a recently created Lusophone data-protection network, hosted for a cooperation visit by the Portuguese commission ([network](2025-06-23-cnpd-portugal-recebeu-anpdp-stp-rede-lusofona)). Its supervisory output — findings, penalties, registrations — is not published at any date.",STP-gov.protect-prese-supervision|STP-gov.protect-macau-mou|STP-gov.protect-rlpd-membership
gov.protect--national-data-protection-readiness,Advanced,"The [2016 law](2016-05-10-sao-tome-lei-03-2016-proteccao-dados-pessoais) creates the supervisory authority, which has since taken [supervision of a live interoperability project](2026-04-15-recenseamento-automatico-fiscalizado-anpdp) and joined two international networks.","The statutory basis is now held in its own gazette text rather than through a secondary survey ([law](2016-05-10-sao-tome-lei-03-2016-proteccao-dados-pessoais)).

The authority was assigned to supervise the civil-registry to electoral-database interconnection in April 2026 ([supervision](2026-04-15-recenseamento-automatico-fiscalizado-anpdp)), is a founding member of a Lusophone data-protection network ([network](2025-06-23-cnpd-portugal-recebeu-anpdp-stp-rede-lusofona)), and signed a cooperation memorandum with a Macau counterpart in June 2026 ([memorandum](2026-06-10-dspdp-macau-formaliza-cooperacao-protecao-dados-stp)).

Readiness in the sense the indicator asks about is thinner than the activity: no register of controllers, no published finding, no penalty and no annual report appears at any date.",STP-gov.legislate-data-protection-law|STP-gov.protect-prese-supervision|STP-gov.protect-rlpd-membership|STP-gov.protect-macau-mou
gov.regional--regional-policy-collaboration,Advanced,"The country is one of seven covered by a [programme for African developing island economies](2026-07-24-auda-nepad-island-economies-programme-launch), and takes part in a [Lusophone data governance workshop series](2026-07-28-advancing-data-infrastructure-and-governance-in-lusophone-africa) and [regional digital governance dialogues](2026-03-31-palop-digital-identity-collaboration-biometricupdate).","The island economies programme was launched at a ministerial segment in July 2026; it is a seven-state programme and no national commitments beyond the communique are detailed ([programme](2026-07-24-auda-nepad-island-economies-programme-launch)).

A second Lusophone data governance workshop was held in June 2026, and the country's specific national content from it is not detailed ([workshop](2026-07-28-advancing-data-infrastructure-and-governance-in-lusophone-africa)).

A second webinar in the regional digital governance series covered digital identity as foundational infrastructure, again from a multi-country source with no national content separated out ([dialogues](2026-03-31-palop-digital-identity-collaboration-biometricupdate)). Three regional forums, and in none of them can the base say what this country said or undertook.",STP-gov.policy-auda-nepad-islands|STP-gov.regional-lusophone-workshop|STP-gov.regional-palop-dialogues
gov.regional--regional-legal-harmonisation,Advanced,"The country hosted a [regional regulators' workshop on universal connectivity](2025-11-01-ager-sao-tome-workshop-arctel-uit-conectividade-universal) in November 2025, closing on a joint commitment to continued regulatory harmonisation.","The workshop was organised by the international telecommunications body with the national regulator and the Lusophone regulators' association, bringing together regulators from the member states, specialists and national technicians on promoting and measuring universal and meaningful connectivity ([workshop](2025-11-01-ager-sao-tome-workshop-arctel-uit-conectividade-universal)).

The regulator's technical administrator described it as a step towards keeping the country aligned with international best practice, and the meeting closed on a joint commitment to continue technical cooperation and regulatory harmonisation among Portuguese-speaking countries ([workshop](2025-11-01-ager-sao-tome-workshop-arctel-uit-conectividade-universal)).

No harmonised instrument, model law or transposition follows it in anything held. The page carries no date and the month is inferred.",STP-gov.regional-arctel-connectivity-workshop
gov.regional--shared-regional-infrastructure,"Mixed, the regional cable was financed and built a decade ago while the inter-island cable it should feed has slipped on procurement",The country's stake in the [regional submarine cable](2015-06-17-world-bank-icr-central-african-backbone-apl2-sao-tome) was financed and built through a shared vehicle in 2015; the [inter-island cable](2025-10-20-world-bank-isr-digital-sao-tome-and-principe-seq7) has since cut its project rating on procurement delays.,"A grant of US$14.9 million equivalent financed the country's contribution to the regional optical fibre cable on an open-access basis, structured through a special purpose vehicle into which government and operator contributions were made as a long-term shareholder loan ([completion report](2015-06-17-world-bank-icr-central-african-backbone-apl2-sao-tome)).

The national instrument behind it put a second telecommunications licence and the state's holding in the vehicle to public tender together ([tender decree](2012-11-12-sao-tome-decreto-38-2012-concurso-segunda-licenca-stp-cabo-ace)).

In October 2025 the lender cut its rating for the digital project's development objective from satisfactory to moderately satisfactory on ongoing challenges with procurement of the cable to the second island, while most other activities progressed ([status report](2025-10-20-world-bank-isr-digital-sao-tome-and-principe-seq7)). The regional cable is in service and the domestic leg to the smaller island is not.",STP-gov.regional-ace-cable|STP-infra.connect-submarine-cable-principe
gov.standards--national-interoperability-standards,No change,"The [national interoperability framework](2021-11-01-inic-sao-tome-quadro-nacional-interoperabilidade-qni-v01) sets mandatory and recommended technical standards across its component segments, and has stood at draft version 0.1 since 2021.","The framework sets out definitions, purpose and scope, general and per-dimension policies, the compliance regime, governance and revision arrangements, and technical specifications for its components ([framework](2021-11-01-inic-sao-tome-quadro-nacional-interoperabilidade-qni-v01)).

It is version 0.1 of November 2021 and no successor version, approval instrument or compliance report is held ([framework](2021-11-01-inic-sao-tome-quadro-nacional-interoperabilidade-qni-v01)). A compliance regime in a draft nobody has adopted binds nothing, and the systems built since have each set their own interfaces.",STP-gov.policy-qni
gov.standards--national-quality-standards,No change,"The [national quality body](2026-01-01-senapiq-stp-servico-nacional-propriedade-intelectual-e-qualidade) is an autonomous public institute under the finance ministry covering industrial property, standardisation, certification and accreditation.","The body states that it has administrative, financial, technical and asset autonomy under the ministry responsible for industry, and that its functions include proposing policies on industrial property, copyright and related rights, standardisation, certification and accreditation ([body](2026-01-01-senapiq-stp-servico-nacional-propriedade-intelectual-e-qualidade)).

No national standards catalogue, accreditation register or published certification scheme is held, so what the mandate has produced cannot be read here. The page carries no date and the year is inferred.",STP-gov.standards-none
gov.standards--adoption-of-international-standards,Advanced,"The country is a [correspondent member of the international standards organisation](2026-01-01-iso-senapiq-stp-correspondent-member-sao-tome), and the [first bank certified to a quality management standard](2026-08-03-telanon-bgfi-bank-sao-tome-primeiro-banco-certificado-iso-9001) was recognised in August 2026.","The membership record gives the category as correspondent member and names the national quality body as the member institution ([membership](2026-01-01-iso-senapiq-stp-correspondent-member-sao-tome)). Correspondent membership is the category for countries without a fully developed national standards activity, which is the position it records.

A bank became the first in the country to obtain the quality management certification, presented at a ceremony marking 55 years of its group and attended by members of the government, the central bank and the diplomatic corps ([certification](2026-08-03-telanon-bgfi-bank-sao-tome-primeiro-banco-certificado-iso-9001)).

A single private certification is the whole of the in-window adoption record; no public body is recorded as certified to any international standard.",STP-gov.standards-none
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,"A [first internet governance forum](2026-07-31-ager-1a-edicao-fgi-stp-sao-tome) was held over three days in July 2026, opened by the prime minister.","The first edition was convened by the regulator and opened by the head of government ([forum](2026-07-31-ager-1a-edicao-fgi-stp-sao-tome)).

No outcome document, participant count or commitment is published, and it is a first edition, so nothing yet establishes whether it becomes a standing channel.

The one other route the base holds is also the regulator's: two public consultations on draft regulatory instruments ([consultation](2025-09-01-ager-sao-tome-consulta-publica-estrategia-nacional-ciberseguranca)). Both channels sit with the regulator rather than with a ministry or the legislature.",STP-gov.discourse-fgi-stp
gov.discourse--open-discussion-of-government-policy,Advanced,"The regulator ran a [second public consultation](2025-09-01-ager-sao-tome-consulta-publica-estrategia-nacional-ciberseguranca) in September 2025, on the draft national cybersecurity strategy, having [published its own responses](2024-01-01-ager-sao-tome-relatorio-consulta-publica-lei-comunicacoes-electronicas) to the first.","The first consultation, on the draft electronic communications law, was launched in February 2024 and the regulator published a report setting out its legal basis and its point-by-point responses to the contributions received ([report](2024-01-01-ager-sao-tome-relatorio-consulta-publica-lei-comunicacoes-electronicas)).

The second put the 2024 to 2028 national cybersecurity strategy and its annexed action plan to public comment under the digital project, with contributions due within 30 days of publication and later submissions excluded ([consultation](2025-09-01-ager-sao-tome-consulta-publica-estrategia-nacional-ciberseguranca)).

Both are the regulator's, on regulatory instruments. No consultation by a ministry, and no record of what either consultation changed, is held.",STP-gov.discourse-ager-consultations
finance.budget--sustainable-domestic-financing-of-digital-transformation,No change,"The state budget is published each year, most recently as [Lei n. 3/2026](2026-03-23-sao-tome-lei-3-2026-orcamento-geral-do-estado), and no digital-transformation appropriation line is identified in anything the base holds.","The 2025 budget document, published by the finance ministry's budget directorate, covers the year's budget, technical explanations and the balance of 2024 execution ([budget](2025-02-01-sao-tome-ministerio-economia-financas-orcamento-geral-do-estado-2025)), and the 2026 budget was enacted as a law gazetted in March 2026 ([law](2026-03-23-sao-tome-lei-3-2026-orcamento-geral-do-estado)).

A civil-society citizen's budget for 2026 summarises how the State plans to raise and spend public resources and links to the official text ([citizen's budget](2025-12-01-cipstp-orcamento-do-cidadao-stp-2026)).

None of the three identifies an appropriation for digital transformation. Every system recorded in this unit is donor-financed, and the budget documents held do not show the domestic side of that ledger at all.",STP-finance.budget-none
finance.mou--strategic-relationships,Advanced,"The bilateral relationship with China was [elevated to a strategic partnership](2024-09-05-china-mfa-xi-jinping-meets-prime-minister-sao-tome-strategic-partnership) in September 2024, announced by the two heads of government in Beijing.","The Chinese foreign ministry, as one of the two parties, records that the prime minister met the president in Beijing during a summit and an official visit on 5 September 2024, and that the two leaders announced the elevation of the relationship to a strategic partnership ([communique](2024-09-05-china-mfa-xi-jinping-meets-prime-minister-sao-tome-strategic-partnership)).

No financial terms, sums or sectoral annexes are stated in the signing party's own release, and no implementing instrument has followed it into the base.

The one other strategic-scale instrument recorded for this country is a citizenship-fund contract stated only by a consulate ([contract](2025-10-13-sao-tome-consulate-berlin-atlas-sovereign-iopn-ai-investment)). Both are announcements of intent whose content the base cannot read.",STP-finance.mou-none
finance.new--mobilisation-of-non-state-finance,No change,"The one instrument on record bringing non-state capital into infrastructure is the [2012 tender](2012-11-12-sao-tome-decreto-38-2012-concurso-segunda-licenca-stp-cabo-ace) of a second telecommunications licence and the state's cable holding, settled through a [shared vehicle](2015-06-17-world-bank-icr-central-african-backbone-apl2-sao-tome).","The tender's stated object was both the award of a second licence to establish and operate a public telecommunications network and the cession, in whole or in part, of the State's holding in the cable company together with the corresponding capacity in the submarine cable ([decree](2012-11-12-sao-tome-decreto-38-2012-concurso-segunda-licenca-stp-cabo-ace)).

The completion report records that government and operator contributions were made into the vehicle as a long-term shareholder loan, enabling national access to cable capacity ([report](2015-06-17-world-bank-icr-central-african-backbone-apl2-sao-tome)).

Nothing since brings private capital into a digital asset on this record. The citizenship-fund contract reported in October 2025 names a ten-billion-dollar ambition and no counterparty document was located ([contract](2025-10-13-sao-tome-consulate-berlin-atlas-sovereign-iopn-ai-investment)).",STP-gov.regional-ace-cable
finance.new--development-partner-project-financing,Advanced,"A [lender digital project](2025-09-17-world-bank-ajuda-memoria-stp-digital-setembro-2025) had disbursed 36 per cent by September 2025, and the window added an [energy grant of US$24.5 million](2026-04-23-afdb-sao-tome-etreep-245-million-grant) and [US$6 million more for social protection](2025-10-14-sao-tome-world-bank-social-protection-additional-financing).","The digital project finances the digital identity, the citizen portal, the interoperability platform, the incident response team and the data-centre work ([project](2025-09-17-world-bank-ajuda-memoria-stp-digital-setembro-2025), [approval](2022-06-15-wb-stp-001-digital-sao-tome-and-principe)), and its rating for the development objective was cut to moderately satisfactory in October 2025 on cable procurement ([status report](2025-10-20-world-bank-isr-digital-sao-tome-and-principe-seq7)).

An African development fund grant of US$24.5 million was approved in April 2026, anchoring a US$30 million energy transition project ([grant](2026-04-23-afdb-sao-tome-etreep-245-million-grant)), and US$6 million in additional financing was signed for the cash transfer project in October 2025 ([financing](2025-10-14-sao-tome-world-bank-social-protection-additional-financing)). A US$10 million policy operation followed in March 2026 covering fiscal, energy and digital connectivity ([operation](2026-03-11-world-bank-sao-tome-dpf-fiscal-energy-digital-connectivity)).

A payment system and financial inclusion grant of about US$3.34m has been active since 2017 ([grant](2017-01-01-afdb-stp-001-sao-tome-and-principe---payments)).",STP-finance.new-wb-digital-stp|STP-finance.new-afdb-pispif
infra.connect--mobile-penetration,Advanced,"The incumbent operator [inaugurated its 35th antenna](2026-03-27-cst-inaugura-antena-agua-ize) in March 2026, on a network expansion running alongside a school connectivity plan.","The 35th antenna was inaugurated in a coastal district in March 2026 ([antenna](2026-03-27-cst-inaugura-antena-agua-ize), [expansion](2025-01-25-cst-35-anos-expansao-rede-conectividade-escolas)).

No coverage percentage, subscriber count or population-served figure accompanies it, so the antenna count is the only measure of the network the base holds. For a two-island state, a count of masts is a more meaningful measure than it would be elsewhere, and it is still not coverage.",STP-infra.connect-cst-network
infra.connect--internet-usage,Advanced,"Broadband use is now carried in a [financing operation's results framework at 146,000 people](2026-03-11-world-bank-sao-tome-dpf-fiscal-energy-digital-connectivity) at December 2025, against [regulator figures](2024-11-01-sao-tome-ager-observatorio-estatistico-2023) of 2.6 fixed and 43.3 mobile broadband per 100 inhabitants in 2023.","The regulator's sector statistics for 2023 report 5,775 fixed broadband subscribers at a penetration rate of 2.6 per 100 inhabitants and 96,901 active mobile broadband accesses at 43.3 per 100, with installed international capacity of 35,840 Gb against 6,122 Gb used ([statistics](2024-11-01-sao-tome-ager-observatorio-estatistico-2023)).

The lender's policy operation sets people using broadband, inferred use, at 146,000 in December 2025 rising to a target of 172,000 by December 2028, with the female figure at 74,000 rising to 87,000 ([operation](2026-03-11-world-bank-sao-tome-dpf-fiscal-energy-digital-connectivity)).

The two are not the same measure - subscriptions against inferred users - and no source reconciles them. What the window adds is a target the state has signed up to, which the regulator's series does not carry.",STP-infra.connect-broadband-uptake
infra.connect--mobile-affordability,"No change, a first schedule with no earlier tariff held","The incumbent's [published mobile tariffs](2026-01-01-sao-tome-cst-tarifarios-movel) run from 10 dobras for 24 hours to 330 dobras for 30 days, the largest bundle carrying 4,000 MB.","The schedule lists four bundle families at 24-hour, 7-day and 30-day durations, the entry tier carrying no data allowance and the top tier 4,000 MB for 330 dobras ([tariffs](2026-01-01-sao-tome-cst-tarifarios-movel)).

No earlier schedule is held, so no direction can be stated. Nothing on file gives a price basket, an income comparison or a second operator's tariffs, so affordability in the sense the indicator asks about cannot be computed from what the base holds - only the prices themselves. The page is undated and the year is inferred from the capture.",STP-infra.connect-cst-tariffs
