indicator_id,progress,summary,developments,row_ids
infra.connect--internet-usage,Advanced,"The state operator [reset its fibre-to-the-home target to 2028](2026-05-06-ttcl-targets-1-million-fiber-subscribers-2028) with about 200,000 of 280,000 financial-year connections delivered, and a [second operator launched fibre service](2026-08-20-tan-yas-tanzania-fibre-dodoma) in the capital.","The target slipped to 2028 with roughly seven-tenths of the year's connections delivered; the event date is not stated so the publication date stands, and subscriber ranks are regulator data to end-March 2026 ([target](2026-05-06-ttcl-targets-1-million-fiber-subscribers-2028)).

A second operator launched fibre-to-the-home and business service in the capital in August 2026 ([launch](2026-08-20-tan-yas-tanzania-fibre-dodoma)).",TZA-infra.connect-ttcl-fibre-home|TZA-infra.connect-yas-fibre-to-the-home
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"[Satellite broadband went live](2026-01-01 Starlink Partners with Airtel & Vodacom From Rival to Ally) in November 2025 through operator partnerships, and no subscriber, licence or pricing figure for the country is held.","The service went live at month precision, with the satellite operator moving from rival to partner of two mobile operators ([service](2026-01-01 Starlink Partners with Airtel & Vodacom From Rival to Ally), [partnership](2025-05-06-airtel-spacex-starlink-afrika)).

No subscriber, licence or pricing figure is held. Arriving through operator partnerships rather than a direct consumer licence is a different market structure from most units in this frame, and no licensing instrument is on file either way.",TZA-infra.connect-satellite-broadband-service
include.divides--bridging-of-digital-divides,Advanced,"A [758-tower rural project](2026-08-15-tanzania-758-towers-world-bank-ucsaf-connectivity) reported progress to Parliament with no count completed against the plan, [758 towers were handed to government](2026-04-11-yas-tanzania-hand-over-758-towers), and [133 universal-service sites](2026-04-13 Helios Towers completes 133 UCSAF sites to expand rural connectivity in Tanzania) were completed.","The tower project's figures are the ministry's own, with no count of towers completed against the 758 planned and no measure of service uptake in the connected villages ([project](2026-08-15-tanzania-758-towers-world-bank-ucsaf-connectivity)).

An operator handed 758 towers and fibre to government in April 2026 ([handover](2026-04-11-yas-tanzania-hand-over-758-towers), [sector](2026-04-10-communications-sector-surges-400pc)), and a further 636-mast programme is due in March 2027 with no cost, financier or completion date stated ([masts](2026-07-24-mwananchi-kairuki-mkongo-wa-taifa-dodoma)).

The universal service fund completed 133 sites; no levy rate, fund balance, appropriation or programme-wide site target is held anywhere in the base, so the fund is named and never quantified ([fund](2026-04-13 Helios Towers completes 133 UCSAF sites to expand rural connectivity in Tanzania)).",TZA-infra.connect-758-tower-connectivity-project|TZA-infra.connect-tower-fibre-public-private|TZA-infra.connect-636-mast|TZA-include.access-universal-service-fund-rural
infra.store--local-data-centre-capacity-all-providers,Advanced,"A [commercial data-centre estate](2026-08-05-world-bank-tanzania-digital-dividend) is counted in a sector review, a [tier-three facility hosting the national internet exchange](2026-04-30-wingu-africa-targets-tanzania-regional-digital-hub) has had no update in seventeen months, and a [local cloud exchange platform](2026-04-23-wingu-cloud-exchange-tanzania-lodge-interview) launched here first.","The commercial count is a trade-magazine count rather than a regulator's, and it sits alongside a separate count of public centres which is the state's own and is not the same measure ([estate](2026-08-05-world-bank-tanzania-digital-dividend)).

The tier-three facility's second phase launched in March 2025 and hosts the national internet exchange to keep domestic traffic local; seventeen months with no update is the finding ([facility](2026-04-30-wingu-africa-targets-tanzania-regional-digital-hub), [phase](2025-03-19 Tanzania's digital shift gathers pace with $50 million data centre)).

A cloud exchange platform launched here as its first market in November 2025 at month precision ([exchange](2026-04-23-wingu-cloud-exchange-tanzania-lodge-interview)), and a further site is named at group level on a funding item tagged to seven places with no local site, size, cost or date given ([site](2026-07-15 Raxio data-centre capital tops $380m on investor boost)).",TZA-infra.store-commercial-estate|TZA-infra.store-mbezi-tier-iii-data|TZA-infra.store-local-cloud-exchange-platform|TZA-infra.store-raxio-tanzania-data-centre
infra.store--local-data-centre-capacity-national-providers,Advanced,"[Three public data centres were commissioned](2026-04-10-communications-sector-surges-400pc) between March 2021 and December 2025 with no rack, floor-space or power capacity published, and [national centres at two sites](2026-06-19-liquid-tanzania-government-align-digital-transformation) are named as active investment.","No rack, floor-space or power capacity is published for any of the four, so the state's own estate cannot be sized ([commissioned](2026-04-10-communications-sector-surges-400pc)).

The two national centres are named as active government investment with no commissioning date, capacity or completion percentage held for either ([centres](2026-06-19-liquid-tanzania-government-align-digital-transformation), [allocation](2025-05-16-tanzania-allocates-sh73-billion-ict-backbone), [budget](2026-04-30-kairuki-aomba-222-bilioni-bajeti-micit)).

A national artificial-intelligence data centre is stated by the minister to be under construction, and the power claim attached to it is the one sovereignty argument in this unit with a physical constraint behind it ([AI centre](2026-07-24-tanzania-mafanikio-akili-unde-ai-waico-2026-shanghai)).",TZA-infra.store-public-data-centres-commissioned|TZA-infra.store-data-centres-at-dodoma|TZA-tech.ai-ai-data-centre
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,No change,"A [cyber-skills partnership](2025-08-17-tanzania-kuongeza-wataalamu-wadukuzi-mtandaoni) announced in August 2025 has produced nothing further in twelve months, and [practical backbone training](2026-07-23-ttcl-dit-nictbb-training) with a technical institute has no intake number or cadence published.","Twelve months with nothing further on file is the finding for the cyber-skills partnership ([partnership](2025-08-17-tanzania-kuongeza-wataalamu-wadukuzi-mtandaoni)).

The backbone training was reported in July 2026 with the visit date not stated, and no intake number, cadence or programme name is published ([training](2026-07-23-ttcl-dit-nictbb-training)).

A state backbone of the length recorded elsewhere in this report, and two training arrangements with no measured throughput, is the maintenance capacity the record supports.",TZA-infra.capacity-cyber-skills-partnership-with|TZA-infra.capacity-practical-backbone-training-with
infra.capacity--robustness-of-government-hardware-and-software,Advanced,"Enforcement was tightened on a [government asset management information system](2026-08-09-tanzania-gamis-public-asset-management-system), with no count of assets recorded, entities complying or value reconciled published.","The tightening was reported in August 2026, and the two named investments are cited as scale rather than as entries in the system ([system](2026-08-09-tanzania-gamis-public-asset-management-system)).

An asset register whose own contents are unpublished cannot evidence the control it is meant to provide, which is the same gap the identity, tower and data-centre counts show in this unit.",TZA-dpi.mis-public-asset-management-system
infra.cybersec--national-cybersecurity-readiness,Advanced,"Registration of [critical ICT infrastructure](2026-08-19-dailynews-tanzania-critical-ict-infrastructure-vigilance) was directed by the minister with no designation criteria, deadline or register size published, and [cybercrime investigation centres](2026-08-19-tanzania-dira2050-security-digital-identity) are provided for in the home affairs budget.","The registration direction was given in August 2026 ([register](2026-08-19-dailynews-tanzania-critical-ict-infrastructure-vigilance)), and the investigation centres were stated to Parliament with the 2026/27 budget with no cost line, timetable or staffing figure ([centres](2026-08-19-tanzania-dira2050-security-digital-identity)).

An international cybersecurity index placement is cited and not absorbed, with the underlying edition and its date not established ([index](2025-04-11-kuelekea-uchumi-kidijitali-usalama-mtandaoni)).

A national cybersecurity forum held a fourth edition in April 2025 with no 2026 edition recorded ([forum](2025-04-10-experts-back-tanzania-cyber-security-push)), and a Zanzibar cybersecurity capacity memorandum was signed with no value, term or deliverable named and the signing date not distinguished from the publication date ([memorandum](2026-06-11-zanzibar-wizara-yawekeza-usalama-mtandao)).",TZA-infra.cybersec-critical-ict-infrastructure-register|TZA-infra.cybersec-cybercrime-investigation-centres|TZA-infra.cybersec-itu-global-cybersecurity-index|TZA-infra.cybersec-tanzania-cybersecurity-forum|TZA-infra.cybersec-zanzibar-cybersecurity-capacity-memorandum
dpi.exchange--national-data-exchange-system,"Mixed, a service bus credited with a top-tier maturity classification while no source states how many institutions actually joined","A [government enterprise service bus](2026-01-26 Tanzania's GovTech success raises bar for East Africa's digital states) was named by an external maturity index as the backbone underpinning a top-tier classification, and no held source states how many institutions joined by the deadline.","The index named it as the backbone of the classification; the release date is month-precision and no held source states the actual onboarding count ([bus](2026-01-26 Tanzania's GovTech success raises bar for East Africa's digital states), [deadline](2025-06-23-majaliwa-taasisi-umma-kujiunga-govesb)).

A separate exchange platform is a distinct build from the service bus and is routinely conflated with it in secondary accounts; the ICT minister said in 2024 the ministry was still coordinating its construction ([exchange](2024-10-18-hakikisheni-mnapata-namba-ya-nida-jamii-namba-majaliwa), [systems](2024-08-27-mfumo-jamii-x-change-kuunganisha-mifumo-tehama)).

Public institutions connected under the digital economy framework are counted to December 2025; that is a network-connection count and must not be read as a service-bus onboarding count ([connections](2026-01-22-digital-economy-1bn-gdp-2034)).",TZA-dpi.exchange-government-enterprise-service-bus|TZA-dpi.exchange-jamii-x-change|TZA-dpi.govtech-public-institutions-connected-under
dpi.exchange--use-of-digital-id-in-other-systems,Advanced,The identity register's database reaches [more than 138 connected institutions](2026-07-28-tanzania-financial-inclusion-expands-usage-gap-next-challenge) — the hardest adoption figure the base holds for any African identity-verification rail.,"The count comes from an annual financial-inclusion report ([integrations](2026-07-28-tanzania-financial-inclusion-expands-usage-gap-next-challenge), [numbers](2025-04-14-nida-kutoa-namba-watoto-wageni-jamii-namba)).

It is the hardest adoption figure this base holds for any African identity-verification rail, which is a claim about the corpus and is stated as one.

What it does not establish is query volume, uptime or the lawful basis for any individual integration, and the data protection Act it operates under has no adequacy mechanism for transfers and no duty to notify data subjects.",TZA-dpi.id-database-integrations-electronic-identity
dpi.id--registration-of-entire-population,Advanced,"Digital acquisition of identification numbers and cards is under development, aimed at rural access ([report](2026-08-27-dailynews-tanzania-nida-digital-rural-access)).","Measures are under development to let citizens obtain identification numbers and cards digitally, aimed at rural access ([report](2026-08-27-dailynews-tanzania-nida-digital-rural-access)). The base holds no enrolment figure against it.

The coverage figures run to December 2025 in an annual financial-inclusion report ([coverage](2026-07-23-tanzania-annual-financial-inclusion-report-2025), [usage](2026-07-28-tanzania-financial-inclusion-expands-usage-gap-next-challenge)).

Issuance and distribution are stated separately in the same report; the bases differ between personalised, issued and distributed, both counts rose and the gap did not close ([issuance](2026-07-23-tanzania-annual-financial-inclusion-report-2025)).

At the window's start the base held only a deadline to deactivate the numbers of people who never collected cards, with no count ([uncollected](2026-01-04 Tanzania rolls out infant registration for stronger citizen ID)). A one-year window opened for more than 14,000 dismissed public servants to correct records and obtain cards, closing inside the next reporting year ([window](2025-11-27-waliofukuzwa-vyeti-feki-kupata-nida)).",TZA-dpi.id-identity-register-coverage|TZA-dpi.id-numbers-issued-against-cards|TZA-dpi.id-processed-identity-cards-uncollected|TZA-dpi.id-certificate-dispensation-window|TZA-dpi.id-nida-digital-acquisition
dpi.id--robustness-of-system,Advanced,"The authority [published tenders for iris and facial recognition contractors](2026-04-22 Tanzania seeks biometrics contractors for Phase II of national digital ID project) for a second expansion phase, and [identity card printing stays centralised](2026-05-22-national-ids-stay-under-centralised-printing) after a request to print in Zanzibar was declined on security grounds.","Two independent parliamentary accounts agree on the expansion's scope ([tenders](2026-04-22 Tanzania seeks biometrics contractors for Phase II of national digital ID project), [expansion](2026-04-18-nida-executes-national-id-expansion-project-ii)).

The government declined a request to print identity cards in Zanzibar on security grounds; passports are printed there and identity cards are not ([printing](2026-05-22-national-ids-stay-under-centralised-printing)).

A free short-code service was launched for checking identity status by message ([status](2025-12-29-nida-yazindua-namba-ya-bure-sms)). Adding iris and face to a register already connected to more than 138 institutions is an expansion of what can be matched, and no data-protection assessment for it is on file.",TZA-dpi.id-identity-system-expansion-second|TZA-dpi.id-centralised-identity-card-printing|TZA-dpi.id-toll-free-identity-status
