row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
TZA-gov.protect-certified-data-protection-officer,TZA,gov.protect,Governance,instrument,Certified Data Protection Officer programme,Implemented,2026-07-14,Launched 2026-07-14 by the commission with the open university,,Advanced,Did not exist,"The university trains and assesses and the commission certifies, targeting government, finance, telecommunications, healthcare, education and technology","2026-07-14 OUT, PDPC Launch National Data Protection Programme",,"the capacity answer to the statutory mandatory-officer duty; no intake number, fee or first cohort date is on file"
TZA-gov.protect-online-child-protection-committee,TZA,gov.protect,Governance,instrument,National Advisory Committee on Online Child Protection and Safety,Implemented,2026-09-01,"Committee established; 1,811,212 children reached with online-safety education",,Baseline not held,Did not exist,"A national advisory committee on online child protection and safety has been established, bringing in the ministry responsible for information and communication technology to give technical advice and support strategy development on the risks children face online, including those posed by artificial intelligence. The community development ministry told parliament on 31 August 2026 that an education campaign aimed at children, parents, guardians and the wider community had reached 1,811,212 children across all 26 mainland regions",2026-09-01-tza-online-child-safety-committee,,"a precise reach figure with no methodology behind it, and a committee with no published membership, terms of reference, meeting record or output; the answer was given to a parliamentary question rather than in a report"
TZA-gov.protect-personal-data-protection-act,TZA,gov.protect,Governance,instrument,"Personal Data Protection Act, 2022",Implemented,2026-02-09,"Commenced 2023-05-01, with regulations in force",2023-05-01,No change,"In force, with a supervisory commission, a registration duty, a mandatory officer requirement and a breach-notification duty",Unchanged text; no amendment and no new regulations recorded in the window,2026-02-09 Notification obligations arising from personal data breaches in Tanzania,,"practitioners record that security breach and without undue delay remain undefined, that there is no adequacy mechanism for cross-border transfers and no duty to notify data subjects"
TZA-gov.protect-registration-data-protection-officer,TZA,gov.protect,Governance,measure,Registration and data-protection-officer compliance regime,,2026-08-28,On-site inspections to begin 2026-08-31,,Advanced,The registration deadline had expired on 2025-04-30 and commission activity was confined to risk training and awareness,"On-site compliance inspections of institutions collecting and processing personal data begin on 31 August 2026, after preliminary desk assessment found limited understanding of legal obligations, inaccurate registration information, difficulty implementing data-subject rights, and personal data transferred abroad outside the statutory procedure. Inspections verify registration status, the performance of data-protection officers, and how data is collected, processed, stored and transferred, with remedies from rectification directives upward",2026-08-28-thecitizen-tanzania-pdpc-compliance-inspections-august-31|2026-06-12-wananchi-waonywa-kutoa-taarifa-binafsi|2026-02-12-pdpc-to-begin-data-protection-inspections-april,,"the base holds no count of registered controllers and no inspection outcome, fine or enforcement decision after the April 2026 start date"
TZA-gov.protect-social-media-tax-credential-display,TZA,gov.protect,Governance,instrument,Tax-credential display rule for social-media businesses,Implemented,2026-08-12,"Rule in effect, reported 2026-08-12",,Baseline not held,Baseline not held,"Businesses selling on social media must display tax credentials — a taxpayer identification number, tax clearance certificate or certificate of registration — on their public pages; digital creators and online traders have objected that publishing the credentials exposes them to impersonation and fraud, and no data-protection assessment or redress route is published",2026-06-30-tanzania-gn-158g-tax-administration-general-amendment-regulations-2026|2026-08-12-tanzania-social-media-tax-display-privacy-fears,,"the objections are those of named creators and traders reported by the paper, not a regulator finding; the instrument behind them is now held, and it carries no penalty provision and says nothing about how a published credential is to be protected from the impersonation the objectors describe"
TZA-gov.regional-eac-regional-ai-strategy,TZA,gov.regional,Governance,instrument,EAC regional AI strategy,In development,2026-03-31,National stakeholder consultations held in Tanzania 2026-02-12,,Advanced,Not on file at 2025-08-01,"Drafting under way, with ministers agreeing at a regional conference to pursue harmonised rules and retention of AI value in East Africa",2026-03-31 EAC moves to create unified AI Sovereignty bloc,,"no adoption date, text or Tanzanian ratification step is on file, and the source is held as an excerpt"
TZA-gov.regional-somalia-knowledge-exchange,TZA,gov.regional,Governance,instrument,Knowledge exchange with Somalia on government digital systems,Implemented,2026-08-31,Delegation received 2026-08-28,,Advanced,Did not exist,"a Somali government delegation studying the labour and employment digital systems in Dodoma on 28 August 2026, and Somalia seeking to learn from the public-service digitalisation experience more broadly",2026-08-31-dailynews-tanzania-somalia-egovernance-model|2026-08-28-kazigo-tanzania-somalia-labour-digital-systems,,
TZA-gov.standards-data-or-interoperability-standards,TZA,gov.standards,Governance,instrument,National data or interoperability standards instrument,Not held,,,,,,,,,thirteen sources carry the subject but none names a Tanzanian standards instrument
TZA-gov.standards-satellite-regulatory-benchmarking,TZA,gov.standards,Governance,instrument,Regulatory cooperation on satellite communications with Kenya,Implemented,2026-08-27,"Two-day benchmarking visit to the Kenyan regulator, August 2026",,Baseline not held,Not held,"The communications regulator undertook a two-day benchmarking visit to its Kenyan counterpart to exchange experience and practice in regulating satellite communications. No memorandum, harmonised rule, licensing change or follow-up is published",2026-08-27-techafricanews-kenya-tanzania-satellite-regulatory-cooperation,,"a visit reported in a trade account, carried here because the base holds no other statement of how this regulator approaches satellite licensing; it will settle or lapse on whether anything is issued after it"
TZA-gov.discourse-licensed-online-media,TZA,gov.discourse,Governance,measure,Licensed online media,,2026-08-19,Quarterly count to June 2026,,Regressed,"Six online content aggregators, 74 weblogs, 221 online television stations, 51 cable television operators and 10 online radio stations at March 2026","Five online content aggregators, 66 weblogs, 210 online television stations and 49 cable television operators at June 2026, with online radio the exception at 12; the regulator said the quarterly decline was not evidence of a shrinking digital economy, pointing to July 2026 changes to the online content regulations that cut licence fees by 90%, from TZS 1m to TZS 100,000 for aggregators and from TZS 500,000 to TZS 50,000 for ordinary online content providers",2026-08-19-thecitizen-tanzania-online-content-licensing-decline,,
TZA-gov.discourse-platform-account-suspension-suit,TZA,gov.discourse,Governance,instrument,Litigation over platform account suspensions,In development,2026-09-01,"Complaint filed in San Mateo County Superior Court, 21 August 2026",2026-08-21,Advanced,Did not exist,"An activist and social-media influencer suing a platform company in the United States, alleging that her accounts were disabled at the direction of the government; the complaint was filed on 21 August 2026 in San Mateo County Superior Court",2026-08-21-kimambi-v-meta-complaint-san-mateo|2026-09-01-techcabal-tanzania-kimambi-sues-meta,,"The complaint itself is now held, so the filing date and forum are read from the court record rather than from a report of it."
TZA-gov.discourse-election-online-gendered-violence,TZA,gov.discourse,Governance,measure,Online gendered violence against election candidates,,2026-08-18,,,Baseline not held,Baseline not held,"Documented as cyclical across successive elections in a two-country civil-society study, with no state measurement held against it",2026-08-18-pollicy-cost-of-candidacy-ogbv-elections,,"a civil-society research organisation's study of online gendered violence against candidates across election cycles in Tanzania and Côte d'Ivoire; the base holds no regulator, electoral-commission or platform figure for the same phenomenon, so this is the only measurement of it on file and it is the researcher's own"
TZA-finance.budget-domestic-state-appropriation-digital,TZA,finance.budget,Finance,instrument,Domestic state appropriation for digital transformation,Implemented,2026-04-30,Estimates for Vote 68 presented to Parliament 2026-04-30,,"No change, domestic development finance unchanged",None established,"Vote 68 proposed at TZS 222,589,451,000 for 2026/27 against TZS 291,533,139,000 approved for 2025/26, split TZS 13.15bn recurrent and TZS 209.44bn development; domestic development finance is unchanged to the shilling at TZS 98.48bn while external development finance falls from TZS 178.57bn to TZS 110.96bn, taking the external share of development spending from 64% to 53%; TZS 147,768,795,247 of the 2025/26 vote had been released by March 2026, 50.6%",2026-04-30-tz-hotuba-bajeti-mawasiliano-2026-27|2026-04-30-tza-2026-68|2026-04-30-tza-2027-68,,the vote falls 24% year on year and the whole reduction is external finance
TZA-finance.mou-bilateral-digital-cooperation-tracks,TZA,finance.mou,Finance,instrument,"Bilateral digital-cooperation tracks with Brazil, Poland and Russia",Planned,2026-07-20,"Cooperation frameworks agreed at an international summit; memoranda proposed, none signed",,Advanced,Did not exist,"Frameworks agreed with two states on AI strategy, digital government and cybersecurity research, and youth and technology-skills agreements in drafting with a third",2026-07-17-tza-brazil-poland-wsis-mous|2026-07-20-tza-russia-tech-frontier,,"no signed instrument, amount or timetable is held for any of the three; three tracks opened in one week"
TZA-finance.mou-digital-economy-memorandum-with,TZA,finance.mou,Finance,instrument,Digital economy memorandum with Huawei,In development,2026-07-24,"Signed in Shanghai by the ministry's permanent secretary, witnessed by the minister",,Advanced,Did not exist,"Cooperation named across ICT infrastructure, AI, digital public service infrastructure, developing local professionals, and manufacture and assembly of digital equipment",2026-07-24-tanzania-huawei-mou-uchumi-wa-kidijitali-na-ubunifu,,"no commitment amount, term or financing structure is stated in the ministry's own release, and device manufacture is placed inside a vendor memorandum rather than an industrial policy"
TZA-finance.mou-zanzibar-broadband-memorandum-with,TZA,finance.mou,Finance,instrument,Zanzibar broadband memorandum with a second operator,In development,2025-08-19,"A memorandum signed covering broadband, digital inclusion and public services",2025-08-19,No change,A memorandum signed with no value,A memorandum signed with no value; no follow-through on file at 2026-08-06,2025-08-19-airtel-tanzania-zictia-broadband-zanzibar,,it reads against the priced twenty-year agreement the same agency signed ten months later
TZA-finance.new-ai-and-digital-technology-training-institute-loan,TZA,finance.new,Finance,instrument,Concessional loan for an AI and digital technology training institute,Planned,2026-08-25,"US$170m approved at the lender's 159th management committee, 23 August 2026",,Advanced,Did not exist,"A Korean development cooperation fund committed US$170m to build an AI and digital technology training institute, approved at its 159th management committee and announced on 23 August 2026; it is the fund's first AI project, and the planned institute is to offer four programmes",2026-08-25-south-korea-loan-ai-digital-training-tanzania|2026-08-23-edcf-tza-ai-digital-training-institute-2026-tanzania-ai-institute,,"the lender's own press release is in the base but is not citable; no site, start date or disbursement schedule is published"
TZA-finance.new-artificial-intelligence-training-institute-loan,TZA,finance.new,Finance,instrument,Concessional loan for an artificial intelligence training institute,Implemented,2026-08-23,US$170m loan approved at the fund's 159th management committee,,Advanced,Did not exist,"A Korean development fund approved a US$170m loan to build an artificial intelligence and digital technology training institute, the fund's first artificial-intelligence project anywhere",2026-08-23-moef-korea-edcf-159th-committee-tanzania-ai-institute,,"an approval rather than a signature or a disbursement; no site, intake, curriculum or completion date is stated"
TZA-finance.new-digital-tanzania-project,TZA,finance.new,Finance,instrument,Digital Tanzania Project,Implemented,2021-05-27,"Board approval of a US$150m operation covering broadband, digital government, digital financial services and digital skills",2021-05-27,No change,"US$150m committed for 2021 to 2026, active","US$150m committed, active",2021-05-27-wb-tza-001-digital-tanzania-project,,"the largest single commitment in the base, scheduled to close in 2026, and nothing in the base marks its closure; no disbursement figure and no completion report"
TZA-finance.new-payment-rails-credit-facility,TZA,finance.new,Finance,instrument,Payment-rails credit facility,Implemented,2026-05-29,"A US$25m credit facility announced, extendable to US$50m",,Advanced,Did not exist,"US$25m secured and extendable to US$50m, for international remittance and stablecoin corridors",2026-05-29-nala-raises-50m-payment-rails,,"debt rather than equity; the base's prior record for the same company is a different instrument, and no local-currency figure is published"
TZA-infra.connect-5g-deployment,TZA,infra.connect,ICT Infrastructure,measure,5G deployment,,2026-06-18,The regulator's quarterly report to 2026-03-31,,Advanced,"1,255 5G facilities and 30.13% population coverage (2025-12)","1,804 facilities on 10,084 towers, 32.83% population coverage and 11.04% geographic, with every region holding at least three base stations",2026-06-10-telecom-infrastructure-5g-expansion-low-smartphone|2026-06-18-nationwide-5g-rollout-gains-momentum,,"facilities up 139% from 754 in June 2024, with data consumption up from 426 to 932 petabytes"
TZA-infra.connect-636-mast,TZA,infra.connect,ICT Infrastructure,instrument,636-mast programme,In development,2026-07-24,Due March 2027,,Baseline not held,,"636 masts due March 2027, with a second programme of 280 masts stated under way",2026-07-24-mwananchi-kairuki-mkongo-wa-taifa-dodoma,,"no cost, financier or completion date for the second programme is stated"
TZA-infra.connect-758-tower-connectivity-project,TZA,infra.connect,ICT Infrastructure,instrument,758-tower rural connectivity project,Implemented,2026-09-04,"Restated to an international policy forum, 4 September 2026",,Advanced,Not held,"A TZS 126bn project - TZS 55bn from the World Bank and TZS 71bn from the universal service fund - has connected 8.5 million people across more than 1,400 villages through 758 completed 4G towers, the communications minister told an international telecommunication policy forum on 4 September 2026, alongside 800 digital clubs established through the regulator, Wi-Fi at 100 public locations and computer laboratories in 250 public schools, all under the national development vision to 2050 and the national digital economy strategy for 2024 to 2034",2026-09-04-tza-wtpf-session-ict-priorities|2026-08-15-tanzania-758-towers-world-bank-ucsaf-connectivity,,"the same 758 towers and 8.5 million people are now stated to two audiences four months apart with no change in the figures, and the three priorities the country proposed at the forum - affordable access, digital skills and artificial intelligence, secure and inclusive infrastructure that protects personal data - carry no instrument or target with them"
TZA-infra.connect-active-mobile-subscriptions,TZA,infra.connect,ICT Infrastructure,measure,Active mobile subscriptions and penetration,,2026-08-17,Regulator's own quarterly sector report for the quarter to June 2026,,Advanced,"86.77m active subscriptions, 133.3% penetration (2024)","117m telecom subscriptions and 89.7% internet penetration for the quarter ending June 2026 on the regulator's own count, with internet subscriptions up 6.48% to 62.79 million, data consumption up 11.65% to 1,041 petabytes, mobile-money subscriptions up 7.5% to 87.05 million, and smartphone penetration at 44.74% against featurephone penetration of 83.38%",2026-08-10-tcra-communications-sector-performance-report-quarter-ending-june-2026|2026-08-17-dailynews-tanzania-tcra-communications-sector-report-june-2026|2026-08-03-eaco-regional-communications-sector-statistics-report-2025,,"the regulator's own quarterly report is now held first-hand, published on its statistics library dated 2026-08-10; the figures this row carries came to it through a newspaper's selection from that report"
TZA-infra.connect-backbone-users-connected-dodoma,TZA,infra.connect,ICT Infrastructure,measure,Backbone users connected in Dodoma Region,,2026-07-24,The figure given to the minister 2026-07-24,,Baseline not held,,65 people connected in the whole region,2026-07-24-mwananchi-kairuki-mkongo-wa-taifa-dodoma,,the government's own figure; no national connected-user total is held
TZA-infra.connect-kenya-border-terrestrial-fibre,TZA,infra.connect,ICT Infrastructure,instrument,Kenya border terrestrial fibre link,Implemented,2026-07-29,Launched 2026-07-29,,Advanced,"The backbone connected to Mombasa on the same route, with no launched cross-border service","Launched by both ministers, with the national backbone integrated with submarine cable capacity",2026-07-29-kenya-and-tanzania-launch-terrestrial-fiber-link-connection|2025-05-16-tanzania-allocates-sh73-billion-ict-backbone,,"no capacity, cost or financing is stated, and its relation to the 2025 connection is not reconciled in the base"
TZA-infra.connect-kilimanjaro-one-submarine-cable,TZA,infra.connect,ICT Infrastructure,instrument,Kilimanjaro One submarine cable,Planned,2025-11-12,Announced 2025-11-12,,Advanced,Did not exist,"1,900 km from Dar es Salaam to Mauritius with two branches; construction stated from 2026 and completion late 2027",2025-11-12-tanzania-kilimanjaro-one-submarine-cable,,"no construction start, contractor or cost has been confirmed in the base since the announcement"
TZA-infra.connect-leading-operator-network-investment,TZA,infra.connect,ICT Infrastructure,measure,Leading operator network investment and coverage,,2026-08-21,"Annual general meeting for the year ended 2026-03-31, reported 2026-08-21",,Baseline not held,Baseline not held,"27.7 million customers and capital expenditure up 85.1% to TZS 323.9 billion for the year ended 2026-03-31, with 444 new 4G and 25 new 5G sites lifting 4G population coverage to 76.3%, mobile money customers up 22.6%, 466 rural sites built since 2013 under the government rural connectivity programme and a TZS 53.5 billion dividend approved",2026-08-21-tra-vodacom-tanzania-10th-agm,,"the operator's own figures, reported at its annual general meeting; not a regulator series"
TZA-infra.connect-national-backbone-investment,TZA,infra.connect,ICT Infrastructure,instrument,National ICT Backbone investment commitment,Implemented,2026-08-27,Stated 2026-08-27,,Advanced,Did not exist,"a prime ministerial commitment to continue increasing investment in the communications sector, including strengthening the national backbone and raising funding for the rural communications fund",2026-08-27-ippmedia-tanzania-rural-telecom-pm-statement,,
TZA-infra.connect-ict-broadband-backbone,TZA,infra.connect,ICT Infrastructure,instrument,National ICT Broadband Backbone,Implemented,2026-08-24,"Zanzibar expansion reviewed by the President of Zanzibar, 2026-08-24",,"Advanced, uptake stalled","13,820 km laid of a 16,280 km planned total at April 2025, 109 of 139 districts, all 111 service delivery points done; TZS 73bn for 2025/26","15,167 km at December 2025 at 2,000 Gbps, all mainland regional headquarters and 122 of 139 districts, linked to seven neighbouring countries; in one region 942.5 km built against 65 citizens connected region-wide (2026-07)",2026-08-24-tanzania-mwinyi-ttcl-zanzibar-connectivity|2026-05-13-tz-minister-statement-wtisd-2026|2025-05-16-tz-hotuba-bajeti-mawasiliano-2025-26|2026-07-24-mwananchi-kairuki-mkongo-wa-taifa-dodoma|2025-05-16-tanzania-allocates-sh73-billion-ict-backbone|2026-04-10-communications-sector-surges-400pc,,"contradiction resolved 2026-08-09: the two figures were 13 months apart, not in conflict. 16,280 km is the planned total and 13,820 km the length laid at April 2025 (FY2025/26 budget speech); 15,167 km is the length at December 2025 (minister's WTISD 2026 statement). The 'over 15,000 km' quoted at WSIS in July 2026 is that December 2025 figure, correctly stated. Built as a state network: the regional manager states phase one connected government offices and public institutions, with individual citizens only next"
TZA-infra.connect-satellite-broadband-service,TZA,infra.connect,ICT Infrastructure,instrument,Satellite broadband service,Implemented,2026-01-01,Live in Tanzania as of November 2025,,Advanced,"A distribution deal covering Tanzania among fourteen markets announced 2025-05-06, service not live","Live, with direct-to-cell and backhaul reseller arrangements alongside",2026-01-01 Starlink Partners with Airtel & Vodacom From Rival to Ally|2025-05-06-airtel-spacex-starlink-afrika,,"a month-precision date; no subscriber, licence or pricing figure for Tanzania is held"
TZA-infra.connect-yas-fibre-to-the-home,TZA,infra.connect,ICT Infrastructure,instrument,Second operator fibre-to-the-home and business service,Implemented,2026-08-26,"Fibre-to-the-home launched in Dodoma, 2026-08-26",,Baseline not held,Did not exist,"Home, business and institutional fibre launched in the capital across Ilazo, Ipagala, Swaswa, Mjini Kati and Barabara za Namba, with coverage to extend progressively across the city as demand grows. No subscriber, premises-passed, speed or price figure is stated; the operator has launched fibre-to-the-home in Dodoma with plans to widen coverage across the city, on a stated 300 billion shilling investment",2026-08-26-ecofinagency-yas-tanzania-zanzibar-fibre|2026-08-20-tan-yas-tanzania-fibre-dodoma,,
TZA-infra.connect-smartphone-users-penetration,TZA,infra.connect,ICT Infrastructure,measure,Smartphone users and penetration,,2026-06-10,The regulator's quarterly report to 2026-03-31,,Regressed,29.8m users and 41.82% penetration (2025-12),28.5m users and 42.5% penetration,2026-06-10-telecom-infrastructure-5g-expansion-low-smartphone,,"the user count fell quarter on quarter while the percentage rose, and the base does not reconcile the two; the regulator names low smartphone penetration and a 23.7% geographic broadband gap as sector challenges"
TZA-infra.connect-tower-fibre-public-private,TZA,infra.connect,ICT Infrastructure,instrument,Tower and fibre public-private handover,Implemented,2026-04-11,Handed to government 2026-04-11,,Advanced,"Under construction since the May 2023 launch: 758 new towers plus 304 upgrades, not yet transferred","758 towers and about 1,100 km of fibre transferred to government across three corridors plus metro fibre",2026-04-11-yas-tanzania-hand-over-758-towers|2026-04-10-communications-sector-surges-400pc,,the prior date is month-precision
TZA-infra.connect-ttcl-fibre-home,TZA,infra.connect,ICT Infrastructure,instrument,TTCL fibre-to-the-home programme,Implemented,2026-05-06,"The target reset to 2028, with about 200,000 of 280,000 financial-year connections delivered",,"Advanced, target slipped","A target of one million customers by 2027 set in March 2023, rollout not begun","The target now one million by 2028, rollout begun in 2026 across seven areas; 63,843 fixed lines, third behind two competitors, and 2.78% of mobile internet",2026-05-06-ttcl-targets-1-million-fiber-subscribers-2028,,"the event date is not stated, so the publication date stands; subscriber ranks are regulator data to end-March 2026"
TZA-infra.connect-zanzibar-broadband-partnership,TZA,infra.connect,ICT Infrastructure,instrument,Zanzibar broadband partnership,Planned,2026-06-25,"A twenty-year agreement signed, reported 2026-06-25",,Advanced,"An unpriced memorandum only, with no value, term or household target","TZS 300bn over twenty years, targeting about 100,000 households on the two islands in the first three years",2026-06-25-yas-zictia-expand-broadband-zanzibar|2025-08-19-airtel-tanzania-zictia-broadband-zanzibar,,nothing is on record being built and no first-phase start date is held; the same agency's earlier unpriced memorandum produced nothing on file
TZA-infra.store-commercial-estate,TZA,infra.store,ICT Infrastructure,measure,Commercial data-centre estate,,2026-08-05,"Counted in a sector review, 2026-08-05",,Baseline not held,Baseline not held,"Ten data centres in Dar es Salaam and one in Dodoma, operated by six carriers (2026-08); no capacity, load or utilisation figure accompanies the count",2026-08-05-world-bank-tanzania-digital-dividend,,"a trade-magazine count rather than a regulator's; it sits alongside the separate count of public centres commissioned, which is the state's own and is not the same measure"
TZA-infra.store-international-submarine-cables-landing,TZA,infra.store,ICT Infrastructure,measure,International submarine cables landing,,2026-07-24,The regulator's count to December 2025,,Advanced,Two (2021-03),Three cables on the regulator's count; the minister separately stated four landing stations in July 2026,2026-04-10-communications-sector-surges-400pc|2026-07-24-tanzania-mafanikio-akili-unde-ai-waico-2026-shanghai,,"cables and landing stations are not the same unit, and nothing in the base reconciles the two counts"
TZA-infra.store-local-cloud-exchange-platform,TZA,infra.store,ICT Infrastructure,instrument,Local cloud exchange platform,Implemented,2026-04-23,"Launched in Tanzania in November 2025, its first market",,Advanced,Did not exist,"A locally hosted private cloud with in-country data residency, local-currency pricing, carrier-neutral peering and hybrid connections to two global providers",2026-04-23-wingu-cloud-exchange-tanzania-lodge-interview,,a month-precision date
TZA-infra.store-mbezi-tier-iii-data,TZA,infra.store,ICT Infrastructure,instrument,"Mbezi Tier III data centre, second phase",Implemented,2026-04-30,The second phase launched 2025-03-19,2025-03-01,No change,"A US$50m Tier III facility, 80 new high-density racks for a total of 110, interconnections to thirteen operators","Unchanged; no further phase, rack addition or utilisation figure is held",2025-03-19 Tanzania's digital shift gathers pace with $50 million data centre|2026-04-30-wingu-africa-targets-tanzania-regional-digital-hub,,it hosts the national internet exchange to keep domestic traffic local; seventeen months with no update is the finding
TZA-infra.store-data-centres-at-dodoma,TZA,infra.store,ICT Infrastructure,instrument,National data centres at Dodoma and Zanzibar,In development,2026-06-19,Named as active government investment 2026-06-19,,Advanced,"Feasibility studies completed, construction supported from the 2025/26 backbone allocation","Both named as live government investment, with a parliamentary committee urging a TZS 100bn upgrade in the 2026/27 budget",2026-06-19-liquid-tanzania-government-align-digital-transformation|2025-05-16-tanzania-allocates-sh73-billion-ict-backbone|2026-04-30-kairuki-aomba-222-bilioni-bajeti-micit,,"no commissioning date, capacity or completion percentage is held for either"
TZA-infra.store-public-data-centres-commissioned,TZA,infra.store,ICT Infrastructure,measure,Public data centres commissioned,,2026-04-10,Three new centres commissioned between March 2021 and December 2025,,Advanced,One (2021-03); no 2025-08 count held,Four,2026-04-10-communications-sector-surges-400pc,,"no rack, floor-space or power capacity is published for any of the four, so the state's own estate cannot be sized"
TZA-infra.store-raxio-tanzania-data-centre,TZA,infra.store,ICT Infrastructure,instrument,Raxio Tanzania data centre,In development,2026-07-15,"Named as a site under development, 2026-07-13",,Baseline not held,,"Under development, with group committed capital raised from US$350m to US$380m",2026-07-15 Raxio data-centre capital tops $380m on investor boost,,"Tanzania is one of seven places tagged on a group-level funding item, and no Tanzanian site, size, cost or date is given"
