indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
finance.new--mobilisation-of-non-state-finance,4,,0.07515,per cent of GDP,2026,outputs/non-state-finance/NAM-nonstate.csv@2025-01-01,,,2026-08-31,0,"1 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,4,,79.7,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,3,,64.9,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,3,,2.75,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,NAM-infra.connect-fibre-backbone-length,,,,,,,2026-08-31,0,18719.5 km on the ministry's figure; every-region reach and published open-access terms not on record,
infra.connect--internet-exchange-points,,,,,,,,,2026-08-31,0,IXP named only in the 2022 task force framing; its membership and traffic sections were not captured,
infra.connect--satellite-broadband-licensing-and-availability,,,,,,,,,2026-08-31,0,Starlink refused but a LEO service launched in June 2026 (international bandwidth row); no absence and no licensing record here,
infra.store--local-data-centre-capacity-all-providers,3,,1,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-01-01,,,2026-08-31,0,"1 of 1 multi-tenant facilities in service at Tier III or above, 1 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,1,,0,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-01-01,,,2026-08-31,0,0 of 1 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,,,,,,,,,2026-08-31,0,Commercial backup service and a planned national data centre only; no government backup arrangement or cited absence,
infra.energy--grid-reliability,4,,1.3216,outages per month,2024,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,2,,41.1,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,Rows hold only a cabinet-approved incident team and training; no core system state on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,NAM-infra.capacity-prime-ministers-office-information-technology-division,,,,,,,2026-08-31,0,OPM IT division states in-house systems development and maintenance; no systematic programme on record,
infra.cybersec--national-cybersecurity-readiness,2,NAM-infra.cybersec-computer-security-incident-response-team|NAM-infra.cybersec-cybersecurity-landscape-report-2025,,,,,,,2026-08-31,0,CSIRT operating but no cybersecurity law or adopted strategy in force,
dpi.exchange--national-data-exchange-system,3,NAM-dpi.exchange-governmental-interoperability-solution,,,,,,,2026-08-31,0,Nam-X in service since 2014; no conditions of access or usage published,
dpi.exchange--use-of-digital-id-in-other-systems,3,NAM-dpi.exchange-civil-registration-social-protection-integration|NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,2026-08-31,0,Register used by social protection; no verification service offered across sectors,
dpi.exchange--interoperability-of-health-systems,2,NAM-dpi.mis-successor-electronic-health-strategy,,,,,,,2026-08-31,0,Digital health policy launched 2026; no exchange between systems in service on record,
dpi.exchange--interoperability-of-education-systems,2,NAM-dpi.exchange-education-assessment-integration,,,,,,,2026-08-31,0,Examination-EMIS interface designed; no live exchange stated,
dpi.exchange--interoperability-of-social-protection-systems,3,NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,2026-08-31,0,Beneficiary registry linked to the population register; payment and other-sector links not shown as in service,
dpi.id--robustness-of-system,3,NAM-dpi.id-randomly-generated-identity-number|NAM-dpi.id-electronic-identity-card,,,,,,,2026-08-31,0,Unique number in service; no published assurance level or audit and the e-card not yet issued,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Fee schedule and driving-licence biometrics held; nothing on who builds or maintains the ID platform,
dpi.id--authentication,2,NAM-dpi.id-electronic-identity-pilot,,,,,,,2026-08-31,0,E-ID authentication piloted; card not issued at the as-at,
dpi.id--digital-id-from-birth,4,NAM-dpi.id-unique-identity-number-at-birth|NAM-dpi.registry-birth-registration-in-health-facilities,,,,,,,2026-08-31,0,Number assigned on e-birth notification since 2016-18; near-99 per cent coverage on the minister's claim,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,NAM-dpi.id-unique-identity-number-at-birth,,,,,,,2026-08-31,0,Births feed the ID number; no two-way exchange with reconciliation reported,
dpi.id--use-by-other-systems,3,NAM-dpi.exchange-civil-registration-social-protection-integration|NAM-dpi.registry-grants-suspended-register-verification,,,,,,,2026-08-31,0,Social grants verified against the population register; electoral and tax keying not on record,
dpi.pay--governance-role-of-central-bank,3,NAM-dpi.pay-payment-system-management-act-14,,,,,,,2026-08-31,0,Oversight mandate in force; licensing moving to the central bank; consumer or dispute function not on record,
dpi.pay--g2p-functionality,3,NAM-dpi.pay-instant-payment-government-to-person,,,,,,,2026-08-31,0,One grant category paid through one bank; no beneficiary counts across streams,
dpi.pay--revenue-collection,2,NAM-dpi.govtech-integrated-tax-administration-system|NAM-dpi.registry-registered-taxpayers,,,,,,,2026-08-31,0,E-filing in service with 575136 e-filers; electronic payment of taxes not on record,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-08-31,0,Open banking guidance only; no e-procurement or business payment platform on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,NAM-dpi.pay-instant-payment-solution,,,,,,,2026-08-31,0,Interoperability a design property only; no volumes or agent networks reported,
dpi.pay--population-uptake,3,,72.9188,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,NAM-dpi.pay-regional-instant-cross-border-scheme,,,,,,,2026-08-31,0,Regional scheme gateway agreed and phased; no corridor in service under a framework,
dpi.pay--consumer-protection,2,NAM-dpi.pay-fees-and-charges-determination-psd-10,,,,,,,2026-08-31,0,Fees and charges determination only; other dimensions and a redress body not on record,
dpi.registry--population-register,3,NAM-dpi.registry-population-registration-system,,,,,,,2026-08-31,0,Register operating; updating from vital events not shown in this row,
dpi.registry--civil-register,,,,,,,,,2026-08-31,0,Only a department budget line held; no digital civil register state on record,
dpi.registry--address-register,,,,,,,,,2026-08-31,0,Postal codes regrouped for sorting only; national addressing system named as an objective with no project,
dpi.registry--business-register,3,NAM-dpi.registry-business-intellectual-property-online-registration,,,,,,,2026-08-31,0,Online registration services offered; unique identifier sharing and beneficial ownership still in a draft bill,
dpi.registry--social-protection-register,3,NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,2026-08-31,0,Registry in use and linked to the population register; coverage not published,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,1467604 voters registered 2024; whether the roll is digital with public access is not on record,
dpi.registry--tax-register,3,NAM-dpi.registry-trader-identification-number|NAM-dpi.registry-registered-taxpayers,,,,,,,2026-08-31,0,Customs and tax registers linked by the TIN; no integrity assessment or single database on record,
dpi.registry--land-register,3,NAM-dpi.mis-land-administration-systems,,,,,,,2026-08-31,0,Land ministry names land information and tenure systems in 2018; national coverage not on record,
dpi.mis--health,2,NAM-dpi.mis-ehealth-network-rollout,,,,,,,2026-08-31,0,E-health network at every hospital; a national HMIS with district reporting not on record,
dpi.mis--education,3,NAM-dpi.mis-education-management-information-system,,,,,,,2026-08-31,0,Annual education census published to 2023; individual-level records not on record,
dpi.mis--social-protection,3,NAM-dpi.registry-integrated-beneficiary-registry,,,,,,,2026-08-31,0,Social assistance system in use linked to the population register; payment linkage not shown,
dpi.mis--justice,2,NAM-dpi.mis-court-case-management-systems,,,,,,,2026-08-31,0,Case system live in legal aid and being extended to the Master of the High Court; no court tier on record,
dpi.mis--tax,2,NAM-dpi.govtech-integrated-tax-administration-system,,,,,,,2026-08-31,0,Online filing in service; electronic payment not on record so the lower TADAT score cannot exceed D,
dpi.mis--customs,3,NAM-dpi.mis-customs-management-system,,,,,,,2026-08-31,0,"Automated customs platform with risk lanes; coverage of posts, e-payment and single window not on record",
dpi.mis--land,3,NAM-dpi.mis-land-administration-systems,,,,,,,2026-08-31,0,Several land systems in service; national linkage to tax not on record,
dpi.govtech--e-government-services,2,NAM-dpi.govtech-natis-computerised-licence-testing,,,,,,,2026-08-31,0,Transactional service at one of 43 centres; no portal of tens of services on record,
digital.localgov--ict-infrastructure-for-local-government,2,NAM-digital.localgov-windhoek-people-centred-smart-city,,,,,,,2026-08-31,0,One city strategy adopted with no financing or timetable,
digital.localgov--digitalisation-of-local-government-records,3,NAM-digital.localgov-municipal-digital-job-card,,,,,,,2026-08-31,0,Digital records in four town councils only,
digital.rural--digitalisation-of-rural-health-clinics,2,NAM-dpi.mis-ehealth-network-rollout,,,,,,,2026-08-31,0,Network at 23 health centres and 18 clinics; digital reporting from rural facilities not on record,
digital.rural--digitalisation-of-rural-primary-schools,3,NAM-include.divides-schools-health-facilities-without-adequate,,,,,,,2026-08-31,0,Some schools connected; national shares below DES 2027 figures,
digital.rural--digitalisation-of-rural-registry-offices,3,NAM-dpi.registry-birth-registration-in-health-facilities,,,,,,,2026-08-31,0,E-notification at 153 facilities on the minister's account; share of rural offices not published,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-08-31,0,Police ICT programme covers radios only; no station-level records system on record,
tech.ai--use-of-ai-in-government-administration,2,NAM-tech.ai-consumer-complaints-ai-service,,,,,,,2026-08-31,0,Donor-funded AI support pilot at the central bank and regulator; not in regular service,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-08-31,0,The one sectoral AI contract was cancelled by cabinet in August before operating; no cited absence,
tech.ai--development-of-national-regional-ai-systems,2,NAM-gov.regional-pan-african-language-artificial-intelligence,,,,,,,2026-08-31,0,Language AI and voice repository in development; nothing in service,
tech.ai--control-of-ai-abuse,,,,,,,,,2026-08-31,0,Ministerial warnings on deepfakes only; no guideline or draft authority and no cited absence,
tech.industry--national-capacity-in-dt-related-production,3,,0.1908,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,,,,,,,,,2026-08-31,0,Only a proposed AI research institute held; no technology hub or park on record here,
tech.innovate--tech-startup-ecosystem,,,,,,,,,2026-08-31,0,Cabinet authorised a US$20m venture fund with no manager or opening; no startup law or strategy,
capacity.training--dt-related-training-in-secondary-education,5,NAM-capacity.literacy-information-communication-school-syllabus,81.25,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,Information and Communication compulsory Grades 4-12 with a digital literacy theme; school internet share on the reference figure; on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--dt-related-university-facilities-and-qualifications,1,,10.2909,% of tertiary graduates,2022,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-stem-graduates,
capacity.training--graduates-entering-dt-ecosystem,4,,1.3765,% of employment,2023,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,NAM-capacity.research-unesco-chairs,,,,,,,2026-08-31,0,UNESCO chairs including secure computing held; no funded digital policy programme or publications on record,
include.access--citizen-feedback-portals,3,NAM-include.access-ombudsman-complaint-intake,,,,,,,2026-08-31,0,Ombudsman digital intake in service; no outcomes published,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,E-ID awareness campaigns are outreach not consultation; no consultation record here,
include.access--inclusion-of-persons-with-disabilities,3,NAM-include.access-national-disability-policy,,,,,,,2026-08-31,0,Disability policy in operation commits to accessible ICT; no standard or implementation on record,
include.access--inclusion-of-refugees-and-idps,3,NAM-dpi.id-identity-card-refugees,,,,,,,2026-08-31,0,Refugee ID cards issued since 2024; access to digital services not provided for in law,
data.statistics--national-strategy-for-development-of-statistics,3,NAM-data.statistics-strategy-development-statistics,,,,,,,2026-08-31,0,NSDS 2023/24-2026/27 costed at N$59m; no funding secured or monitoring report on record,
data.statistics--censuses-and-surveys,3,NAM-data.statistics-2023-population-housing-census,,,,,,,2026-08-31,0,2023 digital census enumerated; public microdata and a regular survey programme not on record,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-08-31,0,PPI system change is survey-based; no product compiled from administrative registers on record,
data.open--use-of-open-data,2,NAM-data.statistics-microdata-catalogue-data-portals,,,,,,,2026-08-31,0,Statistics agency portals and catalogue state access terms; no open licence or reuse on record,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-08-31,0,Ground station receives remote-sensing data; no agricultural use and no cited absence here,
data.satellite--meteorological-use-of-satellite-data,3,NAM-data.satellite-satellite-precipitation-product,,,,,,,2026-08-31,0,Satellite precipitation used in hydrological bulletins; no WIGOS or early-warning record,
