slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-08-17-gambia-information-commission-communication-strategy,Development of a Communication Strategy for the Information Commission of The Gambia,UNFPA The Gambia,,2026-08-17,day,GMB,gov.policy; gov.legislate,unfpa-gambia; information-commission-gambia,,full,False,,142,2026-08-18,https://gambia.unfpa.org/en/vacancies/development-communication-strategy-information-commission-gambia
2026-08-17-daily-trust-research-practice-naseni-gambia-plan-build,From research to practice: NASENI and The Gambia plan to build Africa's technology future,Daily Trust,,2026-08-17,day,GMB; NGA,finance.mou; gov.regional,government-of-gambia,,full,False,,1420,2026-08-23,https://dailytrust.com/from-research-to-practice-naseni-and-the-gambia-plan-to-build-africas-technology-future/
2026-08-16-voice-gambia-le-ministre-de-l-information-exhorte,Le ministre de l'Information exhorte les médias à protéger les enfants vulnérables dans leurs reportages,The Voice Gambia,,2026-08-16,day,GMB,gov.legislate; gov.policy,ministry-of-information-media-and-broadcasting-services-gambia; gambia-press-union; ihrda; unicef,,full,False,,723,2026-08-23,https://www.voicegambia.com/le-ministre-de-linformation-exhorte-les-medias-a-proteger-les-enfants-vulnerables-dans-leurs-reportages/
2026-08-16-standard-gambia-marble-idiosyncrasy-trust-future-elections-gambia,The 'Marble Idiosyncrasy': trust and the future of elections in The Gambia,The Standard Gambia,,2026-08-16,day,GMB,gov.discourse; infra.cybersec; gov.protect,iec-gambia,,full,False,,5442,2026-08-23,https://standard.gm/the-marble-idiosyncrasy-trust-and-the-future-of-elections-in-the-gambia/
2026-08-13-gambia-eu-iom-migration-monitoring-capacity,"EU, IOM strengthen Gambia's migration monitoring capacity",The Standard Newspaper (Gambia),,2026-08-13,day,GMB,gov.policy; gov.regional,european-union; iom,,full,False,,484,2026-08-18,https://standard.gm/eu-iom-strengthen-gambias-migration-monitoring-capacity/
2026-08-12-gambia-national-land-policy-2026-2035,Land Policy 2026-2035,Government of The Gambia — Policy Repository (Ministry of Land and Regional Government),,2026-08-12,day,GMB,dpi.exchange; gov.standards,ministry-land-regional-government-gambia,,full,False,2026-08-12-gambia-national-land-policy-2026-2035.pdf,673,2026-08-18,https://policies.gov.gm/f/6d4b253b-ef9d-11f0-b086-029254d29bb1
2026-08-07-gambia-national-identity-cards-rollout,Gambia Rolls Out New 10-Year National Identity Cards,The Voice (Gambia),,2026-08-07,day,GMB,dpi.id; include.access,ministry-of-interior-gambia; margins-id-group,,full,False,,278,2026-08-18,https://www.voicegambia.com/gambia-rolls-out-new-10-year-national-identity-cards/
2026-08-07-gambia-iec-voter-register-discrepancies,Political Parties Renew Concerns Over IEC Voter Register Discrepancies,The Gambia Journal,,2026-08-07,day,GMB,gov.discourse; include.access,gambia-iec; united-democratic-party-gambia,,full,False,,526,2026-08-18,https://gambiaj.com/news/politics/elections/political-parties-renew-concerns-over-iec-voter-register-discrepancies/
2026-08-07-gambia-iec-1600-objections-voter-registration,"IEC received 1,600 objections in voter registration – Njie",The Point (Gambia),,2026-08-07,day,GMB,gov.discourse; include.access,gambia-iec,,full,False,,352,2026-08-18,https://thepoint.gm/africa/gambia/headlines/iec-received-1600-objections-in-voter-registration-njie
2026-08-07-gambia-gpu-access-to-information-implementation,GPU Says Access to Information Law Yet to Be Fully Implemented,The Voice (Gambia),,2026-08-07,day,GMB,gov.legislate; gov.discourse,gambia-press-union,,full,False,,682,2026-08-18,https://www.voicegambia.com/gpu-says-access-to-information-law-yet-to-be-fully-implemented/
2026-08-07-gambia-bridging-data-gap-planners-training,Bridging the Data Gap: Gambia Trains Planners for Evidence-Based Development,UNFPA The Gambia / National Population Secretariat,,2026-08-07,day,GMB,dpi.exchange; gov.standards,national-population-secretariat-gambia; unfpa,,full,False,,354,2026-08-18,https://gambia.unfpa.org/en/news/bridging-data-gap-gambia-trains-planners-evidence-based-development
2026-08-06-gambia-aisha-dabo-digital-rights-profile,"Aisha Dabo: Gambian Woman Using Digital Power to Defend Democracy, Rights and Safer Online Spaces",The Point,,2026-08-06,day,GMB,gov.discourse; include.access,aisha-dabo; africtivistes,,full,False,,1069,2026-08-11,https://thepoint.gm/women-and-society/aisha-dabo-gambian-woman-using-digital-power-to-defend-democracy-rights-and-safer-online-spaces
2026-08-06-biometricupdate-undp-blockchain-dpi-pilots-deployment,UNDP pushes blockchain from DPI pilots to deployment,Biometric Update,,2026-08-06,day,GMB; MWI; MRT,dpi.pay; dpi.id,undp,,full,False,,458,2026-08-11,https://www.biometricupdate.com/202608/undp-pushes-blockchain-from-dpi-pilots-to-deployment
2026-08-04-trans-gambia-economic-zone-set-to-create-3400-jobs-as-investor-interest-grows,"Trans-Gambia economic zone set to create 3,400 jobs as investor interest grows",The Point,,2026-08-04,day,GMB,finance.new; dpi.govtech; gov.policy,world-bank; african-development-bank,,full,False,,398,2026-08-08,https://thepoint.gm/africa/gambia/headlines/trans-gambia-economic-zone-set-to-create-3400-jobs-as-investor-interest-grows
2026-08-03-gambie-numerisation-recettes-fiscales,Gambie : la numérisation fait bondir les recettes fiscales de 127 % en trois ans,wearetech.africa,,2026-08-03,day,GMB,dpi.govtech; finance.budget; dpi.pay,gambia-revenue-authority; ministry-of-finance-and-economic-affairs-gambia,,full,False,,611,2026-08-04,https://www.wearetech.africa/fr/fils/actualites/gestion-publique/gambie-la-numerisation-fait-bondir-les-recettes-fiscales-de-127-en-trois-ans
2026-07-31-sis-validates-bill-to-reposition-as-robust-futuristic-intelligence-service,"SIS validates Bill to reposition as 'robust, futuristic intelligence service'",The Point,,2026-07-31,day,GMB,gov.legislate; gov.protect; infra.cybersec,state-intelligence-service-gambia; national-assembly-select-committee-on-defence-gambia,,full,False,,846,2026-08-08,https://thepoint.gm/africa/gambia/headlines/sis-validates-bill-to-reposition-as-robust-futuristic-intelligence-service
2026-07-30-standard-gm-gbos-labour-force-survey-2026-q1,GBoS disseminates 2026 survey findings to guide employment policy,The Standard (Gambia),,2026-07-30,day,GMB,data.statistics; gov.policy,gambia-bureau-of-statistics; world-bank; ilo,,full,False,,512,2026-07-30,https://standard.gm/gbos-disseminates-2026-survey-findings-to-guide-employment-policy/
2026-07-30-gbos-glfs-2026-q1-findings-report,The Gambia Labour Force Survey Findings Report — GLFS 2026 (Q1),Gambia Bureau of Statistics,,2026-07-30,day,GMB,data.statistics; gov.policy,gambia-bureau-of-statistics; world-bank; ilo,,excerpt,False,2026-07-30-gbos-glfs-2026-q1-findings-report.pdf,192,2026-07-30,https://www.gbosdata.org/downloads-file/627-the-gambia-labour-force-survey-findings-report
2026-07-30-gbos-gambia-labour-market-progress-trends-2023-2026,"The Gambia Labour Market: Progress and Trends, 2023 (Q1) to 2026 (Q1)",Gambia Bureau of Statistics,,2026-07-30,day,GMB,data.statistics; gov.policy,gambia-bureau-of-statistics; world-bank; ilo,,excerpt,False,2026-07-30-gbos-gambia-labour-market-progress-trends-2023-2026.pdf,128,2026-07-30,https://www.gbosdata.org/downloads-file/628-the-gambia-labour-market-progress-and-trends-2
2026-07-30-gambia-digital-tax-stamp-sars-rwanda-study-visit,"South Africa, Rwanda customs to study Gambia’s digital tax stamp success",The Standard,,2026-07-30,day,GMB,dpi.govtech; gov.regional,gambia-revenue-authority; sicpa; sars; rwanda-revenue-authority,,full,False,,409,2026-08-04,https://standard.gm/south-africa-rwanda-customs-to-study-gambias-digital-tax-stamp-success/
2026-07-30-gambia-digital-reform-doubles-tax-revenue-d25b,Digital reform doubles Gambia's tax revenue to D25B: Finance Minister,The Point,,2026-07-30,day,GMB,dpi.govtech; finance.budget; gov.policy,gambia-revenue-authority; ministry-of-finance-and-economic-affairs-gambia,,full,False,,406,2026-07-31,https://thepoint.gm/africa/gambia/headlines/digital-reform-doubles-gambias-tax-revenue-to-d25b-finance-minister
2026-07-30-apc-gambia-rural-women-digital-rights,Seeding change: Strengthening the digital rights of rural women and girls in The Gambia,Association for Progressive Communications (APC),,2026-07-30,day,GMB,include.divides; capacity.literacy; capacity.training,apc; jokkolabs-banjul; sida,,full,False,,983,2026-07-30,https://www.apc.org/en/blog/seeding-change-strengthening-digital-rights-rural-women-and-girls-gambia
2026-07-24-gambia-cbg-stakeholders-engagement-statistical-data,CBG hosts Stakeholders' Engagement on statistical Data,The Point,,2026-07-24,day,GMB,data.statistics; gov.standards; dpi.exchange,central-bank-of-the-gambia; gambia-bureau-of-statistics; gambia-revenue-authority; imf,,full,False,,376,2026-07-31,https://thepoint.gm/africa/gambia/headlines/cbg-hosts-stakeholders-engagement-on-statistical-data
2026-07-23-gambia-gra-banjul-hosts-ataf-commissioners-general-master-class,Banjul Hosts Africa's Tax Leaders as ATAF Commissioners General Master Class for 2026 Opens,Gambia Revenue Authority,,2026-07-23,day,GMB; XAF,dpi.govtech; gov.regional; capacity.training,gambia-revenue-authority; african-tax-administration-forum; ministry-of-finance-and-economic-affairs-gambia,,full,False,,500,2026-07-31,https://www.gra.gm/news/74649367-8629-11f1-b086-029254d29bb1
2026-07-23-gambia-africas-tax-chiefs-confront-threat-to-national-revenues,Africa's Tax Chiefs Move To Confront Growing Threat To National Revenues,The Standard (Gambia),,2026-07-23,day,GMB; XAF,dpi.govtech; gov.regional; finance.budget,gambia-revenue-authority; african-tax-administration-forum; african-development-bank,sovereignty,full,False,,514,2026-07-31,https://standard.gm/africas-tax-chiefs-move-to-confront-growing-threat-to-national-revenues/
2026-07-23-gambia-african-tax-officials-meet-revenue-mobilisation,African Tax Officials Meet in Gambia to Strengthen Revenue Mobilisation,Foroyaa Newspaper,,2026-07-23,day,GMB; XAF,dpi.govtech; gov.regional; capacity.training,gambia-revenue-authority; african-tax-administration-forum; ministry-of-finance-and-economic-affairs-gambia,,full,False,,908,2026-07-31,https://foroyaa.net/african-tax-officials-meet-in-gambia-to-strengthen-revenue-mobilisation/
2026-07-22-thepoint-lawmakers-engaged-communication-bill,Lawmakers engaged over communication bill,The Point (Gambia),,2026-07-22,day,GMB,gov.legislate; gov.policy,gambia-communications-bill-2025; national-assembly-gambia; gambia-participates; gambia-press-union,,full,False,,417,2026-07-30,https://thepoint.gm/africa/gambia/national-news/lawmakers-engaged-over-communication-bill
2026-07-20-thepoint-gra-senegal-customs-ict-transit,"GRA, Senegalese Customs agree to eliminate transit impediments through ICT",The Point (Gambia),,2026-07-20,day,GMB; SEN,dpi.exchange; gov.regional; dpi.govtech,gambia-revenue-authority; douanes-senegal; sigmat,,full,False,,661,2026-07-30,https://thepoint.gm/africa/gambia/headlines/gra-senegalese-customs-agree-to-eliminate-transit-impediments-through-ict
2026-07-20-gambia-accountant-general-sutura-digital-revenue-collection,Accountant General seals pact with SUTURA to strengthen digital revenue collection,The Point (Gambia),,2026-07-20,day,GMB,dpi.pay; dpi.govtech; finance.mou,sutura; gampost; nifty-ict-solutions,,full,False,,694,2026-07-21,https://thepoint.gm/africa/gambia/headlines/accountant-general-seals-pact-with-sutura-to-strengthen-digital-revenue-collection
2026-07-10-gamtel-ycell-share-investment-modernization-thepoint,"GAMTEL, YCELL sign landmark Share Investment and Network Modernization Agreement",The Point,,2026-07-10,day,GMB,tech.industry; finance.new; infra.connect,gamcel-ycell-deal; gamtel; ycell; gamcel,sovereignty,full,False,,236,2026-07-18,https://thepoint.gm/africa/gambia/headlines/gamtel-ycell-sign-landmark-share-investment-and-network-modernization-agreement
2026-07-09-young-gambians-digital-innovations-children-thepoint,Young Gambians unveil digital innovations to transform children's lives,The Point,,2026-07-09,day,GMB,tech.innovate; capacity.training,national-youth-council-gambia; ministry-of-communication-and-digital-economy-gambia; unicef,,full,False,,483,2026-07-18,https://thepoint.gm/africa/gambia/national-news/young-gambians-unveil-digital-innovations-to-transform-childrens-lives
2026-07-03-gambia-launches-sovereign-digital-id-margins-biometricupdate,The Gambia launches sovereign digital ID system built by Margins ID Group,Biometric Update,,2026-07-03,day,GMB,dpi.id; infra.store,gambia-national-id-contract; margins-id-group,sovereignty,full,False,,446,2026-07-18,https://www.biometricupdate.com/202607/the-gambia-launches-sovereign-digital-id-system-built-by-margins-id-group
2026-07-01-barrow-inaugurates-national-data-centre-nims-standard,"Barrow inaugurates national data centre, digital identity system",The Standard,,2026-07-01,day,GMB,dpi.id; infra.store; dpi.govtech,gambia-national-id-contract; margins-id-group; gicta,sovereignty,full,False,,316,2026-07-18,https://standard.gm/barrow-inaugurates-national-data-centre-digital-identity-system/
2026-06-26-senegal-gambia-digital-integration-regulatory-cooperation-techreviewafrica,Senegal and The Gambia enhance digital integration through regulatory cooperation agreement,Tech Review Africa,,2026-06-26,day,GMB,gov.regional; gov.legislate,artp-senegal; pura-gambia,,full,False,,364,2026-07-18,https://techreviewafrica.com/news/6078/senegal-and-the-gambia-enhance-digital-integration-through-regulatory-cooperation-agreement
2026-05-24-gambia-starlink-licence-delayed,Starlink Licence Gets Delayed By The Gambia,Orbital Today,,2026-05-24,day,GMB,infra.connect; gov.legislate,starlink; spacex; ministry-of-digital-economy-gambia; gamtel,,full,False,,378,2026-07-24,https://orbitaltoday.com/2026/05/24/starlink-licence-gets-delayed-by-the-gambia/
2026-05-22-gambia-validates-national-enterprise-architecture-govstack-techreviewafrica,The Gambia validates National Enterprise Architecture framework under GovStack Initiative,Tech Review Africa,,2026-05-22,day,GMB,dpi.govtech; dpi.exchange; gov.standards,gicta,,full,False,,217,2026-07-18,https://techreviewafrica.com/news/5564/the-gambia-validates-national-enterprise-architecture-framework-under-govstack-initiative
2026-05-18-starlink-gambia-future-economic-fear-thepoint,Starlink's Gambia future: Beyond national security concerns lies economic fear,The Point,,2026-05-18,day,GMB,infra.connect; geopol.usa,starlink; spacex; gambia-starlink-licence,sovereignty,full,False,,1894,2026-07-18,https://thepoint.gm/africa/gambia/headlines/starlinks-gambia-future-beyond-national-security-concerns-lies-economic-fear
2026-05-04-gpe-kix-study-tour-education-data-system,GPE KIX study tour documents what it takes to build an education data system,"DHIS2 (HISP Centre, University of Oslo)",Ellen Summey,2026-05-04,day,TGO; GMB,dpi.mis; data.statistics; dpi.exchange; capacity.training; capacity.research; include.access,gpe-kix; global-partnership-for-education; hisp-centre; hisp-wca; dhis2; stateduc; cspro; mepsta-togo; mobse-gambia; university-of-oslo; university-of-the-gambia; education-data-toolkit; empowering-districts-and-schools-with-data; sdg4; terje-aksel-sanner; kirti-thakur; jerry-aziawa; pamod-amarakoon; sena-yawo-akakpo-numado; efoe-gbetoglo,,full,False,,1168,2026-07-20,https://education.dhis2.org/gpe-kix-study-tour/
2026-04-30-barrow-qgroup-house-first-data-centre-thepoint,"Barrow inaugurates QGroup House, unveils Gambia's first data centre",The Point,,2026-04-30,day,GMB,infra.store; infra.connect; geopol.china,qgroup-house-datacentre; qgroup; qcell; qfiber; huawei,sovereignty,full,False,,1506,2026-07-18,https://thepoint.gm/africa/gambia/headlines/barrow-inaugurates-qgroup-house-unveils-gambias-first-data-centre
2026-04-02-pura-gambia-draft-broadcasting-and-online-content-regulations-2026,"Broadcasting and Online Content Regulations, 2026 (draft for public consultation)",Public Utilities Regulatory Authority (The Gambia),,2026-04-02,day,GMB,gov.legislate; gov.discourse; gov.protect,pura-gambia; ministry-of-information-media-and-broadcasting-services-gambia,,full,False,2026-04-02-pura-gambia-draft-broadcasting-and-online-content-regulations-2026.txt,782,2026-08-23,https://pura.gm/wp-content/uploads/2026/04/Broadcasting-and-Online-Content-Regulations-2026-.pdf
2026-03-24 Gambia Police must transition from paper documentation to digitalised mode - IGP,Police must transition from paper documentation to digitalised mode - IGP,The Standard (Gambia),Olimatou Coker,2026-03-24,day,GMB,dpi.govtech,gambia-police-force,,full,False,,121,2026-07-16,https://standard.gm/police-must-transition-from-paper-documentation-to-digitalised-mode-igp
2026-03-23 From Essau to Gambisara - Reimagining Community Policing Across The Gambia,From Essau to Gambisara - Reimagining Community Policing Across The Gambia,UNDP Gambia,UNDP Gambia,2026-03-23,day,GMB,dpi.govtech; gov.policy; data.satellite,undp,,full,False,,197,2026-07-16,https://www.undp.org/gambia/stories/essau-gambisara-reimagining-community-policing-across-gambia
2026-03-12 Gambia IEC introduces partial digitalisation ahead December polls,IEC introduces partial digitalisation ahead December polls,The Standard (Gambia),Arret Jatta,2026-03-12,day,GMB,dpi.govtech; data.satellite,iec-gambia,,full,False,,174,2026-07-16,https://standard.gm/iec-introduces-partial-digitalisation-ahead-december-polls
2026-03-03-starlink-gambia-transparency-trust-delay-standard,"Starlink and The Gambia: Transparency, trust, and the cost of delay",The Standard,,2026-03-03,day,GMB,infra.connect; geopol.usa,starlink; gambia-starlink-licence; ministry-communications-digital-economy-gambia,sovereignty,full,False,,648,2026-07-18,https://standard.gm/starlink-and-the-gambia-transparency-trust-and-the-cost-of-delay/
2026-03-03-lawmakers-back-communications-bill-2025-standard,Lawmakers back bill to protect personal data in digital age,The Standard,,2026-03-03,day,GMB,gov.legislate; gov.protect; infra.cybersec,gambia-communications-bill-2025; national-assembly-gambia; ministry-communications-digital-economy-gambia,,full,False,,374,2026-07-18,https://standard.gm/lawmakers-back-bill-to-protect-personal-data-in-digital-age/
2026-03-02 Gambia Gov't payments now digitalised live on Yonna Wallet app,Gov't payments now digitalised live on Yonna Wallet app,The Standard (Gambia),Lamin Cham,2026-03-02,day,GMB,dpi.pay; dpi.govtech; include.access,yonna-wallet,,full,False,,209,2026-07-16,https://standard.gm/govt-payments-now-digitalised-live-on-yonna-wallet-app
2026-02-26-satellite-internet-debate-connectivity-strategy-thepoint,Satellite internet debate shifts toward balanced national connectivity strategy,The Point,,2026-02-26,day,GMB,infra.connect; gov.policy; gov.discourse,starlink; itu,sovereignty,full,False,,337,2026-07-18,https://thepoint.gm/africa/gambia/national-news/satellite-internet-debate-shifts-toward-balanced-national-connectivity-strategy
2026-02-16-expert-data-sovereignty-conditions-starlink-standard,Expert urges gov't to put conditions for data sovereignty before approving Starlink licence,The Standard,,2026-02-16,day,GMB,infra.connect; gov.protect; geopol.usa,starlink; gambia-starlink-licence; ministry-communications-digital-economy-gambia; sflrac,sovereignty,full,False,,742,2026-07-18,https://standard.gm/expert-urges-govt-to-put-conditions-for-data-sovereignty-before-approving-starlink-licence/
2026-02-16 Waking the dead - Slow road to extinction for Africa's former telco incumbents 11,Waking the dead - Slow road to extinction for Africa's former telco incumbents #11,Russell Southwood (Substack),Russell Southwood,2026-02-16,day,KEN; TCD; GMB; CMR; COD; ETH; ZMB; BEN; XAF,tech.industry; infra.connect; gov.policy; gov.discourse,russell-southwood; ethio-telecom; orange; safaricom; vodacom; airtel-africa; world-bank; huawei; g42; african-development-bank; european-union,sovereignty,full,False,,4263,2026-07-12,https://russellsouthwood.substack.com/p/waking-the-dead-slow-road-to-extinction
2026-01-30 The Gambia charts a path to data-driven education with DHIS2,The Gambia charts a path to data-driven education with DHIS2,DHIS2 (University of Oslo / HISP),Ellen Summey,2026-01-30,day,GMB,dpi.mis; data.statistics; capacity.training,dhis2,,full,False,,198,2026-07-16,https://education.dhis2.org/gambia-data-driven-education
2026-01-29 Press release Paradigm Initiative applauds countries with data protection laws,Press release: Paradigm Initiative applauds countries with data protection laws,Paradigm Initiative,Paradigm Initiative,2026-01-29,day,XAF; DJI; GMB; BDI; BWA; DZA; NGA,gov.protect; gov.legislate,paradigm-initiative; nigeria-data-protection-act-2023; ripoti,,full,False,,499,2026-07-14,https://paradigmhq.org/press-release-paradigm-initiative-applauds-countries-with-data-protection-laws/
2026-01-27-new-id-card-10-years-validity-standard,New ID card to get 10 years validity,The Standard,,2026-01-27,day,GMB,dpi.id,gambia-national-id-contract,,full,False,,312,2026-07-18,https://standard.gm/new-id-card-to-get-10-years-validity/
2026-01-22 The Gambia picks Margins ID Group for national ID infrastructure upgrade,The Gambia picks Margins ID Group for national ID infrastructure upgrade,Biometric Update,Ayang Macdonald,2026-01-22,day,GMB; GHA,dpi.id; finance.new; tech.industry,gambia-national-id-contract; margins-id-group,sovereignty,full,False,,213,2026-07-16,https://www.biometricupdate.com/202601/the-gambia-picks-margins-id-group-for-national-id-infrastructure-upgrade
2026-01-21-govt-signs-new-contract-id-card-production-standard,Gov't signs new contract for ID card production,The Standard,,2026-01-21,day,GMB,dpi.id; finance.new,gambia-national-id-contract; margins-id-group,,full,False,,337,2026-07-18,https://standard.gm/govt-signs-new-contract-for-id-card-production/
2026-01-21-govt-signs-id-card-deal-margins-thepoint,Gov't signs ID Card deal with Margins ID Systems Applications Ltd,The Point,,2026-01-21,day,GMB,dpi.id; finance.new,gambia-national-id-contract; margins-id-group,sovereignty,full,False,,348,2026-07-18,https://thepoint.gm/africa/gambia/headlines/govt-signs-id-card-deal-with-margins-id-systems-applications-ltd
2026-01-20 Margins takes Ghana's ID success to The Gambia,Margins takes Ghana's ID success to The Gambia,Modern Ghana,Modern Ghana,2026-01-20,day,GHA; GMB,dpi.id; finance.new; tech.industry,margins-id-group; gambia-national-id-contract; ghana-card,sovereignty,full,False,,1295,2026-07-11,https://www.modernghana.com/news/1465102/margins-takes-ghanas-id-success-to-the-gambia.html
"2026-01-11 The Year of the Teeth Data Protection in Africa Roundup, 2025, Projections for 2026","The Year of the Teeth: Data Protection in Africa Roundup, 2025, Projections for 2026",Digital Policy Alert (with Tech Hive Advisory),Maria Buza,2026-01-11,day,XAF; KEN; NGA; ZAF; GHA; DZA; GMB; BWA; DJI; UGA; SDN,gov.protect; gov.legislate; gov.policy; tech.ai; gov.regional,digital-policy-alert; tech-hive-advisory; ndpc; odpc-kenya; us-kenya-health-framework; african-union,sovereignty; colonialism,full,False,,7864,2026-07-13,https://digitalpolicyalert.org/blog/data-protection-in-africa-roundup
2026-01-05-gamtel-sysroad-50m-ppp-broadband-techafricanews,GAMTEL and SYSROAD Sign $50 Million PPP to Modernize The Gambia's Broadband Network,TechAfrica News,,2026-01-05,day,GMB,infra.connect; finance.new; tech.industry,gamtel-sysroad-ppp; gamtel; sysroad,sovereignty,full,False,,368,2026-07-18,https://techafricanews.com/2026/01/05/gamtel-and-sysroad-sign-50-million-ppp-to-modernize-the-gambias-broadband-network/
2026-01-01-ycell-gamcel-2026-gamcel-network-modernization-bw15,"YCELL — GAMCEL network modernisation, 2026",YCELL,,2026-01-01,year,GMB,infra.connect; finance.new,ycell; gamcel,,excerpt,True,,352,2026-07-22,https://thepoint.gm/africa/gambia/headlines/gamtel-ycell-sign-landmark-share-investment-and-network-modernization-agreement
2026-01-01-sysroad-gmb-2026-gamtel-broadband-ppp-bw07,"SYSROAD — GAMTEL national broadband modernisation PPP, The Gambia, 2026",SYSROAD SA HOLDING,,2026-01-01,year,GMB,infra.connect; finance.new,sysroad; gamtel,,excerpt,True,,217,2026-07-22,https://techafricanews.com/2026/01/05/gamtel-and-sysroad-sign-50-million-ppp-to-modernize-the-gambias-broadband-network/
2026-01-01 Trade-Related Illicit Financial Flows in Africa 2013-2022 (Global Financial Integrity),"Trade-Related Illicit Financial Flows in Africa, 2013–2022",Global Financial Integrity (GFI),Global Financial Integrity (editor Philip Nyakundi),2026-01,month,XSS; ZAF; NGA; GHA; CIV; KEN; GMB,data.statistics; data.open; gov.regional,global-financial-integrity; african-union,sovereignty; colonialism,full,False,,386,2026-07-12,https://gfintegrity.org/report/trade-related-illicit-financial-flows-in-africa-2013-2022/
"2025-12-26 Review of Gambia's Personal Data Protection and Privacy Act, 2025","Review of Gambia's Personal Data Protection and Privacy Act, 2025",TechHive Advisory,Ridwan Oloyede and Victoria Adaramola,2025-12-26,day,GMB,gov.protect; gov.legislate,gambia-data-protection-act-2025,,full,False,,263,2026-07-16,https://www.techhiveadvisory.africa/insights/review-of-gambias-personal-data-protection-and-privacy-act-2025
