row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
LBR-gov.legislate-mobile-money-regs,LBR,gov.legislate,Governance,instrument,Mobile Money Regulations (Central Bank of Liberia),Implemented,2024-01-01,In force as the central bank's mobile-money framework,,No change,In force (2025-08),In force and unamended; the interoperable fee schedule of 2026 was approved under it (2026-08),2024-01-01 Liberia Mobile Money Regulations (Central Bank of Liberia),,
LBR-gov.legislate-nir-act-2011,LBR,gov.legislate,Governance,instrument,National Identification Registry Act 2011,Implemented,2011-08-08,"Approved 1 August 2011, published 8 August 2011",,No change,In force (2025-08),"In force: repeals PRC Decree 65, creates the autonomous National Identification Registry and makes the National Biometric Identification System, the biometric card and the Social Security Number the primary government identity number",2011-08-08-liberia-national-identification-registry-act-2011,,
LBR-gov.legislate-statistics-act-2004,LBR,gov.legislate,Governance,instrument,National Statistics and Geo-Information Act 2004,Implemented,2026-06-29,Approved 22 July 2004,,No change,In force and unamended (2025-08),In force and unamended; the House summoned the statistics office in June 2026 to justify the population benchmarks behind a proposed expansion from 73 to 87 seats,2004-07-01-liberia-national-statistics-and-geo-information-act-2004|2026-06-29-liberia-hor-summons-nec-lisgis-constitutional-threshold,,
LBR-gov.legislate-satellite-communications-guidelines,LBR,gov.legislate,Governance,instrument,Satellite Communications Guidelines (LTA-GL-002-2026),Implemented,2026-08-25,"Licensing, tax and service rules set out for the satellite market",,Advanced,,"The regulator has set the rules of the satellite telecommunications market through its 2026 satellite communications guidelines, framing licensing, taxation and service obligations around national security and commercial transparency as space-based solutions become the route to reaching territories terrestrial networks have not",2026-08-25-liberia-regles-marche-telecoms-satellite-wearetech|2026-08-19-liberia-lta-satellite-communications-guidelines-pdf|2026-08-19-liberia-lta-satellite-communications-framework,,the regulator frames it as opening licensed satellite broadband to the named constellations; no licence has yet been issued under it on the record
LBR-gov.protect-afghs-data-sharing-arrangement,LBR,gov.protect,Governance,instrument,Data sharing arrangement under the health memorandum,"Planned, deferred to an unpublished appendix",2026-06-08,Deferred to an unpublished Appendix 5,,Baseline not held,,"A rights organisation's reading of the seven signed American health memoranda puts Liberia among three that commit to hand over any data requested for the American audit without explicit privacy safeguards, and among two whose data-sharing arrangement is deferred to an unpublished appendix; Liberia is outside the five whose text requires unilateral specimen and pathogen-sequencing sharing, and the signed memorandum carries no specimen clause",2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements,,"the same reading names Liberia as lacking a binding comprehensive data-protection law, which is what makes the audit-access provision acute; the appendix itself is not published"
LBR-gov.protect-dp-bill,LBR,gov.protect,Governance,instrument,Personal Information Act (data protection bill),Enacted,2026-08-20,Signed into force alongside the cybercrime law 2026-08-19,2025-06,Advanced,"Referred to a House committee in June 2025, unpassed, with no national data authority (2025-08)",Signed into force on 2026-08-19; no data-protection authority yet exists to administer it,"2026-08-20-wearetech-liberia-cybercrime-data-protection-laws|2025-06-11-house-reviews-privacy-data-protection-bill-observer|2026-05-16 World Bank, African DPAs outline formula for trusted digital identity, DPI|2025-02-27 Liberia struggles to enforce privacy and data protection laws",,"Drafted with Internews under the EU media programme and validated in December 2024; Liberia is an ECOWAS data-protection signatory. The law is now in force, but the base holds no authority, commencement order, registration regime or enforcement route under it, so what a data subject can do with it is unestablished"
LBR-gov.protect-orange-fine,LBR,gov.protect,Governance,instrument,Privacy enforcement against telecom operators,Implemented,2026-07-22,Orange Liberia fined LRD 4m for unauthorised issuance of a subscriber's SIM to a third party,,Advanced,Did not exist; no privacy penalty on record (2025-08),"LRD 4m fine (US$21,900 at the time, per the source) imposed by the telecoms regulator rather than under data-protection law (2026-06)",2026-07-22-liberia-strips-starcell-of-operating-license|2026-07-17-lta-telecom-reforms-star-cell-revoked-fpa,,
LBR-gov.regional-atu-standing,LBR,gov.regional,Governance,instrument,African Telecommunications Union membership,Implemented,2026-08-03,"US$361,151.36 in arrears waived and voting rights restored at the Abuja plenipotentiary session, July 2026",,Advanced,Voting rights withheld over arrears dating back to 1982 (2025-08),"Arrears waived, current obligations arranged, ratification instrument deposited and voting rights restored (2026-07)",2026-08-03-liberia-atu-arrears-waiver-voting-rights,,
LBR-gov.regional-ecowas-roaming,LBR,gov.regional,Governance,instrument,Liberia-Gambia-Sierra Leone free roaming,Implemented,2025-02-05,Took effect 2 May 2025,,No change,"In effect, home SIM at local rates across the three countries (2025-08)",In effect; no traffic or price data published (2026-08),2025-02-05-west-african-roaming-mou-lbr-gmb-sle,,
LBR-gov.regional-rwanda-e-government-study-visit,LBR,gov.regional,Governance,instrument,Study visit to the Rwandan e-government model,Implemented,2026-09-01,One of eight delegations hosted in a single week,,Baseline not held,Did not exist,"A government delegation was among eight from seven African countries hosted by Rwanda's cooperation agency in a single week at the end of August 2026, several of them studying its e-government model; some delegations travelled with the World Bank, the United Nations Development Programme or a private consultancy",2026-09-01-e-gouvernance-rwanda-etudes-gabon-guinee-liberia,,"the account names this country among the delegations without describing what its own delegation studied or what followed; no agreement, programme or replication commitment is recorded"
LBR-gov.regional-cswamz-cyber-supervision,LBR,gov.regional,Governance,instrument,West African banking supervision and cyber resilience cooperation,Planned,2026-08-19,Central bank governor's call at a CSWAMZ virtual meeting 2026-08-19,,Baseline not held,Baseline not held,"Proposed: shared cybersecurity standards, cross-border incident reporting and supervisory-technology adoption among West African regulators",2026-08-19-liberianobserver-cbl-governor-cyber-resilience,,"the central bank governor's call at a College of Supervisors of the West African Monetary Zone virtual meeting, citing Liberia's own instant-payment launch of December 2025 as a domestic benchmark; nothing is adopted, funded or scheduled, and the proposal is one governor's rather than the college's position"
LBR-gov.standards-ephyto,LBR,gov.standards,Governance,instrument,ePhyto electronic phytosanitary certificate exchange,Implemented,2026-04-21,Launched 20 April 2026,,Advanced,Paper phytosanitary certification (2025-08),"Live on the IPPC and FAO ePhyto hub under the Regional ePhyto Africa Window, replacing paper certification (2026-04)",2026-04-21-liberia-launches-e-phyto-system-agricultural-trade,,
LBR-gov.standards-standards-authority,LBR,gov.standards,Governance,instrument,Liberia Standards Authority,Implemented,2022-08-05,Established by Act signed 5 August 2022,,No change,In operation (2025-08),"The apex national standards body, grounded expressly in the ECOWAS quality infrastructure (ECOQUAL, ECOSHAM, Regulation C/REG.19/12/13) and World Trade Organization technical-barriers obligations",2022-08-05-liberia-act-establishing-liberia-standards-authority,,Capture is an excerpt: the source scan yielded only the preamble and enacting clause.
LBR-gov.standards-numbering-plan,LBR,gov.standards,Governance,instrument,National Numbering Plan,Implemented,2023-12-01,"Adopted by the LTA, December 2023",,No change,In force (2025-08),"Adopts ITU-T Recommendation E.164 for national number structure and E.212 for mobile country and network codes, giving an international standard domestic legal effect",2023-12-01-liberia-lta-national-numbering-plan,,
LBR-gov.discourse-lacc-probe,LBR,gov.discourse,Governance,instrument,Anti-Corruption Commission complaint against the LTA,In development,2026-07-30,"Complaint forwarded to the Commission's investigation unit, 30 July 2026",,Advanced,Did not exist,"Under investigation, with no evidence publicly produced and no findings made (2026-07)",2026-07-30-liberia-lacc-weighs-investigation-into-lta,,
LBR-gov.discourse-regulator-revenue-transparency,LBR,gov.discourse,Governance,instrument,Disclosure of telecommunications sector revenue,In development,2026-09-03,Acting chairperson summoned to the Executive Mansion,,Baseline not held,Did not exist,"The telecommunications regulator is under executive scrutiny over undisclosed revenue activities, its acting chairperson summoned to the Executive Mansion after the president raised concern at the regulator's recurring appearance in the media over revenue questions and urged transparency. Civil society and media have pressed for months for disclosure of sector revenue and how it is accounted for; the chairperson has maintained he is accountable to the president. Commissioners hold tenured positions removable only for established cause, and the recent court acquittal of a former chairman suspended over corruption allegations has sharpened scrutiny of the regulator's independence",2026-09-04-liberia-lta-embarrasses-boakai-transparency-test,,"no sector revenue figure, audit or disclosure instrument is published, so the dispute is about the absence of a number rather than about its size; the account rests on unnamed sources"
LBR-gov.discourse-police-connectivity-and-vehicle-procurement,LBR,gov.discourse,Governance,instrument,Police connectivity and vehicle procurement statement,Implemented,2026-08-22,Statement issued 21 August 2026,,Advanced,Did not exist,"The national police said on 21 August 2026 that none of its facilities use satellite internet and that its connectivity is supplied by the state operator under an official institutional contract; it confirmed that it bought used operational vehicles from a US firm, and said its institutional records do not support claims linking either arrangement to individuals in the country's narcotics investigation",2026-08-22-liberia-lnp-starlink-vehicle-procurement-fpa,,"a denial rather than a disclosure: no contract, value or procurement record is published alongside it"
LBR-gov.discourse-consultation-duty,LBR,gov.discourse,Governance,instrument,Statutory consultation duty on telecommunications policy,Implemented,2026-02-23,"Sections 7(1) and 11(4), Telecommunications Act 2007",,No change,In force and exercised (2025-08),"In force and exercised: the LTA opened a formal consultation on satellite communications guidelines on 23 February 2026 with a public forum, a comment deadline and a published consultation report",2026-02-23-liberia-lta-consultation-document-satellite-communications-guidelines|2007-01-01-liberia-telecommunications-act-2007,,
LBR-gov.discourse-u-report,LBR,gov.discourse,Governance,instrument,U-Report youth feedback platform,Implemented,2026-08-13,Relaunched 2026-08-13,,Baseline not held,Not held,"Relaunched by UNICEF and UNFPA with support from the Irish embassy under a joint programme with the government, giving young people an encrypted SMS channel on one operator's network to answer polls on health, water and sanitation and other social issues, with responses analysable by county and a target of at least 8,000 reporters",2026-08-13-liberia-unicef-unfpa-ureport-relaunch,,"the channel is tied to a single mobile operator's SIM cards, which bounds who can take part; no baseline participation figure or publication rule for the results is stated"
LBR-finance.budget-universal-access-fund,LBR,finance.budget,Finance,instrument,Universal Access Fund (LTA-REG-0006),Implemented,2025-10-20,Regulations made September 2015,,No change,Levy-funded and disbursing (2025-08),"Funded by a licensee contribution set at 0.5 per cent of annual gross revenues, with annual legislative approval for disbursement; its most recent published deployment is a satellite installation in Vahun District, Lofa County",2025-10-20-liberia-uaf-starlink-installed-vahun-district-lofa|2015-09-01-liberia-lta-universal-access-fund-regulations-reg-0006,,
LBR-finance.mou-cybaston,LBR,finance.mou,Finance,instrument,Cybaston Digital Fast Track master agreement,Implemented,2024-09-24,Signed 23 September 2024,,No change,In force (2025-08),"A five-year master service framework covering undersea capacity of up to 1 Tbps, a data centre for consolidated e-government services, e-visa, e-tax and e-tourism, a security operations centre and a computer incident response team, with handover to the Ministry of Posts and Telecommunications in September 2029",2024-09-24-liberia-cybaston-five-year-digital-fast-track-agreement,,The company name appears as both Cybaston and Cybastion across government releases.
LBR-finance.new-afghs-data-systems,LBR,finance.new,Finance,instrument,America First Global Health Strategy health data systems funding,Planned,2026-04-02,Memorandum of understanding signed 9 December 2025,,Advanced,Did not exist,"US$26,133,684 planned over 2026-2030 for health data systems including electronic medical records, a laboratory information system, disease surveillance and DHIS2, non-binding and subject to the availability of funds; the signed text commits Liberia to an open-source EMR rolled out to 100% of public health facilities by 2030 and gives the United States audit access to up to 5% of health facilities, with a data-sharing arrangement still to be negotiated and expected to run ten years, but no specimen-sharing or personal-data clause; the memorandum's text was published in March 2026 and then withdrawn, and is the subject of a federal freedom-of-information suit filed 2 April 2026 (2026-04)",2025-12-09-state-lbr-afghs-data-systems-2025-record|2026-04-02-public-citizen-v-department-of-state-foia-complaint|2025-12-09-afghs-mou-liberia,,"Planned United States support across the whole memorandum is US$124,418,400 against Liberia's US$50,725,704."
LBR-finance.new-wardip2,LBR,finance.new,Finance,instrument,WARDIP2 financing for Liberia,Implemented,2026-06-08,"US$125m of World Bank agreements signed at Mount Coffee, 8 June 2026, of which US$50m is WARDIP2",,Advanced,Did not exist,"US$50m committed for broadband, cybersecurity, digital governance and digital payments within a US$137m three-country operation (2026-06)",2026-06-08-125m-world-bank-wardip2-financing-techafricanews|2026-03-13-techafricanews-world-bank-wardip2-137m,,
LBR-finance.new-yeib,LBR,finance.new,Finance,instrument,Youth Entrepreneurship Investment Bank,In development,2026-07-28,"Put at almost US$18m by the finance minister, with a national coordinator recruited, July 2026",,Baseline not held,,"Almost US$18m targeting 30,000 youth-led businesses and about 100,000 jobs, with a board being constituted; no disbursement stated (2026-07)",2026-07-28-liberian-observer-24-hour-digital-economy-national-switch,,
LBR-infra.connect-5g,LBR,infra.connect,ICT Infrastructure,instrument,5G network services,Planned,2026-01-29,"Stated as planned by the LTA chairman, January 2026",,Advanced,Did not exist,"Plans stated with investors still being engaged; no spectrum award, licence condition or launch date published (2026-01)",2026-01-29-liberia-verge-5g-revolution-observer,,
LBR-infra.connect-domestic-fibre,LBR,infra.connect,ICT Infrastructure,instrument,Domestic fibre-optic backbone extension,In development,2026-07-23,"Extension from Buchanan toward Rivercess, Sinoe, Maryland, Grand Gedeh and Nimba reported under way",,Baseline not held,,"Line reported reaching Loguatuo from Monrovia with private firms extending it south-east; no route map, kilometre figure or completion date published (2026-01)",2026-01-29-liberia-verge-5g-revolution-observer|2026-07-23-liberia-lta-commissioner-honnah-expanding-digital-access,,
LBR-infra.connect-ecowas-second-submarine-cable,LBR,infra.connect,ICT Infrastructure,instrument,"ECOWAS second submarine cable (Cabo Verde, Liberia, Sierra Leone, Guinea-Bissau)",Planned,2025-10-22,"Feasibility study reviewed and approved at the ECOWAS expert workshop, Monrovia, 22-24 October 2025",,Advanced,Did not exist,"Member-state experts with technical and financial partners reviewed and approved the feasibility study for a second submarine cable serving Cabo Verde, Liberia, Sierra Leone and Guinea-Bissau at a workshop organised by the ECOWAS Project Preparation and Development Unit in Monrovia, 22-24 October 2025; no route, cost, landing site or construction date is published",2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde,,"A regional project ECOWAS runs for four member states, the workshop hosted in Monrovia; the same record sits on the Cabo Verde, Sierra Leone and Guinea-Bissau ledgers. Whether it is the same project as the second landing at Buchanan this ledger holds separately is not stated by either source."
LBR-infra.connect-ixp,LBR,infra.connect,ICT Infrastructure,instrument,Liberia Internet Exchange Point,"Implemented, under-peered",2025-12-05,"Launched in Monrovia, 6 August 2015",,No change,"Operating, hosted by the Cable Consortium of Liberia (2025-08)","Functional but under-peered: the regulator reported governance problems and limited provider participation in December 2025, with many providers still not peering, against upgraded equipment and a newly elected exchange association leadership",2025-12-05-liberia-lta-strengthen-internet-exchange-point-national-peering-forum|2015-08-02-au-setting-up-and-launching-internet-exchange-point-liberia,,
LBR-infra.connect-affordability,LBR,infra.connect,ICT Infrastructure,measure,Mobile data affordability (5GB basket against average monthly income),,2026-04-07,"Regulator's sector series, 2023-2025",,"Advanced, on income growth alone","13.6 per cent of average monthly income, 2023","12.1 per cent in 2025 against a 2 per cent benchmark; the basket price held flat at US$8 across all three years while average monthly income rose from US$59 to US$66, and the general services tax rise of April 2026 held telecommunications at 15 per cent",2026-04-01-liberia-lta-sector-trends-at-a-glance-data-snapshot-2025|2026-04-07-liberia-lra-adjustment-goods-and-services-tax-rates,,
LBR-infra.connect-second-cable,LBR,infra.connect,ICT Infrastructure,instrument,Second submarine cable landing at Buchanan,Planned,2026-07-23,"Announced by the Posts and Telecommunications Minister at the technology summit, 21 July 2026",2026-01-29,Advanced,One submarine cable in Monrovia; a second landing at Buchanan not yet stated (2025-08),"Second landing at Buchanan sought, with partial funding stated as sourced and investors still being sought; no landing partner, cost or date published (2026-07)",2026-07-23-liberia-lta-commissioner-honnah-expanding-digital-access|2026-01-29-liberia-verge-5g-revolution-observer,,
LBR-infra.connect-starcell-licence,LBR,infra.connect,ICT Infrastructure,instrument,Starcell International Liberia licence,Discontinued,2026-07-22,"Universal licence and spectrum authorisation revoked with immediate effect, 22 July 2026",,Closed,"Licensed but not operating since 2020, under a 90-day suspension from 9 February 2026","Revoked, with spectrum, numbering and regulatory privileges reverting to the regulator (2026-07)",2026-07-22-liberia-strips-starcell-of-operating-license|2026-07-17-lta-telecom-reforms-star-cell-revoked-fpa,,"Market as estimated by Omdia at Q2 2026: Orange Liberia 3.2m subscribers, Lonestar Cell 2.3m, Libtelco 14,000."
LBR-infra.connect-starlink-schools,LBR,infra.connect,ICT Infrastructure,instrument,Starlink School Connect programme,In development,2026-07-23,About 90 of 156 schools connected,,Baseline not held,,"About 90 of 156 public high schools connected; no funder, cost or completion date published (2026-07)",2026-07-17-lta-telecom-reforms-star-cell-revoked-fpa|2026-07-23-liberia-lta-commissioner-honnah-expanding-digital-access,,
LBR-infra.connect-traffic-monitoring,LBR,infra.connect,ICT Infrastructure,instrument,Telecoms traffic monitoring concession,"Discontinued, under renegotiation",2026-07-30,"Complaint over the replacement arrangement forwarded to the Anti-Corruption Commission's investigation unit, 30 July 2026",,Regressed,"Concession with Telecom International Alliance operating, ratified by the legislature in 2022 and held valid by the Ministry of Justice in 2024 (2025-08)","Suspended, with a joint legislative committee recommending renegotiation rather than cancellation, operator funds in escrow of undisclosed amount, and a corruption complaint under investigation (2026-07)",2026-07-30-liberia-lacc-weighs-investigation-into-lta,,No evidence has been publicly produced and no findings made in the complaint.
LBR-infra.connect-clsg-fibre,LBR,infra.connect,ICT Infrastructure,instrument,TRANSCO CLSG spare fibre commercialisation,In development,2026-06-16,"Regional consensus reached to commercialise spare fibre on the CLSG grid, June 2026",,Advanced,"Sole reliance on the ACE cable landing in Monrovia, with no terrestrial redundancy agreed (2025-08)","Agreement in principle to commercialise spare fibre across Liberia, Sierra Leone, Guinea and Cote d'Ivoire; no operator, tariff or date published (2026-06)",2026-06-16-transco-clsg-fibre-expansion-techafricanews,,
LBR-infra.store-ccl-colocation,LBR,infra.store,ICT Infrastructure,instrument,Cable Consortium of Liberia colocation facility,Implemented,2025-04-29,Rack specifications published by the operator,,No change,In operation (2025-08),"The only Liberian facility owner publishing its own capacity: climate-controlled racks offered at 2-10U at 1kW, 24U at 3kW and 42U at 5kW at the Monrovia landing station, with uninterruptible and generator power, air conditioning and fire suppression",2025-04-29-cable-consortium-of-liberia-co-location-services,,"Offered rack configurations, not an installed or occupied capacity figure."
LBR-infra.store-national-data-centre,LBR,infra.store,ICT Infrastructure,instrument,National data centre,Planned,2026-07-23,"Announced by the Posts and Telecommunications Minister, 21 July 2026",,Advanced,Did not exist,"Announced to hold government data domestically; no site, cost, timetable or operator named (2026-07)",2026-07-23-liberia-lta-commissioner-honnah-expanding-digital-access,,
LBR-infra.store-continuity-standards,LBR,infra.store,ICT Infrastructure,instrument,Payment-system continuity and disaster-recovery standards,Planned,2026-07-01,Committed in the central bank's 2026 policy statement,,Advanced,No published continuity or backup standard (2025-08),"The central bank has undertaken to set minimum uptime, disaster-recovery and business-continuity standards for payment participants and to require regular resilience testing; the supreme audit institution separately records its own servers, networks and backup systems as fragile (2026-07)",2026-01-01-liberia-cbl-policy-statement-2026|2026-07-01-liberia-gac-strategic-plan-2026-2030,,
LBR-infra.store-buchanan-data-centre,LBR,infra.store,ICT Infrastructure,instrument,Tier III+ data centre at Buchanan,In development,2026-03-01,"Stated as under development in the National Data Governance Policy, March 2026",,Baseline not held,,"Stated as under development for sovereign hosting of the National Identification Registry and the Liberia Revenue Authority; no operator, cost or completion date published (2026-03)",2026-03-01-liberia-national-data-governance-policy,,
LBR-infra.energy-electricity-law-2015,LBR,infra.energy,ICT Infrastructure,instrument,2015 Electricity Law and the Rural Energy Fund,Implemented,2025-02-01,Enacted 23 October 2015,,No change,In force (2025-08),"Puts the Rural and Renewable Energy Agency and the Rural Energy Fund on a statutory footing and requires system plans to be filed with the regulator, which published its own inventory of generation, imports, transmission assets and connections for 2024",2015-10-23-liberia-2015-electricity-law|2025-02-01-liberia-lerc-annual-report-2024,,
LBR-infra.energy-wardip-esmf,LBR,infra.energy,ICT Infrastructure,instrument,WARDIP-SOP2 environmental and social management framework,Implemented,2025-12-11,Issued December 2025,,Advanced,No document treating water or power at digital-infrastructure sites (2025-08),"Sets construction water-use and electrical-hazard requirements for data-centre and cable landing-station works, the only Liberian instrument addressing utilities at digital sites (2025-12)",2025-12-11-liberia-mopt-wardip-sop2-esmf,,
LBR-infra.cybersec-cybercrime-act,LBR,infra.cybersec,ICT Infrastructure,instrument,Cybercrime Act 2025,Enacted,2026-08-20,Signed into force by the President 2026-08-19,,Advanced,Not in force,"Signed into force on 2026-08-19, seven months after the Legislature passed it and nearly nineteen months after the House's data-breach proceedings",2026-08-20-tech-africa-liberia-enacts-cybercrime-data-protection-laws|2026-08-20-wearetech-liberia-cybercrime-data-protection-laws|2026-07-01-liberian-investigator-moye-cybersecurity-bill-awaits-signature|2026-04-29-executive-order-163-digital-government-ndmi-observer|2026-03-01-liberia-national-data-governance-policy|2026-02-12-house-probe-data-breach-2m-citizens-observer|2026-01-16-liberia-observer-senate-concurrence-cybercrime-act,,"the signature ends a delay the base had been carrying since January 2026, when Senate concurrence was communicated to the House. The ITU's 2024 Global Cybersecurity Index still places Liberia in its second-lowest maturity tier, which is the position the law is meant to move and has not yet moved; no commencement date, implementing regulation or enforcement body is published with it"
LBR-infra.cybersec-lta-reg-0013,LBR,infra.cybersec,ICT Infrastructure,instrument,Cybersecurity Regulations (LTA-REG-0013-2026),Implemented,2026-01-13,"Made by the LTA under the Telecommunications Act 2007, 13 January 2026, effective from the day of publication",,Advanced,Did not exist,"Requires telecom providers to store personal data and PII primarily inside Liberia's own territory (s.7.3(A)(v)), establish an in-house Cybersecurity Unit within one year of the effective date (s.7.1), notify the LTA of breaches within 24 hours and customers within 72 hours (s.7.6(A)(ii)), run annual penetration testing and keep security-event logs for at least 12 months (s.7.5), and file tested incident-response and continuity plans; the LTA is to run a sector CERT with a 24/7 hotline (s.8.2). Penalties are revenue-linked (up to US$3,000 plus 0.15% of the preceding year's gross revenue for failing to establish the Unit, escalating to US$25,000 and possible licence suspension) but apply only from one year after the effective date (s.10.7); the s.10.6 penalty escalation ladder is unreadable in both held copies (2026-01)",2026-01-13-liberia-lta-cybersecurity-regulations-reg-0013-2026,,"The s.10.6 penalty ladder is mangled in the readable text capture and unrenderable from the regulator's own image-only scan; the 13 January 2026 date is the regulation's stated making-date, not independently confirmed as the publication date that fixes entry into force under s.12.1."
LBR-infra.cybersec-data-breach-probe,LBR,infra.cybersec,ICT Infrastructure,instrument,House investigation into the 2026 data breach,In development,2026-02-12,"Investigation ordered by the House, February 2026",,Advanced,Did not exist,"Investigation ordered into an alleged breach of about 2m citizens' data across the revenue, electricity and insurance bodies; no findings published (2026-02)",2026-02-12-house-probe-data-breach-2m-citizens-observer,,The revenue authority denied the breach; the probe also cited the absence of a national cybersecurity strategy.
