indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.connect--satellite-broadband-licensing-and-availability,1,COM-infra.connect-prohibition-on-satellite-internet-deployment,,,,,,,2026-08-31,0,ministerial circular of 2025-06-09 bans satellite internet pending a licence; none granted on record,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-31,,,2026-08-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
infra.energy--grid-reliability,1,,38.8435,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,4,,88.2,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,2,COM-dpi.govtech-e-government-modernisation-project,,,,,,,2026-08-31,0,portal payment and interoperability systems in procurement; no inventory or core-system state on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,COM-gov.regional-bahrain-digital-cooperation-memorandum,,,,,,,2026-08-31,0,training and advisory cooperation signed; no in-house teams maintaining systems on record,
infra.cybersec--national-cybersecurity-readiness,2,COM-infra.cybersec-direction-nationale-de-la-cybersecurite,,,,,,,2026-08-31,0,directorate designated by the 2021 law with no operating record; no strategy adopted,
dpi.exchange--national-data-exchange-system,2,COM-dpi.exchange-government-interoperability-and-data-exchange,,,,,,,2026-08-31,0,platform procurement opened; nothing built,
dpi.exchange--use-of-digital-id-in-other-systems,,,,,,,,,2026-08-31,0,ID card production and electoral file on record; no system relying on the ID or cited absence,
dpi.exchange--interoperability-of-health-systems,2,COM-dpi.exchange-health-meteorology-data-exchange,,,,,,,2026-08-31,0,one health-meteorology exchange memorandum on the vendor's account; no HIE policy or architecture adopted,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,School platform with pupil IDs held; no exchange between two education systems shown,
dpi.exchange--interoperability-of-social-protection-systems,2,COM-dpi.registry-registre-social-unique,,,,,,,2026-08-31,0,links to ID civil registration and health recommended by the December 2025 mission; none in force,
dpi.id--robustness-of-system,2,COM-dpi.id-biometric-passport-and-national-identity,,,,,,,2026-08-31,0,biometric card production under a concession; no deduplication or unique number on record,
dpi.id--national-maintenance-of-id-and-credentials-systems,2,COM-dpi.id-biometric-passport-and-national-identity,,,,,,,2026-08-31,0,data domiciled nationally but production still by a foreign supplier; no national operation on record,
dpi.id--authentication,,,,,,,,,2026-08-31,0,Chip-bearing card and an inspection duty on record; no authentication service or cited absence,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,unplaced: birth-registration campaign and ministerial statements only; no identifier at birth in law or pilot shown,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,COM-dpi.id-personal-identification-number,,,,,,,2026-08-31,0,PIN framework validated with interoperability specified; no exchange in service,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,Identity layer and driving licence only planned; no register adopting the national number shown,
dpi.pay--governance-role-of-central-bank,3,COM-dpi.pay-komorpay-interbank-settlement-system,,,,,,,2026-08-31,0,central bank operates settlement and publishes volumes; no consumer-protection or dispute function on record,
dpi.pay--g2p-functionality,3,COM-dpi.pay-msaanda-cash-transfer-payments,,,,,,,2026-08-31,0,Msaanda transfers paid by mobile banking to 40010 households; other G2P streams not shown digital,
dpi.pay--revenue-collection,2,COM-dpi.govtech-teleprocedures-fiscales,,,,,,,2026-08-31,0,e-filing and e-payment in law since 2026; activation pending,
dpi.pay--b2b-and-b2g-functionality,2,COM-dpi.pay-mali-ya-wakazi-agent-banking,,,,,,,2026-08-31,0,agent-banking platform in test; no e-procurement or business payment service in service among these rows,
dpi.pay--p2p-p2g-and-p2b-functionality,3,COM-dpi.pay-national-interoperable-payment-switch,,,,,,,2026-08-31,0,switch live connecting banks and mobile money; merchant and government acceptance and agent reporting not on record,
dpi.pay--population-uptake,2,,45.4594,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,COM-dpi.pay-accession-to-the-pan-african,,,,,,,2026-08-31,0,PAPSS implementation commenced 2024; no bank integration or go-live on record,
dpi.pay--consumer-protection,2,COM-gov.legislate-reglement-monnaie-electronique,,,,,,,2026-08-31,0,central bank e-money regulation only; no conduct rules or redress body shown,
dpi.registry--population-register,2,COM-dpi.id-loi-etat-civil-modification-2023,,,,,,,2026-08-31,0,provided for in the 2023 civil-status law; the register does not exist,
dpi.registry--civil-register,,,,,,,,,2026-08-31,0,unplaced: modernisation study running and a financing need stated; no digital system procured piloted or rolled out,
dpi.registry--address-register,2,COM-dpi.registry-adressage-et-annuaire-national,,,,,,,2026-08-31,0,addressing process launched 2022; completion and coverage unconfirmed,
dpi.registry--business-register,2,COM-dpi.registry-business-registry-and-investment-one,,,,,,,2026-08-31,0,EU-financed platform in deployment; no online registration with identifier in service on record,
dpi.registry--social-protection-register,3,COM-dpi.registry-registre-social-unique,,,,,,,2026-08-31,0,registre social unique operating for part of the population; not linked to the ID,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Electoral file exists but the rows do not show it digital or maintained; audit only planned,
dpi.registry--tax-register,,,,,,,,,2026-08-31,0,Taxpayer file provided for by the 2011 code; nothing on its form or integrity,
dpi.registry--land-register,,,,,,,,,2026-08-31,0,Land directorate mandate and new director only; no digitisation shown under way,
dpi.mis--health,3,COM-dpi.mis-routine-national-health-information-system,,,,,,,2026-08-31,0,DHIS2 national system on the vendor's profile; no interface with registries or completeness published,
dpi.mis--education,2,COM-dpi.mis-school-records-and-digital-textbook,,,,,,,2026-08-31,0,individual-level platform partly rolled out; the new Cschool platform is private; no published school census,
dpi.mis--social-protection,3,COM-dpi.registry-registre-social-unique|COM-dpi.pay-msaanda-cash-transfer-payments,,,,,,,2026-08-31,0,registry and one programme in service; no link to the ID,
dpi.mis--tax,2,COM-dpi.govtech-teleprocedures-fiscales,,,,,,,2026-08-31,0,tax system operating but e-filing and e-payment not yet activated,
dpi.mis--customs,3,COM-dpi.mis-sydonia-world,,,,,,,2026-08-31,0,SYDONIA World in operation on the customs directorate's account; single window only scoped,
dpi.mis--land,,,,,,,,,2026-08-31,0,Geospatial database and planning schemes only; no land information system on record,
dpi.govtech--e-government-services,,,,,,,,,2026-08-31,0,Portal in procurement and scholarship portal not live; no service online or cited absence,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-08-31,0,Cabling tender covers finance ministry sites not local governments; nothing local on record,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,2026-08-31,0,unplaced: civil-status law and a registry study with a financing need only; no local records system on record,
digital.rural--digitalisation-of-rural-health-clinics,3,COM-digital.rural-elmis-facility-stock-capture,,,,,,,2026-08-31,0,stock capture digital at 58 of 74 public facilities on the vendor's account; other functions not shown digital,
digital.rural--digitalisation-of-rural-primary-schools,2,COM-digital.rural-school-equipment-kits,,,,,,,2026-08-31,0,kits delivered to four rural primaries; no national connectivity shares on record,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-08-31,0,unplaced: field consultations on Moheli only; no digital platform piloted in any office,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-08-31,0,AML strategy held without its police computerisation axes; nothing on stations,
tech.ai--use-of-ai-in-government-administration,1,COM-tech.ai-deployed-or-piloted-artificial-intelligence,,,,,,,2026-08-31,0,searched absence: no AI system deployed or piloted in government administration,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,COM-tech.ai-malaria-predictive-epidemiology,,,,,,,2026-08-31,0,malaria forecasting on health platform data at research stage; no operational output,
tech.ai--development-of-national-regional-ai-systems,2,COM-tech.ai-shikomori-text-to-speech-model,,,,,,,2026-08-31,0,individual developer's Shikomori speech model in first public trials; no funding users or deployment on record,2026-08-04-alwatwan-komori-tts-synthese-vocale-shikomori
tech.ai--control-of-ai-abuse,2,COM-tech.ai-content-labelling-and-media-literacy,,,,,,,2026-08-31,0,regulator awareness campaign and colloquium; amended code not shown promulgated and no enforcement,
tech.industry--national-capacity-in-dt-related-production,4,,0.9279,% of GDP,2023,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,COM-tech.innovate-technopole-numerique,,,,,,,2026-08-31,0,technopole in pilot with twelve trained; no incubation cohort or tenants on record,
tech.innovate--tech-startup-ecosystem,2,COM-tech.innovate-facilite-emploi-2,,,,,,,2026-08-31,0,donor financing scheme and hackathon grants; no start-up statute,
capacity.training--dt-related-training-in-secondary-education,2,,24.4833,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,3,,0.4428,% of employment,2021,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,COM-capacity.research-shikomori-ict-policy-research|COM-capacity.research-datacipation-engagement,,,,,,,2026-08-31,0,one policy article and a foreign institute's strategy validation; no funded national programme,
include.access--citizen-feedback-portals,2,COM-include.access-food-systems-grievance-mechanism,,,,,,,2026-08-31,0,grievance mechanism being set up and a justice ministry contact form; no cases or receipts on record,
include.access--citizen-participation-in-policy,2,COM-capacity.research-datacipation-engagement,,,,,,,2026-08-31,0,"review and validation workshops on one instrument, the data strategy; no stated procedure",
include.access--inclusion-of-persons-with-disabilities,2,COM-include.access-loi-14-037-au-personnes-handicapees,,,,,,,2026-08-31,0,2014 disability law in force with no information or ICT provision,
include.access--inclusion-of-refugees-and-idps,2,COM-include.access-refugee-and-asylum-caseload,,,,,,,2026-08-31,0,24 people registered under UNHCR's mandate; no documentation or state system on record,
data.statistics--national-strategy-for-development-of-statistics,,,,,,,,,2026-08-31,0,Capacity and digitised-statistics projects only; no NSDS or cited absence,
data.statistics--censuses-and-surveys,2,COM-data.statistics-fifth-population-and-housing-census,,,,,,,2026-08-31,0,census instruments finalised with pilot from September 2026; no enumeration yet,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-08-31,0,unplaced: statistics act and a UN statistics modernisation project; no administrative-data use or cited absence,
data.open--use-of-open-data,2,COM-data.statistics-national-open-data-or-statistical,,,,,,,2026-08-31,0,microdata archive of fifteen datasets behind registration; no open licence,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-08-31,0,unplaced: FAO-run earth-observation dashboard only; no Comorian institution using it and no cited absence,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,WIGOS training and regional early-warning project held; no satellite data stream shown,
