indicator_id,progress,summary,developments,row_ids
gov.regional--regional-policy-collaboration,Advanced,A [ministerial visit to a continental telecommunications union](2026-08-12-south-sudan-atu-digital-infrastructure-collaboration) produced a pledge of collaboration rather than an instrument.,"The visit was made to the union's regional headquarters in August 2026, and no workplan, contribution or membership status is stated ([visit](2026-08-12-south-sudan-atu-digital-infrastructure-collaboration)).

It is recorded as a pledge rather than an instrument. Against a country whose fibre backbone is untendered, whose spectrum strategy is consultant-led and whose gateway is privately operated, a ministerial visit is the whole of the regional engagement the base can date.",SSD-gov.regional-atu
gov.regional--shared-regional-infrastructure,Advanced,"A [cross-border digital connectivity memorandum with a neighbour](2026-06-30-world-bank-eardip-isr-seq7) is recorded as delivered, and a [regional satellite feasibility study](2026-08-24-chimpreports-ncip-partner-state-communications-satellite-study) opened a joint funding account.","The memorandum is recorded as delivered in the regional project's implementation report, and the signing date is not stated in it ([memorandum](2026-06-30-world-bank-eardip-isr-seq7)).

Partner states opened a joint funding account for a communications satellite feasibility study with deposits due 30 September 2026; neither the study's cost nor each state's share was disclosed ([study](2026-08-24-chimpreports-ncip-partner-state-communications-satellite-study)).

The country's fibre backbone runs through the same neighbour, so the memorandum is the legal frame under which its international capacity will arrive.",SSD-gov.regional-kenya-connectivity-mou|SSD-infra.connect-regional-communications-satellite-study
gov.discourse--open-discussion-of-government-policy,Regressed,"The regulator [ordered internet service providers to block social media for 30 to 90 days](2025-01-24-social-media-shutdown-cpj), a power exercised without a published legal basis.","The information technology minister denied two documents alleging a US$15m influence-buying transfer by the firms contracted for the e-government programme ([report](2026-08-31-eyeradio-south-sudan-crawford-capital-fake-documents)). The documents' authenticity is contested and the base holds no independent verification.

The order was issued in January 2025 ([order](2025-01-24-social-media-shutdown-cpj)).

No statutory basis, appeal route or duration determination is published for it. The cybercrime Act signed a year later criminalises false information, online impersonation and hate speech, so the same period saw both an administrative blocking power exercised and speech offences enacted, neither with a readable instrument behind it.",SSD-infra.connect-blocking-power|SSD-gov.discourse-contractor-influence-allegation
finance.mou--strategic-relationships,No change,"An [air traffic management system loan](2018-01-01-eximbank-cn-ssd-001-china-eximbank-provides-2488-million-loan) of US$271,154,617 is the largest single tracked commitment on this ledger, at year precision.","The commitment is dated to the year only ([loan](2018-01-01-eximbank-cn-ssd-001-china-eximbank-provides-2488-million-loan)).

It dwarfs every digital instrument recorded here, and nothing on file records disbursement, delivery or an operating system against it.",SSD-finance.mou-atms-loan
finance.new--development-partner-project-financing,"Mixed, a regional project financing the backbone, the spectrum strategy and the payroll register while private investment mobilised has not moved","A [regional digital integration project](2026-06-30-world-bank-eardip-isr-seq7) issued its seventh implementation report after a mid-term review, and [private-sector investment mobilised](2026-06-30-world-bank-eardip-isr-seq7) under it has not moved.","The project was approved in May 2023 and finances the spectrum and 5G strategy work as well as the fibre programme; its report is also the source for four separate absences recorded in this unit — cloud guidelines, an e-commerce strategy, an incident response team, and a cross-border memorandum ([project](2026-06-30-world-bank-eardip-isr-seq7)).

Private-sector investment mobilised under it has not moved ([investment](2026-06-30-world-bank-eardip-isr-seq7)).

One lender's implementation report is doing most of the work of a national statistical record here, which is a limit on this reading as much as a finding about the country.",SSD-finance.new-eardip|SSD-finance.new-eardip-private-investment
infra.connect--mobile-penetration,Advanced,"A [fifteen-year operator licence](2025-04-14-mtn-15yr-mobile-licence-techafricanews) was awarded in April 2025, while a [coverage extension expected from February 2026](2026-07-29-kauto-leaders-call-expansion-mobile-network-coverage) has not been delivered.","The licence was awarded in April 2025 ([licence](2025-04-14-mtn-15yr-mobile-licence-techafricanews)), and an operator launched embedded subscriber identity service in January 2025 ([service](2025-01-22-mtn-esim-launch-telecomreviewafrica)).

The coverage extension to one administrative area was expected from February 2026 and has not arrived. Operators are reported as citing doubts about revenue from the area, and no operator statement is held ([coverage](2026-07-29-kauto-leaders-call-expansion-mobile-network-coverage)).

That is the market answer to a low-income rural area with no universal service instrument to override it, and this base holds no such fund for the country.",SSD-infra.connect-mtn-licence|SSD-tech.industry-esim|SSD-infra.connect-kauto-coverage|SSD-infra.connect-rural-coverage-gap
infra.connect--internet-usage,Advanced,"[Internet users and penetration](2025-07-03-nca-internet-growth-figures-eyeradio) were reported by the regulator in July 2025, and no later national measurement is held.","The figures are the regulator's own ([figures](2025-07-03-nca-internet-growth-figures-eyeradio)).

Thirteen months without a further measurement, in a period covering two tariff adjustments and a licence award, means the direction of use since then is unknown.",SSD-include.access-penetration
infra.connect--mobile-affordability,Regressed,"[Three tariff adjustments](2026-08-21-radiotamazuj-south-sudan-parliament-telecom-tariff-hikes) on exchange-rate grounds brought Parliament to summon the information minister, after an [operator cut tariffs 25 per cent](2025-12-12-mtn-25pct-tariff-cut-laws-techafricanews) in December 2025.","The adjustments ran through 2026 in three phases and no regulator determination, tariff schedule or operator justification is published; Parliament moved to summon the minister on 21 August 2026 ([summons](2026-08-21-radiotamazuj-south-sudan-parliament-telecom-tariff-hikes), [phase three](2026-08-20-onecitizendaily-nca-telecom-tariff-phase-three), [phase two](2026-07-27-onecitizendaily-nca-telecom-tariff-phase-two), [second](2026-07-26-south-sudan-second-telecom-tariff-adjustment), [operator](2026-06-26-zain-south-sudan-tariff-exchange-rate-adjustment), [first](2026-06-25-nca-telecom-tariff-adjustment-radiotamazuj)).

An operator cut tariffs by 25 per cent in December 2025 with the ministry pressing for more ([cut](2025-12-12-mtn-25pct-tariff-cut-laws-techafricanews)), and the revised rates after the adjustments are unpublished ([price](2026-07-27-onecitizendaily-nca-telecom-tariff-phase-two), [editorial](2025-11-27-editorial-high-mobile-data-cost-onecitizendaily)).

So the direction is a cut followed by three rises, none of which can be quantified from anything published.",SSD-infra.connect-tariff-adjustment|SSD-include.access-mtn-tariff-cut|SSD-include.access-data-price
infra.connect--national-fibre-backbone,Advanced,"A [commercial fibre project moved to execution](2026-03-04-nct-bayobab-national-backbone-fiber-techreviewafrica) in early 2026, and the [state backbone programme](2026-06-30-world-bank-eardip-isr-seq7) states fibre tendering starting in the second half of 2026.","The commercial project holds a fifteen-year licence and moved to execution with a local partner in early 2026 ([execution](2026-03-04-nct-bayobab-national-backbone-fiber-techreviewafrica), [licence](2025-11-25-bayobab-15yr-fibre-licence-techafricanews)).

The state programme runs about 2,400 km through a neighbour ([tendering](2026-06-30-world-bank-eardip-isr-seq7)); the design budget and route length are the government's own figures, and the lender's implementation report puts tendering in the second half of 2026 ([tendering](2026-06-30-world-bank-eardip-isr-seq7), [network](2025-10-09-2400km-fiber-optic-network-techafricanews), [design](2025-06-30-9m-fiber-optic-design-onecitizendaily), [route](2025-08-08-fibre-from-kenya-itweb)).

Neither has laid cable on any record held.",SSD-infra.connect-bayobab-backbone|SSD-infra.connect-state-backbone
infra.connect--international-internet-bandwidth,No change,"The [international gateway is operated by a Swiss company](2026-01-17 South Sudan NCA establishes gateway services and data centre oversight committee) which also holds the national data centre, under an oversight committee constituted with it.","One privately held foreign company holds both the country's international gateway and its national data centre ([gateway](2026-01-17 South Sudan NCA establishes gateway services and data centre oversight committee)).

No concession terms, duration, revenue share or performance condition is published for either. That concentration — international transit and national hosting in the same private hands — is stated in the record and nowhere explained.",SSD-infra.connect-ssigw
infra.connect--satellite-broadband-licensing-and-availability,No change,"No [satellite broadband licence, authorisation or access terms](2025-07-03-nca-internet-growth-figures-eyeradio) are held; one account names a rural partnership and nothing more.","One account names a rural satellite partnership and no licence, authorisation or access terms are held ([account](2025-07-03-nca-internet-growth-figures-eyeradio)).

In a country whose fibre backbone is untendered and whose coverage extensions are refused on revenue grounds, the absence of any satellite licensing record is a gap in what can be said rather than evidence that no service exists.",SSD-infra.connect-starlink
infra.store--local-data-centre-capacity-all-providers,"Mixed, a national data centre described as halfway complete in April 2026 after being described as operating in January, with no construction record in any reachable source","The [national data centre](2026-04-30-ateny-digital-transformation-nairobi-summit-eyeradio) was described as halfway complete in April 2026, while the regulator in January described the operator as managing critical data centre infrastructure in the present tense.","The two accounts do not agree and the later one reports less progress ([halfway](2026-04-30-ateny-digital-transformation-nairobi-summit-eyeradio), [interest](2025-09-29-huawei-interest-digital-future-itweb)). Both are ministerial or summit statements.

No construction record exists in any reachable published source: the regulator's publications page carries five documents and none concerns it, the ministry publishes nothing after December 2025, and the operator has made no statement. It is not donor-financed — the lender's project carries no data-centre workstream — so no procurement record exists where one normally would, and the operator is a privately held Swiss company of about nine people that files no public accounts.

An oversight committee for gateway services and the data centre was constituted with that same company in January 2026, and no output from it is on record ([committee](2026-01-17 South Sudan NCA establishes gateway services and data centre oversight committee)).",SSD-infra.store-data-centre|SSD-infra.store-gateway-committee
infra.energy--grid-reliability,Advanced,"A [solar-hybrid telecom energy programme](2026-01-01-finnfund-ssd-2026-south-sudan-crei-solar-telecom-bw09) took a US$5m follow-on investment, bringing one investor's total to US$10m.","The programme is backed by a European sustainable development fund, and the site and coverage figures are the investor's and operator's own ([follow-on](2026-01-01-finnfund-ssd-2026-south-sudan-crei-solar-telecom-bw09), [investment](2024-01-01-finnfund-ssd-crei-2024-crei-south-sudan-telecom-energy-infrastructure)).

Powering tower sites off-grid is the precondition for the coverage extensions the market has declined to fund, and this is the only energy instrument in the ledger.",SSD-infra.energy-crei
infra.capacity--robustness-of-government-hardware-and-software,Advanced,"A [biometric registration of public servants](2026-06-24-biometric-registration-organised-forces-onecitizendaily) entered its third phase for the organised forces, siloed from any identity layer and governed by no data-protection authority.","The third phase launched in June 2026, backed by the lender and aimed at purging ghost workers and duplicate names ([phase](2026-06-24-biometric-registration-organised-forces-onecitizendaily), [drive](2026-01-16-15m-biometric-drive-dpi-ghost-workers-onecitizendaily)).

It is siloed from any identity layer and no data-protection authority governs it. Biometric capture of the armed and uniformed services, with no statute, no controller and no retention rule, is the most sensitive collection in this ledger.",SSD-dpi.mis-biometric-payroll
infra.cybersec--national-cybersecurity-readiness,"Mixed, a financial-services security lab stood up while no national incident response team exists","A [Digital Financial Services Security Lab](2026-03-17-itu-dfs-security-lab-eyeradio) was stood up with the regulator, the central bank and an international body, while [no national incident response team](2026-06-30-world-bank-eardip-isr-seq7) is established.","The lab was stood up in March 2026 ([lab](2026-03-17-itu-dfs-security-lab-eyeradio)).

No national computer security incident response team is established, recorded as such by the lender in June 2026 ([team](2026-06-30-world-bank-eardip-isr-seq7)).

So the country has a sector-specific security capability for payments and no national one, a year after enacting its first computer-crime statute.",SSD-infra.cybersec-dfs-lab|SSD-infra.cybersec-csirt
dpi.id--robustness-of-system,Advanced,"A [unified national digital identity system](2026-07-28-civil-registry-digital-system-birth-death-marriage) was announced for every citizen aged 18 and over, against a base in which close to 90 per cent of the population holds no government-recognised identification.","The announcement came in July 2026 alongside the civil registry plan ([announcement](2026-07-28-civil-registry-digital-system-birth-death-marriage), [records](2026-07-24-south-sudan-modern-digital-birth-death-marriage-records)).

Five machine systems were delivered in May 2026, two for passports and three for identity and nationality documents ([machines](2026-05-08-govt-procures-5-machine-systems-id-passport-onecitizendaily)).

The production capacity is therefore arriving before the statute, the data-protection law, the register design and the fee structure that would decide who can actually use it.",SSD-dpi.id-digital-id|SSD-dpi.id-id-machines
dpi.id--registration-of-entire-population,Advanced,"[School-based national identity registration](2026-08-04-immigration-directorate-launches-school-based-national-id-registration) was launched for examination candidates, against a [nationality certificate held by about 10 per cent](2025-12-15 Strengthening Civil Registration and Ending Statelessness in South Sudan) of the population.","Registration was launched at a secondary school in August 2026 with expansion to more schools planned, following card collections in one region ([school](2026-08-04-immigration-directorate-launches-school-based-national-id-registration), [collection](2026-07-13-national-id-cards-collection-greater-yei-onecitizendaily), [issuance](2024-11-21 Over 17,400 South Sudanese receive national identity cards thanks to UNHCR and the EU)). The stated fee is over 50,000 South Sudanese pounds ([school](2026-08-04-immigration-directorate-launches-school-based-national-id-registration)).

About 10 per cent of the population holds a nationality certificate ([certificate](2025-12-15 Strengthening Civil Registration and Ending Statelessness in South Sudan)); stock held and cards issued are reported on different bases across sources and no single reconciled coverage figure exists ([certificate](2025-12-15 Strengthening Civil Registration and Ending Statelessness in South Sudan)).

A personal identity card required for banking, land transactions and court processes stood at 380,000 held by the directorate in January 2026 ([card](2026-01-16 Juba - Passport, ID card issuance resumes)). A fee at that level, on those coverage figures, is the access question this unit does not address.",SSD-dpi.id-nic|SSD-dpi.id-jinsia|SSD-dpi.id-butaka
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,"[Passport stock and clearance figures](2026-08-10-south-sudan-immigration-digital-reform-handover) were given at a directorate handover, and a [new-generation passport](2026-07-26-south-sudan-new-passports-10-year-validity-eac-2027) is announced for August 2027 on a validity change with no amending instrument on file.","The stock and clearance claims are the outgoing officeholder's own, made at his own handover; the annual applicant figure and a month-long delay are the incoming officeholder's ([handover](2026-08-10-south-sudan-immigration-digital-reform-handover), [testimony](2026-08-12-south-sudan-immigration-chief-citizen-testimony), [booklets](2026-07-26-south-sudan-37000-new-passport-booklets-arrive), [resumption](2026-01-16 Juba - Passport, ID card issuance resumes)).

The new-generation and regional passport is announced for August 2027; ten-year validity would require amending the passport act, the handover was reported as having extended adult validity already, and no amending instrument is on file while the directorate's own account puts the change before the Assembly ([passport](2026-07-26-south-sudan-new-passports-10-year-validity-eac-2027), [roadmap](2026-01-30-south-sudan-costa-passport-validity-roadmap)).

A validity change reported as done and simultaneously as pending is the same unreadable-instrument problem the gazette entry describes.",SSD-dpi.id-passports|SSD-dpi.id-new-passport
dpi.pay--governance-role-of-central-bank,"Mixed, mobile money affirmed as legal tender while the instant payment rail that would carry it has not moved since 2025","The central bank [affirmed mobile money as legal tender](2025-07-19-central-bank-mobile-money-legal-tender-onecitizendaily), and the [national instant payment system](2025-02-05-africanenda-boss-nips-announcement) has been at roadmap stage since early 2025.","The affirmation was made under a 2017 electronic money regulation; the target of 30 per cent adult usage by 2027 is the central bank's own, and economists called the declaration premature in an economy over 90 per cent cash-based ([affirmation](2025-07-19-central-bank-mobile-money-legal-tender-onecitizendaily), [reactions](2025-07-22-mobile-money-legal-tender-mixed-reactions-onecitizendaily)).

Roadmap development for the instant payment system was announced in February 2025 after a 2023 proof of concept, and nothing has moved since ([roadmap](2025-02-05-africanenda-boss-nips-announcement)).

A declaration of legal tender ahead of the rail that would clear it is the sequencing this unit repeats across identity, payments and law.",SSD-dpi.pay-mobile-money-tender|SSD-dpi.pay-nips
dpi.pay--revenue-collection,Regressed,"[Cash payment of tax at revenue offices was barred](2026-07-25-south-sudan-revenue-authority-changes-tax-payment) with immediate effect in July 2026, after [cash was abolished for passport and identity payments](2026-01-19 South Sudan introduces digital payment system for passports after supply crisis) in January.","The economic reform committee ordered banks to enforce cash tax payments ([directive](2026-08-29-south-sudan-cash-tax-payments-directive)), reversing the direction the cashless measure set.

The tax measure was made by resolution of a ministerial committee on economic reform, framed by the authority as a transparency and liquidity response and stated as temporary until further notice ([resolution](2026-07-25-south-sudan-revenue-authority-changes-tax-payment)).

Cash was abolished for passport and identity payments after a supply crisis in January 2026 ([passports](2026-01-19 South Sudan introduces digital payment system for passports after supply crisis)).

Both are removals of the cash channel rather than additions of a digital one, in an economy widely described as overwhelmingly cash-based, and neither states an assisted or offline route for anyone without an account.",SSD-dpi.pay-cashless-tax|SSD-dpi.pay-cashless-passport
dpi.pay--b2b-and-b2g-functionality,Advanced,"An [interbank payment and settlement system](2025-10-10-boss-launches-first-electronic-interbank-payment-system) launched with 13 banks and all licensed banks mandated by January 2026, and its [real-time settlement component](2026-05-20-rtgs-system-uptake-cajnews) reported exceptional uptake.","The system launched in October 2025 with all licensed banks mandated onto it by 31 January 2026. It is wholesale settlement infrastructure rather than a retail instant rail, and the retail framing used at launch was promotional ([launch](2025-10-10-boss-launches-first-electronic-interbank-payment-system), [explainer](2025-10-01-eyeradio-boss-ssips-ats-plus-explainer)).

The settlement component's uptake was reported as exceptional by the central bank and the finance ministry, with no volume or value figure attached ([uptake](2026-05-20-rtgs-system-uptake-cajnews)).

Wholesale settlement working while the retail rail has not started is the correct order, and the launch framing obscured it.",SSD-dpi.pay-ssips|SSD-dpi.exchange-rtgs
dpi.pay--population-uptake,No change,"[Mobile money operators pledged nationwide agent expansion](2025-08-15-mobile-money-providers-nationwide-expansion-onecitizendaily) with the central bank, and [1,225 entrepreneurs graduated](2026-08-24-mtn-momo-south-sudan-digital-finance-skills) from an operator training programme.","The expansion pledge was made in August 2025 and no agent count, coverage figure or subsequent report is held ([pledge](2025-08-15-mobile-money-providers-nationwide-expansion-onecitizendaily), [safeguard](2025-08-29-boss-safeguard-payment-system-mtn-momo-onecitizendaily)).

The training graduation is the operator's own account, with no seed-funding total and no measure of what the training changed ([training](2026-08-24-mtn-momo-south-sudan-digital-finance-skills)).

Against an economy that remains overwhelmingly cash-based, neither a pledge nor a graduation count establishes uptake.",SSD-dpi.pay-mobile-money-services|SSD-capacity.training-momo-entrepreneur-training
dpi.pay--cross-border-functionality,Advanced,"[Bilateral support for financial technology](2026-08-26-uk-south-sudan-fintech-cooperation-itweb) was reported in August 2026, with no instrument, envelope, workstream or timetable stated.","The support was reported in August 2026 ([support](2026-08-26-uk-south-sudan-fintech-cooperation-itweb)).

The base holds no domestic payment system for it to attach to: the instant rail is at roadmap stage and the payment system bill is at validation workshop.",SSD-dpi.pay-bilateral-fintech-support
dpi.registry--civil-register,Advanced,"A [centralised civil registration system](2026-07-28-civil-registry-digital-system-birth-death-marriage) was announced with health facilities notifying births, one issuing authority and compulsory death registration, against [birth registration coverage](2026-07-22-south-sudan-id4d-country-diagnostic-national-id-gap) that has not moved.","The announcement came in July 2026 ([announcement](2026-07-28-civil-registry-digital-system-birth-death-marriage), [statelessness](2025-12-15 Strengthening Civil Registration and Ending Statelessness in South Sudan)).

Birth registration coverage has not moved on the figures held, which come from an identity diagnostic and a statelessness study rather than from a national series ([coverage](2026-07-22-south-sudan-id4d-country-diagnostic-national-id-gap), [study](2025-12-15 Strengthening Civil Registration and Ending Statelessness in South Sudan)).

Making death registration compulsory and centralising issuance are both enforcement designs, and neither the register nor the statute behind it exists yet.",SSD-dpi.registry-crvs|SSD-dpi.registry-birth-registration
dpi.registry--land-register,No change,"No [digital land register](2025-06-18-digital-land-register-fraud-onecitizendaily) programme, instrument or system is held; the record is one expert's advocacy for a central database.","The advocacy was published in June 2025 in the context of land fraud ([advocacy](2025-06-18-digital-land-register-fraud-onecitizendaily)).

A personal identity card is required for land transactions, so the register that would record those transactions does not exist while the credential to conduct them does.",SSD-dpi.registry-land-register
dpi.mis--education,Advanced,"An [education in emergencies management information system](2026-08-05-south-sudan-launches-new-education-in-emergencies-data-system) was launched on the same platform the health ministry has run since 2018, after training 35 master trainers.","It was launched with international partners and funded by an education fund ([system](2026-08-05-south-sudan-launches-new-education-in-emergencies-data-system)).

Building on an instance already running for health is the only reuse of existing government infrastructure recorded in this unit, and it is donor-led.",SSD-dpi.mis-eie-mis
dpi.mis--tax,Advanced,"A [six-year telecom revenue-assurance agreement](2025-10-09-ssra-nca-ensoft-six-year-revenue-digitization-deal-eyeradio) was signed by the revenue authority and the regulator, with the vendor taking 3.56 per cent.","The agreement is a build-operate-transfer arrangement ([agreement](2025-10-09-ssra-nca-ensoft-six-year-revenue-digitization-deal-eyeradio)).

The vendor is named differently in two accounts and no source on file settles the name, which is worth stating: the party taking a percentage of telecommunications revenue for six years cannot be reliably identified from the published record.",SSD-dpi.govtech-ensoft-bot
dpi.mis--customs,Advanced,[Electronic cargo tracking](2026-05-14-south-sudan-defends-crawford-capital-deal-eastleighvoice) was introduced by the revenue authority for inbound goods.,"It was introduced in 2026 ([tracking](2026-05-14-south-sudan-defends-crawford-capital-deal-eastleighvoice)).

The account reaches the base through the government's defence of the e-government concession, so the tracking system is evidenced only inside an argument about the contract that delivered it. No coverage, volume or clearance-time figure is published.",SSD-dpi.govtech-cargo-tracking|SSD-dpi.exchange-import-e-permit-charge
dpi.govtech--e-government-services,"Mixed, three platforms live while the exclusive concession behind them was signed without tender and its revenue share is disputed","An [exclusive e-Government services contract](2025-09-16-ohchr-plundering-a-nation-south-sudan-a-hrc-60-crp-5) was signed in 2019 without competitive tender, with the profit share put at 75 per cent by a United Nations commission and at 2 per cent by the company.","The commission puts the profit share at 75 per cent to the contractor ([commission](2025-09-16-ohchr-plundering-a-nation-south-sudan-a-hrc-60-crp-5)); the company says it takes a 2 per cent platform service fee, which describes a separate tax contract ([commission](2025-09-16-ohchr-plundering-a-nation-south-sudan-a-hrc-60-crp-5)). The two accounts have not been reconciled ([commission](2025-09-16-ohchr-plundering-a-nation-south-sudan-a-hrc-60-crp-5), [denial](2026-06-22-crawford-denies-75-percent-revenue-retention-sudanspost), [defence](2026-05-14-south-sudan-defends-crawford-capital-deal-eastleighvoice), [partnership](2026-05-15-crawford-capital-eservices-partnership-citizendigital)).

The electronic visa portal runs inside that concession, applications online only with a stated 72-hour processing time and fees denominated in United States dollars, so the charge is levied through a privately operated channel ([visa](2026-07-20-south-sudan-e-visa-fee-eac-labour-mobility)).

The regulator separately launched its own services platform in February 2026, digitising licensing, payments and regulatory workflows ([platform](2026-02-13-nca-eservices-platform-revenue-onecitizendaily)).",SSD-dpi.govtech-crawford|SSD-dpi.govtech-evisa|SSD-dpi.govtech-nca-eservices
