indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.regional--regional-policy-collaboration,1,ERI-gov.regional-treaty-non-participation,,,,,,,2026-08-31,0,sole AfCFTA non-signatory at July 2026; outside the regional digital integration programme,
gov.regional--regional-legal-harmonisation,1,ERI-gov.regional-treaty-non-participation|ERI-gov.protect-none,,,,,,,2026-08-31,0,Sole non-signatory to the continental trade agreement; outside the regional digital programme; no cyberlaw to harmonise,
gov.regional--shared-regional-infrastructure,1,ERI-infra.connect-submarine-cable|ERI-gov.regional-connectivity-gap,,,,,,,2026-08-31,0,no cable landing; planned regional projects carry no commitment to serve Asmara,
gov.regional--cross-border-data-transfers,1,ERI-gov.policy-data-localisation,,,,,,,2026-08-31,0,Nothing states where personal data may be held or how it may leave,
gov.standards--national-interoperability-standards,,,,,,,,,2026-08-31,0,standards body since 1995 with no digital standard recorded; no cited absence of interoperability standards,
gov.standards--national-quality-standards,2,ERI-gov.standards-esi,,,,,,,2026-08-31,0,standards body exists; no ICT or data standard or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,standards body exists; ISO membership and adopted international standards not on record,
gov.discourse--non-governmental-contribution-to-national-policy,2,ERI-gov.discourse-participation,,,,,,,2026-08-31,0,Ad hoc workshops with non-governmental participants; no required or standing consultation with published responses,
gov.discourse--open-discussion-of-government-policy,1,ERI-gov.discourse-suppression,,,,,,,2026-08-31,0,No independent press or public forum; last of 180 on the 2026 press-freedom index,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,2026-08-31,0,"no budget document read; external assessment covers investment institutions, not a digital budget line",
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/ERI-nonstate.csv@2026-02-18,,,2026-08-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--internet-usage,1,,14.3,% of population,2020,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2015",
infra.connect--national-fibre-backbone,,,,,,,,,2026-08-31,0,minister's claims of towers and 73 km new cable; backbone reach or absence not on record,
infra.connect--international-internet-bandwidth,1,ERI-infra.connect-submarine-cable,0,routes,2024,2024-06-10-cable-firms-eye-eritrea-red-sea-houthi-attacks,,,2026-08-31,0,no cable landing; international transit on geostationary satellite,
infra.connect--internet-exchange-points,1,ERI-infra.connect-internet-exchange-points,,,,,,,2026-08-31,0,Exchange tracker records none active; August diaspora proposal has no government adoption,
infra.connect--satellite-broadband-licensing-and-availability,,,,,,,,,2026-08-31,0,Starlink lists no planned launch; no licence application or refusal on record,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-31,,,2026-08-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
infra.store--off-site-backup-capacity,,,,,,,,,2026-08-31,0,Only the state operator's commercial private cloud (six-day recovery objective) is held; no government backup site or contract on record,
infra.energy--rural-electrification,2,,43.2,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,police records system on the state's 2017 report only; core finance and revenue systems not described,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,ERI-gov.policy-geospatial-framework-capacity|ERI-digital.localgov-records-digitisation-training|ERI-capacity.literacy-civil-service,,,,,,,2026-08-31,0,training exercises only; no in-house team maintaining a system on record,
infra.cybersec--national-cybersecurity-readiness,1,ERI-infra.cybersec-national-strategy,,,,,,,2026-08-31,0,2025 profile records no public strategy; no CERT or response body on record,
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-08-31,0,customs platform and a standalone database only; no exchange layer or cited absence,
dpi.exchange--use-of-digital-id-in-other-systems,3,ERI-include.access-eritel-service-terms,,,,,,,2026-08-31,0,"ID card copy required for a telephone line, on the operator's own terms; no verification service",
dpi.exchange--interoperability-of-health-systems,,,,,,,,,2026-08-31,0,health information system in service; no exchange between health systems or cited absence on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,EMIS and teacher system in development; no link or cited absence on record,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,2026-08-31,0,vulnerability database with no exchange stated; no cited absence,
dpi.id--robustness-of-system,2,ERI-dpi.id-foundational-id,,,,,,,2026-08-31,0,2025 identity index finds no operational digital ID; handwritten card being replaced by an electronic one,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,"issued by the immigration department; platform, supplier and contracts not on record",
dpi.id--authentication,,,,,,,,,2026-08-31,0,no internet banking or cards per 2025 mutual evaluation; no statement on credential verification,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,civil registration partial with no figures; link between birth records and ID not described,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-08-31,0,zoba population registers and a CRVS plan on record; register-to-ID exchange not described,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,no public register shown keyed on the national ID; no cited absence,
dpi.pay--governance-role-of-central-bank,,,,,,,,,2026-08-31,0,central bank cash-deposit notice only; payment-systems mandate not on record,
dpi.pay--g2p-functionality,,,,,,,,,2026-08-31,0,cash dominates per 2026 trade account; government payment channels not described,
dpi.pay--revenue-collection,,,,,,,,,2026-08-31,0,tax system installed but not live; electronic payment or filing not in its stated scope,
dpi.pay--b2b-and-b2g-functionality,1,ERI-dpi.pay-financial-sector-isolation,,,,,,,2026-08-31,0,2025 mutual evaluation: no internet banking or cards; procurement channel not on record,
dpi.pay--p2p-p2g-and-p2b-functionality,2,ERI-dpi.pay-none,,,,,,,2026-08-31,0,"operator-linked wallets described as emerging and limited, trade account only; no licensed mobile-money operator",
dpi.pay--cross-border-functionality,1,ERI-dpi.pay-financial-sector-isolation,,,,,,,2026-08-31,0,"2025 mutual evaluation: no cards or internet banking, system not integrated globally",
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,"No digital financial services exist to regulate; the operator's complaint form covers internet service, not finance",
dpi.registry--population-register,3,ERI-dpi.registry-population,,,,,,,2026-08-31,0,decentralised zoba registers per a 2021 foreign-government report; updating from vital events not on record,
dpi.registry--civil-register,,,,,,,,,2026-08-31,0,registration partial with no figures; whether digital or paper not stated,
dpi.registry--address-register,,,,,,,,,2026-08-31,0,"Absent from the postal union's postcode list; postcodes are not the whole addressing system, so no absence of addressing is cited",
dpi.registry--business-register,1,ERI-dpi.registry-business,,,,,,,2026-08-31,0,"external assessment: no registration website, manual registration through six offices",
dpi.registry--social-protection-register,3,ERI-dpi.exchange-vulnerability-database,,,,,,,2026-08-31,0,welfare ministry vulnerability database per UN report; programme use and coverage not on record,
dpi.registry--electoral-register,1,ERI-dpi.registry-electoral,,,,,,,2026-08-31,0,"no election since 1993; register only in a draft law, never compiled on record",
dpi.registry--tax-register,,,,,,,,,2026-08-31,0,legacy tax system implied; register integrity and identifiers not described,
dpi.registry--land-register,,,,,,,,,2026-08-31,0,cadastral office in law since 1997; operational extent not on record,
dpi.mis--health,3,ERI-dpi.mis-health-information-system,,,,,,,2026-08-31,0,HIS in the ministry's sector plan and on DHIS2; reporting completeness not published,
dpi.mis--education,2,ERI-dpi.mis-emis-analytical-support|ERI-dpi.mis-education-information-system-standing,,,,,,,2026-08-31,0,EMIS being strengthened with named weaknesses; no annual census publication on record,
dpi.mis--social-protection,,,,,,,,,2026-08-31,0,vulnerability database is not a programme MIS; no programme system on record,
dpi.mis--justice,,,,,,,,,2026-08-31,0,ministry's own review names no system; not a statement that records are paper-based,
dpi.mis--tax,2,ERI-dpi.mis-tax-administration,,,,,,,2026-08-31,0,"integrated tax system procured 2023, not live; no e-filing or e-payment on record",
dpi.mis--customs,3,ERI-dpi.exchange-asycuda-world,,,,,,,2026-08-31,0,ASYCUDA World in service from January 2026; posts covered and single window not on record,
dpi.mis--land,,,,,,,,,2026-08-31,0,cadastral office and GIS training only; no land information system on record,
dpi.govtech--e-government-services,1,ERI-dpi.govtech-online-services,,,,,,,2026-08-31,0,2022 govtech dataset records no online public service portal; no citizen-facing service since,
digital.localgov--ict-infrastructure-for-local-government,,,,,,,,,2026-08-31,0,only source does not reach its ICT chapter,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,2026-08-31,0,records training only; no records system approved or in service,
digital.rural--digitalisation-of-rural-health-clinics,2,ERI-digital.rural-health-digitisation,,,,,,,2026-08-31,0,"focal points trained on an adverse-event reporting app, WHO 2025",
digital.rural--digitalisation-of-rural-primary-schools,2,ERI-gov.policy-ict-in-education,,,,,,,2026-08-31,0,ICT-in-education initiative and connectivity goals on a secondary profile; sector plan cites missing facilities,
digital.rural--digitalisation-of-rural-registry-offices,3,ERI-dpi.registry-population,,,,,,,2026-08-31,0,digital zoba-level registers per a 2021 foreign-government report; share of offices not published,
digital.rural--digitalisation-of-rural-police-stations,2,ERI-digital.rural-police-station-systems,,,,,,,2026-08-31,0,central computerised system on the state's own 2017 report; not linked to any station,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,"only AI on record is the agriculture ministry's farmer-facing expert system, read under sectoral systems",
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,ERI-tech.ai-agricultural-expert-system,,,,,,,2026-08-31,0,"agriculture ministry's own description of an expert system as AI, 2021 state media",
tech.ai--development-of-national-regional-ai-systems,2,ERI-tech.ai-eri-chat,,,,,,,2026-08-31,0,one locally built offline app; not shown to be a national model; no funding or usage,
tech.ai--control-of-ai-abuse,,,,,,,,,2026-08-31,0,only external fact-checking on record; no cited absence of rule or authority,
tech.innovate--technology-hubs,2,ERI-tech.innovate-nueys-hub,,,,,,,2026-08-31,0,one youth-union hub running training courses; no incubation cohorts on record,
tech.innovate--tech-startup-ecosystem,,,,,,,,,2026-08-31,0,"A self-organised app collective is on record; no startup law, strategy or support scheme, and no cited absence",
capacity.training--dt-related-university-facilities-and-qualifications,3,,29.0485,% of tertiary graduates,2016,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-stem-graduates,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,2026-08-31,0,2002 agency mandate and a diaspora policy essay only; no domestic research activity on digital policy on record,
include.access--citizen-feedback-portals,,,,,,,,,2026-08-31,0,"Only the state telecom operator's customer complaint form, not a channel for feedback to government (CC)",
include.access--citizen-participation-in-policy,1,ERI-gov.discourse-suppression,,,,,,,2026-08-31,0,"No public forum for policy; August geodesign workshop was technical, not an open consultation on an instrument",
include.access--inclusion-of-persons-with-disabilities,2,ERI-dpi.registry-disability-and-social-protection-framework,,,,,,,2026-08-31,0,disability policy revised 2021 on the state's own report; no ICT or information provision on record,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-08-31,0,no refugee framework or convention accession; registration and documents of refugees not described,
data.statistics--national-strategy-for-development-of-statistics,,,,,,,,,2026-08-31,0,no NSDS or cited absence on record,
data.statistics--censuses-and-surveys,3,ERI-data.statistics-ephs-2025,,,,,,,2026-08-31,0,"2025 health survey completed, first in fifteen years; no census on record",
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-08-31,0,survey and national accounts only; administrative sources neither shown used nor stated unused,
data.open--use-of-open-data,2,ERI-gov.policy-open-data-policy,,,,,,,2026-08-31,0,basic portal on a 2022 govtech dataset; no licence or dataset published,
data.satellite--agricultural-use-of-satellite-data,2,ERI-gov.policy-geospatial-framework-capacity,,,,,,,2026-08-31,0,"Remote-sensing training for ministry staff; the August satellite advisory is a regional centre's, not a national service",
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,Satellite monitoring of the country is produced abroad; a modern national meteorological service is only a planned objective,
