fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2026,0106,0106 - Wasaaradda Qorsheynta iyo Horumarinta Dhaqaalaha,010601,Hay'adda Istaatistikada Qaranka,0106012,Statistics Production and Management,,,,printed,printed,programme,52063,52063,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 93, sub-head 010601, programme 0106012, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 74",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0106-0106012,Hay'adda Istaatistikada Qaranka - Statistics Production and Management
2026,0107,0107 - Wasaaradda Arrimaha Gudaha iyo Fadaraalka,010702,Hay'adda Diiwaangalinta Dadweynaha,010702,Hay'adda Diiwaangalinta Dadweynaha,,,,printed,printed,body,2030640,2069700,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF pp. 94-95, head 0107, sub-head 010702, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF pp. 75-76",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0107-010702,Hay'adda Diiwaangalinta Dadweynaha
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030700,Wasaaradda Boostada & Isgaadhsiinta,0307001,Governance and Administration (MOCT),,,,printed,printed,programme,1421140,1321360,,,,,,,proposed,appropriated,partial,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 112, sub-head 030700, programme 0307001, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 92",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307001,Wasaaradda Boostada & Isgaadhsiinta - Governance and Administration (MOCT)
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030700,Wasaaradda Boostada & Isgaadhsiinta,0307002,Government Digitalization,,,,printed,printed,programme,135976,178576,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF pp. 112-113, sub-head 030700, programme 0307002, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF pp. 92-93",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307002,Wasaaradda Boostada & Isgaadhsiinta - Government Digitalization
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030700,Wasaaradda Boostada & Isgaadhsiinta,0307004,ICT Capacity Development,,,,printed,printed,programme,168132,196332,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 113, sub-head 030700, programme 0307004, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 93",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307004,Wasaaradda Boostada & Isgaadhsiinta - ICT Capacity Development
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030700,Wasaaradda Boostada & Isgaadhsiinta,0307005,ICT Innvovation and Emerging Technologies,,,,printed,printed,programme,60840,79020,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 113, sub-head 030700, programme 0307005, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 93",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307005,Wasaaradda Boostada & Isgaadhsiinta - ICT Innvovation and Emerging Technologies
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030701,Hay'adda Isgaadhsiinta Qaranka,0307011,Governance and Administration (NCA),,,,printed,printed,programme,682884,682884,,,,,,,proposed,appropriated,partial,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 113, sub-head 030701, programme 0307011, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 93",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307011,Hay'adda Isgaadhsiinta Qaranka - Governance and Administration (NCA)
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030701,Hay'adda Isgaadhsiinta Qaranka,0307012,National SIM Card Registration,,,,printed,printed,programme,35280,35280,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF pp. 113-114, sub-head 030701, programme 0307012, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 93",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307012,Hay'adda Isgaadhsiinta Qaranka - National SIM Card Registration
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030701,Hay'adda Isgaadhsiinta Qaranka,0307013,National Telecom Traffic Monitoring,,,,printed,printed,programme,52920,52920,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 114, sub-head 030701, programme 0307013, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF pp. 93-94",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307013,Hay'adda Isgaadhsiinta Qaranka - National Telecom Traffic Monitoring
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030701,Hay'adda Isgaadhsiinta Qaranka,0307014,"Spectrum Management, Monitoring and Enforcement",,,,printed,printed,programme,44100,44100,,,,,,,proposed,appropriated,partial,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 114, sub-head 030701, programme 0307014, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 94",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307014,"Hay'adda Isgaadhsiinta Qaranka - Spectrum Management, Monitoring and Enforcement"
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030701,Hay'adda Isgaadhsiinta Qaranka,0307015,National Cyber Security Infrastructure Development,,,,printed,printed,programme,26460,26460,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 114, sub-head 030701, programme 0307015, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 94",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-0307015,Hay'adda Isgaadhsiinta Qaranka - National Cyber Security Infrastructure Development
2026,0307,0307 - Wasaaradda Boostada & Isgaadhsiinta,030702,Data Protection Authority,030702,Data Protection Authority,,,,printed,printed,body,170880,242540,,,,,,,proposed,appropriated,whole,false,USD,budget-document,appropriation-act,"Sharciga Miisaaniyadda Sanadka 2026 (approved Xeerka Qoondaha Miisaaniyadda 2026-ka), annex 5.6 *Faah-Faahinta Qoondada Hay'adaha Dowladda*, PDF p. 114, head 0307, sub-head 030702, column 2026 Kutalagal; proposed: bill (posted 15 Nov 2025, slug 2025-11-15-som-xeerka-qoondaha-miisaaniyadda-2026-bill-companion), annex 5.6, PDF p. 94",2026-04-29-som-sharciga-miisaaniyadda-2026-companion,,budgets/SOM/2026.csv#som-2026-0307-030702,Data Protection Authority
