fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024,37,37 - Ministry of Finance and National Planning,37,Ministry of Finance and National Planning,3422,Public Financial Management,,,02 Use of Goods and Services / 02 General Operations / 41 IFMIS Consultancy,printed,printed,programme,,20957760,,,,,,,appropriated,appropriated,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 37 Ministry of Finance and National Planning, programme 3422, Table 4 *Programme Budget Allocation by Economic Classification*, PDF p. 405 (printed p. 405), line 02 Use of Goods and Services / 02 General Operations / 41 IFMIS Consultancy, column 2024 Estimates",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-37-3422-02-02-41,Public Financial Management - IFMIS Consultancy
2024,37,37 - Ministry of Finance and National Planning,37,Ministry of Finance and National Planning,3499,Management and Support Services,007,Management Information Systems,,printed,printed,programme,,8020317,8020317,,7057470.10,,88.0,88.0,appropriated,actual,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 37 Ministry of Finance and National Planning, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 395 (printed p. 395), programme 3499, sub-programme 007, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 72, Head 37, programme 3499, line printed as '007 Management Information Systems', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-37-3499-007,Management and Support Services - Management Information Systems
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3415,Electronic Government,5001,Government Digital Services,,printed,printed,programme,,21718029,21718029,,7561818.04,,34.8,34.8,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3415, sub-programme 5001, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3415, line printed as '001 Government Digital Services', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3415-5001,Electronic Government - Government Digital Services
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3415,Electronic Government,5002,ICT GRZ Standards and Regulations,,printed,printed,programme,,128835738,291435738,,48616900.15,,37.7,16.7,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3415, sub-programme 5002, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3415, line printed as '002 ICT GRZ Standards and Regulations', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3415-5002,Electronic Government - ICT GRZ Standards and Regulations
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3415,Electronic Government,5003,ICT Help and Service Desk,,printed,printed,programme,,6785156,6785156,,4201967.76,,61.9,61.9,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3415, sub-programme 5003, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3415, line printed as '003 ICT Help and Service Desk', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3415-5003,Electronic Government - ICT Help and Service Desk
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3416,ICT Systems,6001,ICT Infrastructure,,printed,printed,programme,,123115303,123115303,,44958575.98,,36.5,36.5,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3416, sub-programme 6001, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3416, line printed as '001 ICT Infrastructure', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3416-6001,ICT Systems - ICT Infrastructure
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3416,ICT Systems,6002,ICT Applications,,printed,printed,programme,,11231142,11231142,,8340815.15,,74.3,74.3,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3416, sub-programme 6002, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3416, line printed as '002 ICT Applications', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3416-6002,ICT Systems - ICT Applications
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3416,ICT Systems,6003,ICT Security,,printed,printed,programme,,112301196,112301196,,100790987.92,,89.8,89.8,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3416, sub-programme 6003, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3416, line printed as '003 Security and Quality Assurance', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3416-6003,ICT Systems - ICT Security
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3499,Management and Support Services,9001,Executive Office Management,,printed,printed,programme,,3658079,3658079,,2636274.99,,72.1,72.1,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3499, sub-programme 9001, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3499, line printed as '001 Human Resource Management', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3499-9001,Management and Support Services - Executive Office Management
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3499,Management and Support Services,9002,Human Resources Management and Administration,,printed,printed,programme,,43704379,43704379,,32078640.84,,73.4,73.4,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3499, sub-programme 9002, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3499, line printed as '002 Human Reource Management and Administrat', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3499-9002,Management and Support Services - Human Resources Management and Administration
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3499,Management and Support Services,9003,Financial Management - Accounting,,printed,printed,programme,,2054557,2054557,,1161422.87,,56.5,56.5,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3499, sub-programme 9003, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3499, line printed as '003 Financial Management - Accounting', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3499-9003,Management and Support Services - Financial Management - Accounting
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3499,Management and Support Services,9004,Financial Management - Auditing,,printed,printed,programme,,1244524,1244524,,866700.96,,69.6,69.6,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3499, sub-programme 9004, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3499, line printed as '004 Internal Audit', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3499-9004,Management and Support Services - Financial Management - Auditing
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3499,Management and Support Services,9005,Procurement Management,,printed,printed,programme,,1305046,1305046,,773139.24,,59.2,59.2,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3499, sub-programme 9005, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3499, line printed as '005 Procurement Management', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3499-9005,Management and Support Services - Procurement Management
2024,39,39 - Smart Zambia Institute,39,Smart Zambia Institute,3499,Management and Support Services,9006,Planning Policy and Coordination,,printed,printed,programme,,2977281,2977281,,1779195.25,,59.8,59.8,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 39 Smart Zambia Institute, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 421 (printed p. 421), programme 3499, sub-programme 9006, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 74, Head 39, programme 3499, line printed as '006 Planning and Information Management', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-39-3499-9006,Management and Support Services - Planning Policy and Coordination
2024,44,44 - Ministry of Labour and Social Security,44,Ministry of Labour and Social Security,2199,Management and Support Service,9010,Information Management,,printed,printed,programme,,901908,901908,,562093.69,,62.3,62.3,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 44 Ministry of Labour and Social Security, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 434 (printed p. 434), programme 2199, sub-programme 9010, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 75, Head 44, programme 2199, line printed as '010 Information Management', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-44-2199-9010,Management and Support Service - Information Management
2024,46,46 - Ministry of Health,46,Ministry of Health,5599,Management and Support Services,006,"Information, Communication and Technology",,printed,printed,programme,,3391544,3391544,,651661.23,,19.2,19.2,appropriated,actual,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 46 Ministry of Health, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 471 (printed p. 471), programme 5599, sub-programme 006, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 80, Head 46, programme 5599, line printed as '054 Information Communication & Technology', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-46-5599-006,"Management and Support Services - Information, Communication and Technology"
2024,66,66 - Ministry of Technology and Science,66,Ministry of Technology and Science,2152,Information Communications Technology (ICT) Development,001,ICT Infrastructure Development,,printed,printed,programme,,9652118,9652118,,0,,0.0,0.0,appropriated,actual,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 66 Ministry of Technology and Science, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 567 (printed p. 567), programme 2152, sub-programme 001, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 90, Head 66, programme 2152, line printed as '001 ICT Infrastructure Development', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-66-2152-001,Information Communications Technology (ICT) Development - ICT Infrastructure Development
2024,66,66 - Ministry of Technology and Science,66,Ministry of Technology and Science,2152,Information Communications Technology (ICT) Development,002,ICT Services and Regulation,,printed,printed,programme,,164331496,164331496,,163462521.64,,99.5,99.5,appropriated,actual,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 66 Ministry of Technology and Science, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 567 (printed p. 567), programme 2152, sub-programme 002, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 90, Head 66, programme 2152, line printed as '002 ICT Services and Regulation', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-66-2152-002,Information Communications Technology (ICT) Development - ICT Services and Regulation
2024,66,66 - Ministry of Technology and Science,66,Ministry of Technology and Science,2154,Technology and Innovation,,,03 Transfers / 01 Transfers / 03 National Remote Sensing Centre,printed,printed,programme,,11140000,,,,,,,appropriated,appropriated,whole,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 66 Ministry of Technology and Science, programme 2154, Table 4 *Programme Budget Allocation by Economic Classification*, PDF p. 575 (printed p. 575), line 03 Transfers / 01 Transfers / 03 National Remote Sensing Centre, column 2024 Estimates",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-66-2154-03-01-03,Technology and Innovation - National Remote Sensing Centre
2024,77,77 - Ministry of Defence,77,Ministry of Defence,4199,Management and Support Services,9006,"Research,Planning,Projects, ICT and Coordination",,printed,printed,programme,,27467243,27467243,,24800906.42,,90.3,90.3,appropriated,actual,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 77 Ministry of Defence, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 614 (printed p. 614), programme 4199, sub-programme 9006, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 96, Head 77, programme 4199, line printed as '006 Planning Policy and Coordination', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-77-4199-9006,"Management and Support Services - Research,Planning,Projects, ICT and Coordination"
2024,80,80 - Ministry of Education,80,Ministry of Education,5503,Secondary Education,,,03 Transfers / 01 Transfers / 05 Implementation of Two-Tier System on Vocational and ICT Skills,printed,printed,programme,,4899722,,,,,,,appropriated,appropriated,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 80 Ministry of Education, programme 5503, Table 4 *Programme Budget Allocation by Economic Classification*, PDF p. 644 (printed p. 644), line 03 Transfers / 01 Transfers / 05 Implementation of Two-Tier System on Vocational and ICT Skills, column 2024 Estimates",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-80-5503-03-01-05,Secondary Education - Implementation of Two-Tier System on Vocational and ICT Skills
2024,80,80 - Ministry of Education,80,Ministry of Education,5599,Management and Support Services,9007,Data Management and Information,,printed,printed,programme,,12503626,12503626,,11440914.33,,91.5,91.5,appropriated,actual,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 80 Ministry of Education, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 637 (printed p. 637), programme 5599, sub-programme 9007, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 99, Head 80, programme 5599, line printed as '066 Data Management and Information', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-80-5599-9007,Management and Support Services - Data Management and Information
2024,88,88 - Office of the President- Muchinga Province,88,Office of the President- Muchinga Province,6199,Management and Support Services,010,Information Communication and Techonology,,printed,printed,programme,,556000,556000,,180998.33,,32.6,32.6,appropriated,actual,partial,false,ZMW,budget-document,budget-estimates,"Output Based Annual Budget 2024 (Yellow Book, as posted after Act No. 29 of 2023), Head 88 Office of the President- Muchinga Province, Table 3 *Budget Allocation by Programme and Sub-Programme*, PDF p. 702 (printed p. 702), programme 6199, sub-programme 010, column 2024 Estimate; revised and actual: Financial Report for the year ended 31 December 2024, Statement C (comparison of budget and actual by sub-programme), PDF p. 106, Head 88, programme 6199, line printed as '010 Information and Communication Technology', columns Total Authorised and Expenditure",2024-05-03-zmb-obb-2024-estimates-companion,,budgets/ZMB/2024.csv#zmb-2024-88-6199-010,Management and Support Services - Information Communication and Techonology
