fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
Exercice 2024,420,"420 - Garde des sceaux, Ministère de la Justice et de la législation",420,"Garde des sceaux, Ministère de la Justice et de la législation",027,Pilotage et soutien des services du ministère de la justice et de la législation,1171011119000,Projet de réorganisation du Système de conservation et de gestion physique et numérique des archives du Tribunal,,printed,printed,programme,,50000000,0,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 392, section 420, programme 027, chapitre 1171011119000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), chapter no longer printed",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-420-027-1171011119000,Projet de réorganisation du Système de conservation et de gestion physique et numérique des archives du Tribunal
Exercice 2024,510,"510 - Ministère des enseignements primaire, secondaire et technique",510,"Ministère des enseignements primaire, secondaire et technique",034,Pilotage et soutien des services du MEPST,1131080181000,Centre National de la Documentation Pédagogique et des Technologies de la Communication pour l'Education (CND,,printed,printed,programme,,104354000,104354000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 441, section 510, programme 034, chapitre 1131080181000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 440, chapitre 1131080181000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-510-034-1131080181000,Centre National de la Documentation Pédagogique et des Technologies de la Communication pour l'Education (CND
Exercice 2024,510,"510 - Ministère des enseignements primaire, secondaire et technique",510,"Ministère des enseignements primaire, secondaire et technique",034,Pilotage et soutien des services du MEPST,1141080196000,"Direction des Statistiques, de la Recherche et de la Planification (Ministère Délégué)",,printed,printed,programme,,134140000,134140000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 454, section 510, programme 034, chapitre 1141080196000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 453, chapitre 1141080196000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-510-034-1141080196000,"Direction des Statistiques, de la Recherche et de la Planification (Ministère Délégué)"
Exercice 2024,610,610 - Ministère de la santé et de l'hygiène publique,610,Ministère de la santé et de l'hygiène publique,042,Pilotage et soutien aux services du MSHP,1131080237002,Direction du Système National d'Information Sanitaire et de l'Informatique,,printed,printed,programme,,100457000,100457000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 630, section 610, programme 042, chapitre 1131080237002, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 629, chapitre 1131080237002",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-610-042-1131080237002,Direction du Système National d'Information Sanitaire et de l'Informatique
Exercice 2024,610,610 - Ministère de la santé et de l'hygiène publique,610,Ministère de la santé et de l'hygiène publique,042,Pilotage et soutien aux services du MSHP,1139001273000,Régistre du cancer,,printed,printed,programme,,5000000,5000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 657, section 610, programme 042, chapitre 1139001273000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 656, chapitre 1139001273000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-610-042-1139001273000,Régistre du cancer
Exercice 2024,710,"710 - Ministère de la Fonction Publique, du Travail et du Dialogue Social",710,"Ministère de la Fonction Publique, du Travail et du Dialogue Social",048,Modernisation de l'administration publique,1131080320000,Direction de la Gestion Informatique du Personnel de l'Etat,,printed,printed,programme,,211228000,211228000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 747, section 710, programme 048, chapitre 1131080320000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 746, chapitre 1131080320000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-710-048-1131080320000,Direction de la Gestion Informatique du Personnel de l'Etat
Exercice 2024,710,"710 - Ministère de la Fonction Publique, du Travail et du Dialogue Social",710,"Ministère de la Fonction Publique, du Travail et du Dialogue Social",048,Modernisation de l'administration publique,1179001265000,Programme de modernisation et de renforcement de l'administration pour la délivrance des services,,printed,printed,programme,,700000000,700000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 755, section 710, programme 048, chapitre 1179001265000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 754, chapitre 1179001265000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-710-048-1179001265000,Programme de modernisation et de renforcement de l'administration pour la délivrance des services
Exercice 2024,760,"760 - Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",760,"Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",062,Information géographique,1131010684001,Direction de l'information géographique (DIG),,printed,printed,programme,,36536000,36536000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 860, section 760, programme 062, chapitre 1131010684001, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 859, chapitre 1131010684001",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-760-062-1131010684001,Direction de l'information géographique (DIG)
Exercice 2024,760,"760 - Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",760,"Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",062,Information géographique,1131011069000,Direction de la Cartographie (DC),,printed,printed,programme,,9500000,9500000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 860, section 760, programme 062, chapitre 1131011069000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 859, chapitre 1131011069000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-760-062-1131011069000,Direction de la Cartographie (DC)
Exercice 2024,760,"760 - Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",760,"Ministère de l'Urbanisme, de l'Habitat et de la Réforme Foncière",062,Information géographique,1179000385003,Densification du réseau géodésique de référence et de nivellement: inventaire des repères de nivellement existants,,printed,printed,programme,,500000000,500000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 869, section 760, programme 062, chapitre 1179000385003, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 868, chapitre 1179000385003",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-760-062-1179000385003,Densification du réseau géodésique de référence et de nivellement: inventaire des repères de nivellement existants
Exercice 2024,810,"810 - Ministère de l'Agriculture, de l'Elevage et du Développement Rural",810,"Ministère de l'Agriculture, de l'Elevage et du Développement Rural",065,Pilotage et soutien aux services du MAEDR (SG),1131010396002,Système permanent d'enquête(SPE),,printed,printed,programme,,80000000,80000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 875, section 810, programme 065, chapitre 1131010396002, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 874, chapitre 1131010396002",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-810-065-1131010396002,Système permanent d'enquête(SPE)
Exercice 2024,810,"810 - Ministère de l'Agriculture, de l'Elevage et du Développement Rural",810,"Ministère de l'Agriculture, de l'Elevage et du Développement Rural",065,Pilotage et soutien aux services du MAEDR (SG),1131080396000,"Direction des Statistiques Agricoles, de l'Informatique et de la Documentation",,printed,printed,programme,,185920000,185920000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 876, section 810, programme 065, chapitre 1131080396000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 875, chapitre 1131080396000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-810-065-1131080396000,"Direction des Statistiques Agricoles, de l'Informatique et de la Documentation"
Exercice 2024,810,"810 - Ministère de l'Agriculture, de l'Elevage et du Développement Rural",810,"Ministère de l'Agriculture, de l'Elevage et du Développement Rural",065,Pilotage et soutien aux services du MAEDR (SG),1179000963000,Cinquième recensement national de l'agriculture (RNA-5),,printed,printed,programme,,1000808000,1000808000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 896, section 810, programme 065, chapitre 1179000963000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 895, chapitre 1179000963000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-810-065-1179000963000,Cinquième recensement national de l'agriculture (RNA-5)
Exercice 2024,810,"810 - Ministère de l'Agriculture, de l'Elevage et du Développement Rural",810,"Ministère de l'Agriculture, de l'Elevage et du Développement Rural",066,"Organisation de l'espace agricole et des filières agricoles, animales et halieutiques (DFV)",1179000688000,Cartographie des terres agricoles,,printed,printed,programme,,300000000,200000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 896, section 810, programme 066, chapitre 1179000688000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 895, chapitre 1179000688000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-810-066-1179000688000,Cartographie des terres agricoles
Exercice 2024,813,"813 - Ministère de l'Economie Maritime, de la Pêche et de la Protection Côtière",813,"Ministère de l'Economie Maritime, de la Pêche et de la Protection Côtière",074,Transport maritime,1171010980000,Installation du système de facturation au port autonome de Lomé,,printed,printed,programme,,656368000,0,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 962, section 813, programme 074, chapitre 1171010980000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), chapter no longer printed",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-813-074-1171010980000,Installation du système de facturation au port autonome de Lomé
Exercice 2024,820,"820 - Ministère du commerce, de l'artisanat et de la consommation locale",820,"Ministère du commerce, de l'artisanat et de la consommation locale",078,Commerce,1131011079000,Direction de la Promotion du Commerce Electronique (DPCE),,printed,printed,programme,,11375000,11375000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 968, section 820, programme 078, chapitre 1131011079000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 967, chapitre 1131011079000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-820-078-1131011079000,Direction de la Promotion du Commerce Electronique (DPCE)
Exercice 2024,820,"820 - Ministère du commerce, de l'artisanat et de la consommation locale",820,"Ministère du commerce, de l'artisanat et de la consommation locale",078,Commerce,1391080454000,Société d'Exploitation du Guichet Unique du Commerce Exterieur au Togo (SEGUCE),,printed,printed,programme,,30000000,30000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 991, section 820, programme 078, chapitre 1391080454000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 990, chapitre 1391080454000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-820-078-1391080454000,Société d'Exploitation du Guichet Unique du Commerce Exterieur au Togo (SEGUCE)
Exercice 2024,830,830 - Ministère des travaux publics,830,Ministère des travaux publics,080,Pilotage et soutien aux services du Ministère des Travaux Publics,1191080461001,Cellules de la Banque des Données Routières,,printed,printed,programme,,46217000,46217000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1028, section 830, programme 080, chapitre 1191080461001, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1027, chapitre 1191080461001",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-830-080-1191080461001,Cellules de la Banque des Données Routières
Exercice 2024,830,830 - Ministère des travaux publics,830,Ministère des travaux publics,081,Réseaux de routes nationales,1179000866000,Travaux de pose de fourreaux et de fibres optiques le long des axes routiers en travaux pour le compte de la Société,,printed,printed,programme,,700000000,0,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1028, section 830, programme 081, chapitre 1179000866000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), chapter no longer printed",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-830-081-1179000866000,Travaux de pose de fourreaux et de fibres optiques le long des axes routiers en travaux pour le compte de la Société
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1131080532000,Direction des infrastures et de la Tutelle,,printed,printed,programme,,3000000,3000000,,,,,,appropriated,revised,partial,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1142, section 870, programme 099, chapitre 1131080532000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1140, chapitre 1131080532000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-099-1131080532000,Direction des infrastures et de la Tutelle
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1171010696000,Déploiement du câble sous-marin EQUIANO,,printed,printed,programme,,629507000,629507000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1144, section 870, programme 099, chapitre 1171010696000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1142, chapitre 1171010696000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-099-1171010696000,Déploiement du câble sous-marin EQUIANO
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,099,Infrastructures numériques et postales,1179001118000,Projet de déploiement d'un réseau national fibre optique BACKBONE,,printed,printed,programme,,4500000000,4453527000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1145, section 870, programme 099, chapitre 1179001118000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1143, chapitre 1179001118000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-099-1179001118000,Projet de déploiement d'un réseau national fibre optique BACKBONE
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131011115000,Agence Togo Digitale,,printed,printed,programme,,1000000000,1000000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1141, section 870, programme 100, chapitre 1131011115000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1139, chapitre 1131011115000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1131011115000,Agence Togo Digitale
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131011116000,Agence Nationale de Cybersécurité,,printed,printed,programme,,350000000,350000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1142, section 870, programme 100, chapitre 1131011116000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1140, chapitre 1131011116000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1131011116000,Agence Nationale de Cybersécurité
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131011117000,Agence Nationale d'Identification (ANID),,printed,printed,programme,,350000000,450000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1142, section 870, programme 100, chapitre 1131011117000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1140, chapitre 1131011117000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1131011117000,Agence Nationale d'Identification (ANID)
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1131080611000,Direction de la Promotion de l'économie numérique,,printed,printed,programme,,3000000,3000000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1143, section 870, programme 100, chapitre 1131080611000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1141, chapitre 1131080611000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1131080611000,Direction de la Promotion de l'économie numérique
Exercice 2024,870,870 - Ministère de l'Economie Numérique et de la Transformation Digitale,870,Ministère de l'Economie Numérique et de la Transformation Digitale,100,Digitalisation des activités économiques et sociales,1179000903000,Projet DJANTA TECH HUB,,printed,printed,programme,,1000000000,601693000,,,,,,appropriated,revised,whole,false,XOF,budget-document,budget-estimates,"Budget de l'Etat, exercice 2024 - Dépenses (SIGFiP print of the enacted budget), PDF p. 1144, section 870, programme 100, chapitre 1179000903000, CP column; revised: Loi de finances rectificative 2024 - Dépenses (SIGFiP print), PDF p. 1142, chapitre 1179000903000",2024-07-11-tgo-budget-depenses-2024-companion,,budgets/TGO/2024.csv#tgo-2024-870-100-1179000903000,Projet DJANTA TECH HUB
