fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
Ejercicio 2024,08,Sección 08 TRIBUNAL DE CUENTAS,010,CENTRO DIRECTIVO,61722,Desarrollo y Gestión de la Página Web,,,61722 Desarrollo y Gestión de la Página Web,printed,printed,account,,15000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 76, Sección 08, cuenta 61722, servicio 010 CENTRO DIRECTIVO",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-08-010-61722,Desarrollo y Gestión de la Página Web
Ejercicio 2024,09,Sección 09 CONSEJO DE LA REPUBLICA,010,CENTRO DIRECTIVO,61261,Internet,,,61261 Internet,printed,printed,account,,4000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 77, Sección 09, cuenta 61261, servicio 010 CENTRO DIRECTIVO",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-09-010-61261,Internet
Ejercicio 2024,13,"Sección 13 Mº JUSTICIA, CULTO E INSTITUCIONES PENITENCIARIAS",240,REGISTRO CIVIL BATA,240,REGISTRO CIVIL BATA,,,,printed,printed,body,,20759000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 80, Sección 13, columna 240 REGISTRO CIVIL BATA, fila TOTAL",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-13-svc240,REGISTRO CIVIL BATA
Ejercicio 2024,13,"Sección 13 Mº JUSTICIA, CULTO E INSTITUCIONES PENITENCIARIAS",70,REGISTRO CIVIL MALABO,70,REGISTRO CIVIL MALABO,,,,printed,printed,body,,21179000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 80, Sección 13, columna 70 REGISTRO CIVIL MALABO, fila TOTAL",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-13-svc70,REGISTRO CIVIL MALABO
Ejercicio 2024,15,Sección 15 Mº INTERIOR Y CORPORACIONES LOCALES,,Reforzamiento del Sector,15A,Programa de Desarrollo Social,005,Proyecto de Empadronamiento Municipal de Guinea Ecuatorial,60712 Proyectos y programas institucionales,printed,printed,programme,,100000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 66, Sección 15, programa 15A, proyecto 005",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-15-15a-005,Proyecto de Empadronamiento Municipal de Guinea Ecuatorial
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,,Reforzamiento del Sector,16A,Programa de Reforzamiento,003,Proyecto de Creación y mantenimiento de una página web del Ministerio y sus accesorios,60712 Proyectos y programas institucionales,printed,printed,programme,,50000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 66, Sección 16, programa 16A, proyecto 003",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-16a-003,Proyecto de Creación y mantenimiento de una página web del Ministerio y sus accesorios
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,,Reforzamiento del Sector,16A,Programa de Reforzamiento,005,Proyecto de Interconexión Bases de Datos CNEDOGE con las Embajadas,60712 Proyectos y programas institucionales,printed,printed,programme,,300000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 67, Sección 16, programa 16A, proyecto 005",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-16a-005,Proyecto de Interconexión Bases de Datos CNEDOGE con las Embajadas
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,,Reforzamiento del Sector,16A,Programa de Reforzamiento,006,Proyecto de Migración Base de Datos CNEDOGE,60712 Proyectos y programas institucionales,printed,printed,programme,,200000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 67, Sección 16, programa 16A, proyecto 006",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-16a-006,Proyecto de Migración Base de Datos CNEDOGE
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,,Reforzamiento del Sector,16A,Programa de Reforzamiento,007,Proyecto de Implementación de un Sistema de Interconexión de las Comisarías de Policías,60712 Proyectos y programas institucionales,printed,printed,programme,,100000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 67, Sección 16, programa 16A, proyecto 007",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-16a-007,Proyecto de Implementación de un Sistema de Interconexión de las Comisarías de Policías
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,,Reforzamiento del Sector,16A,Programa de Reforzamiento,017,Proyecto de Expedición del Documento de Identidad Personal a los ecuatoguineanos desde su nacimiento,60712 Proyectos y programas institucionales,printed,printed,programme,,30000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 67, Sección 16, programa 16A, proyecto 017",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-16a-017,Proyecto de Expedición del Documento de Identidad Personal a los ecuatoguineanos desde su nacimiento
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,,Centro Nacional de Emisión de Documentos Oficiales,64181,Centro Nacional de Emisión de Documentos Oficiales,,,64181 transferencia corriente,printed,printed,account,,1620000000,,,1580000000,,97.5,,appropriated,actual,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Artículo 23º Distribución de Transferencias y Subvenciones Corrientes, PDF p. 26, Sección 16, cuenta 64181; actual: Ley 9/2025 PGE 2026, Anexo II, PDF p. 66, cuenta 64181, columna Liquidac. 31.12.24 (millones)",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-64181,Centro Nacional de Emisión de Documentos Oficiales
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,110,INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO,110,INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO,,,,printed,printed,body,,20253000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 84, Sección 16, columna 110 INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO, fila TOTAL",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-svc110-p84,INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO
Ejercicio 2024,16,Sección 16 Mº SEGURIDAD NACIONAL,210,INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO,210,INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO,,,,printed,printed,body,,20253000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 85, Sección 16, columna 210 INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO, fila TOTAL",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-16-svc210-p85,INSPECCIÓN G. ASUNTOS CIBERNÁTICOS Y LABORATORIO
Ejercicio 2024,19,Sección 19 Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,,Centro Directivo,19A,Programa de Desarrollo Organización,003,Proyecto de Sistemas de Gestión del Ministerio,60712 Proyectos y programas institucionales,printed,printed,programme,,100000000,,,,,,,appropriated,appropriated,unclear,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 63, Sección 19, programa 19A, proyecto 003",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-19-19a-003,Proyecto de Sistemas de Gestión del Ministerio
Ejercicio 2024,19,Sección 19 Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,,Reforzamiento del INAP,19C,Fortalecimiento de Capacidades (INAP),007,Programa de Digitalización del contenido de Formación para la Plataforma Digital,60712 Proyectos y programas institucionales,printed,printed,programme,,100000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 19, programa 19C, proyecto 007",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-19-19c-007,Programa de Digitalización del contenido de Formación para la Plataforma Digital
Ejercicio 2024,19,Sección 19 Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,,Reforzamiento del INAP,19C,Fortalecimiento de Capacidades (INAP),008,Proyecto de Implementación de una Plataforma Digital,60712 Proyectos y programas institucionales,printed,printed,programme,,100000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 19, programa 19C, proyecto 008",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-19-19c-008,Proyecto de Implementación de una Plataforma Digital
Ejercicio 2024,19,Sección 19 Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,,Reforzamiento del INAP,19C,Fortalecimiento de Capacidades (INAP),009,Habilitación de Laboratorios de Informática en 7 Departamentos Ministeriales con capacidad de 25 Personas,60712 Proyectos y programas institucionales,printed,printed,programme,,150000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 19, programa 19C, proyecto 009",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-19-19c-009,Habilitación de Laboratorios de Informática en 7 Departamentos Ministeriales con capacidad de 25 Personas
Ejercicio 2024,19,Sección 19 Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,,Reforzamiento del INAP,19D,Programas de Formación,015,Formación en Sistema SAGE,60712 Proyectos y programas institucionales,printed,printed,programme,,50000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 19, programa 19D, proyecto 015",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-19-19d-015,Formación en Sistema SAGE
Ejercicio 2024,19,Sección 19 Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,,Mº FUNCIÓN PUBLICA Y REFORMA ADMINISTRATIVA,23111-6145,Reforzamiento de las Capacidades Tecnológicas de la Administración Publica (INAP),,,,printed,printed,project,,275000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Programa de Inversiones Públicas (Anexo VI), PDF p. 124, proyecto nº 248, código 23111-6145, columna PIP 2024",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-19-pip-231116145,Reforzamiento de las Capacidades Tecnológicas de la Administración Publica (INAP)
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,010,CENTRO DIRECTIVO,61261,Internet,,,61261 Internet,printed,printed,account,,300000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 87, Sección 20, cuenta 61261, servicio 010 CENTRO DIRECTIVO",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-010-61261,Internet
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,010,CENTRO DIRECTIVO,61722,Desarrollo y Gestión de Página Web,,,61722 Desarrollo y Gestión de Página Web,printed,printed,account,,40000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 87, Sección 20, cuenta 61722, servicio 010 CENTRO DIRECTIVO",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-010-61722,Desarrollo y Gestión de Página Web
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Centro Directivo,20A,Programas de Fortalecimiento de la Capacidad Institucional,002,Proyecto de Informatización de los Servicios Tributarios,60712 Proyectos y programas institucionales,printed,printed,programme,,1000000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 20, programa 20A, proyecto 002",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-20a-002,Proyecto de Informatización de los Servicios Tributarios
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Centro Directivo,20A,Programas de Fortalecimiento de la Capacidad Institucional,003,Proyecto de Informatización de la Sede y la Delegación Regional del Ministerio,60712 Proyectos y programas institucionales,printed,printed,programme,,800000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 20, programa 20A, proyecto 003",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-20a-003,Proyecto de Informatización de la Sede y la Delegación Regional del Ministerio
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Centro Directivo,20A,Programas de Fortalecimiento de la Capacidad Institucional,004,Proyecto de Gestión del Aplicativo de Control de Gastos,60712 Proyectos y programas institucionales,printed,printed,programme,,230000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 20, programa 20A, proyecto 004",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-20a-004,Proyecto de Gestión del Aplicativo de Control de Gastos
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Centro Directivo,20A,Programas de Fortalecimiento de la Capacidad Institucional,005,Proyecto de Adquisición de Software para la gestión de RR.HH. y Actualización del aplicativo de Presupuestos,60712 Proyectos y programas institucionales,printed,printed,programme,,180000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 20, programa 20A, proyecto 005",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-20a-005,Proyecto de Adquisición de Software para la gestión de RR.HH. y Actualización del aplicativo de Presupuestos
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Centro Directivo,20A,Programas de Fortalecimiento de la Capacidad Institucional,006,Proyecto de Extensión de SYDONIA,60712 Proyectos y programas institucionales,printed,printed,programme,,2000000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 20, programa 20A, proyecto 006",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-20a-006,Proyecto de Extensión de SYDONIA
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Centro Directivo,20A,Programas de Fortalecimiento de la Capacidad Institucional,013,Proyecto de Extensión del Aplicativo CONFIN a los Departamentos Ministeriales y Órganos Constitucionales,60712 Proyectos y programas institucionales,printed,printed,programme,,600000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 64, Sección 20, programa 20A, proyecto 013",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-20a-013,Proyecto de Extensión del Aplicativo CONFIN a los Departamentos Ministeriales y Órganos Constitucionales
Ejercicio 2024,20,Sección 20 Mº HACIENDA Y PRESUPUESTOS,,Unidad de Gestión de SYDONIA,64196,Unidad de Gestión de SYDONIA,,,64196 transferencia corriente,printed,printed,account,,840000000,,,393000000,,46.8,,appropriated,actual,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Artículo 23º Distribución de Transferencias y Subvenciones Corrientes, PDF p. 27, Sección 20, cuenta 64196; actual: Ley 9/2025 PGE 2026, Anexo II, PDF p. 66, cuenta 64196, columna Liquidac. 31.12.24 (millones)",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-20-64196,Unidad de Gestión de SYDONIA
Ejercicio 2024,21,"Sección 21 Mº COMERCIO, INDUSTRIA Y PROMOCIÓN EMPRESARIAL",010,CENTRO DIRECTIVO,61722,Desarrollo y Gestión de Página Web,,,61722 Desarrollo y Gestión de Página Web,printed,printed,account,,20000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo V Detalle de Gastos de las Secciones 2024, PDF p. 88, Sección 21, cuenta 61722, servicio 010 CENTRO DIRECTIVO",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-21-010-61722,Desarrollo y Gestión de Página Web
Ejercicio 2024,21,"Sección 21 Mº COMERCIO, INDUSTRIA Y PROMOCIÓN EMPRESARIAL",,Centro Directivo,21A,Programa de Reforzamiento del Comercio,008,"Proyecto de estudio, diseño, creación y puesta en funcionamiento de la Ventanilla Única de Comercio Exterior",60712 Proyectos y programas institucionales,printed,printed,programme,,300000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 66, Sección 21, programa 21A, proyecto 008",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-21-21a-008,"Proyecto de estudio, diseño, creación y puesta en funcionamiento de la Ventanilla Única de Comercio Exterior"
Ejercicio 2024,21,"Sección 21 Mº COMERCIO, INDUSTRIA Y PROMOCIÓN EMPRESARIAL",,Centro Directivo,21B,Programa de Reforzamiento,012,Proyecto de Reforzamiento de la Ventanilla Única Empresarial,60712 Proyectos y programas institucionales,printed,printed,programme,,120000000,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Anexo IV Programas y Proyectos Institucionales, PDF p. 66, Sección 21, programa 21B, proyecto 012",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-21-21b-012,Proyecto de Reforzamiento de la Ventanilla Única Empresarial
Ejercicio 2024,21,"Sección 21 Mº COMERCIO, INDUSTRIA Y PROMOCIÓN EMPRESARIAL",,Transferencia Ventanilla Única Empresarial,64197,Transferencia Ventanilla Única Empresarial,,,64197 transferencia corriente,printed,printed,account,,960000000,,,936000000,,97.5,,appropriated,actual,partial,false,XAF,budget-document,appropriation-act,"Ley 3/2023 PGE 2024, Artículo 23º Distribución de Transferencias y Subvenciones Corrientes, PDF p. 27, Sección 21, cuenta 64197; actual: Ley 9/2025 PGE 2026, Anexo II, PDF p. 66, cuenta 64197, columna Liquidac. 31.12.24 (millones)",2023-12-06-gnq-lpge-2024-ley-3-2023-companion,,budgets/GNQ/2024.csv#gnq-2024-21-64197,Transferencia Ventanilla Única Empresarial
