fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,43,"Head 43: Ministry of Information, Communication & Technology",18,DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT,18,DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT,,,,printed,printed,activity,118845053,118845053,,,,,,,proposed,appropriated,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part II recurrent estimates, Head 43 Ministry of Information, Communication & Technology, Activity 18-DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT, TOTAL row, column 2024/25 Estimate, PDF p. 159",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-43-18,DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT
2024/25,43,"Head 43: Ministry of Information, Communication & Technology",18,Research and Technology Development,G627,Construction of a Disaster Recovery Site,,,,printed,printed,project,69500000,69500000,,,,,,,proposed,appropriated,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part IV capital estimates, Head 43, Activity 18 Research and Technology Development, project G627, source 99 row, column Estimates for 2024/25 Total, PDF p. 246",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-43-G627,Construction of a Disaster Recovery Site
2024/25,43,"Head 43: Ministry of Information, Communication & Technology",18,Research and Technology Development,G649,Development of an Integrated Online e-services Platform,,,,printed,printed,project,30000000,30000000,,,,,,,proposed,appropriated,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part IV capital estimates, Head 43, Activity 18 Research and Technology Development, project G649, source 99 row, column Estimates for 2024/25 Total, PDF p. 246",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-43-G649,Development of an Integrated Online e-services Platform
2024/25,43,"Head 43: Ministry of Information, Communication & Technology",11,Administration,T524,Installation of an Automated Biometric Identification System,,,,printed,printed,project,7000000,7000000,,,,,,,proposed,appropriated,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part IV capital estimates, Head 43, Activity 11 Administration, project T524, source 99 row, column Estimates for 2024/25 Total, PDF p. 244",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-43-T524,Installation of an Automated Biometric Identification System
2024/25,46,Head 46: Ministry of Justice and Constitutional Affairs,,Ministry of Justice and Constitutional Affairs,G632,Electronic Case Management System,,,,printed,printed,project,6950000,6950000,,7465000,,,,,proposed,released,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part IV capital estimates, Head 46, project G632, source 99 row, column Estimates for 2024/25 Total, PDF p. 251",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-46-G632,Electronic Case Management System
2024/25,49,Head 49: Correctional Services,12,Correctional Services,P313,Radio Communication System and Remote Remand II,,,,printed,printed,project,1000000,1000000,,,,,,,proposed,appropriated,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part IV capital estimates, Head 49, Activity 12 Correctional Services, project P313, source 99 row, column Estimates for 2024/25 Total, PDF p. 253",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-49-P313,Radio Communication System and Remote Remand II
2024/25,50,Head 50: Ministry of Home Affairs,34,DEPARTMENT OF CIVIL REGISTRATION,34,DEPARTMENT OF CIVIL REGISTRATION,,,,printed,printed,activity,31966703,31966703,,,,,,,proposed,appropriated,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part II recurrent estimates, Head 50 Ministry of Home Affairs, Activity 34-DEPARTMENT OF CIVIL REGISTRATION, TOTAL row, column 2024/25 Estimate, PDF p. 190",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-50-34,DEPARTMENT OF CIVIL REGISTRATION
2024/25,50,Head 50: Ministry of Home Affairs,11,Ministry Administration,G630,Modernization of Civil Registration and Immigration Systems,,,,printed,printed,project,20000000,20000000,,0,,,,,proposed,released,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2024 to 31 March 2027, Part IV capital estimates, Head 50, Activity 11 Ministry Administration, project G630, source 99 row, column Estimates for 2024/25 Total, PDF p. 255",2024-02-23-swz-estimates-2024-25-2026-27-companion,,budgets/SWZ/2024.csv#swz-2024-50-G630,Modernization of Civil Registration and Immigration Systems
2025/26,06,Head 06: Deputy Prime Minister's Office,12,Social Welfare,S354,Social Registry Development,,,,printed,printed,project,5000000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 06, Activity 12 Social Welfare, project S354, source 99 row, column Estimates for 2025/26 Total, PDF p. 203",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-06-S354,Social Registry Development
2025/26,10,Head 10: Ministry of Natural Resources and Energy,45,Surveys,X509,Sustainable Land Administration and Management,,,,printed,printed,project,2000000,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 10, Activity 45 Surveys, project X509, source 99 row, column Estimates for 2025/26 Total, PDF p. 207",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-10-X509,Sustainable Land Administration and Management
2025/26,23,Head 23: Ministry of Economic Planning & Development,31,STATISTICS,31,STATISTICS,,,,printed,printed,activity,13746795,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part II recurrent estimates, Head 23 Ministry of Economic Planning & Development, Activity 31-STATISTICS, TOTAL row, column 2025/26 Estimate, PDF p. 88",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-23-31,STATISTICS
2025/26,23,Head 23: Ministry of Economic Planning & Development,31,Statistics,G526,Economic Statistics Survey,,,,printed,printed,project,14800000,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 23, Activity 31 Statistics, project G526, source 99 row, column Estimates for 2025/26 Total, PDF p. 214",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-23-G526,Economic Statistics Survey
2025/26,23,Head 23: Ministry of Economic Planning & Development,31,Statistics,G575,The Eswatini Agriculture Survey,,,,printed,printed,project,14200000,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 23, Activity 31 Statistics, project G575, source 99 row, column Estimates for 2025/26 Total, PDF p. 214",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-23-G575,The Eswatini Agriculture Survey
2025/26,23,Head 23: Ministry of Economic Planning & Development,31,Statistics,G601,Eswatini Household Income and Expenditure Surveys,,,,printed,printed,project,5044000,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 23, Activity 31 Statistics, project G601, source 99 row, column Estimates for 2025/26 Total, PDF p. 214",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-23-G601,Eswatini Household Income and Expenditure Surveys
2025/26,23,Head 23: Ministry of Economic Planning & Development,31,Statistics,G605,2027 Population and Housing Census,,,,printed,printed,project,50000000,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 23, Activity 31 Statistics, project G605, source 99 row, column Estimates for 2025/26 Total, PDF p. 214",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-23-G605,2027 Population and Housing Census
2025/26,34,Head 34: Ministry of Finance,18,Policy and Planning,G600,Installation of the Integrated Financial Management Information System in Eswatini (IFMIS),,,,printed,printed,project,65722000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 34, Activity 18 Policy and Planning, project G600, source 99 row, column Estimates for 2025/26 Total, PDF p. 221",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-34-G600,Installation of the Integrated Financial Management Information System in Eswatini (IFMIS)
2025/26,34,Head 34: Ministry of Finance,18,Policy and Planning,G648,Implementation of the Eswatini Electronic Government Procurement System,,,,printed,printed,project,4500000,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 34, Activity 18 Policy and Planning, project G648, source 99 row, column Estimates for 2025/26 Total, PDF p. 221",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-34-G648,Implementation of the Eswatini Electronic Government Procurement System
2025/26,43,"Head 43: Ministry of Information, Communication & Technology",12,DEPARTMENT OF COMMUNICATION,12,DEPARTMENT OF COMMUNICATION,,,,printed,printed,activity,12618849,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part II recurrent estimates, Head 43 Ministry of Information, Communication & Technology, Activity 12-DEPARTMENT OF COMMUNICATION, TOTAL row, column 2025/26 Estimate, PDF p. 143",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-43-12,DEPARTMENT OF COMMUNICATION
2025/26,43,"Head 43: Ministry of Information, Communication & Technology",18,DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT,18,DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT,,,,printed,printed,activity,120726030,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part II recurrent estimates, Head 43 Ministry of Information, Communication & Technology, Activity 18-DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT, TOTAL row, column 2025/26 Estimate, PDF p. 146",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-43-18,DEPARTMENT OF RESEARCH & TECHNOLOGY DEVELOPMENT
2025/26,43,"Head 43: Ministry of Information, Communication & Technology",18,Research and Technology Development,G649,Development of an Integrated Online e-services Platform,,,,printed,printed,project,15000000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 43, Activity 18 Research and Technology Development, project G649, source 99 row, column Estimates for 2025/26 Total, PDF p. 224",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-43-G649,Development of an Integrated Online e-services Platform
2025/26,43,"Head 43: Ministry of Information, Communication & Technology",11,Administration,T524,Installation of an Automated Biometric Identification System,,,,printed,printed,project,7000000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 43, Activity 11 Administration, project T524, source 99 row, column Estimates for 2025/26 Total, PDF p. 223",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-43-T524,Installation of an Automated Biometric Identification System
2025/26,46,Head 46: Ministry of Justice and Constitutional Affairs,,Ministry of Justice and Constitutional Affairs,G632,Electronic Case Management System,,,,printed,printed,project,1471000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 46, project G632, source 99 row, column Estimates for 2025/26 Total, PDF p. 229",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-46-G632,Electronic Case Management System
2025/26,49,Head 49: Correctional Services,12,Correctional Services,P313,Radio Communication System and Remote Remand II,,,,printed,printed,project,1000000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 49, Activity 12 Correctional Services, project P313, source 99 row, column Estimates for 2025/26 Total, PDF p. 231",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-49-P313,Radio Communication System and Remote Remand II
2025/26,50,Head 50: Ministry of Home Affairs,34,DEPARTMENT OF CIVIL REGISTRATION,34,DEPARTMENT OF CIVIL REGISTRATION,,,,printed,printed,activity,33009893,,,,,,,,proposed,proposed,partial,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part II recurrent estimates, Head 50 Ministry of Home Affairs, Activity 34-DEPARTMENT OF CIVIL REGISTRATION, TOTAL row, column 2025/26 Estimate, PDF p. 177",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-50-34,DEPARTMENT OF CIVIL REGISTRATION
2025/26,50,Head 50: Ministry of Home Affairs,11,Ministry Administration,G630,Modernization of Civil Registration and Immigration Systems,,,,printed,printed,project,20000000,,,,,,,,proposed,proposed,whole,false,SZL,budget-document,budget-estimates,"Estimates 1 April 2025 to 31 March 2028, Part IV capital estimates, Head 50, Activity 11 Ministry Administration, project G630, source 99 row, column Estimates for 2025/26 Total, PDF p. 232",2025-02-14-swz-estimates-2025-26-2027-28-companion,,budgets/SWZ/2025.csv#swz-2025-50-G630,Modernization of Civil Registration and Immigration Systems
