fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,not printed,معهد بحوث الإلكترونيات (Electronics Research Institute),,معهد بحوث الإلكترونيات,,معهد بحوث الإلكترونيات,,,"الباب الأول - الأجور وتعويضات العاملين (Chapter 1, wages and employee compensation)",printed,printed,body,,54376000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 724, row معهد بحوث الإلكترونيات, column الباب الأول 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-eri-ch1,معهد بحوث الإلكترونيات - الباب الأول
2024/25,not printed,معهد بحوث الإلكترونيات (Electronics Research Institute),,معهد بحوث الإلكترونيات,,معهد بحوث الإلكترونيات,,,"الباب الثاني - شراء السلع والخدمات (Chapter 2, purchase of goods and services)",printed,printed,body,,20050000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 724, row معهد بحوث الإلكترونيات, column الباب الثاني 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-eri-ch2,معهد بحوث الإلكترونيات - الباب الثاني
2024/25,not printed,معهد بحوث الإلكترونيات (Electronics Research Institute),,معهد بحوث الإلكترونيات,,معهد بحوث الإلكترونيات,,,"الباب الرابع - الدعم والمنح والمزايا الاجتماعية (Chapter 4, subsidies, grants and social benefits)",printed,printed,body,,1808000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 725, row معهد بحوث الإلكترونيات, column الباب الرابع 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-eri-ch4,معهد بحوث الإلكترونيات - الباب الرابع
2024/25,not printed,معهد بحوث الإلكترونيات (Electronics Research Institute),,معهد بحوث الإلكترونيات,,معهد بحوث الإلكترونيات,,,"الباب الخامس - المصروفات الأخرى (Chapter 5, other expenditure)",printed,printed,body,,1370000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 725, row معهد بحوث الإلكترونيات, column الباب الخامس 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-eri-ch5,معهد بحوث الإلكترونيات - الباب الخامس
2024/25,not printed,معهد بحوث الإلكترونيات (Electronics Research Institute),,معهد بحوث الإلكترونيات,,معهد بحوث الإلكترونيات,,,"الباب السادس - شراء الأصول غير المالية - الاستثمارات (Chapter 6, purchase of non-financial assets, investment)",printed,printed,body,,145000000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 726, row معهد بحوث الإلكترونيات, column الباب السادس 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-eri-ch6,معهد بحوث الإلكترونيات - الباب السادس
2024/25,not printed,مركز المعلومات ودعم اتخاذ القرار (Cabinet Information and Decision Support Center (IDSC)),,مركز المعلومات ودعم اتخاذ القرار,,مركز المعلومات ودعم اتخاذ القرار,,,"الباب الأول - الأجور وتعويضات العاملين (Chapter 1, wages and employee compensation)",printed,printed,body,,141013000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 312, row مركز المعلومات ودعم اتخاذ القرار, column الباب الأول 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-idsc-ch1,مركز المعلومات ودعم اتخاذ القرار - الباب الأول
2024/25,not printed,مركز المعلومات ودعم اتخاذ القرار (Cabinet Information and Decision Support Center (IDSC)),,مركز المعلومات ودعم اتخاذ القرار,,مركز المعلومات ودعم اتخاذ القرار,,,"الباب الثاني - شراء السلع والخدمات (Chapter 2, purchase of goods and services)",printed,printed,body,,51547000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 312, row مركز المعلومات ودعم اتخاذ القرار, column الباب الثاني 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-idsc-ch2,مركز المعلومات ودعم اتخاذ القرار - الباب الثاني
2024/25,not printed,مركز المعلومات ودعم اتخاذ القرار (Cabinet Information and Decision Support Center (IDSC)),,مركز المعلومات ودعم اتخاذ القرار,,مركز المعلومات ودعم اتخاذ القرار,,,"الباب الرابع - الدعم والمنح والمزايا الاجتماعية (Chapter 4, subsidies, grants and social benefits)",printed,printed,body,,12610000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 313, row مركز المعلومات ودعم اتخاذ القرار, column الباب الرابع 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-idsc-ch4,مركز المعلومات ودعم اتخاذ القرار - الباب الرابع
2024/25,not printed,مركز المعلومات ودعم اتخاذ القرار (Cabinet Information and Decision Support Center (IDSC)),,مركز المعلومات ودعم اتخاذ القرار,,مركز المعلومات ودعم اتخاذ القرار,,,"الباب الخامس - المصروفات الأخرى (Chapter 5, other expenditure)",printed,printed,body,,1179000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 313, row مركز المعلومات ودعم اتخاذ القرار, column الباب الخامس 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-idsc-ch5,مركز المعلومات ودعم اتخاذ القرار - الباب الخامس
2024/25,not printed,مركز المعلومات ودعم اتخاذ القرار (Cabinet Information and Decision Support Center (IDSC)),,مركز المعلومات ودعم اتخاذ القرار,,مركز المعلومات ودعم اتخاذ القرار,,,"الباب السادس - شراء الأصول غير المالية - الاستثمارات (Chapter 6, purchase of non-financial assets, investment)",printed,printed,body,,110000000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 314, row مركز المعلومات ودعم اتخاذ القرار, column الباب السادس 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-idsc-ch6,مركز المعلومات ودعم اتخاذ القرار - الباب السادس
2024/25,not printed,"ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات (Ministry of Communications and Information Technology, headquarters (diwan))",,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,,"الباب الأول - الأجور وتعويضات العاملين (Chapter 1, wages and employee compensation)",printed,printed,body,,327732000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 808, row ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات, column الباب الأول 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-mcit-ch1,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات - الباب الأول
2024/25,not printed,"ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات (Ministry of Communications and Information Technology, headquarters (diwan))",,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,,"الباب الثاني - شراء السلع والخدمات (Chapter 2, purchase of goods and services)",printed,printed,body,,2647403000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 808, row ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات, column الباب الثاني 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-mcit-ch2,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات - الباب الثاني
2024/25,not printed,"ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات (Ministry of Communications and Information Technology, headquarters (diwan))",,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,,"الباب الرابع - الدعم والمنح والمزايا الاجتماعية (Chapter 4, subsidies, grants and social benefits)",printed,printed,body,,150000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 809, row ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات, column الباب الرابع 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-mcit-ch4,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات - الباب الرابع
2024/25,not printed,"ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات (Ministry of Communications and Information Technology, headquarters (diwan))",,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,,"الباب الخامس - المصروفات الأخرى (Chapter 5, other expenditure)",printed,printed,body,,140000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 809, row ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات, column الباب الخامس 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-mcit-ch5,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات - الباب الخامس
2024/25,not printed,"ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات (Ministry of Communications and Information Technology, headquarters (diwan))",,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات,,,"الباب السادس - شراء الأصول غير المالية - الاستثمارات (Chapter 6, purchase of non-financial assets, investment)",printed,printed,body,,16087474000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part One (administrative apparatus budget), uses by chapter (الاستخدامات), PDF p. 810, row ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات, column الباب السادس 2024/2025",2024-09-22-egy-budget-2024-25-part-1-administrative-apparatus-companion,,budgets/EGY/2024.csv#egy-2024-mcit-ch6,ديوان عام وزارة الإتصالات وتكنولوجيا المعلومات - الباب السادس
2024/25,not printed,الهيئة القومية للاستشعار من بعد وعلوم الفضاء (National Authority for Remote Sensing and Space Sciences (NARSS)),,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,,"الباب الأول - الأجور وتعويضات العاملين (Chapter 1, wages and employee compensation)",printed,printed,body,,47655000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 290, row الهيئة القومية للاستشعار من بعد وعلوم الفضاء, column الباب الأول 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-narss-ch1,الهيئة القومية للاستشعار من بعد وعلوم الفضاء - الباب الأول
2024/25,not printed,الهيئة القومية للاستشعار من بعد وعلوم الفضاء (National Authority for Remote Sensing and Space Sciences (NARSS)),,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,,"الباب الثاني - شراء السلع والخدمات (Chapter 2, purchase of goods and services)",printed,printed,body,,6280000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 290, row الهيئة القومية للاستشعار من بعد وعلوم الفضاء, column الباب الثاني 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-narss-ch2,الهيئة القومية للاستشعار من بعد وعلوم الفضاء - الباب الثاني
2024/25,not printed,الهيئة القومية للاستشعار من بعد وعلوم الفضاء (National Authority for Remote Sensing and Space Sciences (NARSS)),,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,,"الباب الرابع - الدعم والمنح والمزايا الاجتماعية (Chapter 4, subsidies, grants and social benefits)",printed,printed,body,,2830000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 291, row الهيئة القومية للاستشعار من بعد وعلوم الفضاء, column الباب الرابع 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-narss-ch4,الهيئة القومية للاستشعار من بعد وعلوم الفضاء - الباب الرابع
2024/25,not printed,الهيئة القومية للاستشعار من بعد وعلوم الفضاء (National Authority for Remote Sensing and Space Sciences (NARSS)),,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,,"الباب الخامس - المصروفات الأخرى (Chapter 5, other expenditure)",printed,printed,body,,360000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 291, row الهيئة القومية للاستشعار من بعد وعلوم الفضاء, column الباب الخامس 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-narss-ch5,الهيئة القومية للاستشعار من بعد وعلوم الفضاء - الباب الخامس
2024/25,not printed,الهيئة القومية للاستشعار من بعد وعلوم الفضاء (National Authority for Remote Sensing and Space Sciences (NARSS)),,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,الهيئة القومية للاستشعار من بعد وعلوم الفضاء,,,"الباب السادس - شراء الأصول غير المالية - الاستثمارات (Chapter 6, purchase of non-financial assets, investment)",printed,printed,body,,160000000,,,,,,,appropriated,appropriated,partial,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 292, row الهيئة القومية للاستشعار من بعد وعلوم الفضاء, column الباب السادس 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-narss-ch6,الهيئة القومية للاستشعار من بعد وعلوم الفضاء - الباب السادس
2024/25,not printed,المعهد القومي للاتصالات السلكية واللاسلكية (National Telecommunication Institute (NTI)),,المعهد القومي للاتصالات السلكية واللاسلكية,,المعهد القومي للاتصالات السلكية واللاسلكية,,,"الباب الأول - الأجور وتعويضات العاملين (Chapter 1, wages and employee compensation)",printed,printed,body,,41577000,,,,,,,appropriated,appropriated,whole,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 356, row المعهد القومي للاتصالات السلكية واللاسلكية, column الباب الأول 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-nti-ch1,المعهد القومي للاتصالات السلكية واللاسلكية - الباب الأول
2024/25,not printed,المعهد القومي للاتصالات السلكية واللاسلكية (National Telecommunication Institute (NTI)),,المعهد القومي للاتصالات السلكية واللاسلكية,,المعهد القومي للاتصالات السلكية واللاسلكية,,,"الباب الثاني - شراء السلع والخدمات (Chapter 2, purchase of goods and services)",printed,printed,body,,18000000,,,,,,,appropriated,appropriated,whole,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 356, row المعهد القومي للاتصالات السلكية واللاسلكية, column الباب الثاني 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-nti-ch2,المعهد القومي للاتصالات السلكية واللاسلكية - الباب الثاني
2024/25,not printed,المعهد القومي للاتصالات السلكية واللاسلكية (National Telecommunication Institute (NTI)),,المعهد القومي للاتصالات السلكية واللاسلكية,,المعهد القومي للاتصالات السلكية واللاسلكية,,,"الباب الرابع - الدعم والمنح والمزايا الاجتماعية (Chapter 4, subsidies, grants and social benefits)",printed,printed,body,,1000000,,,,,,,appropriated,appropriated,whole,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 357, row المعهد القومي للاتصالات السلكية واللاسلكية, column الباب الرابع 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-nti-ch4,المعهد القومي للاتصالات السلكية واللاسلكية - الباب الرابع
2024/25,not printed,المعهد القومي للاتصالات السلكية واللاسلكية (National Telecommunication Institute (NTI)),,المعهد القومي للاتصالات السلكية واللاسلكية,,المعهد القومي للاتصالات السلكية واللاسلكية,,,"الباب الخامس - المصروفات الأخرى (Chapter 5, other expenditure)",printed,printed,body,,130000,,,,,,,appropriated,appropriated,whole,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 357, row المعهد القومي للاتصالات السلكية واللاسلكية, column الباب الخامس 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-nti-ch5,المعهد القومي للاتصالات السلكية واللاسلكية - الباب الخامس
2024/25,not printed,المعهد القومي للاتصالات السلكية واللاسلكية (National Telecommunication Institute (NTI)),,المعهد القومي للاتصالات السلكية واللاسلكية,,المعهد القومي للاتصالات السلكية واللاسلكية,,,"الباب السادس - شراء الأصول غير المالية - الاستثمارات (Chapter 6, purchase of non-financial assets, investment)",printed,printed,body,,20000000,,,,,,,appropriated,appropriated,whole,false,EGP,budget-document,budget-estimates,"Approved State General Budget 2024/2025, Part Three (service authorities budget), uses by chapter (الاستخدامات), PDF p. 358, row المعهد القومي للاتصالات السلكية واللاسلكية, column الباب السادس 2024/2025",2024-09-22-egy-budget-2024-25-part-3-service-authorities-companion,,budgets/EGY/2024.csv#egy-2024-nti-ch6,المعهد القومي للاتصالات السلكية واللاسلكية - الباب السادس
