fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,11,Vote 11: Public Service and Administration,,Department of Public Service and Administration,4,e-Government Services and Information Management,,Knowledge Management and Innovation,,printed,printed,programme,,2600000,2747000,,,2400000,92.3,87.4,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 11, Table 11.12, row 'Knowledge Management and Innovation', column Medium-term expenditure estimate 2024/25 (PDF p. 260 of 1073); revised: AENE 2024 full volume, Vote 11 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 11.12, column Audited outcome 2024/25 (PDF p. 255 of 1095)",2024-02-21-zaf-2024-vote-11-dpsa-egovernment,,budgets/ZAF/2024.csv#zaf-2024-11-4-knowledge-management-and-innovation,Knowledge Management and Innovation
2024/25,14,Vote 14: Statistics South Africa,,Statistics South Africa,5,Statistical Support and Informatics,,Business Modernisation,,printed,printed,programme,,60200000,60042000,,,199600000,331.6,332.4,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 14, Table 14.14, row 'Business Modernisation', column Medium-term expenditure estimate 2024/25 (PDF p. 320 of 1073); revised: AENE 2024 full volume, Vote 14 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 14.14, column Audited outcome 2024/25 (PDF p. 318 of 1095)",2024-02-21-zaf-2024-vote-14-statssa-business-modernisation,,budgets/ZAF/2024.csv#zaf-2024-14-5-business-modernisation,Business Modernisation
2024/25,14,Vote 14: Statistics South Africa,,Statistics South Africa,5,Statistical Support and Informatics,,"Information, Communication and Technology",,printed,printed,programme,,143000000,156857000,,,33700000,23.6,21.5,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 14, Table 14.14, row 'Information, Communication and Technology', column Medium-term expenditure estimate 2024/25 (PDF p. 320 of 1073); revised: AENE 2024 full volume, Vote 14 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 14.14, column Audited outcome 2024/25 (PDF p. 318 of 1095)",2024-02-21-zaf-2024-vote-14-statssa-ict,,budgets/ZAF/2024.csv#zaf-2024-14-5-information-communication-and-technology,"Information, Communication and Technology"
2024/25,14,Vote 14: Statistics South Africa,,Statistics South Africa,7,South African National Statistics System,,Data and Information Management,,printed,printed,programme,,6500000,6474000,,,6900000,106.2,106.6,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 14, Table 14.18, row 'Data and Information Management', column Medium-term expenditure estimate 2024/25 (PDF p. 324 of 1073); revised: AENE 2024 full volume, Vote 14 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 14.18, column Audited outcome 2024/25 (PDF p. 321 of 1095)",2024-02-21-zaf-2024-vote-14-statssa-business-modernisation,,budgets/ZAF/2024.csv#zaf-2024-14-7-data-and-information-management,Data and Information Management
2024/25,16,Vote 16: Basic Education,,Department of Basic Education,4,"Planning, Information and Assessment",,"Financial Planning, Information and Management Systems",,printed,printed,programme,,58500000,58487000,,,53800000,92.0,92.0,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 16, Table 16.12, row 'Financial Planning, Information and Management Systems', column Medium-term expenditure estimate 2024/25 (PDF p. 350 of 1073); revised: AENE 2024 full volume, Vote 16 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 16.12, column Audited outcome 2024/25 (PDF p. 349 of 1095)",2024-02-21-zaf-2024-vote-5-dha-transversal-it,,budgets/ZAF/2024.csv#zaf-2024-16-4-financial-planning-information-and-management-systems,"Financial Planning, Information and Management Systems"
2024/25,17,Vote 17: Higher Education and Training,,South African Qualifications Authority,2,"Planning, Policy and Strategy",,South African Qualifications Authority,,printed,printed,programme,,33900000,,,,,,,appropriated,appropriated,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 17, Table 17.39 South African Qualifications Authority expenditure trends and estimates by programme/objective/activity, row 'National qualification framework management information system and ICT', column 2024/25 (PDF p. 387 of 1073)",2024-02-21-zaf-2024-vote-5-dha-transversal-it,,budgets/ZAF/2024.csv#zaf-2024-17-2-south-african-qualifications-authority,National qualification framework management information system and ICT
2024/25,22,Vote 22: Correctional Services,,Department of Correctional Services,1,Administration,,Information Technology,,printed,printed,programme,,358000000,407968000,,,378500000,105.7,92.8,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 22, Table 22.6, row 'Information Technology', column Medium-term expenditure estimate 2024/25 (PDF p. 482 of 1073); revised: AENE 2024 full volume, Vote 22 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 22.6, column Audited outcome 2024/25 (PDF p. 483 of 1095)",2024-02-21-zaf-2024-vote-22-correctional-it,,budgets/ZAF/2024.csv#zaf-2024-22-1-information-technology,Information Technology
2024/25,23,Vote 23: Defence,,Department of Defence,8,General Support,,Command and Management Information Systems,,printed,printed,programme,,1107900000,1107857000,,,989700000,89.3,89.3,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 23, Table 23.20, row 'Command and Management Information Systems', column Medium-term expenditure estimate 2024/25 (PDF p. 513 of 1073); revised: AENE 2024 full volume, Vote 23 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 23.20, column Audited outcome 2024/25 (PDF p. 520 of 1095)",2024-02-21-zaf-2024-vote-5-dha-transversal-it,,budgets/ZAF/2024.csv#zaf-2024-23-8-command-and-management-information-systems,Command and Management Information Systems
2024/25,25,Vote 25: Justice and Constitutional Development,,Department of Justice and Constitutional Development,5,Auxiliary and Associated Services,,Information Regulator,,printed,printed,programme,,110900000,110860000,,,108600000,97.9,98.0,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 25, Table 25.14, row 'Information Regulator', column Medium-term expenditure estimate 2024/25 (PDF p. 544 of 1073); revised: AENE 2024 full volume, Vote 25 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 25.14, column Audited outcome 2024/25 (PDF p. 554 of 1095)",2024-02-21-zaf-2024-vote-25-information-regulator,,budgets/ZAF/2024.csv#zaf-2024-25-5-information-regulator,Information Regulator
2024/25,25,Vote 25: Justice and Constitutional Development,,Department of Justice and Constitutional Development,5,Auxiliary and Associated Services,,Justice Modernisation,,printed,printed,programme,,661200000,661157000,,,482700000,73.0,73.0,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 25, Table 25.14, row 'Justice Modernisation', column Medium-term expenditure estimate 2024/25 (PDF p. 544 of 1073); revised: AENE 2024 full volume, Vote 25 adjustments by subprogramme, column Adjusted appropriation; audited: ENE 2026 full volume, Table 25.14, column Audited outcome 2024/25 (PDF p. 554 of 1095)",2024-02-21-zaf-2024-vote-25-justice-modernisation,,budgets/ZAF/2024.csv#zaf-2024-25-5-justice-modernisation,Justice Modernisation
2024/25,25,Vote 25: Justice and Constitutional Development,,Special Investigating Unit,5,Auxiliary and Associated Services,,Special Investigating Unit,,printed,printed,programme,,33000000,,,,32800000,99.4,,appropriated,audited,unclear,false,ZAR,budget-document,budget-estimates,"ENE 2024 full volume, Vote 25, Table 25.29 Special Investigating Unit expenditure trends and estimates by programme/objective/activity, row 'Market data analytics and prevention', column 2024/25 (PDF p. 552 of 1073); audited: ENE 2026 full volume, Table 25.33, column Audited outcome 2024/25 (PDF p. 563 of 1095)",2024-02-21-zaf-2024-vote-25-justice-modernisation,,budgets/ZAF/2024.csv#zaf-2024-25-5-special-investigating-unit,Market data analytics and prevention
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,2,ICT International Relations and Affairs,,ICT Trade/Partnership,,printed,printed,programme,,60320000,60320000,,,54107000,89.7,89.7,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 2: ICT International Relations and Affairs adjustments by subprogramme, row 'ICT Trade/Partnership', columns Appropriation and Adjusted appropriation (PDF p. 289 of 412); appropriation also ENE 2024 full volume, Table 30.8, column 2024/25 (PDF p. 635 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 2, column Actual expenditure (PDF p. 217)",2024-02-21-zaf-2024-vote-30-p2-international,,budgets/ZAF/2024.csv#zaf-2024-30-2-ict-trade-partnership,ICT Trade/Partnership
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,2,ICT International Relations and Affairs,,International Affairs,,printed,printed,programme,,13005000,13005000,,,10181000,78.3,78.3,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 2: ICT International Relations and Affairs adjustments by subprogramme, row 'International Affairs', columns Appropriation and Adjusted appropriation (PDF p. 289 of 412); appropriation also ENE 2024 full volume, Table 30.8, column 2024/25 (PDF p. 635 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 2, column Actual expenditure (PDF p. 217)",2024-02-21-zaf-2024-vote-30-p2-international,,budgets/ZAF/2024.csv#zaf-2024-30-2-international-affairs,International Affairs
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,ICT Policy Development and Research,,Economic and Market Analysis,,printed,printed,programme,,6210000,6210000,,,4359000,70.2,70.2,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 3: ICT Policy Development and Research adjustments by subprogramme, row 'Economic and Market Analysis', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.10, column 2024/25 (PDF p. 637 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 3, column Actual expenditure (PDF p. 218)",2024-02-21-zaf-2024-vote-30-p3-policy-research,,budgets/ZAF/2024.csv#zaf-2024-30-3-economic-and-market-analysis,Economic and Market Analysis
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,ICT Policy Development and Research,,ICT Policy Development,,printed,printed,programme,,13549000,13549000,,,11053000,81.6,81.6,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 3: ICT Policy Development and Research adjustments by subprogramme, row 'ICT Policy Development', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.10, column 2024/25 (PDF p. 637 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 3, column Actual expenditure (PDF p. 218)",2024-02-21-zaf-2024-vote-30-p3-policy-research,,budgets/ZAF/2024.csv#zaf-2024-30-3-ict-policy-development,ICT Policy Development
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,ICT Policy Development and Research,,Presidential Commission on 4IR,,printed,printed,programme,,2225000,3225000,,,1409000,63.3,43.7,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 3: ICT Policy Development and Research adjustments by subprogramme, row 'Presidential Commission on 4IR', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.10, column 2024/25 (PDF p. 637 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 3, column Actual expenditure (PDF p. 218)",2024-02-21-zaf-2024-vote-30-p3-policy-research,,budgets/ZAF/2024.csv#zaf-2024-30-3-presidential-commission-on-4ir,Presidential Commission on 4IR
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,ICT Policy Development and Research,,Research,,printed,printed,programme,,8489000,8489000,,,4133000,48.7,48.7,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 3: ICT Policy Development and Research adjustments by subprogramme, row 'Research', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.10, column 2024/25 (PDF p. 637 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 3, column Actual expenditure (PDF p. 218)",2024-02-21-zaf-2024-vote-30-p3-policy-research,,budgets/ZAF/2024.csv#zaf-2024-30-3-research,Research
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,3,ICT Policy Development and Research,,"Small, Medium and Micro Enterprise",,printed,printed,programme,,1432000,432000,,,0,0.0,0.0,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 3: ICT Policy Development and Research adjustments by subprogramme, row 'Small, Medium and Micro Enterprise', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.10, column 2024/25 (PDF p. 637 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 3, column Actual expenditure (PDF p. 218)",2024-02-21-zaf-2024-vote-30-p3-policy-research,,budgets/ZAF/2024.csv#zaf-2024-30-3-small-medium-and-micro-enterprise,"Small, Medium and Micro Enterprise"
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,ICT Enterprise and Public Entity Oversight,,ICT Skills Development,,printed,printed,programme,,96961000,96961000,,,96961000,100.0,100.0,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 4: ICT Enterprise and Public Entity Oversight adjustments by subprogramme, row 'ICT Skills Development', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.12, column 2024/25 (PDF p. 639 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 4, column Actual expenditure (PDF p. 219)",2024-02-21-zaf-2024-vote-30-p4-entity-oversight,,budgets/ZAF/2024.csv#zaf-2024-30-4-ict-skills-development,ICT Skills Development
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,ICT Enterprise and Public Entity Oversight,,Regulatory Institutions,,printed,printed,programme,,575819000,575819000,,,573599000,99.6,99.6,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 4: ICT Enterprise and Public Entity Oversight adjustments by subprogramme, row 'Regulatory Institutions', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.12, column 2024/25 (PDF p. 639 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 4, column Actual expenditure (PDF p. 219)",2024-02-21-zaf-2024-vote-30-p4-entity-oversight,,budgets/ZAF/2024.csv#zaf-2024-30-4-regulatory-institutions,Regulatory Institutions
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,ICT Enterprise and Public Entity Oversight,,State-owned Enterprise Governance and Support,,printed,printed,programme,,5236000,5236000,,,5754000,109.9,109.9,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 4: ICT Enterprise and Public Entity Oversight adjustments by subprogramme, row 'State-owned Enterprise Governance and Support', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.12, column 2024/25 (PDF p. 639 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 4, column Actual expenditure (PDF p. 219)",2024-02-21-zaf-2024-vote-30-p4-entity-oversight,,budgets/ZAF/2024.csv#zaf-2024-30-4-state-owned-enterprise-governance-and-support,State-owned Enterprise Governance and Support
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,4,ICT Enterprise and Public Entity Oversight,,Universal Service and Access,,printed,printed,programme,,914685000,914685000,,,1061966000,116.1,116.1,appropriated,audited,partial,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 4: ICT Enterprise and Public Entity Oversight adjustments by subprogramme, row 'Universal Service and Access', columns Appropriation and Adjusted appropriation (PDF p. 290 of 412); appropriation also ENE 2024 full volume, Table 30.12, column 2024/25 (PDF p. 639 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 4, column Actual expenditure (PDF p. 219)",2024-02-21-zaf-2024-vote-30-p4-entity-oversight,,budgets/ZAF/2024.csv#zaf-2024-30-4-universal-service-and-access,Universal Service and Access
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,5,ICT Infrastructure Development and Support,,Broadband,,printed,printed,programme,,1894593000,1895296000,,,734841000,38.8,38.8,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 5: ICT Infrastructure Development and Support adjustments by subprogramme, row 'Broadband', columns Appropriation and Adjusted appropriation (PDF p. 291 of 412); appropriation also ENE 2024 full volume, Table 30.14, column 2024/25 (PDF p. 641 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 5, column Actual expenditure (PDF p. 220)",2024-02-21-zaf-2024-vote-30-sa-connect,,budgets/ZAF/2024.csv#zaf-2024-30-5-broadband,Broadband
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,5,ICT Infrastructure Development and Support,,Broadcasting Digital Migration,,printed,printed,programme,,15859000,14842000,,,10820000,68.2,72.9,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 5: ICT Infrastructure Development and Support adjustments by subprogramme, row 'Broadcasting Digital Migration', columns Appropriation and Adjusted appropriation (PDF p. 291 of 412); appropriation also ENE 2024 full volume, Table 30.14, column 2024/25 (PDF p. 641 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 5, column Actual expenditure (PDF p. 220)",2024-02-21-zaf-2024-vote-30-p5-bdm,,budgets/ZAF/2024.csv#zaf-2024-30-5-broadcasting-digital-migration,Broadcasting Digital Migration
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,5,ICT Infrastructure Development and Support,,ICT Support,,printed,printed,programme,,8953000,9267000,,,6150000,68.7,66.4,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 5: ICT Infrastructure Development and Support adjustments by subprogramme, row 'ICT Support', columns Appropriation and Adjusted appropriation (PDF p. 291 of 412); appropriation also ENE 2024 full volume, Table 30.14, column 2024/25 (PDF p. 641 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 5, column Actual expenditure (PDF p. 220)",2024-02-21-zaf-2024-vote-30-p5-ict-support,,budgets/ZAF/2024.csv#zaf-2024-30-5-ict-support,ICT Support
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,6,ICT Information Society and Capacity Development,,Capacity Development,,printed,printed,programme,,2799000,2799000,,,3971000,141.9,141.9,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 6: ICT Information Society and Capacity Development adjustments by subprogramme, row 'Capacity Development', columns Appropriation and Adjusted appropriation (PDF p. 291 of 412); appropriation also ENE 2024 full volume, Table 30.16, column 2024/25 (PDF p. 643 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 6, column Actual expenditure (PDF p. 221)",2024-02-21-zaf-2024-vote-30-p6-information-society,,budgets/ZAF/2024.csv#zaf-2024-30-6-capacity-development,Capacity Development
2024/25,30,Vote 30: Communications and Digital Technologies,,Department of Communications and Digital Technologies,6,ICT Information Society and Capacity Development,,Information Society Development,,printed,printed,programme,,66400000,66400000,,,55123000,83.0,83.0,appropriated,audited,whole,false,ZAR,budget-document,budget-estimates,"AENE 2024 full volume, Vote 30, Programme 6: ICT Information Society and Capacity Development adjustments by subprogramme, row 'Information Society Development', columns Appropriation and Adjusted appropriation (PDF p. 291 of 412); appropriation also ENE 2024 full volume, Table 30.16, column 2024/25 (PDF p. 643 of 1073); audited: DCDT Annual Report 2024/25, Appropriation Statement, Programme 6, column Actual expenditure (PDF p. 221)",2024-02-21-zaf-2024-vote-30-p6-information-society,,budgets/ZAF/2024.csv#zaf-2024-30-6-information-society-development,Information Society Development
