fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_type,doc_locator,source_slug,origin_record,record,programme_line
2024/25,01,PRESIREP,0111,NATIONAL CYBER SECURITY AUTHORITY(NCSA),FQ,Cybersecurity Standards & Skills Development,FQ02,Cybersecurity Standards Development,,printed,printed,programme,,15000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 0111 NATIONAL CYBER SECURITY AUTHORITY(NCSA), programme FQ, sub-programme FQ02 (gazette p. 52); origin split: Annex II-2, institution 01, sub-programme FQ02 (p. 344)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-01-0111-fq-fq02,Cybersecurity Standards Development
2024/25,01,PRESIREP,0111,NATIONAL CYBER SECURITY AUTHORITY(NCSA),FR,Data Protection and Privacy,FR02,Data Protection Skills Development,,printed,printed,programme,,150000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 0111 NATIONAL CYBER SECURITY AUTHORITY(NCSA), programme FR, sub-programme FR02 (gazette p. 52); origin split: Annex II-2, institution 01, sub-programme FR02 (p. 344)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-01-0111-fr-fr02,Data Protection Skills Development
2024/25,01,PRESIREP,0112,RWANDA SPACE AGENCY,F5,SPACE PROGRAM,F501,"Remote Sensing, Geospatial Science and Earth Observation",,printed,printed,programme,,200000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 0112 RWANDA SPACE AGENCY, programme F5, sub-programme F501 (gazette p. 53); origin split: Annex II-2, institution 01, sub-programme F501 (p. 344)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-01-0112-f5-f501,"Remote Sensing, Geospatial Science and Earth Observation"
2024/25,01,PRESIREP,0112,RWANDA SPACE AGENCY,F5,SPACE PROGRAM,F502,Satellite Communication and Satellite development,,printed,printed,programme,,3094665900,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 0112 RWANDA SPACE AGENCY, programme F5, sub-programme F502 (gazette p. 53); origin split: Annex II-2, institution 01, sub-programme F502 (p. 344)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-01-0112-f5-f502,Satellite Communication and Satellite development
2024/25,09,MINAGRI,0900,MINAGRI,ADV,Smart Agriculture Information System (SAIS),,,,printed,printed,project,,281786122,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 0900 MINAGRI, project ADV (gazette p. 472)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-09-0900-adv,Smart Agriculture Information System (SAIS)
2024/25,12,MINECOFIN,1200,MINECOFIN,F7Z,U-SACCOs AUTOMATION AND CONSOLIDATION PROJECT TOWARDS COOPERATIVE BANK,,,,printed,printed,project,,2586272970,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 1200 MINECOFIN, project F7Z (gazette p. 474)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1200-f7z,U-SACCOs AUTOMATION AND CONSOLIDATION PROJECT TOWARDS COOPERATIVE BANK
2024/25,12,MINECOFIN,1202,NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR),01,Administrative And Support Services,0101,Administrative And Support Services,,printed,printed,programme,,4206809482,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1202 NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR), programme 01, sub-programme 0101 (gazette p. 143); origin split: Annex II-2, institution 12, sub-programme 0101 (p. 351) and Annex II-3, BA 1202 (p. 474)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1202-01-0101,Administrative And Support Services
2024/25,12,MINECOFIN,1202,NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR),52,"Economic, Social And Demographic Statistics",5201,Social And Demographic Statistics,,printed,printed,programme,,155483142,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1202 NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR), programme 52, sub-programme 5201 (gazette p. 144); origin split: Annex II-2, institution 12, sub-programme 5201 (p. 351)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1202-52-5201,Social And Demographic Statistics
2024/25,12,MINECOFIN,1202,NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR),52,"Economic, Social And Demographic Statistics",5202,Statistical Methodology And Research,,printed,printed,programme,,391745476,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1202 NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR), programme 52, sub-programme 5202 (gazette p. 144); origin split: Annex II-2, institution 12, sub-programme 5202 (p. 352)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1202-52-5202,Statistical Methodology And Research
2024/25,12,MINECOFIN,1202,NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR),52,"Economic, Social And Demographic Statistics",5203,Economic Statistics,,printed,printed,programme,,1424362321,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1202 NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR), programme 52, sub-programme 5203 (gazette p. 144); origin split: Annex II-2, institution 12, sub-programme 5203 (p. 352)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1202-52-5203,Economic Statistics
2024/25,12,MINECOFIN,1202,NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR),52,"Economic, Social And Demographic Statistics",5204,Population And Household Census,,printed,printed,programme,,67736807,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1202 NATIONAL INSTITUTE OF STATISTICS OF RWANDA (NISR), programme 52, sub-programme 5204 (gazette p. 145); origin split: Annex II-2, institution 12, sub-programme 5204 (p. 352)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1202-52-5204,Population And Household Census
2024/25,12,MINECOFIN,1209,FINANCIAL INTELLIGENCE CENTRE (FIC),FD,Financial Intelligence Management,FD02,Information Technology and Data Management,,printed,printed,programme,,83047764,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1209 FINANCIAL INTELLIGENCE CENTRE (FIC), programme FD, sub-programme FD02 (gazette p. 151); origin split: Annex II-2, institution 12, sub-programme FD02 (p. 352)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-12-1209-fd-fd02,Information Technology and Data Management
2024/25,13,MINIJUST,1300,MINIJUST,CIC,Integrated Electroninc Case Management (IECMS),,,,printed,printed,project,,1301819032,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 1300 MINIJUST, project CIC (gazette p. 474)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-13-1300-cic,Integrated Electroninc Case Management (IECMS)
2024/25,14,MINEDUC,1400,MINEDUC,ES,ICT IN EDUCATION,ES01,ICT in Education,,printed,printed,programme,,3250000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1400 MINEDUC, programme ES, sub-programme ES01 (gazette p. 159); origin split: Annex II-2, institution 14, sub-programme ES01 (p. 355)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-14-1400-es-es01,ICT in Education
2024/25,14,MINEDUC,1413,RWANDA EDUCATION BOARD (REB),70,Ict Integration In Education,7001,Primary Ict Integration In Education,,printed,printed,programme,,5301437793,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1413 RWANDA EDUCATION BOARD (REB), programme 70, sub-programme 7001 (gazette p. 164); origin split: Annex II-2, institution 14, sub-programme 7001 (p. 354)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-14-1413-70-7001,Primary Ict Integration In Education
2024/25,14,MINEDUC,1413,RWANDA EDUCATION BOARD (REB),70,Ict Integration In Education,7002,Lower Secondary Ict Integration In Education,,printed,printed,programme,,1483194641,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1413 RWANDA EDUCATION BOARD (REB), programme 70, sub-programme 7002 (gazette p. 164); origin split: Annex II-2, institution 14, sub-programme 7002 (p. 355)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-14-1413-70-7002,Lower Secondary Ict Integration In Education
2024/25,14,MINEDUC,1413,RWANDA EDUCATION BOARD (REB),70,Ict Integration In Education,7004,Upper Secondary ICT Integration in Education,,printed,printed,programme,,121879350,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1413 RWANDA EDUCATION BOARD (REB), programme 70, sub-programme 7004 (gazette p. 165); origin split: Annex II-2, institution 14, sub-programme 7004 (p. 355)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-14-1413-70-7004,Upper Secondary ICT Integration in Education
2024/25,14,MINEDUC,1420,RWANDA TECHNICAL AND VOCATIONAL EDUCATION AND TRAINING BOARD (RTB),66,Technical And Vocational Education,6611,ICT Integration in TVET Education,,printed,printed,programme,,102799482,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1420 RWANDA TECHNICAL AND VOCATIONAL EDUCATION AND TRAINING BOARD (RTB), programme 66, sub-programme 6611 (gazette p. 169); origin split: Annex II-2, institution 14, sub-programme 6611 (p. 354)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-14-1420-66-6611,ICT Integration in TVET Education
2024/25,16,MINISANTE,1600,MINISANTE,EL,"HEALTH SECTOR PLANNING, MONITORING AND EVALUATION",EL01,HEALTH INFORMATION AND TECHNOLOGIES,,printed,printed,programme,,2668607353,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1600 MINISANTE, programme EL, sub-programme EL01 (gazette p. 175); origin split: Annex II-2, institution 16, sub-programme EL01 (p. 356)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-16-1600-el-el01,HEALTH INFORMATION AND TECHNOLOGIES
2024/25,20,MIFOTRA,2000,MIFOTRA,095,Ipppis Project,,,,printed,printed,project,,495178280,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 2000 MIFOTRA, project 095 (gazette p. 480)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-20-2000-095,Ipppis Project
2024/25,23,MINALOC,2300,MINALOC,FM,Local Government policy and coordination,FM03,Local Government digitization,,printed,printed,programme,,33400000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2300 MINALOC, programme FM, sub-programme FM03 (gazette p. 215); origin split: Annex II-2, institution 23, sub-programme FM03 (p. 361)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-23-2300-fm-fm03,Local Government digitization
2024/25,23,MINALOC,2300,MINALOC,FN,Governance and Decentralization,FN03,Civil Registration,,printed,printed,programme,,15000000,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2300 MINALOC, programme FN, sub-programme FN03 (gazette p. 216); origin split: Annex II-2, institution 23, sub-programme FN03 (p. 361)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-23-2300-fn-fn03,Civil Registration
2024/25,23,MINALOC,2314,NATIONAL COUNCIL OF PERSONS WITH DISABILITIES (NCPD),FLC,Disability Management Information System - DMIS,,,,printed,printed,project,,400000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 2314 NATIONAL COUNCIL OF PERSONS WITH DISABILITIES (NCPD), project FLC (gazette p. 481)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-23-2314-flc,Disability Management Information System - DMIS
2024/25,23,MINALOC,2315,RWANDA BROADCASTING AGENCY,C7T,DIGITIZATION OF RBA ARCHIVES,,,,printed,printed,project,,280000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 2315 RWANDA BROADCASTING AGENCY, project C7T (gazette p. 481)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-23-2315-c7t,DIGITIZATION OF RBA ARCHIVES
2024/25,28,MINICT,1903,RWANDA INFORMATION SOCIETY AUTHORITY (RISA),01,Administrative And Support Services,0101,Administrative And Support Services,,printed,printed,programme,,11723509668,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1903 RWANDA INFORMATION SOCIETY AUTHORITY (RISA), programme 01, sub-programme 0101 (gazette p. 201); origin split: Annex II-2, institution 28, sub-programme 0101 (p. 362) and Annex II-3, BA 1903 (p. 482)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-1903-01-0101,Administrative And Support Services
2024/25,28,MINICT,1903,RWANDA INFORMATION SOCIETY AUTHORITY (RISA),98,ICT For Development,9803,ICT Support Services Development,,printed,printed,programme,,8508840307,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 1903 RWANDA INFORMATION SOCIETY AUTHORITY (RISA), programme 98, sub-programme 9803 (gazette p. 202); origin split: Annex II-2, institution 28, sub-programme 9803 (p. 363)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-1903-98-9803,ICT Support Services Development
2024/25,28,MINICT,2313,NATIONAL IDENTIFICATION AGENCY(NIDA),01,Administrative And Support Services,0101,Administrative And Support Services,,printed,printed,programme,,1888901821,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2313 NATIONAL IDENTIFICATION AGENCY(NIDA), programme 01, sub-programme 0101 (gazette p. 227); origin split: Annex II-2, institution 28, sub-programme 0101 (p. 362)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-2313-01-0101,Administrative And Support Services
2024/25,28,MINICT,2313,NATIONAL IDENTIFICATION AGENCY(NIDA),B9,National Identification,B902,Identity Card Production And Distribution,,printed,printed,programme,,1044745591,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2313 NATIONAL IDENTIFICATION AGENCY(NIDA), programme B9, sub-programme B902 (gazette p. 228); origin split: Annex II-2, institution 28, sub-programme B902 (p. 363)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-2313-b9-b902,Identity Card Production And Distribution
2024/25,28,MINICT,2313,NATIONAL IDENTIFICATION AGENCY(NIDA),B9,National Identification,B903,National Id System Infrastructure And Security,,printed,printed,programme,,1121567270,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2313 NATIONAL IDENTIFICATION AGENCY(NIDA), programme B9, sub-programme B903 (gazette p. 228); origin split: Annex II-2, institution 28, sub-programme B903 (p. 363)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-2313-b9-b903,National Id System Infrastructure And Security
2024/25,28,MINICT,2800,MINICT,01,Administrative And Support Services,0101,Administrative And Support Services,,printed,printed,programme,,4066397943,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2800 MINICT, programme 01, sub-programme 0101 (gazette p. 243); origin split: Annex II-2, institution 28, sub-programme 0101 (p. 362) and Annex II-3, BA 2800 (p. 483)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-2800-01-0101,Administrative And Support Services
2024/25,28,MINICT,2800,MINICT,98,ICT For Development,9804,Innovation and ICT Private Sector Development,,printed,printed,programme,,210000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-1 Detailed budget by budget agency, BA 2800 MINICT, programme 98, sub-programme 9804 (gazette p. 244); origin split: Annex II-2, institution 28, sub-programme 9804 (p. 363)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-28-2800-98-9804,Innovation and ICT Private Sector Development
2024/25,31,MINUBUMWE,3100,MINUBUMWE,ATJ,Digitalization And Conservation Of Gacaca Records.,,,,printed,printed,project,,380000000,,,,,,,appropriated,appropriated,partial,false,RWF,budget-document,appropriation-act,"Law n° 066/2024 of 26/06/2024 (Official Gazette n° Special of 29/06/2024), Annex II-3 Development budget by agency, project and funding type, BA 3100 MINUBUMWE, project ATJ (gazette p. 484)",2024-06-26-rwa-2024-28-98,,budgets/RWA/2024.csv#rwa-2024-31-3100-atj,Digitalization And Conservation Of Gacaca Records.
2025/26,01,PRESIREP,0102,GENERAL SECRETARIAT NISS,P010211001,E-Gates,,,,printed,printed,project,,2000000000,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 018/2025 of 30/06/2025 (Official Gazette n° Special of 01/07/2025), Annex II-3 Development budget by agency, project and funding type, BA 0102 GENERAL SECRETARIAT NISS, project P010211001 (gazette p. 453)",2025-06-30-rwa-2025-28-98,,budgets/RWA/2025.csv#rwa-2025-01-0102-p010211001,E-Gates
2025/26,01,PRESIREP,0102,GENERAL SECRETARIAT NISS,P010218001,E-PASSPORT,,,,printed,printed,project,,7008804915,,,,,,,appropriated,appropriated,whole,false,RWF,budget-document,appropriation-act,"Law n° 018/2025 of 30/06/2025 (Official Gazette n° Special of 01/07/2025), Annex II-3 Development budget by agency, project and funding type, BA 0102 GENERAL SECRETARIAT NISS, project P010218001 (gazette p. 453)",2025-06-30-rwa-2025-28-98,,budgets/RWA/2025.csv#rwa-2025-01-0102-p010218001,E-PASSPORT
