row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
COG-gov.legislate-electronic-invoicing-implementing-orders,COG,gov.legislate,Governance,instrument,Electronic-invoicing implementing orders,Implemented,2026-07-16,Four orders signed 2026-07-09 and gazetted 2026-07-16,2026-07-16,Advanced,Did not exist,"A four-stage homologation with a 30-day decision deadline, mandatory cryptographic certification, a penetration test under twelve months old, a sworn no-backdoor attestation, ten-year invoice retention and real-time tax-directorate data access",2026-07-16-cog-arretes-1518-1521-facturation-electronique-certifiee-sfec,,"fees are FCFA 5,000,000 per terminal model and per software version homologated, split 75% state, 15% security agency and 10% standards body; foreign suppliers must be locally represented"
COG-gov.legislate-public-revenue-payment-order,COG,gov.legislate,Governance,instrument,Public-revenue payment order,Implemented,2026-06-11,"Signed 2026-05-22 and gazetted 2026-06-11, with a 60-day conformity window",2026-06-11,Advanced,Did not exist,"All public revenue payable exclusively through one national platform, defined in the text as a national and sovereign payments switch; payment outside it is void and non-discharging, and administrations must suppress every parallel circuit",2026-06-11-cog-arrete-1009-plateforme-fouta-recettes-publiques,,"derogations are limited to technical unavailability, absence of access to electronic means, or duly established exceptional circumstances"
COG-gov.legislate-tax-newly-imported-sim,COG,gov.legislate,Governance,instrument,Tax on newly imported SIM-capable terminals,Implemented,2026-07-23,Instituted by the 2026 finance law and in force from 2026-06-01,2026-06-01,Advanced,Did not exist,"Levied on importers of newly imported phones and tablets, paid by bank transfer with mobile-money channels announced, and earmarked for connectivity, digital services and infrastructure",2026-07-23-aden-rtn-sim-terminal-tax-assemblee-nationale|2026-07-17-taxe-nouveaux-terminaux-numeriques-cartes-sim-ldb,,"no rate, yield or collection total is published in either source, and whether an industry-reported FCFA 10,000 device tax in the same law is this measure or a second one is unestablished"
COG-gov.protect-loi-n-29-2019,COG,gov.protect,Governance,instrument,Loi n. 29-2019 on personal data protection,Implemented,2026-01-22,Promulgated 2019-10-10,2019-10-10,No change,In force with an incomplete institutional framework and no supervisory authority constituted,"In force, its institutional framework completed by a decree of 2025-12-31",2026-01-22-congo-launches-data-protection-commission-techafricanews,,the law text is not held; its number and date reach the base only through a secondary outlet's account of the commission's first session
COG-gov.protect-personal-data-protection-commission,COG,gov.protect,Governance,instrument,National personal data protection commission,Implemented,2026-01-22,Members appointed by decree of 2025-12-31 and the inaugural session held 2026-01-22,2026-01-22,Advanced,"A bill approved in council of ministers in July 2024, with no members appointed and the body not constituted","Members appointed and a president, vice-president and rapporteur elected, with powers stated as advising, warning and sanctioning",2026-01-22-congo-launches-data-protection-commission-techafricanews|2024-07-05 Congo - Council of Ministers approves bill creating National Personal Data Protection Commission,,"installation is the whole of the movement: no decision, sanction, registration regime, guidance, budget or annual report is on file in the six months since"
COG-gov.protect-registration-notification-enforcement-regime,COG,gov.protect,Governance,measure,Supervisory machinery under Loi 29-2019,In development,2026-01-29,"Members of the data protection commission appointed by decree, gazetted 2026-01-29",2026-01-29,Advanced,The statute provided for an authority and nothing established one,"Decret 2025-538, gazetted on 29 January 2026, names the members of the Commission nationale pour la protection des donnees a caractere personnel, drawn from the Presidency, Parliament, Government, the judiciary, the Cour des comptes, the bar, the national human rights commission and non-governmental organisations. Loi 29-2019 had provided for the authority since 2019. No registration, notification, deliberation or enforcement action under it is held",2026-01-29-jo-2026-5-decret-2025-538-nomination-membres-commission-nationale-protection-donnees|2019-11-07-jo-2019-45-loi-29-2019-protection-donnees-caractere-personnel,,The institution is constituted; nothing it has done is on the record
COG-gov.regional-bilateral-ict-cooperation-memorandum,COG,gov.regional,Governance,instrument,Bilateral ICT cooperation memorandum with Namibia,Planned,2026-07-27,Approved by the counterparty's cabinet and its minister authorised to sign; not signed,,Advanced,Did not exist,"Approved on the other side, with no scope, sector detail, financing, signature date or Congolese step published",2026-07-27-namibia-cabinet-approves-ict-mou-with-congo,,"the base holds no Congolese source, no Congolese approval step and no text"
COG-gov.regional-media-regulator-cooperation,COG,gov.regional,Governance,instrument,Cross-border media regulator cooperation,Implemented,2026-08-22,"Memorandum of understanding signed after two days of work, 19-20 August 2026",,Advanced,Did not exist,"The audiovisual and communications council and the press-freedom council have formalised an institutional partnership by memorandum; no work programme, joint power or first action under it is on file",2026-08-22-adiac-csac-cslc-memorandum-entente-regulation-medias|2026-08-19-acp-csac-cslc-regulateurs-medias-cooperation,,"no instrument was signed; the round table agenda runs to online hate speech, platform accountability, monitoring and information-sharing"
COG-gov.regional-first-central-african-cybersecurity,COG,gov.regional,Governance,measure,First Central African cybersecurity agencies conference,,2026-05-02,An organising agreement signed 2026-04-30 with the conference announced for 2 to 5 June 2026,,"Advanced, no outcome on file",Did not exist,"Announced, dated and co-organised, with nothing held on whether it convened and no communiqué, recommendation or outcome",2026-05-02-brazzaville-premiere-conference-cybersecurite-afrique-centrale-ldb,,the stated purpose was harmonising sub-regional enforcement strategies; two months past the announced dates the base holds no follow-up
COG-gov.regional-malabo-ratification,COG,gov.regional,Governance,instrument,Ratification of the AU Malabo Convention (Loi 43-2020),Implemented,2020-08-27,Deposited 2020-10-23,2020-10-23,Advanced,Did not exist,Loi 43-2020 authorised ratification of the African Union Convention on Cyber Security and Personal Data Protection; the depositary records ratification on 24 September 2020 and deposit on 23 October,2020-08-27-jo-2020-34-loi-43-2020-ratification-convention-union-africaine-cybersecurite-donnees,,
COG-gov.standards-subscriber-identification-compliance,COG,gov.standards,Governance,measure,Subscriber identification compliance,,2025-10-24,The regulator released survey findings and gave the two operators two further months to complete identification,,Stalled,"Registration mandatory, with a survey of 18 localities finding cards sold pre-activated and without identity documents in twelve named towns and only two localities fully compliant","The two-month deadline expired around end-2025 and no compliance result, sanction, follow-up survey or extension is on file",2025-10-23-congo-sets-2-month-sim-registration-deadline-connectingafrica|2025-10-24-arpce-mtn-airtel-sim-registration-compliance-techafricanews,,"operators blamed distributors' resellers and undertook to sanction them, and the base holds no evidence any sanction followed"
COG-gov.discourse-defender-prosecution,COG,gov.discourse,Governance,instrument,Prosecution of a human rights defender,Implemented,2026-08-27,Trial opened 2026-08-27,,Regressed,Did not exist,"continued judicial harassment and the opening of the trial of a named defender, on an international observatory's account",2026-08-27-congo-fidh-passport-defender-ondele-kanga,,
COG-gov.discourse-public-debate-data-governance,COG,gov.discourse,Governance,instrument,Published assessment of internet development and data governance,Implemented,2026-06-09,UNESCO ROAM-X national assessment published 2026-04-23,2026-04-23,Advanced,"No Congolese civil-society, academic, parliamentary or press argument on the record","UNESCO published a national assessment of internet development using the ROAM-X indicators, whose stated findings set the adoption of legal frameworks and the Vision Congo Digital 2025 strategy against insufficient enforcement of the cybersecurity and data-protection laws, high connectivity costs, persistent rural-urban disparities, barriers for people with disabilities and limited public participation in internet governance",2026-06-09-uneca-congo-ecosysteme-donnees-fiable|2026-04-23-unesco-evaluation-developpement-internet-republique-du-congo-roam-x,,the subject returns zero sources for this country across the entire base at any date
COG-finance.budget-additional-allocation-upgrade-connectivity,COG,finance.budget,Finance,measure,Additional allocation to upgrade connectivity sites,,2025-10-01,No appropriation line found in any 2025 or 2026 instrument,,Baseline not held,,"US$3,000,000 stated by the minister as the government's own additional allocation, distinct from the project envelope; stage unclear, fiscal year unstated and no local-currency figure published",2025-10-01-cog-2025-connectivity-sites-4g-upgrade,,the only figure in the domestic base carried solely in dollars; a reconcile pass read four instruments natively and found no counterpart at any grain
COG-finance.budget-audited-outturn-any-digital,COG,finance.budget,Finance,measure,Audited outturn for any digital line,Not held,,,,,,,,2026-09-04,"the settlement-law series ends at exercise 2020 and the gazetted 2024 settlement law reproduces none of its annexed tables, so no audited figure is held for any year"
COG-finance.budget-posts-telecommunications-digital-economy,COG,finance.budget,Finance,instrument,"Posts, telecommunications and digital economy programme vote",Implemented,2025-12-31,Appropriated in the 2026 finance law,,Advanced,"FCFA 23,093,583,163 appropriated for 2025 and revised to FCFA 23,348,037,007","FCFA 30,139,589,283 appropriated for 2026, up 30.5%, with no revised figure held",2025-12-31-cog-2026-45-118|2024-12-30-cog-2025-45-118,,"2025 execution was FCFA 3,158,525,582, 13.5% of the revised figure, on a numerator that excludes personnel and a denominator that does not, so it is a floor; Parliament added exactly FCFA 60m during passage"
COG-finance.budget-public-finance-information-systems,COG,finance.budget,Finance,instrument,Public-finance information systems special account,Implemented,2025-12-31,Appropriated unchanged in the 2026 finance law,2024-12-30,No change,"FCFA 3,500,000,000 for 2025","FCFA 3,500,000,000 for 2026",2025-12-31-cog-2026-cst-urbanisation-si-fp|2024-12-30-cog-2025-cst-urbanisation-si-fp,,the dedicated public-finance information-technology account is flat in nominal terms across two exercises while the platform programme it funds accelerated
COG-finance.budget-rectifying-finance-law-2026,COG,finance.budget,Finance,instrument,Rectifying finance law 2026,"Implemented, adopted but not gazetted",2026-07-23,Adopted unanimously and unamended by both chambers,,Advanced,"Expenditure of FCFA 2,320.167bn against revenue of FCFA 2,550.540bn","Expenditure of FCFA 2,561.069bn against revenue of FCFA 2,778.016bn, for a projected surplus of FCFA 216.947bn",2026-07-23-cog-adoption-plfr-2026-parlement-mfbpp|2026-07-14-cog-presentation-plfr-2026-mfbpp,,"it rests on re-pricing the barrel at US$67 from US$60.3 with output held flat; the first of four stated objectives is consolidating public revenue through digitalisation, and no digital-vote revised figure is published"
COG-finance.budget-treasury-banking-function-special,COG,finance.budget,Finance,instrument,Treasury banking-function special account,Implemented,2025-12-31,Appropriated in the 2026 finance law,,Advanced,"FCFA 2,810,000,000 for 2025","FCFA 5,968,000,000 for 2026, up 112.4%",2025-12-31-cog-2026-cst-fonction-bancaire-tresor|2024-12-30-cog-2025-cst-fonction-bancaire-tresor,,flat for two years and then doubled: the largest single-year move in the country's held domestic digital-finance base
COG-finance.mou-energy-digital-nexus-protocol,COG,finance.mou,Finance,instrument,Energy and digital nexus protocol,Implemented,2026-06-02,An accord signed at Pointe-Noire,,Advanced,Did not exist,"A signed accord covering energy and digital nexus projects, a regional think tank, and a feasibility study for a regional data centre attached to a gas plant",2026-06-02-ceo-ong-pratic-souverainete-numerique-ldb,,no financing figure or timetable is stated
COG-finance.new-digital-acceleration-project,COG,finance.new,Finance,instrument,Digital acceleration project,Implemented,2026-03-05,A 2026 work programme adopted after an October 2025 mid-term review,2022-06-02,Advanced,"US$100m committed on a five-year horizon to 2027, a 2025 work plan of just over FCFA 21bn, and a rural site build under way with none reported operational","20 of 76 sites fully operational at October 2025, a 2026 work plan of FCFA 21.872bn, and a ten-month detailed activity programme to be set by the funder",2022-06-02-wb-cog-001-congo-digital-acceleration-project|2026-03-05-cog-patn-budget-2026-21-8-milliards-jdb,,recorded in the wiki's export as a non-concessional loan; no disbursement figure is held
COG-finance.new-european-phase-transformation-project,COG,finance.new,Finance,instrument,European phase of the transformation project,Implemented,2026-07-23,The first named procurement launched under the European bank limb,,Advanced,The European phase officially launched in June 2025 with EUR 36.3m of loan and FCFA 10bn of grant committed and no procurement held,"An open international tender for a 24-month cybersecurity strategy, training plan and national conferences mission, bids closing 2026-09-02, with no contract value published",2026-07-23-anssi-congo-patn-bei-tender-national-cybersecurity-strategy|2022-01-01-eib-cog-001-congo-digital-transformation,,the European component is FCFA 27bn against the World Bank's FCFA 61.4bn
COG-finance.new-digital-economy-forecast,COG,finance.new,Finance,measure,Forecast contribution of the digital economy,,2026-08-26,,,Baseline not held,the base carries no position at the start of the period,"more than 800 billion of gross domestic product attributed to the digital economy within five years, on consultancy forecasts reported by the state agency",2026-08-26-congo-digital-economy-gsma-forecast,,
COG-finance.new-mobility-platform-series-b,COG,finance.new,Finance,instrument,Mobility platform series B round,Implemented,2025-11-07,A country launch following the raise,,Advanced,Did not exist: no such operation in the country,"US$30m combining equity and debt, funding a super-application spanning mobility, delivery, mobile payment and financial services",2025-11-07-gozem-launches-congo-brazzaville-wearetech,,"the only non-state digital deal in the wiki's export with a 2025 start year, and the only private-sector-beneficiary one since a 2022 mobile-money guarantee"
COG-finance.new-data-centre-financing,COG,finance.new,Finance,instrument,National data centre financing,"In development, works suspended",2025-10-21,The contractor suspended works for an unreleased state counterpart tranche,,Regressed,About 90% complete with inauguration announced for November 2025,"95% complete, works suspended and withdrawal threatened if the final tranche foreseen in the funding protocol was not released by month end, with no amount stated for the unpaid share",2025-10-21-cog-datacenter-national-bloque-defaut-financement-sikafinance|2025-08-06-datacenter-national-inaugure-novembre-ldb,,the regional backbone component is US$60m covering 550 km of fibre plus the data centre; no position later than October 2025 is held
COG-finance.new-research-centre-phases-three,COG,finance.new,Finance,instrument,Research-centre phases three and four financing,In development,2026-04-21,"All documentation submitted, awaiting final technical and administrative validation before disbursement",,Advanced,Did not exist,"A commitment to finance phases three and four through a debt-conversion mechanism, funds not yet disbursed and no amount published",2026-04-21-congo-russia-digital-ai-cooperation-caria-techafricanews,,"phases one and two were built with a Chinese counterpart; no amount, signature date or instrument name is held for this limb"
COG-infra.connect-alternative-submarine-cable-connection,COG,infra.connect,ICT Infrastructure,instrument,Alternative submarine cable connection,Planned,2026-07-14,The regulator stated a connection to another cable could be operational within three weeks after weeks of outages,,"Advanced, no completion on file",Nothing held on the country's submarine position at the window's start,"Reliance on one cable since 2012 established, a switch announced as three weeks away, and one alternative cable delayed",2026-01-20-congo-seeks-new-subsea-cable-wacs-failures-connectingafrica|2026-07-14-nguema-nze-arpce-fer-de-lance-ldb,,"six months after the three-week statement, no source confirms any new cable carrying traffic"
COG-infra.connect-cgix,COG,infra.connect,ICT Infrastructure,instrument,"CGIX, the Congo Internet eXchange Point",Implemented,2022-01-01,"Selected by the African Union as Central Africa sub-regional hub, August 2017",2013-05-01,Advanced,Not named in the base,"Initiated by the regulator and launched in May 2013 with seven connected operators, selected by the African Union in August 2017 as the Central Africa sub-regional hub, and reporting on its own portal 4 connected members, 1 point of presence and 70 Mb/s of traffic an hour",2022-01-01-cgix-portail-web-point-echange-internet-congo,,The member and traffic counters are the exchange's own and are undated on the page
COG-infra.connect-digital-transformation-acceleration-project,COG,infra.connect,ICT Infrastructure,instrument,Digital transformation acceleration project,In development,2026-03-05,"A fifth steering-committee session adopted a balanced 2026 budget of FCFA 21,872,000,000",2023-01-01,Advanced,"A 2025 work plan of just over FCFA 21bn, described by the national coordinator as carrying over 2024 activities begun and not closed","A 2026 budget of FCFA 21,872,000,000 on three axes — rural connectivity, a multimedia centre and interior-ministry applications — inside a consolidated envelope of EUR 136.5m across a World Bank loan, an EU grant and a European bank loan, to a 2027 horizon",2026-03-05-cog-patn-budget-2026-21-8-milliards-jdb|2025-03-15-cog-patn-budget-2025-21-milliards-adiac|2025-06-23-congo-eu-eib-backed-patn-phase-techafricanews,,"the same annual figure two years running, and the project is now also the contracting authority for the cybersecurity-strategy tender"
COG-infra.connect-mobile-backhaul-spectrum-fees,COG,infra.connect,ICT Infrastructure,measure,Mobile backhaul spectrum fees as a share of operator revenue,,2026-07-16,An industry-intelligence figure published in the country report,,Baseline not held,,"About 5% of operators' total revenue against a sub-Saharan median of 0.5%, alongside delayed spectrum assignments, cross-border interference and technology-neutrality restrictions",2026-07-16-congo-rural-backhaul-spectrum-fees-techafricanews,,"backhaul is the default rural link where fibre does not reach, so the premium falls hardest where coverage is weakest; no regulatory response is on file"
COG-infra.connect-backbone-transferred-state-operator,COG,infra.connect,ICT Infrastructure,instrument,National backbone transferred to the state operator,Implemented,2026-06-21,A council of ministers decree contributing the first three phases in kind against a capital increase,,Advanced,"Earlier phases held by the operator as usufruct, with no formal contribution and no capital entry","Assets valued at FCFA 143,878,429,945 contributed in kind, share capital raised to FCFA 157,297,453,418 and accumulated losses of just over FCFA 20bn absorbed, staged explicitly to prepare a listing",2026-05-06-cog-compte-rendu-conseil-des-ministres|2026-06-21-congo-telecom-central-africa-digital-hub-ambition-techreviewafrica,,the backbone whose outages the regulator's own enforcement file blames for northern coverage failures is the asset being readied for market
COG-infra.connect-quality-service-enforcement-against,COG,infra.connect,ICT Infrastructure,instrument,Quality-of-service enforcement against the two mobile operators,Implemented,2026-04-09,"Formal notices served on both operators after drive tests in 20 interior localities, with a six-month deadline to the next campaign",,Advanced,Did not exist: no formal enforcement action is on file at the window's start,"Formal notices with a six-month clock and per-department scores published; one operator absent from fourth-generation service in five named localities, against eleven interior localities now covered where none was at end-2024",2026-04-09-arpce-mise-en-demeure-mtn-airtel-qos-ldb|2026-02-19-arpce-network-performance-march-elections-techafricanews,,one operator attributes northern failures to the state backbone's outages; the next campaign falls due around October 2026
COG-infra.connect-rural-broadband-site,COG,infra.connect,ICT Infrastructure,instrument,Rural broadband site programme,In development,2025-10-20,The ministry reported 20 of 76 built-and-equipped sites fully operational at a mid-term review,,"Advanced, rated unsatisfactory at mid-term",A European limb of FCFA 27bn launched in June 2025 with no operational-site count held,"76 sites built and equipped with 20 fully operational and 56 in advanced stages, an additional US$3m allocated to upgrade sites to fourth-generation service, and 16 rural localities across six departments commissioned",2025-10-15-congo-20-operational-connectivity-sites-patn-techafricanews|2025-10-20-congo-boosts-internet-access-rural-areas-connectingafrica,,"one account reports 66 built and another 76, and 20 plus 56 equals 76; no later site count is held, so the position has not been restated in ten months"
COG-infra.connect-rural-mobile-internet-population,COG,infra.connect,ICT Infrastructure,measure,Rural mobile-internet population coverage,,2026-06-22,An industry country report launched at a Brazzaville summit,,Baseline not held,,"Rural coverage of 33% for third-generation and 21% for fourth-generation service, with almost 80% of the rural population outside fourth-generation coverage and half outside any coverage, against about 86% national coverage and 19% unique mobile-internet use",2026-06-22-gsma-report-fcfa-870bn-144000-jobs-congo-techafricanews,,"the wiki's earlier position was subscription counts rather than coverage, so no like-for-like prior exists"
COG-infra.connect-universal-access-service-fund,COG,infra.connect,ICT Infrastructure,instrument,Universal access and service fund,Implemented,2026-01-28,"Appropriated at FCFA 1,000,000,000 for 2026 as a special treasury account",2021-01-01,Advanced,"The fund committee set a 2025 target of ten multimedia centres and 100 connected sites, stating only an intention to mobilise 1% of operator turnover, on a three-year record of 200 sites connected","The first appropriation figure on file, FCFA 1,000,000,000 for 2026, spent entirely as transfers; two further towns connected to the national grid in January 2026",2025-12-31-cog-2026-cst-fasuce|2026-01-28-congo-fasuce-connects-miaba-ehota-techafricanews|2025-04-29-cog-fasuce-dix-centres-multimedias-jdb,,flat at FCFA 1bn for three consecutive fiscal years; a 2024 commitment of US$9m over 186 sites is a different object and must not be summed
COG-infra.store-data-centre,COG,infra.store,ICT Infrastructure,instrument,National data centre,"Implemented, asserted in passing only",2026-08-13,Security operations centre across three sites shown at a ministerial visit 2026-08-10,,"Advanced, on a single unreported reference",Works reported suspended at 95% completion over the state's unpaid counterpart tranche,"Asserted in operation by the state operator, which showed the minister a real-time security operations centre running across its Brazzaville, Pointe-Noire and Oyo data centres on 10 August 2026, alongside nationwide fibre connectivity for citizens, businesses and state bodies",2026-08-13-congo-telecom-ministerial-review-connectivity|2026-01-19-congo-pose-jalons-regulation-ia-ldb|2025-10-21-cog-datacenter-national-bloque-defaut-financement-sikafinance|2025-08-06-datacenter-national-inaugure-novembre-ldb,,"still an assertion made in passing at a ministerial visit; no capacity, certification, utilisation or independent account of any of the three sites is held"
COG-infra.store-regional-data-centre-feasibility,COG,infra.store,ICT Infrastructure,instrument,Regional data centre feasibility study,Planned,2026-06-02,A centre of excellence and a non-governmental body signed a protocol opening a feasibility study,,Advanced,Did not exist,"A feasibility study on a regional data centre attached to a gas plant, framed as an energy and digital nexus; experts assessed the site's energy potential",2026-06-02-ceo-ong-pratic-souverainete-numerique-ldb,,"no cost, timetable, capacity or financier is named: a study, not a build"
COG-infra.store-sovereign-data-centre,COG,infra.store,ICT Infrastructure,instrument,Sovereign data-centre programme,Planned,2026-07-28,A ministerial adviser published a roadmap naming national data centres as one of nine structuring programmes,,Advanced,No published national data-centre programme distinct from the regional backbone build,"Sovereign hosting and connectivity infrastructure at the two highest tiers, under a five-ambition roadmap delivered by an interministerial task force",2026-07-28-cg-feuille-de-route-numerique-tribune,,"a signed opinion piece by an adviser rather than an adopted instrument, with no budget, site or date attached"
COG-infra.energy-co-regulation-accord-shared,COG,infra.energy,ICT Infrastructure,instrument,Co-regulation accord on shared fibre and pylon infrastructure,Planned,2025-03-31,The regulator met operators on urban fibre and announced the imminent signature of an accord with the energy regulator,2025-03-28,No change,"The accord announced as imminent, with measures on cable bundling, shorter drops, undergrounding and clean-up schedules adopted","Unchanged: no signature, text or implementation is held sixteen months on",2025-03-31-deploiement-fibre-optique-urbanisation-reseaux-arpce-ldb,,the accord would frame telecom operators' use of the electricity utility's transport infrastructure
COG-infra.energy-energy-cost-reliability-digital,COG,infra.energy,ICT Infrastructure,measure,Energy cost and reliability for digital infrastructure,Not held,,,,,,,,2026-09-04,"nothing quantifies power cost, grid availability or diesel dependence for telecom sites or data centres; the only energy-and-digital object held is a feasibility study"
COG-infra.capacity-cybersecurity-ict-workforce-stock,COG,infra.capacity,ICT Infrastructure,measure,National cybersecurity and ICT workforce stock,Not held,,,,,,,,2026-09-04,"no count of certified professionals, no regulator or agency workforce figure and no training-completion total; the nearest held items are targets rather than stock"
COG-infra.capacity-regulator-satellite-regulatory-capacity,COG,infra.capacity,ICT Infrastructure,instrument,Regulator satellite regulatory capacity,Implemented,2025-10-04,The regulator's network-services directorate completed specialist low-orbit training in France and met a satellite operator,,Advanced,Did not exist,"Three-day training on constellations, transmission security, spectrum management and regulatory adaptability, and a strategic meeting on low-orbit and high-altitude platform regulation",2025-10-04-arpce-expertise-satellites-leo-eutelsat-oneweb-ldb,,"the satellite thread runs to Europe rather than to the American operator, and no licensing decision or service authorisation is on file"
COG-infra.cybersec-agency-annual-report-state,COG,infra.cybersec,ICT Infrastructure,instrument,Agency annual report on the state of national cybersecurity,Not held,,,,,,,,2026-09-04,the agency's own statutes oblige its director-general to publish an annual report before 30 June of the following year; none is on file for any year and none is published on its site
COG-infra.cybersec-audit-provider-qualification-standard,COG,infra.cybersec,ICT Infrastructure,instrument,Audit-provider qualification standard,In development,2026-07-28,The agency validated the consolidated draft at a working session at its headquarters,,Advanced,Did not exist,"A consolidated draft setting qualification conditions for bodies authorised to audit information systems nationally: technical competence, independence, integrity, confidentiality and professionalism",2026-07-28-anssi-congo-re-passi-audit-provider-referential-validation,,"no adoption instrument, publication date or entry into force is stated, the text is unpublished, and the register of qualified auditors remains a prospect"
COG-infra.cybersec-cybersecurity-strategy,COG,infra.cybersec,ICT Infrastructure,instrument,National cybersecurity strategy,"In development, out to tender",2026-07-23,"The security agency launched an open international tender for a 24-month mission to draft the strategy, a national training plan and national conferences",,Advanced,No national cybersecurity strategy held or in preparation,"The tender open with bids due 2026-09-02, scope covering an ecosystem diagnostic, a strategic roadmap, public and private skills development and a standing forum, financed by a European bank through the transformation project",2026-07-23-anssi-congo-patn-bei-tender-national-cybersecurity-strategy,,no contract value is published; the country has had a cybersecurity agency since 2019 and a strategy neither adopted nor drafted at 2026-08-06
