indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.legislate--ai-legislation-regulations,1,CIV-gov.legislate-any-ivorian-artificial-intelligence-statute,,,,,,,2026-08-31,0,No AI statute published; governance only through non-binding strategy instruments,
gov.legislate--e-commerce-legislation,3,CIV-gov.legislate-loi-n-2013-546-on-electronic-transactions,,,,,,,2026-08-31,0,Law and e-signature decrees in force; no consumer provisions or accreditation acts on record,
gov.legislate--statistics-legislation,3,CIV-gov.legislate-statistics-law-implementing-decrees,,,,,,,2026-08-31,0,Law with three decrees on a communique; statute text not held so independence and funding basis unshown,
gov.legislate--access-to-information-legislation,,,,,,,,,2026-08-31,0,"Only a programme row; no law, bill or cited absence on record",
gov.protect--data-protection-authority,3,CIV-gov.protect-loi-n-2013-450-on-personal-data-protection|CIV-gov.protect-register-of-data-protection-officers|CIV-gov.protect-compliance-and-authorisation-caseload,,,,,,,2026-08-31,0,Regulator operating registrations and authorisations; no enforcement decision or separate budget on record,
gov.protect--national-data-protection-readiness,3,CIV-dpi.govtech-certinum-data-protection-compliance-platform,,,,,,,2026-08-31,0,Authority operating its compliance platform; no impact-assessment or breach-notification practice on record,
gov.regional--regional-policy-collaboration,3,CIV-tech.ai-francophone-west-african-ai-governance-guide,,,,,,,2026-08-31,0,Active participation; regional guidelines not carried into domestic instruments in more than one area,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Only a regional payments mandate; no cyberlaw domestication or cited absence on record,
gov.regional--shared-regional-infrastructure,3,CIV-dpi.exchange-sipao-police-information-system,,,,,,,2026-08-31,0,One shared regional system in service on a government self-report; no usage reported,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,Only a customs transit-data pilot with Mali on record; nothing on personal-data transfer rules,
gov.standards--national-interoperability-standards,3,CIV-gov.standards-general-interoperability-framework|CIV-dpi.exchange-uxp-interoperability-platform,,,,,,,2026-08-31,0,Framework decree and platform live; no conformance testing or certification on record,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,"Only cyber-agency auditor certification; no standards body, quality policy or cited absence on record",
gov.standards--adoption-of-international-standards,,,,,,,,,2026-08-31,0,Regional statistics harmonisation hosted; no ISO membership or national adoption of standards on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-08-31,0,Regulator-validated procedures only; no consultation of non-governmental actors on record,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-08-31,0,A civil-society study of online gendered violence only; no record of shutdowns or free policy discussion either way,
finance.budget--sustainable-domestic-financing-of-digital-transformation,4,CIV-finance.budget-universal-service-levy-programme|CIV-finance.budget-fy2024-digital-budget-execution,,,,,,,2026-08-31,0,Universal service levy appropriated with FY2024 outturn; no sovereignty fund or published fund accounts,
finance.new--mobilisation-of-non-state-finance,1,,0.001445,per cent of GDP,2026,outputs/non-state-finance/CIV-nonstate.csv@2026-05-27,,,2026-08-31,0,"3 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,3,,65.3,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,survey figure; no primary in the base,
infra.connect--internet-usage,2,,41.4,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,survey figure; no primary in the base,
infra.connect--mobile-affordability,3,,3.04,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,3,CIV-infra.connect-deployed-optical-fibre,,,,,,,2026-08-31,0,Ministry length figures only; no open-access terms or all-region reach on record,
infra.connect--international-internet-bandwidth,3,CIV-infra.connect-2africa-ivory-coast-branch|CIV-infra.connect-mainone-cable-branch,2,routes,2026,2026-08-02-2africa-ivory-coast-branch-live-again-and-wacs-under-repair,,,2026-08-31,0,"At least two routes named in service (2Africa, MainOne), each on its own source; independence not on record (CC)",
infra.connect--internet-exchange-points,3,CIV-infra.connect-civix-national-internet-exchange-point,,,,,,,2026-08-31,0,CIVIX at 36 Gbps with content peering; no second-date traffic or second site on record,
infra.connect--satellite-broadband-licensing-and-availability,3,CIV-infra.connect-starlink-network-civ|CIV-infra.connect-orange-sat-satellite-broadband,,,,,,,2026-08-31,0,Service live on a provisional individual licence; no blanket licensing or published fees,
infra.store--local-data-centre-capacity-all-providers,4,,5,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-25,,,2026-08-31,0,"5 of 6 multi-tenant facilities in service at Tier III or above, 4 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,2,,25,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-25,,,2026-08-31,0,1 of 4 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,3,CIV-infra.store-budget-ministry-backup-data-centre,,,,,,,2026-08-31,0,Shared DR site for customs tax and budget; no continuity plan or restore test published,
infra.energy--grid-reliability,3,,3.6703,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,2,,47.7,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,2,CIV-gov.policy-information-system-master-plan-of-the-econom,,,,,,,2026-08-31,0,Economy ministry master plan adopted after diagnostic of ageing systems; nothing built on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,CIV-infra.capacity-civil-service-information-systems-directorate,,,,,,,2026-08-31,0,In-house directorate runs the civil-service system; no systematic cross-government programme,
infra.cybersec--national-cybersecurity-readiness,3,CIV-gov.policy-national-cybersecurity-strategy-2021-2025|CIV-gov.legislate-national-cyber-security-agency|CIV-infra.cybersec-national-public-key-infrastructure,,,,,,,2026-08-31,0,Agency operating and auditors certified; no incident-response or enforcement record and 2025 cybercrime report not held,
dpi.exchange--national-data-exchange-system,3,CIV-dpi.exchange-uxp-interoperability-platform,,,,,,,2026-08-31,0,UXP live with five administrations; no service count or access conditions published,
dpi.exchange--use-of-digital-id-in-other-systems,2,CIV-include.access-single-social-register,,,,,,,2026-08-31,0,Social register to ID link under convention only; interfaces still under consideration,
dpi.exchange--interoperability-of-health-systems,2,CIV-dpi.mis-cmu-single-patient-identifier,,,,,,,2026-08-31,0,Patient identifier decreed; no adopted HIE policy or architecture on record,
dpi.exchange--interoperability-of-social-protection-systems,,,,,,,,,2026-08-31,0,Only an ID project row stating no link; no exchange plan or cited absence on record,
dpi.id--robustness-of-system,3,CIV-dpi.id-national-biometric-register-and-identificati,,,,,,,2026-08-31,0,Register in service; historic duplicates admitted; no assurance level or audit published,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,CIV-dpi.id-oneci-semlex-partnership|CIV-dpi.id-population-identification-appropriation,,,,,,,2026-08-31,0,Foreign firm built and runs the card project; terms and exit clauses unpublished,
dpi.id--authentication,3,CIV-dpi.id-register-authentication-service-for-banks,,,,,,,2026-08-31,0,One bank checking identities against the register; no second consumer on record,
dpi.id--digital-id-from-birth,3,CIV-dpi.id-decret-2019-805-electronic-civil-status|CIV-dpi.registry-civil-registry-software-rollout,,,,,,,2026-08-31,0,Identification office's own figures; no national coverage of births registered published,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,CIV-dpi.registry-digital-birth-registration-terminals,,,,,,,2026-08-31,0,Parent's ID populates the birth record on the registry office's own account; no two-way exchange or deployment count,
dpi.id--use-by-other-systems,3,CIV-dpi.id-maposte-application,,,,,,,2026-08-31,0,Postal service keyed on the national register; no electoral or tax register link on this row,
dpi.pay--governance-role-of-central-bank,3,CIV-dpi.pay-fourth-electronic-money-licence|CIV-dpi.pay-regional-instant-payment-interoperability-ma|CIV-dpi.pay-mobile-money-accounts-and-transaction-volume,,,,,,,2026-08-31,0,"Licensing, interoperability mandate and statistics on record; no consumer-protection function on record",
dpi.pay--g2p-functionality,,,,,,,,,2026-08-31,0,Treasury platform row shows collections not payments to individuals; no cited absence,
dpi.pay--revenue-collection,3,CIV-dpi.pay-e-impots-tax-portal,,,,,,,2026-08-31,0,Tax portal carried 78% of tax revenue in 2021; customs and e-invoicing not on record,
dpi.pay--b2b-and-b2g-functionality,3,CIV-dpi.pay-tresormoney-origin|CIV-dpi.pay-treasury-payments-platform,,,,,,,2026-08-31,0,Treasury payment platform in service; no e-procurement portal on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,CIV-dpi.pay-cross-network-mobile-money-transfer-app,,,,,,,2026-08-31,0,Private cross-network app only; no national switch or agent network reported,
dpi.pay--population-uptake,3,,57.5676,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,CIV-dpi.pay-cross-network-mobile-money-transfer-app,,,,,,,2026-08-31,0,Private cross-border app live; licensing and regulatory framework not stated,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Only an unauthorised surcharge and an unanswered query; no rules or cited absence on record,
dpi.registry--population-register,3,CIV-dpi.id-holders-of-the-national-identification-numbe,,,,,,,2026-08-31,0,Built from ID enrolment; no updating from vital events on record,
dpi.registry--civil-register,3,CIV-dpi.registry-civil-registry-software-rollout|CIV-dpi.id-decret-2019-805-electronic-civil-status,,,,,,,2026-08-31,0,Digital in all centres on the office's own account; coverage not rising on the latest yearbook,
dpi.registry--address-register,2,CIV-dpi.id-digital-post-box,,,,,,,2026-08-31,0,Compulsory digital post box tied to the ID number; no street address register on record,
dpi.registry--business-register,3,CIV-dpi.registry-rccm-business-register,,,,,,,2026-08-31,0,Online filing through two portals; public search and beneficial ownership not on record,
dpi.registry--social-protection-register,3,CIV-include.access-single-social-register,,,,,,,2026-08-31,0,Register in service for part of the target population; ID link under convention only,
dpi.registry--electoral-register,3,CIV-dpi.registry-electoral-register,,,,,,,2026-08-31,0,Biometric roll revised 2024 with public audit of provisional list; no continuous reconciliation on record,
dpi.registry--tax-register,2,CIV-dpi.registry-taxpayer-register|CIV-dpi.registry-electronic-filing-of-financial-statements,,,,,,,2026-08-31,0,Taxpayer account number given statutory footing; centralisation and linkage not assessed,
dpi.registry--land-register,3,CIV-dpi.registry-sigfu-urban-land-management-system|CIV-dpi.registry-idufci-unique-land-identifier,,,,,,,2026-08-31,0,Urban land platform in service; rural system only created; no parcel count published,
dpi.mis--health,3,CIV-dpi.mis-national-digital-health-platform|CIV-dpi.mis-health-facility-assessment,,,,,,,2026-08-31,0,DHIS2 in service since 2015; integration across systems and completeness not published,
dpi.mis--education,2,CIV-dpi.mis-sige-education-management-information-system,,,,,,,2026-08-31,0,EMIS piloted in two regions; national rollout unfunded and no annual census on record,
dpi.mis--social-protection,3,CIV-include.access-single-social-register,,,,,,,2026-08-31,0,Register MIS in service; not yet linked to ID or payments,
dpi.mis--justice,3,CIV-dpi.govtech-e-justice-platform,,,,,,,2026-08-31,0,All 39 first-instance tribunals connected for certificates; case management and decisions online not on record,
dpi.mis--tax,,,,,,,,,2026-08-31,0,E-invoicing enforcement only; no row on electronic filing or payment,
dpi.mis--customs,3,CIV-dpi.exchange-port-community-system,,,,,,,2026-08-31,0,Single window platform links customs and ports; automation at all posts and risk management not on record,
dpi.mis--land,,,,,,,,,2026-08-31,0,Only a mining-title cadastre is cited; no land information system or cited absence on record,
dpi.govtech--e-government-services,3,CIV-dpi.govtech-digital-driving-licence|CIV-dpi.govtech-e-services-review,,,,,,,2026-08-31,0,Transactional services on several portals; no single gateway with ID authentication,
digital.localgov--ict-infrastructure-for-local-government,2,CIV-digital.localgov-commune-equipment-purchases,,,,,,,2026-08-31,0,One commune's own purchase; national programme still at financing stage,
digital.localgov--digitalisation-of-local-government-records,2,CIV-digital.localgov-sygidan-cti,,,,,,,2026-08-31,0,Central system for local authorities presented; no adoption count,
digital.rural--digitalisation-of-rural-health-clinics,2,CIV-digital.rural-teledermatology-at-primary-health-centres,,,,,,,2026-08-31,0,Tablet pilot in two districts on an unreviewed preprint,
digital.rural--digitalisation-of-rural-primary-schools,2,CIV-capacity.literacy-innovation-and-culture-centres-in-schools,,,,,,,2026-08-31,0,Nine centres in interior schools; no national connected-school share on record,
digital.rural--digitalisation-of-rural-registry-offices,3,CIV-dpi.registry-civil-registry-software-rollout,,,,,,,2026-08-31,0,Equipment in all centres on the office's own account; connection and flow to the central register not on record,
tech.ai--use-of-ai-in-government-administration,3,CIV-dpi.govtech-emy-101-government-ai-assistant,,,,,,,2026-08-31,0,Government AI assistant live; no usage or inventory published,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,CIV-dpi.mis-agricultural-e-voucher-and-cropscope,,,,,,,2026-08-31,0,Crop platform rollout announced by vendor; no outputs on record,
tech.ai--development-of-national-regional-ai-systems,2,CIV-tech.ai-ai-acceleration-programme|CIV-tech.ai-national-ai-agency,,,,,,,2026-08-31,0,Programmes and partnerships only; no national model or dataset or compute in service,
tech.ai--control-of-ai-abuse,2,CIV-tech.ai-francophone-west-african-ai-governance-guide,,,,,,,2026-08-31,0,Non-binding regional guidelines only; no rule or designated authority,
tech.industry--national-capacity-in-dt-related-production,3,,0.1377,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,CIV-tech.innovate-unipod-innovation-and-technology-hub,,,,,,,2026-08-31,0,UNDP fab-lab hub handed over; no incubation programme or cohort on record,
tech.innovate--tech-startup-ecosystem,3,CIV-tech.innovate-startup-act-and-digital-startup-label,,,,,,,2026-08-31,0,Startup Act adopted 2023; no implementing decree or labelled startups on record,
capacity.training--dt-related-training-in-secondary-education,3,,35.2461,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,4,,0.9225,% of employment,2019,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,CIV-capacity.research-scientific-governance-workshop|CIV-capacity.research-lastic-esatic,,,,,,,2026-08-31,0,Lab programme and workshop on record; funding and publications not shown,
include.access--citizen-feedback-portals,2,CIV-gov.discourse-consumer-grievance-platform|CIV-include.access-financial-service-rating-system,,,,,,,2026-08-31,0,Platform and pilot presented; no cases or receipts on record,
include.access--citizen-participation-in-policy,2,CIV-gov.discourse-open-government-week-2026,,,,,,,2026-08-31,0,One consultation week in the 12 months; no standing procedure,
include.access--gender-equity,4,,13.9326,"% gap, men over women",2024,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,survey figure; no primary in the base,
include.access--inclusion-of-refugees-and-idps,3,CIV-dpi.id-refugee-status-law-and-biometric-card|CIV-include.access-asylum-seeker-profiling,,,,,,,2026-08-31,0,Registration and documentation on record; access to digital services not provided for,
data.statistics--national-strategy-for-development-of-statistics,2,CIV-data.statistics-national-statistics-development-strategy,,,,,,,2026-08-31,0,NSDS 2026-2030 in technical validation; adoption not recorded,
data.statistics--censuses-and-surveys,3,CIV-data.statistics-mics-2026|CIV-data.statistics-general-census-of-enterprises,,,,,,,2026-08-31,0,No definitive census results for the current round on record,
data.statistics--statistics-from-administrative-data,3,CIV-dpi.mis-simt-labour-market-information-system,,,,,,,2026-08-31,0,Labour indicator platform publishing 299 tables; source mix not stated,
data.open--use-of-open-data,2,CIV-data.open-open-data-initiative,,,,,,,2026-08-31,0,National portal since 2014; no open licence or reuse on record,
data.satellite--agricultural-use-of-satellite-data,2,CIV-data.satellite-national-land-cover-map,,,,,,,2026-08-31,0,One-off land cover product; the meteorological convention describes no operational service,
data.satellite--meteorological-use-of-satellite-data,3,CIV-tech.ai-sodexam-china-meteorological-memorandum,,,,,,,2026-08-31,0,Feng Yun data in forecasting tools since 2023; no WIGOS or GBON or early-warning programme on record,
