title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
The Evolution of the Digital Global Gateway,Springer Nature (Palgrave Macmillan),,2026-08-23,day,XAF; XGL; NGA; KEN,geopol.eu; gov.regional; infra.connect; gov.protect,european-commission; global-gateway; d4d-hub; ecdpm,2026-08-26,https://link.springer.com/chapter/10.1007/978-981-95-9226-5_16,
موريتانيا والهند تبحثان تعزيز التعاون في التحول الرقمي,Taqadoumy,,2026-08-21,day,MRT; XGL,finance.mou; geopol.india,mtnima-mauritania,2026-08-23,https://ar.taqadoumy.mr/archives/82975,
"De-Risking the Digital Foundations of AI: Capital, Risk, and the Diffusion of AI","Multilateral Investment Guarantee Agency (MIGA), World Bank Group","Mariana Dahan, Junaid Ahmad and David Savage",2026-08-21,day,XGL,tech.ai; infra.store; infra.connect; finance.new; dpi.govtech,miga; world-bank,2026-08-26,https://thedocs.worldbank.org/en/doc/d776dd11259371ea90e280a6b4a196f9-0050062026/original/De-risking-the-digital-foundations-of-AI.pdf,
"7eme forum sur la cooperation des media sino-africain, le Niger y est represente",Agence Nigerienne de Presse,,2026-08-21,day,NER; XGL,geopol.china; tech.ai,observatoire-national-de-la-communication-niger; national-radio-and-television-administration-china; union-africaine-de-radiodiffusion,2026-08-23,https://anp.ne/7eme-forum-sur-la-cooperation-des-media-sino-africain-le-niger-y-est-represente/,
Digital & AI Implementation Plan 2026 — @A Billion: Reaching One Billion People through Digital Access and Services by 2030 (FY26-30),World Bank Group,,2026-08-20,day,XGL; XAF,infra.connect; include.access; dpi.govtech; tech.ai; infra.capacity; gov.protect,world-bank; ifc; gates-foundation; nvidia; smart-africa; gsma,2026-09-08,https://documents.worldbank.org/curated/en/099082026093524598,
“It’s laughable”: Global AI experts challenge Zuckerberg’s “AI for everyone”,Rest of World,,2026-08-20,day,XGL; XAF,tech.ai; gov.discourse; infra.store; include.divides; geopol.usa,meta; rest-of-world; digital-impact-alliance,2026-08-24,https://restofworld.org/2026/mark-zuckerberg-meta-ai-for-everyone-manifesto-global-critique/,
American AI Exports Program: What It Means for Europe,Global Public Policy Institute,,2026-08-20,day,XGL,geopol.usa; geopol.eu; tech.ai; geopol.china,us-department-of-commerce; white-house; european-commission,2026-08-21,https://gppi.net/2026/08/20/what-the-american-ai-exports-program-means-for-europe,
Ethiopia Highlights Digital Transformation at 7th BRICS ICT Working Group Meeting in India,Ethiopian News Agency,,2026-08-20,day,ETH; XGL,gov.regional; gov.policy; geopol.india,government-of-ethiopia; fayda-ethiopia-national-id; digital-ethiopia-2030; brics,2026-08-23,https://www.ena.et/web/eng/w/eng_9426028,
Whose Digital Future? Civil Society and Alternative Imaginaries in Transnational Digital Governance,Policy & Internet,Outi Puukko,2026-08-19,day,XGL,gov.discourse; gov.policy,united-nations,2026-08-25,https://onlinelibrary.wiley.com/doi/10.1002/poi3.70055,
Professor Parsons examines tax challenges in the digital economy,UCT News (University of Cape Town),,2026-08-19,day,ZAF; XGL,dpi.pay; gov.discourse,university-of-cape-town,2026-08-25,https://www.news.uct.ac.za/article/-2026-08-19-professor-parsons-examines-tax-challenges-in-the-digital-economy,
US urged to follow China's lead in treating data as an economic asset,South China Morning Post,,2026-08-19,day,XGL,geopol.china; geopol.usa; gov.standards,us-china-economic-and-security-review-commission; government-of-china,2026-08-19,https://www.scmp.com/news/us/economy-trade-business/article/3364489/us-urged-follow-chinas-lead-treating-data-economic-asset,
"A Political Economy of Global Spectrum Governance: Interests, Institutions, and Outcomes at the ITU and WRCs",Journal of Information Policy,Ilia Murtazashvili; Dominique Lazanski; Prashant Krishnamurthy,2026-08-19,day,XGL,gov.standards; infra.connect,itu,2026-08-25,https://scholarlypublishingcollective.org/information-policy/article/doi/10.5325/jinfopoli.16.2026.0011/412446/A-Political-Economy-of-Global-Spectrum-Governance,
Mobile for Business Knowledge and Skills Guide,GSMA,,2026-08-19,day,XGL,capacity.literacy; include.divides; include.access,gsma,2026-08-25,https://www.gsma.com/solutions-and-impact/connectivity-for-good/mobile-for-development/gsma_resources/mobile-for-business-knowledge-and-skills-guide/,
The People's Republic of Data: How China Is Turning Data into Capital,U.S.-China Economic and Security Review Commission,,2026-08-18,day,XGL,geopol.china; geopol.usa; gov.standards,us-china-economic-and-security-review-commission; government-of-china,2026-08-20,https://www.uscc.gov/research/peoples-republic-data-how-china-turning-data-capital,
Multistakeholder Governance for DPI: A Practitioner's Guide for Building Trust and Unlocking Adoption,Caribou,,2026-08-18,day,XGL,dpi.govtech; gov.policy,caribou; co-develop,2026-08-25,https://caribou.global/publications/multistakeholder-governance-for-dpi-practitioner-guide/,
Multistakeholder Governance for DPI: A Compendium of Evidence and Value for Government Collaboration,Caribou,,2026-08-18,day,XGL; ETH; ZAF; KEN,dpi.govtech; gov.policy; dpi.id,caribou; co-develop; mosip; fayda-ethiopia-national-id; mymzansi,2026-08-25,https://caribou.global/publications/multistakeholder-governance-for-dpi-evidence-compendium/,
China Proposes Independent Privacy Oversight Committees for Big Tech,Caixin Global,,2026-08-18,day,XGL,gov.protect; gov.legislate; geopol.china,cyberspace-administration-of-china,2026-08-19,https://www.caixinglobal.com/2026-08-18/china-proposes-independent-privacy-oversight-committees-for-big-tech-102475169.html,
"Choosing between Chinese, American AI systems",The Asset,,2026-08-17,day,XGL,tech.ai; geopol.usa; geopol.china,,2026-08-17,https://www.theasset.com/article/56963/choosing-between-chinese-american-ai-systems,
"AI, Poverty, and Human Capabilities: Development as Freedom in the Age of Artificial Intelligence",Bjorn-Soren Gigler (working paper),,2026-08-14,day,XGL,tech.ai; include.divides; capacity.research; gov.discourse,bjorn-soren-gigler,2026-08-24,,"A working paper supplied directly as a .docx with no online posting attached, and none located on the one automated attempt made on 2026-08-24. The artefact is the record, per `reference.md` §4. Not queued - if the paper is later posted to a repository or journal, the citation can be completed then."
Youth Advocates Gather in New York to Launch New AI Standards,UN News,,2026-08-12,day,XGL,gov.discourse; tech.ai,united-nations,2026-08-16,https://news.un.org/en/story/2026/08/1168129,
2026 Fiscal Transparency Report,"US Department of State, Bureau of Economic, Energy, and Business Affairs",,2026-08-11,day,XGL,data.open; gov.policy; geopol.usa,us-department-of-state,2026-08-25,https://www.state.gov/reports/2026-fiscal-transparency-report/,
Meta to challenge China's open-weight AI dominance amid US regulatory fears,South China Morning Post,,2026-08-11,day,XGL,tech.ai; geopol.china; geopol.usa,meta,2026-08-11,https://www.scmp.com/tech/big-tech/article/3363638/meta-challenge-chinas-open-weight-ai-dominance-amid-us-regulatory-fears,
The literacy mirage: how generative AI bypasses rather than builds informational capacity in the Global South,AI and Society,,2026-08-11,day,XGL,capacity.literacy; tech.ai; include.divides,,2026-08-11,https://link.springer.com/article/10.1007/s00146-026-03270-9,
"Govt Tells Meta To Align Policies With Indian Law, Demands 'Human-In-The-Loop' For Deepfakes",NDTV Profit,,2026-08-11,day,XGL,gov.legislate; tech.ai; gov.protect; geopol.india,meta; ministry-of-electronics-and-information-technology-india,2026-08-11,https://www.ndtvprofit.com/technology/govt-tells-meta-to-align-policies-with-indian-law-demands-human-in-the-loop-for-deepfakes-11894650,
"Centre seeks Meta's action on deepfakes, awaits legal opinion on further steps",The Times of India,,2026-08-08,day,XGL,gov.legislate; tech.ai; gov.protect; geopol.india,meta; ministry-of-electronics-and-information-technology-india,2026-08-08,https://timesofindia.indiatimes.com/india/centre-seeks-metas-action-on-deepfakes-awaits-legal-opinion-on-further-steps/articleshow/133047307.cms,
How Age Verification Could Hard-Wire Identity Surveillance,Observer,,2026-08-07,day,XGL,dpi.id; gov.protect; gov.legislate; gov.discourse; tech.ai,,2026-08-08,https://observer.com/2026/08/age-verification-privacy-digital-identity/,
Regulator unveils draft regulation to strengthen handling of personal information,China Daily,,2026-08-07,day,XGL,gov.protect; gov.legislate; geopol.china,cyberspace-administration-of-china,2026-08-11,https://www.chinadaily.com.cn/a/202608/07/WS6a75bbc7a310986e2b4699e0.html,
国家互联网信息办公室关于《大型个人信息处理者个人信息保护规定（征求意见稿）》公开征求意见的通知,国家互联网信息办公室（Cyberspace Administration of China）,,2026-08-07,day,XGL,gov.protect; gov.legislate; geopol.china,cyberspace-administration-of-china,2026-08-20,https://www.cac.gov.cn/2026-08/07/c_1787851071612596.htm,
There is no inclusive AI without inclusive connectivity: Communities are the first mile,Association for Progressive Communications (APC),Rebecca Ryakitimbo,2026-08-07,day,XGL; NGA,gov.discourse; tech.ai; infra.connect; include.divides,association-for-progressive-communications; gender-in-digital-coalition,2026-08-16,https://www.apc.org/en/blog/there-no-inclusive-ai-without-inclusive-connectivity-communities-are-first-mile,
Militant platform democracy: a framework for democracy-worthy platform policies,Information Communication and Society,,2026-08-06,day,XGL,gov.policy; gov.discourse,,2026-08-11,https://www.tandfonline.com/doi/full/10.1080/1369118X.2026.2708691,
"Government tightens deepfake rules, mandates AI content labels and three-hour takedown timeline",The Economic Times,,2026-08-06,day,XGL,gov.legislate; tech.ai; gov.protect; geopol.india,ministry-of-electronics-and-information-technology-india,2026-08-08,https://economictimes.indiatimes.com/news/india/government-tightens-deepfake-rules-mandates-ai-content-labels-and-three-hour-takedown-timeline/articleshow/133011656.cms,
The White House Is Keeping Its AI Cybersecurity Framework Secret,WIRED,,2026-08-04,day,XGL,tech.ai; gov.policy; infra.cybersec; geopol.usa,white-house; anthropic; openai; nvidia,2026-08-05,https://www.wired.com/story/the-white-house-is-keeping-its-ai-cybersecurity-framework-secret/,
World Development Report 2026: The Promise of Artificial Intelligence,World Bank,World Bank (WDR 2026 team; director Gaurav Nayyar),2026-08-04,day,XGL,tech.ai; gov.policy; infra.connect; capacity.training; include.divides; dpi.govtech; infra.energy; geopol.usa; geopol.china,world-bank; pax-silica; bosun-tijani,2026-08-09,https://openknowledge.worldbank.org/entities/publication/8d048ad2-5cc3-4fc0-ba22-2e1f82f5d7de,"The Bank also serves this Report from the landing page `https://www.worldbank.org/en/publication/wdr2026`. That URL entered `raw/` as a second, byte-identical capture on 2026-08-16 (off-list sweep) — retired into this record 2026-08-22, its Foreword extract merged below. The canonical `url:` stays the Open Knowledge Repository item, which is the endpoint that actually serves the file."
Tech restrictions: A wake-up call for the Global South,NewsDay,Saxon Zvina,2026-08-04,day,XGL,geopol.usa; geopol.china; tech.industry; gov.discourse,us-department-of-defense; federal-communications-commission,2026-08-04,https://www.newsday.co.zw/thestandard/standard-people/article/200059018/tech-restrictions-a-wake-up-call-for-the-global-south,
Nearly 40 Organizations Call on Meta to Protect User Privacy,Public Citizen,,2026-08-04,day,XGL,gov.protect; tech.ai; gov.discourse,meta; public-citizen,2026-08-04,https://www.citizen.org/news/nearly-40-organizations-call-on-meta-to-protect-user-privacy/,
Whose ethics? Whose AI? Refining the Philippine AI Regulation Act toward a Contextual AI Ethic,AI and Society,John Mary Francis Nuqui,2026-08-04,day,XGL,tech.ai; gov.legislate; include.divides; gov.discourse,,2026-08-04,https://link.springer.com/article/10.1007/s00146-026-03262-9,
Interview: ITU's Dr. Cosmas Luckyson Zavazava on Connecting the Remaining Two Billion,Africa Telecom Review,,2026-08-04,day,XGL,include.divides; infra.connect; gov.policy; gov.discourse,itu,2026-08-04,https://www.telecomreviewafrica.com/articles/exclusive-interviews/29007-interview-itus-dr-cosmas-luckyson-zavazava-on-connecting-the-remaining-two-billion/,
India moves to give its instant payments network a business model,TechCrunch,,2026-08-04,day,XGL,dpi.pay; geopol.india; gov.legislate,npci; india-stack,2026-08-05,https://techcrunch.com/2026/08/04/india-moves-to-give-its-instant-payments-network-a-business-model/,
Trump administration drafts curbs on new Chinese data center components,Reuters (via The Indian Express),,2026-08-04,day,XGL,geopol.usa; geopol.china; infra.store; infra.cybersec,us-fcc; zhongji-innolight; lumentum; coherent; amazon-web-services,2026-08-04,https://indianexpress.com/article/technology/artificial-intelligence/trump-administration-plans-curbs-on-chinese-ai-infrastructure-components-10817877/,
Europe's digital sovereignty push meets US security law in Dutch Kyndryl decision,Biometric Update,Anthony Kimery,2026-08-04,day,XGL,infra.store; dpi.id; geopol.usa; geopol.eu,kyndryl; solvinity; digid; european-commission,2026-08-04,https://www.biometricupdate.com/202608/europes-digital-sovereignty-push-meets-us-security-law-in-dutch-kyndryl-decision,
AIDLC–governance indicator framework: a lifecycle-based approach to institutional AI governance,AI and Society,Chin-Pei He; Yu-Ru Pan; Kuo-Chung Chu,2026-08-04,day,XGL,tech.ai; gov.standards; dpi.govtech,,2026-08-04,https://link.springer.com/article/10.1007/s00146-026-03173-9,
Ethical and inclusive challenges of integrating AI and indigenous knowledge systems,AI and Society,Manotar Tampubolon,2026-08-04,day,XGL,tech.ai; gov.discourse; include.divides,,2026-08-04,https://link.springer.com/article/10.1007/s00146-026-03185-5,
Meta e Anthropic são convidadas para reunião na Casa Branca sobre testes de segurança em IA,Valor Econômico,,2026-08-03,day,XGL,tech.ai; infra.cybersec; gov.policy; geopol.usa,meta; anthropic; openai; google; white-house,2026-08-04,https://valor.globo.com/empresas/noticia/2026/08/03/meta-e-anthropic-sao-convidadas-para-reuniao-na-casa-branca-sobre-testes-de-seguranca-em-ia.ghtml,
"Regulate, Don’t Ban, Chinese AI Models",Just Security,,2026-08-03,day,XGL,tech.ai; gov.discourse; geopol.china; geopol.usa,anthropic; openai; moonshot-ai; google; hugging-face,2026-08-04,https://www.justsecurity.org/150856/regulate-dont-ban-chinese-ai-models/,
EDPB requests review of EU-US Data Privacy Framework following Trump v. Slaughter,IAPP,,2026-08-03,day,XGL,gov.protect; dpi.exchange; geopol.usa; geopol.eu,european-data-protection-board; european-commission; us-federal-trade-commission; noyb,2026-08-04,https://iapp.org/news/a/edpb-requests-review-of-eu-us-data-privacy-framework-following-trump-v-slaughter,
Governo avalia que lobby das big techs dificulta votação de PL dos mercados digitais antes das eleições,Folha de S.Paulo,,2026-08-03,day,XGL,gov.legislate; geopol.usa; tech.industry,cade; camara-dos-deputados-brasil; ministerio-da-fazenda-brasil; apple; office-of-the-us-trade-representative,2026-08-04,https://www1.folha.uol.com.br/mercado/2026/08/governo-avalia-que-lobby-das-big-techs-dificulta-votacao-de-pl-dos-mercados-digitais-antes-das-eleicoes.shtml,
EXCLUSIF : La Commission pourrait remplacer la tech américaine dans son outil de recrutement,Euractiv,,2026-08-03,day,XGL,infra.store; tech.ai; geopol.eu; geopol.usa,european-commission; amazon-web-services; anthropic; ovhcloud; court-of-justice-of-the-european-union,2026-08-04,https://euractiv.com/fr/news/exclusif-la-commission-pourrait-remplacer-la-tech-americaine-dans-son-outil-de-recrutement/,
"Quand l'IA commet une cyberattaque toute seule, qui est responsable légalement?",Seneweb,AFP,2026-08-02,day,XGL,tech.ai; infra.cybersec; gov.legislate; gov.discourse,openai; hugging-face; anthropic,2026-08-04,https://www.seneweb.com/fr/news/16/quand-lia-commet-une-cyberattaque-toute-seule-qui-est-responsable-legalement_n_500156.html,
EU rules on AI models become enforceable. What's going to change?,Euronews,,2026-08-02,day,XGL,gov.legislate; tech.ai; geopol.eu; gov.discourse,european-commission; eu-ai-office; openai; anthropic; center-for-democracy-and-technology,2026-08-04,https://www.euronews.com/my-europe/2026/08/02/eu-rules-on-ai-models-become-enforceable-whats-going-to-change,
Commission tools up for AI Act enforcement as powers kick in,Euractiv,,2026-08-02,day,XGL,gov.legislate; tech.ai; geopol.eu,eu-ai-office; european-commission; openai; anthropic; hugging-face,2026-08-04,https://www.euractiv.com/news/commission-tools-up-for-ai-act-enforcement-as-powers-kick-in/,
Safer and more transparent AI,European Commission,,2026-08-02,day,XGL,gov.legislate; tech.ai; gov.standards; geopol.eu,european-commission; eu-ai-office; european-data-protection-supervisor,2026-08-04,https://commission.europa.eu/news-and-media/news/safer-and-more-transparent-ai-2026-08-02_en,
"In the AI era, agricultural research needs better questions, not more tools",CGIAR (Digital Transformation Accelerator),Eliot Jones-Garcia (IFPRI),2026-08-02,day,XGL,gov.discourse; tech.ai; digital.rural; capacity.research,cgiar,2026-08-03,https://www.cgiar.org/news-events/news/ai-era-agricultural-research-needs-better-questions-not-more-tools,
The Strategic Shift in AI Governance: Navigating the Compliance-Sovereignty Divide,Titi Akinsanmi (Substack),Titi Akinsanmi,2026-08-01,day,XGL; XAF; KEN; NGA,gov.policy; tech.ai; gov.discourse; gov.legislate; geopol.eu,african-union,2026-08-03,https://titiakinsanmi.substack.com/p/the-strategic-shift-in-ai-governance,
"EU in talks with OpenAI, Anthropic after rogue AI agent hacks",Reuters (syndicated via SRN News),,2026-07-31,day,XGL,gov.legislate; tech.ai; infra.cybersec; geopol.eu,european-commission; openai; anthropic; eu-ai-office,2026-07-31,https://srnnews.com/eu-says-necessary-to-monitor-high-risk-ai-systems-after-openai-anthropic-ai-hacking-incidents/,
EDPB letter to the European Commission on the US Supreme Court judgment Trump v. Slaughter,European Data Protection Board,,2026-07-31,day,XGL,gov.protect; geopol.usa; geopol.eu,european-data-protection-board; european-commission,2026-08-04,https://www.edpb.europa.eu/system/files/2026-08/edpb_letter_20260731_us_supremecourt_judgment_trump_v_slaughter_en.pdf,
Strong backing for the Code of Practice on Transparency of AI-generated Content,European Commission (Shaping Europe's digital future),,2026-07-31,day,XGL,gov.standards; tech.ai; gov.legislate; geopol.eu,european-commission; eu-ai-office; european-ai-board,2026-07-31,https://digital-strategy.ec.europa.eu/en/news/strong-backing-code-practice-transparency-ai-generated-content,
Commission starts enforcing AI Act rules and new transparency requirements on 2 August,European Commission,,2026-07-31,day,XGL,gov.legislate; tech.ai; geopol.eu; gov.standards,european-commission; eu-ai-office; european-ai-board; european-data-protection-supervisor,2026-07-31,https://ec.europa.eu/commission/presscorner/detail/en/ip_26_1714,
Chinese military researchers tap US AI models to train defense systems,Reuters (syndicated via Defense News),,2026-07-31,day,XGL,tech.ai; geopol.china; geopol.usa; gov.standards,openai; anthropic; jamestown-foundation; peoples-liberation-army; moonshot-ai,2026-07-31,https://www.defensenews.com/industry/techwatch/2026/07/31/chinese-military-researchers-tap-us-ai-models-to-train-defense-systems/,
"《人工智能拟人化互动服务管理暂行办法》施行 ""机械陪伴者""如何通过伦理安全关","新华网 (Xinhuanet, 转载自《法治日报》)",,2026-07-31,day,XGL,gov.legislate; tech.ai; gov.protect; geopol.china,cyberspace-administration-of-china; national-development-and-reform-commission-china; ministry-of-industry-and-information-technology-china; ministry-of-public-security-china; state-administration-for-market-regulation-china,2026-07-31,https://www.news.cn/politics/20260731/26fdd0534922429bae213b5f6f3122ec/c.html,
Stupid AI around? Understanding users' everyday AI complaints,Big Data & Society,Longxuan Zhao; Cong Lin,2026-07-30,day,XGL,tech.ai; gov.discourse,,2026-08-04,https://journals.sagepub.com/doi/10.1177/20539517261473371,
Only platforms' shaping of data access under the GDPR: an empirical study of the uses of data download packages,Data & Policy,,2026-07-30,day,XGL,gov.protect; gov.legislate; data.open,,2026-07-30,https://www.cambridge.org/core/journals/data-and-policy/article/only-platforms-shaping-of-data-access-under-the-gdpr-an-empirical-study-of-the-uses-of-data-download-packages/8CA8787C78D8A68FE85229AEE44A2720,
How the EU AI Act is reshaping company rules from Washington to Tokyo,Euronews,,2026-07-30,day,XGL,gov.legislate; tech.ai; geopol.eu; gov.standards,thomson-reuters-foundation; european-union; openai,2026-07-30,https://www.euronews.com/next/2026/07/30/how-the-eu-ai-act-is-reshaping-company-rules-from-washington-to-tokyo,
EU lays out $11.4 billion for 7 AI gigafactories as it aims to catch up with US and China,Associated Press,,2026-07-30,day,XGL,infra.store; tech.ai; geopol.eu; finance.new,european-commission,2026-07-30,https://apnews.com/article/eu-ai-gigafactories-china-us-data-center-88b83cd517a4d47c115605e636d0b3e4,
EU launches AI Gigafactories call to boost Europe's computing capacity and unlock more than EUR 30 billion in investment (IP/26/1708),European Commission (Press corner),,2026-07-30,day,XGL,infra.store; tech.ai; geopol.eu; finance.new,european-commission; eurohpc-joint-undertaking; nvidia; amd; qualcomm,2026-07-31,https://ec.europa.eu/commission/presscorner/detail/en/ip_26_1708,
"China advances AI-agent governance with draft security guide, mandatory standard",MLex,,2026-07-30,day,XGL,gov.standards; tech.ai; infra.cybersec; geopol.china,tc260; cyberspace-administration-of-china; standardization-administration-of-china,2026-07-30,https://www.mlex.com/mlex/artificial-intelligence/articles/2507569/china-advances-ai-agent-governance-with-draft-security-guide-mandatory-standard,
Towards adaptive categories: Dimensional governance for agentic AI,Data & Policy,,2026-07-29,day,XGL,tech.ai; gov.policy; gov.standards,,2026-07-30,https://www.cambridge.org/core/journals/data-and-policy/article/towards-adaptive-categories-dimensional-governance-for-agentic-ai/45AE29CF88BFCD0A368E582A471C466B,
"网络安全标准实践指南——智能体交互安全要求（征求意见稿）— Cybersecurity Standards Practice Guide: Security Requirements for Agent Interaction (draft for public comment), TC260-PG-2026NA","全国网络安全标准化技术委员会秘书处 (Secretariat, National Information Security Standardization Technical Committee — TC260)",,2026-07-29,day,XGL,gov.standards; tech.ai; infra.cybersec; geopol.china,tc260; china-mobile; china-electronics-standardization-institute; cncert-cc,2026-07-31,https://www.tc260.org.cn/portal/article/2/d0a9e0e6b027443881b26aa971fa558c,
Government says eligibility of generative AI services for safe harbour depends on nature of service,The Economic Times,,2026-07-29,day,XGL,gov.legislate; tech.ai; gov.protect; geopol.india,ministry-of-electronics-and-information-technology-india,2026-07-30,https://economictimes.indiatimes.com/tech/artificial-intelligence/government-says-eligibility-of-generative-ai-services-for-safe-harbour-depends-on-nature-of-service/articleshow/132710167.cms,
From Registries to Trust: Registries 3.0-alpha and The Road Ahead for Governed Registries,GovStack,,2026-07-29,day,XGL,dpi.registry; gov.standards; dpi.exchange; dpi.id,govstack,2026-07-30,https://govstack.global/news/from-registries-to-trust-registries-3-0-alpha-and-the-road-ahead-for-governed-registries/,
"100 Use Cases of PeaceTech: How Technology Can Support Conflict Prevention, Peacebuilding, and Upholding Human Dignity",The GovLab (blog),"Stefaan G. Verhulst, Nadiya Safonova and Hannah Chafetz",2026-07-29,day,XGL,tech.ai; gov.policy; data.satellite,the-govlab; ushahidi,2026-07-29,https://blog.thegovlab.org/100-use-cases-of-peacetech,
100 Use Cases of PeaceTech — the dataset (The GovLab),The GovLab,"Stefaan G. Verhulst, Nadiya Safonova and Hannah Chafetz",2026-07-29,day,XGL,tech.ai; gov.policy; data.satellite,the-govlab,2026-07-29,https://docs.google.com/spreadsheets/d/1crWaajut701dyQq3JwDbJapIkx7v5aua/edit,
