title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
باقات إنترنت الهاتف المحمول,"شركة المدار الجديد (Almadar Aljadid), Libya",,2026-09-03,day,LBY,infra.connect; include.access,almadar-aljadid,2026-09-04,https://almadar.ly/ar/Pages/Tawasul/Services/Netpackages.aspx,
"UNDP, Ooredoo Group and Doha Institute for Graduate Studies convene Arab digital policy leaders to accelerate digital and AI policy implementation",United Nations Development Programme,,2026-09-02,day,LBY,gov.regional; gov.policy; dpi.exchange,undp; ooredoo; gsma,2026-09-04,https://www.undp.org/arab-states/press-releases/undp-ooredoo-group-and-doha-institute-graduate-studies-convene-arab-digital-policy-leaders-accelerate-digital-and-ai,
Dbeibah emphasizes the need to accelerate digital transformation in higher education institutions,Libyan News Agency (LANA),,2026-08-31,day,LBY,gov.policy; dpi.govtech,government-of-national-unity-libya; ministry-of-higher-education-and-scientific-research-libya,2026-09-04,https://lana.gov.ly/post.php?id=364685&lang=en,
بدء تشغيل الوحدة الأولى بمحطة كهرباء جنوب طرابلس الجديدة تمهيدًا لإدخالها على الشبكة,ليبيا أوبزيرفر (The Libya Observer),,2026-08-28,day,LBY,infra.energy,gecol; government-of-national-unity-libya,2026-09-04,https://ar.libyaobserver.ly/article/38496,
وكالة الأنباء الليبية | الهيئة العامة للمعلومات ومصلحة السجل التجاري تدرسان الربط البيني للمنظومات,وكالة الأنباء الليبية,,2026-08-27,day,LBY,dpi.exchange; dpi.id,gia-libya; commercial-registry-authority-libya,2026-09-01,https://nabd.com/s/177223964-06f3b7/%D8%A7%D9%84%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9-%D9%84%D9%84%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA-%D9%88%D9%85%D8%B5%D9%84%D8%AD%D8%A9-%D8%A7%D9%84%D8%B3%D8%AC%D9%84-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%AA%D8%AF%D8%B1%D8%B3%D8%A7%D9%86-%D8%A7%D9%84%D8%B1%D8%A8%D8%B7-%D8%A7%D9%84%D8%A8%D9%8A%D9%86%D9%8A-%D9%84%D9%84%D9%85%D9%86%D8%B8%D9%88%D9%85%D8%A7%D8%AA,
Libya Ministry of Health Expands PharmaGate Digital Registration System,Libya Herald,,2026-08-26,day,LBY,dpi.registry; dpi.govtech,libya-ministry-of-health,2026-08-29,https://libyaherald.com/2026/08/ministry-of-health-developing-its-pharmagate-system-to-regulate-register-pharmaceutical-companies,
Libyan Experts Forum Outlines National Development Recommendations,Libya Herald,,2026-08-26,day,LBY,gov.policy; tech.ai; infra.cybersec; dpi.registry,libya-experts-forum; ministry-of-labour-and-rehabilitation-libya; lasr-libya; government-of-national-unity-libya,2026-08-27,https://libyaherald.com/2026/08/libyan-experts-forum-makes-several-wide-ranging-recommendations-to-support-libya,
تزوير الجنسية في ليبيا.. كيف تحولت ثغرات السجل المدني إلى سوق للهويات الوهمية؟,Alwasat (Bawabat Al-Wasat),,2026-08-26,day,LBY,dpi.id; infra.cybersec,civil-registry-authority-libya; attorney-generals-office-libya; sahra-intelligence,2026-08-29,https://alwasat.ly/news/475886,
حكومة الوحدة الوطنية تطلق منظومة رقمية جديدة.. وهذا الهدف منها!,أخبار ليبيا,,2026-08-25,day,LBY,dpi.govtech; tech.ai,ministry-of-state-for-digital-economy-and-ai-libya; government-of-national-unity-libya,2026-08-27,https://www.libyaakhbar.com/business-news/2862562.html,
Libya's Anti-Illegal Immigration Agency Launches Digital System,LibyaReview,,2026-08-23,day,LBY,dpi.exchange; dpi.govtech,ministry-of-interior-libya,2026-08-27,https://libyareview.com/67767/libyas-anti-illegal-immigration-agency-launches-digital-system/,
"Libyan Customs Authority, General Union of Chambers of Commerce discuss strengthening digital cooperation",Libya Herald,,2026-08-21,day,LBY,dpi.exchange; dpi.registry; gov.standards,libyan-customs-authority; libyan-general-union-chambers-of-commerce,2026-08-23,https://libyaherald.com/2026/08/libyan-customs-authority-general-union-of-chambers-of-commerce-discuss-strengthening-digital-cooperation,
"Libya reports 2,325 e-visa requests between July and August, 67.1 percent approved",Libya Herald,,2026-08-20,day,LBY,dpi.govtech; gov.discourse; data.statistics,government-of-national-unity-libya,2026-08-23,https://libyaherald.com/2026/08/2325-e-visa-requests-received-from-1-july-to-17-august-671-percent-were-approved,
Audit Bureau reviews financial position of Libya's telecom sector,The Libya Observer,,2026-08-19,day,LBY,gov.policy; infra.connect,libya-audit-bureau; libyan-holding-company-communications-it,2026-08-23,https://libyaobserver.ly/inbrief/audit-bureau-reviews-financial-position-libyas-telecom-sector,
Libya's Medical Supply Organisation Launches Digital Supply Platform,Libya Herald,,2026-08-17,day,LBY,dpi.exchange; dpi.mis,medical-supply-organisation-libya; nsr-international,2026-08-18,https://libyaherald.com/2026/08/medical-supply-organisation-launches-pilot-sustainable-medical-supply-platform-to-transform-to-an-integrated-national-digital-system,
Why the Chinese yuan could soon be Africa’s most important currency,South China Morning Post,,2026-08-16,day,XAF; LBY,dpi.pay; geopol.china,pboc; central-bank-of-libya; afreximbank; standard-bank,2026-08-21,https://www.scmp.com/news/china/diplomacy/article/3364171/why-chinese-yuan-could-soon-be-africas-most-important-currency,
"Libya, Tunisia agree roadmap to strengthen audit cooperation",The Libya Observer,,2026-08-15,day,LBY; TUN,dpi.exchange; gov.regional,libya-audit-bureau; tunisia-court-of-auditors; arabosai,2026-08-18,https://libyaobserver.ly/news/libya-tunisia-agree-roadmap-strengthen-audit-cooperation,
Final Report on the Outcomes of the Informatics Governance Forum 2026,Libyan Technology Foundation (Informatics Governance Forum),,2026-08-13,day,LBY,gov.standards; dpi.exchange,libyan-technology-foundation; informatics-governance-forum,2026-08-18,https://technology.ly/en/igf-final-report-outcomes/,
"Minister of Industry and Minerals Launches Trial Version of Digital Mineral Map of Libya, Contributing to Attracting Investment",Libya Herald,,2026-08-13,day,LBY,dpi.govtech; data.open,ministry-of-industry-and-minerals-libya,2026-08-18,https://libyaherald.com/2026/08/minister-of-industry-and-minerals-launches-trial-version-of-digital-mineral-map-of-libya-contributing-to-attracting-investment,
من الأبراج إلى الأمن السيبراني.. الداخلية تطلق تعاوناً تقنياً شاملاً (From towers to cybersecurity — Interior Ministry launches comprehensive technical cooperation),Ain Libya,,2026-08-12,day,LBY,infra.cybersec; dpi.govtech,libya-ministry-of-interior; libya-telecom-and-technology,2026-08-16,https://www.eanlibya.com/%d9%85%d9%86-%d8%a7%d9%84%d8%a3%d8%a8%d8%b1%d8%a7%d8%ac-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%a3%d9%85%d9%86-%d8%a7%d9%84%d8%b3%d9%8a%d8%a8%d8%b1%d8%a7%d9%86%d9%8a-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84/,
Libya Ministry of Economy Launches Digital Exhibitions Platform,Libya Herald,,2026-08-09,day,LBY,dpi.govtech; gov.policy,libya-general-authority-for-exhibitions-and-conferences; libya-ministry-of-economy-and-trade,2026-08-18,https://libyaherald.com/2026/08/minister-of-economy-launches-digital-platform-for-organising-exhibitions-and-conferences-in-libya,
ARABSAT and LTT Sign Strategic Partnership to Strengthen Libya’s Digital Infrastructure,Tech Africa News,Jennifer Onyeagoro,2026-08-07,day,LBY,infra.connect; finance.mou,ltt,2026-08-08,https://techafricanews.com/2026/08/07/arabsat-and-ltt-sign-strategic-partnership-to-strengthen-libyas-digital-infrastructure/,
Electronic service for receiving vessel arrival notifications & cargo manifests activated at Tripoli & Khoms ports,Libya Herald,,2026-08-06,day,LBY,dpi.govtech,central-bank-of-libya,2026-08-11,https://libyaherald.com/2026/08/electronic-service-for-receiving-vessel-arrival-notifications-cargo-manifests-activated-at-tripoli-khoms-ports,
Libyan Authority for Scientific Research discusses project to launch Libya's first satellite for monitoring climate and desertification,Libya Herald,,2026-08-05,day,LBY,data.satellite,lasr-libya,2026-08-11,https://libyaherald.com/2026/08/libyan-authority-for-scientific-research-discusses-project-to-launch-libyas-first-satellite-for-monitoring-climate-and-desertification,
"Health Minister discusses enhancing cooperation with Chinese Ambassador in digital transformation, health governance, and medical training",Libya Herald,,2026-08-05,day,LBY,dpi.mis; geopol.china,libya-ministry-of-health; chinese-embassy-libya,2026-08-11,https://libyaherald.com/2026/08/health-minister-discusses-enhancing-cooperation-with-chinese-ambassador-in-digital-transformation-health-governance-and-medical-training,
«المركزي» يرفع سقوف السحب النقدي.. ويتوقع تجاوز قيمة التداول إلكترونيا التريليون دينار,Alwasat (Bawabat Al-Wasat),,2026-08-05,day,LBY,dpi.pay; infra.cybersec,central-bank-of-libya,2026-08-11,https://alwasat.ly/news/libya/527064,
Central Bank of Libya to Increase Cash Liquidity at Branches,Libya Herald,,2026-08-05,day,LBY,dpi.pay; include.access; gov.discourse,central-bank-of-libya,2026-08-08,https://libyaherald.com/2026/08/central-bank-source-to-libya-herald-cash-liquidity-to-reach-branches-sunday-withdrawal-limits-start-at-ld-3000-and-subject-to-increase,
الهيئة الليبية للبحث العلمي تناقش إطلاق أول قمر صناعي ليبي,Libyan News Agency (LANA),,2026-08-04,day,LBY,capacity.research; data.satellite; infra.store,microsoft,2026-08-08,https://www.lananews.com/ar/?p=499199,
وزارة الخدمة المدنية تناقش إعداد خطة شاملة للتحول الرقمي,Alwasat (Bawabat Al-Wasat),,2026-08-04,day,LBY,dpi.govtech; gov.policy; dpi.exchange,ministry-of-civil-service-libya; gia-libya; libyan-digital-company; government-of-national-unity-libya,2026-08-04,https://alwasat.ly/news/libya/526991,
"IsDB conducts training for CBL officials on Sukuk, treasury operations, and AI risk management",Libya Herald,,2026-08-04,day,LBY,capacity.training; tech.ai; infra.cybersec,central-bank-of-libya; islamic-development-bank,2026-08-04,https://libyaherald.com/2026/08/isdb-conducts-training-for-cbl-officials-on-sukuk-treasury-operations-and-ai-risk-management/,
"اختتام مبادرة \""100 معلم سيبراني\"" بمراقبة التربية والتعليم أبوسليم",ليبيا أوبزيرفر,,2026-08-04,day,LBY,capacity.training; capacity.literacy; tech.ai,education-office-abu-salim-libya,2026-09-04,https://ar.libyaobserver.ly/article/38225,
5G in North Africa Shows Mixed Results One Year On,Ookla,,2026-08-03,day,DZA; EGY; MAR; TUN; LBY; MRT; XNA,infra.connect; gov.legislate,ookla; instance-nationale-des-telecommunications-tunisia; anrt-morocco; ntra-egypt; almadar-aljadid; chinguitel,2026-08-04,https://www.ookla.com/articles/5g-north-africa-2026,
Municipal Guard warns against imposing surcharge for debit card payments,Libya Herald,Sami Zaptia,2026-08-03,day,LBY,dpi.pay; gov.protect; gov.standards,municipal-guard-libya; central-bank-of-libya; ministry-of-economy-and-trade-libya,2026-08-04,https://libyaherald.com/2026/08/municipal-guard-warns-against-imposing-surcharge-for-debit-card-payments/,
وزارتا الداخلية والعمل تبحثان تنظيم العمالة الوافدة وتعزيز آليات الرقابة على سوق العمل,Libyan News Agency (LANA),,2026-08-03,day,LBY,dpi.registry; dpi.exchange; dpi.govtech,ministry-of-interior-libya; ministry-of-labour-and-rehabilitation-libya,2026-08-08,https://www.lananews.com/ar/?p=499082,
Islamic Development Bank trains Central Bank of Libya officials on cybersecurity,The Libya Observer,,2026-08-03,day,LBY,infra.cybersec; capacity.training; tech.ai,central-bank-of-libya; islamic-development-bank,2026-08-08,https://libyaobserver.ly/inbrief/islamic-development-bank-trains-central-bank-libya-officials-cybersecurity,
Egypt Chairs the 58th Ordinary Session of the Executive Bureau of the Council of Arab Ministers of Communications and Information,Business Tech News,,2026-08-01,day,XNA; EGY; TUN; LBY,gov.regional; tech.ai; gov.policy; gov.standards,council-of-arab-ministers-communication-information; arab-permanent-committee-ai-emerging-technologies; league-of-arab-states; mcit-egypt,2026-08-09,https://www.businesstec.news/23334,
إعلان هام من مصرف الجمهورية بشأن صرف مرتبات شهر يوليو 2026 عبر منظومة راتبك لحظي,أخبار ليبيا (Libya Akhbar),,2026-07-30,day,LBY,dpi.pay; include.access,jumhouria-bank; central-bank-of-libya; ratibak-lahzi,2026-07-31,https://www.libyaakhbar.com/business-news/2845247.html,
"LD 79.5 million of exports processed through electronic \""Unified Export Window\"" from April to July 2026: LEDA",Libya Herald,,2026-07-30,day,LBY,dpi.govtech,libyan-export-development-authority,2026-07-30,https://libyaherald.com/2026/07/ld-795-million-of-exports-processed-through-electronic-unified-export-window-from-april-to-july-2026-leda/,
المصرف المركزي: 76% من موظفي القطاع العام مسجلون في منظومة راتبك لحظي,صحيفة الأنباء الليبية,,2026-07-30,day,LBY,dpi.pay; dpi.mis; include.access,central-bank-of-libya; ratibak-lahzi; ministry-of-finance-libya,2026-07-31,https://www.lananews.com/ar/?p=498421,
اختتام مسابقة “نواة للمشروعات التقنية 2026” وتتويج خمسة مشاريع مبتكرة,صحيفة العنوان الليبية,,2026-07-30,day,LBY,tech.innovate; capacity.training; tech.ai,university-of-benghazi-business-incubator,2026-09-04,https://www.addresslibya.com/2026/%d8%a7%d8%ae%d8%aa%d8%aa%d8%a7%d9%85-%d9%85%d8%b3%d8%a7%d8%a8%d9%82%d8%a9-%d9%86%d9%88%d8%a7%d8%a9-%d9%84%d9%84%d9%85%d8%b4%d8%b1%d9%88%d8%b9%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%82%d9%86%d9%8a%d8%a9-2/,
"يُعلن مصرف ليبيا المركزي بدء صرف مرتبات شهر يوليو عبر منظومة \""راتبك لحظي\""",مصرف ليبيا المركزي (Central Bank of Libya),,2026-07-30,day,LBY,dpi.pay; dpi.mis; include.access,central-bank-of-libya; ratibak-lahzi; ministry-of-finance-libya,2026-07-31,https://cbl.gov.ly/%d9%8a%d9%8f%d8%b9%d9%84%d9%86-%d9%85%d8%b5%d8%b1%d9%81-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a-%d8%a8%d8%af%d8%a1-%d8%b5%d8%b1%d9%81-%d9%85%d8%b1%d8%aa%d8%a8%d8%a7-3/,
منظومة راتبك لحظي 2026: طريقة الاستعلام عن إحالة مرتبات يوليو والإفراجات إلى المركزي,أخبار ليبيا (Libya Akhbar),,2026-07-27,day,LBY,dpi.pay; include.access; dpi.mis,central-bank-of-libya; ratibak-lahzi; ministry-of-finance-libya,2026-07-31,https://www.libyaakhbar.com/business-news/2843142.html,
الخدمة المدنية تبحث مع هواوي ليبيا التعاون في التحول الرقمي,وكالة الأنباء الليبية (LANA),,2026-07-26,day,LBY,dpi.govtech; geopol.china; gov.policy,huawei; ministry-of-civil-service-libya,2026-07-31,https://lana.gov.ly/post.php?id=362365&lang=ar,
Communications and Informatics Delegation Discusses Strengthening Regional Cooperation,Libyan News Agency (LANA),,2026-07-26,day,LBY,gov.regional; infra.connect; gov.policy,gaci-libya; itu; african-telecommunications-union,2026-07-31,https://lana.gov.ly/post.php?id=362348&lang=en,
Libyan Technology Foundation's Participation in the First Inaugural Meeting of the National Committee for Information For All Programme (IFAP),Libyan Technology Foundation,,2026-07-23,day,LBY,gov.policy; data.open; include.access,gia-libya; libyan-technology-foundation; unesco; libya-ifap-national-committee,2026-07-31,https://technology.ly/en/ltf-supports-ifap-initiative/,
Al-Abed Reviews Final Preparations for Libya Experts Forum,Libyan News Agency (LANA),,2026-07-23,day,LBY,dpi.govtech; gov.protect,ministry-of-labour-and-rehabilitation-libya; libya-experts-forum,2026-07-31,https://lana.gov.ly/post.php?id=362213&lang=en,
وزارة الزراعة والفاو تختتمان برنامجاً تدريبياً لتأهيل الكوادر الوطنية في مجال الإحصاءات الزراعية,وكالة الأنباء الليبية (وال),,2026-07-23,day,LBY,dpi.mis; data.statistics; capacity.training,ministry-of-agriculture-and-livestock-libya; fao,2026-09-04,https://lana.gov.ly/post.php?id=362174&lang=ar,
Structured Dialogue,United Nations Support Mission in Libya (UNSMIL),,2026-07-22,day,LBY,include.access; gov.discourse; gov.policy,unsmil,2026-09-04,https://unsmil.unmissions.org/en/structured-dialogue,
وزارة التربية والتعليم تستكمل إدراج مؤسسات التعليم الخاص ضمن منظومة بيانات التعليم,وكالة الأنباء الليبية (وال),,2026-07-22,day,LBY,dpi.exchange; dpi.mis; dpi.registry,ministry-of-education-libya; national-centre-for-examinations-libya,2026-09-04,https://lana.gov.ly/post.php?id=362098&lang=ar,
General Information Authority Launches the National Committee for the Information for All Programme (IFAP)… A Strategic Step Toward International Digital Leadership,General Information Authority (الهيئة العامة للمعلومات),,2026-07-22,day,LBY,gov.legislate; gov.policy,gia-libya; unesco; libya-ifap-national-committee,2026-09-04,https://www.gia.gov.ly/en/2026/07/22/general-information-authority-launches-the-national-committee-for-the-information-for-all-programme-ifap-a-strategic-step-toward-international-digital-leadership/,
جامعة طرابلس تحتضن مبادرة سامسونج العالمية للابتكار التعليمي ضمن جهود بناء القدرات الشبابية الرقمية,وكالة الأنباء الليبية (وال),,2026-07-21,day,LBY,capacity.literacy; capacity.training; tech.ai,university-of-tripoli; samsung; ministry-of-state-for-digital-economy-and-ai-libya,2026-09-04,https://lana.gov.ly/post.php?id=362056&lang=ar,
Libyan Government Issues Decision on Implementation of Unified Economic Number Project,Libya Herald,,2026-07-18,day,LBY,dpi.registry; dpi.govtech,ministry-of-economy-and-trade-libya,2026-07-23,https://libyaherald.com/2026/07/libyan-government-issues-decision-on-implementation-of-unified-economic-number-project,
وزارة الكهرباء: إظلام واسع في ليبيا بعد فقدان 1350 ميغاوات,بوابة الوسط,,2026-07-18,day,LBY,infra.energy,house-of-representatives-libya,2026-09-04,https://alwasat.ly/news/libya/525055,
لجنة برلمانية (مجلس النواب) تبحث مع مجلس الأمن القومي إعداد قانون للأمن السيبراني,بوابة الوسط (Alwasat),,2026-07-16,day,LBY,infra.cybersec; gov.legislate; gov.policy,house-of-representatives-libya; national-security-council-libya,2026-07-18,https://alwasat.ly/news/libya/524932,
بالتعاون مع «نوكيا».. ليبيا تتطلع لتسريع نشر تقنية «الجيل الخامس»,بوابة الوسط (Alwasat),,2026-07-16,day,LBY,infra.connect; geopol.eu; finance.mou,nokia; lptic,2026-07-18,https://alwasat.ly/news/libya/524936,
ليبيا تشارك في مائدة وزارية بجنيف حول «تمويل السيادة الرقمية» (أسبوع جنيف للذكاء الصناعي),بوابة الوسط (Alwasat),,2026-07-13,month,LBY,tech.ai; gov.regional; geopol.usa; gov.policy,lawyers-hub; uneca; world-bank; google; ministry-of-state-for-digital-economy-and-ai-libya,2026-07-18,https://alwasat.ly/news/libya/524615,
فتح باب التسجيل في النسخة السادسة من برنامج التدريب المهني,المؤسسة الليبية للتقنية,,2026-07-13,day,LBY,capacity.training; capacity.literacy; infra.cybersec,libyan-technology-foundation,2026-09-04,https://technology.ly/internship6/,
بن غلبون يتابع تطوير منظومة السجل المدني واستكمال مشروع ( انطلاقة),وكالة الأنباء الليبية (وال),,2026-07-09,day,LBY,dpi.id; dpi.exchange; dpi.registry,civil-registry-authority-libya; government-of-national-unity-libya,2026-09-04,https://lana.gov.ly/post.php?id=361315&lang=ar,
"GIA participates in a national workshop on information exchange in combating money laundering and terrorism financing (LY-NDEX, LY-DNID)",General Information Authority (Libya),,2026-07-09,day,LBY,dpi.exchange; dpi.id; dpi.pay,gia-libya; ministry-of-interior-libya; ly-ndex; ly-dnid,2026-08-10,https://www.gia.gov.ly/en/2026/07/09/the-general-information-authority-participates-in-a-national-workshop-to-enhance-information-exchange-in-combating-money-laundering-and-terrorism-financing/,
Governor of the Central Bank of libya Meets with the Libyan House of Representatives Finance Committee to Discuss Economic Reforms and Cybersecurity Developments,Central Bank of Libya,,2026-07-05,day,LBY,infra.store; infra.cybersec; finance.budget,central-bank-of-libya; house-of-representatives-libya,2026-09-04,https://cbl.gov.ly/en/central-bank-governor-meets-with-the-libyan-house-of-representatives-finance-committee-to-discuss-economic-reforms-and-cybersecurity-developments/,
The General Authority for Information Confirms Its Technical Readiness for the General Population Census and Accompanying Censuses Project,الهيئة العامة للمعلومات (General Information Authority),,2026-07-02,day,LBY,data.statistics; dpi.exchange; gov.policy,gia-libya; ministry-of-planning-libya; lptic,2026-09-04,https://www.gia.gov.ly/en/2026/07/02/the-general-authority-for-information-confirms-its-technical-readiness-for-the-general-population-census-and-accompanying-censuses-project/,
General Information Authority Organizes a Community Consultation Session Dedicated to Women as Part of Preparing the 7th National Human Development Report,الهيئة العامة للمعلومات (General Information Authority),,2026-07-02,day,LBY,include.access; gov.discourse; data.statistics,gia-libya; undp,2026-09-04,https://www.gia.gov.ly/en/2026/07/02/general-information-authority-organizes-a-community-consultation-session-dedicated-to-women-as-part-of-preparing-the-7th-national-human-development-report/,
قرار مجلس الوزراء رقم 348 لسنة 2026 م بشأن الإذن لوزارة الاقتصاد والتجارة في تنفيذ مشروع الرقم الاقتصادي الموحد وتقرير بعض الأحكام,المجمع القانوني الليبي (The Law Society of Libya),,2026-06-30,day,LBY,gov.legislate; gov.policy; gov.standards,ministry-of-economy-and-trade-libya; gia-libya; government-of-national-unity-libya; commercial-register-libya,2026-09-04,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d8%b1%d9%82%d9%85-348-%d9%84%d8%b3%d9%86%d8%a9-2026-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a7%d9%84%d8%a5/,
الجفرة : خطوات لاعتماد مخططات سكنية جديدة وإنشاء قاعدة بيانات لأملاك الدولة.,وكالة الأنباء الليبية (وال),,2026-06-26,day,LBY,dpi.mis; dpi.registry; digital.localgov,jufra-municipal-council-libya; state-property-authority-libya,2026-09-04,https://lana.gov.ly/post.php?id=360304&lang=ar,
"يُعلن مصرف ليبيا المركزي بدء صرف مرتبات شهر يونيو عبر منظومة \""راتبك لحظي\""",مصرف ليبيا المركزي (Central Bank of Libya),,2026-06-25,day,LBY,dpi.pay; dpi.mis; include.access,central-bank-of-libya; ratibak-lahzi; ministry-of-finance-libya,2026-07-31,https://cbl.gov.ly/%d9%8a%d9%8f%d8%b9%d9%84%d9%86-%d9%85%d8%b5%d8%b1%d9%81-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a-%d8%a8%d8%af%d8%a1-%d8%b5%d8%b1%d9%81-%d9%85%d8%b1%d8%aa%d8%a8%d8%a7-2/,
مصرف ليبيا المركزي يُعلن رصد «حادث سيبراني» أثر على بعض أنظمته وخدماته التقنية,بوابة الوسط (Alwasat),,2026-06-24,day,LBY,infra.cybersec; dpi.pay,central-bank-of-libya,2026-07-18,https://alwasat.ly/news/libya/520951,
قرار وزير التربية والتعليم رقم 844 لسنة 2026 م بشأن اعتماد الدليل الشامل لمدارس التعليم الخاص,وزارة التربية والتعليم، حكومة الوحدة الوطنية (النص عن المجمع القانوني الليبي),,2026-06-17,day,LBY,gov.legislate; gov.standards; dpi.mis,ministry-of-education-libya; government-of-national-unity-libya; private-education-administration-libya,2026-09-04,https://lawsociety.ly/legislation/%D9%82%D8%B1%D8%A7%D8%B1-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%B1%D9%82%D9%85-844-%D9%84%D8%B3%D9%86%D8%A9-2026/,
"CBL inaugurates EPAIX 2026; launches SoftPOS, international Visa acceptance and National Stand-In Processing",Libya Herald,,2026-06-17,day,LBY,dpi.pay; finance.new; tech.innovate,central-bank-of-libya,2026-07-18,https://libyaherald.com/2026/06/central-bank-of-libya-governor-inaugurates-2nd-libya-international-electronic-payment-exhibition-epaix-2026,
خلال افتتاح معرض «إيبيكس 2026».. «المركزي» يطلق تقنية «SoftPOS» للمرة الأولى في ليبيا,بوابة الوسط (Alwasat),,2026-06-16,day,LBY,dpi.pay; finance.new; data.statistics,central-bank-of-libya,2026-07-18,https://alwasat.ly/news/libya/521750,
الاستراتيجية الوطنية للذكاء الاصطناعي في دولة ليبيا (2026م _ 2030م),مكتب وزير الدولة للاقتصاد الرقمي والذكاء الاصطناعي / الهيئة العامة للمعلومات,,2026-06-01,month,LBY,gov.legislate; gov.policy; gov.standards,gia-libya; ministry-of-state-for-digital-economy-and-ai-libya; government-of-national-unity-libya; ministry-of-justice-libya; central-bank-of-libya,2026-09-04,https://www.gia.gov.ly/wp-content/uploads/2026/06/Libya_AI_Strategy_2025_2030.pdf,
