indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
dpi.pay--governance-role-of-central-bank,3,TUN-dpi.pay-tunpay|TUN-dpi.pay-walletii,,,,,,,2026-07-31,0,licensing and TUNPAY switch mandate on record; no consumer-protection function or oversight statistics,
dpi.pay--g2p-functionality,2,TUN-dpi.pay-g2p-electronic-transfers,,,,,,,2026-07-31,0,electronic payment of AMEN transfers targeted for 2029; no programme paying digitally on record,
dpi.pay--revenue-collection,3,TUN-dpi.pay-customs-electronic-payment|TUN-gov.legislate-e-invoicing,,,,,,,2026-07-31,0,customs e-payment by decree and e-invoicing compulsory; no electronic share published,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-07-31,0,only compulsory e-invoicing on record; no e-procurement or interbank business payment service held,
dpi.pay--p2p-p2g-and-p2b-functionality,3,TUN-dpi.pay-mobile-payments|TUN-dpi.pay-kashy,,,,,,,2026-07-31,0,central bank figures via an aggregator; provider interoperability not on these rows,
dpi.pay--population-uptake,2,,37.8445,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,TUN-dpi.pay-papss-accession,,,,,,,2026-07-31,0,PAPSS acceded; no bank connected or corridor on record,
dpi.registry--population-register,2,TUN-dpi.id-iuc-register,,,,,,,2026-07-31,0,register created in law; no issuance or coverage on record,
dpi.registry--civil-register,3,TUN-dpi.registry-madania,,,,,,,2026-07-31,0,all events digital on the operator's account; no coverage published,
dpi.registry--business-register,3,TUN-dpi.registry-rne,,,,,,,2026-07-31,0,online-only with enterprise identifier; public search and beneficial ownership not on record,
dpi.registry--social-protection-register,3,TUN-dpi.registry-amen,,,,,,,2026-07-31,0,333000 households at December 2023; no ID linkage or coverage update on record,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,"register held under law; no public access, revision cycle or digital status on record",
dpi.registry--tax-register,2,TUN-dpi.registry-tax-register,,,,,,,2026-07-31,0,computerised register behind exclusive e-filing; integrity and linkage not assessed,
dpi.registry--land-register,3,TUN-dpi.registry-land-registry-processing,,,,,,,2026-07-31,0,system networked across 22 directorates on the office's figures; no parcel count or tax linkage,
dpi.mis--health,2,TUN-dpi.mis-digital-hospital|TUN-dpi.mis-sahetna,,,,,,,2026-07-31,0,portal and digital hospital in development; no national HMIS on record,
dpi.mis--education,,,,,,,,,2026-07-31,0,education platform running; no EMIS or school census on record,
dpi.mis--social-protection,3,TUN-dpi.registry-amen,,,,,,,2026-07-31,0,AMEN programme run on its registry; no ID or payment linkage on record,
dpi.mis--justice,2,TUN-dpi.mis-judicial-document-exchange,,,,,,,2026-07-31,0,paperless hearing in one chamber; systems still piloting,
dpi.mis--tax,,,,,,,,,2026-07-31,0,only e-invoicing here; e-filing on the TEJ platform sits on the tax-register row,
dpi.mis--land,2,TUN-dpi.mis-tlis-land-information-system,,,,,,,2026-07-31,0,land information system under contract; cadastral geoportal publishes maps only,
dpi.govtech--e-government-services,3,TUN-dpi.govtech-portal,,,,,,,2026-07-31,0,"portal reported delivered; no usage, inventory or shared ID authentication on record",
digital.localgov--ict-infrastructure-for-local-government,3,TUN-digital.localgov-remo-project,,,,,,,2026-07-31,0,donor project equipped 19 communes; no national programme on record,
digital.localgov--digitalisation-of-local-government-records,3,TUN-digital.localgov-taamir-building-permits,,,,,,,2026-07-31,0,permit platform in 16 municipalities; one record type only,
digital.rural--digitalisation-of-rural-health-clinics,3,TUN-digital.rural-cold-chain-platform,,,,,,,2026-07-31,0,cold-chain platform in 500 sites on the ministry's reply; other functions not on record,
digital.rural--digitalisation-of-rural-primary-schools,3,TUN-digital.rural-edunet-10|TUN-digital.rural-orange-digital-schools,,,,,,,2026-07-31,0,minister's claim of most schools connected; no count or rural breakdown,
digital.rural--digitalisation-of-rural-registry-offices,2,TUN-dpi.registry-births|TUN-dpi.id-population-register-project,,,,,,,2026-07-31,0,birth platform piloted and 72 municipalities trained; no rural office coverage on record,
digital.rural--digitalisation-of-rural-police-stations,2,TUN-digital.rural-police-model-centres,,,,,,,2026-07-31,0,21 model centres under construction; locations and rural reach not stated,
tech.ai--use-of-ai-in-government-administration,3,TUN-tech.ai-customs-selectivity-module,,,,,,,2026-07-31,0,customs machine-learning module in service; no inventory or performance reported,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,TUN-tech.ai-customs-selectivity-module|TUN-tech.ai-electricity-demand-forecasting,,,,,,,2026-07-31,0,customs and utility systems in service; no results reported,
tech.ai--development-of-national-regional-ai-systems,3,TUN-capacity.training-el-khawarizmi-supercomputer,,,,,,,2026-07-31,0,HPC system inaugurated July 2026; no funded programme or usage reported,
tech.ai--control-of-ai-abuse,2,TUN-gov.legislate-ai-legal-frameworks,,,,,,,2026-07-31,0,drafting announced; no rule or authority in force,
tech.industry--national-capacity-in-dt-related-production,4,,1.0055,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,,,,,,,,,2026-07-31,0,only a digital summit on record; no hub or incubator row held,
tech.innovate--tech-startup-ecosystem,3,TUN-tech.innovate-startup-act,,,,,,,2026-07-31,0,Startup Act in force; implementing measures across the seven areas not on record,
capacity.training--dt-related-training-in-secondary-education,4,,99.4652,% of secondary schools,2023,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--dt-related-university-facilities-and-qualifications,3,,37.9281,% of tertiary graduates,2023,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,4,,1.2587,% of employment,2023,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,TUN-capacity.research-ites-artificial-intelligence-study,,,,,,,2026-07-31,0,one published study; no funded programme or policy uptake on record,
include.access--citizen-feedback-portals,2,TUN-include.access-citizen-feedback-portal,,,,,,,2026-07-31,0,portal and decree in place; no cases or receipts on record,
include.access--citizen-participation-in-policy,3,TUN-gov.discourse-public-consultation-decree,,,,,,,2026-07-31,0,decree cited for 2026 consultations; no published account of changes,
include.access--gender-equity,3,,15.7241,"% gap, men over women",2019,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-07-31,0,survey figure; no primary in the base,
include.access--inclusion-of-persons-with-disabilities,3,TUN-include.access-disability-access,,,,,,,2026-07-31,0,circular in force; no accessibility standard or audit on record,
data.statistics--national-strategy-for-development-of-statistics,2,TUN-data.statistics-statistical-information-code,,,,,,,2026-07-31,0,SNDS 2026-2030 in drafting; not published,
data.statistics--censuses-and-surveys,,,,,,,,,2026-07-31,0,only a regulator's first internet survey here; the 2024 census sits on other indicators' rows,
data.statistics--statistics-from-administrative-data,3,TUN-data.statistics-business-register-statistics|TUN-data.statistics-census-administrative-linkage,,,,,,,2026-07-31,0,two products from registers; no data-sharing instrument or quality framework,
data.open--use-of-open-data,2,TUN-data.open-iaa,,,,,,,2026-07-31,0,sector portal free after registration; no open licence stated,
data.satellite--agricultural-use-of-satellite-data,2,TUN-data.satellite-wapor-water-productivity|TUN-data.satellite-swamed-irrigation-monitoring,,,,,,,2026-07-31,0,donor-led pilots only; no national service on record,
data.satellite--meteorological-use-of-satellite-data,3,TUN-data.satellite-satellite,,,,,,,2026-07-31,0,Meteosat data in forecasting; no WIGOS or early-warning programme on record,
