indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.legislate--digital-payments-legislation,3,ZWE-gov.legislate-national-payment-systems-act,,,,,,,2026-08-31,0,Payment systems act in force; non-bank licensing and interoperability rules not on these rows,
gov.legislate--legislation-enabling-data-interoperability,,,,,,,,,2026-08-31,0,Unplaced: no data-sharing instrument or bill on record; health FHIR guide is a draft standard not law,
gov.legislate--ai-legislation-regulations,2,ZWE-gov.policy-artificial-intelligence-act|ZWE-gov.policy-artificial-intelligence-ethics-framework,,,,,,,2026-08-31,0,AI act and ethics framework proposed; sandbox council announced; no bill or adopted rule on record,
gov.legislate--e-commerce-legislation,,,,,,,,,2026-08-31,0,Unplaced: only an e-hailing transport instrument in drafting; no e-transactions law or bill and no cited absence,
gov.legislate--statistics-legislation,3,ZWE-gov.legislate-census-and-statistics-act,,,,,,,2026-08-31,0,Act in force; the agency calls it outdated; independence written into a board charter not the Act,
gov.legislate--access-to-information-legislation,3,ZWE-gov.legislate-freedom-of-information-act,,,,,,,2026-08-31,0,Act in force; no oversight body or proactive-disclosure practice on these rows,
gov.protect--data-protection-authority,3,ZWE-gov.protect-licensed-data-controllers|ZWE-gov.protect-data-protection-officer-certification,,,,,,,2026-08-31,0,Regulator licensing controllers and certifying officers; inspections start 2026-09-01; no enforcement decision on record,
gov.protect--national-data-protection-readiness,,,,,,,,,2026-08-31,0,"Unplaced: rows mapped here are a child online policy, fraud probes and a privacy challenge; the Act sits under other indicators",
gov.regional--regional-policy-collaboration,3,ZWE-gov.regional-sadc-data-governance-harmonisation,,,,,,,2026-08-31,0,Regional data-governance harmonisation workshop hosted in Harare; no outcome document or domestic implementation on record,2026-08-16-zimbabwe-sadc-harare-data-governance-workshop
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Unplaced: a harmonisation workshop and SADC strategy reporting; no REC instrument shown domesticated or referenced in a bill,
gov.regional--shared-regional-infrastructure,2,ZWE-infra.connect-cross-border-fibre-corridor-zambia,,,,,,,2026-08-31,0,Only phase 1 to Bulawayo live; the leg to Livingstone is due September 2026,
gov.regional--cross-border-data-transfers,4,ZWE-gov.regional-cross-border-personal-data-transfer-guideline|ZWE-gov.regional-authorised-cross-border-data-transfers,,,,,,,2026-08-31,0,Authority guideline in force and 24 transfers authorised; no regional data-flow mechanism on record,
gov.standards--national-interoperability-standards,2,ZWE-dpi.exchange-government-interoperability-framework,,,,,,,2026-08-31,0,Architecture framework handed over; no published standards catalogue,
gov.standards--national-quality-standards,2,ZWE-gov.standards-national-quality-policy,,,,,,,2026-08-31,0,2021-2025 quality policy lapsed; replacement framework in final drafting,
gov.standards--adoption-of-international-standards,3,ZWE-gov.standards-standards-catalogue|ZWE-gov.standards-iso-27001-certification-scheme-accreditation,,,,,,,2026-08-31,0,ISO/IEC security and cloud standards adopted as ZWS; ISO membership class and conformance mandate not on record,
gov.discourse--non-governmental-contribution-to-national-policy,2,ZWE-gov.discourse-public-consultation-record-ai-strategy,,,,,,,2026-08-31,0,Ad hoc validation workshops for the AI strategy; no standing mechanism or published responses,
gov.discourse--open-discussion-of-government-policy,2,ZWE-infra.cybersec-cyber-security-monitoring-interception-communications,,,,,,,2026-08-31,0,Interception centre without judicial oversight and a false-data offence on record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,ZWE-finance.budget-digital-information-technology-appropriation-2026,,,,,,,2026-08-31,0,ICT development programme appropriated in the 2026 Act; no dedicated fund on these rows,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/ZWE-nonstate.csv@2026-08-11,,,2026-08-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,81.6,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,2,,41.6,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,1,,12.92,% of monthly GNI per capita,2023,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,ZWE-infra.connect-fibre-backbone-length|ZWE-infra.connect-cross-border-fibre-corridor-zambia,,,,,,,2026-08-31,0,14357 km on the regulator's figure; provincial reach and open-access terms not on record,
infra.connect--internet-exchange-points,3,ZWE-infra.capacity-internet-exchange-point,,,,,,,2026-08-31,0,Harare IXP with all access providers connected as at 2020; no traffic figure held,
infra.connect--satellite-broadband-licensing-and-availability,3,ZWE-infra.connect-starlink-satellite-service|ZWE-infra.connect-satellite-operator-s-licence-terms,,,,,,,2026-08-31,0,One operator licensed and in service; each distributing agent cleared individually,
infra.store--local-data-centre-capacity-all-providers,4,,4,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-08,,,2026-08-31,0,"4 of 7 multi-tenant facilities in service at Tier III or above, 4 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,4,,85.71,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-08-08,,,2026-08-31,0,6 of 7 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,ZWE-infra.store-disaster-recovery-site|ZWE-infra.store-egp-disaster-recovery-sites,,,,,,,2026-08-31,0,DR site planned in budget paper; procurement system DR sites tendered with no award held,
infra.energy--grid-reliability,3,,3.8752,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,2,,46.6,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,2,ZWE-dpi.exchange-tax-and-revenue-management-system|ZWE-dpi.govtech-public-finance-management-system,,,,,,,2026-08-31,0,Finance and revenue systems in service and being upgraded; custodian and platform support not on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,ZWE-infra.capacity-government-internet-service-provider,,,,,,,2026-08-31,0,Government ISP hosts and maintains systems in-house; no systematic capacity programme on record,
infra.cybersec--national-cybersecurity-readiness,2,ZWE-infra.cybersec-cybersecurity-strategy|ZWE-infra.cybersec-computer-incident-response-team,,,,,,,2026-08-31,0,Strategy still being finalised; CIRT project with no completion recorded; authority only proposed,
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-08-31,0,Unplaced: ERP launch and procurement specifications only; no exchange platform procured or piloted on these rows,
dpi.exchange--use-of-digital-id-in-other-systems,2,ZWE-dpi.exchange-mobile-money-civil-registry-validation,,,,,,,2026-08-31,0,Mobile money validation against the registry directed; completion reported only after the as-at,
dpi.exchange--interoperability-of-health-systems,2,ZWE-dpi.exchange-health-information-exchange,,,,,,,2026-08-31,0,Exchange under development; FHIR guide a v0.1.0 draft,
dpi.exchange--interoperability-of-education-systems,2,ZWE-dpi.mis-school-registration-information-management-system,,,,,,,2026-08-31,0,Link to EMIS in a consultancy advertised April 2026; no award held,
dpi.exchange--interoperability-of-social-protection-systems,2,ZWE-dpi.registry-social-registry,,,,,,,2026-08-31,0,Registry integration with civil registry budgeted in a proposed phase; no exchange in service,
dpi.id--robustness-of-system,,,,,,,,,2026-08-31,0,Unplaced: rows show only a planned digital ID and registry modernisation; ID issuance on record under registration rows,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Unplaced: registry operates e-passport and computerised offices; platform origin contracts and funding not on record,
dpi.id--authentication,,,,,,,,,2026-08-31,0,Unplaced: no authentication e-signature or PKI service on these rows,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Unplaced: birth registration 57% on DHS; sub-office digitisation launched; no number assigned at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,ZWE-dpi.exchange-crvs-health-interoperability-platform,,,,,,,2026-08-31,0,Notification exchange synchronising with the population register being implemented; pilot due 2027,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,Unplaced: farmer registries not shown keyed on the national ID; voters' roll transfer sits elsewhere,
dpi.pay--governance-role-of-central-bank,3,ZWE-dpi.pay-central-bank-payment-systems-report|ZWE-dpi.pay-central-bank-digital-transformation-financial,,,,,,,2026-08-31,0,Oversight with published quarterly statistics; consumer-protection or dispute function not on these rows,
dpi.pay--g2p-functionality,3,ZWE-dpi.pay-pension-payment-to-mobile-money-wallets,,,,,,,2026-08-31,0,Pensions payable to mobile wallets; no beneficiary counts; payroll system launch not confirmed,
dpi.pay--revenue-collection,3,ZWE-dpi.pay-radio-frequency-toll-tag-express|ZWE-dpi.registry-taxpayer-registration-self-service-portal,,,,,,,2026-08-31,0,Electronic tolling and tax portal in service; TaRMS phase 2 pending; share collected electronically not published,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-08-31,0,Unplaced: only a digital capital-market venue; e-procurement evidence sits under e-government services,
dpi.pay--p2p-p2g-and-p2b-functionality,3,ZWE-dpi.pay-instant-payment-interchange|ZWE-dpi.pay-mobile-wallet-cash-out-at,,,,,,,2026-08-31,0,Bank-wallet instant interchange in service; merchant QR still rolling out and agent networks not reported,
dpi.pay--population-uptake,2,,49.5216,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,ZWE-dpi.pay-pan-african-payment-settlement-system,,,,,,,2026-08-31,0,PAPSS participation company-reported; central bank enrolment and volumes not on record,
dpi.pay--consumer-protection,2,ZWE-dpi.pay-bank-charge-caps,,,,,,,2026-08-31,0,Central bank charge caps by directive; no conduct rules or redress body on record,
dpi.registry--population-register,3,ZWE-gov.legislate-national-registration-act|ZWE-dpi.id-population-registry-system-modernisation,,,,,,,2026-08-31,0,"Register of residents under the Act, modernisation under way; vital-event updating not on record",
dpi.registry--civil-register,3,ZWE-dpi.registry-civil-registration-office-computerisation|ZWE-dpi.registry-vital-statistics-report,,,,,,,2026-08-31,0,Provincial and district offices computerised; under a tenth of sub-offices; birth registration below target,
dpi.registry--address-register,,,,,,,,,2026-08-31,0,Unplaced: addressing named in policy only; no policy adopted or project under way and no cited absence,
dpi.registry--business-register,2,ZWE-dpi.registry-business-re-registration|ZWE-gov.legislate-companies-and-other-business-entities-act,,,,,,,2026-08-31,0,Historic stock being re-registered onto the electronic registry; online filing and identifier not on record,
dpi.registry--social-protection-register,2,ZWE-dpi.registry-social-registry,,,,,,,2026-08-31,0,Being populated in three districts; about 2 per cent of population targeted,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Unplaced: rows cover only the transfer of the roll to the registrar-general; no digital register evidence,
dpi.registry--tax-register,2,ZWE-dpi.registry-taxpayer-registration-self-service-portal|ZWE-dpi.registry-tax-register-master-data-update,,,,,,,2026-08-31,0,Computerised register; integrity not assessed; no TADAT assessment on record,
dpi.registry--land-register,3,ZWE-dpi.registry-digital-land-administration-platform|ZWE-dpi.registry-statutory-instrument-76-2025-securitised,,,,,,,2026-08-31,0,E-cadastre portal live; deeds validation runs to 2027; no parcel count published,
dpi.mis--health,3,ZWE-dpi.mis-health-management-information-system,,,,,,,2026-08-31,0,EMR at 1254 of 1900 facilities alongside DHIS2 on a financing partner's figures; completeness not published,
dpi.mis--education,3,ZWE-dpi.mis-education-management-information-system,,,,,,,2026-08-31,0,EMIS in service with learner early-warning; unique IDs and payroll use not on record,
dpi.mis--social-protection,,,,,,,,,2026-08-31,0,Unplaced: only the social registry is mapped here; no programme MIS on record,
dpi.mis--justice,3,ZWE-dpi.mis-integrated-electronic-case-management-system,,,,,,,2026-08-31,0,Superior courts paperless and magistrates' courts rolling out; decisions online not on record,
dpi.mis--tax,2,ZWE-dpi.exchange-tax-and-revenue-management-system,,,,,,,2026-08-31,0,VAT e-filing and fiscal devices on these rows; e-payment coverage not shown,
dpi.mis--customs,,,,,,,,,2026-08-31,0,Unplaced: only the immigration border management system is mapped; no customs system evidence,
dpi.mis--land,3,ZWE-dpi.registry-digital-land-administration-platform,,,,,,,2026-08-31,0,Cadastre portal and consolidated land system in service; valuation and tax linkage not on record,
dpi.govtech--e-government-services,2,ZWE-dpi.govtech-electronic-government-procurement,,,,,,,2026-08-31,0,E-procurement the only transactional service on these rows; no gateway or service inventory,
digital.localgov--ict-infrastructure-for-local-government,3,ZWE-digital.localgov-local-authority-enterprise-resource-planning,,,,,,,2026-08-31,0,ERP fully used in 22 of 92 authorities on the minister's account; no national connectivity programme,
digital.localgov--digitalisation-of-local-government-records,3,ZWE-digital.localgov-local-authority-electronic-services-revenue,,,,,,,2026-08-31,0,One council's revenue roll on ERP; not shown representative,
digital.rural--digitalisation-of-rural-health-clinics,2,ZWE-include.access-satellite-connectivity-at-rural-health,,,,,,,2026-08-31,0,Satellite kits delivered to 400 facilities and not activated; EMR coverage sits under health MIS,
digital.rural--digitalisation-of-rural-primary-schools,2,ZWE-digital.rural-school-connectivity-programme,,,,,,,2026-08-31,0,Satellite terminals distributed to schools on the minister's count; installation and rural connection not verified,
digital.rural--digitalisation-of-rural-registry-offices,3,ZWE-dpi.registry-civil-registration-office-computerisation,,,,,,,2026-08-31,0,All district offices computerised; about 20 of 209 sub-offices; central flow not on record,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-08-31,0,Unplaced: ICT directorate and an announced e-docket plan; no station system built or piloted,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-08-31,0,"Unplaced: a strategy, a parliamentary motion and an innovation challenge; no AI system piloted in administration on these rows",
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-08-31,0,Unplaced: only a private operator's tower monitoring tool in development,
tech.ai--development-of-national-regional-ai-systems,2,ZWE-tech.ai-indigenous-language-corpora-programme,,,,,,,2026-08-31,0,National language corpora committed without funding; HPC centre in service sits under national-provider data centres,
tech.ai--control-of-ai-abuse,,,,,,,,,2026-08-31,0,Unplaced: only AI traffic-camera systems are mapped; no rule or authority on AI harms,
tech.industry--national-capacity-in-dt-related-production,2,,0.036,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,3,ZWE-tech.innovate-university-industrial-incubation-centre,,,,,,,2026-08-31,0,University incubator with 11 start-ups in Harare; no park with tenants or second city on record,
tech.innovate--tech-startup-ecosystem,,,,,,,,,2026-08-31,0,Unplaced: central bank sandbox operating and funds announced; no startup law strategy or opened grant scheme,
capacity.literacy--digital-literacy-general-population,2,ZWE-capacity.literacy-digital-literacy-programme-or-measured,43.7,per cent,2025,2026-07-17-ai-gains-ground-zimbabweans-digital-learning,,,2026-08-31,0,2025 household ICT survey; age base not stated in the held account,
capacity.training--dt-related-training-in-secondary-education,3,,49.1808,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--dt-related-university-facilities-and-qualifications,2,,23.7921,% of tertiary graduates,2024,ref:uis-stem-graduates@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-stem-graduates,
capacity.training--graduates-entering-dt-ecosystem,2,,0.2485,% of employment,2025,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,2026-08-31,0,Unplaced: research council held with no digital-transformation programme or activity on record,
include.access--citizen-feedback-portals,,,,,,,,,2026-08-31,0,Unplaced: rows are access schemes; the citizen scoring platform sits under citizen participation,
include.access--citizen-participation-in-policy,2,ZWE-gov.discourse-public-consultation-record-ai-strategy,,,,,,,2026-08-31,0,One consultation within the year on the AI strategy; no stated procedure or second instrument,
include.access--gender-equity,4,,-2.7682,"% gap, men over women",2020,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,on a survey figure via itu-internet-use-gender-gap,
include.access--inclusion-of-persons-with-disabilities,2,ZWE-gov.legislate-persons-with-disabilities-act,,,,,,,2026-08-31,0,2025 Act with ICT accessibility passed but commencement not fixed,
include.access--inclusion-of-refugees-and-idps,2,ZWE-include.access-refugee-digital-education-programme,,,,,,,2026-08-31,0,Refugee digital education in four schools; registration and documentation not on record,
data.statistics--national-strategy-for-development-of-statistics,2,ZWE-data.statistics-national-strategy-for-development-of-statistics,,,,,,,2026-08-31,0,Third strategy expired 2025; fourth in preparation,
data.statistics--censuses-and-surveys,3,ZWE-data.statistics-ict-access-by-households-use,,,,,,,2026-08-31,0,2025 household ICT survey published; census round not on these rows,
data.statistics--statistics-from-administrative-data,3,ZWE-data.statistics-national-accounts-rebasing,,,,,,,2026-08-31,0,GDP compiled partly from administrative sources; no systematic programme or quality framework,
data.open--use-of-open-data,2,ZWE-data.statistics-open-data-portal,,,,,,,2026-08-31,0,Portal publishing; no open licence or reuse on record,
data.satellite--agricultural-use-of-satellite-data,3,ZWE-data.satellite-earth-observation-for-agricultural-statistics,,,,,,,2026-08-31,0,Crop mapping and drought monitoring with the ministry; outputs on a schedule not on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,Unplaced: only the geospatial agency's establishment; no meteorological service data on record,
