title,publisher,author,published,date_precision,places,topics,entities,ingested,url
FG Reiterates National Innovation Hubs Framework Will Strengthen Ecosystem at Lagos Workshop,ThisDay,,2026-09-07,day,NGA,tech.innovate; gov.standards; gov.policy,nitda; co-creation-hub,2026-09-08,https://www.thisdaylive.com/2026/09/07/fg-reiterates-national-innovation-hubs-framework-will-strengthen-ecosystem-at-lagos-workshop/
"NERD's Academic Database Hits 400,000, 115,000 Credentials Verified",ThisDay,,2026-09-07,day,NGA,data.open; dpi.registry; capacity.research,nigeria-education-repository-and-databank; national-universities-commission-nigeria,2026-09-08,https://www.thisdaylive.com/2026/09/07/nerds-academic-database-hits-400000-115000-credentials-verified/
"NITDA Equips Nigerian Students with AI, Robotics and Emerging Technology Skills",Tech Africa News,,2026-09-07,day,NGA,capacity.training; tech.ai,nitda; enugu-msme-and-startup-agency,2026-09-08,https://techafricanews.com/2026/09/07/nitda-equips-nigerian-students-with-ai-robotics-and-emerging-technology-skills/
PAPSS: Notes from a briefing with CEO Mike Ogbalu III,Nigeriaworks (Tolu Ogunlesi),,2026-09-07,day,XAF; NGA,dpi.pay; gov.regional,papss; afreximbank,2026-09-10,https://nigeriaworks.substack.com/p/papss-notes-from-a-briefing-with
Nigeria's police Vigilant app raises questions about cycle of duplicate fraud reporting platforms,TechCabal,,2026-09-07,day,NGA,dpi.govtech; gov.discourse; dpi.pay,nigeria-police-force; nibss; central-bank-of-nigeria; efcc,2026-09-07,https://techcabal.com/2026/09/07/nigerias-police-vigilant-app-raises-questions-duplicate-fraud-reporting/
Nigeria needs 62.5 million more NINs in six months to meet target,TechCabal,,2026-09-07,day,NGA,dpi.id; gov.discourse; infra.cybersec,nimc; world-bank; mosip,2026-09-07,https://techcabal.com/2026/09/07/nigeria-needs-62-5-million-nins-in-six-months-to-meet-target/
Govts back GITEX platform to accelerate financial innovation,The Punch,,2026-09-07,day,NGA,dpi.pay; tech.innovate; gov.regional,gitex-nigeria; lagos-state-government; bank-of-ghana,2026-09-07,https://punchng.com/govts-back-gitex-platform-to-accelerate-financial-innovation/
"Falana, SERAP Demand Probe into N33.75bn Cash Transfer",The Punch,,2026-09-07,day,NGA,gov.discourse; dpi.id; include.access,serap; office-of-the-auditor-general-for-the-federation-nigeria; national-social-investment-programme-agency-nigeria; efcc; national-cash-transfer-office-nigeria,2026-09-07,https://punchng.com/falana-serap-demand-probe-into-n33-75bn-cash-transfer/
Tinubu's Invisible Beneficiaries of Cash Transfers,ThisDay,,2026-09-06,day,NGA,dpi.registry; data.statistics; gov.discourse,auditor-general-of-the-federation-nigeria; national-social-register-nigeria,2026-09-08,https://www.thisdaylive.com/2026/09/06/tinubus-invisible-beneficiaries-of-cash-transfers/
How Remittance Startups Are Undercutting Western Union Across Africa,TechTrends Africa,,2026-09-06,day,XAF; NGA,dpi.pay; finance.new,western-union; lemfi; flutterwave; mukuru,2026-09-07,https://techtrends.africa/how-remittance-startups-are-undercutting-western-union-across-africa/
Anambra Assesses 25 MDAs for Digital Compliance,Voice of Nigeria,,2026-09-06,day,NGA,gov.protect; digital.localgov; dpi.govtech,anambra-state-ict-agency; nigeria-data-protection-act-2023,2026-09-07,https://von.gov.ng/anambra-assesses-25-mdas-for-digital-compliance/
NITDA Advocates Risk-Based Approach To Nigeria's Digital Sovereignty,TVC News,,2026-09-05,day,NGA,gov.policy; infra.store; dpi.govtech,nitda,2026-09-05,https://www.tvcnews.tv/nitda-advocates-risk-based-approach-to-nigerias-digital-sovereignty/
"Nigerian churches drive rising cross-border payments across Africa, PAPSS says",Nairametrics,,2026-09-05,day,XAF; NGA,dpi.pay; gov.regional,papss; afcfta; central-bank-of-nigeria; african-credit-rating-agency,2026-09-07,https://nairametrics.com/2026/09/05/nigerian-churches-drive-rising-cross-border-payments-across-africa-papss-says/
NIMASA Embraces Digitisation to End Operational Delays,Voice of Nigeria,,2026-09-05,day,NGA,dpi.govtech; gov.policy,nimasa,2026-09-05,https://von.gov.ng/nimasa-embraces-digitisation-to-end-operational-delays/
"JAMB, INEC Seek Collaboration on Use of Biometric Technology",Voice of Nigeria,,2026-09-05,day,NGA,dpi.id; dpi.govtech,jamb; inec,2026-09-07,https://von.gov.ng/jamb-inec-seek-collaboration-on-use-of-biometric-technology/
Le nigerian Decide developpe son propre modele d'IA pour la gestion des tableurs,wearetech.africa,,2026-09-04,day,NGA,tech.ai; tech.innovate,decide,2026-09-04,https://www.wearetech.africa/fr/fils/breves/breves-simple/nigeria-l-entreprise-decide-lance-sa-propre-intelligence-artificielle-sur-tableur
La banque numérique FairMoney dépasse les 30 millions d'usagers au Nigeria,wearetech.africa,,2026-09-04,day,NGA,dpi.pay; include.access,fairmoney,2026-09-05,https://www.wearetech.africa/fr/fils/breves/breves-simple/la-banque-numerique-fairmoney-depasse-les-30-millions-dusagers-au-nigeria
TV viewership: Nigeria begins audience measurement,Vanguard,,2026-09-04,day,NGA,data.statistics; gov.standards,national-broadcasting-commission-nigeria; advertising-regulatory-council-of-nigeria; first-media-nigeria,2026-09-08,https://www.vanguardngr.com/2026/09/tv-viewership-nigeria-begins-audience-measurement/
2026/27 Session: Lagos makes LASRRA number compulsory for school admission,Vanguard,,2026-09-04,day,NGA,dpi.id; digital.localgov; include.access,lagos-state-government,2026-09-08,https://www.vanguardngr.com/2026/09/2026-27-session-lagos-makes-lasrra-number-compulsory-for-school-admission/
"Pre-registered SIM Cards Pose Threat to National Security, Police Assert",ThisDay,,2026-09-04,day,NGA,infra.cybersec; dpi.id; infra.connect,nigeria-police-force; npf-national-cybercrime-centre,2026-09-08,https://www.thisdaylive.com/2026/09/04/pre-registered-sim-cards-pose-threat-to-national-security-police-assert/
NCAA Backs eSIM to Address Air Passengers' Connectivity Challenges,ThisDay,,2026-09-04,day,NGA,infra.connect; gov.standards,nigeria-civil-aviation-authority; univasa-nigeria,2026-09-08,https://www.thisdaylive.com/2026/09/04/ncaa-backs-esim-to-address-air-passengers-connectivity-challenges/
Vertiv Agrees $2.6 Billion AI Power Deal As Airtel Africa Builds Nigerian Data Centre,THEWILL,,2026-09-04,day,NGA,infra.energy; infra.store,vertiv; airtel-africa; nxtra,2026-09-04,https://thewillnews.com/vertiv-agrees-2-6-billion-ai-power-deal-as-airtel-africa-builds-nigerian-data-centre/
"Fed. Govt: AI-generated content, disinformation major threats",The Nation Newspaper,,2026-09-04,day,NGA,gov.discourse; tech.ai,ministry-of-information-and-national-orientation-nigeria; national-orientation-agency-nigeria; ministry-of-defence-nigeria; ecowas,2026-09-05,https://thenationonlineng.net/fed-govt-al-generated-content-disinformation-major-threats/
"Glo's decline, T2's missing data widen MTN, Airtel's Internet lead",TechCabal,,2026-09-04,day,NGA,tech.industry; infra.connect,mtn-nigeria; airtel-nigeria; nigerian-communications-commission; globacom,2026-09-04,https://techcabal.com/2026/09/04/t2-mobiles-missing-data-glos-losses-widen-mtn-airtels-lead/
From 70 million to 317 million: How Serigne Dioum plans to turn every MTN subscriber into a MoMo user,TechCabal,,2026-09-04,day,NGA; ZAF,dpi.pay,mtn-group; mtn-group-fintech,2026-09-04,https://techcabal.com/2026/09/04/serigne-dioums-mtn-fintech-vision-goes-beyond-mobile-money/
"NITDA DG Says Digital Skills, Innovation Key to Nigeria's Economic Transformation",TechAfrica News,,2026-09-04,day,NGA,capacity.training; gov.discourse; tech.innovate,nitda,2026-09-04,https://techafricanews.com/2026/09/04/nitda-dg-digital-skills-innovation-key-to-nigerias-economic-transformation/
Katsina Urges Robust Investment in Fibre Optic Infrastructure,The Punch,,2026-09-04,day,NGA,infra.connect; include.divides,katsina-state-investment-promotion-agency; katsina-state-government,2026-09-04,https://punchng.com/katsina-urges-robust-investment-in-fibre-optic-infrastructure/
Op-Ed: Nigeria’s digital future needs trust,theinsightnewsonline.com,,2026-09-04,day,NGA,gov.discourse; include.access; gov.protect,,2026-09-04,https://www.theinsightnewsonline.com/op-ed-nigerias-digital-future-needs-trust/
How Nigeria can bring 29m adults into financial system — NIMASA director Ani,The Sun Nigeria,,2026-09-04,day,NGA,include.access; include.divides; gov.discourse,nimasa; efina; institute-of-change-management-nigeria,2026-09-07,https://thesun.ng/how-nigeria-can-bring-29m-adults-into-financial-system-nimasa-director-ani/
Nigeria's 197-Megawatt Data-Center Market Needs Power Reform to Scale,MoneyCentral,,2026-09-04,day,NGA,infra.store; infra.energy,s-p-global-ratings; central-bank-of-nigeria,2026-09-05,https://moneycentral.com.ng/markets/article/nigerias-197-megawatt-data-center-market-needs-power-reform-to-scale/
Aiyedatiwa Ushers in New Era of Digital Governance with Ondo Pay,ThisDay,,2026-09-04,day,NGA,dpi.govtech; digital.localgov; tech.ai,ondo-state-government,2026-09-05,https://www.thisdaylive.com/2026/09/04/aiyedatiwa-ushers-in-new-era-of-digital-governance-with-ondo-pay/
Lagos urges Nigeria to lead Africa in digital finance,BizWatch Nigeria,,2026-09-04,day,NGA,gov.discourse; dpi.pay; gov.regional,lagos-state-government,2026-09-04,https://bizwatchnigeria.ng/lagos-urges-nigeria-to-lead-africa-in-digital-finance/
"Village Capital deploys $450,000 in first Nigeria investments",TechCabal,,2026-09-03,day,NGA,finance.new; dpi.pay,village-capital; tradelenda; airsmat,2026-09-04,https://techcabal.com/2026/09/03/village-capital-nigeria-investments/
"Village Capital — Africa Ecosystem Catalysts Facility, first Nigeria investments, 2026",TechCabal,,2026-09-03,day,NGA,dpi.pay; finance.new,village-capital; tradelenda; airsmat,2026-09-04,https://techcabal.com/2026/09/03/village-capital-nigeria-investments/
Africa urged to put leadership at centre of public sector reforms,The Star (Kenya),,2026-09-03,day,KEN; GHA; SEN; ZWE; GMB; CIV; ETH; NGA; TZA; XAF,capacity.training; dpi.govtech,gates-foundation,2026-09-04,https://www.the-star.co.ke/news/2026-09-03-africa-urged-to-put-leadership-at-centre-of-public-sector-reforms
"PROMAD Unveils 5-year Strategy To Scale Up Civic Tech, Citizen Participation - News Agency Of Nigeria",News Agency of Nigeria,,2026-09-03,day,NGA,gov.discourse; data.open; include.access,promad-infotech-foundation,2026-09-04,https://nannews.ng/promad-unveils-5-year-strategy-to-scale-up-civic-tech-citizen-participation/
Nomba raises $3 million to target Africa-Asia payment corridor,TechCabal,,2026-09-03,day,NGA,dpi.pay; finance.new,nomba; cardinalstone,2026-09-04,https://techcabal.com/2026/09/03/nomba-raises-3-million/
How NIMC emerges Nigeria's National Trust Authority under new Act 2026,Business and Transport,,2026-09-03,day,NGA,dpi.id; gov.legislate; dpi.exchange,nimc; nimc-act-2026; gocop; nigeria-id4d,2026-09-07,https://businessandtransport.com/how-nimc-emerges-nigerias-national-trust-authority-under-new-act-2026/
GITEX Nigeria 2026: NIMC Boss Urges African Digital Framework,Techeconomy,,2026-09-03,day,NGA; XAF,gov.standards; dpi.id; gov.regional,nimc; afcfta,2026-09-04,https://techeconomy.ng/gitex-nigeria-2026-african-digital-trust-framework-nimc
"Kogi Moves To Digitise Cooperatives, Warns Operators: 'The Era Of Manual Records Is Over'",Kogi State Government,,2026-09-03,day,NGA,dpi.govtech; gov.policy,kogi-state-government,2026-09-04,https://kogistate.gov.ng/kogi-moves-to-digitise-cooperatives-warns-operators-the-era-of-manual-records-is-over
Nigeria moves to enhance data privacy framework for e-commerce,TechReview Africa,,2026-09-03,day,NGA,gov.protect; gov.policy,ndpc; giz,2026-09-07,https://techreviewafrica.com/public/news/7060/nigeria-moves-to-enhance-data-privacy-framework-for-e-commerce
"Lagos, NIMC, AfCFTA demand local data sovereignty at GITEX 2026",The Guardian Nigeria,,2026-09-03,day,XAF; NGA,gov.protect; gov.regional,nimc; afcfta; lagos-state-government,2026-09-04,https://guardian.ng/news/lagos-nimc-afcfta-demand-local-data-sovereignty-at-gitex-2026/
Inside ISWAP's secret AI units in Northern Nigeria,TechCabal,,2026-09-03,day,NGA,tech.ai; infra.cybersec,iswap,2026-09-04,https://techcabal.com/2026/09/03/inside-iswap-secret-ai-units-in-nothern-uganda/
FG gives MDAs November deadline to remove export barriers,Punch Newspapers,,2026-09-03,day,NGA,dpi.exchange; dpi.govtech,ministry-of-industry-trade-and-investment-nigeria; nigeria-national-single-window; nigeria-customs-service; nafdac,2026-09-04,https://punchng.com/fg-gives-mdas-november-deadline-to-remove-export-barriers/
"As Nigeria's capital market surges, Daba and Coronation want global investors in",TechCabal,,2026-09-03,day,NGA,dpi.pay; finance.mou,daba-finance; coronation-securities,2026-09-04,https://techcabal.com/2026/09/03/daba-and-coronation-want-to-bring-global-investors-in/
Citizen-centred Budgeting Key To Better Public Services – International Budget Partnership - News Agency Of Nigeria,News Agency of Nigeria,,2026-09-03,day,NGA,data.open; gov.discourse; include.access,international-budget-partnership,2026-09-04,https://nannews.ng/citizen-centred-budgeting-key-to-better-public-services-international-budget-partnership/
"CardinalStone Finance — Nomba cross-border payments debt facility, 2026",TechCabal,,2026-09-03,day,NGA,dpi.pay; finance.new,nomba; cardinalstone,2026-09-04,https://techcabal.com/2026/09/03/nomba-raises-3-million/
FG Set to Boost Telecoms Connectivity in Abia Rural Communities as Deputy Speaker Kalu Secures NUCAP Project for Bende,ThisDay,,2026-09-02,day,NGA,infra.connect; include.divides,federal-ministry-communications-innovation-digital-economy-nigeria; nucap,2026-09-02,https://www.thisdaylive.com/2026/09/02/fg-set-to-boost-telecoms-connectivity-in-abia-rural-communities-as-deputy-speaker-kalu-secures-nucap-project-for-bende/
MTN Nigeria is making more money but earning less from each customer,TechCabal,,2026-09-02,day,NGA,infra.connect; tech.industry,mtn-nigeria; mtn-group; airtel-nigeria,2026-09-02,https://techcabal.com/2026/09/02/mtn-nigeria-making-more-money-earning-less-from-customer/
Why an Imperial PhD candidate trusts herds of cattle more than satellites,TechCabal,,2026-09-02,day,NGA,data.satellite; tech.ai; digital.rural,,2026-09-02,https://techcabal.com/2026/09/02/my-life-in-tech-kayode-adeniyi-geospatial-engineer-ai-water/
Cascador selects 10 Nigerian businesses for growth-stage accelerator,TechCabal,,2026-09-02,day,NGA,capacity.training; tech.innovate,cascador,2026-09-02,https://techcabal.com/2026/09/02/cascador-selects-10-nigerian-companies-for-2026-scaleup-program/
NITDA and UNIPORT Conclude Tech Stars 2026 Training for Young Digital Innovators,Tech Africa News,,2026-09-02,day,NGA,capacity.training; capacity.literacy,nitda; university-of-port-harcourt,2026-09-02,https://techafricanews.com/2026/09/02/nitda-uniport-conclude-tech-stars-2026-training-young-digital-innovators/
NASENI Launches Xceler8 Programme to Commercialise Nigerian Innovations,Tech Africa News,,2026-09-02,day,NGA,tech.innovate,naseni; afrilabs,2026-09-02,https://techafricanews.com/2026/09/02/naseni-launches-xceler8-programme-to-commercialise-nigerian-innovations/
Africa cannot outsource its digital sovereignty - NIMC,Newsverge Nigeria News,,2026-09-02,day,NGA; XAF,gov.protect; dpi.id; gov.regional,nimc; afcfta,2026-09-04,https://newsverge.com/2026/09/02/africa-cannot-outsource-its-digital-sovereignty-nimc/
Police Launch Vigilant App for Public Reporting of Financial Fraud,Nigeria Info FM,,2026-09-02,day,NGA,dpi.govtech; infra.cybersec; gov.protect,nigeria-police-force,2026-09-02,https://www.nigeriainfo.fm/news/homepagelagos/police-launch-vigilant-app-for-public-reporting-of-financial-fraud/
$80bn digital economy: Sanwo-Olu eyes Africa's innovation capital,Vanguard,,2026-09-02,day,NGA,gov.policy; digital.localgov; infra.connect; tech.ai,lagos-state-government; afcfta; nimc; nitda,2026-09-05,https://www.vanguardngr.com/2026/09/80bn-digital-economy-sanwo-olu-eyes-africas-innovation-capital/
"Mastercard Foundation — DAWN AI STUDY EdTech Fellowship award, 2026",Techparley Africa,,2026-09-02,day,NGA,capacity.training; tech.ai; finance.new,mastercard-foundation; co-creation-hub; dawn-ai-study,2026-09-04,https://techparley.com/drive100-fellow-dawn-ai-study-gets-100k-mastercard-backing-to-scale-ai-solution-for-neurodivergent-learners/
MTN Nigeria targets fibre gaps with FlyX,ITWeb Africa,,2026-09-02,day,NGA,infra.connect,mtn-nigeria,2026-09-02,https://www.itweb.africa/article/mtn-nigeria-targets-fibre-gaps-with-flyx/DZQ587V8BjJqzXy2
"FG moves to enhance Nigeria's economic management planning, budgeting",Tribune Online,,2026-09-02,day,NGA,dpi.exchange; data.statistics; gov.policy,federal-ministry-of-finance-nigeria; federal-ministry-of-budget-and-economic-planning-nigeria,2026-09-04,https://tribuneonlineng.com/fg-moves-to-enhance-nigerias-economic-management-planning-budgeting/
"DRIVE100 Fellow, DAWN AI STUDY Gets $100k Mastercard Backing to Scale AI Solution for Neurodivergent Learners",Techparley Africa,,2026-09-02,day,NGA,finance.new; capacity.training; tech.ai,mastercard-foundation; co-creation-hub,2026-09-04,https://techparley.com/drive100-fellow-dawn-ai-study-gets-100k-mastercard-backing-to-scale-ai-solution-for-neurodivergent-learners/
Africa cannot afford to scale AI faster than it can govern it,BusinessDay NG,,2026-09-02,day,XAF; NGA,gov.discourse; tech.ai; gov.protect,african-union; au-continental-ai-strategy,2026-09-02,https://businessday.ng/technology/article/africa-cannot-afford-to-scale-ai-faster-than-it-can-govern-it/
"Africa risks becoming health-data colony without homegrown AI, local research – Experts",Vanguard,,2026-09-01,day,NGA,tech.ai; capacity.research; gov.protect; gov.discourse,ihvn; irce; world-health-organization,2026-09-02,https://www.vanguardngr.com/2026/09/africa-risks-becoming-health-data-colony-without-homegrown-ai-local-research-experts/
The Account Opens. Then What? - Businessday NG,Businessday NG,,2026-09-01,day,NGA,include.access; include.divides; dpi.pay; gov.discourse,enhancing-financial-inclusion-advancement-ltd,2026-09-04,https://businessday.ng/opinion/article/the-account-opens-then-what/
