title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Paiement marchand : moins de 1 % des transactions interopérables enregistrées en zone Cemac au premier trimestre 2026,Le quotidien L'Economie,,2026-08-01,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; include.divides; gov.regional,gimac; cemac; beac; bgfibank-cameroun; mtn-cameroon; orange-cameroun,2026-08-04,https://leconomie.info/paiement-marchand-moins-de-1-des-transactions-interoperables-enregistrees-en-zone-cemac-au-premier-trimestre-2026/
"Cemac : moins de cash, plus de numérique, la BEAC déploie le QR Code interopérable",GabonReview,,2026-07-30,day,GAB; CMR; XCA,dpi.pay; dpi.exchange; gov.regional; gov.standards,beac; gimac; cemac; cobac,2026-07-30,https://www.gabonreview.com/cemac-moins-de-cash-plus-de-numerique-la-beac-deploie-le-qr-code-interoperable/
"Paiements numériques : GIMACPAY enregistre 20,3 millions de transactions pour 863 milliards de FCFA en 2025",Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; gov.regional,gimac; beac; cemac,2026-07-30,https://leconomie.info/article/paiements-numeriques-gimacpay-enregistre-203-millions-de-transactions-pour-863-milliards-de-fcfa-en-2025
Paiement numérique : Le GIMAC officialise la norme QR Code interopérable de la CEMAC,Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; gov.standards; gov.regional,gimac; beac; umac; cemac,2026-07-30,https://leconomie.info/article/paiement-numerique-le-gimac-officialise-la-norme-qr-code-interoperable-de-la-cemac
Finance : le gouverneur de la BEAC lance officiellement le QR code interopérable de paiement de la CEMAC,Economie du Cameroun,,2026-07-29,day,XCA,dpi.pay; gov.policy; gov.standards; gov.regional,beac; cemac; cobac; gimac,2026-08-01,https://www.economieducameroun.info/finance-le-gouverneur-de-la-beac-lance-officiellement-le-qr-code-interoperable-de-paiement-de-la-cemac/
Why Connecting Rural Congo Costs Three Times More Than It Should (backhaul spectrum fees),TechAfrica News,Joyce Onyeagoro,2026-07-16,day,COG; COD; XCA; XSS,infra.connect; include.divides; digital.rural; gov.legislate; gov.policy; include.access; gov.discourse,gsma; arpce-congo,2026-07-18,https://techafricanews.com/2026/07/16/why-connecting-rural-congo-costs-three-times-more-than-it-should/
Les banques de la CEMAC seront intégrées au système de paiement PAPSS d'ici fin 2026,Agence Ecofin,,2026-07-10,day,XCA; CAF; CMR; TCD; COG; GAB; GNQ,dpi.pay; gov.regional; dpi.exchange; finance.new,beac; papss; afreximbank; african-union; afcfta; yvon-sana-bangui; abca,2026-07-18,https://www.agenceecofin.com/actualites-finance/1007-140077-les-banques-de-la-cemac-seront-integrees-au-systeme-de-paiement-papss-d-ici-fin-2026
La BEAC rejoint le PAPSS en vue de faciliter les paiements entre la CEMAC et le reste de l'Afrique,African Export-Import Bank (Afreximbank),,2026-07-09,day,XCA,dpi.pay,beac; papss; afreximbank,2026-09-04,https://www.afreximbank.com/fr/beac-joins-papss-connecting-payments-between-cemac-and-the-rest-of-africa/
BEAC Joins PAPSS to Strengthen Cross-Border Payments in Central Africa,TechAfrica News,Akim Benamara,2026-07-09,day,CMR; XCA,dpi.pay; dpi.exchange; gov.regional; finance.mou; include.access; tech.industry,beac; papss; afreximbank; african-union; afcfta; bceao,2026-07-18,https://techafricanews.com/2026/07/09/beac-joins-papss-to-strengthen-cross-border-payments-in-central-africa/
"BEAC Joins PAPSS, Connecting Payments between CEMAC and the Rest of Africa",Pan-African Payment and Settlement System (PAPSS),,2026-07-08,day,XCA,dpi.pay; gov.regional,beac; papss; afreximbank,2026-09-03,https://papss.com/media/beac-joins-papss-connecting-payments-between-cemac-and-the-rest-of-africa/
Gabon Inaugurates First Tier III Datacenter to Boost Digital Sovereignty,TechAfrica News,Jennifer Onyeagoro,2026-07-06,day,GAB; XCA,infra.store; infra.cybersec; tech.ai; tech.innovate; gov.policy; finance.mou,st-digital-gabon,2026-07-10,https://techafricanews.com/2026/07/06/gabon-inaugurates-first-tier-iii-datacenter-to-boost-digital-sovereignty/
"Driving Digital Transformation of the Economy in The Republic of Congo — Opportunities, policy recommendations and the role of mobile",GSMA (GSMA Intelligence),GSMA,2026-06-22,day,COG; XCA; XSS,infra.connect; dpi.pay; gov.protect; infra.cybersec; tech.ai; include.divides; digital.rural; finance.new,gsma; congo-digital-strategy-2030; malabo-convention,2026-07-14,https://www.gsma.com/newsroom/press-release/new-gsma-report-digital-reforms-could-unlock-fcfa-870-billion-and-connect-over-540000-more-people-in-the-republic-of-the-congo-by-2030/
Congo Telecom reiterates ambition to lead digital transit and technology hub in Central Africa,Tech Review Africa,Kanto Kai Okanta,2026-06-21,day,COG; COD; XCA,infra.connect; gov.regional; finance.new; tech.industry; dpi.exchange,congo-telecom,2026-07-18,https://techreviewafrica.com/news/6002/congo-telecom-reiterates-ambition-to-lead-digital-transit-and-technology-hub-in-central-africa
"CEMAC | FINTECHs : Une réforme en cours de la règlementation des services de paiements, Agrégateurs, Initiateurs de paiement, Transfert d'argent, Bac à Sable réglementaire",Droit Médias Finance,,2026-06-17,day,XCA,dpi.pay; gov.legislate,cemac; beac; cobac,2026-09-03,https://www.droitmediasfinance.com/index.php/actualites/droit-tech-fintech/1298-cemac-une-reforme-en-cours-de-la-reglementation-des-services-de-paiements-agregateurs-initiateurs-de-paiement-transfert-dargent-bac-a-sable-reglementaire
PawaPay Subsidiary Kerry Payments Secures VAS Payment Aggregator Licence in Congo,TechAfrica News,Kay-Lyne Wolfenden,2026-06-16,day,COG; XCA,dpi.pay; gov.legislate; dpi.exchange; include.access,arpce-congo; pawapay,2026-07-18,https://techafricanews.com/2026/06/16/pawapay-subsidiary-kerry-payments-secures-vas-payment-aggregator-licence-in-congo/
"European Union — Central Africa, ""Digital Business Boost for Africa"" grant, 2026",European Union,,2026-06-16,day,XCA,tech.industry; finance.new,european-union,2026-09-03,https://www.cameroon-tribune.cm/article.html/77749/en.html/promotion-du-numerique-agriculture-durable-un-don-de-36-milliards
Strengthening Population Data Systems in Central Africa,UNFPA West and Central Africa Regional Office,,2026-06-15,day,XCA,dpi.id,unfpa; cemac; world-bank,2026-09-03,https://wcaro.unfpa.org/en/news/strengthening-population-data-systems-central-africa
CAMTEL highlights digital sovereignty and data protection at Government Action Fair in Yaoundé,Tech Review Africa,Robert Kwaku Annor,2026-06-12,day,CMR; XCA,infra.store; gov.protect; dpi.govtech; tech.industry,camtel; zamengoe-data-centre,2026-07-18,https://techreviewafrica.com/news/5885/camtel-highlights-digital-sovereignty-and-data-protection-at-government-action-fair-in-yaounde
Le gouvernement tchadien et la Banque Mondiale accélèrent le déploiement des « routes virtuelles »,Salam Info,,2026-06-02,day,TCD; XCA,infra.connect; dpi.govtech; gov.regional; include.divides,world-bank; patn-chad; ministry-telecom-digital-economy-chad,2026-07-19,https://salaminfo.com/2026/06/02/le-gouvernement-tchadien-et-la-banque-mondiale-accelerent-le-deploiement-des-routes-virtuelles/
Partenariat : le CEO et l'ONG Pratic s'accordent pour la souveraineté numérique,Les Dépêches de Brazzaville (ADIAC),Rominique Makaya,2026-06-02,day,COG; XCA,infra.store; infra.energy; finance.mou; infra.connect; capacity.research,pratic-congo; centre-excellence-oyo,2026-07-18,https://www.adiac-congo.com/content/partenariat-le-ceo-et-long-pratic-saccordent-pour-la-souverainete-numerique-170295
AfDB says Africa must fund its own growth as aid model frays,The Africa Report,Leanne de Bassompierre,2026-05-26,day,XAF; XEA; XCA; XSS,finance.new; gov.policy; gov.regional; data.statistics,african-development-bank; african-union; nafa,2026-07-11,https://www.theafricareport.com/419860/afdb-says-africa-must-fund-its-own-growth-as-aid-model-frays/
Central African Republic seeks new internet link through South Sudan to reduce digital isolation,Africa Business Insight,,2026-05-25,day,CAF; SSD; XCA,infra.connect; gov.regional; include.divides; infra.cybersec,mtn-group; central-african-digital-development-agency; mepci-central-african-republic; adolphe-nicaise-samafou; central-african-backbone; eccas; world-bank; african-development-bank,2026-07-18,https://africabusinessinsight.com/central-african-republic-seeks-new/
CEMAC | TRANSFERTS DE FONDS VIA LES FINTECHS : Une nouvelle instruction BEAC précise les diligences relatives au traitement et suivi des préfinancements des opérations de remittance entrante exécutées par le canal des établissements de paiement,Droit Médias Finance,,2026-05-14,day,GAB; XCA,dpi.pay; gov.legislate,beac; cemac,2026-09-04,https://droitmediasfinance.com/index.php/actualites/droit-tech-fintech/1262-cemac-transferts-de-fonds-via-les-fintechs-une-nouvelle-instruction-beac-precise-les-diligences-relatives-au-traitement-et-suivi-des-prefinancements-des-operations-de-remittance-entrante-executees-par-le-canal-des-etablissements-de-paiement
Afrique centrale : Brazzaville abritera en juin la première conférence sur la cybersécurité,Les Dépêches de Brazzaville (ADIAC),Firmin Oyé,2026-05-02,day,COG; XCA,infra.cybersec; gov.regional; tech.innovate; finance.mou,anssi-congo; osiane; pratic-congo,2026-07-18,https://www.adiac-congo.com/content/afrique-centrale-brazzaville-abritera-en-juin-la-premiere-conference-sur-la-cybersecurite
Balance des paiements 2026 : la collecte des données lancée,Les Dépêches de Brazzaville (ADIAC),Firmin Oyé,2026-04-22,day,COG; XCA,data.statistics; gov.standards; gov.regional,beac,2026-07-18,https://www.adiac-congo.com/content/balance-des-paiements-2026-la-collecte-des-donnees-lancee-169853
Sécurité des paiements : Le GIMAC renouvelle avec succès sa certification PCI DSS v4.0.1,GIMAC,,2026-04-10,day,CMR; XCA,dpi.pay; gov.standards; infra.cybersec,gimac; dataprotect; pci-dss,2026-08-25,https://gimac-afr.com/2026/04/10/securite-des-paiements-le-gimac-renouvelle-avec-succes-sa-certification-pci-dss-v4-0-1/
Communiqué de presse de la session ordinaire du Comité Ministériel de l'UMAC du 08 avril 2026,Comité Ministériel de l'Union Monétaire de l'Afrique Centrale (UMAC),,2026-04-08,day,XCA,dpi.pay; gov.regional,beac; umac; cemac,2026-09-03,https://www.beac.int/wp-content/uploads/2026/04/Communique%CC%81-de-Presse-CM-du-08-avril-2026.pdf
Rapport 2024 sur les services de paiement dans la CEMAC,"Banque des États de l'Afrique Centrale (BEAC), Direction des Systèmes et Moyens de Paiements (DSMP)",,2026-04-08,day,XCA; CMR; COG; GAB; TCD; CAF; GNQ,dpi.pay; dpi.exchange; gov.regional; gov.policy,beac; gimac; cemac,2026-08-01,https://www.beac.int/wp-content/uploads/2026/04/RAPPORT-SUR-LES-SERVICES-DE-PAIEMENT-DANS-LA-CEMAC-2024-.pdf
La fintech Cashi s'allie à la SFI pour accélérer les paiements numériques au Tchad,We Are Tech Africa,,2026-04-02,day,TCD; XCA,dpi.pay; finance.new; include.access,cashi-chad; ifc,2026-07-19,https://www.wearetech.africa/fr/fils/breves/breves-simple/la-fintech-cashi-s-allie-a-la-sfi-pour-accelerer-les-paiements-numeriques-au-tchad
Regional Training Strengthens Flood Forecasting in Central Africa,World Meteorological Organization (WMO),,2026-03-26,day,XCA,gov.regional; infra.capacity,wmo; cicos; eccas,2026-09-04,https://wmo.int/media/project-update/regional-training-strengthens-flood-forecasting-central-africa
Visa and Afriland First Bank partner to expand digital payments in Cameroon,Tech Review Africa,Robert Kwaku Annor,2026-03-12,day,CMR; XCA,dpi.pay; tech.industry; finance.mou; include.access; geopol.usa; infra.cybersec,visa; afriland-first-bank,2026-07-18,https://techreviewafrica.com/news/4328
Mobile Money — la BEAC condamne une taxation qui freine l'inclusion financière,Centrafrique Infos,,2026-03-11,day,CAF; XCA,dpi.pay; gov.regional; include.access; gov.policy,beac; yvon-sana-bangui; cobac; imf,2026-07-18,https://centrafriqueinfos.com/mobile-money-beac-condamne-taxation-freine-inclusion-financiere/
Cameroon seeks $195 million to expand optic fibre backbone,ITWeb Africa,Amindeh Blaise Atabong,2026-03-09,day,CMR; XCA,infra.connect; geopol.china; finance.new; include.divides; gov.policy,camtel; china-eximbank; huawei,2026-07-18,https://itweb.africa/article/cameroon-seeks-195-million-to-expand-optic-fibre-backbone/WnxpEv4Y28g7V8XL
Central African Republic explores World Bank support to boost digital integration (CARDIP),Africa Business Insight,,2026-03-06,day,CAF; XCA,gov.regional; infra.connect; dpi.pay; dpi.govtech; capacity.training; include.divides,cardip; world-bank; justin-gourna-zacko; mepci-central-african-republic,2026-07-18,https://africabusinessinsight.com/central-african-republic-explores-world/
Cameroon's TRB participates in ARTAC's 10th Ordinary Session in Kinshasa,Tech Review Africa,Nana Appiah Acquaye,2026-02-24,day,CMR; XCA; COD,gov.regional; gov.legislate; gov.standards; infra.connect; dpi.pay; gov.protect; include.divides; digital.rural; data.satellite; data.statistics,artac; art-cameroon; starlink; oneweb; amazon-leo; itu,2026-07-18,https://techreviewafrica.com/news/4133
"Nigeria, Equatorial Guinea subsea cable strengthens connectivity",Connecting Africa,Daniel Itai,2026-02-24,day,NGA; GNQ; XWA; XCA,infra.connect; infra.store; gov.regional; infra.cybersec,backbone-connectivity-network-nigeria; nigeria-eqguinea-subsea-cable,2026-07-11,https://www.connectingafrica.com/fiber-networking/nigeria-equatorial-guinea-subsea-cable-to-strengthen-regional-connectivity
Strengthening collaboration in Central Africa for the production and dissemination of early warnings,World Meteorological Organization (WMO),,2026-02-12,day,XCA,gov.regional; dpi.exchange,eccas; wmo,2026-09-03,https://wmo.int/media/news/strengthening-collaboration-central-africa-production-and-dissemination-of-early-warnings
La BEAC et la Société Financière Internationale (IFC) lancent officiellement le Bureau d'Information sur le Crédit d'Afrique Centrale (Creditinfo Central Africa – CICA),"International Finance Corporation (IFC), World Bank Group, with BEAC",,2026-01-20,day,CMR; XCA,dpi.exchange; gov.regional,beac; ifc; creditinfo-central-africa,2026-09-03,https://www.ifc.org/fr/pressroom/2026/la-beac-et-la-soci-t-financi-re-internationale-ifc-lancent-officiellement-le-burea0
Développement des aptitudes et compétences numériques des populations centrafricaines à travers l'éducation aux médias et à l'information (EMI),UNESCO Core Data Portal,,2025-12-31,day,XCA,capacity.literacy,unesco,2026-09-03,https://core.unesco.org/fr/project/3210652071
BEAC National Director visits CAMTEL Data Center,Tech Review Africa,Robert Annor,2025-12-17,day,CMR; XCA,infra.store; gov.protect; dpi.govtech; infra.energy; tech.industry; infra.cybersec,camtel; beac; zamengoe-data-centre,2026-07-18,https://techreviewafrica.com/news/3479
N'Djamena accueille l'atelier sous-régional sur la cartographie des infrastructures de fibre optique,Tchadinfos,,2025-12-16,day,TCD; XCA,infra.connect; gov.regional; dpi.exchange,arcep-chad; artac; itu,2026-07-19,https://tchadinfos.com/2025/12/16/ndjamena-accueille-latelier-regional-sur-la-cartographie-des-infrastructures-de-fibre-optique/
CEMAC : MaDigiPaie révolutionne l'Économie numérique,GIMAC,,2025-12-09,day,GAB; XCA,dpi.pay; gov.regional; gov.standards,gimac; beac; madigipaie-gabon,2026-08-01,https://gimac-afr.com/2025/12/09/cemac-madigipaie-revolutionne-leconomie-numerique/
Chad Accelerates Digital Cooperation to Support Its Transformation Agenda,Ecofin Agency,Isaac K. Kassouwi,2025-12-02,day,TCD; XCA,gov.regional; finance.mou; dpi.govtech; infra.store; infra.connect; geopol.usa; gov.policy; infra.cybersec,adetic; boukar-michel; tchad-connexion-2030; cadnac; cemac; itu,2026-07-17,https://www.ecofinagency.com/news-digital/0212-51035-chad-accelerates-digital-cooperation-to-support-its-transformation-agenda
Behind the Blockchain: Cryptocurrency and criminal capture in the Central African Republic (GI-TOC report),Global Initiative Against Transnational Organized Crime (GI-TOC) — Central Africa Observatory on Organized Crime and Violence,,2025-12-01,month,CAF; XCA,dpi.pay; gov.legislate; gov.protect; finance.new; tech.industry,gi-toc; sango-coin; car-meme-coin; faustin-archange-touadera; emile-parfait-simb; beac; gabac; wagner-group; nathalia-dukhan,2026-07-18,https://globalinitiative.net/wp-content/uploads/2025/12/Behind-the-blockchain-Cryptocurrency-and-criminal-capture-in-the-Central-African-Republic-Central-Africa-Observatory-on-Organized-Crime-and-Violence-December-2025.pdf
Creditinfo Central Africa | Nous facilitons l'accès au financement,Creditinfo Central Africa SA (CICA),,2025-11-25,day,XCA,gov.regional; dpi.exchange,beac; creditinfo-central-africa,2026-09-03,https://creditinfocemac.com/
"Seamless approach to forecasting and warning for meteorological, hydrological and climate extremes (CREWS Central Africa)",World Meteorological Organization (WMO),,2025-11-19,day,XCA; AGO,data.satellite; gov.regional; infra.capacity; dpi.exchange,wmo; eccas; eumetsat; undrr; world-bank,2026-08-27,https://wmo.int/activities/projects/project-portfolio/seamless-approach-forecasting-and-warning-meteorological-hydrological-and-climate-extremes-crews
Lettre Circulaire N° 013/GR/2025 portant mise en ligne du portail d'accès « MyStandard » aux formats ISO 20022 de la BEAC,Banque des Etats de l'Afrique Centrale (BEAC),,2025-11-17,day,XCA,dpi.pay; gov.legislate,beac,2026-09-03,https://www.beac.int/wp-content/uploads/2025/11/Lettre-Circulaire-N%C2%B013-GR-2025_portail-dacc%C3%A8s-MyStandard.pdf
Instruction N°001/GR/2025 portant adoption de la norme ISO 20022 pour les paiements dans les systèmes de paiement de la CEMAC,Gouverneur de la Banque des États de l'Afrique Centrale (BEAC),,2025-11-17,day,XCA,dpi.pay; gov.legislate,beac,2026-09-03,https://www.beac.int/wp-content/uploads/2016/10/Instruction-N%C2%B0001-GR-2025_norme-ISO-20022.pdf
De la gouvernance des données à la gouvernance de l’IA au sein de la CEMAC : intégrer le cadre politique de l’UA en matière de données et de justice des données,AfroLeadership,,2025-11-11,day,XCA,gov.protect; tech.ai; gov.regional,afroleadership,2026-07-23,https://afroleadership.org/de-la-gouvernance-des-donnees-a-la-gouvernance-de-lia-au-sein-de-la-cemac-integrer-le-cadre-politique-de-lua-en-matiere-de-donnees-et-la-justice-des-donnees/
"(CREWS Central Africa): Training on Monitoring Hydro-Meteorological Variability in the Niger, Chad, and Congo River Basins trends in 2025","World Meteorological Organization (WMO), CREWS Central Africa",,2025-11-04,day,XCA,data.satellite,wmo; cicos,2026-09-03,https://wmo.int/events/crews-central-africa-training-monitoring-hydro-meteorological-variability-niger-chad-and-congo-river
The State of Inclusive Instant Payment Systems in Africa — SIIPS 2025,AfricaNenda Foundation (with World Bank & UNECA),Sabine F. Mensah; Jacqueline Jumah (AfricaNenda),2025-11-01,month,XAF; XWA; XCA; XSA; XEA; XSS; NGA,dpi.pay; dpi.exchange; gov.regional; gov.standards; include.access; include.divides,africanenda; papss; world-bank; ekash,2026-07-14,https://africanenda.org/siips/siips-report-2025/
Central Africa sets the foundation for a regional digital market driving the AfCFTA implementation,United Nations Economic Commission for Africa (ECA),,2025-09-24,day,XCA,gov.regional; dpi.exchange,eccas; uneca; cemac,2026-09-03,https://www.uneca.org/stories/central-africa-sets-the-foundation-for-a-regional-digital-market-driving-the-afcfta
"Congo Showcases Digital Infrastructure Gains and AI Ambitions in Xiamen (BRICS Forum, CARIA–CAICT)",TechAfrica News,Jennifer Onyeagoro,2025-09-18,day,COG; XCA,tech.ai; geopol.china; gov.regional; infra.store; capacity.research; tech.innovate; finance.mou,caria-congo; congo-national-data-centre; smart-africa,2026-07-18,https://techafricanews.com/2025/09/18/congo-showcases-digital-infrastructure-gains-and-ai-ambitions-in-xiamen/
"La Francophonie supports birth registration efforts across Central Africa, Madagascar",Biometric Update,Ayang Macdonald,2025-08-12,day,CAF; TCD; CMR; MDG; XCA,dpi.id; dpi.registry; include.access,oif-la-francophonie,2026-07-15,https://www.biometricupdate.com/202508/la-francophonie-supports-birth-registration-efforts-across-central-africa-madagascar
"Congo Nears Completion of Landmark National Data Center, Aims for November 2025 Launch",TechAfrica News,Joyce Onyeagoro,2025-08-07,day,COG; XCA,infra.store; gov.policy; infra.connect; dpi.govtech; infra.cybersec,congo-national-data-centre; patn-congo,2026-07-18,https://techafricanews.com/2025/08/07/congo-nears-completion-of-landmark-national-data-center-aims-for-november-2025-launch/
Infrastructures numériques : le Datacenter national sera inauguré en novembre,Les Dépêches de Brazzaville (ADIAC),Firmin Oyé,2025-08-06,day,COG; XCA,infra.store; finance.new; geopol.china; dpi.govtech,congo-national-data-centre; african-development-bank,2026-07-18,https://www.adiac-congo.com/content/infrastructures-numeriques-le-datacenter-national-sera-inaugure-en-novembre-166222
Cameroon Unveils 2040 AI Roadmap Anchored on Seven Strategic Pillars,TechAfrica News,Editorial Team,2025-07-08,day,CMR; XCA,tech.ai; gov.policy; gov.legislate; gov.standards; data.open; dpi.exchange; infra.store; infra.energy; capacity.training; capacity.research; tech.innovate; gov.regional,snia-cameroon; ministry-of-posts-and-telecommunications-cameroon; conia,2026-07-18,https://techafricanews.com/2025/07/08/cameroon-unveils-2040-ai-roadmap-anchored-on-seven-strategic-pillars/
"Cyberdrill 2025 Closes in Kintele, Boosts Central Africa's Cyber Readiness",TechAfrica News,Joyce Onyeagoro,2025-07-07,day,COG; XCA,infra.cybersec; gov.regional; tech.ai; gov.policy; tech.innovate,anssi-congo; caria-congo; congo-digital-strategy-2030,2026-07-18,https://techafricanews.com/2025/07/07/cyberdrill-2025-closes-in-kintele-boosts-central-africas-cyber-readiness/
Cybersécurité : des experts de la sous-région renforcent les stratégies de riposte,Gouvernement de la République du Congo,,2025-07-01,day,COG; XCA,infra.cybersec; gov.regional,anssi-congo; itu; government-of-congo,2026-08-04,https://gouvernement.cg/cybersecurite-des-experts-de-la-sous-region-renforcent-les-strategies-de-riposte/
