indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.connect--satellite-broadband-licensing-and-availability,3,SLE-infra.connect-starlink-licence,,,,,,,2026-07-31,0,One operator licensed and in service; no blanket or class licensing on record,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-31,,,2026-07-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
infra.store--off-site-backup-capacity,2,SLE-infra.store-mof-data-centre,,,,,,,2026-07-31,0,Finance ministry data centre has no disaster recovery; plans under way,
infra.energy--grid-reliability,3,,4.1937,outages per month,2023,ref:enterprise-surveys-outages@2026-09-24,,,2026-07-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,1,,24.9,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-07-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,2,SLE-dpi.govtech-e-procurement,,,,,,,2026-07-31,0,Core systems being rolled out; no custodian or inventory on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,SLE-capacity.training-enterprise-architecture,,,,,,,2026-07-31,0,One training exercise for 100 ICT staff; no in-house builds on record,
infra.cybersec--national-cybersecurity-readiness,2,SLE-infra.cybersec-nc3|SLE-infra.cybersec-cybercrime-act-2021,,,,,,,2026-07-31,0,Law in force and coordination centre operating; no strategy adopted on record,
dpi.exchange--national-data-exchange-system,2,SLE-dpi.exchange-gsb-xroad,,,,,,,2026-07-31,0,Exchange layer piloting on X-Road; no connected agencies published,
dpi.exchange--use-of-digital-id-in-other-systems,2,SLE-dpi.id-sim-nin-linkage,,,,,,,2026-07-31,0,SIM-NIN link in transition and incomplete; eKYC reported only after the as-at,
dpi.exchange--interoperability-of-health-systems,2,SLE-dpi.mis-digital-health-roadmap|SLE-dpi.mis-health-information-hub,,,,,,,2026-07-31,0,Roadmap in force and hub launched; no exchange between systems on record,
dpi.exchange--interoperability-of-education-systems,2,SLE-dpi.exchange-education-data-hub,,,,,,,2026-07-31,0,Data hub linking learners to NIN under construction,
dpi.exchange--interoperability-of-social-protection-systems,2,SLE-dpi.registry-sprint,,,,,,,2026-07-31,0,Data-sharing MoU with Stats SL signed; exchange in service not stated,
dpi.id--robustness-of-system,2,SLE-dpi.id-mosip-migration,,,,,,,2026-07-31,0,Rows here show only the MOSIP pilot; no assurance level or audit on record,
dpi.id--registration-of-entire-population,3,SLE-dpi.id-nbims,90,% of population,2024,2024-05-01-sierra-leone-ncra-id4africa-2024-country-presentation,,,2026-07-31,0,On the NCRA's own figure (near 90%; 93% reported 2025); age base not stated,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-07-31,0,MOSIP pilot only; who operates and maintains the system not on record,
dpi.id--authentication,,,,,,,,,2026-07-31,0,NIN required for a portal but no authentication service on record before the as-at,
dpi.id--digital-id-from-birth,,,,,,,,,2026-07-31,0,Only a birth-registration document announcement; no identifier at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,SLE-gov.legislate-ncr-act-2016,,,,,,,2026-07-31,0,One authority over civil registration; no exchange with the ID on record,
dpi.id--use-by-other-systems,2,SLE-dpi.registry-farmer-registry,,,,,,,2026-07-31,0,Farmer registry integration with NIN agreed; not in service,
dpi.pay--governance-role-of-central-bank,3,SLE-gov.legislate-nps-act-2022,,,,,,,2026-07-31,0,Payment systems mandate in force; published oversight not on record in these rows,
dpi.pay--g2p-functionality,3,SLE-dpi.pay-economic-inclusion-grants,,,,,,,2026-07-31,0,One programme paying over mobile money; no other streams on record,
dpi.pay--revenue-collection,3,SLE-dpi.pay-nra-ntr-app,,,,,,,2026-07-31,0,Mobile payment of non-tax fees in rollout; electronic share not published,
dpi.pay--b2b-and-b2g-functionality,3,SLE-dpi.pay-ips,,,,,,,2026-07-31,0,Instant payment switch in service; no end-to-end e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SLE-dpi.pay-ips|SLE-dpi.pay-flot,,,,,,,2026-07-31,0,Switch and merchant services live; agent networks and government payments not on record,
dpi.pay--population-uptake,2,,38.6205,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,SLE-dpi.pay-papss,,,,,,,2026-07-31,0,Eight banks live on PAPSS; no framework or corridor volumes on record,
dpi.pay--consumer-protection,,,,,,,,,2026-07-31,0,Only fraud-loss allocation shown absent; DFS consumer rules overall not on record,
dpi.registry--population-register,3,SLE-dpi.id-nbims,,,,,,,2026-07-31,0,Built from ID enrolment; not updated from vital events on record,
dpi.registry--address-register,2,SLE-dpi.registry-fcc-property-reform|SLE-dpi.registry-national-addressing-partnership,,,,,,,2026-07-31,0,City council Plus Codes and a partial digital addressing project only,
dpi.registry--business-register,,,,,,,,,2026-07-31,0,Only a draft bill on record; no digital register procured or in service shown,
dpi.registry--social-protection-register,3,SLE-dpi.registry-sprint,,,,,,,2026-07-31,0,SPRINT in service and expanding towards national coverage,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,Register under review after a feasibility study; its form not stated,
dpi.registry--tax-register,,,,,,,,,2026-07-31,0,TIN register exists; no TADAT assessment or database structure on record,
dpi.registry--land-register,2,SLE-dpi.registry-customary-land-registration,,,,,,,2026-07-31,0,Customary registration begun in two chiefdoms under the project,
dpi.mis--health,2,SLE-dpi.mis-hmis,,,,,,,2026-07-31,0,HMIS rollout begun at one facility; eIDSR national but a surveillance system,
dpi.mis--education,3,SLE-dpi.mis-emis,,,,,,,2026-07-31,0,EMIS runs the annual school census; no individual learner records,
dpi.mis--social-protection,,,,,,,,,2026-07-31,0,Only the SPRINT registry on record; no programme MIS shown,
dpi.mis--justice,1,SLE-dpi.mis-justice-case-management,,,,,,,2026-07-31,0,Justice sector strategy 2024 records no case management system; blueprint only since,
dpi.mis--tax,3,SLE-dpi.mis-itas,,,,,,,2026-07-31,0,E-filing and mobile payment in service; uptake limited by power cuts,
dpi.mis--customs,3,SLE-dpi.exchange-asycuda-customs-system,,,,,,,2026-07-31,0,ASYCUDA in service; no single window; integrity failure found by ACC,
dpi.mis--land,2,SLE-dpi.registry-customary-land-registration,,,,,,,2026-07-31,0,Registration piloted in two chiefdoms; no land information system in service,
dpi.govtech--e-government-services,2,SLE-dpi.govtech-e-procurement,,,,,,,2026-07-31,0,80% digitised claim is agency-reported with no service list,
digital.localgov--ict-infrastructure-for-local-government,2,SLE-digital.localgov-digitalisation-of-local-councils,,,,,,,2026-07-31,0,Project-funded programme for secondary cities under way,
digital.localgov--digitalisation-of-local-government-records,2,SLE-digital.localgov-mpts,,,,,,,2026-07-31,0,Property tax system rollout to two councils at procurement,
digital.rural--digitalisation-of-rural-health-clinics,2,SLE-infra.connect-starlink-health,,,,,,,2026-07-31,0,One of 300 facilities connected,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-07-31,0,Only district learning hubs on record; nothing on rural schools,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-07-31,0,New outlets opened but digital equipment at them not on record,
digital.rural--digitalisation-of-rural-police-stations,2,SLE-dpi.mis-wapis,,,,,,,2026-07-31,0,WAPIS computers distributed; recording at stations not on record,
tech.ai--use-of-ai-in-government-administration,2,SLE-tech.ai-qhala-mou,,,,,,,2026-07-31,0,MoU to build AI workflows; none delivered,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SLE-tech.ai-sqao-support-tool,,,,,,,2026-07-31,0,School quality assurance AI tool in pilot,
tech.ai--development-of-national-regional-ai-systems,2,SLE-tech.ai-sqao-support-tool,,,,,,,2026-07-31,0,Local AI tool in pilot; no national model dataset or compute,
tech.ai--control-of-ai-abuse,2,SLE-tech.ai-deepfake-campaign,,,,,,,2026-07-31,0,Awareness campaign with no legal effect,
tech.industry--national-capacity-in-dt-related-production,1,,0.0225,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,2,SLE-tech.innovate-unipod,,,,,,,2026-07-31,0,UniPod opened July 2026; no incubation cohorts on record,
tech.innovate--tech-startup-ecosystem,2,SLE-tech.innovate-rain,,,,,,,2026-07-31,0,Angel network with ministry framework; no startup law or strategy,
capacity.training--dt-related-training-in-secondary-education,1,,5.043,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--graduates-entering-dt-ecosystem,3,,0.3366,% of employment,2018,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SLE-capacity.research-slren,,,,,,,2026-07-31,0,Research network operating; no funded DT policy programme on record,
include.access--citizen-feedback-portals,2,SLE-include.access-grievance-redress,,,,,,,2026-07-31,0,Project-level grievance channels only; no general portal,
include.access--citizen-participation-in-policy,,,,,,,,,2026-07-31,0,Consultation duty in local government law; no consultation on a digital instrument in the 12 months on record,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-07-31,0,Assistive devices handed over; no law or policy on digital accessibility on record,
include.access--inclusion-of-refugees-and-idps,2,SLE-include.access-refugee-and-idp-registration,,,,,,,2026-07-31,0,ECOWAS project with bank tokens launched; registration status not stated,
data.statistics--national-strategy-for-development-of-statistics,3,SLE-data.statistics-ensds-ii,,,,,,,2026-07-31,0,Extended NSDS II issued 2023; no costed plan or evaluation on record,
data.statistics--censuses-and-surveys,3,SLE-data.statistics-census-2026,,,,,,,2026-07-31,0,2021 mid-term census results published; regular survey programme and open access not on record,
data.statistics--statistics-from-administrative-data,3,SLE-dpi.mis-emis,,,,,,,2026-07-31,0,Annual school census from EMIS; no other admin-based products,
data.open--use-of-open-data,2,SLE-data.open-statsl-microdata-catalogue,,,,,,,2026-07-31,0,Public-use microdata released; licence not stated,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-07-31,0,Geospatial platform launched for hazard mapping; no agricultural use on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,Climate information project effective; no satellite data stream on record,
