indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
dpi.exchange--interoperability-of-health-systems,2,SLE-dpi.mis-digital-health-roadmap|SLE-dpi.mis-health-information-hub,,,,,,,2026-08-31,0,Roadmap in force and hub launched; no exchange between systems on record,
dpi.exchange--interoperability-of-education-systems,2,SLE-dpi.exchange-education-data-hub,,,,,,,2026-08-31,0,Data hub linking learners to NIN under construction,
dpi.exchange--interoperability-of-social-protection-systems,2,SLE-dpi.registry-sprint,,,,,,,2026-08-31,0,Data-sharing MoU with Stats SL signed; exchange in service not stated,
dpi.id--robustness-of-system,2,SLE-dpi.id-mosip-migration,,,,,,,2026-08-31,0,"MOSIP pilot complete and full implementation unfunded, on the authority's own account",
dpi.id--registration-of-entire-population,3,SLE-dpi.id-nbims,93,per cent,2026,2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure,,,2026-08-31,0,About 93% coverage on the registration authority's own figure,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Authority hosts the register in its own centre; no supplier dependence or maintenance contract on record,
dpi.id--authentication,3,SLE-dpi.id-nbims,,,,,,,2026-08-31,0,Live eKYC platform on the authority's own statement; no consumers or usage on record,2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Only a birth-registration document announcement; no identifier at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,SLE-gov.legislate-ncr-act-2016,,,,,,,2026-08-31,0,One authority over civil registration; no exchange with the ID on record,
dpi.id--use-by-other-systems,2,SLE-dpi.registry-farmer-registry,,,,,,,2026-08-31,0,Farmer registry NIN integration agreed; no register keyed on the ID in service on record,
dpi.pay--governance-role-of-central-bank,3,SLE-gov.legislate-nps-act-2022,,,,,,,2026-08-31,0,Payment systems mandate in force; published oversight not on record in these rows,
dpi.pay--g2p-functionality,3,SLE-dpi.pay-economic-inclusion-grants,,,,,,,2026-08-31,0,One programme paying over mobile money; no other streams on record,
dpi.pay--revenue-collection,3,SLE-dpi.pay-nra-ntr-app,,,,,,,2026-08-31,0,Mobile payment of non-tax fees in rollout; electronic share not published,
dpi.pay--b2b-and-b2g-functionality,3,SLE-dpi.pay-ips,,,,,,,2026-08-31,0,Instant payment switch in service; no end-to-end e-procurement on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SLE-dpi.pay-ips|SLE-dpi.pay-flot,,,,,,,2026-08-31,0,Switch and merchant services live; agent networks and government payments not on record,
dpi.pay--population-uptake,2,,38.6205,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,SLE-dpi.pay-papss,,,,,,,2026-08-31,0,Eight banks live on PAPSS; no framework or corridor volumes on record,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Fraud roadmap validated with text unpublished; no conduct rules or drafting on record; no liability rule held,
dpi.registry--population-register,3,SLE-dpi.id-nbims,,,,,,,2026-08-31,0,ID enrolment register in service; no updating from vital events on record,
dpi.registry--civil-register,,,,,,,,,2026-08-31,0,Only a health-agency mortality system in supplier engagement held; no digital civil registration system on record,
dpi.registry--address-register,2,SLE-dpi.registry-fcc-property-reform|SLE-dpi.registry-national-addressing-partnership,,,,,,,2026-08-31,0,City and partnership addressing projects; no address register in service for the main cities,
dpi.registry--business-register,,,,,,,,,2026-08-31,0,Only a draft bill on record; no digital register procured or in service shown,
dpi.registry--social-protection-register,3,SLE-dpi.registry-sprint,,,,,,,2026-08-31,0,SPRINT in service and expanding towards national coverage,
dpi.registry--electoral-register,,,,,,,,,2026-08-31,0,Register under review after a feasibility study; its form not stated,
dpi.registry--tax-register,,,,,,,,,2026-08-31,0,TIN register exists; no TADAT assessment or database structure on record,
dpi.registry--land-register,2,SLE-dpi.registry-customary-land-registration,,,,,,,2026-08-31,0,Customary registration begun in two chiefdoms under the project,
dpi.mis--health,2,SLE-dpi.mis-hmis,,,,,,,2026-08-31,0,Health records programme beginning at one facility; surveillance runs nationally but no national HMIS on record,
dpi.mis--education,3,SLE-dpi.mis-emis,,,,,,,2026-08-31,0,EMIS runs the annual school census; no individual learner records,
dpi.mis--social-protection,,,,,,,,,2026-08-31,0,Social registry and labour portal held; no social protection programme MIS on record,
dpi.mis--justice,1,SLE-dpi.mis-justice-case-management,,,,,,,2026-08-31,0,Justice sector strategy 2024 records no case management system; blueprint only since,
dpi.mis--tax,3,SLE-dpi.mis-itas,,,,,,,2026-08-31,0,E-filing and mobile payment in service; uptake limited by power cuts,
dpi.mis--customs,3,SLE-dpi.exchange-asycuda-customs-system,,,,,,,2026-08-31,0,ASYCUDA in service; anti-corruption commission found integrity failure; no single window on record,
dpi.mis--land,2,SLE-dpi.registry-customary-land-registration,,,,,,,2026-08-31,0,Registration piloted in two chiefdoms; no land information system in service,
dpi.govtech--e-government-services,2,SLE-dpi.govtech-e-procurement,,,,,,,2026-08-31,0,Few transactional services launched; tens of services not on record,
digital.localgov--ict-infrastructure-for-local-government,2,SLE-digital.localgov-digitalisation-of-local-councils,,,,,,,2026-08-31,0,Project-funded programme for secondary cities under way,
digital.localgov--digitalisation-of-local-government-records,2,SLE-digital.localgov-mpts,,,,,,,2026-08-31,0,Property tax system rollout to two councils at procurement,
digital.rural--digitalisation-of-rural-health-clinics,2,SLE-infra.connect-starlink-health,,,,,,,2026-08-31,0,One of 300 facilities connected,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-08-31,0,Only district learning hubs on record; nothing on rural schools,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-08-31,0,Rural outlets opened but their digital equipment is not on record,
digital.rural--digitalisation-of-rural-police-stations,2,SLE-dpi.mis-wapis,,,,,,,2026-08-31,0,WAPIS computers distributed; recording at stations not on record,
tech.ai--use-of-ai-in-government-administration,2,SLE-tech.ai-qhala-mou,,,,,,,2026-08-31,0,Partnership signed; no AI workflow delivered on record,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SLE-tech.ai-sqao-support-tool,,,,,,,2026-08-31,0,School quality assurance AI tool in pilot,
tech.ai--development-of-national-regional-ai-systems,2,SLE-tech.ai-sqao-support-tool,,,,,,,2026-08-31,0,Local AI tool in pilot; no national model dataset or compute,
tech.ai--control-of-ai-abuse,2,SLE-tech.ai-deepfake-campaign,,,,,,,2026-08-31,0,Awareness campaign with no legal effect,
tech.industry--national-capacity-in-dt-related-production,1,,0.0225,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,SLE-tech.innovate-unipod,,,,,,,2026-08-31,0,UniPod opened July 2026; no incubation cohorts on record,
tech.innovate--tech-startup-ecosystem,2,SLE-tech.innovate-rain,,,,,,,2026-08-31,0,Angel network with ministry framework; no startup law or strategy,
capacity.training--dt-related-training-in-secondary-education,1,,5.043,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,3,,0.3366,% of employment,2018,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SLE-capacity.research-slren,,,,,,,2026-08-31,0,Research network operating; no funded digital-transformation programme or centre on record,
include.access--citizen-feedback-portals,2,SLE-include.access-grievance-redress,,,,,,,2026-08-31,0,Project-level grievance channels only; no general portal,
include.access--citizen-participation-in-policy,,,,,,,,,2026-08-31,0,Consultation duty in local government law; no consultation on a digital instrument in the 12 months on these rows,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-08-31,0,Assistive devices handed over; no law or policy on digital accessibility on record,
include.access--inclusion-of-refugees-and-idps,2,SLE-include.access-refugee-and-idp-registration,,,,,,,2026-08-31,0,ECOWAS project with bank tokens launched; registration status not stated,
data.statistics--national-strategy-for-development-of-statistics,3,SLE-data.statistics-ensds-ii,,,,,,,2026-08-31,0,Extended NSDS II issued 2023; no costed plan or evaluation on record,
data.statistics--censuses-and-surveys,3,SLE-data.statistics-census-2026,,,,,,,2026-08-31,0,Mid-term census final results held; 2026 census not yet enumerated; DHS launched,
data.statistics--statistics-from-administrative-data,3,SLE-dpi.mis-emis,,,,,,,2026-08-31,0,Annual school census from EMIS; no other admin-based products,
data.open--use-of-open-data,2,SLE-data.open-statsl-microdata-catalogue,,,,,,,2026-08-31,0,Public-use microdata released; licence not stated,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-08-31,0,Hazard platform and urban base map held; no agricultural use of satellite data on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,Climate information project effective; no satellite data stream on record,
