indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
finance.budget--sustainable-domestic-financing-of-digital-transformation,2,SOM-finance.budget-domestic-budget-appropriations-for-the-d,,,,,,,"digital items financed from the general fund with no dedicated line, fund or programme",0,
infra.connect--national-fibre-backbone,2,SOM-gov.policy-eardip-feasibility-study,,,,,,,backbone routes being designed under a feasibility consultancy; no backbone segment in service on record,0,
infra.connect--internet-exchange-points,2,SOM-infra.connect-soixp,,,,,,,registered exchange with zero peers on its own 2019 record,0,
infra.connect--satellite-broadband-licensing-and-availability,3,SOM-infra.connect-starlink,,,,,,,one satellite operator licensed and in service with a reseller; no blanket terminal licensing on record,0,
infra.store--off-site-backup-capacity,,,,,,,,,"only the cloud guidelines row mapped; no backup site, plan or cited absence on record",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"only the regulator's own systems on record; core finance, revenue and payroll platforms not described",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,only an IPv6 migration centre on record; no government in-house systems capacity cited,0,
infra.cybersec--national-cybersecurity-readiness,2,SOM-infra.cybersec-somcirt|SOM-infra.cybersec-cyber-framework,,,,,,,CERT and risk framework launched in 2026; cybersecurity law not in force at the as-at,0,
dpi.exchange--interoperability-of-health-systems,2,SOM-dpi.exchange-raad-ehr|SOM-dpi.exchange-caafimaad-plus,,,,,,,record systems feeding the federal platform; no national HIE policy or architecture adopted on record,0,
dpi.exchange--interoperability-of-education-systems,3,SOM-dpi.exchange-hsc-govstack,,,,,,,"certificate system links identity, payments and the examination registry; no shared learner identifier on record",0,
dpi.exchange--interoperability-of-social-protection-systems,2,SOM-dpi.exchange-usr-spds,,,,,,,registry and delivery platform scaling mobile transfers; registry link to ID or payment provider not stated as in service,0,
dpi.id--robustness-of-system,3,SOM-dpi.id-eaqoonsi,,,,,,,"credentials issued and legally equivalent to the card; no assurance level, audit or certification published",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,only a passport row mapped; no evidence on who builds or operates the ID platform,0,
dpi.id--authentication,3,SOM-dpi.id-hubiye,,,,,,,consent-based verification platform in service; no volume or multi-channel use on record,0,
dpi.id--digital-id-from-birth,,,,,,,,,digital civil registration piloted in 19 districts; no identifier assigned at birth stated,0,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,SOM-dpi.registry-crvs,,,,,,,civil registration piloted as the layer beneath legal identity; no exchange with the ID system on record,0,
dpi.id--use-by-other-systems,2,SOM-dpi.id-id-mandates,,,,,,,"credential required for passports, banking and vehicles; no register shown keyed on the national number",0,
dpi.pay--governance-role-of-central-bank,3,SOM-dpi.pay-sips,,,,,,,central bank co-owns the national switch; published oversight and consumer dispute function not on record,0,
dpi.pay--g2p-functionality,3,SOM-dpi.exchange-usr-spds|SOM-dpi.pay-national-payment-system,,,,,,,mobile cash transfers and bulk salary payment in service; no provider choice or stream-wide counts,0,
dpi.pay--revenue-collection,3,SOM-dpi.pay-digital-revenue-receipts,,,,,,,digital receipts mandated and revenue portal reported; electronic share of revenue not published,0,
dpi.pay--b2b-and-b2g-functionality,3,SOM-dpi.pay-national-payment-system,,,,,,,interbank transfers and bulk vendor payment in service; no e-procurement on record,0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SOM-dpi.pay-evc-plus|SOM-dpi.pay-sips,,,,,,,mobile money in wide use; integration of mobile money into the instant system has no date,0,
dpi.pay--cross-border-functionality,,,,,,,,,only a PAPSS connection target for end-2026; no corridor or cross-border framework on record,0,
dpi.pay--consumer-protection,2,SOM-gov.legislate-mobile-money-regulations,,,,,,,mobile money rules cover conduct and fund safeguarding; two of four dimensions not shown and no redress body,0,
dpi.registry--population-register,2,SOM-gov.legislate-law-46-population-registration,,,,,,,register provided for in the 2026 law; no population register in service on record,0,
dpi.registry--civil-register,2,SOM-dpi.registry-crvs,,,,,,,digital system piloted in 19 districts; no national service or coverage figure,0,
dpi.registry--address-register,,,,,,,,,"no row on addressing; the mapped rows cover land, business, tax and social registers",0,
dpi.registry--business-register,2,SOM-dpi.registry-business-register,,,,,,,registration extended beyond the capital; online filing and a unique business identifier not stated,0,
dpi.registry--social-protection-register,3,SOM-dpi.registry-usr,,,,,,,"social registry supporting over 500,000 households; ID linkage and target-population coverage not on record",0,
dpi.registry--electoral-register,2,SOM-dpi.govtech-voter-registration,,,,,,,biometric registration in Mogadishu only; public access to the roll and revision not on record,0,
dpi.registry--tax-register,,,,,,,,,registration counts held but the register's form and identifier scheme are not described; TADAT level not assessable,0,
dpi.registry--land-register,2,SOM-dpi.mis-land-gis,,,,,,,municipal GIS property databases in five towns built for tax; no digital title register on record,0,
dpi.mis--health,,,,,,,,,only an immunisation register pilot mapped; HMIS evidence sits under the health interoperability rows,0,
dpi.mis--education,2,SOM-dpi.mis-emis,,,,,,,EMIS functional but under-used; a published annual school census is not on record,0,
dpi.mis--social-protection,3,SOM-dpi.exchange-usr-spds,,,,,,,delivery system in service with mobile transfers; ID linkage and disaggregated data not on record,0,
dpi.mis--justice,3,SOM-dpi.mis-iecms,,,,,,,case management launched in Mogadishu across the justice chain; decisions not published online,0,
dpi.mis--tax,2,SOM-dpi.mis-itas,,,,,,,integrated tax system contracted; online filing by large taxpayers still nil,0,
dpi.mis--customs,3,SOM-dpi.govtech-somcas,,,,,,,automated system in service and audited with 23 high-risk findings; no single window on record,0,
dpi.mis--land,2,SOM-dpi.mis-land-gis,,,,,,,municipal GIS databases built for revenue; digital registration of ownership not stated,0,
dpi.govtech--e-government-services,2,SOM-dpi.govtech-job-portal,,,,,,,one centralised job portal on record; tens of transactional services not evidenced,0,
digital.localgov--ict-infrastructure-for-local-government,2,SOM-digital.localgov-fariin-maal|SOM-digital.localgov-fmis-rollout,,,,,,,one municipal platform and an FMIS rollout procurement; no local administrations shown connected by region,0,
digital.localgov--digitalisation-of-local-government-records,3,SOM-digital.localgov-sumer,,,,,,,digital revenue receipts at Hirshabelle checkpoints; one record type in one state only,0,
digital.rural--digitalisation-of-rural-health-clinics,3,SOM-digital.rural-rural-digital-data-capture|SOM-dpi.exchange-raad-ehr,,,,,,,health record reporting digitally in 111 facilities across six states; national coverage share not published,0,
digital.rural--digitalisation-of-rural-primary-schools,2,SOM-digital.rural-school-electrification,,,,,,,solar power and tablets delivered to some Somaliland schools; national connected shares not published,0,
digital.rural--digitalisation-of-rural-registry-offices,2,SOM-digital.rural-nira-mobile-registration,,,,,,,mobile identity registration piloted in Baidoa; state of civil registration offices not on record,0,
digital.rural--digitalisation-of-rural-police-stations,2,SOM-digital.rural-police-crime-statistics,,,,,,,crime-statistics system built under a programme closed in 2022; current operation not reported,0,
tech.ai--use-of-ai-in-government-administration,,,,,,,,,only a university AI centre on record; no AI system in public administration cited,0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,SOM-tech.ai-saadaal,,,,,,,AI early-warning system deployed with a state disaster ministry; one sector only,0,
tech.ai--control-of-ai-abuse,,,,,,,,,data protection authority operating but no AI harm rule or mandate on record; AI policy not held,0,
tech.innovate--technology-hubs,3,SOM-tech.innovate-startup-network|SOM-tech.innovate-rsu-ihub,,,,,,,incubation cohorts and a Bosaso hub on record; no technology park with tenants,0,
tech.innovate--tech-startup-ecosystem,2,SOM-tech.innovate-startup-network,,,,,,,donor-funded incubation scheme open to applicants; no startup law or strategy on record,0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SOM-tech.ai-ai-centre|SOM-capacity.research-research-partnership,,,,,,,university AI centre and a research workshop pilot; no funded digital-policy programme on record,0,
include.access--citizen-feedback-portals,2,SOM-include.access-eardip-grm|SOM-digital.localgov-fariin-maal,,,,,,,project grievance mechanism and one municipal platform; no cases or receipts on record,0,
include.access--citizen-participation-in-policy,2,SOM-gov.discourse-public-debate-on-digital-policy,,,,,,,one consultation on a digital instrument in the year; no stated procedure,0,
include.access--inclusion-of-persons-with-disabilities,2,SOM-gov.policy-digital-inclusion-policy,,,,,,,inclusion policy finalised at validation; adoption and accessibility requirements not stated,0,
include.access--inclusion-of-refugees-and-idps,3,SOM-digital.rural-nira-mobile-registration|SOM-include.access-idp-id-registration,,,,,,,displaced people registered for the national ID in camps; Law 42 in force but national maintenance not on record,0,
data.statistics--national-strategy-for-development-of-statistics,3,SOM-data.statistics-nsds2,,,,,,,NSDS II 2024-2029 launched; no funding or mid-term review reported,0,
data.statistics--censuses-and-surveys,3,SOM-data.statistics-mics7,,,,,,,MICS 7 launched as an irregular survey round; census under way with no results,0,
data.statistics--statistics-from-administrative-data,,,,,,,,,only a World Bank economic update mapped; no statistical product from administrative registers on record,0,
data.open--use-of-open-data,3,SOM-data.open-open-government-data,,,,,,,CC-BY machine-readable data on the portal; no reuse on record,0,
data.satellite--agricultural-use-of-satellite-data,2,SOM-data.satellite-drought-index,,,,,,,satellite drought index triggers a project-bound anticipatory scheme; no national service on record,0,
data.satellite--meteorological-use-of-satellite-data,2,SOM-data.satellite-meteorological-agency,,,,,,,satellite products fill observation gaps; agency still being established and forecasting use not documented,0,
