indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,qualifier,reassessed,cause
gov.protect--data-protection-authority,2,COD-gov.protect-data-protection-authority,,,,,,,"Provided for in the Digital Code; not created; a DPO network is not a supervisory authority",0,
gov.protect--national-data-protection-readiness,,,,,,,,,"Mapped row shows only a drone surveillance project; no law or authority evidence in these rows",0,
gov.regional--regional-legal-harmonisation,,,,,,,,,"Only a regional free-roaming resolution; no REC cyberlaw instrument referenced or domesticated",0,
gov.regional--shared-regional-infrastructure,2,COD-infra.connect-goma-mombasa-fibre-route,,,,,,,"Goma-Mombasa route built out; live only on a September 2026 account after the as-at",0,
gov.regional--cross-border-data-transfers,,,,,,,,,"Only a regional satellite data-residency recommendation; no domestic transfer rule on record",0,
gov.standards--national-interoperability-standards,3,COD-gov.standards-hospital-system-homologation,,,,,,,"Health-sector standards only, mandated by order; no cross-sector national standards",0,
gov.standards--national-quality-standards,,,,,,,,,"Mapped row concerns the telecoms regulator decree; no standards body or quality policy evidence",0,
gov.standards--adoption-of-international-standards,,,,,,,,,"Only a private data centre's ISO certifications; no national adoption or ISO membership on record",0,
gov.discourse--open-discussion-of-government-policy,2,COD-gov.protect-nationwide-social-media-restriction,,,,,,,"2025 shutdowns in the east recorded without dates; no access-to-information law",0,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,COD-finance.budget-digital-economy-section-appropriation|COD-finance.budget-posts-telecommunications-section-appropriation,,,,,,,"Recurring digital sections in the finance law; no dedicated fund on record",0,
infra.connect--national-fibre-backbone,3,COD-infra.connect-digital-transformation-project-fibre,,,,,,,"7000 km deployed of 18500 km target; territories still unserved",0,
infra.connect--internet-exchange-points,2,COD-infra.connect-africa-congo-internet-exchange,,,,,,,"Exchange across two facilities; no member count or traffic figure held",0,
infra.connect--satellite-broadband-licensing-and-availability,2,COD-gov.legislate-satellite-internet-service-provider,,,,,,,"One satellite provider licensed May 2025; service launch not on record",0,
infra.store--off-site-backup-capacity,2,COD-infra.store-health-data-centre-procurement,,,,,,,"Health data centre with backup site at expression of interest; no government recovery site in service",0,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,"Only a public-enterprise digitalisation roadmap with no system procured; core systems not described",0,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,COD-infra.capacity-digital-project-implementation-capacity,,,,,,,"Project unit staffed and digital-skills deliverable in progress; no in-house system work on record",0,
infra.cybersec--national-cybersecurity-readiness,2,COD-infra.cybersec-functioning-incident-response-capability,,,,,,,"Agency created by ordinance; no strategy adopted and no CERT operating",0,
dpi.exchange--national-data-exchange-system,2,COD-dpi.exchange-data-sharing-platform-government,,,,,,,"Platform in the project's consultant tender; nothing built",0,
dpi.exchange--use-of-digital-id-in-other-systems,2,COD-dpi.id-rdc-pass,,,,,,,"Bank and mobile-money identity offered in the platform's service set; no connected system on record",0,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,"Only apps within one health data platform; no exchange between systems or HIE policy on record",0,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,"EMIS assessed against standards; health platform explored but not adopted; no link planned",0,
dpi.exchange--interoperability-of-social-protection-systems,2,COD-gov.legislate-social-register-decree|COD-dpi.registry-single-social-register,,,,,,,"Decree provides for interoperability; no link to ID or payments in service",0,
dpi.id--robustness-of-system,2,COD-dpi.id-rdc-pass,,,,,,,"Platform launched June 2026 on a Kinshasa pilot; no enrolment figure",0,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,"Platform under a 20-year PPP; no statement on national operation or exit terms either way",0,
dpi.id--authentication,2,COD-dpi.id-rdc-pass,,,,,,,"Authentication offered by a platform in pilot; no service in use on record",0,
dpi.id--digital-id-from-birth,,,,,,,,,"Only a rural sector out of birth registers; nothing on identifiers at birth",0,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,"CRVS digitalisation at consultant tender; no linkage to the ID planned on record",0,
dpi.pay--governance-role-of-central-bank,,,,,,,,,"Mapped row shows only a de-dollarisation deadline; payment-systems mandate not in these rows",0,
dpi.pay--g2p-functionality,2,COD-include.access-rural-civil-servant-payroll,,,,,,,"Rural payroll through a state bank at pilot terms; contracting still ahead",0,
dpi.pay--revenue-collection,2,COD-digital.localgov-airport-levy-electronic-payment,,,,,,,"Electronic airport levy announced for July 2026; go-live not established",0,
dpi.pay--b2b-and-b2g-functionality,2,COD-dpi.pay-microfinance-cooperative-digitalisation-platform,,,,,,,"Platform agreement signed; nothing deployed",0,
dpi.pay--p2p-p2g-and-p2b-functionality,3,COD-dpi.pay-card-wallet-interoperability-service,,,,,,,"Card-to-wallet service live; no provider switch or government payments on record",0,
dpi.pay--cross-border-functionality,2,COD-dpi.pay-stablecoin-settlement-mobile-wallet,,,,,,,"Stablecoin top-up settlement at pilot; no regulatory framework on record",0,
dpi.pay--consumer-protection,2,COD-dpi.pay-complaints-handling-instruction|COD-dpi.pay-loba-consumer-complaints-platform,,,,,,,"Central bank complaints instruction only; operative text not held; no conduct rules",0,
dpi.registry--population-register,2,COD-dpi.registry-fichier-general-population,,,,,,,"Provided for by decree 22-07; Kinshasa digitalisation begun",0,
dpi.registry--civil-register,,,,,,,,,"Family Code registers and a consultancy tender; no digital system procured or cited absence",0,
dpi.registry--address-register,2,COD-dpi.registry-addressing-initiatives,,,,,,,"Postal-code directory and municipal projects; no address register",0,
dpi.registry--business-register,2,COD-dpi.registry-business-creation-single-window,,,,,,,"Single-window portal in the capital; full online registration not possible",0,
dpi.registry--social-protection-register,2,COD-gov.legislate-social-register-decree|COD-dpi.registry-single-social-register,,,,,,,"Register created by decree; no operator or enrolment on record",0,
dpi.registry--electoral-register,,,,,,,,,"Register mandated by statute; renewal unexecuted; its digital form is not stated",0,
dpi.registry--tax-register,2,COD-dpi.registry-numero-impot,,,,,,,"Sole tax number with online registration; database structure and integrity not assessed",0,
dpi.registry--land-register,,,,,,,,,"Land law and plan in force; registry digitalisation reported only after the as-at",0,
dpi.mis--education,2,COD-dpi.mis-higher-education-portal-digital,,,,,,,"Higher-education portal live; no school census EMIS in these rows",0,
dpi.mis--social-protection,2,COD-dpi.mis-social-protection-mis,,,,,,,"MIS foundations built by a closed project; in-service use and enrolment not on record",0,
dpi.mis--justice,3,COD-dpi.mis-justice-information-systems,,,,,,,"Case management mandatory; no e-filing or online decisions",0,
dpi.mis--customs,3,COD-dpi.mis-sydonia,,,,,,,"SYDONIA with mandatory electronic single-window transmission; all-post coverage and e-payment not on record",0,
dpi.mis--land,,,,,,,,,"Land law and plan in force; no land information system procured or piloted by the as-at",0,
dpi.govtech--e-government-services,2,COD-dpi.mis-economic-inspection-document-authentication|COD-dpi.govtech-digital-government-platform,,,,,,,"One authentication platform in pilot; government platform target missed",0,
digital.localgov--ict-infrastructure-for-local-government,2,COD-digital.localgov-territorial-connectivity-programme,,,,,,,"Financing agreement covers connectivity for public institutions; no connection count",0,
digital.rural--digitalisation-of-rural-health-clinics,3,COD-digital.rural-rural-health-record-digitisation|COD-dpi.exchange-dhis2-national-platform,,,,,,,"Offline surveillance reporting in three health zones; no facility coverage figure",0,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,"Only a 20-school enrolment-capture pilot; no school connectivity or devices on record",0,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,"One rural sector out of paper registers; no digital platform or cited general absence",0,
digital.rural--digitalisation-of-rural-police-stations,2,COD-digital.rural-police-biometric-identification,,,,,,,"Central biometric personnel file rolling out; no station case system",0,
tech.ai--use-of-ai-in-government-administration,3,COD-tech.ai-ai-assisted-business-plan,,,,,,,"One AI-assisted platform live at a state guarantee fund; no usage figure",0,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,COD-tech.ai-artificial-intelligence-marking-state,,,,,,,"AI exam marking on an award citation only; no scope or oversight detail",0,
tech.ai--development-of-national-regional-ai-systems,2,COD-tech.ai-student-artificial-intelligence-facility,,,,,,,"Student AI facility announced; no design or budget",0,
tech.ai--control-of-ai-abuse,2,COD-tech.ai-common-ai-governance-steering,,,,,,,"Governance and ethics workshop; no rule or designated authority",0,
tech.innovate--technology-hubs,,,,,,,,,"Only an innovation summit; no hub or incubator on record",0,
tech.innovate--tech-startup-ecosystem,,,,,,,,,"Only a startup fee line in a digital-fees order; no startup law strategy or scheme",0,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,COD-capacity.research-university-and-institute-output,,,,,,,"AI centre by memorandum and a citizen barometer; no funding line on record",0,
include.access--citizen-feedback-portals,,,,,,,,,"Only the telecom regulator's freephone line; no digital channel in these rows",0,
include.access--citizen-participation-in-policy,,,,,,,,,"Civil-society oversight platforms only; no consultation on an instrument on record",0,
include.access--inclusion-of-persons-with-disabilities,2,COD-include.access-disability-rights-law,,,,,,,"Disability law in force; its ICT accessibility duty not established from the captured text",0,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,"Only conflict-zone network cuts; nothing on IDP registration or documents",0,
data.statistics--national-strategy-for-development-of-statistics,1,COD-data.statistics-snds-2012-2017,,,,,,,"On PARIS21's January 2026 table: 2012-2017 strategy expired with no successor adopted",0,
data.statistics--censuses-and-surveys,2,COD-data.statistics-second-general-population-housing,,,,,,,"Second census in cartography; no enumeration since 1984",0,
data.statistics--statistics-from-administrative-data,3,COD-data.statistics-civil-service-statistics,,,,,,,"One product from payroll records; administrative systems assessed weak by the financier",0,
data.open--use-of-open-data,2,COD-data.open-open-data-policy-or,,,,,,,"Portal with downloads in open formats; no open licence stated",0,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,"Earth-observation satellite only contracted; no agricultural use of satellite data on record",0,
data.satellite--meteorological-use-of-satellite-data,2,COD-data.satellite-mettelsat,,,,,,,"Forecasters trained on satellite-derived guidance products; operational use not on record",0,
